ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
955;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2003;386.0
956;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2004;400.0
957;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2005;403.0
958;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2006;592.0
959;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2007;44.0
960;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2008;120.0
961;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2009;132.0
962;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2010;141.0
963;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2011;503.0
964;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2012;585.0
965;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2013;1639.0
966;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2014;1815.0
967;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2015;1341.0
968;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2016;1355.0
969;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2017;1377.0
970;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2018;1406.0
971;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2019;1484.0
972;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2020;1585.0
973;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2021;1638.0
974;Onderwijs, R&D, overige diensten;HF12: Verplichte premiegeb verzekeringen;2022;1722.0
975;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;1998;0.0
976;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;1999;0.0
977;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2000;0.0
978;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2001;0.0
979;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2002;0.0
980;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2003;0.0
981;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2004;0.0
982;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2005;0.0
983;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2006;0.0
984;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2007;0.0
985;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2008;0.0
986;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2009;0.0
987;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2010;0.0
988;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2011;0.0
989;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2012;0.0
990;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2013;0.0
991;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2014;25.0
992;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2015;28.0
993;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2016;29.0
994;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2017;30.0
995;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2018;30.0
996;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2019;44.0
997;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2020;59.0
998;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2021;69.0
999;Onderwijs, R&D, overige diensten;HF121a: Wlz, AWBZ;2022;69.0
1000;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;1998;258.0
1001;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;1999;264.0
1002;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2000;282.0
1003;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2001;323.0
1004;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2002;362.0
1005;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2003;386.0
1006;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2004;399.0
1007;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2005;403.0
1008;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2006;
1009;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2007;
1010;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2008;
1011;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2009;
1012;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2010;
1013;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2011;
1014;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2012;
1015;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2013;
1016;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2014;
1017;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2015;
1018;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2016;
1019;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2017;
1020;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2018;
1021;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2019;
1022;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2020;
1023;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2021;
1024;Onderwijs, R&D, overige diensten;HF121b: Ziekenfonds;2022;
1025;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;1998;
1026;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;1999;
1027;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2000;
1028;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2001;
1029;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2002;
1030;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2003;
1031;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2004;
1032;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2005;
1033;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2006;592.0
1034;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2007;44.0
1035;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2008;120.0
1036;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2009;132.0
1037;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2010;141.0
1038;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2011;503.0
1039;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2012;585.0
1040;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2013;1639.0
1041;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2014;1790.0
1042;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2015;1313.0
1043;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2016;1327.0
1044;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2017;1347.0
1045;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2018;1376.0
1046;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2019;1440.0
1047;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2020;1526.0
1048;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2021;1569.0
1049;Onderwijs, R&D, overige diensten;HF122: Zorgverzekeringswet;2022;1653.0
1050;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;1998;171.0
1051;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;1999;190.0
1052;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2000;198.0
1053;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2001;225.0
1054;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2002;266.0
1055;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2003;286.0
1056;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2004;304.0
1057;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2005;313.0
1058;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2006;161.0
1059;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2007;175.0
1060;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2008;149.0
1061;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2009;191.0
1062;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2010;212.0
1063;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2011;236.0
1064;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2012;275.0
1065;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2013;245.0
1066;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2014;256.0
1067;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2015;252.0
1068;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2016;275.0
1069;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2017;284.0
1070;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2018;298.0
1071;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2019;318.0
1072;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2020;313.0
1073;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2021;329.0
1074;Onderwijs, R&D, overige diensten;Vrijwillige financiering, eigen betaling;2022;327.0
1075;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;1998;117.0
1076;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;1999;132.0
1077;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2000;136.0
1078;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2001;158.0
1079;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2002;187.0
1080;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2003;200.0
1081;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2004;216.0
1082;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2005;228.0
1083;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2006;67.0
1084;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2007;75.0
1085;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2008;74.0
1086;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2009;95.0
1087;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2010;105.0
1088;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2011;117.0
1089;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2012;139.0
1090;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2013;126.0
1091;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2014;131.0
1092;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2015;128.0
1093;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2016;142.0
1094;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2017;147.0
1095;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2018;155.0
1096;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2019;171.0
1097;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2020;159.0
1098;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2021;167.0
1099;Onderwijs, R&D, overige diensten;HF2: Vrijwillige financieringsvormen;2022;166.0
1100;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;1998;86.0
1101;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;1999;98.0
1102;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2000;100.0
1103;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2001;116.0
1104;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2002;137.0
1105;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2003;147.0
1106;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2004;160.0
1107;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2005;170.0
1108;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2006;7.0
1109;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2007;8.0
1110;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2008;0.0
1111;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2009;0.0
1112;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2010;0.0
1113;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2011;0.0
1114;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2012;0.0
1115;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2013;0.0
1116;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2014;0.0
1117;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2015;0.0
1118;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2016;0.0
1119;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2017;0.0
1120;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2018;0.0
1121;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2019;0.0
1122;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2020;0.0
1123;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1124;Onderwijs, R&D, overige diensten;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1125;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;1998;0.0
1126;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;1999;0.0
1127;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2000;0.0
1128;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2001;0.0
1129;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2002;0.0
1130;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2003;0.0
1131;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2004;0.0
1132;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2005;0.0
1133;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2006;0.0
1134;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2007;0.0
1135;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2008;0.0
1136;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2009;0.0
1137;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2010;0.0
1138;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2011;0.0
1139;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2012;0.0
1140;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2013;0.0
1141;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2014;0.0
1142;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2015;0.0
1143;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2016;0.0
1144;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2017;0.0
1145;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2018;0.0
1146;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2019;0.0
1147;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2020;0.0
1148;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2021;0.0
1149;Onderwijs, R&D, overige diensten;HF22: Financiering door IZWH;2022;0.0
1150;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;1998;30.0
1151;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;1999;34.0
1152;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2000;36.0
1153;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2001;42.0
1154;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2002;50.0
1155;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2003;53.0
1156;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2004;57.0
1157;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2005;58.0
1158;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2006;60.0
1159;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2007;67.0
1160;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2008;74.0
1161;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2009;95.0
1162;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2010;105.0
1163;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2011;117.0
1164;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2012;139.0
1165;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2013;126.0
1166;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2014;131.0
1167;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2015;128.0
1168;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2016;142.0
1169;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2017;147.0
1170;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2018;155.0
1171;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2019;171.0
1172;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2020;159.0
1173;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2021;167.0
1174;Onderwijs, R&D, overige diensten;HF23: Financiering door ondernemingen;2022;166.0
1175;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;1998;55.0
1176;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;1999;58.0
1177;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2000;62.0
1178;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2001;67.0
1179;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2002;79.0
1180;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2003;86.0
1181;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2004;88.0
1182;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2005;87.0
1183;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2006;95.0
1184;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2007;102.0
1185;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2008;75.0
1186;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2009;96.0
1187;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2010;107.0
1188;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2011;119.0
1189;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2012;136.0
1190;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2013;119.0
1191;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2014;125.0
1192;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2015;124.0
1193;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2016;133.0
1194;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2017;137.0
1195;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2018;144.0
1196;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2019;148.0
1197;Onderwijs, R&D, overige diensten;HF3: Eigen betalingen;2020;154.0
