ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
1152;Totaal mannen en vrouwen;31;Totaal alle vooropleidingen;Cohort 2003;8010.0;32.0;;;;;;;30.0;;;;;;;29.0;;;;;;;1.0;;;;;;;2.0;;;;;;;7.0;9.0;11.0;;;;;;90.0;85.0;57.0;;;;;;85.0;78.0;50.0;;;;;;80.0;73.0;45.0;;;;;;5.0;5.0;5.0;;;;;;5.0;7.0;8.0;;;;;
1153;Totaal mannen en vrouwen;31;Totaal alle vooropleidingen;Cohort 2004;7950.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;11.0;;;;;;;91.0;84.0;;;;;;;84.0;75.0;;;;;;;80.0;70.0;;;;;;;4.0;5.0;;;;;;;7.0;9.0;;;;;;
1154;Totaal mannen en vrouwen;31;Totaal alle vooropleidingen;Cohort 2005;8070.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.0;;;;;;;;91.0;;;;;;;;84.0;;;;;;;;80.0;;;;;;;;4.0;;;;;;;;7.0;;;;;;;
1155;Totaal mannen en vrouwen;31;VWO;Cohort 1995;4380.0;0.0;3.0;28.0;53.0;68.0;75.0;78.0;0.0;2.0;24.0;46.0;59.0;65.0;68.0;0.0;2.0;23.0;43.0;55.0;61.0;64.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;0.0;1.0;4.0;7.0;9.0;10.0;10.0;5.0;7.0;8.0;9.0;10.0;11.0;12.0;13.0;95.0;93.0;91.0;88.0;62.0;36.0;20.0;12.0;88.0;83.0;80.0;77.0;54.0;31.0;18.0;10.0;85.0;78.0;75.0;72.0;50.0;28.0;16.0;9.0;3.0;4.0;5.0;5.0;4.0;3.0;2.0;1.0;7.0;10.0;11.0;11.0;8.0;4.0;3.0;2.0
1156;Totaal mannen en vrouwen;31;VWO;Cohort 1996;4480.0;0.0;5.0;28.0;51.0;66.0;73.0;78.0;0.0;4.0;24.0;45.0;58.0;65.0;69.0;0.0;4.0;23.0;43.0;55.0;61.0;65.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;0.0;1.0;4.0;6.0;8.0;9.0;9.0;4.0;6.0;8.0;9.0;9.0;11.0;11.0;12.0;95.0;93.0;92.0;86.0;62.0;38.0;23.0;15.0;89.0;84.0;82.0;76.0;56.0;33.0;20.0;12.0;86.0;80.0;77.0;72.0;51.0;30.0;17.0;11.0;3.0;5.0;5.0;5.0;4.0;3.0;2.0;2.0;6.0;9.0;10.0;10.0;7.0;5.0;3.0;2.0
1157;Totaal mannen en vrouwen;31;VWO;Cohort 1997;4680.0;0.0;5.0;28.0;52.0;66.0;75.0;80.0;0.0;4.0;24.0;45.0;59.0;67.0;71.0;0.0;4.0;23.0;43.0;55.0;62.0;66.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;1.0;4.0;6.0;8.0;8.0;9.0;4.0;6.0;8.0;8.0;8.0;9.0;10.0;11.0;96.0;94.0;92.0;87.0;63.0;39.0;24.0;14.0;90.0;85.0;83.0;78.0;57.0;35.0;21.0;12.0;86.0;80.0;77.0;73.0;52.0;31.0;18.0;10.0;4.0;6.0;6.0;6.0;5.0;4.0;3.0;2.0;6.0;8.0;9.0;9.0;7.0;5.0;3.0;2.0
1158;Totaal mannen en vrouwen;31;VWO;Cohort 1998;5000.0;1.0;5.0;29.0;53.0;69.0;79.0;;0.0;4.0;25.0;47.0;61.0;69.0;;0.0;4.0;24.0;45.0;57.0;65.0;;0.0;0.0;1.0;2.0;3.0;4.0;;0.0;1.0;4.0;7.0;8.0;9.0;;5.0;6.0;7.0;7.0;7.0;8.0;8.0;10.0;95.0;94.0;93.0;87.0;64.0;39.0;23.0;12.0;89.0;85.0;82.0;77.0;56.0;34.0;19.0;9.0;85.0;80.0;77.0;72.0;51.0;30.0;16.0;7.0;3.0;5.0;5.0;5.0;5.0;4.0;3.0;2.0;7.0;10.0;10.0;10.0;7.0;5.0;4.0;3.0
1159;Totaal mannen en vrouwen;31;VWO;Cohort 1999;5400.0;1.0;7.0;33.0;57.0;74.0;;;0.0;5.0;28.0;50.0;65.0;;;0.0;5.0;27.0;47.0;61.0;;;0.0;0.0;1.0;3.0;4.0;;;0.0;1.0;5.0;7.0;9.0;;;5.0;6.0;6.0;6.0;6.0;7.0;9.0;;95.0;94.0;93.0;87.0;61.0;36.0;18.0;;88.0;84.0;82.0;77.0;54.0;31.0;15.0;;84.0;79.0;77.0;71.0;49.0;27.0;12.0;;4.0;5.0;5.0;6.0;5.0;4.0;2.0;;7.0;10.0;11.0;10.0;7.0;5.0;3.0;
1160;Totaal mannen en vrouwen;31;VWO;Cohort 2000;5250.0;1.0;11.0;37.0;63.0;;;;1.0;10.0;33.0;56.0;;;;1.0;10.0;32.0;53.0;;;;0.0;0.0;1.0;3.0;;;;0.0;1.0;4.0;7.0;;;;5.0;6.0;6.0;6.0;6.0;8.0;;;95.0;94.0;93.0;83.0;56.0;29.0;;;89.0;85.0;83.0;73.0;49.0;25.0;;;85.0;80.0;77.0;68.0;44.0;21.0;;;4.0;5.0;6.0;6.0;5.0;3.0;;;6.0;9.0;10.0;10.0;7.0;4.0;;
1161;Totaal mannen en vrouwen;31;VWO;Cohort 2001;5480.0;4.0;18.0;51.0;;;;;4.0;17.0;46.0;;;;;4.0;16.0;44.0;;;;;0.0;1.0;2.0;;;;;0.0;1.0;5.0;;;;;4.0;4.0;5.0;5.0;6.0;;;;96.0;96.0;91.0;77.0;43.0;;;;89.0;86.0;81.0;67.0;36.0;;;;85.0;80.0;75.0;62.0;32.0;;;;4.0;5.0;6.0;5.0;4.0;;;;7.0;10.0;11.0;10.0;7.0;;;
1162;Totaal mannen en vrouwen;31;VWO;Cohort 2002;4630.0;23.0;50.0;;;;;;23.0;49.0;;;;;;22.0;47.0;;;;;;1.0;2.0;;;;;;0.0;1.0;;;;;;4.0;4.0;5.0;6.0;;;;;96.0;96.0;72.0;44.0;;;;;90.0;88.0;63.0;35.0;;;;;85.0;81.0;56.0;30.0;;;;;5.0;7.0;7.0;6.0;;;;;6.0;8.0;9.0;8.0;;;;
1163;Totaal mannen en vrouwen;31;VWO;Cohort 2003;4900.0;26.0;;;;;;;26.0;;;;;;;25.0;;;;;;;1.0;;;;;;;0.0;;;;;;;4.0;5.0;6.0;;;;;;96.0;95.0;68.0;;;;;;90.0;87.0;59.0;;;;;;84.0;80.0;52.0;;;;;;5.0;7.0;6.0;;;;;;6.0;9.0;9.0;;;;;
1164;Totaal mannen en vrouwen;31;VWO;Cohort 2004;4910.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;6.0;;;;;;;96.0;94.0;;;;;;;88.0;83.0;;;;;;;83.0;77.0;;;;;;;5.0;6.0;;;;;;;8.0;11.0;;;;;;
1165;Totaal mannen en vrouwen;31;VWO;Cohort 2005;5030.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.0;;;;;;;;96.0;;;;;;;;88.0;;;;;;;;82.0;;;;;;;;5.0;;;;;;;;8.0;;;;;;;
1166;Totaal mannen en vrouwen;31;HBO;Cohort 1995;1160.0;45.0;56.0;61.0;64.0;65.0;66.0;66.0;40.0;52.0;57.0;60.0;60.0;61.0;62.0;40.0;51.0;56.0;59.0;60.0;60.0;61.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;5.0;4.0;4.0;4.0;4.0;4.0;5.0;23.0;27.0;30.0;32.0;32.0;33.0;33.0;33.0;71.0;57.0;25.0;13.0;7.0;3.0;3.0;2.0;70.0;56.0;23.0;12.0;7.0;3.0;2.0;1.0;70.0;55.0;22.0;11.0;6.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0
1167;Totaal mannen en vrouwen;31;HBO;Cohort 1996;840.0;43.0;53.0;57.0;60.0;61.0;63.0;64.0;39.0;49.0;54.0;56.0;58.0;59.0;59.0;39.0;49.0;53.0;56.0;57.0;58.0;59.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;4.0;3.0;3.0;4.0;4.0;5.0;23.0;27.0;31.0;33.0;35.0;34.0;34.0;33.0;73.0;59.0;26.0;14.0;8.0;6.0;5.0;4.0;72.0;58.0;25.0;13.0;7.0;5.0;4.0;3.0;72.0;58.0;25.0;12.0;7.0;5.0;3.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1168;Totaal mannen en vrouwen;31;HBO;Cohort 1997;900.0;45.0;56.0;60.0;63.0;65.0;66.0;66.0;39.0;50.0;55.0;58.0;60.0;61.0;61.0;39.0;50.0;54.0;58.0;59.0;60.0;60.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;6.0;5.0;5.0;5.0;5.0;5.0;6.0;21.0;26.0;27.0;30.0;30.0;30.0;31.0;31.0;73.0;58.0;28.0;14.0;11.0;7.0;4.0;3.0;72.0;57.0;27.0;13.0;9.0;5.0;3.0;2.0;71.0;56.0;26.0;13.0;9.0;5.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0
1169;Totaal mannen en vrouwen;31;HBO;Cohort 1998;1160.0;42.0;57.0;63.0;66.0;68.0;69.0;;38.0;52.0;59.0;63.0;64.0;65.0;;38.0;52.0;59.0;62.0;64.0;65.0;;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;4.0;4.0;4.0;4.0;4.0;;19.0;23.0;26.0;27.0;28.0;29.0;28.0;29.0;76.0;61.0;32.0;17.0;9.0;5.0;4.0;2.0;74.0;60.0;31.0;16.0;8.0;5.0;3.0;2.0;74.0;60.0;31.0;16.0;7.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1170;Totaal mannen en vrouwen;31;HBO;Cohort 1999;1370.0;41.0;53.0;61.0;64.0;66.0;;;36.0;49.0;57.0;60.0;61.0;;;36.0;49.0;56.0;59.0;61.0;;;0.0;0.0;0.0;0.0;1.0;;;5.0;4.0;4.0;4.0;4.0;;;21.0;26.0;27.0;29.0;30.0;31.0;31.0;;74.0;62.0;32.0;18.0;9.0;6.0;3.0;;73.0;61.0;31.0;17.0;8.0;4.0;2.0;;72.0;60.0;30.0;17.0;8.0;4.0;2.0;;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;
1171;Totaal mannen en vrouwen;31;HBO;Cohort 2000;1440.0;41.0;56.0;65.0;68.0;;;;38.0;53.0;62.0;65.0;;;;38.0;53.0;61.0;65.0;;;;0.0;0.0;0.0;0.0;;;;3.0;3.0;3.0;3.0;;;;17.0;21.0;23.0;24.0;25.0;25.0;;;80.0;70.0;36.0;20.0;11.0;6.0;;;79.0;69.0;35.0;19.0;10.0;6.0;;;78.0;68.0;34.0;18.0;9.0;5.0;;;1.0;1.0;1.0;1.0;1.0;0.0;;;1.0;1.0;1.0;1.0;1.0;1.0;;
1172;Totaal mannen en vrouwen;31;HBO;Cohort 2001;1620.0;41.0;58.0;67.0;;;;;37.0;54.0;63.0;;;;;37.0;54.0;62.0;;;;;0.0;0.0;0.0;;;;;4.0;4.0;4.0;;;;;15.0;19.0;21.0;22.0;23.0;;;;80.0;71.0;38.0;19.0;10.0;;;;79.0;69.0;36.0;18.0;9.0;;;;78.0;67.0;35.0;17.0;8.0;;;;1.0;2.0;1.0;1.0;1.0;;;;2.0;2.0;2.0;1.0;1.0;;;
1173;Totaal mannen en vrouwen;31;HBO;Cohort 2002;1910.0;48.0;65.0;;;;;;46.0;62.0;;;;;;46.0;62.0;;;;;;0.0;0.0;;;;;;3.0;2.0;;;;;;13.0;16.0;18.0;21.0;;;;;84.0;72.0;33.0;14.0;;;;;83.0;71.0;32.0;13.0;;;;;82.0;70.0;31.0;13.0;;;;;1.0;1.0;1.0;0.0;;;;;1.0;1.0;1.0;1.0;;;;
1174;Totaal mannen en vrouwen;31;HBO;Cohort 2003;1290.0;55.0;;;;;;;52.0;;;;;;;52.0;;;;;;;0.0;;;;;;;3.0;;;;;;;14.0;19.0;21.0;;;;;;77.0;58.0;23.0;;;;;;75.0;56.0;22.0;;;;;;74.0;54.0;21.0;;;;;;1.0;2.0;1.0;;;;;;1.0;2.0;1.0;;;;;
1175;Totaal mannen en vrouwen;31;HBO;Cohort 2004;1200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;22.0;;;;;;;78.0;53.0;;;;;;;76.0;51.0;;;;;;;74.0;49.0;;;;;;;2.0;2.0;;;;;;;2.0;2.0;;;;;;
1176;Totaal mannen en vrouwen;31;HBO;Cohort 2005;1120.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;;;;;;;78.0;;;;;;;;76.0;;;;;;;;74.0;;;;;;;;2.0;;;;;;;;2.0;;;;;;;
1177;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 1995;1230.0;16.0;20.0;32.0;44.0;50.0;53.0;55.0;4.0;8.0;18.0;30.0;35.0;38.0;40.0;3.0;7.0;18.0;28.0;33.0;36.0;38.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;12.0;13.0;14.0;14.0;15.0;15.0;15.0;22.0;30.0;33.0;35.0;36.0;37.0;38.0;38.0;69.0;58.0;51.0;45.0;32.0;19.0;12.0;9.0;62.0;51.0;45.0;39.0;28.0;16.0;11.0;8.0;61.0;49.0;43.0;38.0;27.0;15.0;10.0;7.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;8.0;8.0;7.0;5.0;3.0;2.0;1.0;1.0
1178;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 1996;1320.0;17.0;22.0;35.0;46.0;52.0;56.0;58.0;4.0;8.0;21.0;31.0;38.0;41.0;44.0;4.0;8.0;21.0;31.0;37.0;40.0;42.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;12.0;13.0;14.0;14.0;14.0;15.0;15.0;15.0;27.0;30.0;31.0;33.0;33.0;34.0;35.0;77.0;61.0;54.0;47.0;32.0;21.0;14.0;9.0;68.0;52.0;48.0;42.0;29.0;18.0;12.0;8.0;66.0;50.0;46.0;41.0;27.0;17.0;10.0;7.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;9.0;9.0;6.0;5.0;4.0;3.0;2.0;1.0
1179;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 1997;1480.0;17.0;23.0;37.0;48.0;54.0;58.0;60.0;3.0;9.0;23.0;33.0;39.0;43.0;45.0;3.0;9.0;22.0;32.0;38.0;41.0;43.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;14.0;14.0;14.0;15.0;15.0;15.0;15.0;16.0;28.0;30.0;31.0;32.0;33.0;34.0;34.0;75.0;59.0;53.0;46.0;32.0;19.0;12.0;8.0;67.0;51.0;47.0;41.0;27.0;16.0;10.0;6.0;65.0;49.0;45.0;39.0;26.0;15.0;9.0;5.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;9.0;8.0;6.0;5.0;4.0;3.0;2.0;2.0
1180;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 1998;1690.0;18.0;24.0;38.0;49.0;55.0;60.0;;5.0;11.0;25.0;35.0;40.0;45.0;;5.0;11.0;25.0;34.0;40.0;44.0;;0.0;0.0;0.0;0.0;1.0;1.0;;12.0;13.0;14.0;14.0;15.0;15.0;;18.0;27.0;29.0;30.0;30.0;31.0;32.0;33.0;74.0;61.0;53.0;46.0;31.0;20.0;13.0;7.0;65.0;53.0;47.0;41.0;28.0;17.0;11.0;5.0;64.0;51.0;45.0;40.0;26.0;16.0;10.0;5.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;9.0;8.0;7.0;5.0;4.0;3.0;2.0;2.0
1181;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 1999;1740.0;19.0;25.0;41.0;53.0;60.0;;;5.0;12.0;27.0;38.0;46.0;;;5.0;12.0;27.0;37.0;44.0;;;0.0;0.0;0.0;1.0;1.0;;;14.0;14.0;14.0;14.0;14.0;;;14.0;24.0;26.0;28.0;28.0;29.0;30.0;;76.0;62.0;54.0;47.0;30.0;18.0;9.0;;68.0;55.0;48.0;42.0;27.0;16.0;8.0;;66.0;52.0;46.0;40.0;25.0;15.0;7.0;;2.0;3.0;2.0;2.0;2.0;1.0;1.0;;8.0;8.0;6.0;5.0;3.0;2.0;1.0;
1182;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2000;1570.0;16.0;25.0;43.0;58.0;;;;6.0;15.0;32.0;46.0;;;;6.0;15.0;31.0;45.0;;;;0.0;0.0;1.0;1.0;;;;10.0;10.0;11.0;12.0;;;;14.0;17.0;19.0;20.0;21.0;22.0;;;79.0;72.0;65.0;55.0;36.0;20.0;;;71.0;63.0;57.0;48.0;31.0;16.0;;;70.0;61.0;55.0;47.0;30.0;15.0;;;1.0;2.0;2.0;2.0;1.0;1.0;;;8.0;9.0;8.0;7.0;5.0;3.0;;
1183;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2001;1870.0;19.0;31.0;56.0;;;;;11.0;23.0;46.0;;;;;11.0;22.0;44.0;;;;;0.0;1.0;1.0;;;;;8.0;9.0;10.0;;;;;13.0;16.0;17.0;18.0;21.0;;;;79.0;73.0;63.0;50.0;23.0;;;;72.0;64.0;55.0;44.0;19.0;;;;70.0;62.0;53.0;42.0;18.0;;;;1.0;2.0;2.0;2.0;1.0;;;;7.0;9.0;8.0;7.0;4.0;;;
1184;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2002;1810.0;35.0;54.0;;;;;;27.0;46.0;;;;;;25.0;43.0;;;;;;2.0;3.0;;;;;;9.0;8.0;;;;;;10.0;13.0;15.0;17.0;;;;;82.0;75.0;49.0;29.0;;;;;76.0;68.0;42.0;22.0;;;;;74.0;64.0;40.0;21.0;;;;;2.0;4.0;2.0;1.0;;;;;6.0;7.0;7.0;7.0;;;;
1185;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2003;1830.0;31.0;;;;;;;24.0;;;;;;;22.0;;;;;;;2.0;;;;;;;7.0;;;;;;;10.0;13.0;16.0;;;;;;86.0;79.0;52.0;;;;;;79.0;71.0;45.0;;;;;;75.0;66.0;43.0;;;;;;4.0;4.0;2.0;;;;;;6.0;8.0;8.0;;;;;
1186;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2004;1850.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0;15.0;;;;;;;86.0;78.0;;;;;;;77.0;68.0;;;;;;;75.0;66.0;;;;;;;2.0;2.0;;;;;;;9.0;10.0;;;;;;
1187;Totaal mannen en vrouwen;31;Overige vooropleidingen;Cohort 2005;1930.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0;;;;;;;;86.0;;;;;;;;78.0;;;;;;;;77.0;;;;;;;;1.0;;;;;;;;8.0;;;;;;;
1188;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 1995;600.0;16.0;22.0;43.0;57.0;65.0;69.0;72.0;11.0;17.0;37.0;51.0;57.0;61.0;64.0;11.0;17.0;36.0;49.0;54.0;58.0;60.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;5.0;5.0;5.0;7.0;8.0;8.0;8.0;12.0;15.0;17.0;18.0;19.0;21.0;22.0;22.0;84.0;79.0;68.0;59.0;38.0;21.0;13.0;9.0;80.0;73.0;62.0;55.0;34.0;19.0;12.0;8.0;76.0;69.0;58.0;50.0;30.0;16.0;10.0;6.0;4.0;4.0;4.0;5.0;4.0;3.0;2.0;1.0;4.0;6.0;6.0;5.0;4.0;3.0;2.0;1.0
1189;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 1996;560.0;14.0;21.0;40.0;57.0;67.0;73.0;77.0;10.0;17.0;34.0;49.0;58.0;63.0;68.0;10.0;17.0;33.0;47.0;55.0;59.0;63.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;4.0;4.0;6.0;8.0;9.0;9.0;10.0;9.0;11.0;15.0;16.0;16.0;16.0;17.0;17.0;87.0;83.0;71.0;63.0;44.0;27.0;16.0;10.0;81.0;76.0;64.0;56.0;40.0;24.0;14.0;9.0;77.0;71.0;60.0;52.0;36.0;21.0;13.0;8.0;4.0;5.0;5.0;4.0;4.0;2.0;1.0;1.0;6.0;7.0;7.0;7.0;5.0;3.0;2.0;1.0
1190;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 1997;610.0;14.0;21.0;41.0;59.0;73.0;79.0;81.0;10.0;17.0;34.0;50.0;63.0;69.0;71.0;10.0;16.0;32.0;48.0;60.0;65.0;67.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;4.0;5.0;7.0;9.0;10.0;10.0;10.0;7.0;10.0;12.0;13.0;13.0;14.0;14.0;14.0;89.0;83.0;74.0;66.0;46.0;27.0;14.0;7.0;83.0;76.0;67.0;59.0;41.0;24.0;12.0;5.0;78.0;72.0;63.0;55.0;38.0;22.0;10.0;5.0;4.0;4.0;4.0;4.0;3.0;2.0;1.0;0.0;6.0;7.0;7.0;7.0;4.0;3.0;2.0;2.0
1191;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 1998;810.0;19.0;26.0;43.0;61.0;73.0;79.0;;16.0;23.0;38.0;55.0;66.0;72.0;;16.0;22.0;37.0;53.0;63.0;68.0;;0.0;0.0;1.0;2.0;3.0;4.0;;3.0;3.0;5.0;6.0;7.0;7.0;;6.0;8.0;10.0;12.0;11.0;11.0;12.0;14.0;90.0;86.0;71.0;62.0;46.0;28.0;15.0;7.0;85.0;80.0;65.0;57.0;42.0;25.0;13.0;5.0;82.0;76.0;60.0;53.0;38.0;22.0;11.0;5.0;3.0;3.0;5.0;4.0;4.0;3.0;2.0;1.0;5.0;7.0;6.0;5.0;4.0;3.0;2.0;2.0
1192;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 1999;1030.0;16.0;26.0;46.0;65.0;76.0;;;14.0;22.0;41.0;58.0;68.0;;;13.0;22.0;40.0;56.0;65.0;;;0.0;1.0;1.0;2.0;3.0;;;2.0;3.0;5.0;8.0;8.0;;;9.0;11.0;11.0;11.0;12.0;12.0;14.0;;89.0;85.0;73.0;63.0;42.0;22.0;10.0;;84.0;78.0;66.0;56.0;37.0;20.0;8.0;;81.0;74.0;62.0;52.0;34.0;18.0;7.0;;3.0;4.0;4.0;3.0;3.0;2.0;1.0;;6.0;7.0;8.0;7.0;5.0;3.0;2.0;
1193;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2000;1030.0;23.0;39.0;58.0;73.0;;;;20.0;36.0;54.0;66.0;;;;20.0;35.0;52.0;63.0;;;;0.0;1.0;2.0;3.0;;;;2.0;3.0;5.0;6.0;;;;6.0;7.0;8.0;8.0;9.0;11.0;;;91.0;87.0;69.0;53.0;33.0;17.0;;;87.0;82.0;63.0;47.0;29.0;14.0;;;85.0;78.0;60.0;44.0;26.0;13.0;;;3.0;4.0;4.0;4.0;3.0;2.0;;;4.0;6.0;6.0;5.0;4.0;2.0;;
1194;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2001;1210.0;31.0;50.0;69.0;;;;;29.0;47.0;66.0;;;;;29.0;45.0;63.0;;;;;0.0;2.0;3.0;;;;;2.0;2.0;3.0;;;;;5.0;7.0;7.0;7.0;8.0;;;;91.0;87.0;62.0;43.0;22.0;;;;88.0;82.0;57.0;38.0;18.0;;;;85.0;79.0;52.0;35.0;17.0;;;;3.0;4.0;5.0;3.0;2.0;;;;3.0;4.0;5.0;5.0;4.0;;;
1195;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2002;1250.0;39.0;64.0;;;;;;37.0;62.0;;;;;;32.0;55.0;;;;;;5.0;6.0;;;;;;2.0;2.0;;;;;;6.0;7.0;8.0;9.0;;;;;91.0;85.0;53.0;28.0;;;;;88.0;80.0;48.0;22.0;;;;;86.0;72.0;44.0;19.0;;;;;2.0;8.0;4.0;2.0;;;;;3.0;5.0;5.0;6.0;;;;
1196;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2003;1390.0;44.0;;;;;;;42.0;;;;;;;36.0;;;;;;;6.0;;;;;;;2.0;;;;;;;7.0;8.0;11.0;;;;;;85.0;78.0;45.0;;;;;;81.0;73.0;39.0;;;;;;72.0;63.0;36.0;;;;;;9.0;10.0;4.0;;;;;;4.0;5.0;6.0;;;;;
1197;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2004;1370.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;9.0;;;;;;;85.0;75.0;;;;;;;79.0;67.0;;;;;;;76.0;63.0;;;;;;;3.0;4.0;;;;;;;6.0;8.0;;;;;;
1198;Totaal mannen en vrouwen;"310 Sociale wetenschappen; algemeen";Totaal alle vooropleidingen;Cohort 2005;1320.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.0;;;;;;;;90.0;;;;;;;;84.0;;;;;;;;81.0;;;;;;;;3.0;;;;;;;;7.0;;;;;;;
