ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
816;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2013;0;0.0;;;;0.0
817;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2014;0;0.0;;;;0.0
818;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2015;0;0.0;;;;0.0
819;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2016;0;0.0;;;;0.0
820;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2017;0;0.0;;;;0.0
821;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2018;0;0.0;;;;0.0
822;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2019;0;0.0;;;;0.0
823;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2020;0;0.0;;;;0.0
824;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2021;0;0.0;;;;0.0
825;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2022;0;0.0;;;;0.0
826;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2023;0;0.0;;;;0.0
827;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Werkloze beroepsbevolking;2024;0;;;;;
828;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2013;1;1.0;;;;0.0
829;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2014;1;1.0;;;;0.0
830;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2015;2;2.0;;;;0.0
831;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2016;0;0.0;;;;0.0
832;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2017;0;0.0;;;;0.0
833;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2018;1;1.0;;;;0.0
834;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2019;1;1.0;;;;0.0
835;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2020;2;2.0;;;;0.0
836;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2021;1;1.0;;;;0.0
837;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2022;1;1.0;;;;0.0
838;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2023;3;3.0;;;;0.0
839;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Arb.pos.: Niet-beroepsbevolking;2024;2;;;;;
840;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2013;5;5.0;;;;0.0
841;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2014;4;4.0;;;;0.0
842;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2015;3;3.0;;;;0.0
843;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2016;2;2.0;;;;0.0
844;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2017;2;2.0;;;;0.0
845;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2018;4;3.0;;;;0.0
846;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2019;2;2.0;;;;0.0
847;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2020;2;2.0;;;;0.0
848;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2021;2;1.0;;;;0.0
849;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2022;3;3.0;;;;0.0
850;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2023;2;2.0;;;;0.0
851;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: werknemer;2024;1;;;;;
852;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2013;4;4.0;;;;0.0
853;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2014;2;2.0;;;;0.0
854;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2015;2;2.0;;;;0.0
855;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2016;2;2.0;;;;0.0
856;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2017;1;1.0;;;;0.0
857;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2018;3;3.0;;;;0.0
858;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2019;2;2.0;;;;0.0
859;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2020;2;2.0;;;;0.0
860;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2021;1;1.0;;;;0.0
861;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2022;3;3.0;;;;0.0
862;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2023;1;1.0;;;;0.0
863;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: vaste arbeidsrelatie;2024;1;;;;;
864;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2013;2;1.0;;;;0.0
865;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2014;1;1.0;;;;0.0
866;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2015;2;1.0;;;;0.0
867;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2016;1;1.0;;;;0.0
868;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2017;1;1.0;;;;0.0
869;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2018;1;1.0;;;;0.0
870;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2019;1;1.0;;;;0.0
871;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2020;1;1.0;;;;0.0
872;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2021;0;0.0;;;;0.0
873;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2022;0;0.0;;;;0.0
874;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2023;0;0.0;;;;0.0
875;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: flexibele arbeidsrelatie;2024;0;;;;;
876;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2013;28;27.0;20.2;20.2;31.6;0.0
877;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2014;27;26.0;17.8;18.3;32.4;0.0
878;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2015;29;29.0;14.6;16.3;27.9;0.0
879;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2016;24;24.0;19.0;20.2;31.6;0.0
880;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2017;20;19.0;26.0;25.0;37.8;0.0
881;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2018;19;18.0;21.8;22.1;43.0;0.0
882;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2019;20;18.0;22.0;22.8;41.3;0.0
883;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2020;22;20.0;31.1;32.3;48.3;0.0
884;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2021;25;25.0;25.5;30.6;44.1;0.0
885;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2022;30;28.0;29.4;32.6;45.1;0.0
886;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2023;20;19.0;38.0;41.5;51.4;0.0
887;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfstandige;2024;21;;;;;
888;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2013;1;1.0;;;;0.0
889;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2014;1;1.0;;;;0.0
890;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2015;0;0.0;;;;0.0
891;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2016;0;0.0;;;;0.0
892;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2017;1;1.0;;;;0.0
893;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2018;1;1.0;;;;0.0
894;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2019;1;0.0;;;;0.0
895;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2020;1;0.0;;;;0.0
896;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2021;1;1.0;;;;0.0
897;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2022;1;1.0;;;;0.0
898;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2023;1;1.0;;;;0.0
899;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: meewerkend gezinslid;2024;1;;;;;
900;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2013;13;12.0;;;;0.0
901;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2014;12;12.0;;;;0.0
902;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2015;12;12.0;;;;0.0
903;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2016;10;9.0;;;;0.0
904;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2017;7;7.0;;;;0.0
905;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2018;8;8.0;;;;0.0
906;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2019;9;8.0;;;;0.0
907;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2020;10;9.0;;;;0.0
908;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2021;10;10.0;;;;0.0
909;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2022;12;11.0;;;;0.0
910;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2023;7;7.0;;;;0.0
911;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. met personeel (zmp);2024;8;;;;;
912;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2013;15;14.0;;;;0.0
913;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2014;14;14.0;;;;0.0
914;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2015;17;17.0;11.6;14.4;26.4;0.0
915;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2016;15;14.0;;;;0.0
916;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2017;11;11.0;;;;0.0
917;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2018;10;10.0;;;;0.0
918;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2019;10;10.0;;;;0.0
919;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2020;11;10.0;;;;0.0
920;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2021;15;14.0;;;;0.0
921;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2022;17;17.0;23.2;27.2;42.2;0.0
922;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2023;13;12.0;;;;0.0
923;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: zelfst. zonder personeel(zzp);2024;12;;;;;
924;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2013;0;0.0;;;;0.0
925;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2014;0;0.0;;;;0.0
926;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2015;0;0.0;;;;0.0
927;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2016;0;0.0;;;;0.0
928;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2017;0;0.0;;;;0.0
929;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2018;0;0.0;;;;0.0
930;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2019;0;0.0;;;;0.0
931;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2020;0;0.0;;;;0.0
932;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2021;0;0.0;;;;0.0
933;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2022;0;0.0;;;;0.0
934;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2023;0;0.0;;;;0.0
935;Totaal mannen en vrouwen;Totaal personen;Meewerkend gezinslid;Werkkring: positie onbekend;2024;0;;;;;
936;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2013;265;258.0;59.8;58.2;38.0;7.0
937;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2014;262;254.0;61.2;58.6;44.9;8.0
938;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2015;252;245.0;60.2;58.3;40.4;7.0
939;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2016;258;248.0;64.4;62.6;44.8;10.0
940;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2017;266;251.0;64.7;66.1;47.7;15.0
941;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2018;261;249.0;65.5;63.6;47.3;12.0
942;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2019;260;248.0;66.8;65.1;62.1;11.0
943;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2020;283;264.0;67.2;66.0;54.6;19.0
944;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2021;235;228.0;78.1;76.9;57.9;7.0
945;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2022;223;216.0;77.9;76.6;62.6;8.0
946;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2023;226;218.0;83.7;81.6;69.4;8.0
947;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Totaal personen;2024;226;;;;;
948;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2013;233;227.0;56.2;54.2;37.6;6.0
949;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2014;227;220.0;59.5;56.9;44.3;7.0
950;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2015;224;218.0;58.0;55.8;40.0;6.0
951;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2016;225;216.0;62.7;60.7;44.7;9.0
952;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2017;237;223.0;63.0;62.9;46.6;14.0
953;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2018;235;224.0;64.2;62.1;47.3;11.0
954;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2019;236;226.0;65.0;63.1;62.0;10.0
955;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2020;251;234.0;65.8;64.2;55.1;16.0
956;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2021;209;202.0;79.0;77.1;59.4;6.0
957;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2022;196;190.0;76.5;74.8;59.9;7.0
958;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2023;198;192.0;82.3;79.6;65.6;6.0
959;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Beroepsbevolking;2024;202;;;;;
960;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2013;227;222.0;55.9;54.0;37.8;5.0
961;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2014;222;215.0;59.3;56.8;44.5;7.0
962;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2015;218;213.0;57.7;55.4;39.8;5.0
963;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2016;221;212.0;62.6;60.6;44.8;8.0
964;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2017;232;219.0;63.0;62.9;46.8;13.0
965;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2018;231;221.0;64.3;62.2;47.5;10.0
966;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2019;233;223.0;65.1;63.2;62.2;10.0
967;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2020;248;232.0;65.5;63.8;55.2;16.0
968;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2021;204;198.0;79.2;77.2;59.9;6.0
969;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2022;195;189.0;76.6;74.9;60.0;6.0
970;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2023;196;190.0;82.3;79.6;65.6;6.0
971;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkzame beroepsbevolking;2024;200;;;;;
972;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2013;6;6.0;;;;0.0
973;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2014;5;5.0;;;;0.0
974;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2015;6;5.0;;;;0.0
975;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2016;4;4.0;;;;0.0
976;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2017;5;4.0;;;;1.0
977;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2018;4;3.0;;;;1.0
978;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2019;3;2.0;;;;0.0
979;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2020;3;3.0;;;;0.0
980;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2021;4;4.0;;;;0.0
981;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2022;2;1.0;;;;0.0
982;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2023;2;2.0;;;;0.0
983;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Werkloze beroepsbevolking;2024;2;;;;;
984;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2013;32;31.0;85.9;86.6;40.8;1.0
985;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2014;35;34.0;71.9;69.1;48.4;1.0
986;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2015;28;27.0;77.4;78.9;43.1;1.0
987;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2016;33;32.0;75.6;75.4;45.5;1.0
988;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2017;29;27.0;79.0;91.8;56.2;2.0
989;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2018;26;25.0;77.1;77.3;47.4;2.0
990;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2019;24;22.0;85.6;84.7;62.7;1.0
991;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2020;32;30.0;78.1;80.0;50.8;2.0
992;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2021;27;26.0;71.1;75.6;46.1;1.0
993;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2022;27;26.0;88.3;89.9;83.1;1.0
994;Totaal mannen en vrouwen;Totaal personen;Zelfstandige met personeel (zmp);Arb.pos.: Niet-beroepsbevolking;2023;28;26.0;93.8;96.1;97.1;1.0
