ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
925;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;161.0
926;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;149.0
927;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;165.0
928;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;152.0
929;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;145.0
930;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;139.0
931;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;138.0
932;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;117.0
933;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;128.0
934;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;99.0
935;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;111.0
936;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;112.0
937;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;114.0
938;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;122.0
939;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2019 4e kwartaal;92.0
940;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 1e kwartaal;101.0
941;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 2e kwartaal;118.0
942;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 3e kwartaal;114.0
943;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2020 4e kwartaal;100.0
944;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 1e kwartaal;
945;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 2e kwartaal;134.0
946;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 3e kwartaal;99.0
947;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2021 4e kwartaal;99.0
948;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 1e kwartaal;89.0
949;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 2e kwartaal;80.0
950;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 3e kwartaal;74.0
951;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2022 4e kwartaal;68.0
952;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 1e kwartaal;81.0
953;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 2e kwartaal;95.0
954;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 3e kwartaal;81.0
955;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2023 4e kwartaal;92.0
956;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 1e kwartaal;75.0
957;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 2e kwartaal;68.0
958;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 3e kwartaal;64.0
959;Beroeps- en niet beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 45 tot 75 jaar;2024 4e kwartaal;73.0
960;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 1e kwartaal;86.0
961;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 2e kwartaal;89.0
962;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 3e kwartaal;91.0
963;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2013 4e kwartaal;91.0
964;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 1e kwartaal;95.0
965;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 2e kwartaal;98.0
966;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 3e kwartaal;102.0
967;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2014 4e kwartaal;101.0
968;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 1e kwartaal;101.0
969;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 2e kwartaal;132.0
970;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 3e kwartaal;140.0
971;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2015 4e kwartaal;128.0
972;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 1e kwartaal;139.0
973;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 2e kwartaal;118.0
974;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 3e kwartaal;121.0
975;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2016 4e kwartaal;106.0
976;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 1e kwartaal;115.0
977;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 2e kwartaal;110.0
978;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 3e kwartaal;99.0
979;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2017 4e kwartaal;96.0
980;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 1e kwartaal;81.0
981;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 2e kwartaal;94.0
982;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 3e kwartaal;70.0
983;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2018 4e kwartaal;69.0
984;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 1e kwartaal;67.0
985;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 2e kwartaal;74.0
986;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 3e kwartaal;78.0
987;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2019 4e kwartaal;44.0
988;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 1e kwartaal;70.0
989;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 2e kwartaal;60.0
990;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 3e kwartaal;104.0
991;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2020 4e kwartaal;76.0
992;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 1e kwartaal;
993;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 2e kwartaal;49.0
994;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 3e kwartaal;43.0
995;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2021 4e kwartaal;30.0
996;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 1e kwartaal;25.0
997;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 2e kwartaal;26.0
998;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 3e kwartaal;18.0
999;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2022 4e kwartaal;12.0
1000;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 1e kwartaal;25.0
1001;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 2e kwartaal;23.0
1002;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 3e kwartaal;29.0
1003;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2023 4e kwartaal;12.0
1004;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 1e kwartaal;18.0
1005;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 2e kwartaal;13.0
1006;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 3e kwartaal;14.0
1007;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Totaal personen;2024 4e kwartaal;18.0
1008;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 1e kwartaal;43.0
1009;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 2e kwartaal;42.0
1010;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 3e kwartaal;39.0
1011;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2013 4e kwartaal;41.0
1012;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 1e kwartaal;39.0
1013;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 2e kwartaal;38.0
1014;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 3e kwartaal;42.0
1015;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2014 4e kwartaal;37.0
1016;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 1e kwartaal;37.0
1017;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 2e kwartaal;55.0
1018;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 3e kwartaal;56.0
1019;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2015 4e kwartaal;51.0
1020;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 1e kwartaal;57.0
1021;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 2e kwartaal;52.0
1022;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 3e kwartaal;52.0
1023;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2016 4e kwartaal;52.0
1024;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 1e kwartaal;46.0
1025;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 2e kwartaal;52.0
1026;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 3e kwartaal;45.0
1027;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2017 4e kwartaal;40.0
1028;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 1e kwartaal;33.0
1029;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 2e kwartaal;41.0
1030;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 3e kwartaal;33.0
1031;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2018 4e kwartaal;31.0
1032;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 1e kwartaal;32.0
1033;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 2e kwartaal;27.0
1034;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 3e kwartaal;37.0
1035;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2019 4e kwartaal;24.0
1036;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 1e kwartaal;41.0
1037;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 2e kwartaal;31.0
1038;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 3e kwartaal;48.0
1039;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2020 4e kwartaal;36.0
1040;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 1e kwartaal;
1041;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 2e kwartaal;16.0
1042;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 3e kwartaal;24.0
1043;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2021 4e kwartaal;15.0
1044;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 1e kwartaal;9.0
1045;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 2e kwartaal;12.0
1046;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 3e kwartaal;8.0
1047;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2022 4e kwartaal;5.0
1048;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 1e kwartaal;12.0
1049;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 2e kwartaal;15.0
1050;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 3e kwartaal;21.0
1051;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2023 4e kwartaal;10.0
1052;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 1e kwartaal;14.0
1053;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 2e kwartaal;6.0
1054;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 3e kwartaal;7.0
1055;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Mannen;2024 4e kwartaal;9.0
1056;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 1e kwartaal;43.0
1057;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 2e kwartaal;47.0
1058;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 3e kwartaal;52.0
1059;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2013 4e kwartaal;50.0
1060;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 1e kwartaal;56.0
1061;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 2e kwartaal;60.0
1062;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 3e kwartaal;60.0
1063;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2014 4e kwartaal;64.0
1064;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 1e kwartaal;64.0
1065;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 2e kwartaal;77.0
1066;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 3e kwartaal;83.0
1067;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2015 4e kwartaal;77.0
1068;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 1e kwartaal;82.0
1069;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 2e kwartaal;66.0
1070;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 3e kwartaal;70.0
1071;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2016 4e kwartaal;55.0
1072;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 1e kwartaal;69.0
1073;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 2e kwartaal;58.0
1074;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 3e kwartaal;54.0
1075;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2017 4e kwartaal;56.0
1076;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2018 1e kwartaal;48.0
1077;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2018 2e kwartaal;53.0
1078;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2018 3e kwartaal;37.0
1079;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2018 4e kwartaal;38.0
1080;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2019 1e kwartaal;35.0
1081;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2019 2e kwartaal;47.0
1082;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2019 3e kwartaal;41.0
1083;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2019 4e kwartaal;20.0
1084;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2020 1e kwartaal;28.0
1085;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2020 2e kwartaal;29.0
1086;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2020 3e kwartaal;56.0
1087;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2020 4e kwartaal;39.0
1088;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2021 1e kwartaal;
1089;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2021 2e kwartaal;32.0
1090;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2021 3e kwartaal;19.0
1091;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2021 4e kwartaal;15.0
1092;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2022 1e kwartaal;16.0
1093;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2022 2e kwartaal;13.0
1094;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2022 3e kwartaal;10.0
1095;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2022 4e kwartaal;7.0
1096;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2023 1e kwartaal;12.0
1097;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2023 2e kwartaal;8.0
1098;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2023 3e kwartaal;8.0
1099;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2023 4e kwartaal;2.0
1100;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2024 1e kwartaal;5.0
1101;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2024 2e kwartaal;7.0
1102;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2024 3e kwartaal;6.0
1103;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;Geslacht: Vrouwen;2024 4e kwartaal;9.0
1104;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;33.0
1105;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;27.0
1106;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;37.0
1107;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;34.0
1108;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;41.0
1109;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;46.0
1110;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;42.0
1111;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;39.0
1112;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;42.0
1113;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;57.0
1114;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;58.0
1115;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;58.0
1116;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;61.0
1117;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;43.0
1118;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;52.0
1119;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;46.0
1120;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;48.0
1121;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;42.0
1122;Beroeps- en niet beroepsbevolking;Niet gezocht vanwege ontmoediging;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;36.0
