ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
3318;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2016;0
3319;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2017;0
3320;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2018;0
3321;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2019;0
3322;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2020;0
3323;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2021;0
3324;HC13: Polikl./ambulante geneesk. zorg;HP5: Leveranciers genees-en hulpmiddelen;2022;0
3325;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;1998;0
3326;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;1999;0
3327;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2000;0
3328;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2001;0
3329;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2002;0
3330;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2003;0
3331;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2004;0
3332;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2005;0
3333;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2006;0
3334;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2007;0
3335;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2008;0
3336;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2009;0
3337;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2010;0
3338;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2011;0
3339;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2012;0
3340;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2013;0
3341;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2014;0
3342;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2015;0
3343;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2016;0
3344;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2017;0
3345;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2018;0
3346;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2019;0
3347;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2020;0
3348;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2021;0
3349;HC13: Polikl./ambulante geneesk. zorg;HP51: Leveranciers geneesmiddelen;2022;0
3350;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1998;0
3351;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;1999;0
3352;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2000;0
3353;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2001;0
3354;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2002;0
3355;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2003;0
3356;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2004;0
3357;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2005;0
3358;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2006;0
3359;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2007;0
3360;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2008;0
3361;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2009;0
3362;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2010;0
3363;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2011;0
3364;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2012;0
3365;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2013;0
3366;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2014;0
3367;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2015;0
3368;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2016;0
3369;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2017;0
3370;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2018;0
3371;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2019;0
3372;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2020;0
3373;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2021;0
3374;HC13: Polikl./ambulante geneesk. zorg;HP52-59: Leveranciers hulpmiddelen;2022;0
3375;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;1998;20
3376;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;1999;21
3377;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2000;24
3378;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2001;28
3379;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2002;37
3380;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2003;27
3381;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2004;30
3382;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2005;31
3383;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2006;35
3384;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2007;35
3385;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2008;31
3386;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2009;30
3387;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2010;33
3388;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2011;34
3389;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2012;38
3390;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2013;38
3391;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2014;39
3392;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2015;39
3393;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2016;39
3394;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2017;39
3395;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2018;39
3396;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2019;40
3397;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2020;22
3398;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2021;29
3399;HC13: Polikl./ambulante geneesk. zorg;HP6: Aanbieders van preventieve zorg;2022;30
3400;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;1998;0
3401;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;1999;0
3402;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2000;0
3403;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2001;0
3404;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2002;0
3405;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2003;0
3406;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2004;0
3407;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2005;0
3408;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2006;0
3409;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2007;0
3410;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2008;0
3411;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2009;0
3412;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2010;0
3413;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2011;0
3414;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2012;0
3415;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2013;0
3416;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2014;0
3417;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2015;0
3418;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2016;0
3419;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2017;0
3420;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2018;0
3421;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2019;0
3422;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2020;0
3423;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2021;0
3424;HC13: Polikl./ambulante geneesk. zorg;HP7: Organisaties beheer en financiering;2022;0
3425;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1998;0
3426;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;1999;0
3427;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2000;0
3428;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2001;0
3429;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2002;0
3430;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2003;0
3431;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2004;0
3432;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2005;0
3433;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2006;0
3434;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2007;0
3435;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2008;0
3436;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2009;0
3437;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2010;0
3438;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2011;0
3439;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2012;0
3440;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2013;0
3441;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2014;0
3442;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2015;0
3443;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2016;0
3444;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2017;0
3445;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2018;0
3446;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2019;0
3447;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2020;0
3448;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2021;0
3449;HC13: Polikl./ambulante geneesk. zorg;HP71: Overheidsbeleid en beheer org.;2022;0
3450;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1998;0
3451;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;1999;0
3452;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2000;0
3453;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2001;0
3454;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2002;0
3455;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2003;0
3456;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2004;0
3457;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
3458;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
3459;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
3460;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
3461;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
3462;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
3463;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
3464;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
3465;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
3466;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
3467;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
3468;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
3469;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2017;0
3470;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2018;0
3471;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2019;0
3472;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2020;0
3473;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2021;0
3474;HC13: Polikl./ambulante geneesk. zorg;HP72: Zorgverzekeraars, ziekenfondsen;2022;0
3475;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;1998;0
3476;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;1999;0
3477;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2000;0
3478;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2001;0
3479;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2002;0
3480;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2003;0
3481;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2004;0
3482;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2005;0
3483;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2006;0
3484;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2007;0
3485;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2008;0
3486;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2009;0
3487;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2010;0
3488;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2011;0
3489;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2012;0
3490;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2013;0
3491;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2014;0
3492;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2015;0
3493;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2016;0
3494;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2017;0
3495;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2018;0
3496;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2019;0
3497;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2020;0
3498;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2021;0
3499;HC13: Polikl./ambulante geneesk. zorg;HP73: Particuliere verzekeraars;2022;0
3500;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1998;0
3501;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;1999;0
3502;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2000;0
3503;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2001;0
3504;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2002;0
3505;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2003;0
3506;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2004;0
3507;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2005;0
3508;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2006;0
3509;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2007;0
3510;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2008;0
3511;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2009;0
3512;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2010;0
3513;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2011;0
3514;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2012;0
3515;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2013;0
3516;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2014;0
3517;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2015;0
3518;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2016;0
3519;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2017;0
3520;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2018;0
3521;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2019;0
3522;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2020;0
3523;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2021;0
3524;HC13: Polikl./ambulante geneesk. zorg;HP79: Ov. Instellingen beheer en financ.;2022;0
3525;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;1998;11
3526;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;1999;11
3527;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2000;12
3528;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2001;11
3529;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2002;12
3530;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2003;14
3531;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2004;13
3532;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2005;12
3533;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2006;44
3534;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2007;51
3535;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2008;61
3536;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2009;69
3537;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2010;70
3538;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2011;66
3539;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2012;74
3540;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2013;76
3541;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2014;75
3542;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2015;243
3543;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2016;241
3544;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2017;237
3545;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2018;242
3546;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2019;219
3547;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2020;273
3548;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2021;268
3549;HC13: Polikl./ambulante geneesk. zorg;HP8: Overige sectoren;2022;275
3550;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;1998;0
3551;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;1999;0
3552;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2000;0
3553;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2001;0
3554;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2002;0
3555;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2003;0
3556;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2004;0
3557;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2005;0
3558;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2006;0
3559;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2007;0
3560;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2008;0
3561;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2009;0
3562;HC13: Polikl./ambulante geneesk. zorg;HP81: Huishoudens;2010;0
