ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangLeren;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
2161;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2017;322.0
2162;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2018;338.0
2163;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2019;343.0
2164;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2020;332.0
2165;Totaal mannen en vrouwen;15 tot 25 jaar;Totaal personen;Geen deelname leven lang leren;2021;388.0
2166;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2003;
2167;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2004;
2168;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2005;
2169;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2006;
2170;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2007;
2171;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2008;
2172;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2009;
2173;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2010;
2174;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2011;535.0
2175;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2012;528.0
2176;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2013;502.0
2177;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2014;508.0
2178;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2015;562.0
2179;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2016;594.0
2180;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2017;619.0
2181;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2018;644.0
2182;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2019;646.0
2183;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2020;580.0
2184;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Totaal;2021;709.0
2185;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2003;
2186;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2004;
2187;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2005;
2188;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2006;
2189;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2007;
2190;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2008;
2191;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2009;
2192;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2010;
2193;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2011;397.0
2194;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2012;394.0
2195;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2013;375.0
2196;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2014;382.0
2197;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2015;429.0
2198;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2016;453.0
2199;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2017;480.0
2200;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2018;495.0
2201;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2019;497.0
2202;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2020;450.0
2203;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Deelname leven lang leren;2021;538.0
2204;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2003;
2205;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2004;
2206;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2005;
2207;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2006;
2208;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2007;
2209;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2008;
2210;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2009;
2211;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2010;
2212;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2011;376.0
2213;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2012;372.0
2214;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2013;351.0
2215;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2014;360.0
2216;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2015;404.0
2217;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2016;430.0
2218;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2017;454.0
2219;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2018;470.0
2220;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2019;470.0
2221;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2020;426.0
2222;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt formeel onderwijs;2021;498.0
2223;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2003;
2224;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2004;
2225;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2005;
2226;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2006;
2227;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2007;
2228;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2008;
2229;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2009;
2230;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2010;
2231;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2011;22.0
2232;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2012;23.0
2233;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2013;24.0
2234;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2014;21.0
2235;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2015;24.0
2236;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2016;24.0
2237;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2017;26.0
2238;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2018;25.0
2239;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2019;27.0
2240;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2020;24.0
2241;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt niet-formeel onderwijs;2021;39.0
2242;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2003;
2243;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2004;
2244;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2005;
2245;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2006;
2246;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2007;
2247;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2008;
2248;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2009;
2249;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2010;
2250;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2011;159.0
2251;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2012;156.0
2252;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2013;152.0
2253;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2014;148.0
2254;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2015;157.0
2255;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2016;164.0
2256;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2017;165.0
2257;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2018;174.0
2258;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2019;176.0
2259;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2020;155.0
2260;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Volgt geen formeel onderwijs;2021;210.0
2261;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2003;
2262;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2004;
2263;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2005;
2264;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2006;
2265;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2007;
2266;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2008;
2267;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2009;
2268;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2010;
2269;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2011;137.0
2270;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2012;134.0
2271;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2013;128.0
2272;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2014;127.0
2273;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2015;133.0
2274;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2016;140.0
2275;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2017;139.0
2276;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2018;149.0
2277;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2019;149.0
2278;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2020;131.0
2279;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: korter dan 1 jaar;Geen deelname leven lang leren;2021;171.0
2280;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2003;
2281;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2004;
2282;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2005;
2283;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2006;
2284;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2007;
2285;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2008;
2286;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2009;
2287;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2010;
2288;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2011;3.0
2289;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2012;5.0
2290;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2013;8.0
2291;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2014;8.0
2292;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2015;8.0
2293;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2016;8.0
2294;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2017;8.0
2295;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2018;8.0
2296;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2019;8.0
2297;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2020;11.0
2298;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Totaal;2021;0.0
2299;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2003;
2300;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2004;
2301;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2005;
2302;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2006;
2303;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2007;
2304;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2008;
2305;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2009;
2306;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2010;
2307;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2011;3.0
2308;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2012;4.0
2309;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2013;5.0
2310;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2014;5.0
2311;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2015;6.0
2312;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2016;6.0
2313;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2017;6.0
2314;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2018;6.0
2315;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2019;6.0
2316;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2020;8.0
2317;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Deelname leven lang leren;2021;0.0
2318;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2003;
2319;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2004;
2320;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2005;
2321;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2006;
2322;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2007;
2323;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2008;
2324;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2009;
2325;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2010;
2326;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2011;3.0
2327;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2012;4.0
2328;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2013;5.0
2329;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2014;5.0
2330;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2015;6.0
2331;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2016;6.0
2332;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2017;5.0
2333;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2018;5.0
2334;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2019;5.0
2335;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2020;7.0
2336;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt formeel onderwijs;2021;0.0
2337;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2003;
2338;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2004;
2339;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2005;
2340;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2006;
2341;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2007;
2342;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2008;
2343;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2009;
2344;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2010;
2345;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2011;0.0
2346;Totaal mannen en vrouwen;15 tot 25 jaar;Anciënniteit: langer 1 jaar, duur onbek.;Volgt niet-formeel onderwijs;2012;0.0
