ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
5535;Totale Nederlandse afzet;15830000 Suiker;2002 november;106.3;0.3;-0.4;106.3;0.3;-0.4
5536;Totale Nederlandse afzet;15830000 Suiker;2002 december;104.1;-2.0;-4.0;104.1;-2.0;-4.0
5537;Totale Nederlandse afzet;15830000 Suiker;2002;107.4;;0.5;107.4;;0.5
5538;Totale Nederlandse afzet;15830000 Suiker;2003 januari;105.8;1.6;-2.7;105.8;1.6;-2.7
5539;Totale Nederlandse afzet;15830000 Suiker;2003 februari;106.5;0.6;-2.0;106.5;0.6;-2.0
5540;Totale Nederlandse afzet;15830000 Suiker;2003 maart;107.0;0.4;-1.7;107.0;0.4;-1.7
5541;Totale Nederlandse afzet;15830000 Suiker;2003 april;106.8;-0.1;-2.0;106.8;-0.1;-2.0
5542;Totale Nederlandse afzet;15830000 Suiker;2003 mei;106.8;0.0;-1.7;106.8;0.0;-1.7
5543;Totale Nederlandse afzet;15830000 Suiker;2003 juni;106.9;0.2;-1.5;106.9;0.2;-1.5
5544;Totale Nederlandse afzet;15830000 Suiker;2003 juli;107.1;0.2;0.2;107.1;0.2;0.2
5545;Totale Nederlandse afzet;15830000 Suiker;2003 augustus;107.1;0.0;0.2;107.1;0.0;0.2
5546;Totale Nederlandse afzet;15830000 Suiker;2003 september;104.8;-2.1;-1.3;104.8;-2.1;-1.3
5547;Totale Nederlandse afzet;15830000 Suiker;2003 oktober;104.8;-0.1;-1.2;104.8;-0.1;-1.2
5548;Totale Nederlandse afzet;15830000 Suiker;2003 november;104.9;0.1;-1.4;104.9;0.1;-1.4
5549;Totale Nederlandse afzet;15830000 Suiker;2003 december;103.7;-1.1;-0.5;103.7;-1.1;-0.5
5550;Totale Nederlandse afzet;15830000 Suiker;2003;106.0;;-1.3;106.0;;-1.3
5551;Totale Nederlandse afzet;15830000 Suiker;2004 januari;103.7;0.0;-2.1;103.7;0.0;-2.1
5552;Totale Nederlandse afzet;15830000 Suiker;2004 februari;103.7;0.0;-2.6;103.7;0.0;-2.6
5553;Totale Nederlandse afzet;15830000 Suiker;2004 maart;106.2;2.4;-0.7;106.2;2.4;-0.7
5554;Totale Nederlandse afzet;15830000 Suiker;2004 april;104.8;-1.3;-1.9;104.8;-1.3;-1.9
5555;Totale Nederlandse afzet;15830000 Suiker;2004 mei;105.5;0.7;-1.2;105.5;0.7;-1.2
5556;Totale Nederlandse afzet;15830000 Suiker;2004 juni;107.1;1.5;0.2;107.1;1.5;0.2
5557;Totale Nederlandse afzet;15830000 Suiker;2004 juli;104.8;-2.2;-2.1;104.8;-2.2;-2.1
5558;Totale Nederlandse afzet;15830000 Suiker;2004 augustus;104.8;0.0;-2.2;104.8;0.0;-2.2
5559;Totale Nederlandse afzet;15830000 Suiker;2004 september;105.3;0.5;0.5;105.3;0.5;0.5
5560;Totale Nederlandse afzet;15830000 Suiker;2004 oktober;104.8;-0.5;0.1;104.8;-0.5;0.1
5561;Totale Nederlandse afzet;15830000 Suiker;2004 november;104.8;0.0;-0.1;104.8;0.0;-0.1
5562;Totale Nederlandse afzet;15830000 Suiker;2004 december;105.4;0.6;1.6;105.4;0.6;1.6
5563;Totale Nederlandse afzet;15830000 Suiker;2004;105.1;;-0.9;105.1;;-0.9
5564;Totale Nederlandse afzet;15830000 Suiker;2005 januari;105.5;0.2;1.8;105.5;0.2;1.8
5565;Totale Nederlandse afzet;15830000 Suiker;2005 februari;105.5;-0.1;1.7;105.5;-0.1;1.7
5566;Totale Nederlandse afzet;15830000 Suiker;2005 maart;105.5;0.1;-0.6;105.5;0.1;-0.6
5567;Totale Nederlandse afzet;15830000 Suiker;2005 april;105.5;0.0;0.7;105.5;0.0;0.7
5568;Totale Nederlandse afzet;15830000 Suiker;2005 mei;105.4;-0.1;-0.1;105.4;-0.1;-0.1
5569;Totale Nederlandse afzet;15830000 Suiker;2005 juni;105.5;0.0;-1.6;105.5;0.0;-1.6
5570;Totale Nederlandse afzet;15830000 Suiker;2005 juli;105.4;-0.1;0.5;105.4;-0.1;0.5
5571;Totale Nederlandse afzet;15830000 Suiker;2005 augustus;105.3;-0.1;0.5;105.3;-0.1;0.5
5572;Totale Nederlandse afzet;15830000 Suiker;2005 september;105.2;-0.1;-0.1;105.2;-0.1;-0.1
5573;Totale Nederlandse afzet;15830000 Suiker;2005 oktober;105.2;0.0;0.4;105.2;0.0;0.4
5574;Totale Nederlandse afzet;15830000 Suiker;2005 november;105.0;-0.2;0.2;105.0;-0.2;0.2
5575;Totale Nederlandse afzet;15830000 Suiker;2005 december;108.7;3.5;3.2;108.7;3.5;3.2
5576;Totale Nederlandse afzet;15830000 Suiker;2005;105.6;;0.5;105.6;;0.5
5577;Totale Nederlandse afzet;15830000 Suiker;2006 januari;111.0;2.1;5.2;111.0;2.1;5.2
5578;Totale Nederlandse afzet;15830000 Suiker;2006 februari;111.0;0.0;5.3;111.0;0.0;5.3
5579;Totale Nederlandse afzet;15830000 Suiker;2006 maart;107.9;-2.8;2.2;107.9;-2.8;2.2
5580;Totale Nederlandse afzet;15830000 Suiker;2006 april;111.3;3.2;5.5;111.3;3.2;5.5
5581;Totale Nederlandse afzet;15830000 Suiker;2006 mei;111.3;0.0;5.5;111.3;0.0;5.5
5582;Totale Nederlandse afzet;15830000 Suiker;2006 juni;112.4;1.0;6.6;112.4;1.0;6.6
5583;Totale Nederlandse afzet;15830000 Suiker;2006 juli;112.4;0.0;6.7;112.4;0.0;6.7
5584;Totale Nederlandse afzet;15830000 Suiker;2006 augustus;112.4;0.0;6.7;112.4;0.0;6.7
5585;Totale Nederlandse afzet;15830000 Suiker;2006 september;112.5;0.1;7.0;112.5;0.1;7.0
5586;Totale Nederlandse afzet;15830000 Suiker;2006 oktober;112.3;-0.2;6.8;112.3;-0.2;6.8
5587;Totale Nederlandse afzet;15830000 Suiker;2006 november;112.4;0.0;7.0;112.4;0.0;7.0
5588;Totale Nederlandse afzet;15830000 Suiker;2006 december;112.8;0.4;3.8;112.8;0.4;3.8
5589;Totale Nederlandse afzet;15830000 Suiker;2006;111.6;;5.7;111.6;;5.7
5590;Totale Nederlandse afzet;15830000 Suiker;2007 januari;114.0;1.0;2.7;114.0;1.0;2.7
5591;Totale Nederlandse afzet;15830000 Suiker;2007 februari;114.0;0.0;2.7;114.0;0.0;2.7
5592;Totale Nederlandse afzet;15830000 Suiker;2007 maart;113.5;-0.4;5.2;113.5;-0.4;5.2
5593;Totale Nederlandse afzet;15830000 Suiker;2007 april;113.5;0.0;1.9;113.5;0.0;1.9
5594;Totale Nederlandse afzet;15830000 Suiker;2007 mei;113.6;0.1;2.1;113.6;0.1;2.1
5595;Totale Nederlandse afzet;15830000 Suiker;2007 juni;113.6;0.0;1.0;113.6;0.0;1.0
5596;Totale Nederlandse afzet;15830000 Suiker;2007 juli;113.6;0.0;1.0;113.6;0.0;1.0
5597;Totale Nederlandse afzet;15830000 Suiker;2007 augustus;113.7;0.1;1.1;113.7;0.1;1.1
5598;Totale Nederlandse afzet;15830000 Suiker;2007 september;113.7;0.0;1.0;113.7;0.0;1.0
5599;Totale Nederlandse afzet;15830000 Suiker;2007 oktober;113.7;0.0;1.2;113.7;0.0;1.2
5600;Totale Nederlandse afzet;15830000 Suiker;2007 november;113.7;0.0;1.2;113.7;0.0;1.2
5601;Totale Nederlandse afzet;15830000 Suiker;2007 december;113.7;0.0;0.7;113.7;0.0;0.7
5602;Totale Nederlandse afzet;15830000 Suiker;2007;113.7;;1.8;113.7;;1.8
5603;Totale Nederlandse afzet;15830000 Suiker;2008 januari;114.6;0.8;0.5;114.6;0.8;0.5
5604;Totale Nederlandse afzet;15830000 Suiker;2008 februari;114.6;0.0;0.5;114.6;0.0;0.5
5605;Totale Nederlandse afzet;15830000 Suiker;2008 maart;114.6;0.0;0.9;114.6;0.0;0.9
5606;Totale Nederlandse afzet;15830000 Suiker;2008 april;114.6;0.0;1.0;114.6;0.0;1.0
5607;Totale Nederlandse afzet;15830000 Suiker;2008 mei;114.6;0.0;0.9;114.6;0.0;0.9
5608;Totale Nederlandse afzet;15830000 Suiker;2008 juni;114.6;0.0;0.9;114.6;0.0;0.9
5609;Totale Nederlandse afzet;15830000 Suiker;2008 juli;114.6;0.0;0.9;114.6;0.0;0.9
5610;Totale Nederlandse afzet;15830000 Suiker;2008 augustus;114.6;0.0;0.8;114.6;0.0;0.8
5611;Totale Nederlandse afzet;15830000 Suiker;2008 september;114.6;0.0;0.8;114.6;0.0;0.8
5612;Totale Nederlandse afzet;15830000 Suiker;2008 oktober;;;;;;
5613;Totale Nederlandse afzet;15830000 Suiker;2008 november;;;;;;
5614;Totale Nederlandse afzet;15830000 Suiker;2008 december;;;;;;
5615;Totale Nederlandse afzet;15830000 Suiker;2008;;;;;;
5616;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 januari;99.3;;;99.3;;
5617;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 februari;98.9;-0.4;;98.9;-0.4;
5618;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 maart;99.8;0.9;;99.8;0.9;
5619;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 april;99.9;0.1;;99.9;0.1;
5620;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 mei;100.1;0.2;;100.1;0.2;
5621;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 juni;100.0;-0.1;;100.0;-0.1;
5622;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 juli;100.4;0.4;;100.4;0.4;
5623;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 augustus;100.9;0.5;;100.9;0.5;
5624;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 september;99.8;-1.1;;99.8;-1.1;
5625;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 oktober;100.8;0.9;;100.8;0.9;
5626;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 november;100.1;-0.7;;100.1;-0.7;
5627;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000 december;99.8;-0.3;;99.8;-0.3;
5628;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2000;100.0;;;100.0;;
5629;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 januari;101.3;1.5;2.0;101.3;1.5;2.0
5630;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 februari;102.4;1.1;3.5;102.4;1.1;3.5
5631;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 maart;102.7;0.4;2.9;102.7;0.4;2.9
5632;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 april;102.8;0.1;2.9;102.8;0.1;2.9
5633;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 mei;102.9;0.1;2.8;102.9;0.1;2.8
5634;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 juni;101.9;-1.0;1.9;101.9;-1.0;1.9
5635;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 juli;101.9;-0.1;1.4;101.9;-0.1;1.4
5636;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 augustus;102.1;0.3;1.2;102.1;0.3;1.2
5637;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 september;101.7;-0.4;1.9;101.7;-0.4;1.9
5638;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 oktober;102.4;0.7;1.6;102.4;0.7;1.6
5639;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 november;104.7;2.3;4.6;104.7;2.3;4.6
5640;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001 december;106.4;1.5;6.6;106.4;1.5;6.6
5641;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2001;102.8;;2.8;102.8;;2.8
5642;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 januari;108.6;2.1;7.2;108.6;2.1;7.2
5643;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 februari;110.6;1.8;8.0;110.6;1.8;8.0
5644;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 maart;112.9;2.1;9.9;112.9;2.1;9.9
5645;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 april;113.0;0.1;9.9;113.0;0.1;9.9
5646;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 mei;113.4;0.3;10.2;113.4;0.3;10.2
5647;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 juni;113.5;0.1;11.4;113.5;0.1;11.4
5648;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 juli;116.1;2.3;14.0;116.1;2.3;14.0
5649;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 augustus;118.9;2.4;16.4;118.9;2.4;16.4
5650;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 september;124.0;4.3;21.9;124.0;4.3;21.9
5651;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 oktober;128.4;3.5;25.4;128.4;3.5;25.4
5652;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 november;122.8;-4.3;17.2;122.8;-4.3;17.2
5653;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002 december;124.7;1.6;17.3;124.7;1.6;17.3
5654;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2002;117.2;;14.1;117.2;;14.1
5655;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 januari;124.1;-0.5;14.2;124.1;-0.5;14.2
5656;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 februari;124.3;0.1;12.4;124.3;0.1;12.4
5657;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 maart;121.8;-2.0;7.9;121.8;-2.0;7.9
5658;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 april;120.8;-0.8;6.9;120.8;-0.8;6.9
5659;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 mei;116.6;-3.5;2.8;116.6;-3.5;2.8
5660;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 juni;114.8;-1.5;1.1;114.8;-1.5;1.1
5661;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 juli;116.0;1.0;-0.1;116.0;1.0;-0.1
5662;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 augustus;116.5;0.4;-2.0;116.5;0.4;-2.0
5663;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 september;115.8;-0.6;-6.6;115.8;-0.6;-6.6
5664;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 oktober;112.4;-2.9;-12.4;112.4;-2.9;-12.4
5665;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 november;114.5;1.8;-6.8;114.5;1.8;-6.8
5666;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003 december;113.5;-0.8;-8.9;113.5;-0.8;-8.9
5667;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2003;117.6;;0.3;117.6;;0.3
5668;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 januari;113.2;-0.3;-8.8;113.2;-0.3;-8.8
5669;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 februari;112.5;-0.6;-9.5;112.5;-0.6;-9.5
5670;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 maart;111.6;-0.8;-8.4;111.6;-0.8;-8.4
5671;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 april;112.1;0.4;-7.2;112.1;0.4;-7.2
5672;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 mei;111.6;-0.5;-4.3;111.6;-0.5;-4.3
5673;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 juni;111.2;-0.4;-3.2;111.2;-0.4;-3.2
5674;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 juli;113.4;2.0;-2.2;113.4;2.0;-2.2
5675;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 augustus;114.2;0.7;-2.0;114.2;0.7;-2.0
5676;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 september;112.7;-1.3;-2.7;112.7;-1.3;-2.7
5677;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 oktober;112.8;0.1;0.3;112.8;0.1;0.3
5678;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 november;114.8;1.8;0.3;114.8;1.8;0.3
5679;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004 december;113.1;-1.5;-0.4;113.1;-1.5;-0.4
5680;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2004;112.8;;-4.1;112.8;;-4.1
5681;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 januari;108.2;-4.3;-4.4;108.2;-4.3;-4.4
5682;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 februari;109.1;0.8;-3.0;109.1;0.8;-3.0
5683;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 maart;110.4;1.1;-1.1;110.4;1.1;-1.1
5684;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 april;108.4;-1.8;-3.3;108.4;-1.8;-3.3
5685;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 mei;107.5;-0.8;-3.6;107.5;-0.8;-3.6
5686;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 juni;109.2;1.6;-1.7;109.2;1.6;-1.7
5687;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 juli;109.1;-0.1;-3.8;109.1;-0.1;-3.8
5688;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 augustus;107.9;-1.1;-5.5;107.9;-1.1;-5.5
5689;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 september;108.4;0.5;-3.8;108.4;0.5;-3.8
5690;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 oktober;108.5;0.1;-3.8;108.5;0.1;-3.8
5691;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 november;107.5;-1.0;-6.4;107.5;-1.0;-6.4
5692;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005 december;108.1;0.6;-4.4;108.1;0.6;-4.4
5693;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2005;108.5;;-3.7;108.5;;-3.7
5694;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 januari;107.5;-0.6;-0.6;107.5;-0.6;-0.6
5695;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 februari;107.0;-0.5;-1.9;107.0;-0.5;-1.9
5696;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 maart;106.5;-0.4;-3.5;106.5;-0.4;-3.5
5697;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 april;105.9;-0.6;-2.3;105.9;-0.6;-2.3
5698;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 mei;106.1;0.2;-1.4;106.1;0.2;-1.4
5699;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 juni;106.4;0.3;-2.6;106.4;0.3;-2.6
5700;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 juli;106.5;0.1;-2.4;106.5;0.1;-2.4
5701;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 augustus;106.0;-0.5;-1.8;106.0;-0.5;-1.8
5702;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 september;105.4;-0.6;-2.8;105.4;-0.6;-2.8
5703;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 oktober;105.6;0.2;-2.7;105.6;0.2;-2.7
5704;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 november;105.7;0.1;-1.7;105.7;0.1;-1.7
5705;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006 december;107.7;1.9;-0.4;107.7;1.9;-0.4
5706;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2006;106.4;;-2.0;106.4;;-2.0
5707;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 januari;108.1;0.4;0.5;108.1;0.4;0.5
5708;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 februari;108.8;0.7;1.7;108.8;0.7;1.7
5709;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 maart;109.5;0.6;2.8;109.5;0.6;2.8
5710;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 april;110.5;0.9;4.3;110.5;0.9;4.3
5711;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 mei;112.0;1.3;5.5;112.0;1.3;5.5
5712;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 juni;112.8;0.8;6.1;112.8;0.8;6.1
5713;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 juli;114.4;1.4;7.4;114.4;1.4;7.4
5714;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 augustus;112.3;-1.8;5.9;112.3;-1.8;5.9
5715;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 september;112.0;-0.2;6.3;112.0;-0.2;6.3
5716;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 oktober;111.3;-0.6;5.4;111.3;-0.6;5.4
5717;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 november;111.3;0.0;5.3;111.3;0.0;5.3
5718;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007 december;114.9;3.2;6.7;114.9;3.2;6.7
5719;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2007;111.5;;4.8;111.5;;4.8
5720;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 januari;115.4;0.5;6.8;115.4;0.5;6.8
5721;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 februari;117.9;2.1;8.3;117.9;2.1;8.3
5722;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 maart;120.3;2.1;9.9;120.3;2.1;9.9
5723;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 april;119.0;-1.1;7.7;119.0;-1.1;7.7
5724;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 mei;120.5;1.3;7.7;120.5;1.3;7.7
5725;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 juni;124.1;3.0;10.0;124.1;3.0;10.0
5726;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 juli;124.2;0.0;8.6;124.2;0.0;8.6
5727;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 augustus;125.1;0.8;11.4;125.1;0.8;11.4
5728;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 september;126.0;0.7;12.5;126.0;0.7;12.5
5729;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 oktober;124.7;-1.1;12.1;124.7;-1.1;12.1
5730;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 november;122.1;-2.1;9.7;122.1;-2.1;9.7
5731;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008 december;121.3;-0.6;5.6;121.3;-0.6;5.6
5732;Totale Nederlandse afzet;15840000 Cacao, chocolade en suikerwerk;2008;121.7;;9.2;121.7;;9.2
5733;Totale Nederlandse afzet;15841000 Cacao;2000 januari;98.3;;;98.3;;
5734;Totale Nederlandse afzet;15841000 Cacao;2000 februari;97.3;-1.0;;97.3;-1.0;
5735;Totale Nederlandse afzet;15841000 Cacao;2000 maart;99.7;2.5;;99.7;2.5;
5736;Totale Nederlandse afzet;15841000 Cacao;2000 april;99.5;-0.3;;99.5;-0.3;
5737;Totale Nederlandse afzet;15841000 Cacao;2000 mei;100.1;0.6;;100.1;0.6;
5738;Totale Nederlandse afzet;15841000 Cacao;2000 juni;99.7;-0.4;;99.7;-0.4;
5739;Totale Nederlandse afzet;15841000 Cacao;2000 juli;101.2;1.5;;101.2;1.5;
5740;Totale Nederlandse afzet;15841000 Cacao;2000 augustus;102.6;1.3;;102.6;1.3;
5741;Totale Nederlandse afzet;15841000 Cacao;2000 september;99.6;-2.9;;99.6;-2.9;
5742;Totale Nederlandse afzet;15841000 Cacao;2000 oktober;102.2;2.6;;102.2;2.6;
5743;Totale Nederlandse afzet;15841000 Cacao;2000 november;100.4;-1.8;;100.4;-1.8;
5744;Totale Nederlandse afzet;15841000 Cacao;2000 december;99.5;-0.9;;99.5;-0.9;
5745;Totale Nederlandse afzet;15841000 Cacao;2000;100.0;;;100.0;;
5746;Totale Nederlandse afzet;15841000 Cacao;2001 januari;101.0;1.6;2.8;101.0;1.6;2.8
5747;Totale Nederlandse afzet;15841000 Cacao;2001 februari;104.1;3.1;7.1;104.1;3.1;7.1
5748;Totale Nederlandse afzet;15841000 Cacao;2001 maart;105.1;0.9;5.4;105.1;0.9;5.4
5749;Totale Nederlandse afzet;15841000 Cacao;2001 april;104.9;-0.1;5.5;104.9;-0.1;5.5
5750;Totale Nederlandse afzet;15841000 Cacao;2001 mei;105.1;0.2;5.0;105.1;0.2;5.0
5751;Totale Nederlandse afzet;15841000 Cacao;2001 juni;102.2;-2.8;2.6;102.2;-2.8;2.6
5752;Totale Nederlandse afzet;15841000 Cacao;2001 juli;101.7;-0.5;0.5;101.7;-0.5;0.5
5753;Totale Nederlandse afzet;15841000 Cacao;2001 augustus;102.7;1.0;0.1;102.7;1.0;0.1
5754;Totale Nederlandse afzet;15841000 Cacao;2001 september;101.8;-0.8;2.2;101.8;-0.8;2.2
5755;Totale Nederlandse afzet;15841000 Cacao;2001 oktober;103.6;1.8;1.4;103.6;1.8;1.4
5756;Totale Nederlandse afzet;15841000 Cacao;2001 november;110.3;6.4;9.8;110.3;6.4;9.8
5757;Totale Nederlandse afzet;15841000 Cacao;2001 december;114.7;4.0;15.3;114.7;4.0;15.3
5758;Totale Nederlandse afzet;15841000 Cacao;2001;104.8;;4.8;104.8;;4.8
5759;Totale Nederlandse afzet;15841000 Cacao;2002 januari;121.3;5.7;20.0;121.3;5.7;20.0
5760;Totale Nederlandse afzet;15841000 Cacao;2002 februari;126.7;4.5;21.7;126.7;4.5;21.7
