ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
2124;38;1995;0.05052;0.0134;0.01812;0.01145;0.00755
2125;38;1996;0.05052;0.01341;0.0181;0.01145;0.00756
2126;38;1997;0.05052;0.01342;0.01809;0.01145;0.00756
2127;38;1998;0.05052;0.01343;0.01807;0.01145;0.00757
2128;38;1999;0.05053;0.01344;0.01806;0.01146;0.00757
2129;38;2000;0.05053;0.01345;0.01804;0.01146;0.00758
2130;38;2001;0.05051;0.01345;0.01802;0.01146;0.00758
2131;38;2002;0.05051;0.01346;0.018;0.01146;0.00759
2132;38;2003;0.05051;0.01347;0.01799;0.01146;0.00759
2133;38;2004;0.05051;0.01348;0.01797;0.01146;0.0076
2134;38;2005;0.05049;0.01348;0.01795;0.01146;0.0076
2135;38;2006;0.05049;0.01349;0.01794;0.01146;0.0076
2136;38;2007;0.05048;0.01349;0.01792;0.01146;0.00761
2137;38;2008;0.05047;0.0135;0.0179;0.01146;0.00761
2138;38;2009;0.05046;0.01351;0.01788;0.01146;0.00761
2139;38;2010;0.05046;0.01351;0.01787;0.01146;0.00762
2140;38;2011;0.05045;0.01352;0.01785;0.01146;0.00762
2141;38;2012;0.05043;0.01352;0.01783;0.01146;0.00762
2142;38;2013;0.05043;0.01352;0.01783;0.01146;0.00762
2143;38;2014;0.05043;0.01352;0.01783;0.01146;0.00762
2144;38;2015;0.05043;0.01352;0.01783;0.01146;0.00762
2145;38;2016;0.05043;0.01352;0.01783;0.01146;0.00762
2146;38;2017;0.05043;0.01352;0.01783;0.01146;0.00762
2147;38;2018;0.05043;0.01352;0.01783;0.01146;0.00762
2148;38;2019;0.05043;0.01352;0.01783;0.01146;0.00762
2149;38;2020;0.05043;0.01352;0.01783;0.01146;0.00762
2150;39;1935;0.01551;0.00179;0.00306;0.00333;0.00733
2151;39;1936;0.01335;0.00172;0.00306;0.00256;0.00601
2152;39;1937;0.01165;0.00164;0.00244;0.00219;0.00538
2153;39;1938;0.01056;0.00138;0.00212;0.00203;0.00503
2154;39;1939;0.01012;0.00146;0.00215;0.00209;0.00442
2155;39;1940;0.01074;0.00135;0.00229;0.00213;0.00497
2156;39;1941;0.00942;0.00131;0.00206;0.00191;0.00414
2157;39;1942;0.0106;0.00148;0.00201;0.0022;0.00491
2158;39;1943;0.0103;0.00129;0.00214;0.00218;0.00469
2159;39;1944;0.00982;0.00156;0.00208;0.00219;0.00399
2160;39;1945;0.01018;0.00143;0.00242;0.0023;0.00403
2161;39;1946;0.01069;0.00177;0.00225;0.00237;0.0043
2162;39;1947;0.01097;0.00211;0.00267;0.00232;0.00387
2163;39;1948;0.01236;0.0026;0.00306;0.00243;0.00427
2164;39;1949;0.01267;0.00272;0.00327;0.00253;0.00415
2165;39;1950;0.0155;0.0033;0.00408;0.00315;0.00497
2166;39;1951;0.0162;0.0034;0.00508;0.00325;0.00447
2167;39;1952;0.01708;0.00385;0.00502;0.00335;0.00486
2168;39;1953;0.01943;0.00464;0.00577;0.00414;0.00488
2169;39;1954;0.01946;0.00452;0.0063;0.00408;0.00456
2170;39;1955;0.0199;0.00463;0.00651;0.00414;0.00462
2171;39;1956;0.02112;0.00507;0.00755;0.00411;0.00439
2172;39;1957;0.02213;0.00535;0.00759;0.00475;0.00444
2173;39;1958;0.0229;0.0055;0.00814;0.00482;0.00444
2174;39;1959;0.02339;0.00604;0.00801;0.00513;0.00421
2175;39;1960;0.02477;0.00604;0.00881;0.00538;0.00454
2176;39;1961;0.02686;0.00663;0.00924;0.00614;0.00485
2177;39;1962;0.02771;0.00662;0.01007;0.00625;0.00477
2178;39;1963;0.03077;0.00771;0.01089;0.00744;0.00473
2179;39;1964;0.03333;0.00801;0.01183;0.0079;0.00558
2180;39;1965;0.03464;0.00852;0.01232;0.00817;0.00563
2181;39;1966;0.03502;0.00857;0.01239;0.0084;0.00567
2182;39;1967;0.03568;0.00887;0.01248;0.0086;0.00573
2183;39;1968;0.0361;0.00908;0.01256;0.00875;0.00571
2184;39;1969;0.03648;0.00919;0.01263;0.00888;0.00579
2185;39;1970;0.03679;0.00931;0.01268;0.00899;0.00582
2186;39;1971;0.03714;0.0095;0.01272;0.00906;0.00586
2187;39;1972;0.0373;0.00958;0.01274;0.00913;0.00585
2188;39;1973;0.0374;0.00958;0.01274;0.00919;0.00589
2189;39;1974;0.03752;0.00957;0.01276;0.00925;0.00594
2190;39;1975;0.03774;0.00965;0.01277;0.00929;0.00603
2191;39;1976;0.03788;0.00971;0.01282;0.00933;0.00602
2192;39;1977;0.03798;0.00974;0.01284;0.00936;0.00604
2193;39;1978;0.03809;0.00979;0.01286;0.00938;0.00606
2194;39;1979;0.03817;0.00982;0.01288;0.0094;0.00607
2195;39;1980;0.03822;0.00981;0.0129;0.00942;0.00609
2196;39;1981;0.03829;0.00983;0.01292;0.00943;0.00611
2197;39;1982;0.03834;0.00985;0.01293;0.00944;0.00612
2198;39;1983;0.03838;0.00987;0.01293;0.00945;0.00613
2199;39;1984;0.03843;0.00989;0.01294;0.00946;0.00614
2200;39;1985;0.03846;0.0099;0.01294;0.00947;0.00615
2201;39;1986;0.03851;0.00992;0.01294;0.00948;0.00617
2202;39;1987;0.03854;0.00993;0.01295;0.00948;0.00618
2203;39;1988;0.03856;0.00994;0.01295;0.00948;0.00619
2204;39;1989;0.03858;0.00995;0.01295;0.00949;0.00619
2205;39;1990;0.03859;0.00995;0.01295;0.00949;0.0062
2206;39;1991;0.03861;0.00996;0.01295;0.00949;0.00621
2207;39;1992;0.03863;0.00996;0.01295;0.0095;0.00622
2208;39;1993;0.03865;0.00997;0.01295;0.0095;0.00623
2209;39;1994;0.03864;0.00997;0.01294;0.0095;0.00623
2210;39;1995;0.03866;0.00998;0.01294;0.0095;0.00624
2211;39;1996;0.03867;0.00998;0.01294;0.0095;0.00625
2212;39;1997;0.03867;0.00998;0.01294;0.0095;0.00625
2213;39;1998;0.03868;0.00998;0.01294;0.0095;0.00626
2214;39;1999;0.03869;0.00999;0.01294;0.0095;0.00626
2215;39;2000;0.03869;0.00999;0.01293;0.0095;0.00627
2216;39;2001;0.03869;0.00999;0.01293;0.0095;0.00627
2217;39;2002;0.0387;0.00999;0.01293;0.0095;0.00628
2218;39;2003;0.0387;0.00999;0.01293;0.0095;0.00628
2219;39;2004;0.0387;0.00999;0.01292;0.0095;0.00629
2220;39;2005;0.0387;0.00999;0.01292;0.0095;0.00629
2221;39;2006;0.0387;0.00999;0.01292;0.0095;0.00629
2222;39;2007;0.03871;0.01;0.01291;0.0095;0.0063
2223;39;2008;0.03871;0.01;0.01291;0.0095;0.0063
2224;39;2009;0.03871;0.01;0.01291;0.0095;0.0063
2225;39;2010;0.03872;0.01;0.01291;0.0095;0.00631
2226;39;2011;0.03871;0.01;0.0129;0.0095;0.00631
2227;39;2012;0.03871;0.01;0.0129;0.0095;0.00631
2228;39;2013;0.03871;0.01;0.0129;0.0095;0.00631
2229;39;2014;0.03871;0.01;0.0129;0.0095;0.00631
2230;39;2015;0.03871;0.01;0.0129;0.0095;0.00631
2231;39;2016;0.03871;0.01;0.0129;0.0095;0.00631
2232;39;2017;0.03871;0.01;0.0129;0.0095;0.00631
2233;39;2018;0.03871;0.01;0.0129;0.0095;0.00631
2234;39;2019;0.03871;0.01;0.0129;0.0095;0.00631
2235;39;2020;0.03871;0.01;0.0129;0.0095;0.00631
2236;40;1935;0.01033;0.00119;0.00197;0.00186;0.00531
2237;40;1936;0.00916;0.00122;0.002;0.00176;0.00418
2238;40;1937;0.00882;0.00114;0.00164;0.00157;0.00447
2239;40;1938;0.00746;0.00105;0.00167;0.00122;0.00352
2240;40;1939;0.00729;0.00108;0.00135;0.00151;0.00335
2241;40;1940;0.00818;0.001;0.00157;0.00133;0.00428
2242;40;1941;0.00715;0.00088;0.00141;0.0013;0.00356
2243;40;1942;0.00758;0.00088;0.0015;0.00132;0.00388
2244;40;1943;0.00638;0.00096;0.00108;0.00127;0.00307
2245;40;1944;0.0068;0.00096;0.00124;0.00123;0.00337
2246;40;1945;0.00725;0.00104;0.00124;0.00173;0.00324
2247;40;1946;0.00764;0.00129;0.00179;0.00164;0.00292
2248;40;1947;0.00765;0.00159;0.00169;0.00131;0.00306
2249;40;1948;0.00861;0.00178;0.00206;0.00157;0.0032
2250;40;1949;0.00952;0.00204;0.00237;0.0016;0.00351
2251;40;1950;0.01068;0.0021;0.00293;0.00183;0.00382
2252;40;1951;0.0121;0.00275;0.00357;0.00213;0.00365
2253;40;1952;0.01249;0.00291;0.00379;0.00213;0.00366
2254;40;1953;0.01344;0.00316;0.00414;0.00263;0.00351
2255;40;1954;0.01401;0.00353;0.00412;0.00269;0.00367
2256;40;1955;0.01382;0.00339;0.00465;0.00258;0.0032
2257;40;1956;0.01423;0.00379;0.00474;0.00258;0.00312
2258;40;1957;0.01546;0.00381;0.00495;0.00334;0.00336
2259;40;1958;0.0162;0.00441;0.00548;0.00308;0.00323
2260;40;1959;0.01698;0.00466;0.00561;0.00333;0.00338
2261;40;1960;0.01878;0.00453;0.0064;0.0038;0.00405
2262;40;1961;0.0185;0.00488;0.00657;0.00363;0.00342
2263;40;1962;0.02012;0.00499;0.00686;0.00433;0.00395
2264;40;1963;0.0215;0.00508;0.00706;0.00468;0.00468
2265;40;1964;0.02196;0.00528;0.00717;0.00479;0.00472
2266;40;1965;0.02232;0.0054;0.00725;0.00492;0.00476
2267;40;1966;0.02251;0.00545;0.00731;0.00495;0.00481
2268;40;1967;0.02302;0.00563;0.0074;0.00513;0.00486
2269;40;1968;0.02329;0.00575;0.00748;0.00522;0.00483
2270;40;1969;0.02361;0.00582;0.00756;0.00532;0.00491
2271;40;1970;0.02388;0.00595;0.00761;0.00537;0.00495
2272;40;1971;0.02404;0.00599;0.00765;0.0054;0.005
2273;40;1972;0.02398;0.00605;0.00769;0.00526;0.00498
2274;40;1973;0.02432;0.00606;0.00771;0.00553;0.00502
2275;40;1974;0.02426;0.00607;0.00775;0.00537;0.00507
2276;40;1975;0.02473;0.00612;0.00778;0.00566;0.00517
2277;40;1976;0.02493;0.00616;0.00784;0.00578;0.00515
2278;40;1977;0.02512;0.00618;0.00788;0.0059;0.00516
2279;40;1978;0.0253;0.00623;0.00792;0.00597;0.00518
2280;40;1979;0.02543;0.00625;0.00796;0.00603;0.00519
2281;40;1980;0.02554;0.00625;0.00799;0.00609;0.00521
2282;40;1981;0.02571;0.00628;0.00804;0.00616;0.00523
2283;40;1982;0.0258;0.0063;0.00806;0.00621;0.00523
2284;40;1983;0.02592;0.00632;0.00809;0.00626;0.00525
2285;40;1984;0.02603;0.00634;0.00812;0.00631;0.00526
2286;40;1985;0.0261;0.00635;0.00814;0.00635;0.00526
2287;40;1986;0.02621;0.00637;0.00817;0.0064;0.00527
2288;40;1987;0.0263;0.00639;0.00819;0.00644;0.00528
2289;40;1988;0.02638;0.0064;0.00822;0.00647;0.00529
2290;40;1989;0.02646;0.00641;0.00824;0.00651;0.0053
2291;40;1990;0.02653;0.00643;0.00826;0.00654;0.0053
2292;40;1991;0.02662;0.00644;0.00829;0.00658;0.00531
2293;40;1992;0.02668;0.00645;0.00831;0.00661;0.00531
2294;40;1993;0.02675;0.00646;0.00833;0.00664;0.00532
2295;40;1994;0.0268;0.00647;0.00835;0.00666;0.00532
2296;40;1995;0.02687;0.00648;0.00837;0.00669;0.00533
2297;40;1996;0.02692;0.00649;0.00839;0.00671;0.00533
2298;40;1997;0.02699;0.0065;0.00842;0.00673;0.00534
2299;40;1998;0.02705;0.00651;0.00844;0.00676;0.00534
2300;40;1999;0.0271;0.00652;0.00846;0.00678;0.00534
2301;40;2000;0.02715;0.00653;0.00848;0.0068;0.00534
2302;40;2001;0.0272;0.00654;0.0085;0.00681;0.00535
2303;40;2002;0.02725;0.00655;0.00852;0.00683;0.00535
2304;40;2003;0.02729;0.00655;0.00854;0.00685;0.00535
2305;40;2004;0.02733;0.00656;0.00856;0.00686;0.00535
2306;40;2005;0.02738;0.00657;0.00858;0.00688;0.00535
2307;40;2006;0.02742;0.00658;0.0086;0.00689;0.00535
2308;40;2007;0.02748;0.00659;0.00862;0.00691;0.00536
2309;40;2008;0.02752;0.0066;0.00864;0.00692;0.00536
2310;40;2009;0.02755;0.0066;0.00866;0.00693;0.00536
2311;40;2010;0.02759;0.00661;0.00868;0.00694;0.00536
2312;40;2011;0.02759;0.00661;0.00868;0.00694;0.00536
2313;40;2012;0.02759;0.00661;0.00868;0.00694;0.00536
2314;40;2013;0.02759;0.00661;0.00868;0.00694;0.00536
2315;40;2014;0.02759;0.00661;0.00868;0.00694;0.00536
2316;40;2015;0.02759;0.00661;0.00868;0.00694;0.00536
2317;40;2016;0.02759;0.00661;0.00868;0.00694;0.00536
2318;40;2017;0.02759;0.00661;0.00868;0.00694;0.00536
2319;40;2018;0.02759;0.00661;0.00868;0.00694;0.00536
2320;40;2019;0.02759;0.00661;0.00868;0.00694;0.00536
2321;40;2020;0.02759;0.00661;0.00868;0.00694;0.00536
2322;41;1935;0.00687;0.00101;0.00114;0.00135;0.00337
2323;41;1936;0.00586;0.0005;0.00111;0.00086;0.00339
2324;41;1937;0.00544;0.00067;0.00063;0.00089;0.00325
2325;41;1938;0.00511;0.00065;0.00061;0.00085;0.003
2326;41;1939;0.0052;0.00046;0.00097;0.00085;0.00292
2327;41;1940;0.00544;0.00059;0.0008;0.00082;0.00323
2328;41;1941;0.00496;0.00067;0.00091;0.00069;0.00269
2329;41;1942;0.00505;0.00055;0.00079;0.00089;0.00282
2330;41;1943;0.00487;0.00086;0.00077;0.00084;0.0024
2331;41;1944;0.00488;0.00056;0.00091;0.00104;0.00237
2332;41;1945;0.00517;0.00078;0.00101;0.00095;0.00243
2333;41;1946;0.0053;0.00106;0.00107;0.00089;0.00228
2334;41;1947;0.00526;0.00091;0.00114;0.0011;0.00211
2335;41;1948;0.00624;0.00122;0.00148;0.001;0.00254
2336;41;1949;0.00649;0.00128;0.00158;0.0012;0.00243
2337;41;1950;0.00766;0.00168;0.00181;0.00126;0.00291
2338;41;1951;0.00774;0.00186;0.00202;0.00152;0.00234
2339;41;1952;0.00827;0.0019;0.00229;0.00143;0.00265
2340;41;1953;0.00858;0.00203;0.00241;0.00159;0.00255
2341;41;1954;0.00911;0.00185;0.0028;0.00166;0.0028
2342;41;1955;0.00849;0.00212;0.00262;0.00146;0.00229
2343;41;1956;0.00953;0.00211;0.0029;0.00202;0.0025
2344;41;1957;0.01007;0.00262;0.00323;0.00176;0.00246
2345;41;1958;0.01093;0.00287;0.00345;0.0022;0.00241
2346;41;1959;0.01144;0.0027;0.00401;0.00215;0.00258
2347;41;1960;0.01164;0.00302;0.00388;0.00218;0.00256
2348;41;1961;0.0129;0.00294;0.00478;0.00278;0.0024
2349;41;1962;0.01355;0.00293;0.00488;0.0029;0.00284
2350;41;1963;0.01393;0.00305;0.00493;0.00307;0.00288
2351;41;1964;0.01422;0.00317;0.005;0.00314;0.0029
2352;41;1965;0.01444;0.00324;0.00504;0.00323;0.00293
2353;41;1966;0.01455;0.00327;0.00507;0.00325;0.00296
2354;41;1967;0.01484;0.00336;0.00512;0.00337;0.00299
2355;41;1968;0.01501;0.00345;0.00516;0.00343;0.00297
2356;41;1969;0.01521;0.00351;0.0052;0.00348;0.00302
2357;41;1970;0.01533;0.00354;0.00521;0.00353;0.00305
2358;41;1971;0.01541;0.00356;0.00523;0.00354;0.00308
2359;41;1972;0.01535;0.00359;0.00524;0.00345;0.00307
2360;41;1973;0.01557;0.0036;0.00524;0.00363;0.0031
2361;41;1974;0.01551;0.0036;0.00526;0.00352;0.00313
2362;41;1975;0.01579;0.00363;0.00526;0.00371;0.00319
2363;41;1976;0.01591;0.00365;0.00529;0.00379;0.00318
2364;41;1977;0.01602;0.00366;0.0053;0.00387;0.00319
2365;41;1978;0.01613;0.00369;0.00532;0.00391;0.00321
2366;41;1979;0.0162;0.0037;0.00533;0.00395;0.00322
2367;41;1980;0.01626;0.0037;0.00534;0.00399;0.00323
2368;41;1981;0.01635;0.00371;0.00536;0.00404;0.00324
2369;41;1982;0.0164;0.00372;0.00536;0.00407;0.00325
2370;41;1983;0.01645;0.00373;0.00537;0.0041;0.00325
2371;41;1984;0.0165;0.00374;0.00537;0.00413;0.00326
2372;41;1985;0.01656;0.00375;0.00538;0.00416;0.00327
2373;41;1986;0.01661;0.00376;0.00538;0.00419;0.00328
2374;41;1987;0.01664;0.00376;0.00538;0.00422;0.00328
2375;41;1988;0.01669;0.00377;0.00539;0.00424;0.00329
2376;41;1989;0.01674;0.00378;0.00539;0.00427;0.0033
2377;41;1990;0.01676;0.00378;0.00539;0.00429;0.0033
2378;41;1991;0.01681;0.00379;0.0054;0.00431;0.00331
2379;41;1992;0.01683;0.00379;0.0054;0.00433;0.00331
2380;41;1993;0.01686;0.0038;0.0054;0.00435;0.00331
2381;41;1994;0.01688;0.0038;0.0054;0.00436;0.00332
2382;41;1995;0.01691;0.00381;0.0054;0.00438;0.00332
2383;41;1996;0.01695;0.00381;0.00541;0.0044;0.00333
2384;41;1997;0.01697;0.00382;0.00541;0.00441;0.00333
2385;41;1998;0.01699;0.00382;0.00541;0.00443;0.00333
2386;41;1999;0.01701;0.00382;0.00541;0.00444;0.00334
2387;41;2000;0.01703;0.00383;0.00541;0.00445;0.00334
2388;41;2001;0.01704;0.00383;0.00541;0.00446;0.00334
2389;41;2002;0.01707;0.00383;0.00542;0.00447;0.00335
2390;41;2003;0.0171;0.00384;0.00542;0.00449;0.00335
2391;41;2004;0.01711;0.00384;0.00542;0.0045;0.00335
2392;41;2005;0.01712;0.00384;0.00542;0.00451;0.00335
2393;41;2006;0.01714;0.00385;0.00542;0.00451;0.00336
2394;41;2007;0.01715;0.00385;0.00542;0.00452;0.00336
2395;41;2008;0.01716;0.00385;0.00542;0.00453;0.00336
2396;41;2009;0.01718;0.00386;0.00542;0.00454;0.00336
2397;41;2010;0.01718;0.00386;0.00542;0.00454;0.00336
2398;41;2011;0.01718;0.00386;0.00542;0.00454;0.00336
2399;41;2012;0.01718;0.00386;0.00542;0.00454;0.00336
2400;41;2013;0.01718;0.00386;0.00542;0.00454;0.00336
2401;41;2014;0.01718;0.00386;0.00542;0.00454;0.00336
2402;41;2015;0.01718;0.00386;0.00542;0.00454;0.00336
2403;41;2016;0.01718;0.00386;0.00542;0.00454;0.00336
2404;41;2017;0.01718;0.00386;0.00542;0.00454;0.00336
2405;41;2018;0.01718;0.00386;0.00542;0.00454;0.00336
2406;41;2019;0.01718;0.00386;0.00542;0.00454;0.00336
2407;41;2020;0.01718;0.00386;0.00542;0.00454;0.00336
2408;42;1935;0.00441;0.00062;0.00072;0.00056;0.00251
2409;42;1936;0.00358;0.00052;0.00045;0.00047;0.00214
2410;42;1937;0.00326;0.00039;0.00039;0.0005;0.00198
2411;42;1938;0.0038;0.00043;0.00055;0.00056;0.00226
2412;42;1939;0.00381;0.00033;0.00062;0.00057;0.00229
2413;42;1940;0.00417;0.00038;0.00056;0.00068;0.00255
2414;42;1941;0.00299;0.0004;0.00042;0.00056;0.00161
2415;42;1942;0.00361;0.00045;0.00048;0.00061;0.00207
2416;42;1943;0.00316;0.0005;0.00052;0.00044;0.0017
2417;42;1944;0.00322;0.00055;0.00042;0.00044;0.00181
2418;42;1945;0.00346;0.0005;0.00057;0.00054;0.00185
2419;42;1946;0.00305;0.00055;0.00053;0.00051;0.00146
2420;42;1947;0.00331;0.00069;0.00068;0.00056;0.00138
2421;42;1948;0.00358;0.00074;0.00079;0.00061;0.00144
2422;42;1949;0.00388;0.0008;0.00096;0.0007;0.00142
2423;42;1950;0.0045;0.00084;0.00104;0.00067;0.00195
2424;42;1951;0.00481;0.001;0.00126;0.00102;0.00153
2425;42;1952;0.00506;0.00101;0.00144;0.00094;0.00167
2426;42;1953;0.00471;0.00107;0.00139;0.00076;0.00149
2427;42;1954;0.0052;0.0011;0.00156;0.00094;0.0016
2428;42;1955;0.00551;0.00127;0.0015;0.00101;0.00173
2429;42;1956;0.00628;0.0016;0.00178;0.00118;0.00172
2430;42;1957;0.00646;0.00149;0.002;0.00122;0.00175
2431;42;1958;0.00647;0.0014;0.00201;0.00113;0.00193
2432;42;1959;0.00743;0.00182;0.00219;0.00147;0.00195
2433;42;1960;0.00733;0.00158;0.00243;0.00151;0.00181
2434;42;1961;0.00798;0.00167;0.0025;0.00165;0.00217
2435;42;1962;0.0081;0.0017;0.00252;0.00169;0.00219
2436;42;1963;0.00832;0.00176;0.00255;0.00179;0.00222
2437;42;1964;0.00849;0.00183;0.00258;0.00184;0.00224
2438;42;1965;0.00861;0.00186;0.00261;0.00188;0.00226
2439;42;1966;0.00868;0.00187;0.00263;0.00189;0.00228
2440;42;1967;0.00887;0.00194;0.00265;0.00197;0.0023
2441;42;1968;0.00896;0.00199;0.00268;0.002;0.00229
2442;42;1969;0.00905;0.002;0.00269;0.00204;0.00232
2443;42;1970;0.00913;0.00201;0.0027;0.00207;0.00235
2444;42;1971;0.00918;0.00202;0.00271;0.00208;0.00237
2445;42;1972;0.00914;0.00203;0.00272;0.00203;0.00236
2446;42;1973;0.00927;0.00203;0.00273;0.00213;0.00238
2447;42;1974;0.00925;0.00203;0.00274;0.00207;0.00241
2448;42;1975;0.00942;0.00204;0.00274;0.00218;0.00246
2449;42;1976;0.00949;0.00205;0.00276;0.00223;0.00245
2450;42;1977;0.00956;0.00206;0.00277;0.00228;0.00245
2451;42;1978;0.00962;0.00207;0.00278;0.00231;0.00246
2452;42;1979;0.00966;0.00207;0.00279;0.00233;0.00247
2453;42;1980;0.0097;0.00207;0.00279;0.00236;0.00248
2454;42;1981;0.00974;0.00207;0.0028;0.00238;0.00249
2455;42;1982;0.00977;0.00207;0.00281;0.0024;0.00249
2456;42;1983;0.0098;0.00207;0.00281;0.00242;0.0025
2457;42;1984;0.00984;0.00208;0.00282;0.00244;0.0025
2458;42;1985;0.00987;0.00208;0.00282;0.00246;0.00251
2459;42;1986;0.0099;0.00208;0.00283;0.00248;0.00251
2460;42;1987;0.00993;0.00208;0.00283;0.0025;0.00252
2461;42;1988;0.00995;0.00208;0.00284;0.00251;0.00252
2462;42;1989;0.00998;0.00208;0.00284;0.00253;0.00253
2463;42;1990;0.00999;0.00208;0.00284;0.00254;0.00253
2464;42;1991;0.01002;0.00208;0.00285;0.00256;0.00253
2465;42;1992;0.01004;0.00208;0.00285;0.00257;0.00254
2466;42;1993;0.01005;0.00208;0.00285;0.00258;0.00254
2467;42;1994;0.01007;0.00208;0.00286;0.00259;0.00254
2468;42;1995;0.01008;0.00208;0.00286;0.0026;0.00254
2469;42;1996;0.0101;0.00208;0.00286;0.00261;0.00255
2470;42;1997;0.01012;0.00208;0.00287;0.00262;0.00255
2471;42;1998;0.01013;0.00208;0.00287;0.00263;0.00255
2472;42;1999;0.01014;0.00208;0.00287;0.00264;0.00255
2473;42;2000;0.01016;0.00208;0.00287;0.00265;0.00256
2474;42;2001;0.01018;0.00208;0.00288;0.00266;0.00256
2475;42;2002;0.01018;0.00208;0.00288;0.00266;0.00256
2476;42;2003;0.01019;0.00208;0.00288;0.00267;0.00256
2477;42;2004;0.01021;0.00208;0.00289;0.00268;0.00256
2478;42;2005;0.01021;0.00207;0.00289;0.00269;0.00256
2479;42;2006;0.01021;0.00207;0.00289;0.00269;0.00256
2480;42;2007;0.01023;0.00207;0.00289;0.0027;0.00257
2481;42;2008;0.01024;0.00207;0.0029;0.0027;0.00257
2482;42;2009;0.01024;0.00207;0.0029;0.0027;0.00257
2483;42;2010;0.01024;0.00207;0.0029;0.0027;0.00257
2484;42;2011;0.01024;0.00207;0.0029;0.0027;0.00257
2485;42;2012;0.01024;0.00207;0.0029;0.0027;0.00257
2486;42;2013;0.01024;0.00207;0.0029;0.0027;0.00257
2487;42;2014;0.01024;0.00207;0.0029;0.0027;0.00257
2488;42;2015;0.01024;0.00207;0.0029;0.0027;0.00257
2489;42;2016;0.01024;0.00207;0.0029;0.0027;0.00257
2490;42;2017;0.01024;0.00207;0.0029;0.0027;0.00257
2491;42;2018;0.01024;0.00207;0.0029;0.0027;0.00257
2492;42;2019;0.01024;0.00207;0.0029;0.0027;0.00257
2493;42;2020;0.01024;0.00207;0.0029;0.0027;0.00257
2494;43;1935;0.0026;0.00021;0.00036;0.00037;0.00166
2495;43;1936;0.00222;0.00024;0.00031;0.00027;0.0014
2496;43;1937;0.00239;0.0003;0.00021;0.00031;0.00157
2497;43;1938;0.00249;0.00029;0.00032;0.00022;0.00166
2498;43;1939;0.00223;0.00023;0.00022;0.00032;0.00146
2499;43;1940;0.00241;0.0002;0.00029;0.00033;0.00159
2500;43;1941;0.00203;0.00028;0.00022;0.00023;0.0013
2501;43;1942;0.00219;0.00033;0.00027;0.00019;0.0014
2502;43;1943;0.00232;0.00023;0.00028;0.00038;0.00143
2503;43;1944;0.00218;0.00029;0.00021;0.00026;0.00142
2504;43;1945;0.00239;0.00028;0.00033;0.00025;0.00153
2505;43;1946;0.00215;0.00043;0.00038;0.00033;0.00101
2506;43;1947;0.00218;0.00036;0.00023;0.00033;0.00126
2507;43;1948;0.00241;0.00051;0.00045;0.00028;0.00117
2508;43;1949;0.00275;0.00056;0.00065;0.00035;0.00119
2509;43;1950;0.00292;0.00058;0.00069;0.00058;0.00107
2510;43;1951;0.00269;0.00053;0.00074;0.00048;0.00094
2511;43;1952;0.0027;0.00058;0.00054;0.00051;0.00107
2512;43;1953;0.00314;0.00068;0.00083;0.0005;0.00113
2513;43;1954;0.00304;0.00066;0.00072;0.00059;0.00107
2514;43;1955;0.00294;0.00072;0.00082;0.00036;0.00104
2515;43;1956;0.00347;0.00077;0.00093;0.00059;0.00118
2516;43;1957;0.00379;0.00086;0.00098;0.00075;0.0012
2517;43;1958;0.00369;0.0007;0.00114;0.00076;0.00109
2518;43;1959;0.00453;0.0011;0.00135;0.00094;0.00114
2519;43;1960;0.00487;0.00105;0.00148;0.00102;0.00133
2520;43;1961;0.00505;0.00112;0.00149;0.00108;0.00136
2521;43;1962;0.0051;0.00114;0.0015;0.0011;0.00137
2522;43;1963;0.00523;0.00117;0.00151;0.00116;0.00138
2523;43;1964;0.00532;0.00121;0.00152;0.00119;0.00139
2524;43;1965;0.00537;0.00123;0.00152;0.00121;0.0014
2525;43;1966;0.0054;0.00123;0.00153;0.00121;0.00142
2526;43;1967;0.00549;0.00127;0.00153;0.00125;0.00144
2527;43;1968;0.00552;0.00128;0.00154;0.00127;0.00143
2528;43;1969;0.00556;0.00128;0.00154;0.00128;0.00146
2529;43;1970;0.00556;0.00127;0.00153;0.00129;0.00147
2530;43;1971;0.00558;0.00127;0.00153;0.00129;0.00149
2531;43;1972;0.00554;0.00127;0.00153;0.00126;0.00148
2532;43;1973;0.00559;0.00127;0.00152;0.00131;0.00149
2533;43;1974;0.00556;0.00126;0.00152;0.00127;0.00151
2534;43;1975;0.00564;0.00126;0.00151;0.00133;0.00154
2535;43;1976;0.00566;0.00125;0.00151;0.00136;0.00154
2536;43;1977;0.00568;0.00125;0.00151;0.00138;0.00154
2537;43;1978;0.00569;0.00125;0.0015;0.00139;0.00155
2538;43;1979;0.00569;0.00124;0.0015;0.0014;0.00155
2539;43;1980;0.0057;0.00123;0.0015;0.00141;0.00156
2540;43;1981;0.00571;0.00123;0.00149;0.00142;0.00157
2541;43;1982;0.00571;0.00122;0.00149;0.00143;0.00157
2542;43;1983;0.00569;0.00121;0.00148;0.00143;0.00157
2543;43;1984;0.00571;0.00121;0.00148;0.00144;0.00158
2544;43;1985;0.00569;0.0012;0.00147;0.00144;0.00158
2545;43;1986;0.0057;0.0012;0.00146;0.00145;0.00159
