ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
2906;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Groningen (gemeente);2024;46578.0
2907;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Gulpen-Wittem;2022;977.0
2908;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Gulpen-Wittem;2023;1087.0
2909;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Gulpen-Wittem;2024;1083.0
2910;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haaksbergen;2022;1453.0
2911;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haaksbergen;2023;1674.0
2912;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haaksbergen;2024;1694.0
2913;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlem;2022;29899.0
2914;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlem;2023;33344.0
2915;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlem;2024;35820.0
2916;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlemmermeer;2022;26651.0
2917;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlemmermeer;2023;30040.0
2918;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Haarlemmermeer;2024;31507.0
2919;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Halderberge;2022;2992.0
2920;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Halderberge;2023;3255.0
2921;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Halderberge;2024;3480.0
2922;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardenberg;2022;2753.0
2923;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardenberg;2023;2959.0
2924;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardenberg;2024;3136.0
2925;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harderwijk;2022;5244.0
2926;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harderwijk;2023;5309.0
2927;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harderwijk;2024;5439.0
2928;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardinxveld-Giessendam;2022;923.0
2929;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardinxveld-Giessendam;2023;1104.0
2930;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hardinxveld-Giessendam;2024;1151.0
2931;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harlingen;2022;1147.0
2932;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harlingen;2023;1325.0
2933;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Harlingen;2024;1399.0
2934;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hattem;2022;542.0
2935;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hattem;2023;672.0
2936;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hattem;2024;684.0
2937;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemskerk;2022;4460.0
2938;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemskerk;2023;4763.0
2939;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemskerk;2024;4880.0
2940;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemstede;2022;3152.0
2941;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemstede;2023;3447.0
2942;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heemstede;2024;3558.0
2943;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerde;2022;737.0
2944;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerde;2023;945.0
2945;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerde;2024;966.0
2946;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerenveen;2022;3622.0
2947;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerenveen;2023;4087.0
2948;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerenveen;2024;4297.0
2949;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerlen;2022;12831.0
2950;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerlen;2023;13613.0
2951;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heerlen;2024;14437.0
2952;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heeze-Leende;2022;1105.0
2953;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heeze-Leende;2023;1212.0
2954;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heeze-Leende;2024;1287.0
2955;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heiloo;2022;1728.0
2956;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heiloo;2023;1798.0
2957;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heiloo;2024;1919.0
2958;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Den Helder;2022;6291.0
2959;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Den Helder;2023;6635.0
2960;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Den Helder;2024;6768.0
2961;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellendoorn;2022;1371.0
2962;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellendoorn;2023;1689.0
2963;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellendoorn;2024;1775.0
2964;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellevoetsluis;2022;4198.0
2965;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellevoetsluis;2023;
2966;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hellevoetsluis;2024;
2967;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Helmond;2022;15754.0
2968;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Helmond;2023;17083.0
2969;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Helmond;2024;18123.0
2970;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hendrik-Ido-Ambacht;2022;2282.0
2971;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hendrik-Ido-Ambacht;2023;2628.0
2972;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hendrik-Ido-Ambacht;2024;2809.0
2973;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hengelo (O.);2022;10294.0
2974;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hengelo (O.);2023;11000.0
2975;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hengelo (O.);2024;11616.0
2976;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;'s-Hertogenbosch;2022;18175.0
2977;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;'s-Hertogenbosch;2023;20387.0
2978;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;'s-Hertogenbosch;2024;21842.0
2979;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heumen;2022;1721.0
2980;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heumen;2023;1353.0
2981;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heumen;2024;1417.0
2982;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heusden;2022;4044.0
2983;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heusden;2023;4344.0
2984;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Heusden;2024;4575.0
2985;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hillegom;2022;2600.0
2986;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hillegom;2023;2746.0
2987;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hillegom;2024;2998.0
2988;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilvarenbeek;2022;737.0
2989;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilvarenbeek;2023;856.0
2990;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilvarenbeek;2024;895.0
2991;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilversum;2022;16987.0
2992;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilversum;2023;18743.0
2993;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hilversum;2024;20316.0
2994;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoeksche Waard;2022;4707.0
2995;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoeksche Waard;2023;5531.0
2996;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoeksche Waard;2024;5774.0
2997;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hof van Twente;2022;1884.0
2998;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hof van Twente;2023;2224.0
2999;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hof van Twente;2024;2420.0
3000;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Het Hogeland;2022;2315.0
3001;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Het Hogeland;2023;2776.0
3002;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Het Hogeland;2024;2868.0
3003;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hollands Kroon;2022;3900.0
3004;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hollands Kroon;2023;4398.0
3005;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hollands Kroon;2024;4587.0
3006;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoogeveen;2022;3977.0
3007;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoogeveen;2023;4600.0
3008;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoogeveen;2024;4989.0
3009;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoorn;2022;10301.0
3010;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoorn;2023;11047.0
3011;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hoorn;2024;11594.0
3012;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Horst aan de Maas;2022;3591.0
3013;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Horst aan de Maas;2023;4155.0
3014;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Horst aan de Maas;2024;4512.0
3015;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Houten;2022;4259.0
3016;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Houten;2023;4702.0
3017;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Houten;2024;5086.0
3018;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Huizen;2022;4526.0
3019;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Huizen;2023;4968.0
3020;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Huizen;2024;5033.0
3021;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hulst;2022;5613.0
3022;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hulst;2023;5810.0
3023;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Hulst;2024;5895.0
3024;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;IJsselstein;2022;3500.0
3025;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;IJsselstein;2023;3751.0
3026;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;IJsselstein;2024;3845.0
3027;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kaag en Braassem;2022;2200.0
3028;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kaag en Braassem;2023;2575.0
3029;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kaag en Braassem;2024;2696.0
3030;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kampen;2022;3348.0
3031;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kampen;2023;3862.0
3032;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kampen;2024;4225.0
3033;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kapelle;2022;815.0
3034;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kapelle;2023;938.0
3035;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kapelle;2024;976.0
3036;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Katwijk;2022;4787.0
3037;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Katwijk;2023;5273.0
3038;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Katwijk;2024;5620.0
3039;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kerkrade;2022;7949.0
3040;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kerkrade;2023;8444.0
3041;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Kerkrade;2024;8597.0
3042;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Koggenland;2022;1172.0
3043;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Koggenland;2023;1512.0
3044;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Koggenland;2024;1568.0
3045;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpen aan den IJssel;2022;2591.0
3046;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpen aan den IJssel;2023;2758.0
3047;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpen aan den IJssel;2024;2975.0
3048;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpenerwaard;2022;3668.0
3049;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpenerwaard;2023;4092.0
3050;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Krimpenerwaard;2024;4185.0
3051;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laarbeek;2022;1239.0
3052;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laarbeek;2023;1448.0
3053;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laarbeek;2024;1581.0
3054;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Land van Cuijk;2022;7041.0
3055;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Land van Cuijk;2023;7393.0
3056;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Land van Cuijk;2024;7816.0
3057;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landgraaf;2022;3542.0
3058;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landgraaf;2023;3814.0
3059;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landgraaf;2024;3962.0
3060;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landsmeer;2022;1016.0
3061;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landsmeer;2023;1115.0
3062;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Landsmeer;2024;1207.0
3063;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lansingerland;2022;6047.0
3064;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lansingerland;2023;6463.0
3065;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lansingerland;2024;6991.0
3066;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laren (NH.);2022;1427.0
3067;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laren (NH.);2023;1611.0
3068;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Laren (NH.);2024;1524.0
3069;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leeuwarden;2022;13475.0
3070;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leeuwarden;2023;14862.0
3071;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leeuwarden;2024;16080.0
3072;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiden;2022;25342.0
3073;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiden;2023;27820.0
3074;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiden;2024;29693.0
3075;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiderdorp;2022;3514.0
3076;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiderdorp;2023;3726.0
3077;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leiderdorp;2024;3939.0
3078;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leidschendam-Voorburg;2022;15477.0
3079;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leidschendam-Voorburg;2023;16680.0
3080;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leidschendam-Voorburg;2024;17560.0
3081;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lelystad;2022;15601.0
3082;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lelystad;2023;17327.0
3083;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lelystad;2024;18358.0
3084;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leudal;2022;2786.0
3085;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leudal;2023;3110.0
3086;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leudal;2024;3240.0
3087;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leusden;2022;2286.0
3088;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leusden;2023;2762.0
3089;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Leusden;2024;2870.0
3090;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lingewaard;2022;2434.0
3091;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lingewaard;2023;2697.0
3092;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lingewaard;2024;2874.0
3093;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lisse;2022;2010.0
3094;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lisse;2023;2325.0
3095;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lisse;2024;2398.0
3096;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lochem;2022;2008.0
3097;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lochem;2023;2275.0
3098;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lochem;2024;2330.0
3099;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Loon op Zand;2022;1658.0
3100;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Loon op Zand;2023;1735.0
3101;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Loon op Zand;2024;1871.0
3102;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lopik;2022;794.0
3103;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lopik;2023;967.0
3104;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Lopik;2024;1006.0
3105;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Losser;2022;1481.0
3106;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Losser;2023;1619.0
3107;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Losser;2024;1668.0
3108;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Maasdriel;2022;2585.0
3109;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Maasdriel;2023;3012.0
3110;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Maasdriel;2024;3119.0
3111;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Maasgouw;2022;1775.0
3112;Totaal mannen en vrouwen;Totaal;Totaal;Persoon geboren buiten Nederland;Maasgouw;2023;1971.0
