ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
2300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2013;2.9
2301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2014;0.7
2302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2015;2.0
2303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2016;1.7
2304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2017;1.1
2305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2018;1.2
2306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2019;1.1
2307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2020;2.8
2308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2021;0.5
2309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;O Openbaar bestuur en overheidsdiensten;2022;1.3
2310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2012;3.1
2311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2013;3.4
2312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2014;3.4
2313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2015;3.7
2314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2016;3.7
2315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2017;4.0
2316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2018;4.0
2317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2019;4.2
2318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2020;5.9
2319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2021;5.4
2320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;P Onderwijs;2022;5.6
2321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2012;10.3
2322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2013;10.4
2323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2014;12.8
2324;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2015;15.3
2325;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2016;13.8
2326;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2017;12.8
2327;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2018;11.4
2328;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2019;11.4
2329;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2020;11.4
2330;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2021;10.3
2331;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;Q Gezondheids- en welzijnszorg;2022;9.5
2332;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2012;1.6
2333;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2013;1.7
2334;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2014;1.5
2335;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2015;1.6
2336;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2016;1.8
2337;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2017;1.6
2338;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2018;1.7
2339;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2019;1.8
2340;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2020;2.9
2341;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2021;2.3
2342;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;R Cultuur, sport en recreatie;2022;2.1
2343;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2012;1.8
2344;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2013;1.9
2345;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2014;1.9
2346;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2015;1.9
2347;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2016;1.9
2348;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2017;2.0
2349;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2018;2.1
2350;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2019;2.4
2351;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2020;2.8
2352;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2021;2.8
2353;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;S Overige dienstverlening;2022;2.7
2354;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2012;0.0
2355;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2013;0.0
2356;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2014;0.0
2357;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2015;0.0
2358;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2016;0.0
2359;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2017;0.0
2360;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2018;0.0
2361;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2019;0.0
2362;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2020;0.0
2363;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2021;0.0
2364;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;T Huishoudens;2022;0.0
2365;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2012;0.0
2366;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2013;0.0
2367;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2014;0.0
2368;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2015;0.0
2369;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2016;0.0
2370;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2017;0.0
2371;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2018;0.0
2372;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2019;0.0
2373;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2020;0.0
2374;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2021;0.0
2375;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;U Extraterritoriale organisaties;2022;0.0
2376;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2012;25.4
2377;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2013;23.6
2378;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2014;22.9
2379;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2015;19.2
2380;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2016;17.2
2381;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2017;16.1
2382;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2018;18.0
2383;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2019;17.9
2384;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2020;22.4
2385;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2021;13.0
2386;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 45 tot 65 jaar;SBI-code onbekend;2022;19.9
2387;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2012;37.8
2388;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2013;38.8
2389;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2014;35.6
2390;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2015;35.8
2391;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2016;32.8
2392;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2017;31.3
2393;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2018;32.5
2394;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2019;32.8
2395;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2020;42.6
2396;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2021;33.5
2397;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A-U Alle economische activiteiten;2022;38.5
2398;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.8
2399;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.8
2400;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.7
2401;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.7
2402;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.7
2403;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2017;0.6
2404;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2018;0.6
2405;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2019;0.7
2406;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2020;1.3
2407;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2021;1.0
2408;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-E Nijverheid (geen bouw) en energie;2022;1.2
2409;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2012;2.3
2410;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2013;2.5
2411;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2014;2.1
2412;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2015;2.0
2413;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2016;2.1
2414;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2017;1.9
2415;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2018;1.9
2416;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2019;2.0
2417;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2020;2.8
2418;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2021;2.6
2419;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;B-F Nijverheid en energie;2022;3.0
2420;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2012;5.4
2421;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2013;6.0
2422;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2014;5.0
2423;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2015;4.7
2424;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2016;4.6
2425;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2017;4.5
2426;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2018;4.7
2427;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2019;4.6
2428;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2020;5.2
2429;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2021;4.9
2430;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-I Handel, vervoer en horeca;2022;5.0
2431;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2012;12.8
2432;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2013;13.6
2433;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2014;12.4
2434;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2015;12.6
2435;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2016;11.6
2436;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2017;11.6
2437;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2018;11.8
2438;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2019;11.9
2439;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2020;13.9
2440;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2021;13.3
2441;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;G-N Commerciële dienstverlening;2022;13.8
2442;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2012;4.6
2443;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2013;4.8
2444;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2014;4.7
2445;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2015;4.8
2446;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2016;4.6
2447;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2017;4.6
2448;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2018;4.7
2449;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2019;5.1
2450;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2020;6.2
2451;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2021;5.8
2452;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;M-N Zakelijke dienstverlening;2022;6.3
2453;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2012;7.9
2454;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2013;8.9
2455;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2014;8.1
2456;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2015;10.1
2457;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2016;9.2
2458;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2017;8.4
2459;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2018;8.0
2460;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2019;7.8
2461;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2020;10.1
2462;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2021;8.3
2463;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-Q Overheid en zorg;2022;8.2
2464;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2012;9.5
2465;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2013;10.4
2466;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2014;9.7
2467;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2015;11.6
2468;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2016;10.7
2469;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2017;9.9
2470;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2018;9.6
2471;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2019;9.5
2472;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2020;12.5
2473;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2021;10.6
2474;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;O-U Niet-commerciële dienstverlening;2022;10.3
2475;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2012;1.5
2476;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2013;1.5
2477;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2014;1.5
2478;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2015;1.6
2479;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2016;1.5
2480;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2017;1.5
2481;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2018;1.6
2482;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2019;1.7
2483;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2020;2.5
2484;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2021;2.3
2485;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;R-U Cultuur, recreatie, overige diensten;2022;2.2
2486;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2012;1.3
2487;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2013;1.2
2488;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2014;1.0
2489;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2015;1.0
2490;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2016;0.8
2491;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2017;0.8
2492;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2018;0.8
2493;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2019;0.8
2494;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2020;0.9
2495;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: 55 tot 65 jaar;A Landbouw, bosbouw en visserij;2021;0.9
