ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;LevenLangLeren;Perioden;Bevolking15Tot75Jaar_1
798;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2003;1195
799;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2004;1152
800;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2005;1149
801;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2006;1175
802;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2007;1234
803;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2008;1272
804;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2009;1256
805;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2010;1218
806;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2011;1232
807;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2012;1236
808;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2013;1225
809;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2014;1202
810;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2015;1245
811;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2016;1256
812;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2017;1300
813;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2018;1343
814;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2019;1381
815;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2020;1328
816;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Totaal;2021;1520
817;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2003;801
818;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2004;762
819;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2005;776
820;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2006;804
821;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2007;861
822;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2008;907
823;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2009;909
824;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2010;883
825;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2011;893
826;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2012;899
827;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2013;892
828;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2014;880
829;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2015;925
830;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2016;934
831;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2017;979
832;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2018;1006
833;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2019;1038
834;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2020;996
835;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Deelname leven lang leren;2021;1132
836;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2003;720
837;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2004;703
838;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2005;722
839;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2006;750
840;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2007;804
841;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2008;846
842;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2009;853
843;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2010;833
844;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2011;842
845;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2012;846
846;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;832
847;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;826
848;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;864
849;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;874
850;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;918
851;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;947
852;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;974
853;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;936
854;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;1050
855;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2003;80
856;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2004;58
857;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2005;53
858;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2006;54
859;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2007;57
860;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2008;61
861;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2009;57
862;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2010;50
863;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2011;51
864;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2012;53
865;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;60
866;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;54
867;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;61
868;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;60
869;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;60
870;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;58
871;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;63
872;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;60
873;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;82
874;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2003;475
875;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2004;448
876;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2005;427
877;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2006;426
878;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2007;430
879;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2008;426
880;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2009;403
881;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2010;385
882;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2011;390
883;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2012;390
884;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;393
885;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;376
886;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;381
887;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;382
888;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;382
889;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;396
890;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;406
891;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;392
892;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;470
893;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2003;395
894;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2004;390
895;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2005;374
896;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2006;372
897;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2007;373
898;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2008;365
899;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2009;347
900;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2010;335
901;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2011;339
902;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2012;337
903;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2013;334
904;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2014;322
905;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2015;320
906;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2016;323
907;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2017;322
908;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2018;338
909;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2019;343
910;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2020;332
911;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkzame beroepsbevolking;Geen deelname leven lang leren;2021;388
912;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2003;131
913;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2004;149
914;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2005;154
915;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2006;131
916;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2007;128
917;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2008;119
918;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2009;143
919;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2010;152
920;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2011;137
921;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2012;164
922;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2013;186
923;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2014;175
924;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2015;158
925;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2016;152
926;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2017;126
927;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2018;104
928;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2019;100
929;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2020;133
930;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Totaal;2021;156
931;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2003;84
932;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2004;92
933;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2005;102
934;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2006;91
935;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2007;94
936;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2008;89
937;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2009;99
938;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2010;111
939;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2011;103
940;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2012;123
941;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2013;135
942;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2014;132
943;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2015;122
944;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2016;118
945;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2017;102
946;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2018;83
947;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2019;77
948;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2020;106
949;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Deelname leven lang leren;2021;121
950;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2003;80
951;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2004;86
952;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2005;99
953;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2006;88
954;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2007;91
955;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2008;86
956;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2009;95
957;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2010;107
958;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2011;100
959;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2012;119
960;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2013;129
961;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2014;127
962;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2015;116
963;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2016;115
964;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2017;99
965;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2018;81
966;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2019;76
967;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2020;102
968;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt formeel onderwijs;2021;117
969;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2003;4
970;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2004;6
971;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2005;4
972;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2006;3
973;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2007;3
974;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2008;3
975;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2009;4
976;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2010;4
977;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2011;3
978;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2012;4
979;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2013;5
980;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2014;5
981;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2015;6
982;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2016;3
983;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2017;3
984;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2018;3
985;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2019;1
986;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2020;4
987;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt niet-formeel onderwijs;2021;4
988;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;Werkloze beroepsbevolking;Volgt geen formeel onderwijs;2003;51
