ID;Geslacht;Niveau;Leerweg;Sectorkamer;Persoonskenmerken;MaatschappelijkePositie1JaarEerder;Perioden;InstromersTotaal_1
2581;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Geen onderwijs;2019/'20;20
2582;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Geen onderwijs;2020/'21;20
2583;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Geen onderwijs;2021/'22;40
2584;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Geen onderwijs;2022/'23;10
2585;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Geen onderwijs;2023/'24;20
2586;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2018/'19;10
2587;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2019/'20;10
2588;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2020/'21;20
2589;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2021/'22;20
2590;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2022/'23;0
2591;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, zonder uitkering;2023/'24;10
2592;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2018/'19;0
2593;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2019/'20;0
2594;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2020/'21;0
2595;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2021/'22;0
2596;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2022/'23;0
2597;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Zonder werk, met uitkering;2023/'24;0
2598;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2018/'19;0
2599;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2019/'20;0
2600;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2020/'21;0
2601;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2021/'22;0
2602;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2022/'23;0
2603;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Met werk, met uitkering;2023/'24;0
2604;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2018/'19;0
2605;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2019/'20;0
2606;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2020/'21;0
2607;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2021/'22;10
2608;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2022/'23;0
2609;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in Nederland;Onbekend;2023/'24;10
2610;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2018/'19;130
2611;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2019/'20;140
2612;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2020/'21;100
2613;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2021/'22;370
2614;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2022/'23;180
2615;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Totaal instromers;2023/'24;150
2616;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2018/'19;120
2617;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2019/'20;130
2618;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2020/'21;90
2619;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2021/'22;340
2620;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2022/'23;180
2621;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Onderwijsvolgend;2023/'24;140
2622;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2018/'19;10
2623;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2019/'20;0
2624;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2020/'21;0
2625;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2021/'22;0
2626;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2022/'23;0
2627;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Speciale scholen: vso;2023/'24;0
2628;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2018/'19;0
2629;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2019/'20;0
2630;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2020/'21;0
2631;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2021/'22;0
2632;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2022/'23;0
2633;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Praktijkonderwijs;2023/'24;0
2634;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2018/'19;0
2635;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2019/'20;0
2636;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2020/'21;0
2637;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2021/'22;0
2638;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2022/'23;0
2639;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vo algemene leerjaren 1-3;2023/'24;0
2640;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2018/'19;40
2641;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2019/'20;50
2642;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2020/'21;20
2643;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2021/'22;60
2644;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2022/'23;40
2645;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-b/k 3-4 totaal;2023/'24;40
2646;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2018/'19;60
2647;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2019/'20;60
2648;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2020/'21;60
2649;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2021/'22;230
2650;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2022/'23;100
2651;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vmbo-g/t  3-4;2023/'24;80
2652;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2018/'19;20
2653;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2019/'20;10
2654;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2020/'21;0
2655;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2021/'22;40
2656;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2022/'23;30
2657;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Havo 3-5/vwo 3-6;2023/'24;20
2658;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2018/'19;0
2659;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2019/'20;0
2660;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2020/'21;0
2661;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2021/'22;0
2662;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2022/'23;0
2663;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Vavo;2023/'24;0
2664;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2018/'19;0
2665;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2019/'20;0
2666;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2020/'21;0
2667;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2021/'22;10
2668;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2022/'23;0
2669;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Hoger onderwijs;2023/'24;0
2670;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2018/'19;10
2671;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2019/'20;20
2672;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2020/'21;10
2673;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2021/'22;30
2674;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2022/'23;0
2675;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Geen onderwijs;2023/'24;10
2676;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2018/'19;10
2677;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2019/'20;10
2678;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2020/'21;10
2679;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2021/'22;20
2680;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2022/'23;0
2681;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, zonder uitkering;2023/'24;10
2682;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2018/'19;0
2683;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2019/'20;0
2684;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2020/'21;0
2685;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2021/'22;0
2686;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2022/'23;0
2687;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Zonder werk, met uitkering;2023/'24;0
2688;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, met uitkering;2018/'19;0
2689;Totaal mannen en vrouwen;Totaal middelbaar beroepsonderwijs;Totaal mbo (incl. extranei);Niet gespecificeerd naar sectorkamer;Geboren in NL, ouders in NL;Met werk, met uitkering;2019/'20;0
