ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;BevolkingOpDeEersteVanDeMaand_1
1412;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2022 november;4669048.0
1413;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2022 december;4685924.0
1414;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 januari;4694862.0
1415;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 februari;4706985.0
1416;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 maart;4723860.0
1417;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 april;4737696.0
1418;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 mei;4748107.0
1419;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 juni;4760864.0
1420;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 juli;4771588.0
1421;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 augustus;4778883.0
1422;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 september;4804319.0
1423;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 oktober;4831507.0
1424;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Totaal;2023 november;4850598.0
1425;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 januari;
1426;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 februari;
1427;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 maart;
1428;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 april;
1429;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 mei;
1430;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 juni;
1431;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 juli;
1432;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 augustus;
1433;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 september;
1434;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 oktober;
1435;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 november;
1436;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2016 december;
1437;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 januari;
1438;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 februari;
1439;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 maart;
1440;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 april;
1441;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 mei;
1442;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 juni;
1443;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 juli;
1444;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 augustus;
1445;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 september;
1446;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 oktober;
1447;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 november;
1448;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2017 december;
1449;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 januari;
1450;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 februari;
1451;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 maart;
1452;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 april;
1453;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 mei;
1454;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 juni;
1455;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 juli;
1456;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 augustus;
1457;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 september;
1458;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 oktober;
1459;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 november;
1460;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2018 december;
1461;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 januari;
1462;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 februari;
1463;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 maart;
1464;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 april;
1465;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 mei;
1466;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 juni;
1467;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 juli;
1468;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 augustus;
1469;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 september;
1470;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 oktober;
1471;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 november;
1472;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2019 december;
1473;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 januari;
1474;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 februari;
1475;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 maart;
1476;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 april;
1477;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 mei;
1478;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 juni;
1479;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 juli;
1480;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 augustus;
1481;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 september;
1482;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 oktober;
1483;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 november;
1484;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2020 december;
1485;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 januari;
1486;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 februari;
1487;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 maart;
1488;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 april;
1489;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 mei;
1490;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 juni;
1491;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 juli;
1492;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 augustus;
1493;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 september;
1494;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 oktober;
1495;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 november;
1496;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2021 december;
1497;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 januari;
1498;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 februari;
1499;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 maart;
1500;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 april;
1501;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 mei;
1502;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 juni;
1503;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 juli;
1504;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 augustus;
1505;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 september;
1506;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 oktober;
1507;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 november;
1508;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2022 december;
1509;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 januari;
1510;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 februari;
1511;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 maart;
1512;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 april;
1513;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 mei;
1514;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 juni;
1515;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 juli;
1516;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 augustus;
1517;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 september;
1518;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 oktober;
1519;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Nederlandse achtergrond;2023 november;
1520;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 januari;3752291.0
1521;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 februari;3759488.0
1522;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 maart;3769643.0
1523;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 april;3777333.0
1524;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 mei;3784183.0
1525;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 juni;3791948.0
1526;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 juli;3797730.0
1527;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 augustus;3801006.0
1528;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 september;3819076.0
1529;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 oktober;3838297.0
1530;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 november;3848824.0
1531;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2016 december;3858120.0
1532;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 januari;3862753.0
1533;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 februari;3869011.0
1534;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 maart;3879598.0
1535;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 april;3888437.0
1536;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 mei;3895471.0
1537;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 juni;3902514.0
1538;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 juli;3907247.0
1539;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 augustus;3909538.0
1540;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 september;3927915.0
1541;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 oktober;3948925.0
1542;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 november;3959534.0
1543;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2017 december;3968291.0
1544;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 januari;3971859.0
1545;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 februari;3979256.0
1546;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 maart;3989954.0
1547;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 april;3995675.0
1548;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 mei;4002199.0
1549;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 juni;4010800.0
1550;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 juli;4015136.0
1551;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 augustus;4018431.0
1552;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 september;4037929.0
1553;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 oktober;4058722.0
1554;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 november;4070767.0
1555;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2018 december;4081087.0
1556;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 januari;4086138.0
1557;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 februari;4096062.0
1558;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 maart;4107637.0
1559;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 april;4116399.0
1560;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 mei;4125011.0
1561;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 juni;4133932.0
1562;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 juli;4139498.0
1563;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 augustus;4145143.0
1564;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 september;4167858.0
1565;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 oktober;4192975.0
1566;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 november;4207404.0
1567;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2019 december;4216789.0
1568;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 januari;4220705.0
1569;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 februari;4229481.0
1570;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 maart;4241325.0
1571;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 april;4245150.0
1572;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 mei;4245966.0
1573;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 juni;4248074.0
1574;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 juli;4250998.0
1575;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 augustus;4253483.0
1576;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 september;4265970.0
1577;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 oktober;4285273.0
1578;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 november;4294413.0
1579;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2020 december;4301499.0
1580;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 januari;4305908.0
1581;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 februari;4311219.0
1582;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 maart;4319558.0
1583;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 april;4326744.0
1584;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 mei;4333756.0
1585;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 juni;4340319.0
1586;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 juli;4346827.0
1587;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 augustus;4353464.0
1588;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 september;4374521.0
1589;Totaal mannen en vrouwen;Totaal leeftijd;Met migratieachtergrond;Met migratieachtergrond;2021 oktober;4404383.0
