ID;Omvang;Bedrijfstak;VerliesOfWinst;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
406;"Grote ondernemingen; >= 23 mln euro";Handel;Alle ondernemingen;2002;568;114541.2;3809.1;19669.6;21261.8;14537.2;13655.3;34826.5;6781.6;41878.0;352.0;20.1;4435.6;21408.0;46447.6;174999.6;-12375.2;-3615.9;-150887.8;8120.7;-432.5;-58.4;1724.6;-2123.9;25.2;-924.3;560.2;-1484.6;6763.9;-1736.6;-54.9;4972.4;6653.5;-1681.1
407;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1992;185;14130.4;188.0;2446.5;2071.2;2709.1;1681.7;4247.2;786.5;3195.6;59.3;29.2;723.3;4447.9;5674.8;18380.3;-1696.1;-379.9;-16209.8;94.4;-352.4;-193.8;449.9;-626.2;17.8;-412.1;23.8;-435.8;-670.2;46.8;-11.5;-634.8;89.1;-723.9
408;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1993;230;17565.4;156.6;2733.1;2941.2;2563.8;2515.2;5468.2;1187.2;3551.3;87.0;15.9;822.6;5230.7;7857.9;23130.9;-1951.2;-421.1;-20871.4;-112.9;-633.0;-390.5;492.1;-711.8;-22.9;-503.8;62.0;-565.8;-1249.7;100.5;-10.9;-1160.1;87.1;-1247.2
409;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1994;163;9397.8;185.3;1920.0;1764.4;322.8;1810.3;2798.5;596.5;1263.2;114.5;10.1;468.3;2568.4;4973.2;16626.1;-1186.8;-309.8;-15316.5;-187.0;-781.3;-591.6;121.5;-311.5;0.3;-176.8;49.9;-226.7;-1145.1;17.3;-5.4;-1133.2;16.1;-1149.3
410;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1995;172;11005.4;320.6;2146.4;2165.4;697.6;1991.5;3156.0;527.9;2051.4;7.3;10.3;564.0;3222.5;5149.9;21468.2;-1340.7;-354.3;-20074.1;-300.9;-508.1;-211.4;158.1;-389.9;-65.0;-339.7;46.2;-385.9;-1148.7;3.2;15.5;-1130.0;12.4;-1142.4
411;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1996;123;8801.1;113.2;1747.5;1813.7;310.3;1452.6;2780.1;583.8;1685.2;19.1;5.2;547.1;2266.1;4278.3;17224.7;-1053.2;-252.1;-16046.2;-126.8;-357.6;-227.7;149.4;-270.6;-8.6;-352.2;63.6;-415.9;-836.5;12.3;2.7;-821.6;13.6;-835.2
412;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1997;111;8002.2;264.1;1295.4;1173.3;612.9;1507.1;2635.6;513.9;866.0;5.5;5.3;398.2;1955.1;4772.1;16361.0;-824.0;-249.9;-15545.6;-258.5;-186.0;-54.7;107.8;-233.1;-6.0;-129.1;36.8;-165.9;-573.6;18.8;12.1;-542.7;15.2;-557.9
413;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1998;114;6130.6;147.8;1825.2;527.4;281.0;1048.0;1929.0;372.1;1713.6;75.3;3.5;381.1;1113.1;2843.8;10251.8;-1135.0;-263.8;-8813.6;39.4;-242.3;-138.2;38.3;-135.0;-7.4;-62.6;59.6;-122.2;-265.6;-12.0;6.1;-271.4;27.0;-298.4
414;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;1999;135;10524.2;291.4;2189.7;1919.0;407.1;1436.8;3691.4;588.9;1552.5;20.1;4.5;964.3;1742.5;6240.2;16244.5;-1220.9;-328.6;-15289.5;-594.5;-212.8;-56.2;121.5;-231.1;-47.0;-466.9;56.8;-523.8;-1274.3;11.4;5.9;-1256.9;35.2;-1292.1
415;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;2000;167;13833.4;516.0;2735.0;2645.4;507.7;2189.2;4797.1;442.9;2017.6;26.9;15.0;865.5;2277.4;8631.1;24835.8;-1493.4;-517.2;-23390.3;-565.0;-324.5;-88.7;177.8;-383.6;-30.0;-119.0;94.7;-213.7;-1008.5;25.0;-1.6;-985.1;40.7;-1025.8
416;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;2001;115;28542.4;1135.7;3815.9;5508.7;1079.8;4107.0;8560.6;4334.6;6562.0;94.0;3.8;1010.7;6517.9;14354.0;50051.3;-2384.7;-834.3;-47304.4;-472.1;-739.5;-146.1;364.7;-946.5;-11.5;-2180.7;138.7;-2319.5;-3392.3;-158.9;6.0;-3545.2;32.4;-3577.6
417;"Grote ondernemingen; >= 23 mln euro";Handel;Verlieslijdend;2002;118;29518.1;1325.4;4641.9;5272.6;7351.1;2488.9;7589.0;849.0;6500.7;131.0;4.7;1186.3;9248.6;12446.9;37224.8;-3754.1;-1206.5;-32119.5;144.7;-2013.6;-1915.1;717.9;-811.4;-5.0;-772.2;154.2;-926.4;-2641.1;-79.6;1.6;-2719.2;329.0;-3048.2
418;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1992;682;49491.9;564.6;11454.1;6423.3;3830.0;8963.7;14649.0;3607.0;17385.7;251.1;130.8;2319.9;7343.2;22060.7;90784.4;-7572.2;-1525.2;-78613.7;3073.1;513.7;898.2;1198.8;-1532.6;-50.8;275.4;819.1;-543.7;3862.2;-889.0;-30.2;2942.8;1310.4;1632.4
419;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1993;680;46253.3;598.1;11034.9;7117.6;2786.6;8122.0;13289.7;3304.4;17389.8;293.2;85.5;2253.3;6697.2;19534.2;86065.9;-7852.1;-1596.4;-73438.9;3178.4;496.4;981.3;896.5;-1314.5;-66.9;286.8;506.8;-220.0;3961.6;-847.5;-47.4;3066.8;1304.7;1762.1
420;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1994;745;55215.1;589.7;11560.6;9599.8;3950.8;8977.8;15760.7;4775.7;20783.5;366.3;62.2;2808.5;9398.6;21795.9;99343.7;-8638.9;-1804.6;-85270.9;3629.4;743.5;1133.4;949.4;-1340.3;0.9;219.1;496.3;-277.2;4592.0;-979.8;-63.9;3548.3;1174.4;2373.9
421;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1995;721;57832.6;655.3;12349.4;9776.8;4332.7;9530.0;16510.3;4678.0;22507.5;365.8;44.2;2636.8;9429.0;22849.4;98912.7;-8161.5;-1893.3;-84741.7;4116.2;779.1;1294.1;960.2;-1379.2;-96.0;358.8;771.0;-412.2;5254.2;-1137.4;-53.3;4063.5;1261.8;2801.7
422;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1996;735;63824.9;893.9;13834.6;9598.4;5347.5;9851.6;18938.1;5360.8;25530.1;373.6;50.3;2736.0;9710.4;25424.5;109166.1;-8915.7;-2060.7;-93896.0;4293.7;1245.0;1582.5;860.5;-1248.7;50.8;261.0;504.3;-243.3;5799.7;-1229.9;-58.5;4511.2;1486.1;3025.1
423;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1997;750;72031.1;575.4;14237.0;10299.4;8950.0;10821.6;22604.9;4542.8;27032.2;513.7;48.5;3056.9;12992.9;28386.9;123395.8;-9318.1;-2183.4;-107104.5;4789.8;1492.8;1603.1;1128.5;-1326.2;87.4;512.1;736.6;-224.5;6794.7;-1396.5;-82.9;5315.3;2069.2;3246.1
424;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1998;717;76446.9;984.2;14691.0;10532.2;10259.1;11792.7;23203.8;4983.9;27158.8;295.0;45.4;3172.4;12955.6;32819.6;133090.4;-9623.1;-2310.7;-116310.8;4845.8;1654.2;1791.0;1345.0;-1489.3;7.5;2258.5;2572.7;-314.2;8758.5;-1488.7;-75.4;7194.5;3347.2;3847.3
425;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;1999;795;84544.6;1424.7;17597.0;9809.4;10857.0;12717.3;27442.0;4697.1;30716.3;480.7;42.8;3408.4;13700.4;36195.9;138041.1;-11114.1;-2647.7;-118544.7;5734.5;2168.8;2157.3;1292.3;-1435.4;154.5;296.7;807.2;-510.5;8200.0;-1635.3;-83.9;6480.7;2125.2;4355.5
426;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;2000;805;99634.5;1690.1;17906.6;9583.2;17485.1;14303.1;31264.5;7401.8;38003.5;432.9;45.8;3383.3;16259.4;41509.5;157301.3;-10936.3;-2651.9;-135544.4;8168.7;2830.5;2647.6;1809.8;-1690.1;63.3;872.5;1135.7;-263.2;11871.8;-1854.7;-70.7;9946.4;2574.7;7371.7
427;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;2001;488;95391.2;2077.7;15550.9;14675.8;17566.3;11252.6;29152.3;5115.6;39259.5;252.3;40.7;3036.2;16909.3;35893.2;132116.2;-10111.8;-2432.5;-114842.3;4729.5;2498.0;2128.1;1935.2;-1637.7;72.3;569.4;949.4;-380.0;7796.9;-1538.8;-67.8;6190.4;2618.5;3571.9
428;"Grote ondernemingen; >= 23 mln euro";Handel;Winstgevend;2002;450;85023.1;2483.7;15027.7;15989.3;7186.1;11166.3;27237.5;5932.5;35377.3;221.0;15.4;3249.4;12159.4;34000.6;137774.7;-8621.1;-2409.4;-118768.2;7975.9;1581.1;1856.6;1006.7;-1312.4;30.3;-152.1;406.1;-558.2;9405.0;-1657.0;-56.5;7691.5;6324.6;1366.9
429;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1992;210;39918.8;114.5;28180.7;1757.6;1436.3;786.8;5526.0;2116.8;12989.6;127.5;2780.5;2870.0;12716.5;8434.6;25018.7;-7833.0;-2610.2;-12117.3;2458.0;-935.5;-72.1;355.9;-1214.4;-4.9;-5.4;279.9;-285.3;1517.2;-521.4;-19.5;976.2;563.3;412.9
430;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1993;195;40270.7;161.1;27650.1;1771.5;2176.1;713.2;5516.3;2282.4;13084.7;122.4;2960.9;3086.1;12729.2;8287.5;25749.8;-7884.7;-2927.1;-12662.6;2275.4;-1054.1;-134.9;347.0;-1252.0;-14.2;40.9;252.0;-211.0;1262.3;-452.6;-5.1;804.5;594.6;209.9
431;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1994;198;42853.5;343.7;28217.0;2061.9;2483.4;700.8;6390.5;2656.2;15101.7;164.5;3215.7;3106.0;12720.3;8545.3;26737.4;-7733.6;-2816.4;-13298.6;2888.8;-826.5;-5.9;282.9;-1061.4;-42.1;-2.8;183.1;-185.9;2059.6;-657.3;-16.5;1385.8;694.7;691.1
432;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1995;203;46070.0;450.4;29045.1;2585.6;3292.7;802.5;6406.3;3487.4;16240.9;143.2;3776.8;3413.6;13088.8;9406.7;29573.6;-8084.2;-2952.6;-15366.4;3170.4;-636.4;97.2;369.8;-1060.6;-42.8;16.4;179.9;-163.5;2550.4;-789.5;-12.5;1748.5;885.7;862.8
433;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1996;201;51284.0;764.8;30260.9;3916.4;4352.2;917.6;7506.1;3566.0;17639.4;136.5;4506.8;3663.8;13162.8;12174.7;31949.4;-8363.6;-2876.7;-17890.6;2818.5;-485.9;155.6;422.4;-1095.4;31.5;185.9;537.5;-351.6;2518.5;-834.5;53.5;1737.4;957.7;779.7
434;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1997;201;51903.1;588.9;30810.9;4110.7;3705.9;718.3;8447.8;3520.7;18877.2;180.2;4636.0;3842.8;13357.7;11009.2;34262.5;-8484.1;-3008.6;-19853.7;2916.1;-324.0;342.3;355.8;-1070.4;48.3;170.7;631.2;-460.5;2762.9;-753.3;32.1;2041.6;1011.5;1030.1
435;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1998;195;57918.5;1497.1;32837.6;4966.2;3989.2;975.0;9936.2;3717.1;19926.4;252.3;5063.9;4202.8;14477.2;13995.8;41148.8;-8995.1;-2969.4;-25660.3;3523.9;-391.2;278.4;485.1;-1221.5;66.9;582.5;1081.4;-498.9;3715.3;-976.2;53.6;2792.7;1085.9;1706.8
436;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;1999;238;74716.5;2671.2;36148.9;9200.9;5392.7;1149.0;12522.7;7631.2;24294.5;281.4;5538.5;4224.9;22853.2;17524.0;46937.1;-9651.3;-4030.2;-31221.2;2034.4;-510.8;413.6;660.6;-1558.8;-26.2;2088.6;2717.1;-628.6;3612.1;-601.1;5.9;3017.0;1044.9;1972.1
437;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2000;263;120265.5;5343.2;41099.7;20971.1;14487.4;1509.2;25525.4;11329.6;31056.1;1744.0;6273.5;5550.3;49915.8;25725.9;51639.8;-10601.1;-4422.2;-34241.4;2375.1;-3487.8;-1994.6;1375.8;-2802.7;-66.2;1987.4;4549.4;-2561.9;874.8;-263.4;293.4;904.7;783.2;121.5
438;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2001;160;109802.3;5275.0;41387.6;6557.1;12928.6;1290.9;28718.0;13645.0;23679.2;631.6;7288.7;6090.3;47429.3;24683.2;50590.8;-10939.4;-6424.8;-32588.5;638.1;-19914.1;-18156.5;3923.4;-5391.9;-289.2;6944.5;7917.2;-972.7;-12331.6;-842.2;1701.3;-11472.5;482.6;-11955.1
439;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2002;153;95646.4;4708.9;40144.2;-9275.0;16355.5;1039.5;34589.4;8084.0;19309.0;455.8;8259.7;4517.2;34775.2;28329.4;48898.2;-10428.1;-5689.8;-30872.6;1907.7;-11829.7;-11051.7;1919.8;-3485.9;788.0;-156.0;1164.8;-1320.8;-10078.0;-878.1;-61.0;-11017.1;446.8;-11463.9
440;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1992;55;11275.7;60.6;8082.3;539.1;470.2;243.3;1448.5;431.7;2523.7;26.0;2069.0;809.5;3535.0;2312.6;6135.3;-1922.8;-460.5;-3576.6;175.4;-351.6;-64.0;81.7;-368.7;-0.6;-112.0;90.1;-202.2;-288.3;17.7;-1.4;-272.0;41.9;-313.9
441;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1993;44;17319.3;64.8;12541.2;614.9;968.5;359.1;2097.1;673.7;3517.5;46.9;2468.0;993.2;7167.6;3126.0;9706.0;-2885.4;-794.7;-5777.1;248.8;-734.8;-269.5;173.5;-639.9;1.2;32.4;129.4;-97.0;-453.5;11.5;-0.4;-442.4;2.7;-445.1
442;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1994;45;3083.9;122.4;1077.8;526.8;591.6;36.2;566.5;162.7;969.0;46.5;17.2;116.1;1159.9;775.2;1325.4;-398.0;-130.4;-795.8;1.2;-154.4;-79.0;29.9;-86.1;-19.2;-21.6;21.8;-43.4;-174.8;12.2;2.0;-160.6;0.1;-160.7
443;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1995;43;2831.1;142.1;1086.8;241.1;636.3;38.0;545.5;141.4;532.0;3.3;16.1;142.8;1240.8;896.1;2009.3;-416.3;-153.6;-1457.8;-18.4;-92.7;-22.2;44.4;-107.8;-7.1;-32.5;14.8;-47.3;-143.6;2.3;2.5;-138.8;1.4;-140.2
444;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1996;36;2991.1;187.6;954.6;409.4;532.3;65.7;775.5;66.0;301.2;-32.0;1.8;162.5;1125.8;1431.9;2878.9;-461.0;-218.6;-2601.8;-402.5;-62.9;-7.8;34.6;-93.8;4.2;21.8;63.2;-41.4;-443.6;7.2;70.9;-365.6;3.3;-368.9
445;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1997;26;4025.0;106.2;2039.1;152.7;366.6;64.5;1153.9;142.0;1140.2;7.6;36.0;319.1;1221.5;1300.7;3877.6;-938.7;-292.1;-2769.5;-122.7;-219.7;-142.2;40.4;-116.8;-1.0;8.6;183.2;-174.6;-333.8;31.2;58.7;-243.9;1.8;-245.7
446;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1998;27;3367.0;354.1;1469.0;245.6;119.8;34.8;785.2;358.6;610.8;137.1;11.6;166.1;1022.9;1418.5;1753.3;-396.6;-209.4;-1468.4;-321.2;-170.4;-115.2;47.8;-104.2;1.2;104.7;127.8;-23.0;-386.9;1.5;80.0;-305.4;1.0;-306.4
447;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;1999;47;11475.9;1269.3;3901.5;2063.5;1151.4;279.7;1518.4;1292.2;2320.7;76.0;32.8;211.7;5999.0;2835.7;7340.7;-734.8;-476.8;-6653.9;-524.8;-539.3;-271.7;57.2;-261.2;-63.6;-67.1;18.0;-85.2;-1131.2;91.8;20.2;-1019.2;15.3;-1034.5
448;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;2000;73;19543.7;3013.3;6053.9;2561.9;3193.1;356.0;2378.3;1987.2;338.6;-103.4;60.3;819.3;13206.1;5222.8;10715.7;-1626.8;-947.6;-9514.1;-1372.8;-1681.7;-795.9;83.1;-915.9;-53.0;-699.4;17.1;-716.5;-3753.8;-56.9;166.8;-3643.9;0.1;-3644.0
449;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;2001;45;57768.1;4038.5;16377.1;-475.2;8821.3;647.7;20107.0;8251.6;7937.0;444.7;52.6;2140.5;33197.6;13995.8;23295.2;-4123.9;-4873.2;-15939.2;-1641.1;-19669.5;-18347.8;3395.9;-4445.6;-271.9;6828.1;7655.6;-827.5;-14482.5;-291.8;1698.0;-13076.2;1.4;-13077.6
450;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Verlieslijdend;2002;32;48579.2;3261.4;17313.0;-16095.0;12469.8;718.2;27401.0;3510.7;4460.9;309.8;271.2;2362.7;21984.5;19190.0;25092.9;-4517.4;-4274.0;-16469.1;-167.6;-11920.2;-11544.0;1575.7;-2674.4;722.5;-506.1;748.6;-1254.7;-12593.9;-345.8;-67.5;-13007.3;33.1;-13040.4
451;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1992;155;28643.1;54.0;20098.5;1218.4;966.1;543.5;4077.5;1685.1;10465.8;101.5;711.5;2060.6;9181.5;6122.0;18883.3;-5910.2;-2149.6;-8540.7;2282.7;-583.9;-8.1;274.2;-845.7;-4.3;106.7;189.8;-83.1;1805.5;-539.1;-18.1;1248.2;521.4;726.8
452;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1993;151;22951.4;96.3;15108.9;1156.6;1207.6;354.1;3419.2;1608.7;9567.2;75.5;492.9;2092.9;5561.5;5161.5;16043.8;-4999.3;-2132.4;-6885.5;2026.6;-319.4;134.5;173.5;-612.1;-15.3;8.5;122.6;-114.1;1715.8;-464.1;-4.8;1246.9;591.9;655.0
453;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1994;152;39769.6;221.3;27139.2;1535.1;1891.7;664.6;5824.0;2493.5;14132.7;118.0;3198.4;2989.9;11560.4;7770.2;25411.9;-7335.5;-2685.9;-12502.8;2887.6;-672.1;73.1;253.0;-975.3;-22.9;18.8;161.3;-142.5;2234.4;-669.5;-18.6;1546.3;694.6;851.7
454;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1995;160;43238.9;308.3;27958.3;2344.6;2656.5;764.5;5860.8;3346.0;15709.0;139.9;3760.7;3270.8;11848.0;8510.6;27564.4;-7667.9;-2799.1;-13908.6;3188.8;-543.7;119.5;325.4;-952.9;-35.7;48.9;165.1;-116.2;2694.0;-791.7;-15.0;1887.2;884.2;1003.0
455;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1996;166;48292.8;577.2;29306.3;3507.0;3819.9;851.9;6730.6;3500.0;17338.2;168.6;4505.0;3501.3;12037.0;10742.8;29070.5;-7902.6;-2658.1;-15288.8;3221.0;-423.0;163.4;387.8;-1001.6;27.3;164.1;474.4;-310.3;2962.1;-841.7;-17.4;2103.0;954.4;1148.6
456;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1997;175;47878.1;482.7;28771.8;3957.9;3339.3;653.8;7293.9;3378.7;17737.0;172.5;4600.0;3523.7;12136.3;9708.5;30384.9;-7545.3;-2716.5;-17084.2;3038.8;-104.3;484.6;315.4;-953.6;49.3;162.1;448.1;-286.0;3096.7;-784.5;-26.7;2285.5;1009.7;1275.8
457;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1998;168;54551.5;1143.0;31368.6;4720.6;3869.5;940.3;9151.0;3358.5;19315.6;115.2;5052.3;4036.7;13454.3;12577.3;39395.5;-8598.5;-2760.0;-24191.9;3845.1;-220.8;393.6;437.3;-1117.3;65.7;477.8;953.6;-475.8;4102.1;-977.7;-26.4;3098.0;1084.9;2013.1
458;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;1999;191;63240.6;1401.9;32247.4;7137.4;4241.3;869.3;11004.3;6338.9;21973.8;205.3;5505.7;4013.3;16854.2;14688.3;39596.4;-8916.5;-3553.4;-24567.3;2559.2;28.5;685.2;603.4;-1297.6;37.4;2155.7;2699.1;-543.4;4743.4;-692.9;-14.3;4036.2;1029.6;3006.6
459;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;2000;190;100721.8;2329.8;35045.8;18409.2;11294.3;1153.2;23147.1;9342.4;30717.5;1847.4;6213.1;4731.0;36709.7;20503.1;40924.1;-8974.3;-3474.6;-24727.3;3747.9;-1806.1;-1198.8;1292.7;-1886.8;-13.2;2686.8;4532.2;-1845.4;4628.6;-206.5;126.5;4548.6;783.2;3765.4
460;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;2001;115;52034.2;1236.5;25010.5;7032.3;4107.3;643.2;8611.0;5393.4;15742.3;186.9;7236.2;3949.7;14231.7;10687.4;27295.7;-6815.5;-1551.6;-16649.3;2279.2;-244.6;191.4;527.5;-946.2;-17.3;116.4;261.5;-145.2;2150.9;-550.4;3.3;1603.7;481.3;1122.4
461;"Grote ondernemingen; >= 23 mln euro";Vervoer en communicatie;Winstgevend;2002;121;47067.3;1447.4;22831.2;6820.0;3885.7;321.3;7188.3;4573.3;14848.1;146.1;7988.5;2154.5;12790.7;9139.4;23805.3;-5910.7;-1415.7;-14403.5;2075.4;90.5;492.3;344.1;-811.5;65.5;350.1;416.2;-66.1;2515.9;-532.3;6.6;1990.2;413.6;1576.6
462;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1992;222;12421.1;194.6;4937.3;869.1;581.3;460.1;3812.3;1566.3;3127.8;79.0;57.0;739.2;3267.5;5150.4;12956.7;-5098.0;-817.0;-6165.6;876.1;-91.9;44.4;321.3;-449.6;-8.0;-36.2;98.8;-135.0;748.0;-215.5;-32.6;500.0;197.4;302.6
463;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1993;226;12777.7;240.4;5407.4;938.3;645.8;491.8;3633.5;1420.4;3463.7;117.9;35.4;835.3;3598.5;4726.9;14267.0;-5376.6;-880.8;-7100.8;908.8;-63.5;88.0;277.6;-462.3;33.1;-19.8;157.0;-176.8;825.5;-230.7;-31.7;563.1;336.1;227.0
464;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1994;239;14608.1;249.8;6328.8;1198.5;655.7;451.8;4181.2;1542.2;4045.8;76.0;21.1;1017.8;4357.6;5089.7;14884.2;-5695.6;-925.8;-7109.9;1152.9;-90.2;89.0;221.0;-416.2;16.0;-71.2;144.8;-216.0;991.5;-272.1;-8.1;711.4;265.0;446.4
465;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1995;267;15453.7;406.4;6026.9;1833.7;937.0;504.5;4189.1;1556.1;4248.9;118.3;17.0;1089.8;3873.1;6106.8;17993.3;-6199.8;-842.7;-9614.3;1336.6;-92.3;87.6;166.0;-348.1;2.2;-79.7;117.4;-197.1;1164.6;-322.7;-26.5;815.4;550.1;265.3
466;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1996;251;16979.6;551.7;6344.6;1906.5;1175.4;666.2;4622.0;1713.0;5196.8;90.7;13.3;1190.8;4254.2;6233.7;19421.6;-6783.4;-945.8;-10184.9;1507.4;38.3;188.6;161.9;-346.8;34.6;-25.8;181.5;-207.3;1520.0;-375.3;-18.9;1125.8;369.7;756.1
467;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1997;252;19294.3;567.9;6847.9;1870.7;1061.2;673.7;6129.5;2143.5;5943.9;127.7;15.7;1206.6;4657.9;7342.5;23822.1;-8887.3;-1090.9;-12092.6;1751.4;-96.9;90.0;191.0;-373.3;-4.7;30.5;306.3;-275.8;1685.0;-416.6;-26.8;1241.5;464.8;776.7
468;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1998;232;30322.9;1197.1;8644.4;4628.4;2719.8;821.5;9516.2;2795.4;10727.0;200.0;16.0;1948.3;6843.6;10588.0;29446.2;-11323.2;-1366.0;-15265.6;1491.4;105.2;295.7;412.8;-584.5;-18.9;55.4;224.4;-169.0;1652.0;-427.3;-34.8;1190.0;916.9;273.1
469;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;1999;312;42319.1;3094.3;9968.7;7870.4;4129.1;1243.1;12310.4;3703.1;15907.8;171.4;28.0;2315.9;8830.8;15065.1;39985.6;-14854.9;-1721.5;-20803.0;2606.1;410.0;620.8;485.6;-701.2;4.8;770.2;1171.0;-400.7;3786.4;-798.6;-9.6;2978.2;1142.6;1835.6
470;"Grote ondernemingen; >= 23 mln euro";Dienstverlening;Alle ondernemingen;2000;336;50518.8;4218.2;10845.1;9479.5;6415.0;1055.7;14500.9;4004.3;17690.5;182.8;31.3;2573.3;11770.8;18270.2;43582.2;-15223.2;-2105.4;-24463.7;1789.9;41.8;492.3;766.5;-1181.9;-35.1;328.0;770.2;-442.2;2159.8;-566.3;-22.8;1570.6;899.2;671.4
