ID;KenmerkenVanPersonenEnHuishoudens;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageMetInkomensdaling_8
1985;7e 10%-groep;2006;2.8;-17;-4.5;2.8;11.5;26;10;39
1986;7e 10%-groep;2007;3.5;-13;-2.4;3.5;11.5;26;10;33
1987;7e 10%-groep;2008;2.1;-15;-4.1;2.1;9.6;23;10;40
1988;7e 10%-groep;2009;2.1;-18;-4.9;2.1;9.2;20;10;41
1989;7e 10%-groep;2010;-0.8;-20;-7.6;-0.8;5.7;18;10;55
1990;7e 10%-groep;2011;-0.7;-18;-6.1;-0.7;6.0;17;10;53
1991;7e 10%-groep;2012;-1.1;-18;-7.1;-1.1;4.5;15;10;57
1992;7e 10%-groep;2013;-0.8;-17;-6.6;-0.8;5.5;16;10;54
1993;7e 10%-groep;2014;2.1;-15;-3.7;2.1;8.8;21;10;38
1994;7e 10%-groep;2015;1.6;-15;-3.7;1.6;7.7;19;10;40
1995;8e 10%-groep;2001;5.2;-16;-2.8;5.2;14.6;30;10;33
1996;8e 10%-groep;2002;1.6;-20;-5.5;1.6;8.9;22;10;41
1997;8e 10%-groep;2003;0.1;-19;-6.5;0.1;6.6;18;10;49
1998;8e 10%-groep;2004;0.5;-18;-5.9;0.5;7.9;21;10;48
1999;8e 10%-groep;2005;0.0;-19;-6.7;0.0;7.5;20;10;50
2000;8e 10%-groep;2006;3.2;-16;-4.0;3.2;12.0;26;10;38
2001;8e 10%-groep;2007;3.7;-13;-2.5;3.7;11.6;27;10;33
2002;8e 10%-groep;2008;1.8;-17;-4.7;1.8;9.5;21;10;42
2003;8e 10%-groep;2009;2.5;-17;-5.0;2.5;9.7;21;10;41
2004;8e 10%-groep;2010;-0.9;-21;-7.9;-0.9;5.4;17;10;55
2005;8e 10%-groep;2011;-0.7;-18;-7.0;-0.7;5.8;18;10;54
2006;8e 10%-groep;2012;-1.3;-19;-7.3;-1.3;4.8;15;10;57
2007;8e 10%-groep;2013;-0.6;-17;-6.5;-0.6;6.0;18;10;53
2008;8e 10%-groep;2014;2.1;-16;-4.2;2.1;8.8;22;10;38
2009;8e 10%-groep;2015;1.7;-14;-3.4;1.7;8.0;19;10;39
2010;9e 10%-groep;2001;6.2;-15;-2.0;6.2;16.4;32;10;30
2011;9e 10%-groep;2002;1.5;-21;-6.5;1.5;8.9;21;10;43
2012;9e 10%-groep;2003;0.2;-19;-6.7;0.2;7.0;19;10;49
2013;9e 10%-groep;2004;0.5;-18;-6.0;0.5;8.3;23;10;47
2014;9e 10%-groep;2005;0.1;-20;-6.7;0.1;7.9;22;10;50
2015;9e 10%-groep;2006;3.3;-16;-4.1;3.3;12.0;27;10;38
2016;9e 10%-groep;2007;3.9;-14;-2.5;3.9;12.8;29;10;33
2017;9e 10%-groep;2008;1.9;-18;-5.1;1.9;9.8;23;10;42
2018;9e 10%-groep;2009;2.2;-19;-5.8;2.2;9.8;21;10;42
2019;9e 10%-groep;2010;-0.7;-20;-7.4;-0.7;6.4;19;10;53
2020;9e 10%-groep;2011;-0.6;-18;-6.6;-0.6;6.0;18;10;53
2021;9e 10%-groep;2012;-1.2;-18;-7.3;-1.2;4.9;16;10;57
2022;9e 10%-groep;2013;-0.5;-18;-6.9;-0.5;6.6;19;10;52
2023;9e 10%-groep;2014;1.9;-16;-4.5;1.9;9.1;24;10;40
2024;9e 10%-groep;2015;1.8;-16;-3.9;1.8;8.2;19;10;39
2025;10e 10%-groep (hoog inkomen);2001;7.9;-25;-3.2;7.9;23.7;63;10;31
2026;10e 10%-groep (hoog inkomen);2002;1.4;-31;-9.7;1.4;11.6;35;10;45
2027;10e 10%-groep (hoog inkomen);2003;0.1;-26;-8.5;0.1;8.8;27;10;50
2028;10e 10%-groep (hoog inkomen);2004;1.0;-22;-6.9;1.0;11.7;44;10;46
2029;10e 10%-groep (hoog inkomen);2005;0.5;-26;-8.2;0.5;11.8;41;10;48
2030;10e 10%-groep (hoog inkomen);2006;2.8;-26;-7.0;2.8;14.9;40;10;42
2031;10e 10%-groep (hoog inkomen);2007;5.2;-18;-3.5;5.2;22.5;73;10;34
2032;10e 10%-groep (hoog inkomen);2008;1.4;-36;-9.9;1.4;12.0;32;10;45
2033;10e 10%-groep (hoog inkomen);2009;1.6;-29;-9.4;1.6;11.5;32;10;45
2034;10e 10%-groep (hoog inkomen);2010;-0.7;-26;-10.1;-0.7;8.7;32;10;53
2035;10e 10%-groep (hoog inkomen);2011;-0.6;-26;-9.6;-0.6;8.9;29;10;52
2036;10e 10%-groep (hoog inkomen);2012;-1.1;-25;-9.2;-1.1;8.3;30;10;55
2037;10e 10%-groep (hoog inkomen);2013;-0.6;-25;-9.2;-0.6;9.5;32;10;52
2038;10e 10%-groep (hoog inkomen);2014;2.6;-22;-6.2;2.6;16.7;72;10;40
2039;10e 10%-groep (hoog inkomen);2015;1.5;-23;-5.8;1.5;10.6;30;10;43
