ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
1105;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2012;149
1106;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2013 1e kwartaal;137
1107;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2013 2e kwartaal;133
1108;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2013 3e kwartaal;136
1109;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2013 4e kwartaal;137
1110;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2013;136
1111;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2014 1e kwartaal;128
1112;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2014 2e kwartaal;129
1113;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2014 3e kwartaal;133
1114;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2014 4e kwartaal;131
1115;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2014;130
1116;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2015 1e kwartaal;132
1117;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2015 2e kwartaal;135
1118;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2015 3e kwartaal;144
1119;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2015 4e kwartaal;146
1120;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2015;139
1121;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2016 1e kwartaal;136
1122;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2016 2e kwartaal;142
1123;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2016 3e kwartaal;146
1124;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2016 4e kwartaal;150
1125;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2016;144
1126;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2017 1e kwartaal;146
1127;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2017 2e kwartaal;155
1128;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2017 3e kwartaal;154
1129;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2017 4e kwartaal;149
1130;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2017;151
1131;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2018 1e kwartaal;146
1132;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2018 2e kwartaal;149
1133;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2018 3e kwartaal;148
1134;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2018 4e kwartaal;138
1135;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2018;145
1136;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2019 1e kwartaal;133
1137;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2019 2e kwartaal;140
1138;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2019 3e kwartaal;134
1139;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2019 4e kwartaal;132
1140;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2019;135
1141;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2020 1e kwartaal;140
1142;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2020 2e  kwartaal;141
1143;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2020 3e kwartaal;141
1144;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2020 4e kwartaal;131
1145;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2020;138
1146;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2021 1e kwartaal;129
1147;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2021 2e kwartaal;120
1148;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2021 3e kwartaal;132
1149;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2021 4e kwartaal;122
1150;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2021;126
1151;Totaal mannen en vrouwen;Totaal personen;10-12 Voedings-, genotmiddelenindustrie;2022 1e kwartaal;119
1152;Totaal mannen en vrouwen;Totaal personen;C Industrie;2003 1e kwartaal;962
1153;Totaal mannen en vrouwen;Totaal personen;C Industrie;2003 2e kwartaal;973
1154;Totaal mannen en vrouwen;Totaal personen;C Industrie;2003 3e kwartaal;985
1155;Totaal mannen en vrouwen;Totaal personen;C Industrie;2003 4e kwartaal;973
1156;Totaal mannen en vrouwen;Totaal personen;C Industrie;2003;973
1157;Totaal mannen en vrouwen;Totaal personen;C Industrie;2004 1e kwartaal;968
1158;Totaal mannen en vrouwen;Totaal personen;C Industrie;2004 2e kwartaal;964
1159;Totaal mannen en vrouwen;Totaal personen;C Industrie;2004 3e kwartaal;978
1160;Totaal mannen en vrouwen;Totaal personen;C Industrie;2004 4e kwartaal;986
1161;Totaal mannen en vrouwen;Totaal personen;C Industrie;2004;974
1162;Totaal mannen en vrouwen;Totaal personen;C Industrie;2005 1e kwartaal;963
1163;Totaal mannen en vrouwen;Totaal personen;C Industrie;2005 2e kwartaal;972
1164;Totaal mannen en vrouwen;Totaal personen;C Industrie;2005 3e kwartaal;974
1165;Totaal mannen en vrouwen;Totaal personen;C Industrie;2005 4e kwartaal;966
1166;Totaal mannen en vrouwen;Totaal personen;C Industrie;2005;969
1167;Totaal mannen en vrouwen;Totaal personen;C Industrie;2006 1e kwartaal;952
1168;Totaal mannen en vrouwen;Totaal personen;C Industrie;2006 2e kwartaal;945
1169;Totaal mannen en vrouwen;Totaal personen;C Industrie;2006 3e kwartaal;943
1170;Totaal mannen en vrouwen;Totaal personen;C Industrie;2006 4e kwartaal;946
1171;Totaal mannen en vrouwen;Totaal personen;C Industrie;2006;947
1172;Totaal mannen en vrouwen;Totaal personen;C Industrie;2007 1e kwartaal;935
1173;Totaal mannen en vrouwen;Totaal personen;C Industrie;2007 2e kwartaal;959
1174;Totaal mannen en vrouwen;Totaal personen;C Industrie;2007 3e kwartaal;962
1175;Totaal mannen en vrouwen;Totaal personen;C Industrie;2007 4e kwartaal;959
1176;Totaal mannen en vrouwen;Totaal personen;C Industrie;2007;954
1177;Totaal mannen en vrouwen;Totaal personen;C Industrie;2008 1e kwartaal;956
1178;Totaal mannen en vrouwen;Totaal personen;C Industrie;2008 2e kwartaal;976
1179;Totaal mannen en vrouwen;Totaal personen;C Industrie;2008 3e kwartaal;973
1180;Totaal mannen en vrouwen;Totaal personen;C Industrie;2008 4e kwartaal;954
1181;Totaal mannen en vrouwen;Totaal personen;C Industrie;2008;965
1182;Totaal mannen en vrouwen;Totaal personen;C Industrie;2009 1e kwartaal;935
1183;Totaal mannen en vrouwen;Totaal personen;C Industrie;2009 2e kwartaal;921
1184;Totaal mannen en vrouwen;Totaal personen;C Industrie;2009 3e kwartaal;908
1185;Totaal mannen en vrouwen;Totaal personen;C Industrie;2009 4e kwartaal;894
1186;Totaal mannen en vrouwen;Totaal personen;C Industrie;2009;914
1187;Totaal mannen en vrouwen;Totaal personen;C Industrie;2010 1e kwartaal;896
1188;Totaal mannen en vrouwen;Totaal personen;C Industrie;2010 2e kwartaal;892
1189;Totaal mannen en vrouwen;Totaal personen;C Industrie;2010 3e kwartaal;881
1190;Totaal mannen en vrouwen;Totaal personen;C Industrie;2010 4e kwartaal;890
1191;Totaal mannen en vrouwen;Totaal personen;C Industrie;2010;890
1192;Totaal mannen en vrouwen;Totaal personen;C Industrie;2011 1e kwartaal;882
1193;Totaal mannen en vrouwen;Totaal personen;C Industrie;2011 2e kwartaal;867
1194;Totaal mannen en vrouwen;Totaal personen;C Industrie;2011 3e kwartaal;877
1195;Totaal mannen en vrouwen;Totaal personen;C Industrie;2011 4e kwartaal;879
1196;Totaal mannen en vrouwen;Totaal personen;C Industrie;2011;876
1197;Totaal mannen en vrouwen;Totaal personen;C Industrie;2012 1e kwartaal;856
1198;Totaal mannen en vrouwen;Totaal personen;C Industrie;2012 2e kwartaal;861
1199;Totaal mannen en vrouwen;Totaal personen;C Industrie;2012 3e kwartaal;889
1200;Totaal mannen en vrouwen;Totaal personen;C Industrie;2012 4e kwartaal;854
1201;Totaal mannen en vrouwen;Totaal personen;C Industrie;2012;865
1202;Totaal mannen en vrouwen;Totaal personen;C Industrie;2013 1e kwartaal;789
1203;Totaal mannen en vrouwen;Totaal personen;C Industrie;2013 2e kwartaal;789
1204;Totaal mannen en vrouwen;Totaal personen;C Industrie;2013 3e kwartaal;787
1205;Totaal mannen en vrouwen;Totaal personen;C Industrie;2013 4e kwartaal;784
1206;Totaal mannen en vrouwen;Totaal personen;C Industrie;2013;787
1207;Totaal mannen en vrouwen;Totaal personen;C Industrie;2014 1e kwartaal;772
1208;Totaal mannen en vrouwen;Totaal personen;C Industrie;2014 2e kwartaal;775
1209;Totaal mannen en vrouwen;Totaal personen;C Industrie;2014 3e kwartaal;789
1210;Totaal mannen en vrouwen;Totaal personen;C Industrie;2014 4e kwartaal;773
1211;Totaal mannen en vrouwen;Totaal personen;C Industrie;2014;777
1212;Totaal mannen en vrouwen;Totaal personen;C Industrie;2015 1e kwartaal;785
1213;Totaal mannen en vrouwen;Totaal personen;C Industrie;2015 2e kwartaal;794
1214;Totaal mannen en vrouwen;Totaal personen;C Industrie;2015 3e kwartaal;815
1215;Totaal mannen en vrouwen;Totaal personen;C Industrie;2015 4e kwartaal;825
1216;Totaal mannen en vrouwen;Totaal personen;C Industrie;2015;805
1217;Totaal mannen en vrouwen;Totaal personen;C Industrie;2016 1e kwartaal;804
1218;Totaal mannen en vrouwen;Totaal personen;C Industrie;2016 2e kwartaal;817
1219;Totaal mannen en vrouwen;Totaal personen;C Industrie;2016 3e kwartaal;826
1220;Totaal mannen en vrouwen;Totaal personen;C Industrie;2016 4e kwartaal;817
1221;Totaal mannen en vrouwen;Totaal personen;C Industrie;2016;816
1222;Totaal mannen en vrouwen;Totaal personen;C Industrie;2017 1e kwartaal;804
1223;Totaal mannen en vrouwen;Totaal personen;C Industrie;2017 2e kwartaal;811
1224;Totaal mannen en vrouwen;Totaal personen;C Industrie;2017 3e kwartaal;813
1225;Totaal mannen en vrouwen;Totaal personen;C Industrie;2017 4e kwartaal;821
1226;Totaal mannen en vrouwen;Totaal personen;C Industrie;2017;812
1227;Totaal mannen en vrouwen;Totaal personen;C Industrie;2018 1e kwartaal;821
1228;Totaal mannen en vrouwen;Totaal personen;C Industrie;2018 2e kwartaal;837
1229;Totaal mannen en vrouwen;Totaal personen;C Industrie;2018 3e kwartaal;834
1230;Totaal mannen en vrouwen;Totaal personen;C Industrie;2018 4e kwartaal;836
1231;Totaal mannen en vrouwen;Totaal personen;C Industrie;2018;832
1232;Totaal mannen en vrouwen;Totaal personen;C Industrie;2019 1e kwartaal;818
1233;Totaal mannen en vrouwen;Totaal personen;C Industrie;2019 2e kwartaal;842
1234;Totaal mannen en vrouwen;Totaal personen;C Industrie;2019 3e kwartaal;835
1235;Totaal mannen en vrouwen;Totaal personen;C Industrie;2019 4e kwartaal;838
1236;Totaal mannen en vrouwen;Totaal personen;C Industrie;2019;833
1237;Totaal mannen en vrouwen;Totaal personen;C Industrie;2020 1e kwartaal;838
1238;Totaal mannen en vrouwen;Totaal personen;C Industrie;2020 2e  kwartaal;829
1239;Totaal mannen en vrouwen;Totaal personen;C Industrie;2020 3e kwartaal;826
1240;Totaal mannen en vrouwen;Totaal personen;C Industrie;2020 4e kwartaal;809
1241;Totaal mannen en vrouwen;Totaal personen;C Industrie;2020;825
1242;Totaal mannen en vrouwen;Totaal personen;C Industrie;2021 1e kwartaal;759
1243;Totaal mannen en vrouwen;Totaal personen;C Industrie;2021 2e kwartaal;766
1244;Totaal mannen en vrouwen;Totaal personen;C Industrie;2021 3e kwartaal;790
1245;Totaal mannen en vrouwen;Totaal personen;C Industrie;2021 4e kwartaal;771
1246;Totaal mannen en vrouwen;Totaal personen;C Industrie;2021;772
1247;Totaal mannen en vrouwen;Totaal personen;C Industrie;2022 1e kwartaal;782
1248;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2003 1e kwartaal;31
1249;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2003 2e kwartaal;29
1250;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2003 3e kwartaal;30
1251;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2003 4e kwartaal;31
1252;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2003;30
1253;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2004 1e kwartaal;30
1254;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2004 2e kwartaal;25
1255;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2004 3e kwartaal;28
1256;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2004 4e kwartaal;26
1257;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2004;27
1258;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2005 1e kwartaal;23
1259;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2005 2e kwartaal;24
1260;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2005 3e kwartaal;26
1261;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2005 4e kwartaal;26
1262;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2005;25
1263;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2006 1e kwartaal;18
1264;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2006 2e kwartaal;20
1265;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2006 3e kwartaal;22
1266;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2006 4e kwartaal;25
1267;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2006;21
1268;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2007 1e kwartaal;25
1269;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2007 2e kwartaal;25
1270;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2007 3e kwartaal;21
1271;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2007 4e kwartaal;22
1272;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2007;23
1273;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2008 1e kwartaal;20
1274;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2008 2e kwartaal;20
1275;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2008 3e kwartaal;20
1276;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2008 4e kwartaal;19
1277;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2008;20
1278;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2009 1e kwartaal;22
1279;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2009 2e kwartaal;22
1280;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2009 3e kwartaal;22
1281;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2009 4e kwartaal;23
1282;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2009;22
1283;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2010 1e kwartaal;26
1284;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2010 2e kwartaal;24
1285;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2010 3e kwartaal;23
1286;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2010 4e kwartaal;21
1287;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2010;23
1288;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2011 1e kwartaal;21
1289;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2011 2e kwartaal;19
1290;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2011 3e kwartaal;20
1291;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2011 4e kwartaal;16
1292;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2011;19
1293;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2012 1e kwartaal;16
1294;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2012 2e kwartaal;18
1295;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2012 3e kwartaal;21
1296;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2012 4e kwartaal;18
1297;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2012;18
1298;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2013 1e kwartaal;16
1299;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2013 2e kwartaal;22
1300;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2013 3e kwartaal;23
1301;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2013 4e kwartaal;20
1302;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2013;20
1303;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2014 1e kwartaal;18
1304;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2014 2e kwartaal;20
1305;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2014 3e kwartaal;20
1306;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2014 4e kwartaal;18
1307;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2014;19
1308;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2015 1e kwartaal;21
1309;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2015 2e kwartaal;22
1310;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2015 3e kwartaal;21
1311;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2015 4e kwartaal;19
1312;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2015;21
1313;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2016 1e kwartaal;19
1314;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2016 2e kwartaal;20
1315;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2016 3e kwartaal;23
1316;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2016 4e kwartaal;23
1317;Totaal mannen en vrouwen;Totaal personen;13-15 Textiel-, kleding-, lederindustrie;2016;21
