ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
2811;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Totaal vooropleidingen;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2812;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Totaal vooropleidingen;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2813;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Totaal vooropleidingen;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2814;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Totaal vooropleidingen;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2815;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Totaal vooropleidingen;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2816;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2817;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2818;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2819;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2820;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2821;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2822;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2823;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2824;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2825;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2826;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";MBO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2827;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2828;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2829;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2830;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2831;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2832;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2833;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2834;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2835;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2836;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2837;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";HAVO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2838;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2839;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2840;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2841;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2842;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2843;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2844;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2845;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2846;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2847;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2848;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";VWO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2849;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2850;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2851;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2852;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2853;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2854;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2855;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2856;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2857;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2858;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2859;Totaal mannen en vrouwen;"440 Fysische wetenschappen; algemeen";Overige vooropleidingen;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2860;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 1995;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2861;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 1996;50.0;2.0;47.0;71.0;80.0;82.0;84.0;86.0;2.0;47.0;71.0;80.0;82.0;84.0;86.0;2.0;45.0;67.0;76.0;78.0;78.0;78.0;0.0;2.0;4.0;4.0;4.0;6.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;12.0;12.0;12.0;14.0;12.0;12.0;12.0;90.0;88.0;86.0;41.0;16.0;8.0;6.0;4.0;88.0;86.0;84.0;39.0;16.0;8.0;6.0;4.0;80.0;80.0;78.0;35.0;12.0;2.0;0.0;0.0;8.0;6.0;6.0;4.0;4.0;6.0;6.0;4.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0
2862;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 1997;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2863;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 1998;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2864;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 1999;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2865;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2866;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2867;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2868;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2869;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2870;Totaal mannen en vrouwen;441 Natuurkunde;Totaal vooropleidingen;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2871;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 1995;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2872;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 1996;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2873;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 1997;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2874;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2875;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2876;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2877;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2878;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2879;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2880;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2881;Totaal mannen en vrouwen;441 Natuurkunde;MBO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2882;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 1995;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2883;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 1996;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2884;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2885;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2886;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2887;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2888;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2889;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2890;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2891;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2892;Totaal mannen en vrouwen;441 Natuurkunde;HAVO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2893;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2894;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 1996;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2895;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 1997;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2896;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2897;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2898;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2899;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2900;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2901;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2902;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2903;Totaal mannen en vrouwen;441 Natuurkunde;VWO;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2904;Totaal mannen en vrouwen;441 Natuurkunde;Overige vooropleidingen;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2905;Totaal mannen en vrouwen;441 Natuurkunde;Overige vooropleidingen;Cohort 1996;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2906;Totaal mannen en vrouwen;441 Natuurkunde;Overige vooropleidingen;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2907;Totaal mannen en vrouwen;441 Natuurkunde;Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2908;Totaal mannen en vrouwen;441 Natuurkunde;Overige vooropleidingen;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
