ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
2097;Leeftijd: 0 tot 4 jaar;Gooi en Vechtstreek (JZ);1e halfjaar 2017;150;130.0;115.0;;15.0;;;;10.0;;;10.0;;;;30.0;;20.0;;;;;;;;;
2098;Leeftijd: 0 tot 4 jaar;Gooi en Vechtstreek (JZ);2e halfjaar 2017;170;150.0;135.0;;10.0;;;;20.0;;;10.0;;;;30.0;;20.0;;;;;;;;;
2099;Leeftijd: 0 tot 4 jaar;Gooi en Vechtstreek (JZ);2017;205;180.0;160.0;;10.0;;;;20.0;;;10.0;;;;35.0;10.0;25.0;;;;;;;;;
2100;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);1e kwartaal 2015;230;160.0;130.0;;10.0;;;15.0;50.0;;;25.0;;;15.0;95.0;40.0;55.0;;;;;;;;;
2101;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2015;280;205.0;170.0;;10.0;;;20.0;55.0;;;30.0;;;20.0;100.0;45.0;60.0;;;;;;;;;
2102;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2015;365;285.0;245.0;;15.0;;;20.0;55.0;;;25.0;;;20.0;110.0;50.0;60.0;;;;;;;;;
2103;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2015;395;310.0;265.0;;15.0;;;25.0;65.0;;;30.0;;;25.0;120.0;50.0;70.0;;;;;;;;;
2104;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2016;365;290.0;270.0;;15.0;;;;45.0;10.0;;25.0;;;;85.0;40.0;50.0;;;;;;;;;
2105;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2016;445;360.0;320.0;;25.0;;;10.0;65.0;10.0;;35.0;;;10.0;105.0;35.0;75.0;;;;;;;;;
2106;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2016;500;415.0;365.0;10.0;30.0;;;10.0;65.0;10.0;10.0;40.0;;;10.0;115.0;40.0;80.0;;;;;;;;;
2107;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2017;375;310.0;275.0;;15.0;;;10.0;60.0;10.0;;30.0;;;10.0;85.0;25.0;60.0;;;;;;;;;
2108;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2017;450;375.0;325.0;10.0;25.0;;;10.0;70.0;10.0;10.0;40.0;;;10.0;105.0;30.0;75.0;;;;;;;;;
2109;Leeftijd: 0 tot 4 jaar;Midden IJssel / Oost Veluwe (JZ);2017;500;425.0;370.0;10.0;30.0;;;20.0;75.0;10.0;10.0;35.0;;;20.0;110.0;30.0;80.0;;;;;;;;;
2110;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);1e kwartaal 2015;330;275.0;250.0;;15.0;;;;40.0;;;20.0;;;;70.0;30.0;40.0;;;;;;;;;
2111;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);1e halfjaar 2015;430;375.0;335.0;10.0;20.0;;;10.0;45.0;;10.0;20.0;;;10.0;80.0;30.0;50.0;;;;;;;;;
2112;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2e halfjaar 2015;635;575.0;530.0;10.0;25.0;;;15.0;50.0;;10.0;20.0;;;15.0;90.0;30.0;60.0;;;;;;;;;
2113;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2015;715;650.0;595.0;10.0;30.0;;;15.0;60.0;10.0;10.0;25.0;;;15.0;100.0;30.0;70.0;;;;;;;;;
2114;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);1e halfjaar 2016;610;555.0;515.0;15.0;15.0;;;10.0;50.0;;15.0;20.0;;;10.0;75.0;30.0;45.0;;;;;;;;;
2115;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2e halfjaar 2016;830;770.0;715.0;20.0;30.0;;;10.0;60.0;10.0;20.0;20.0;;;10.0;85.0;25.0;60.0;;;;;;;;;
2116;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2016;935;880.0;810.0;25.0;35.0;;;15.0;65.0;;25.0;20.0;;;15.0;90.0;25.0;65.0;;;;;;;;;
2117;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);1e halfjaar 2017;675;635.0;575.0;15.0;20.0;;;25.0;60.0;;15.0;15.0;;;25.0;75.0;20.0;55.0;;;;;;;;;
2118;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2e halfjaar 2017;755;695.0;645.0;15.0;15.0;;;20.0;70.0;15.0;15.0;20.0;;;20.0;80.0;25.0;55.0;;;;;;;;;
2119;Leeftijd: 0 tot 4 jaar;Holland Rijnland (JZ);2017;900;850.0;780.0;20.0;25.0;;;30.0;75.0;10.0;20.0;20.0;;;30.0;95.0;25.0;70.0;;;;;;;;;
2120;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);1e kwartaal 2015;90;65.0;60.0;;;;;;20.0;;;15.0;;;;25.0;;20.0;;;;;;;;;
2121;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);1e halfjaar 2015;115;90.0;85.0;;;;;;20.0;;;15.0;;;;25.0;;20.0;;;;;;;;;
2122;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2e halfjaar 2015;155;125.0;120.0;;;;;;25.0;;;15.0;;;;35.0;10.0;25.0;;;;;;;;;
2123;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2015;175;145.0;135.0;;;;;;25.0;;;20.0;;;;35.0;10.0;25.0;;;;;;;;;
2124;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);1e halfjaar 2016;155;120.0;110.0;;;;;;20.0;;;20.0;;;;40.0;15.0;25.0;;;;;;;;;
2125;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2e halfjaar 2016;195;155.0;145.0;;;;;;25.0;;;20.0;;;;45.0;20.0;25.0;;;;;;;;;
2126;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2016;225;185.0;175.0;;10.0;;;;25.0;;;15.0;;;;45.0;20.0;30.0;;;;;;;;;
2127;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);1e halfjaar 2017;185;145.0;140.0;;;;;;20.0;;;15.0;;;;40.0;20.0;25.0;;;;;;;;;
2128;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2e halfjaar 2017;220;185.0;175.0;;;;;;25.0;;;20.0;;;;40.0;15.0;25.0;;;;;;;;;
2129;Leeftijd: 0 tot 4 jaar;Utrecht West (JZ);2017;250;210.0;200.0;;;;;;25.0;;;20.0;;;;50.0;20.0;30.0;;;;;;;;;
2130;Leeftijd: 0 tot 4 jaar;Eemland (JZ);1e kwartaal 2015;170;130.0;120.0;;10.0;;;;35.0;;;25.0;;;;45.0;10.0;35.0;;;;;;;;;
2131;Leeftijd: 0 tot 4 jaar;Eemland (JZ);1e halfjaar 2015;220;175.0;155.0;;15.0;;;;35.0;;;20.0;;;;55.0;15.0;40.0;;;;;;;;;
2132;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2e halfjaar 2015;280;225.0;200.0;;20.0;;;;45.0;10.0;;30.0;;;;65.0;15.0;50.0;;;;;;;;;
2133;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2015;315;265.0;235.0;;20.0;;;10.0;50.0;10.0;;25.0;;;10.0;70.0;15.0;55.0;;;;;;;;;
2134;Leeftijd: 0 tot 4 jaar;Eemland (JZ);1e halfjaar 2016;300;195.0;160.0;15.0;15.0;;;;105.0;60.0;15.0;30.0;;;;65.0;15.0;50.0;;;;;;;;;
2135;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2e halfjaar 2016;360;235.0;190.0;25.0;15.0;;;;130.0;70.0;25.0;35.0;;;;75.0;20.0;55.0;;;;;;;;;
2136;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2016;395;280.0;225.0;25.0;20.0;;;10.0;135.0;65.0;25.0;30.0;;;10.0;75.0;15.0;60.0;;;;;;;;;
2137;Leeftijd: 0 tot 4 jaar;Eemland (JZ);1e halfjaar 2017;310;230.0;205.0;;10.0;;;;65.0;25.0;;35.0;;;;75.0;25.0;50.0;;;;;;;;;
2138;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2e halfjaar 2017;390;315.0;280.0;;15.0;;;10.0;65.0;20.0;;30.0;;;10.0;85.0;25.0;60.0;;;;;;;;;
2139;Leeftijd: 0 tot 4 jaar;Eemland (JZ);2017;430;350.0;310.0;;20.0;;;15.0;75.0;25.0;;30.0;;;15.0;90.0;25.0;65.0;;;;;;;;;
2140;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);1e kwartaal 2015;195;120.0;105.0;;;;;;45.0;10.0;;25.0;;;;80.0;40.0;40.0;;;;;;;;;
2141;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);1e halfjaar 2015;220;150.0;130.0;;10.0;;;10.0;45.0;10.0;;25.0;;;10.0;80.0;35.0;45.0;;;;;;;;;
2142;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2e halfjaar 2015;330;245.0;220.0;;15.0;;;10.0;55.0;10.0;;25.0;;;10.0;95.0;45.0;50.0;;;;;;;;;
2143;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2015;355;270.0;240.0;;15.0;;;15.0;60.0;10.0;;30.0;;;15.0;105.0;45.0;55.0;;;;;;;;;
2144;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);1e halfjaar 2016;265;205.0;180.0;;15.0;;;;55.0;20.0;;20.0;;;;60.0;20.0;40.0;;;;;;;;;
2145;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2e halfjaar 2016;385;310.0;265.0;10.0;20.0;;;15.0;80.0;30.0;10.0;20.0;;;15.0;75.0;20.0;55.0;;;;;;;;;
2146;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2016;410;335.0;290.0;10.0;20.0;;;15.0;85.0;30.0;10.0;20.0;;;15.0;80.0;20.0;60.0;;;;;;;;;
2147;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);1e halfjaar 2017;320;265.0;240.0;;15.0;;;;50.0;10.0;;25.0;;;;60.0;15.0;45.0;;;;;;;;;
2148;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2e halfjaar 2017;415;340.0;310.0;;10.0;;;10.0;60.0;15.0;;30.0;;;10.0;80.0;30.0;50.0;;;;;;;;;
2149;Leeftijd: 0 tot 4 jaar;Food Valley (JZ);2017;445;375.0;340.0;10.0;20.0;;;10.0;65.0;15.0;10.0;30.0;;;10.0;85.0;25.0;60.0;;;;;;;;;
2150;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);1e kwartaal 2015;220;130.0;120.0;;;;;;50.0;10.0;;35.0;;;;95.0;50.0;45.0;;;;;;;;;
2151;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);1e halfjaar 2015;280;180.0;170.0;;;;;;50.0;10.0;;35.0;;;;100.0;50.0;50.0;;;;;;;;;
2152;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2e halfjaar 2015;330;235.0;215.0;;10.0;;;;50.0;10.0;;30.0;;;;105.0;55.0;45.0;;;;;;;;;
2153;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2015;370;265.0;240.0;;10.0;;;10.0;60.0;10.0;;35.0;;;10.0;115.0;55.0;60.0;;;;;;;;;
2154;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);1e halfjaar 2016;880;810.0;770.0;15.0;20.0;;;;60.0;15.0;15.0;25.0;;;;85.0;35.0;55.0;;;;;;;;;
2155;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2e halfjaar 2016;1255;1175.0;1110.0;25.0;30.0;;;;80.0;15.0;25.0;30.0;;;;105.0;35.0;70.0;;;;;;;;;
2156;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2016;1285;1200.0;1130.0;25.0;35.0;;;10.0;80.0;10.0;25.0;30.0;;;10.0;115.0;35.0;75.0;;;;;;;;;
2157;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);1e halfjaar 2017;945;900.0;850.0;;35.0;;;10.0;35.0;;;15.0;;;10.0;90.0;30.0;60.0;;;;;;;;;
2158;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2e halfjaar 2017;1010;955.0;905.0;;25.0;;;15.0;45.0;;;20.0;;;15.0;95.0;35.0;60.0;;;;;;;;;
2159;Leeftijd: 0 tot 4 jaar;Utrecht Stad (JZ);2017;1205;1145.0;1080.0;;40.0;;;20.0;50.0;;;20.0;;;20.0;115.0;40.0;80.0;;;;;;;;;
2160;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);1e kwartaal 2015;90;60.0;50.0;;;;;;15.0;;;10.0;;;;35.0;20.0;15.0;;;;;;;;;
2161;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);1e halfjaar 2015;130;95.0;80.0;;;;;;25.0;;;15.0;;;;40.0;20.0;20.0;;;;;;;;;
2162;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2e halfjaar 2015;165;125.0;115.0;;;;;;25.0;;;10.0;;;;45.0;25.0;20.0;;;;;;;;;
2163;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2015;190;145.0;130.0;;;;;;30.0;;;10.0;;;;50.0;25.0;25.0;;;;;;;;;
2164;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);1e halfjaar 2016;155;115.0;105.0;;;;;;30.0;15.0;;10.0;;;;40.0;20.0;20.0;;;;;;;;;
2165;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2e halfjaar 2016;195;150.0;140.0;;10.0;;;;35.0;15.0;;15.0;;;;40.0;10.0;25.0;;;;;;;;;
2166;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2016;215;170.0;150.0;;10.0;;;;40.0;15.0;;15.0;;;;40.0;15.0;30.0;;;;;;;;;
2167;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);1e halfjaar 2017;180;150.0;130.0;;10.0;;;;25.0;;;15.0;;;;40.0;15.0;25.0;;;;;;;;;
2168;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2e halfjaar 2017;210;185.0;165.0;;10.0;;;;25.0;;;15.0;;;;40.0;10.0;30.0;;;;;;;;;
2169;Leeftijd: 0 tot 4 jaar;Zuidoost Utrecht (JZ);2017;240;205.0;185.0;;10.0;;;;30.0;;;15.0;;;;45.0;15.0;30.0;;;;;;;;;
2170;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);1e kwartaal 2015;970;850.0;680.0;30.0;50.0;;;90.0;150.0;10.0;30.0;20.0;;;90.0;255.0;95.0;160.0;;;;;;;;;
2171;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);1e halfjaar 2015;1335;1220.0;1010.0;35.0;65.0;;;105.0;170.0;10.0;35.0;20.0;;;105.0;275.0;85.0;190.0;;;;;;;;;
2172;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2e halfjaar 2015;2000;1870.0;1610.0;50.0;70.0;;;140.0;215.0;10.0;50.0;15.0;;;140.0;330.0;105.0;225.0;;;;;;;;;
2173;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2015;2210;2080.0;1790.0;55.0;85.0;;;150.0;240.0;15.0;55.0;15.0;;;150.0;350.0;95.0;255.0;;;;;;;;;
2174;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);1e halfjaar 2016;1725;1510.0;1370.0;30.0;75.0;;;35.0;195.0;35.0;30.0;95.0;;;35.0;290.0;80.0;210.0;;;;;;;;;
2175;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2e halfjaar 2016;2490;2270.0;2110.0;30.0;80.0;;;45.0;220.0;40.0;30.0;100.0;;;45.0;305.0;80.0;225.0;;;;;;;;;
2176;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2016;2700;2480.0;2275.0;40.0;100.0;;;65.0;240.0;35.0;40.0;100.0;;;65.0;355.0;90.0;265.0;;;;;;;;;
2177;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);1e halfjaar 2017;2185;1995.0;1870.0;25.0;70.0;;;30.0;185.0;30.0;25.0;100.0;;;30.0;255.0;60.0;200.0;;;;;;;;;
2178;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2e halfjaar 2017;2375;2165.0;2005.0;40.0;80.0;;;45.0;225.0;35.0;40.0;105.0;;;45.0;300.0;70.0;230.0;;;;;;;;;
2179;Leeftijd: 0 tot 4 jaar;Haaglanden (JZ);2017;2780;2585.0;2380.0;45.0;100.0;;;55.0;235.0;35.0;45.0;105.0;;;55.0;320.0;60.0;260.0;;;;;;;;;
2180;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);1e kwartaal 2015;205;155.0;140.0;;10.0;;;;35.0;;;25.0;;;;60.0;20.0;40.0;;;;;;;;;
2181;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);1e halfjaar 2015;235;185.0;155.0;;15.0;;;10.0;45.0;10.0;;25.0;;;10.0;70.0;20.0;50.0;;;;;;;;;
2182;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2e halfjaar 2015;290;235.0;200.0;;20.0;;;10.0;55.0;10.0;;30.0;;;10.0;75.0;20.0;55.0;;;;;;;;;
2183;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2015;310;250.0;210.0;;20.0;;;15.0;55.0;10.0;;30.0;;;15.0;85.0;20.0;65.0;;;;;;;;;
2184;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);1e halfjaar 2016;250;200.0;175.0;;15.0;;;;45.0;10.0;;25.0;;;;65.0;15.0;50.0;;;;;;;;;
2185;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2e halfjaar 2016;350;295.0;260.0;;25.0;;;10.0;50.0;10.0;;30.0;;;10.0;80.0;15.0;65.0;;;;;;;;;
2186;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2016;370;315.0;280.0;;25.0;;;10.0;55.0;10.0;;30.0;;;10.0;80.0;15.0;65.0;;;;;;;;;
2187;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);1e halfjaar 2017;320;275.0;245.0;;15.0;;;10.0;45.0;10.0;;20.0;;;10.0;60.0;15.0;45.0;;;;;;;;;
2188;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2e halfjaar 2017;420;370.0;330.0;;20.0;;;15.0;45.0;10.0;;20.0;;;15.0;75.0;25.0;55.0;;;;;;;;;
2189;Leeftijd: 0 tot 4 jaar;Achterhoek (JZ);2017;460;410.0;365.0;;20.0;;;15.0;50.0;10.0;;20.0;;;15.0;80.0;20.0;60.0;;;;;;;;;
2190;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);1e kwartaal 2015;100;70.0;70.0;;;;;;10.0;;;10.0;;;;25.0;15.0;10.0;;;;;;;;;
2191;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);1e halfjaar 2015;115;90.0;85.0;;;;;;10.0;;;10.0;;;;30.0;15.0;10.0;;;;;;;;;
2192;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2e halfjaar 2015;160;130.0;120.0;;;;;;15.0;;;10.0;;;;40.0;20.0;20.0;;;;;;;;;
2193;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2015;180;145.0;135.0;;;;;;20.0;;;15.0;;;;45.0;25.0;20.0;;;;;;;;;
2194;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);1e halfjaar 2016;155;115.0;105.0;;;;;;15.0;;;10.0;;;;45.0;30.0;20.0;;;;;;;;;
2195;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2e halfjaar 2016;200;155.0;140.0;;15.0;;;;15.0;;;10.0;;;;60.0;35.0;25.0;;;;;;;;;
2196;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2016;215;170.0;150.0;;15.0;;;;20.0;;;10.0;;;;60.0;30.0;30.0;;;;;;;;;
2197;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);1e halfjaar 2017;165;135.0;125.0;;10.0;;;;10.0;;;;;;;35.0;20.0;15.0;;;;;;;;;
2198;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2e halfjaar 2017;205;175.0;155.0;;10.0;;;;20.0;;;10.0;;;;40.0;20.0;20.0;;;;;;;;;
2199;Leeftijd: 0 tot 4 jaar;Lekstroom (JZ);2017;230;190.0;170.0;;15.0;;;;20.0;;;10.0;;;;50.0;25.0;25.0;;;;;;;;;
2200;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);1e kwartaal 2015;165;125.0;105.0;;;;;;35.0;10.0;;15.0;;;;45.0;15.0;30.0;;;;;;;;;
2201;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);1e halfjaar 2015;185;140.0;115.0;10.0;10.0;;;10.0;45.0;15.0;10.0;15.0;;;10.0;50.0;15.0;35.0;;;;;;;;;
2202;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2e halfjaar 2015;210;155.0;125.0;10.0;10.0;;;10.0;60.0;10.0;10.0;30.0;;;10.0;60.0;15.0;50.0;;;;;;;;;
2203;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2015;230;175.0;145.0;10.0;10.0;;;10.0;60.0;10.0;10.0;30.0;;;10.0;65.0;15.0;50.0;;;;;;;;;
2204;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);1e halfjaar 2016;150;105.0;90.0;;;;;;45.0;15.0;;20.0;;;;45.0;10.0;35.0;;;;;;;;;
2205;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2e halfjaar 2016;175;130.0;110.0;;10.0;;;;45.0;15.0;;20.0;;;;50.0;15.0;35.0;;;;;;;;;
2206;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2016;200;155.0;130.0;;10.0;;;10.0;45.0;10.0;;20.0;;;10.0;55.0;15.0;40.0;;;;;;;;;
2207;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);1e halfjaar 2017;170;125.0;105.0;;10.0;;;10.0;40.0;10.0;;15.0;;;10.0;50.0;15.0;35.0;;;;;;;;;
2208;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2e halfjaar 2017;220;170.0;135.0;;15.0;;;15.0;55.0;15.0;;20.0;;;15.0;60.0;15.0;45.0;;;;;;;;;
2209;Leeftijd: 0 tot 4 jaar;Midden Holland (JZ);2017;240;195.0;155.0;10.0;15.0;;;20.0;55.0;15.0;10.0;15.0;;;20.0;65.0;20.0;45.0;;;;;;;;;
2210;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);1e kwartaal 2015;340;230.0;210.0;;10.0;;;10.0;55.0;10.0;;35.0;;;10.0;125.0;70.0;55.0;;;;;;;;;
2211;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);1e halfjaar 2015;415;290.0;265.0;;15.0;;;10.0;65.0;15.0;;40.0;;;10.0;135.0;75.0;65.0;;;;;;;;;
2212;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2e halfjaar 2015;495;365.0;335.0;;20.0;;;10.0;75.0;20.0;;45.0;;;10.0;140.0;70.0;70.0;;;;;;;;;
2213;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2015;545;410.0;370.0;;25.0;;;10.0;80.0;15.0;;45.0;;;10.0;155.0;70.0;80.0;;;;;;;;;
2214;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);1e halfjaar 2016;435;330.0;305.0;;15.0;;;;65.0;15.0;;35.0;;;;110.0;50.0;55.0;;;;;;;;;
2215;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2e halfjaar 2016;560;450.0;415.0;10.0;20.0;;;10.0;90.0;20.0;10.0;50.0;;;10.0;115.0;35.0;80.0;;;;;;;;;
2216;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2016;610;500.0;445.0;15.0;25.0;;;15.0;100.0;25.0;15.0;50.0;;;15.0;130.0;40.0;85.0;;;;;;;;;
2217;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);1e halfjaar 2017;430;320.0;290.0;10.0;10.0;;;10.0;100.0;30.0;10.0;45.0;;;10.0;100.0;30.0;70.0;;;;;;;;;
2218;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2e halfjaar 2017;550;425.0;390.0;10.0;15.0;;;10.0;105.0;40.0;10.0;45.0;;;10.0;110.0;35.0;75.0;;;;;;;;;
2219;Leeftijd: 0 tot 4 jaar;Arnhem (JZ);2017;585;465.0;415.0;15.0;20.0;;;15.0;115.0;35.0;15.0;50.0;;;15.0;120.0;35.0;90.0;;;;;;;;;
2220;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);1e kwartaal 2015;1585;1110.0;985.0;10.0;80.0;;;30.0;255.0;35.0;10.0;175.0;;;30.0;555.0;265.0;285.0;;;;;;;;;
2221;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);1e halfjaar 2015;1880;1365.0;1190.0;15.0;110.0;;;50.0;300.0;45.0;15.0;195.0;;;50.0;630.0;275.0;355.0;;;;;;;;;
2222;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);2e halfjaar 2015;2280;1765.0;1560.0;20.0;130.0;;;55.0;310.0;40.0;20.0;200.0;;;55.0;660.0;280.0;380.0;;;;;;;;;
2223;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);2015;2490;1950.0;1675.0;25.0;165.0;;;85.0;365.0;50.0;25.0;200.0;;;85.0;740.0;290.0;450.0;;;;;;;;;
2224;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);1e halfjaar 2016;1945;1480.0;1285.0;20.0;125.0;;;55.0;280.0;45.0;20.0;165.0;;;55.0;600.0;255.0;345.0;;;;;;;;;
2225;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);2e halfjaar 2016;2370;1850.0;1630.0;15.0;145.0;;;60.0;310.0;50.0;15.0;180.0;;;60.0;670.0;285.0;385.0;;;;;;;;;
2226;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);2016;2655;2110.0;1825.0;25.0;180.0;;;85.0;345.0;55.0;25.0;185.0;;;85.0;755.0;310.0;445.0;;;;;;;;;
2227;Leeftijd: 0 tot 4 jaar;Rijnmond (JZ);1e halfjaar 2017;2455;2080.0;1815.0;20.0;150.0;;;95.0;305.0;55.0;20.0;140.0;;;95.0;560.0;180.0;380.0;;;;;;;;;
