ID;Geslacht;Persoonskenmerken;Arbeidspositie;LevenLangOntwikkelen;Perioden;Bevolking15Tot75Jaar_1
2864;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2021;2528
2865;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2022;2441
2866;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2023;2371
2867;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Volgt geen formeel onderwijs;2024;2341
2868;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;2456
2869;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;2468
2870;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;2457
2871;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;2477
2872;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;2498
2873;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;2470
2874;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;2434
2875;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;2465
2876;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;2421
2877;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;2326
2878;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;2250
2879;Totaal mannen en vrouwen;Leeftijd: 45 tot 75 jaar;Niet-beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;2219
2880;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2013;2153
2881;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2014;2167
2882;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2015;2189
2883;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2016;2219
2884;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2017;2251
2885;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2018;2283
2886;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2019;2323
2887;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2020;2361
2888;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2021;2390
2889;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2022;2414
2890;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2023;2434
2891;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Totaal;2024;2453
2892;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2013;226
2893;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2014;252
2894;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2015;267
2895;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2016;274
2896;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2017;268
2897;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2018;274
2898;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2019;300
2899;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2020;281
2900;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2021;433
2901;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2022;447
2902;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2023;453
2903;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Deelname leven lang ontwikkelen;2024;473
2904;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2013;52
2905;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2014;53
2906;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2015;56
2907;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2016;53
2908;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2017;51
2909;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2018;54
2910;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2019;64
2911;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2020;62
2912;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2021;61
2913;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2022;68
2914;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2023;70
2915;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt formeel onderwijs;2024;70
2916;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2013;173
2917;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2014;199
2918;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2015;211
2919;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2016;221
2920;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2017;218
2921;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2018;220
2922;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2019;236
2923;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2020;219
2924;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2021;372
2925;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2022;379
2926;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2023;383
2927;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt niet-formeel onderwijs;2024;403
2928;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2013;2101
2929;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2014;2114
2930;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2015;2133
2931;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2016;2166
2932;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2017;2200
2933;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2018;2230
2934;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2019;2259
2935;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2020;2299
2936;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2021;2329
2937;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2022;2346
2938;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2023;2364
2939;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Volgt geen formeel onderwijs;2024;2384
2940;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;1928
2941;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;1915
2942;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;1922
2943;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;1945
2944;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;1983
2945;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;2010
2946;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;2023
2947;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;2080
2948;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;1957
2949;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;1968
2950;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;1981
2951;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroeps- en niet beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;1980
2952;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2013;1374
2953;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2014;1404
2954;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2015;1483
2955;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2016;1529
2956;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2017;1578
2957;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2018;1631
2958;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2019;1688
2959;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2020;1738
2960;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2021;1765
2961;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2022;1817
2962;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2023;1868
2963;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Totaal;2024;1889
2964;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2013;191
2965;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2014;214
2966;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2015;229
2967;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2016;239
2968;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2017;235
2969;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2018;241
2970;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2019;262
2971;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2020;248
2972;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2021;393
2973;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2022;404
2974;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2023;413
2975;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Deelname leven lang ontwikkelen;2024;434
2976;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2013;41
2977;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2014;41
2978;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2015;45
2979;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2016;43
2980;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2017;41
2981;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2018;44
2982;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2019;51
2983;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2020;51
2984;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2021;49
2985;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2022;54
2986;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2023;58
2987;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt formeel onderwijs;2024;57
2988;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2013;149
2989;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2014;173
2990;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2015;185
2991;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2016;196
2992;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2017;194
2993;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2018;197
2994;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2019;211
2995;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2020;198
2996;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2021;344
2997;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2022;350
2998;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2023;356
2999;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt niet-formeel onderwijs;2024;377
3000;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2013;1333
3001;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2014;1363
3002;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2015;1438
3003;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2016;1486
3004;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2017;1537
3005;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2018;1587
3006;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2019;1637
3007;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2020;1687
3008;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2021;1715
3009;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2022;1764
3010;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2023;1810
3011;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Volgt geen formeel onderwijs;2024;1833
3012;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2013;1184
3013;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2014;1190
3014;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2015;1254
3015;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2016;1289
3016;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2017;1343
3017;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2018;1390
3018;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2019;1426
3019;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2020;1490
3020;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2021;1372
3021;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2022;1414
3022;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2023;1454
3023;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Beroepsbevolking;Geen deelname leven lang ontwikkelen;2024;1455
3024;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2013;1259
3025;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2014;1275
3026;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2015;1342
3027;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2016;1400
3028;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2017;1469
3029;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2018;1537
3030;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2019;1614
3031;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2020;1670
3032;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2021;1707
3033;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2022;1766
3034;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2023;1825
3035;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Totaal;2024;1847
3036;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2013;179
3037;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2014;197
3038;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2015;212
3039;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2016;223
3040;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2017;222
3041;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2018;229
3042;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2019;252
3043;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2020;238
3044;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2021;383
3045;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2022;395
3046;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2023;405
3047;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Deelname leven lang ontwikkelen;2024;423
3048;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;39
3049;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;38
3050;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;42
3051;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;40
