ID;Geslacht;Leeftijd;NietGeregistreerdeBeroepen;AanbiedersZorg;Perioden;BrutoLoonSocialeVerzekeringen_1;BanenVanWerknemers_2;BanenVanWerknemersRelatief_3;ArbeidsjarenVanWerknemers_4;ArbeidsjarenVanWerknemersRelatief_5;Zelfstandigen_6;ZelfstandigenRelatief_7
827;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2009;34.9;97.0;87.0;72.0;86.0;10.0;70.0
828;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2010;35.4;97.0;86.0;70.0;86.0;11.0;69.0
829;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2011;36.1;105.0;85.0;77.0;83.0;13.0;71.0
830;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2012;36.6;106.0;84.0;76.0;83.0;13.0;69.0
831;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van gezondheidszorg;2013;34.7;101.0;85.0;71.0;84.0;13.0;69.0
832;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2001;23.5;525.0;88.0;319.0;87.0;;
833;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2002;24.6;563.0;88.0;337.0;88.0;;
834;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2003;25.2;587.0;89.0;353.0;88.0;;
835;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2004;25.7;584.0;89.0;357.0;88.0;;
836;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2005;25.9;587.0;88.0;353.0;88.0;;
837;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2006;25.2;604.0;89.0;383.0;88.0;;
838;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2007;25.8;634.0;89.0;403.0;88.0;8.0;85.0
839;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2008;28.8;646.0;89.0;416.0;88.0;10.0;86.0
840;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2009;30.0;676.0;90.0;426.0;89.0;12.0;86.0
841;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2010;30.7;728.0;90.0;451.0;89.0;14.0;86.0
842;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2011;31.1;737.0;90.0;460.0;90.0;15.0;87.0
843;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2012;31.8;740.0;90.0;460.0;89.0;19.0;86.0
844;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Totaal aanbieders welzijnszorg;2013;30.4;713.0;89.0;451.0;89.0;21.0;86.0
845;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2001;24.7;306.0;89.0;176.0;88.0;;
846;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2002;26.2;325.0;89.0;185.0;88.0;;
847;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2003;26.1;341.0;89.0;194.0;88.0;;
848;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2004;26.6;335.0;89.0;196.0;88.0;;
849;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2005;26.6;341.0;89.0;195.0;88.0;;
850;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2006;26.0;360.0;89.0;205.0;88.0;;
851;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2007;26.6;346.0;89.0;212.0;88.0;3.0;75.0
852;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2008;27.8;348.0;89.0;212.0;88.0;4.0;77.0
853;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2009;28.9;358.0;89.0;213.0;88.0;5.0;77.0
854;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2010;29.4;379.0;89.0;211.0;88.0;6.0;78.0
855;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2011;29.8;386.0;90.0;219.0;88.0;6.0;78.0
856;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2012;30.4;401.0;89.0;227.0;88.0;8.0;77.0
857;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van ouderenzorg;2013;29.1;386.0;88.0;228.0;87.0;9.0;77.0
858;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2001;26.1;88.0;77.0;57.0;76.0;;
859;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2002;26.8;99.0;79.0;60.0;78.0;;
860;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2003;28.4;107.0;81.0;65.0;80.0;;
861;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2004;28.0;114.0;81.0;71.0;80.0;;
862;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2005;28.2;118.0;81.0;72.0;80.0;;
863;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2006;27.6;120.0;82.0;76.0;81.0;;
864;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2007;28.0;127.0;82.0;81.0;81.0;0.0;84.0
865;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2008;29.2;131.0;83.0;85.0;82.0;1.0;85.0
866;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2009;30.3;137.0;83.0;89.0;82.0;1.0;86.0
867;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2010;31.0;142.0;84.0;91.0;83.0;1.0;86.0
868;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2011;31.7;146.0;85.0;94.0;84.0;1.0;91.0
869;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2012;32.4;151.0;85.0;97.0;84.0;1.0;86.0
870;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Verstrekkers van gehandicaptenzorg;2013;31.0;146.0;85.0;98.0;85.0;1.0;86.0
871;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2001;19.4;132.0;95.0;86.0;95.0;;
872;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2002;20.0;139.0;96.0;92.0;96.0;;
873;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2003;21.2;139.0;96.0;94.0;96.0;;
874;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2004;21.9;135.0;96.0;91.0;96.0;;
875;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2005;22.4;128.0;96.0;86.0;96.0;;
876;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2006;21.7;124.0;96.0;101.0;96.0;;
877;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2007;22.7;161.0;96.0;110.0;96.0;4.0;93.0
878;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2008;30.2;167.0;96.0;119.0;96.0;5.0;94.0
879;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2009;31.5;181.0;96.0;124.0;96.0;7.0;94.0
880;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2010;32.6;206.0;96.0;149.0;96.0;8.0;94.0
881;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2011;32.9;204.0;97.0;148.0;96.0;8.0;94.0
882;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2012;33.8;188.0;97.0;135.0;96.0;10.0;95.0
883;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Overige verstrekkers van welzijnszorg;2013;32.6;182.0;97.0;124.0;96.0;11.0;95.0
884;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2001;19.5;33.0;97.0;27.0;98.0;;
885;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2002;20.7;33.0;97.0;27.0;98.0;;
886;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2003;22.1;34.0;98.0;29.0;98.0;;
887;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2004;21.7;36.0;97.0;30.0;98.0;;
888;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2005;21.6;36.0;97.0;30.0;98.0;;
889;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2006;21.3;36.0;96.0;31.0;96.0;;
890;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2007;21.8;41.0;96.0;34.0;97.0;0.0;87.0
891;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2008;35.3;39.0;93.0;31.0;93.0;0.0;80.0
892;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2009;37.3;39.0;95.0;32.0;95.0;0.0;78.0
893;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2010;39.3;39.0;95.0;32.0;95.0;0.0;76.0
894;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2011;39.9;41.0;93.0;32.0;93.0;0.0;75.0
895;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2012;40.7;38.0;93.0;32.0;93.0;0.0;76.0
896;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Beleids- en beheerorganisaties;2013;38.9;35.0;93.0;30.0;94.0;0.0;75.0
897;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2001;;;;;;;
898;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2002;;;;;;;
899;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2003;;;;;;;
900;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2004;;;;;;;
901;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2005;;;;;;;
902;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2006;;;;;;;
903;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2007;;;;;;;
904;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2008;;;;;;;
905;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2009;;;;;;;
906;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2010;;;;;;;
907;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2011;;;;;;;
908;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2012;;;;;;;
909;Totaal mannen en vrouwen;Totaal leeftijd;Overige beroepen (niet geregistreerd);Medisch geschoolden bij uitzendbureaus;2013;;;;;;;
910;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2001;18.4;132.0;12.0;72.0;10.0;;
911;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2002;19.4;147.0;13.0;78.0;10.0;;
912;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2003;20.2;152.0;13.0;81.0;10.0;;
913;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2004;20.6;145.0;12.0;77.0;10.0;;
914;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2005;20.3;143.0;12.0;72.0;9.0;;
915;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2006;18.7;151.0;12.0;79.0;9.0;;
916;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2007;18.3;162.0;13.0;86.0;10.0;1.0;1.0
917;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2008;19.3;170.0;13.0;92.0;10.0;1.0;1.0
918;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2009;20.0;180.0;13.0;95.0;10.0;1.0;1.0
919;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2010;20.1;186.0;13.0;99.0;10.0;1.0;1.0
920;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2011;20.1;193.0;13.0;101.0;10.0;1.0;1.0
921;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2012;20.0;185.0;13.0;97.0;10.0;1.0;1.0
922;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders zorg;2013;18.5;168.0;12.0;90.0;9.0;1.0;1.0
923;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2001;18.6;49.0;11.0;28.0;9.0;;
924;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2002;19.7;52.0;11.0;30.0;9.0;;
925;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2003;20.8;52.0;11.0;31.0;9.0;;
926;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2004;21.2;50.0;10.0;29.0;8.0;;
927;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2005;21.0;49.0;10.0;27.0;8.0;;
928;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2006;19.6;51.0;10.0;30.0;8.0;;
929;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2007;19.3;52.0;10.0;31.0;8.0;0.0;1.0
930;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2008;20.4;56.0;10.0;32.0;8.0;1.0;1.0
931;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2009;21.2;57.0;10.0;34.0;8.0;1.0;1.0
932;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2010;21.3;58.0;10.0;34.0;8.0;1.0;1.0
933;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2011;21.6;60.0;10.0;35.0;8.0;1.0;1.0
934;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2012;21.5;57.0;10.0;33.0;8.0;1.0;1.0
935;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Totaal aanbieders gezondheidszorg;2013;20.0;54.0;9.0;31.0;7.0;1.0;1.0
936;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2001;18.6;27.0;11.0;15.0;9.0;;
937;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2002;19.8;29.0;12.0;17.0;9.0;;
938;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2003;20.9;29.0;11.0;17.0;10.0;;
939;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2004;21.0;27.0;11.0;17.0;9.0;;
940;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2005;21.0;26.0;10.0;15.0;8.0;;
941;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2006;19.5;26.0;10.0;16.0;8.0;;
942;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2007;19.1;27.0;10.0;16.0;8.0;0.0;0.0
943;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2008;20.2;29.0;10.0;17.0;8.0;0.0;0.0
944;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2009;21.1;30.0;11.0;18.0;9.0;0.0;0.0
945;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2010;21.3;31.0;11.0;18.0;9.0;0.0;0.0
946;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2011;21.8;31.0;11.0;19.0;8.0;;
947;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2012;21.8;29.0;10.0;18.0;8.0;0.0;0.0
948;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Ziekenhuizen, specialistenpraktijken;2013;20.4;27.0;9.0;17.0;8.0;0.0;0.0
949;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2001;19.1;5.0;9.0;3.0;6.0;;
950;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2002;19.5;6.0;10.0;3.0;7.0;;
951;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2003;20.4;7.0;10.0;4.0;7.0;;
952;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2004;21.0;7.0;9.0;4.0;6.0;;
953;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2005;21.0;7.0;9.0;3.0;6.0;;
954;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2006;18.6;7.0;10.0;4.0;7.0;;
955;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2007;16.8;8.0;10.0;5.0;7.0;0.0;0.0
956;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2008;18.0;8.0;10.0;5.0;8.0;0.0;0.0
957;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2009;18.8;9.0;10.0;5.0;8.0;0.0;0.0
958;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2010;18.6;8.0;10.0;5.0;8.0;0.0;0.0
959;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2011;18.6;8.0;9.0;5.0;7.0;;
960;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2012;17.9;7.0;8.0;4.0;6.0;0.0;0.0
961;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Verstrekkers geestelijke gezondheidszorg;2013;16.1;7.0;8.0;4.0;6.0;0.0;0.0
962;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2001;20.4;2.0;12.0;1.0;13.0;;
963;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2002;21.8;2.0;11.0;1.0;12.0;;
964;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2003;22.0;2.0;11.0;1.0;11.0;;
965;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2004;24.2;2.0;10.0;1.0;10.0;;
966;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2005;22.3;2.0;9.0;1.0;9.0;;
967;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2006;21.3;2.0;9.0;1.0;10.0;;
968;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2007;21.5;2.0;9.0;1.0;10.0;0.0;0.0
969;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2008;22.0;2.0;9.0;1.0;10.0;0.0;0.0
970;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2009;22.9;2.0;9.0;1.0;10.0;0.0;0.0
971;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2010;23.1;2.0;9.0;1.0;9.0;0.0;0.0
972;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2011;23.6;2.0;9.0;1.0;9.0;;
973;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2012;23.8;2.0;8.0;1.0;8.0;0.0;0.0
974;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Huisartsenpraktijken;2013;22.2;2.0;9.0;1.0;9.0;0.0;0.0
975;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Tandartsenpraktijken;2001;19.9;2.0;15.0;2.0;16.0;;
976;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Tandartsenpraktijken;2002;21.9;2.0;15.0;2.0;15.0;;
977;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Tandartsenpraktijken;2003;23.2;3.0;14.0;2.0;14.0;;
978;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Tandartsenpraktijken;2004;24.8;3.0;13.0;1.0;13.0;;
979;Totaal mannen en vrouwen;Jonger dan 25 jaar;Totaal beroepen;Tandartsenpraktijken;2005;23.4;3.0;12.0;1.0;12.0;;
