ID;Huishoudenkenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
243;3 personen;2005 1e kwartaal;-19.0;-46.0;4.0;-30.0;5.0;-26.0;-21.0;-46.0;4.0;-17.0;-30.0;5.0;-26.0;100.0;2.0;10.0;29.0;23.0;35.0;1.0;100.0;5.0;24.0;43.0;13.0;12.0;4.0;100.0;6.0;4.0;49.0;17.0;23.0;0.0;100.0;6.0;15.0;58.0;8.0;9.0;3.0;100.0;16.0;36.0;42.0;5.0;100.0;34.0;30.0;5.0;25.0;4.0;1.0;100.0;18.0;26.0;9.0;41.0;3.0;2.0;100.0;25.0;29.0;27.0;14.0;3.0;2.0;100.0;5.0;5.0;43.0;33.0;12.0;1.0;100.0;54.0;13.0;8.0;22.0;3.0;100.0;76.0;5.0;4.0;13.0;2.0;100.0;5.0;5.0;55.0;11.0;22.0;2.0;100.0;14.0;10.0;17.0;58.0;1.0;100.0;10.0;6.0;6.0;76.0;1.0;100.0;23.0;4.0;8.0;65.0;0.0;100.0;8.0;8.0;12.0;19.0;24.0;21.0;8.0;;;;;;;;;
244;3 personen;2005 2e kwartaal;-20.0;-39.0;1.0;-25.0;-5.0;-33.0;-19.0;-39.0;1.0;-21.0;-25.0;-5.0;-33.0;100.0;2.0;11.0;36.0;22.0;29.0;1.0;100.0;3.0;21.0;49.0;12.0;10.0;5.0;100.0;6.0;8.0;47.0;18.0;20.0;1.0;100.0;5.0;9.0;64.0;12.0;7.0;3.0;100.0;11.0;37.0;45.0;7.0;100.0;33.0;34.0;4.0;25.0;2.0;2.0;100.0;16.0;31.0;9.0;40.0;2.0;3.0;100.0;25.0;28.0;25.0;15.0;2.0;5.0;100.0;4.0;6.0;45.0;34.0;10.0;1.0;100.0;54.0;13.0;7.0;24.0;2.0;100.0;78.0;6.0;3.0;11.0;2.0;100.0;6.0;6.0;53.0;12.0;22.0;2.0;100.0;17.0;10.0;14.0;58.0;1.0;100.0;8.0;5.0;6.0;81.0;1.0;100.0;26.0;5.0;5.0;63.0;1.0;100.0;9.0;8.0;14.0;;;;;;;;;;;;;
245;3 personen;2005 3e kwartaal;-27.0;-49.0;-11.0;-33.0;-6.0;-36.0;-30.0;-49.0;-11.0;-25.0;-33.0;-6.0;-36.0;100.0;1.0;7.0;35.0;20.0;37.0;1.0;100.0;4.0;20.0;38.0;18.0;17.0;3.0;100.0;5.0;6.0;45.0;18.0;26.0;0.0;100.0;5.0;12.0;57.0;13.0;10.0;3.0;100.0;13.0;32.0;49.0;6.0;100.0;34.0;29.0;8.0;27.0;2.0;0.0;100.0;19.0;35.0;9.0;32.0;3.0;3.0;100.0;28.0;22.0;32.0;13.0;3.0;2.0;100.0;3.0;5.0;49.0;31.0;11.0;1.0;100.0;49.0;17.0;9.0;22.0;3.0;100.0;80.0;6.0;4.0;10.0;1.0;100.0;3.0;7.0;51.0;13.0;23.0;3.0;100.0;11.0;12.0;14.0;62.0;2.0;100.0;5.0;7.0;5.0;82.0;1.0;100.0;22.0;4.0;8.0;66.0;1.0;100.0;6.0;7.0;12.0;24.0;23.0;18.0;10.0;;;;;;;;;
246;3 personen;2005 4e kwartaal;-25.0;-37.0;-7.0;-29.0;-10.0;-44.0;-22.0;-37.0;-7.0;-27.0;-29.0;-10.0;-44.0;100.0;1.0;10.0;38.0;21.0;28.0;2.0;100.0;5.0;21.0;39.0;16.0;16.0;3.0;100.0;5.0;7.0;47.0;19.0;21.0;0.0;100.0;7.0;11.0;52.0;15.0;13.0;3.0;100.0;9.0;33.0;53.0;4.0;100.0;27.0;30.0;6.0;33.0;3.0;1.0;100.0;29.0;26.0;7.0;35.0;2.0;1.0;100.0;17.0;22.0;32.0;19.0;5.0;4.0;100.0;4.0;9.0;46.0;30.0;11.0;1.0;100.0;47.0;12.0;11.0;28.0;2.0;100.0;78.0;5.0;4.0;11.0;2.0;100.0;6.0;6.0;56.0;13.0;18.0;1.0;100.0;12.0;11.0;15.0;60.0;2.0;100.0;6.0;8.0;6.0;78.0;1.0;100.0;24.0;4.0;6.0;65.0;1.0;100.0;8.0;8.0;10.0;21.0;24.0;21.0;6.0;;;;;;;;;
247;3 personen;2005;-23.0;-43.0;-3.0;-29.0;-4.0;-35.0;-23.0;-43.0;-3.0;-23.0;-29.0;-4.0;-35.0;100.0;2.0;9.0;34.0;21.0;32.0;1.0;100.0;4.0;21.0;42.0;15.0;14.0;4.0;100.0;5.0;6.0;47.0;18.0;22.0;1.0;100.0;6.0;12.0;58.0;12.0;10.0;3.0;100.0;12.0;35.0;47.0;6.0;100.0;32.0;31.0;6.0;28.0;3.0;1.0;100.0;21.0;29.0;8.0;37.0;3.0;2.0;100.0;24.0;25.0;29.0;15.0;3.0;3.0;100.0;4.0;6.0;46.0;32.0;11.0;1.0;100.0;51.0;14.0;9.0;24.0;3.0;100.0;78.0;5.0;4.0;11.0;2.0;100.0;5.0;6.0;54.0;12.0;21.0;2.0;100.0;14.0;11.0;15.0;59.0;1.0;100.0;7.0;6.0;6.0;79.0;1.0;100.0;24.0;4.0;7.0;65.0;1.0;100.0;8.0;8.0;12.0;20.0;24.0;20.0;9.0;;;;;;;;;
248;3 personen;2006 1e kwartaal;-12.0;-22.0;9.0;-17.0;-1.0;-28.0;-6.0;-22.0;9.0;-16.0;-17.0;-1.0;-28.0;100.0;2.0;20.0;32.0;16.0;28.0;2.0;100.0;7.0;26.0;39.0;15.0;9.0;4.0;100.0;6.0;12.0;45.0;15.0;21.0;2.0;100.0;6.0;14.0;54.0;11.0;10.0;5.0;100.0;12.0;39.0;40.0;9.0;100.0;30.0;33.0;6.0;30.0;1.0;0.0;100.0;23.0;34.0;6.0;32.0;2.0;3.0;100.0;12.0;14.0;34.0;28.0;5.0;6.0;100.0;3.0;3.0;50.0;31.0;11.0;2.0;100.0;50.0;16.0;10.0;22.0;3.0;100.0;82.0;5.0;5.0;7.0;1.0;100.0;7.0;7.0;57.0;9.0;18.0;3.0;100.0;16.0;8.0;17.0;58.0;1.0;100.0;8.0;8.0;7.0;76.0;1.0;100.0;31.0;4.0;4.0;59.0;2.0;100.0;8.0;7.0;12.0;21.0;19.0;24.0;9.0;;;;;;;;;
249;3 personen;2006 2e kwartaal;0.0;-1.0;24.0;-18.0;5.0;-9.0;11.0;-1.0;24.0;-8.0;-18.0;5.0;-9.0;100.0;7.0;25.0;33.0;15.0;18.0;2.0;100.0;9.0;31.0;40.0;8.0;7.0;5.0;100.0;6.0;9.0;48.0;15.0;19.0;2.0;100.0;5.0;15.0;62.0;10.0;4.0;4.0;100.0;19.0;45.0;28.0;7.0;100.0;21.0;34.0;6.0;35.0;2.0;3.0;100.0;18.0;30.0;9.0;36.0;2.0;5.0;100.0;18.0;15.0;26.0;23.0;12.0;5.0;100.0;3.0;7.0;47.0;32.0;10.0;2.0;100.0;54.0;13.0;11.0;19.0;3.0;100.0;81.0;3.0;5.0;9.0;2.0;100.0;6.0;7.0;59.0;12.0;15.0;1.0;100.0;17.0;10.0;15.0;55.0;2.0;100.0;5.0;9.0;5.0;80.0;1.0;100.0;27.0;4.0;4.0;64.0;1.0;100.0;8.0;9.0;12.0;21.0;19.0;21.0;10.0;;;;;;;;;
250;3 personen;2006 3e kwartaal;5.0;14.0;19.0;-16.0;6.0;4.0;17.0;14.0;19.0;-2.0;-16.0;6.0;4.0;100.0;9.0;28.0;37.0;13.0;10.0;3.0;100.0;9.0;26.0;41.0;11.0;6.0;6.0;100.0;4.0;11.0;54.0;15.0;15.0;1.0;100.0;5.0;11.0;69.0;6.0;4.0;5.0;100.0;25.0;45.0;21.0;10.0;100.0;23.0;34.0;6.0;33.0;3.0;2.0;100.0;24.0;34.0;6.0;32.0;1.0;3.0;100.0;5.0;13.0;39.0;27.0;13.0;4.0;100.0;2.0;4.0;50.0;33.0;8.0;2.0;100.0;51.0;16.0;11.0;19.0;3.0;100.0;76.0;8.0;4.0;11.0;2.0;100.0;5.0;6.0;63.0;12.0;13.0;1.0;100.0;19.0;11.0;16.0;52.0;2.0;100.0;8.0;7.0;4.0;79.0;2.0;100.0;28.0;5.0;5.0;62.0;1.0;100.0;8.0;11.0;13.0;17.0;22.0;18.0;10.0;;;;;;;;;
251;3 personen;2006 4e kwartaal;3.0;15.0;17.0;-18.0;2.0;-2.0;16.0;15.0;17.0;-6.0;-18.0;2.0;-2.0;100.0;10.0;24.0;42.0;7.0;12.0;5.0;100.0;6.0;29.0;37.0;10.0;8.0;10.0;100.0;3.0;10.0;53.0;15.0;17.0;1.0;100.0;8.0;14.0;55.0;11.0;8.0;5.0;100.0;24.0;42.0;27.0;7.0;100.0;23.0;35.0;8.0;32.0;1.0;2.0;100.0;30.0;37.0;4.0;24.0;1.0;4.0;100.0;5.0;8.0;35.0;35.0;10.0;6.0;100.0;4.0;7.0;43.0;34.0;10.0;2.0;100.0;47.0;16.0;10.0;23.0;3.0;100.0;77.0;6.0;4.0;11.0;2.0;100.0;6.0;7.0;53.0;14.0;17.0;3.0;100.0;18.0;9.0;16.0;56.0;1.0;100.0;7.0;8.0;7.0;77.0;1.0;100.0;26.0;6.0;6.0;60.0;2.0;100.0;10.0;11.0;10.0;17.0;20.0;23.0;9.0;;;;;;;;;
252;3 personen;2006;-1.0;1.0;17.0;-18.0;3.0;-9.0;9.0;1.0;17.0;-8.0;-18.0;3.0;-9.0;100.0;7.0;24.0;36.0;12.0;17.0;3.0;100.0;8.0;28.0;39.0;11.0;8.0;6.0;100.0;5.0;11.0;50.0;15.0;18.0;1.0;100.0;6.0;14.0;60.0;10.0;7.0;4.0;100.0;20.0;43.0;29.0;8.0;100.0;24.0;34.0;6.0;32.0;1.0;2.0;100.0;24.0;34.0;6.0;31.0;1.0;4.0;100.0;10.0;13.0;34.0;28.0;10.0;5.0;100.0;3.0;6.0;47.0;32.0;10.0;2.0;100.0;51.0;15.0;10.0;21.0;3.0;100.0;79.0;5.0;4.0;10.0;2.0;100.0;6.0;7.0;58.0;12.0;16.0;2.0;100.0;18.0;10.0;16.0;55.0;2.0;100.0;7.0;8.0;6.0;78.0;1.0;100.0;28.0;5.0;5.0;61.0;1.0;100.0;8.0;10.0;12.0;19.0;20.0;21.0;9.0;;;;;;;;;
253;3 personen;2007 1e kwartaal;16.0;29.0;33.0;-9.0;15.0;9.0;31.0;29.0;33.0;5.0;-9.0;15.0;9.0;100.0;14.0;29.0;41.0;6.0;7.0;3.0;100.0;8.0;33.0;45.0;3.0;4.0;7.0;100.0;10.0;11.0;47.0;15.0;15.0;1.0;100.0;9.0;20.0;53.0;9.0;6.0;3.0;100.0;31.0;39.0;22.0;8.0;100.0;18.0;35.0;8.0;34.0;2.0;2.0;100.0;26.0;36.0;6.0;27.0;2.0;4.0;100.0;4.0;7.0;32.0;39.0;14.0;5.0;100.0;2.0;5.0;45.0;32.0;14.0;3.0;100.0;53.0;14.0;12.0;18.0;2.0;100.0;83.0;3.0;4.0;9.0;2.0;100.0;8.0;8.0;52.0;13.0;16.0;3.0;100.0;19.0;10.0;20.0;49.0;2.0;100.0;10.0;7.0;8.0;75.0;1.0;100.0;34.0;5.0;5.0;55.0;1.0;100.0;10.0;8.0;12.0;20.0;19.0;19.0;11.0;;;;;;;;;
254;3 personen;2007 2e kwartaal;16.0;30.0;26.0;4.0;10.0;10.0;28.0;30.0;26.0;8.0;4.0;10.0;10.0;100.0;16.0;28.0;38.0;6.0;7.0;4.0;100.0;9.0;29.0;44.0;7.0;6.0;5.0;100.0;9.0;14.0;57.0;11.0;9.0;0.0;100.0;6.0;16.0;62.0;8.0;5.0;3.0;100.0;28.0;41.0;19.0;12.0;100.0;20.0;31.0;7.0;38.0;2.0;3.0;100.0;30.0;31.0;4.0;31.0;1.0;3.0;100.0;7.0;10.0;28.0;38.0;13.0;5.0;100.0;2.0;5.0;45.0;33.0;13.0;2.0;100.0;57.0;14.0;10.0;18.0;2.0;100.0;82.0;4.0;6.0;7.0;2.0;100.0;5.0;8.0;59.0;12.0;13.0;3.0;100.0;13.0;11.0;21.0;54.0;1.0;100.0;9.0;9.0;7.0;74.0;1.0;100.0;29.0;8.0;6.0;56.0;1.0;100.0;7.0;9.0;13.0;18.0;21.0;22.0;11.0;;;;;;;;;
255;3 personen;2007 3e kwartaal;11.0;24.0;4.0;9.0;7.0;13.0;14.0;24.0;4.0;10.0;9.0;7.0;13.0;100.0;15.0;26.0;39.0;7.0;9.0;4.0;100.0;4.0;21.0;47.0;12.0;9.0;6.0;100.0;10.0;16.0;56.0;8.0;9.0;1.0;100.0;6.0;16.0;60.0;9.0;6.0;4.0;100.0;32.0;35.0;19.0;14.0;100.0;18.0;33.0;8.0;35.0;2.0;3.0;100.0;30.0;36.0;4.0;26.0;2.0;3.0;100.0;5.0;7.0;38.0;31.0;11.0;7.0;100.0;4.0;4.0;40.0;39.0;11.0;2.0;100.0;54.0;14.0;8.0;21.0;2.0;100.0;82.0;5.0;2.0;7.0;2.0;100.0;4.0;8.0;54.0;15.0;17.0;1.0;100.0;16.0;14.0;15.0;54.0;1.0;100.0;6.0;8.0;7.0;77.0;1.0;100.0;31.0;7.0;7.0;55.0;1.0;100.0;6.0;7.0;13.0;15.0;26.0;20.0;12.0;;;;;;;;;
256;3 personen;2007 4e kwartaal;-4.0;0.0;-13.0;-9.0;5.0;-4.0;-6.0;0.0;-13.0;-2.0;-9.0;5.0;-4.0;100.0;7.0;20.0;42.0;13.0;13.0;5.0;100.0;3.0;14.0;47.0;19.0;11.0;6.0;100.0;8.0;12.0;49.0;14.0;16.0;1.0;100.0;7.0;17.0;54.0;13.0;6.0;3.0;100.0;22.0;42.0;26.0;9.0;100.0;21.0;41.0;7.0;28.0;1.0;2.0;100.0;38.0;39.0;5.0;16.0;1.0;2.0;100.0;4.0;11.0;40.0;29.0;10.0;6.0;100.0;1.0;6.0;48.0;33.0;10.0;2.0;100.0;50.0;17.0;11.0;18.0;3.0;100.0;79.0;7.0;3.0;10.0;2.0;100.0;5.0;9.0;55.0;10.0;19.0;2.0;100.0;15.0;12.0;16.0;56.0;1.0;100.0;6.0;9.0;9.0;75.0;2.0;100.0;26.0;7.0;9.0;57.0;1.0;100.0;7.0;11.0;13.0;16.0;20.0;24.0;9.0;;;;;;;;;
257;3 personen;2007;10.0;21.0;12.0;-1.0;9.0;7.0;16.0;21.0;12.0;5.0;-1.0;9.0;7.0;100.0;13.0;26.0;40.0;8.0;9.0;4.0;100.0;6.0;24.0;46.0;10.0;8.0;6.0;100.0;9.0;13.0;53.0;12.0;12.0;1.0;100.0;7.0;17.0;57.0;10.0;6.0;3.0;100.0;28.0;39.0;21.0;11.0;100.0;19.0;35.0;8.0;34.0;2.0;2.0;100.0;31.0;35.0;5.0;25.0;1.0;3.0;100.0;5.0;9.0;35.0;34.0;12.0;6.0;100.0;2.0;5.0;45.0;34.0;12.0;2.0;100.0;54.0;15.0;10.0;19.0;2.0;100.0;81.0;5.0;4.0;8.0;2.0;100.0;6.0;8.0;55.0;13.0;16.0;2.0;100.0;16.0;12.0;18.0;53.0;1.0;100.0;8.0;8.0;8.0;75.0;1.0;100.0;30.0;7.0;7.0;56.0;1.0;100.0;8.0;9.0;13.0;17.0;22.0;21.0;11.0;;;;;;;;;
258;3 personen;2008 1e kwartaal;-3.0;-3.0;-23.0;-2.0;9.0;2.0;-13.0;-3.0;-23.0;3.0;-2.0;9.0;2.0;100.0;7.0;17.0;47.0;17.0;10.0;2.0;100.0;3.0;10.0;48.0;25.0;10.0;4.0;100.0;8.0;13.0;55.0;9.0;15.0;1.0;100.0;7.0;15.0;61.0;11.0;3.0;2.0;100.0;22.0;48.0;20.0;10.0;100.0;32.0;39.0;5.0;22.0;0.0;1.0;100.0;34.0;40.0;5.0;17.0;1.0;3.0;100.0;4.0;9.0;49.0;25.0;7.0;6.0;100.0;2.0;5.0;46.0;33.0;13.0;1.0;100.0;53.0;14.0;11.0;19.0;2.0;100.0;84.0;4.0;3.0;7.0;2.0;100.0;4.0;9.0;55.0;11.0;20.0;2.0;100.0;12.0;11.0;17.0;57.0;2.0;100.0;9.0;5.0;5.0;81.0;1.0;100.0;27.0;5.0;7.0;62.0;0.0;100.0;11.0;9.0;10.0;22.0;19.0;17.0;11.0;;;;;;;;;
259;3 personen;2008 2e kwartaal;-15.0;-29.0;-38.0;0.0;0.0;-7.0;-33.0;-29.0;-38.0;-2.0;0.0;0.0;-7.0;100.0;4.0;11.0;38.0;22.0;22.0;3.0;100.0;2.0;7.0;39.0;31.0;15.0;6.0;100.0;9.0;16.0;51.0;13.0;12.0;1.0;100.0;6.0;12.0;61.0;13.0;5.0;3.0;100.0;20.0;47.0;26.0;7.0;100.0;35.0;40.0;6.0;16.0;1.0;2.0;100.0;31.0;43.0;7.0;14.0;2.0;3.0;100.0;7.0;9.0;47.0;22.0;6.0;8.0;100.0;2.0;7.0;39.0;41.0;10.0;2.0;100.0;56.0;17.0;9.0;17.0;1.0;100.0;78.0;6.0;4.0;9.0;3.0;100.0;6.0;8.0;54.0;13.0;18.0;2.0;100.0;11.0;12.0;14.0;61.0;2.0;100.0;6.0;9.0;6.0;75.0;2.0;100.0;30.0;5.0;6.0;59.0;1.0;100.0;8.0;10.0;13.0;20.0;21.0;19.0;9.0;;;;;;;;;
260;3 personen;2008 3e kwartaal;-22.0;-45.0;-47.0;-7.0;2.0;-14.0;-46.0;-45.0;-47.0;-6.0;-7.0;2.0;-14.0;100.0;1.0;6.0;36.0;26.0;26.0;4.0;100.0;1.0;5.0;35.0;34.0;20.0;6.0;100.0;9.0;10.0;53.0;13.0;13.0;1.0;100.0;8.0;12.0;60.0;12.0;6.0;2.0;100.0;17.0;46.0;31.0;7.0;100.0;37.0;45.0;6.0;12.0;0.0;1.0;100.0;23.0;52.0;10.0;13.0;0.0;2.0;100.0;4.0;11.0;58.0;15.0;4.0;8.0;100.0;2.0;3.0;40.0;40.0;12.0;2.0;100.0;59.0;13.0;10.0;16.0;2.0;100.0;84.0;5.0;5.0;5.0;2.0;100.0;4.0;6.0;55.0;13.0;20.0;2.0;100.0;17.0;9.0;20.0;55.0;0.0;100.0;6.0;8.0;7.0;78.0;1.0;100.0;25.0;5.0;5.0;65.0;1.0;100.0;9.0;6.0;15.0;22.0;23.0;15.0;10.0;;;;;;;;;
261;3 personen;2008 4e kwartaal;-31.0;-64.0;-56.0;-6.0;-8.0;-20.0;-60.0;-64.0;-56.0;-11.0;-6.0;-8.0;-20.0;100.0;1.0;2.0;30.0;33.0;34.0;1.0;100.0;2.0;6.0;24.0;37.0;27.0;4.0;100.0;8.0;9.0;59.0;14.0;9.0;1.0;100.0;4.0;11.0;59.0;17.0;6.0;2.0;100.0;17.0;39.0;37.0;7.0;100.0;25.0;34.0;5.0;32.0;3.0;2.0;100.0;30.0;26.0;7.0;24.0;10.0;4.0;100.0;39.0;30.0;21.0;5.0;1.0;3.0;100.0;2.0;4.0;42.0;38.0;12.0;2.0;100.0;50.0;14.0;14.0;19.0;3.0;100.0;80.0;5.0;3.0;8.0;3.0;100.0;5.0;5.0;61.0;10.0;16.0;3.0;100.0;15.0;10.0;12.0;62.0;1.0;100.0;3.0;6.0;6.0;81.0;3.0;100.0;29.0;7.0;10.0;54.0;0.0;100.0;11.0;10.0;11.0;19.0;22.0;17.0;10.0;;;;;;;;;
262;3 personen;2008;-18.0;-36.0;-41.0;-4.0;1.0;-10.0;-39.0;-36.0;-41.0;-4.0;-4.0;1.0;-10.0;100.0;3.0;9.0;38.0;24.0;23.0;2.0;100.0;2.0;7.0;36.0;32.0;18.0;5.0;100.0;8.0;12.0;55.0;12.0;12.0;1.0;100.0;6.0;13.0;60.0;13.0;5.0;2.0;100.0;19.0;45.0;29.0;8.0;100.0;32.0;40.0;5.0;20.0;1.0;2.0;100.0;29.0;41.0;7.0;17.0;3.0;3.0;100.0;13.0;15.0;44.0;17.0;5.0;6.0;100.0;2.0;5.0;42.0;38.0;12.0;2.0;100.0;55.0;14.0;11.0;18.0;2.0;100.0;81.0;5.0;4.0;7.0;3.0;100.0;5.0;7.0;56.0;12.0;19.0;2.0;100.0;14.0;11.0;16.0;58.0;1.0;100.0;6.0;7.0;6.0;79.0;2.0;100.0;27.0;5.0;7.0;60.0;1.0;100.0;10.0;9.0;12.0;21.0;21.0;17.0;10.0;;;;;;;;;
263;3 personen;2009 1e kwartaal;-27.0;-73.0;-46.0;-1.0;-1.0;-12.0;-60.0;-73.0;-46.0;-5.0;-1.0;-1.0;-12.0;100.0;0.0;1.0;24.0;23.0;51.0;2.0;100.0;2.0;9.0;30.0;25.0;32.0;3.0;100.0;9.0;11.0;58.0;10.0;11.0;1.0;100.0;3.0;13.0;64.0;12.0;5.0;3.0;100.0;24.0;35.0;36.0;5.0;100.0;14.0;30.0;5.0;45.0;4.0;2.0;100.0;21.0;16.0;3.0;38.0;18.0;4.0;100.0;73.0;15.0;6.0;1.0;2.0;2.0;100.0;5.0;4.0;41.0;37.0;12.0;2.0;100.0;55.0;15.0;7.0;20.0;3.0;100.0;83.0;5.0;3.0;7.0;1.0;100.0;6.0;6.0;58.0;12.0;16.0;2.0;100.0;14.0;10.0;12.0;63.0;1.0;100.0;6.0;5.0;5.0;82.0;2.0;100.0;27.0;7.0;5.0;61.0;0.0;100.0;11.0;5.0;9.0;21.0;22.0;20.0;11.0;;;;;;;;;
264;3 personen;2009 2e kwartaal;-23.0;-72.0;-20.0;-11.0;-3.0;-7.0;-46.0;-72.0;-20.0;-7.0;-11.0;-3.0;-7.0;100.0;0.0;1.0;24.0;27.0;46.0;2.0;100.0;5.0;14.0;38.0;21.0;18.0;4.0;100.0;6.0;8.0;62.0;12.0;12.0;0.0;100.0;5.0;9.0;65.0;9.0;8.0;3.0;100.0;25.0;34.0;33.0;7.0;100.0;13.0;27.0;5.0;46.0;5.0;4.0;100.0;19.0;17.0;5.0;43.0;12.0;5.0;100.0;61.0;25.0;6.0;4.0;2.0;2.0;100.0;1.0;5.0;43.0;36.0;13.0;2.0;100.0;54.0;17.0;10.0;18.0;2.0;100.0;83.0;4.0;4.0;7.0;2.0;100.0;4.0;2.0;60.0;12.0;19.0;3.0;100.0;16.0;10.0;16.0;56.0;1.0;100.0;6.0;7.0;7.0;80.0;1.0;100.0;27.0;6.0;5.0;61.0;1.0;100.0;10.0;7.0;11.0;23.0;21.0;20.0;9.0;;;;;;;;;
265;3 personen;2009 3e kwartaal;-18.0;-69.0;-8.0;-7.0;-4.0;0.0;-39.0;-69.0;-8.0;-3.0;-7.0;-4.0;0.0;100.0;0.0;2.0;23.0;24.0;48.0;3.0;100.0;4.0;21.0;35.0;15.0;19.0;6.0;100.0;6.0;9.0;63.0;11.0;10.0;2.0;100.0;5.0;8.0;64.0;10.0;7.0;6.0;100.0;29.0;36.0;29.0;6.0;100.0;8.0;25.0;3.0;50.0;8.0;5.0;100.0;19.0;16.0;4.0;48.0;8.0;5.0;100.0;58.0;24.0;12.0;4.0;1.0;2.0;100.0;2.0;4.0;43.0;36.0;13.0;2.0;100.0;53.0;15.0;9.0;19.0;4.0;100.0;81.0;5.0;2.0;8.0;3.0;100.0;4.0;6.0;60.0;13.0;15.0;3.0;100.0;13.0;9.0;12.0;64.0;2.0;100.0;7.0;7.0;5.0;80.0;2.0;100.0;25.0;5.0;7.0;63.0;0.0;100.0;9.0;3.0;13.0;22.0;19.0;21.0;13.0;;;;;;;;;
266;3 personen;2009 4e kwartaal;-16.0;-64.0;-2.0;-11.0;3.0;-7.0;-33.0;-64.0;-2.0;-5.0;-11.0;3.0;-7.0;100.0;1.0;5.0;22.0;27.0;43.0;3.0;100.0;4.0;27.0;31.0;18.0;15.0;5.0;100.0;7.0;7.0;60.0;12.0;13.0;1.0;100.0;5.0;14.0;62.0;9.0;6.0;5.0;100.0;25.0;36.0;32.0;6.0;100.0;13.0;16.0;5.0;53.0;10.0;3.0;100.0;26.0;12.0;5.0;42.0;9.0;6.0;100.0;48.0;25.0;13.0;10.0;2.0;2.0;100.0;3.0;5.0;40.0;34.0;14.0;4.0;100.0;58.0;16.0;5.0;19.0;3.0;100.0;80.0;4.0;3.0;11.0;2.0;100.0;4.0;4.0;66.0;11.0;11.0;3.0;100.0;14.0;9.0;14.0;60.0;3.0;100.0;5.0;7.0;6.0;80.0;1.0;100.0;24.0;7.0;5.0;62.0;1.0;100.0;7.0;7.0;11.0;21.0;24.0;21.0;9.0;;;;;;;;;
