ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGedetineerden_1;GedetineerdenInVanTotaal_2
1243;Mannen;Totaal;Westerse migratieachtergrond;2006;5870;11.7
1244;Mannen;Totaal;Westerse migratieachtergrond;2007;5650;11.9
1245;Mannen;Totaal;Westerse migratieachtergrond;2008;5560;12.3
1246;Mannen;Totaal;Westerse migratieachtergrond;2009;5940;13.5
1247;Mannen;Totaal;Westerse migratieachtergrond;2010;6230;14.2
1248;Mannen;Totaal;Westerse migratieachtergrond;2011;6750;15.4
1249;Mannen;Totaal;Westerse migratieachtergrond;2012;6710;15.8
1250;Mannen;Totaal;Westerse migratieachtergrond;2013;6870;16.1
1251;Mannen;Totaal;Westerse migratieachtergrond;2014;6540;15.1
1252;Mannen;Totaal;Westerse migratieachtergrond;2015;6270;15.8
1253;Mannen;Totaal;Westerse migratieachtergrond;2016;5660;16.0
1254;Mannen;Totaal;Westerse migratieachtergrond;2017;5560;16.6
1255;Mannen;Totaal;Westerse migratieachtergrond;2018;5740;17.3
1256;Mannen;Totaal;Westerse migratieachtergrond;2019;6080;17.9
1257;Mannen;Totaal;Westerse migratieachtergrond;2020;5290;19.4
1258;Mannen;Totaal;Westerse migratieachtergrond;2021;5420;18.4
1259;Mannen;Totaal;Westerse migratieachtergrond;2022;5950;19.6
1260;Mannen;Totaal;Niet-westerse migratieachtergrond;2005;21920;43.3
1261;Mannen;Totaal;Niet-westerse migratieachtergrond;2006;21250;42.5
1262;Mannen;Totaal;Niet-westerse migratieachtergrond;2007;20290;42.6
1263;Mannen;Totaal;Niet-westerse migratieachtergrond;2008;19070;42.2
1264;Mannen;Totaal;Niet-westerse migratieachtergrond;2009;18810;42.7
1265;Mannen;Totaal;Niet-westerse migratieachtergrond;2010;18690;42.7
1266;Mannen;Totaal;Niet-westerse migratieachtergrond;2011;18420;41.9
1267;Mannen;Totaal;Niet-westerse migratieachtergrond;2012;17880;42.1
1268;Mannen;Totaal;Niet-westerse migratieachtergrond;2013;17630;41.3
1269;Mannen;Totaal;Niet-westerse migratieachtergrond;2014;18110;41.9
1270;Mannen;Totaal;Niet-westerse migratieachtergrond;2015;16480;41.4
1271;Mannen;Totaal;Niet-westerse migratieachtergrond;2016;14670;41.6
1272;Mannen;Totaal;Niet-westerse migratieachtergrond;2017;14030;41.8
1273;Mannen;Totaal;Niet-westerse migratieachtergrond;2018;14020;42.2
1274;Mannen;Totaal;Niet-westerse migratieachtergrond;2019;14650;43.1
1275;Mannen;Totaal;Niet-westerse migratieachtergrond;2020;12050;44.1
1276;Mannen;Totaal;Niet-westerse migratieachtergrond;2021;12860;43.8
1277;Mannen;Totaal;Niet-westerse migratieachtergrond;2022;13410;44.1
1278;Mannen;Totaal;Marokko;2005;5000;9.9
1279;Mannen;Totaal;Marokko;2006;4800;9.6
1280;Mannen;Totaal;Marokko;2007;4600;9.7
1281;Mannen;Totaal;Marokko;2008;4200;9.3
1282;Mannen;Totaal;Marokko;2009;4300;9.8
1283;Mannen;Totaal;Marokko;2010;4420;10.1
1284;Mannen;Totaal;Marokko;2011;4420;10.1
1285;Mannen;Totaal;Marokko;2012;4470;10.5
1286;Mannen;Totaal;Marokko;2013;4380;10.3
1287;Mannen;Totaal;Marokko;2014;4490;10.4
1288;Mannen;Totaal;Marokko;2015;4190;10.5
1289;Mannen;Totaal;Marokko;2016;3860;10.9
1290;Mannen;Totaal;Marokko;2017;3810;11.4
1291;Mannen;Totaal;Marokko;2018;3780;11.4
1292;Mannen;Totaal;Marokko;2019;3940;11.6
1293;Mannen;Totaal;Marokko;2020;3310;12.1
1294;Mannen;Totaal;Marokko;2021;3570;12.2
1295;Mannen;Totaal;Marokko;2022;3650;12.0
1296;Mannen;Totaal;Turkije;2005;2660;5.3
1297;Mannen;Totaal;Turkije;2006;2710;5.4
1298;Mannen;Totaal;Turkije;2007;2490;5.2
1299;Mannen;Totaal;Turkije;2008;2210;4.9
1300;Mannen;Totaal;Turkije;2009;2230;5.1
1301;Mannen;Totaal;Turkije;2010;2220;5.1
1302;Mannen;Totaal;Turkije;2011;2230;5.1
1303;Mannen;Totaal;Turkije;2012;2130;5.0
1304;Mannen;Totaal;Turkije;2013;2040;4.8
1305;Mannen;Totaal;Turkije;2014;2000;4.6
1306;Mannen;Totaal;Turkije;2015;1820;4.6
1307;Mannen;Totaal;Turkije;2016;1750;5.0
1308;Mannen;Totaal;Turkije;2017;1680;5.0
1309;Mannen;Totaal;Turkije;2018;1620;4.9
1310;Mannen;Totaal;Turkije;2019;1700;5.0
1311;Mannen;Totaal;Turkije;2020;1400;5.1
1312;Mannen;Totaal;Turkije;2021;1470;5.0
1313;Mannen;Totaal;Turkije;2022;1510;5.0
1314;Mannen;Totaal;Suriname;2005;5230;10.3
1315;Mannen;Totaal;Suriname;2006;5070;10.1
1316;Mannen;Totaal;Suriname;2007;4770;10.0
1317;Mannen;Totaal;Suriname;2008;4430;9.8
1318;Mannen;Totaal;Suriname;2009;4320;9.8
1319;Mannen;Totaal;Suriname;2010;4200;9.6
1320;Mannen;Totaal;Suriname;2011;4060;9.2
1321;Mannen;Totaal;Suriname;2012;3860;9.1
1322;Mannen;Totaal;Suriname;2013;3730;8.7
1323;Mannen;Totaal;Suriname;2014;3790;8.8
1324;Mannen;Totaal;Suriname;2015;3320;8.3
1325;Mannen;Totaal;Suriname;2016;2820;8.0
1326;Mannen;Totaal;Suriname;2017;2590;7.7
1327;Mannen;Totaal;Suriname;2018;2490;7.5
1328;Mannen;Totaal;Suriname;2019;2490;7.3
1329;Mannen;Totaal;Suriname;2020;1960;7.2
1330;Mannen;Totaal;Suriname;2021;2050;7.0
1331;Mannen;Totaal;Suriname;2022;2050;6.7
1332;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2005;3710;7.3
1333;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2006;3350;6.7
1334;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2007;3090;6.5
1335;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2008;2990;6.6
1336;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2009;2940;6.7
1337;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2010;2950;6.7
1338;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2011;3040;6.9
1339;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2012;3000;7.0
1340;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2013;3190;7.5
1341;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2014;3350;7.8
1342;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2015;2960;7.4
1343;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2016;2430;6.9
1344;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2017;2200;6.6
1345;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2018;2240;6.7
1346;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2019;2260;6.6
1347;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2020;1830;6.7
1348;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2021;1890;6.4
1349;Mannen;Totaal;(voormalige) Nederlandse Antillen, Aruba;2022;1850;6.1
1350;Mannen;Totaal;Overige niet-westerse migratieachterg...;2005;5320;10.5
1351;Mannen;Totaal;Overige niet-westerse migratieachterg...;2006;5330;10.6
1352;Mannen;Totaal;Overige niet-westerse migratieachterg...;2007;5340;11.2
1353;Mannen;Totaal;Overige niet-westerse migratieachterg...;2008;5240;11.6
1354;Mannen;Totaal;Overige niet-westerse migratieachterg...;2009;5020;11.4
1355;Mannen;Totaal;Overige niet-westerse migratieachterg...;2010;4910;11.2
1356;Mannen;Totaal;Overige niet-westerse migratieachterg...;2011;4670;10.6
1357;Mannen;Totaal;Overige niet-westerse migratieachterg...;2012;4430;10.4
1358;Mannen;Totaal;Overige niet-westerse migratieachterg...;2013;4290;10.0
1359;Mannen;Totaal;Overige niet-westerse migratieachterg...;2014;4470;10.3
1360;Mannen;Totaal;Overige niet-westerse migratieachterg...;2015;4190;10.5
1361;Mannen;Totaal;Overige niet-westerse migratieachterg...;2016;3820;10.8
1362;Mannen;Totaal;Overige niet-westerse migratieachterg...;2017;3750;11.2
1363;Mannen;Totaal;Overige niet-westerse migratieachterg...;2018;3890;11.7
1364;Mannen;Totaal;Overige niet-westerse migratieachterg...;2019;4280;12.6
1365;Mannen;Totaal;Overige niet-westerse migratieachterg...;2020;3550;13.0
1366;Mannen;Totaal;Overige niet-westerse migratieachterg...;2021;3880;13.2
1367;Mannen;Totaal;Overige niet-westerse migratieachterg...;2022;4350;14.3
1368;Mannen;Totaal;Onbekende migratieachtergrond;2005;160;0.3
1369;Mannen;Totaal;Onbekende migratieachtergrond;2006;200;0.4
1370;Mannen;Totaal;Onbekende migratieachtergrond;2007;290;0.6
1371;Mannen;Totaal;Onbekende migratieachtergrond;2008;270;0.6
1372;Mannen;Totaal;Onbekende migratieachtergrond;2009;240;0.5
1373;Mannen;Totaal;Onbekende migratieachtergrond;2010;230;0.5
1374;Mannen;Totaal;Onbekende migratieachtergrond;2011;170;0.4
1375;Mannen;Totaal;Onbekende migratieachtergrond;2012;100;0.2
1376;Mannen;Totaal;Onbekende migratieachtergrond;2013;150;0.4
1377;Mannen;Totaal;Onbekende migratieachtergrond;2014;420;1.0
1378;Mannen;Totaal;Onbekende migratieachtergrond;2015;500;1.3
1379;Mannen;Totaal;Onbekende migratieachtergrond;2016;400;1.1
1380;Mannen;Totaal;Onbekende migratieachtergrond;2017;310;0.9
1381;Mannen;Totaal;Onbekende migratieachtergrond;2018;290;0.9
1382;Mannen;Totaal;Onbekende migratieachtergrond;2019;260;0.8
1383;Mannen;Totaal;Onbekende migratieachtergrond;2020;60;0.2
1384;Mannen;Totaal;Onbekende migratieachtergrond;2021;50;0.2
1385;Mannen;Totaal;Onbekende migratieachtergrond;2022;70;0.2
1386;Mannen;18 tot 25 jaar;Totaal;2005;10210;20.2
1387;Mannen;18 tot 25 jaar;Totaal;2006;9850;19.7
1388;Mannen;18 tot 25 jaar;Totaal;2007;9520;20.0
1389;Mannen;18 tot 25 jaar;Totaal;2008;9050;20.0
1390;Mannen;18 tot 25 jaar;Totaal;2009;9190;20.9
1391;Mannen;18 tot 25 jaar;Totaal;2010;9290;21.2
1392;Mannen;18 tot 25 jaar;Totaal;2011;9190;20.9
1393;Mannen;18 tot 25 jaar;Totaal;2012;8600;20.2
1394;Mannen;18 tot 25 jaar;Totaal;2013;8190;19.2
1395;Mannen;18 tot 25 jaar;Totaal;2014;7650;17.7
1396;Mannen;18 tot 25 jaar;Totaal;2015;6550;16.5
1397;Mannen;18 tot 25 jaar;Totaal;2016;5590;15.9
1398;Mannen;18 tot 25 jaar;Totaal;2017;5240;15.6
1399;Mannen;18 tot 25 jaar;Totaal;2018;5060;15.2
1400;Mannen;18 tot 25 jaar;Totaal;2019;5260;15.5
1401;Mannen;18 tot 25 jaar;Totaal;2020;4150;15.2
1402;Mannen;18 tot 25 jaar;Totaal;2021;4350;14.8
1403;Mannen;18 tot 25 jaar;Totaal;2022;4550;15.0
1404;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2005;3240;6.4
1405;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2006;3270;6.5
1406;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2007;3260;6.8
1407;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2008;3160;7.0
1408;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2009;2910;6.6
1409;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2010;2790;6.4
1410;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2011;2690;6.1
1411;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2012;2440;5.7
1412;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2013;2340;5.5
1413;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2014;2060;4.8
1414;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2015;1710;4.3
1415;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2016;1410;4.0
1416;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2017;1340;4.0
1417;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2018;1240;3.7
1418;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2019;1190;3.5
1419;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2020;950;3.5
1420;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2021;1050;3.6
1421;Mannen;18 tot 25 jaar;Nederlandse achtergrond;2022;1090;3.6
1422;Mannen;18 tot 25 jaar;Met migratieachtergrond;2005;6940;13.7
1423;Mannen;18 tot 25 jaar;Met migratieachtergrond;2006;6540;13.1
1424;Mannen;18 tot 25 jaar;Met migratieachtergrond;2007;6210;13.0
1425;Mannen;18 tot 25 jaar;Met migratieachtergrond;2008;5830;12.9
1426;Mannen;18 tot 25 jaar;Met migratieachtergrond;2009;6240;14.2
1427;Mannen;18 tot 25 jaar;Met migratieachtergrond;2010;6470;14.8
1428;Mannen;18 tot 25 jaar;Met migratieachtergrond;2011;6470;14.7
1429;Mannen;18 tot 25 jaar;Met migratieachtergrond;2012;6150;14.5
1430;Mannen;18 tot 25 jaar;Met migratieachtergrond;2013;5840;13.7
1431;Mannen;18 tot 25 jaar;Met migratieachtergrond;2014;5520;12.8
1432;Mannen;18 tot 25 jaar;Met migratieachtergrond;2015;4770;12.0
1433;Mannen;18 tot 25 jaar;Met migratieachtergrond;2016;4130;11.7
1434;Mannen;18 tot 25 jaar;Met migratieachtergrond;2017;3870;11.5
1435;Mannen;18 tot 25 jaar;Met migratieachtergrond;2018;3810;11.5
1436;Mannen;18 tot 25 jaar;Met migratieachtergrond;2019;4060;12.0
1437;Mannen;18 tot 25 jaar;Met migratieachtergrond;2020;3200;11.7
1438;Mannen;18 tot 25 jaar;Met migratieachtergrond;2021;3290;11.2
1439;Mannen;18 tot 25 jaar;Met migratieachtergrond;2022;3460;11.4
1440;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2005;1170;2.3
1441;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2006;1070;2.1
1442;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2007;1070;2.2
1443;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2008;1010;2.2
1444;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2009;1170;2.7
1445;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2010;1260;2.9
1446;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2011;1350;3.1
1447;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2012;1280;3.0
1448;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2013;1260;2.9
1449;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2014;1130;2.6
1450;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2015;990;2.5
1451;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2016;870;2.5
1452;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2017;780;2.3
1453;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2018;760;2.3
1454;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2019;800;2.4
1455;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2020;600;2.2
1456;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2021;600;2.0
1457;Mannen;18 tot 25 jaar;Westerse migratieachtergrond;2022;610;2.0
1458;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2005;5780;11.4
1459;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2006;5470;10.9
1460;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2007;5150;10.8
1461;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2008;4820;10.7
1462;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2009;5070;11.5
1463;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2010;5210;11.9
1464;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2011;5130;11.7
1465;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2012;4870;11.5
1466;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2013;4580;10.7
1467;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2014;4390;10.2
1468;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2015;3780;9.5
1469;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2016;3260;9.2
1470;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2017;3090;9.2
1471;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2018;3060;9.2
1472;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2019;3260;9.6
1473;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2020;2600;9.5
1474;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2021;2690;9.2
1475;Mannen;18 tot 25 jaar;Niet-westerse migratieachtergrond;2022;2850;9.4
1476;Mannen;18 tot 25 jaar;Marokko;2005;1860;3.7
1477;Mannen;18 tot 25 jaar;Marokko;2006;1770;3.5
1478;Mannen;18 tot 25 jaar;Marokko;2007;1670;3.5
1479;Mannen;18 tot 25 jaar;Marokko;2008;1530;3.4
1480;Mannen;18 tot 25 jaar;Marokko;2009;1640;3.7
1481;Mannen;18 tot 25 jaar;Marokko;2010;1750;4.0
1482;Mannen;18 tot 25 jaar;Marokko;2011;1740;4.0
1483;Mannen;18 tot 25 jaar;Marokko;2012;1700;4.0
1484;Mannen;18 tot 25 jaar;Marokko;2013;1590;3.7
1485;Mannen;18 tot 25 jaar;Marokko;2014;1530;3.5
1486;Mannen;18 tot 25 jaar;Marokko;2015;1380;3.5
1487;Mannen;18 tot 25 jaar;Marokko;2016;1190;3.4
1488;Mannen;18 tot 25 jaar;Marokko;2017;1140;3.4
1489;Mannen;18 tot 25 jaar;Marokko;2018;1110;3.3
1490;Mannen;18 tot 25 jaar;Marokko;2019;1150;3.4
1491;Mannen;18 tot 25 jaar;Marokko;2020;880;3.2
1492;Mannen;18 tot 25 jaar;Marokko;2021;930;3.2
1493;Mannen;18 tot 25 jaar;Marokko;2022;980;3.2
1494;Mannen;18 tot 25 jaar;Turkije;2005;600;1.2
1495;Mannen;18 tot 25 jaar;Turkije;2006;580;1.2
1496;Mannen;18 tot 25 jaar;Turkije;2007;510;1.1
1497;Mannen;18 tot 25 jaar;Turkije;2008;490;1.1
1498;Mannen;18 tot 25 jaar;Turkije;2009;590;1.3
1499;Mannen;18 tot 25 jaar;Turkije;2010;570;1.3
1500;Mannen;18 tot 25 jaar;Turkije;2011;590;1.3
1501;Mannen;18 tot 25 jaar;Turkije;2012;590;1.4
1502;Mannen;18 tot 25 jaar;Turkije;2013;520;1.2
1503;Mannen;18 tot 25 jaar;Turkije;2014;440;1.0
1504;Mannen;18 tot 25 jaar;Turkije;2015;390;1.0
1505;Mannen;18 tot 25 jaar;Turkije;2016;360;1.0
1506;Mannen;18 tot 25 jaar;Turkije;2017;340;1.0
1507;Mannen;18 tot 25 jaar;Turkije;2018;310;0.9
1508;Mannen;18 tot 25 jaar;Turkije;2019;300;0.9
1509;Mannen;18 tot 25 jaar;Turkije;2020;230;0.8
1510;Mannen;18 tot 25 jaar;Turkije;2021;270;0.9
1511;Mannen;18 tot 25 jaar;Turkije;2022;260;0.9
1512;Mannen;18 tot 25 jaar;Suriname;2005;1110;2.2
1513;Mannen;18 tot 25 jaar;Suriname;2006;1040;2.1
1514;Mannen;18 tot 25 jaar;Suriname;2007;980;2.1
1515;Mannen;18 tot 25 jaar;Suriname;2008;910;2.0
1516;Mannen;18 tot 25 jaar;Suriname;2009;980;2.2
1517;Mannen;18 tot 25 jaar;Suriname;2010;930;2.1
1518;Mannen;18 tot 25 jaar;Suriname;2011;890;2.0
1519;Mannen;18 tot 25 jaar;Suriname;2012;800;1.9
1520;Mannen;18 tot 25 jaar;Suriname;2013;730;1.7
1521;Mannen;18 tot 25 jaar;Suriname;2014;630;1.5
1522;Mannen;18 tot 25 jaar;Suriname;2015;500;1.3
1523;Mannen;18 tot 25 jaar;Suriname;2016;420;1.2
1524;Mannen;18 tot 25 jaar;Suriname;2017;380;1.1
1525;Mannen;18 tot 25 jaar;Suriname;2018;340;1.0
1526;Mannen;18 tot 25 jaar;Suriname;2019;370;1.1
1527;Mannen;18 tot 25 jaar;Suriname;2020;290;1.1
1528;Mannen;18 tot 25 jaar;Suriname;2021;280;1.0
1529;Mannen;18 tot 25 jaar;Suriname;2022;320;1.1
1530;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;800;1.6
1531;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;740;1.5
1532;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;650;1.4
1533;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;640;1.4
1534;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;670;1.5
1535;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;740;1.7
1536;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;750;1.7
1537;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;710;1.7
1538;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;730;1.7
1539;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;730;1.7
1540;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;600;1.5
1541;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;430;1.2
1542;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;370;1.1
1543;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;390;1.2
1544;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;390;1.1
1545;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;320;1.2
1546;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;320;1.1
1547;Mannen;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;300;1.0
1548;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2005;1400;2.8
1549;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2006;1340;2.7
1550;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2007;1340;2.8
1551;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2008;1250;2.8
1552;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2009;1190;2.7
1553;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2010;1220;2.8
1554;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2011;1170;2.7
1555;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2012;1080;2.5
1556;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2013;1010;2.4
1557;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2014;1070;2.5
1558;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2015;920;2.3
1559;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2016;870;2.5
1560;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2017;860;2.6
1561;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2018;910;2.7
1562;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2019;1060;3.1
1563;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2020;870;3.2
1564;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2021;890;3.0
1565;Mannen;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2022;980;3.2
1566;Mannen;18 tot 25 jaar;Onbekende migratieachtergrond;2005;30;0.1
1567;Mannen;18 tot 25 jaar;Onbekende migratieachtergrond;2006;40;0.1
1568;Mannen;18 tot 25 jaar;Onbekende migratieachtergrond;2007;50;0.1
1569;Mannen;18 tot 25 jaar;Onbekende migratieachtergrond;2008;60;0.1
1570;Mannen;18 tot 25 jaar;Onbekende migratieachtergrond;2009;40;0.1
