ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
2440;22 Rubber- en kunststofproductindustrie;Totaal;2014 december;29.8
2441;22 Rubber- en kunststofproductindustrie;Totaal;2015 december;30.7
2442;22 Rubber- en kunststofproductindustrie;Totaal;2016 december;31.6
2443;22 Rubber- en kunststofproductindustrie;Totaal;2017 december;33.1
2444;22 Rubber- en kunststofproductindustrie;Totaal;2018 december;32.57
2445;22 Rubber- en kunststofproductindustrie;Totaal;2019 december;32.8
2446;22 Rubber- en kunststofproductindustrie;Totaal;2020 december;32.9
2447;22 Rubber- en kunststofproductindustrie;Totaal;2021 december;33.6
2448;22 Rubber- en kunststofproductindustrie;Totaal;2022 december;34.1
2449;22 Rubber- en kunststofproductindustrie;Totaal;2023 december;33.7
2450;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2010 december;2.6
2451;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2011 december ;2.4
2452;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2012 december;2.2
2453;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2013 december;2.3
2454;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2014 december;2.4
2455;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2015 december;
2456;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2016 december;
2457;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2017 december;
2458;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2018 december;
2459;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2019 december;2.1
2460;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2020 december;2.2
2461;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2021 december;2.2
2462;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2022 december;2.2
2463;22 Rubber- en kunststofproductindustrie;0  tot 10 werkzame personen;2023 december;2.2
2464;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2010 december;7.6
2465;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2011 december ;7.9
2466;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2012 december;7.5
2467;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2013 december;7.5
2468;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2014 december;7.4
2469;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2015 december;7.7
2470;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2016 december;7.4
2471;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2017 december;7.8
2472;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2018 december;7.54
2473;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2019 december;7.5
2474;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2020 december;7.2
2475;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2021 december;7.4
2476;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2022 december;7.4
2477;22 Rubber- en kunststofproductindustrie;10  tot 50 werkzame personen;2023 december;7.1
2478;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2010 december;5.3
2479;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2011 december ;5.1
2480;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2012 december;5.6
2481;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2013 december;4.9
2482;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2014 december;5.5
2483;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2015 december;5.5
2484;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2016 december;5.7
2485;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2017 december;6.3
2486;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2018 december;6.25
2487;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2019 december;6.2
2488;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2020 december;6.4
2489;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2021 december;6.6
2490;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2022 december;6.8
2491;22 Rubber- en kunststofproductindustrie;50  tot 100 werkzame personens;2023 december;6.6
2492;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2010 december;11.3
2493;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2011 december ;10.9
2494;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2012 december;11.5
2495;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2013 december;11.8
2496;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2014 december;11.6
2497;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2015 december;13.3
2498;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2016 december;14.3
2499;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2017 december;14.3
2500;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2018 december;14.08
2501;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2019 december;14.6
2502;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2020 december;14.9
2503;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2021 december;15.6
2504;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2022 december;16.1
2505;22 Rubber- en kunststofproductindustrie;100  tot 500 werkzame personen;2023 december;15.1
2506;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2010 december;3.6
2507;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2011 december ;3.5
2508;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2012 december;3.1
2509;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2013 december;2.9
2510;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2014 december;2.9
2511;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2015 december;
2512;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2016 december;
2513;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2017 december;
2514;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2018 december;
2515;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2019 december;2.4
2516;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2020 december;2.3
2517;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2021 december;1.8
2518;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2022 december;1.7
2519;22 Rubber- en kunststofproductindustrie;500 werkzame personen of meer;2023 december;2.6
2520;23 Bouwmaterialenindustrie;Totaal;2010 december;25.1
2521;23 Bouwmaterialenindustrie;Totaal;2011 december ;25.0
2522;23 Bouwmaterialenindustrie;Totaal;2012 december;23.6
2523;23 Bouwmaterialenindustrie;Totaal;2013 december;21.6
2524;23 Bouwmaterialenindustrie;Totaal;2014 december;20.2
2525;23 Bouwmaterialenindustrie;Totaal;2015 december;19.8
2526;23 Bouwmaterialenindustrie;Totaal;2016 december;20.0
2527;23 Bouwmaterialenindustrie;Totaal;2017 december;20.9
2528;23 Bouwmaterialenindustrie;Totaal;2018 december;21.74
2529;23 Bouwmaterialenindustrie;Totaal;2019 december;21.9
2530;23 Bouwmaterialenindustrie;Totaal;2020 december;22.0
2531;23 Bouwmaterialenindustrie;Totaal;2021 december;22.1
2532;23 Bouwmaterialenindustrie;Totaal;2022 december;22.2
2533;23 Bouwmaterialenindustrie;Totaal;2023 december;21.5
2534;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2010 december;2.4
2535;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2011 december ;1.9
2536;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2012 december;2.0
2537;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2013 december;2.0
2538;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2014 december;2.0
2539;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2015 december;
2540;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2016 december;
2541;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2017 december;
2542;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2018 december;
2543;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2019 december;2.2
2544;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2020 december;2.0
2545;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2021 december;2.1
2546;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2022 december;2.0
2547;23 Bouwmaterialenindustrie;0  tot 10 werkzame personen;2023 december;1.9
2548;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2010 december;4.5
2549;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2011 december ;4.7
2550;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2012 december;4.2
2551;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2013 december;3.8
2552;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2014 december;3.8
2553;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2015 december;3.9
2554;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2016 december;3.7
2555;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2017 december;3.9
2556;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2018 december;4.03
2557;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2019 december;3.9
2558;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2020 december;4.0
2559;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2021 december;4.1
2560;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2022 december;4.1
2561;23 Bouwmaterialenindustrie;10  tot 50 werkzame personen;2023 december;3.9
2562;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2010 december;2.3
2563;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2011 december ;2.7
2564;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2012 december;3.1
2565;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2013 december;2.8
2566;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2014 december;2.7
2567;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2015 december;2.5
2568;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2016 december;2.9
2569;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2017 december;3.1
2570;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2018 december;2.94
2571;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2019 december;2.7
2572;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2020 december;2.9
2573;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2021 december;3.1
2574;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2022 december;3.1
2575;23 Bouwmaterialenindustrie;50  tot 100 werkzame personens;2023 december;3.3
2576;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2010 december;9.7
2577;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2011 december ;10.2
2578;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2012 december;8.8
2579;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2013 december;7.9
2580;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2014 december;6.7
2581;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2015 december;7.0
2582;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2016 december;6.8
2583;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2017 december;8.0
2584;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2018 december;8.02
2585;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2019 december;8.5
2586;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2020 december;9.1
2587;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2021 december;8.9
2588;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2022 december;9.1
2589;23 Bouwmaterialenindustrie;100  tot 500 werkzame personen;2023 december;8.6
2590;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2010 december;6.2
2591;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2011 december ;5.6
2592;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2012 december;5.5
2593;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2013 december;5.1
2594;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2014 december;5.0
2595;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2015 december;
2596;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2016 december;
2597;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2017 december;
2598;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2018 december;
2599;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2019 december;4.5
2600;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2020 december;3.9
2601;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2021 december;3.8
2602;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2022 december;3.9
2603;23 Bouwmaterialenindustrie;500 werkzame personen of meer;2023 december;3.7
2604;24-25 Basismetaal, metaalprod. industrie;Totaal;2010 december;105.3
2605;24-25 Basismetaal, metaalprod. industrie;Totaal;2011 december ;105.0
2606;24-25 Basismetaal, metaalprod. industrie;Totaal;2012 december;102.5
2607;24-25 Basismetaal, metaalprod. industrie;Totaal;2013 december;100.8
2608;24-25 Basismetaal, metaalprod. industrie;Totaal;2014 december;101.4
2609;24-25 Basismetaal, metaalprod. industrie;Totaal;2015 december;102.3
2610;24-25 Basismetaal, metaalprod. industrie;Totaal;2016 december;104.4
2611;24-25 Basismetaal, metaalprod. industrie;Totaal;2017 december;105.3
2612;24-25 Basismetaal, metaalprod. industrie;Totaal;2018 december;107.96
2613;24-25 Basismetaal, metaalprod. industrie;Totaal;2019 december;109.5
2614;24-25 Basismetaal, metaalprod. industrie;Totaal;2020 december;108.0
2615;24-25 Basismetaal, metaalprod. industrie;Totaal;2021 december;109.0
2616;24-25 Basismetaal, metaalprod. industrie;Totaal;2022 december;109.2
2617;24-25 Basismetaal, metaalprod. industrie;Totaal;2023 december;109.0
2618;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2010 december;13.9
2619;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2011 december ;12.3
2620;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2012 december;12.5
2621;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2013 december;12.4
2622;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2014 december;12.6
2623;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2015 december;11.8
2624;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2016 december;12.2
2625;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2017 december;12.2
2626;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2018 december;
2627;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2019 december;11.9
2628;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2020 december;12.1
2629;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2021 december;12.4
2630;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2022 december;11.7
2631;24-25 Basismetaal, metaalprod. industrie;0  tot 10 werkzame personen;2023 december;12.0
2632;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2010 december;33.6
2633;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2011 december ;34.2
2634;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2012 december;33.5
2635;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2013 december;32.5
2636;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2014 december;33.1
2637;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2015 december;33.1
2638;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2016 december;33.5
2639;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2017 december;35.2
2640;24-25 Basismetaal, metaalprod. industrie;10  tot 50 werkzame personen;2018 december;35.31
