ID;Marges;Persoonskenmerken;Perioden;VoeltZichWelEensOnveilig_1;VoeltZichVaakOnveilig_2;VanZakkenrollerij_3;VanBerovingOpStraat_4;VanInbraakInWoning_5;VanMishandeling_6;VoeltZichWelEensOnveiligInBuurt_7;VoeltZichVaakOnveiligInBuurt_8;SAvondsOpStraatInBuurtOnveilig_9;SAvondsAlleenThuisOnveilig_10;DoetSAvondsNietOpen_11;RijdtOfLooptOm_12;BangSlachtofferCriminaliteitTeWorden_13;DenktDatErVeelCriminaliteitInBuurt_14;VindtCriminaliteitInBuurtToegenomen_15;VindtCriminaliteitInBuurtAfgenomen_16;VindtCriminaliteitInBuurtGelijk_17;RapportcijferVeiligheidInBuurt_18;RondomUitgaansgelegenheden_19;OpPlekkenWaarJongerenRondhangen_20;InCentrumVanWoonplaats_21;InWinkelgebiedWinkelcentrum_22;InOpenbaarVervoer_23;BijTreinstationInWoonplaats_24;InEigenHuis_25;DoorOnbekendenOpStraat_26;DoorOnbekendenInOpenbaarVervoer_27;DoorPersoneelVanWinkelsEnBedrijven_28;DoorPersoneelVanOverheidsinstanties_29;DoorBekendenPartnerFamilieVriend_30
439;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2017;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.3;0.2;0.4;0.0;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.2
440;Betrouwbaarheidsmarge;Migratieachtergrond: Nederland;2019;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.2;0.2;0.4;0.0;0.3;0.4;0.3;0.2;0.3;0.3;0.2;0.3;0.3;0.2;0.2;0.2
441;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2012;1.5;0.4;0.6;0.5;0.9;0.5;1.2;0.4;0.6;0.5;0.9;0.5;0.6;1.0;1.0;0.6;1.5;0.0;1.3;1.5;1.2;1.1;1.2;1.2;0.9;1.3;1.1;1.1;1.0;0.7
442;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2013;1.2;0.4;0.6;0.5;0.8;0.4;1.0;0.3;0.5;0.4;0.7;0.4;0.5;0.8;0.9;0.5;1.3;0.0;1.1;1.2;1.0;0.9;1.0;1.0;0.7;1.1;0.9;0.9;0.9;0.6
443;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2014;1.3;0.4;0.5;0.4;0.8;0.4;1.1;0.4;0.5;0.4;0.8;0.4;0.5;0.8;0.9;0.6;1.3;0.0;1.1;1.3;1.0;0.9;1.0;1.1;0.8;1.1;1.0;1.0;0.9;0.7
444;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2015;1.3;0.4;0.6;0.5;0.8;0.4;1.1;0.4;0.5;0.4;0.8;0.4;0.4;0.8;0.8;0.6;1.3;0.0;1.1;1.3;1.0;0.9;1.0;1.0;0.8;1.1;1.0;0.9;0.8;0.7
445;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2016;1.3;0.4;0.5;0.4;0.8;0.4;1.0;0.3;0.5;0.4;0.8;0.4;0.5;0.8;0.8;0.6;1.3;0.0;1.1;1.3;1.0;0.9;1.0;1.0;0.7;1.1;0.9;0.9;0.8;0.7
446;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2017;1.1;0.3;0.4;0.3;0.7;0.4;0.9;0.3;0.5;0.4;0.7;0.4;0.4;0.7;0.7;0.5;1.2;0.0;1.0;1.2;0.9;0.8;0.9;0.9;0.6;0.9;0.8;0.8;0.7;0.6
447;Betrouwbaarheidsmarge;Migratieachtergrond: westers;2019;1.1;0.3;0.4;0.3;0.7;0.4;0.9;0.3;0.4;0.3;0.6;0.4;0.4;0.7;0.7;0.5;1.2;0.0;0.9;1.1;0.8;0.8;0.9;0.9;0.6;0.9;0.8;0.8;0.7;0.6
448;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2012;1.9;0.9;1.0;1.0;1.5;0.9;1.8;0.8;1.1;1.0;1.4;1.0;1.1;1.6;1.5;1.1;1.9;0.1;1.7;2.0;1.7;1.6;1.7;1.8;1.3;1.7;1.6;1.6;1.5;1.2
449;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2013;1.5;0.6;0.9;0.8;1.2;0.7;1.4;0.6;0.8;0.7;1.0;0.7;0.8;1.1;1.1;0.8;1.4;0.1;1.3;1.5;1.3;1.2;1.2;1.3;1.1;1.3;1.2;1.2;1.1;0.9
450;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2014;1.5;0.6;0.8;0.7;1.2;0.7;1.4;0.6;0.8;0.7;1.1;0.7;0.8;1.1;1.1;0.9;1.5;0.1;1.4;1.5;1.3;1.2;1.2;1.3;1.1;1.3;1.2;1.2;1.2;0.9
451;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2015;1.5;0.6;0.7;0.7;1.2;0.7;1.3;0.6;0.8;0.7;1.1;0.7;0.8;1.1;1.1;0.9;1.5;0.1;1.3;1.5;1.3;1.2;1.2;1.3;1.1;1.3;1.2;1.2;1.1;0.9
452;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2016;1.4;0.5;0.7;0.6;1.0;0.6;1.3;0.5;0.7;0.6;0.9;0.6;0.7;1.0;1.0;0.8;1.4;0.0;1.3;1.5;1.2;1.1;1.2;1.3;1.0;1.3;1.1;1.1;1.0;0.9
453;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2017;1.3;0.5;0.6;0.5;0.9;0.6;1.1;0.5;0.6;0.5;0.9;0.5;0.7;0.9;0.9;0.8;1.3;0.0;1.2;1.3;1.1;1.0;1.1;1.1;0.9;1.2;1.0;1.0;0.9;0.8
454;Betrouwbaarheidsmarge;Migratieachtergrond: niet-westers;2019;1.2;0.4;0.6;0.5;0.9;0.5;1.0;0.5;0.6;0.5;0.8;0.6;0.6;0.9;0.8;0.8;1.2;0.0;1.1;1.3;1.0;1.0;1.0;1.0;0.8;1.1;1.0;1.0;0.8;0.8
455;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2012;3.0;1.4;1.2;1.2;2.0;1.2;2.7;1.3;1.6;1.5;1.9;1.3;1.6;2.2;1.9;1.9;2.9;0.1;2.7;3.1;2.5;2.2;2.7;2.6;2.0;2.7;2.5;2.4;2.2;1.9
456;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2013;2.3;0.8;1.2;1.0;1.8;1.1;2.1;0.7;1.1;0.9;1.5;1.0;1.1;1.6;1.7;1.1;2.3;0.1;2.1;2.4;1.9;1.8;1.9;2.0;1.5;2.1;1.8;1.9;1.6;1.3
457;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2014;2.3;0.9;1.0;0.9;1.5;0.9;2.1;0.8;1.1;1.0;1.6;0.9;1.1;1.4;1.5;1.2;2.4;0.1;2.2;2.4;2.0;1.7;1.9;2.1;1.5;2.2;1.9;1.9;1.7;1.4
458;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2015;2.3;0.7;1.0;0.8;1.6;0.8;2.0;0.7;1.1;0.9;1.5;1.0;0.9;1.4;1.5;1.2;2.4;0.1;2.1;2.4;1.9;1.8;2.0;2.1;1.5;2.2;2.0;1.9;1.7;1.4
459;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2016;2.2;0.6;0.9;0.7;1.4;0.8;1.9;0.7;1.0;0.8;1.3;0.9;0.9;1.2;1.4;1.3;2.2;0.1;2.0;2.3;1.8;1.7;1.9;1.9;1.4;2.0;1.7;1.7;1.5;1.3
460;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2017;1.9;0.7;0.8;0.8;1.3;0.8;1.7;0.6;0.9;0.8;1.2;0.8;1.0;1.2;1.2;1.0;2.0;0.1;1.8;2.0;1.6;1.4;1.6;1.7;1.2;1.8;1.6;1.5;1.3;1.2
461;Betrouwbaarheidsmarge;Migratieachtergrond: overig niet-westers;2019;1.8;0.6;0.7;0.6;1.2;0.7;1.5;0.6;0.8;0.7;1.1;0.9;0.8;1.1;1.1;1.0;1.9;0.1;1.5;1.9;1.4;1.4;1.5;1.5;1.1;1.7;1.5;1.4;1.2;1.1
462;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2012;4.1;1.6;2.4;1.9;2.7;1.9;3.6;1.4;2.2;2.3;3.1;1.6;2.8;3.3;2.8;2.5;4.1;0.1;3.7;4.1;3.7;3.6;3.8;3.7;2.8;3.8;3.3;3.4;3.5;2.8
463;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2013;2.9;1.4;1.6;1.7;2.2;1.4;2.6;1.5;1.8;1.5;2.3;1.5;1.8;2.3;2.2;1.5;2.7;0.1;2.5;2.9;2.5;2.4;2.6;2.7;2.2;2.5;2.3;2.5;2.4;1.9
464;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2014;3.0;1.2;1.5;1.6;2.1;1.3;2.7;1.4;1.6;1.4;2.2;1.5;1.5;2.3;2.3;1.8;2.9;0.1;2.8;3.1;2.6;2.4;2.6;2.6;2.0;2.5;2.3;2.5;2.5;2.0
465;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2015;3.1;1.3;1.3;1.3;2.3;1.2;2.7;1.1;1.4;1.4;2.3;1.4;1.6;2.4;2.3;1.8;3.0;0.1;2.7;3.1;2.6;2.5;2.6;2.6;2.2;2.6;2.2;2.6;2.4;1.9
466;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2016;3.0;1.3;1.3;1.4;2.0;1.1;2.7;1.2;1.5;1.1;2.1;1.3;1.3;2.1;2.3;1.7;2.9;0.1;2.7;3.0;2.6;2.4;2.6;2.5;2.0;2.4;2.1;2.3;2.2;1.9
467;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2017;2.7;0.8;1.2;1.2;1.9;1.3;2.4;1.1;1.2;1.2;2.1;1.0;1.3;2.0;2.0;1.7;2.7;0.1;2.3;2.7;2.2;2.1;2.4;2.4;2.0;2.3;2.2;2.3;2.1;1.8
468;Betrouwbaarheidsmarge;Migratieachtergrond: Suriname;2019;2.7;0.9;1.2;1.0;1.6;0.9;2.2;0.9;1.3;0.9;2.0;1.2;1.2;1.9;1.8;1.5;2.6;0.1;2.4;2.7;2.2;2.1;2.3;2.3;1.6;2.2;2.0;2.1;1.9;1.7
469;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2012;7.2;2.5;2.1;2.3;4.3;3.2;5.8;1.6;3.1;2.4;3.6;2.3;2.4;5.2;4.4;4.3;7.3;0.2;6.5;6.9;5.4;5.2;5.7;6.6;3.7;5.1;5.3;5.3;5.1;4.8
470;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2013;5.2;1.4;1.9;1.5;3.0;1.2;4.4;1.9;1.8;2.0;2.9;2.1;1.9;3.7;3.6;3.3;5.2;0.2;4.6;5.1;4.0;3.8;4.0;4.2;3.3;4.6;4.1;4.1;3.9;3.5
471;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2014;5.3;1.7;1.8;1.8;3.2;2.1;4.7;1.9;2.4;2.0;3.8;2.6;2.3;3.2;3.6;3.3;5.2;0.1;4.6;5.3;4.4;3.7;4.3;4.8;3.9;4.4;4.0;4.5;3.9;3.4
472;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2015;5.3;1.6;2.0;2.1;3.2;1.4;4.6;1.7;2.3;1.9;3.8;2.7;2.9;3.4;3.3;3.0;5.3;0.2;4.5;5.3;4.6;3.8;4.0;4.2;3.5;4.5;3.8;3.9;3.7;3.4
473;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2016;5.1;1.1;1.3;1.9;2.5;2.0;4.5;1.2;2.0;1.7;3.4;1.8;2.3;3.9;2.8;1.9;5.2;0.1;4.4;5.1;4.0;3.7;4.0;4.3;3.0;4.4;3.9;3.7;3.4;2.7
474;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2017;4.6;1.6;1.2;1.2;2.6;1.7;3.9;2.0;1.4;1.5;2.9;1.6;2.4;3.0;2.6;2.4;4.7;0.1;4.1;4.6;3.7;3.3;3.9;3.8;3.1;4.1;3.3;3.5;3.3;3.2
475;Betrouwbaarheidsmarge;Migratieachtergrond: (vm) Ned Ant, Aruba;2019;4.4;1.6;1.6;1.4;2.4;1.7;3.7;1.7;2.1;1.7;3.1;2.1;1.9;3.0;2.5;2.9;4.4;0.1;3.7;4.3;3.3;2.8;3.6;3.4;2.6;3.8;3.3;3.5;2.9;2.9
476;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2012;4.5;2.3;2.7;2.8;4.2;2.3;4.2;2.2;2.9;2.6;3.3;2.6;2.9;3.9;4.0;2.1;4.5;0.1;3.8;4.6;3.9;3.8;3.9;4.2;3.4;4.0;3.9;3.9;3.5;2.7
477;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2013;3.5;1.7;2.5;2.2;3.3;2.1;3.4;1.7;2.2;2.0;2.4;1.8;2.5;3.0;2.9;1.6;3.4;0.1;3.2;3.5;3.2;3.0;3.0;3.2;2.9;3.2;2.9;2.8;2.7;2.2
478;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2014;3.7;2.0;2.4;2.2;3.6;2.2;3.5;2.1;2.3;2.3;2.7;2.0;2.4;3.3;3.3;1.9;3.6;0.1;3.4;3.8;3.3;3.2;3.0;3.4;3.0;3.3;3.0;2.9;2.9;2.2
479;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2015;3.6;1.3;2.2;2.1;3.4;2.0;3.4;1.7;2.0;2.1;2.4;1.9;2.0;3.0;3.0;1.9;3.5;0.1;3.3;3.7;3.4;3.0;3.1;3.3;2.9;3.2;3.0;3.1;3.0;2.2
480;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2016;3.6;1.3;2.2;1.8;3.2;1.8;3.2;1.5;1.9;1.7;2.1;1.7;1.9;2.9;2.8;2.1;3.5;0.1;3.3;3.6;3.1;2.9;3.1;3.3;2.8;3.1;2.9;3.0;2.9;2.2
481;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2017;3.3;1.2;1.8;1.6;2.9;1.4;3.0;1.4;1.7;1.7;2.2;1.6;1.8;2.8;2.8;1.9;3.4;0.1;3.1;3.5;3.1;2.8;2.9;3.2;2.4;3.0;2.7;2.8;2.7;1.9
482;Betrouwbaarheidsmarge;Migratieachtergrond: Turkije;2019;3.0;1.2;1.6;1.5;2.6;1.4;2.7;1.3;1.5;1.2;2.0;1.4;1.4;2.4;2.3;1.7;3.1;0.1;2.8;3.1;2.8;2.7;2.6;2.8;2.2;2.7;2.4;2.4;2.0;2.0
483;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2012;6.0;3.2;3.9;4.1;5.1;3.3;5.6;3.1;3.5;2.9;4.8;3.9;3.6;5.5;5.2;3.4;5.6;0.2;5.5;6.0;5.0;5.0;5.5;5.7;4.3;5.3;4.7;5.4;4.8;2.8
484;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2013;4.4;1.7;2.7;2.4;3.9;2.3;4.1;2.1;2.5;2.3;3.2;2.1;2.4;3.7;3.8;2.9;4.0;0.1;4.0;4.4;3.8;3.7;3.7;4.0;3.3;4.0;3.4;3.7;3.5;2.7
485;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2014;4.4;1.7;2.1;1.8;3.9;2.0;4.2;1.6;2.5;1.9;3.3;2.0;2.5;3.8;3.5;3.1;4.0;0.2;3.9;4.5;4.0;3.7;3.7;4.0;3.4;4.1;3.7;3.9;3.8;2.6
486;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2015;4.7;2.5;2.5;2.3;3.9;2.5;4.3;2.6;2.9;2.5;3.6;2.4;2.9;3.8;3.6;3.3;4.2;0.2;3.9;4.6;3.9;3.6;3.5;3.9;3.4;4.1;3.6;3.7;3.5;2.6
487;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2016;4.3;1.7;2.2;2.0;3.5;2.1;3.8;1.9;2.4;2.3;3.3;2.3;2.9;3.1;3.0;2.9;4.2;0.2;3.7;4.4;3.7;3.5;3.7;3.8;2.7;3.8;3.4;3.6;3.1;2.6
488;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2017;4.1;1.9;2.1;1.6;3.1;2.1;3.7;1.7;2.3;1.7;2.9;1.9;2.0;3.1;2.7;3.0;4.0;0.1;3.1;3.8;3.0;2.7;3.1;3.2;2.6;3.6;3.1;3.3;2.6;2.3
489;Betrouwbaarheidsmarge;Migratieachtergrond: Marokko;2019;3.5;1.3;1.7;1.4;2.5;1.2;2.9;1.4;1.8;1.4;2.7;1.5;1.7;2.6;2.3;2.7;3.5;0.1;2.9;3.5;2.8;2.7;2.7;2.7;2.2;3.0;2.7;2.9;2.3;2.1
490;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2012;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.4;0.3;0.5;0.3;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.5;0.4
491;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2013;0.6;0.2;0.3;0.3;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.4
492;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2014;0.7;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
493;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2015;0.7;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
494;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2016;0.7;0.2;0.3;0.2;0.4;0.2;0.6;0.2;0.3;0.3;0.5;0.2;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
495;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2017;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.4;0.3;0.7;0.0;0.5;0.7;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4
496;Betrouwbaarheidsmarge;Onderwijsniveau: laag onderwijs;2019;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.5;0.6;0.5;0.5;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.4
497;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2012;0.8;0.3;0.4;0.3;0.6;0.3;0.7;0.3;0.4;0.3;0.5;0.3;0.3;0.6;0.6;0.4;0.8;0.0;0.8;0.8;0.7;0.6;0.7;0.7;0.5;0.7;0.7;0.7;0.6;0.5
498;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2013;0.7;0.2;0.3;0.3;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.6;0.4;0.6;0.5;0.5;0.5;0.4
499;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2014;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.4;0.2;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.4
500;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2015;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.5;0.3;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.6;0.5;0.6;0.5;0.4
501;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2016;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.5;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.4;0.7;0.5;0.6;0.5;0.4
502;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2017;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
503;Betrouwbaarheidsmarge;Onderwijsniveau: middelbaar onderwijs;2019;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.4;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.6;0.7;0.5;0.4;0.5;0.5;0.4;0.5;0.5;0.5;0.4;0.4
504;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2012;0.8;0.2;0.3;0.3;0.5;0.2;0.7;0.2;0.3;0.2;0.4;0.3;0.3;0.6;0.6;0.4;0.8;0.0;0.8;0.8;0.7;0.6;0.7;0.7;0.5;0.8;0.7;0.7;0.6;0.4
505;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2013;0.7;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.6;0.6;0.4;0.6;0.6;0.5;0.5;0.3
506;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2014;0.7;0.2;0.3;0.2;0.5;0.2;0.6;0.2;0.2;0.2;0.3;0.2;0.2;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.6;0.6;0.4;0.6;0.6;0.6;0.5;0.3
507;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2015;0.7;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.4;0.6;0.6;0.4;0.6;0.6;0.5;0.5;0.3
508;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2016;0.7;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.4;0.6;0.6;0.4;0.6;0.5;0.5;0.5;0.3
509;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2017;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.1;0.2;0.2;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.6;0.6;0.5;0.4;0.5;0.5;0.3;0.5;0.5;0.5;0.4;0.3
510;Betrouwbaarheidsmarge;Onderwijsniveau: hoog onderwijs;2019;0.6;0.1;0.2;0.1;0.3;0.2;0.4;0.1;0.2;0.1;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.4;0.4;0.5;0.5;0.3;0.5;0.4;0.4;0.3;0.3
511;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2012;2.3;0.9;1.1;1.0;1.3;0.9;1.9;0.8;1.2;1.0;1.6;1.2;1.0;1.5;1.7;1.1;2.3;0.1;2.0;2.3;1.8;1.8;1.7;1.7;1.3;1.9;1.7;1.6;1.4;1.3
512;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2013;1.8;0.6;0.9;0.7;1.2;0.6;1.5;0.6;0.9;0.8;1.2;0.8;0.9;1.2;1.3;0.8;1.8;0.1;1.5;1.8;1.4;1.4;1.4;1.3;1.2;1.5;1.2;1.3;1.0;1.1
513;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2014;2.0;0.7;0.9;0.8;1.3;0.7;1.8;0.8;1.1;0.9;1.5;0.9;0.9;1.2;1.5;1.0;2.1;0.1;1.7;2.1;1.5;1.5;1.5;1.6;1.3;1.7;1.4;1.3;1.3;1.2
514;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2015;2.0;0.6;0.8;0.6;1.2;0.7;1.6;0.6;1.0;0.8;1.3;0.8;0.9;1.2;1.3;0.9;2.0;0.1;1.7;2.0;1.5;1.4;1.5;1.5;1.3;1.7;1.3;1.4;1.2;1.2
515;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2016;2.0;0.5;0.8;0.6;1.1;0.6;1.6;0.5;0.8;0.7;1.2;0.6;0.8;1.1;1.3;1.0;2.1;0.1;1.7;2.1;1.5;1.3;1.6;1.5;1.2;1.7;1.4;1.3;1.2;1.3
516;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2017;1.9;0.6;0.9;0.7;1.1;0.8;1.6;0.5;0.9;0.7;1.3;0.7;0.7;1.1;1.2;1.0;2.0;0.1;1.5;1.9;1.4;1.3;1.5;1.4;1.1;1.6;1.3;1.2;1.1;1.1
517;Betrouwbaarheidsmarge;Onderwijsniveau: basisonderwijs;2019;1.9;0.6;0.7;0.5;0.9;0.5;1.5;0.5;0.8;0.6;1.2;0.7;0.7;1.1;1.2;0.9;2.0;0.1;1.5;1.9;1.5;1.4;1.5;1.4;1.0;1.5;1.3;1.2;1.0;1.1
518;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2012;0.8;0.2;0.3;0.3;0.6;0.3;0.7;0.2;0.4;0.3;0.5;0.3;0.4;0.6;0.6;0.4;0.9;0.0;0.7;0.8;0.7;0.7;0.7;0.7;0.5;0.7;0.6;0.6;0.6;0.5
519;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2013;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.6;0.5;0.5;0.5;0.4;0.6;0.5;0.5;0.5;0.4
520;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2014;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.5;0.5;0.3;0.8;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.5;0.4
521;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2015;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.5;0.5;0.3;0.8;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.5;0.5;0.4
522;Betrouwbaarheidsmarge;Onderwijsniveau: vmbo,mbo1,avo onderbouw;2016;0.7;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.3;0.5;0.3;0.3;0.5;0.5;0.4;0.8;0.0;0.7;0.8;0.6;0.6;0.6;0.6;0.5;0.6;0.5;0.6;0.5;0.4
