ID;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
1314;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2017;0.6;28.7;100.8;128.1;156.3;0.4;7.3;72.5
1315;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2018;0.6;31.2;102.1;129.8;;0.3;6.5;74.7
1316;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2019;0.6;32.2;102.9;130.2;;0.6;6.8;78.9
1317;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2020;0.6;37.1;102.8;131.3;;1.2;7.8;83.2
1318;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2021;0.6;41.4;103.6;132.1;;0.3;8.1;85.5
1319;Totaal psychiaters;Arts met overig of gecombineerd inkomen;2022;0.6;;107.2;137.0;;;;
1320;"Arts; plastische chirurgie";Totaal;2011;0.2;95.8;81.9;92.6;107.0;11.2;2.5;88.4
1321;"Arts; plastische chirurgie";Totaal;2012;0.2;84.6;80.9;91.6;106.0;25.2;0.4;94.5
1322;"Arts; plastische chirurgie";Totaal;2013;0.2;89.8;80.0;95.8;110.7;11.1;1.0;86.9
1323;"Arts; plastische chirurgie";Totaal;2014;0.2;95.2;77.6;87.5;103.8;27.0;0.6;98.5
1324;"Arts; plastische chirurgie";Totaal;2015;0.3;42.4;103.1;115.3;129.0;6.3;0.7;86.7
1325;"Arts; plastische chirurgie";Totaal;2016;0.3;45.0;104.9;115.5;130.3;6.5;1.3;84.1
1326;"Arts; plastische chirurgie";Totaal;2017;0.3;47.1;103.3;113.9;130.3;14.8;1.1;94.2
1327;"Arts; plastische chirurgie";Totaal;2018;0.3;41.1;105.8;116.2;;30.7;0.8;93.8
1328;"Arts; plastische chirurgie";Totaal;2019;0.3;38.6;106.5;115.9;;66.3;0.2;119.7
1329;"Arts; plastische chirurgie";Totaal;2020;0.3;40.0;107.1;118.6;;33.1;0.3;98.2
1330;"Arts; plastische chirurgie";Totaal;2021;0.3;40.5;109.6;121.2;;19.4;0.5;92.3
1331;"Arts; plastische chirurgie";Totaal;2022;0.3;;111.9;121.8;;;;
1332;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2011;0.0;;;;;;;
1333;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2012;0.0;;;;;;;
1334;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2013;0.0;;;;;;;
1335;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2014;0.0;;;;;;;
1336;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
1337;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2016;0.1;;;;;;;
1338;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2017;0.1;;;;;;;
1339;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2018;0.1;;;;;;;
1340;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2019;0.1;;;;;;;
1341;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2020;0.1;;;;;;;
1342;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2021;0.1;;;;;;;
1343;"Arts; plastische chirurgie";Arts alleen werknemer (excl. DGA);2022;0.1;;;;;;;
1344;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2011;0.1;;;;;;;
1345;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2012;0.1;;;;;;;
1346;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2013;0.1;;;;;;;
1347;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2014;0.1;;;;;;;
1348;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1349;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1350;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1351;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1352;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1353;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2020;0.1;;;;;;;
1354;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2021;0.1;;;;;;;
1355;"Arts; plastische chirurgie";Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
1356;"Arts; plastische chirurgie";Arts DGA;2011;0.1;;;;;;;
1357;"Arts; plastische chirurgie";Arts DGA;2012;0.1;;;;;;;
1358;"Arts; plastische chirurgie";Arts DGA;2013;0.1;;;;;;;
1359;"Arts; plastische chirurgie";Arts DGA;2014;0.1;;;;;;;
1360;"Arts; plastische chirurgie";Arts DGA;2015;0.1;13.3;119.3;126.4;140.8;12.8;;69.7
1361;"Arts; plastische chirurgie";Arts DGA;2016;0.1;19.5;119.9;123.4;137.7;12.3;;70.6
1362;"Arts; plastische chirurgie";Arts DGA;2017;0.1;16.5;119.4;124.0;142.9;27.8;;85.5
1363;"Arts; plastische chirurgie";Arts DGA;2018;0.2;11.8;121.8;125.2;;58.1;;93.9
1364;"Arts; plastische chirurgie";Arts DGA;2019;0.2;9.6;119.9;123.8;;121.6;;136.5
1365;"Arts; plastische chirurgie";Arts DGA;2020;0.2;12.0;120.8;126.3;;62.8;;99.8
1366;"Arts; plastische chirurgie";Arts DGA;2021;0.2;15.3;119.2;125.3;;37.8;;87.5
1367;"Arts; plastische chirurgie";Arts DGA;2022;0.2;;124.0;126.3;;;;
1368;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1369;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1370;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1371;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1372;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1373;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1374;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1375;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1376;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1377;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1378;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1379;"Arts; plastische chirurgie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1380;"Arts; radiologie";Totaal;2011;0.9;128.2;66.1;76.2;84.8;10.6;0.6;89.5
1381;"Arts; radiologie";Totaal;2012;0.9;97.5;63.8;73.4;81.5;11.1;0.8;81.1
1382;"Arts; radiologie";Totaal;2013;1.0;96.1;62.8;76.7;83.4;4.5;0.8;79.0
1383;"Arts; radiologie";Totaal;2014;1.0;97.1;62.9;72.0;81.1;20.6;1.1;89.5
1384;"Arts; radiologie";Totaal;2015;1.0;35.7;98.4;109.4;117.7;3.9;1.3;71.8
1385;"Arts; radiologie";Totaal;2016;1.0;32.4;103.1;115.8;123.5;6.8;0.8;73.2
1386;"Arts; radiologie";Totaal;2017;1.1;31.3;104.1;117.7;125.7;11.8;0.7;83.0
1387;"Arts; radiologie";Totaal;2018;1.1;27.5;108.3;121.0;;10.2;0.8;77.3
1388;"Arts; radiologie";Totaal;2019;1.1;28.1;109.9;121.5;;42.3;0.7;96.6
1389;"Arts; radiologie";Totaal;2020;1.2;27.8;110.3;122.7;;18.3;0.4;85.1
1390;"Arts; radiologie";Totaal;2021;1.2;31.1;110.4;123.3;;17.0;0.5;88.9
1391;"Arts; radiologie";Totaal;2022;1.2;;110.6;123.1;;;;
1392;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2011;0.2;;124.7;150.9;159.5;;;61.2
1393;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2012;0.3;;125.1;147.9;157.7;;;60.3
1394;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2013;0.3;;121.5;144.4;153.3;;;63.0
1395;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2014;0.3;;120.6;142.7;152.2;;;63.4
1396;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2015;0.4;;126.1;148.4;158.6;;;65.5
1397;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2016;0.4;;126.2;152.6;161.6;;;66.1
1398;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2017;0.4;;125.9;149.7;162.1;;;67.7
1399;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2018;0.4;;126.6;151.2;;;;68.2
1400;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2019;0.4;;127.4;151.3;;;;73.4
1401;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2020;0.4;;131.9;157.9;;;;72.1
1402;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2021;0.4;;133.8;160.1;;;;73.8
1403;"Arts; radiologie";Arts alleen werknemer (excl. DGA);2022;0.5;;135.8;160.9;;;;
1404;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2011;0.4;252.4;;;;;;101.5
1405;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2012;0.4;191.6;;;;;;87.1
1406;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2013;0.5;189.9;;;;;;84.6
1407;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2014;0.4;201.9;;;;;;89.6
1408;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2015;0.2;174.8;;;;;;82.2
1409;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2016;0.2;189.6;;;;;;83.8
1410;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2017;0.2;186.7;;;;;;89.4
1411;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2018;0.2;188.2;;;;;;86.5
1412;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2019;0.2;192.6;;;;;;87.8
1413;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2020;0.2;188.2;;;;;;86.6
1414;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2021;0.2;200.3;;;;;;99.3
1415;"Arts; radiologie";Arts alleen zelfstandige (excl. DGA);2022;0.2;;;;;;;
1416;"Arts; radiologie";Arts DGA;2011;0.2;19.2;120.3;125.2;145.8;49.9;;90.5
1417;"Arts; radiologie";Arts DGA;2012;0.2;11.5;117.3;121.6;140.7;62.2;;91.4
1418;"Arts; radiologie";Arts DGA;2013;0.1;7.1;119.2;149.8;158.9;21.0;;77.7
1419;"Arts; radiologie";Arts DGA;2014;0.2;22.7;97.8;102.0;123.1;108.5;;124.7
1420;"Arts; radiologie";Arts DGA;2015;0.4;1.3;114.8;120.3;127.8;9.5;;67.2
1421;"Arts; radiologie";Arts DGA;2016;0.4;0.0;118.2;121.2;126.1;16.1;;70.3
1422;"Arts; radiologie";Arts DGA;2017;0.4;0.0;118.1;126.2;132.3;29.4;;89.3
1423;"Arts; radiologie";Arts DGA;2018;0.5;0.1;120.4;124.7;;24.3;;76.0
1424;"Arts; radiologie";Arts DGA;2019;0.5;0.4;122.7;125.4;;97.6;;115.5
1425;"Arts; radiologie";Arts DGA;2020;0.5;0.4;121.8;124.4;;42.3;;89.6
1426;"Arts; radiologie";Arts DGA;2021;0.5;1.0;121.8;124.8;;39.7;;92.2
1427;"Arts; radiologie";Arts DGA;2022;0.5;;121.8;125.8;;;;
1428;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2011;0.1;;;;;;;
1429;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
1430;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
1431;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
1432;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
1433;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
1434;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
1435;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2018;0.1;;;;;;;
1436;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
1437;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2020;0.1;;;;;;;
1438;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2021;0.1;;;;;;;
1439;"Arts; radiologie";Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
1440;"Arts; radiotherapie";Totaal;2011;0.2;15.9;111.9;129.7;134.7;1.1;0.1;64.2
1441;"Arts; radiotherapie";Totaal;2012;0.2;13.1;113.5;133.4;140.1;0.7;0.3;62.7
1442;"Arts; radiotherapie";Totaal;2013;0.2;11.4;114.9;135.1;141.8;0.3;0.1;61.9
1443;"Arts; radiotherapie";Totaal;2014;0.3;9.6;114.5;132.8;139.3;2.2;0.2;65.1
1444;"Arts; radiotherapie";Totaal;2015;0.3;9.2;119.2;145.2;151.4;0.0;0.3;66.5
1445;"Arts; radiotherapie";Totaal;2016;0.3;7.9;119.9;150.1;156.0;0.1;0.2;66.5
1446;"Arts; radiotherapie";Totaal;2017;0.3;8.7;121.5;145.5;151.9;2.2;0.2;68.5
1447;"Arts; radiotherapie";Totaal;2018;0.3;9.0;123.6;146.1;;1.2;0.0;69.0
1448;"Arts; radiotherapie";Totaal;2019;0.3;7.5;124.3;149.7;;5.4;0.1;74.9
1449;"Arts; radiotherapie";Totaal;2020;0.3;7.4;128.7;156.1;;0.7;0.1;73.8
1450;"Arts; radiotherapie";Totaal;2021;0.3;8.0;131.0;157.2;;2.1;0.1;78.8
1451;"Arts; radiotherapie";Totaal;2022;0.3;;131.8;156.5;;;;
1452;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2011;0.2;;119.0;138.5;144.1;;;60.5
1453;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2012;0.2;;120.2;141.6;148.3;;;60.4
1454;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2013;0.2;;120.6;141.8;149.0;;;60.0
1455;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2014;0.2;;120.2;140.3;147.4;;;62.4
1456;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2015;0.2;;125.3;153.9;160.8;;;65.2
1457;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2016;0.3;;125.6;158.5;164.7;;;65.2
1458;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2017;0.3;;128.4;154.8;161.8;;;66.1
1459;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2018;0.3;;130.2;154.9;;;;66.5
1460;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2019;0.3;;129.9;157.4;;;;71.0
1461;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2020;0.3;;134.4;163.9;;;;72.2
1462;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2021;0.3;;137.0;165.9;;;;76.3
1463;"Arts; radiotherapie";Arts alleen werknemer (excl. DGA);2022;0.3;;138.2;165.5;;;;
1464;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
1465;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
1466;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
1467;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
1468;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1469;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1470;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1471;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1472;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1473;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
1474;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
1475;"Arts; radiotherapie";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
1476;"Arts; radiotherapie";Arts DGA;2011;0.0;;;;;;;
1477;"Arts; radiotherapie";Arts DGA;2012;0.0;;;;;;;
1478;"Arts; radiotherapie";Arts DGA;2013;0.0;;;;;;;
1479;"Arts; radiotherapie";Arts DGA;2014;0.0;;;;;;;
1480;"Arts; radiotherapie";Arts DGA;2015;0.0;;;;;;;
1481;"Arts; radiotherapie";Arts DGA;2016;0.0;;;;;;;
1482;"Arts; radiotherapie";Arts DGA;2017;0.0;;;;;;;
1483;"Arts; radiotherapie";Arts DGA;2018;0.0;;;;;;;
1484;"Arts; radiotherapie";Arts DGA;2019;0.0;;;;;;;
1485;"Arts; radiotherapie";Arts DGA;2020;0.0;;;;;;;
1486;"Arts; radiotherapie";Arts DGA;2021;0.0;;;;;;;
1487;"Arts; radiotherapie";Arts DGA;2022;0.0;;;;;;;
1488;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1489;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1490;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1491;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1492;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1493;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1494;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1495;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1496;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1497;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1498;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1499;"Arts; radiotherapie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1500;"Arts; reumatologie";Totaal;2011;0.2;65.8;86.9;99.0;107.3;8.0;2.5;75.2
1501;"Arts; reumatologie";Totaal;2012;0.2;62.7;86.7;96.8;105.6;0.4;1.7;71.7
1502;"Arts; reumatologie";Totaal;2013;0.2;58.4;88.1;100.9;109.7;6.1;1.5;76.6
1503;"Arts; reumatologie";Totaal;2014;0.2;58.5;87.9;98.8;107.2;3.3;1.0;75.7
1504;"Arts; reumatologie";Totaal;2015;0.3;23.1;110.7;125.5;132.9;0.6;1.1;71.0
1505;"Arts; reumatologie";Totaal;2016;0.3;19.9;110.3;128.0;138.1;1.9;1.1;71.0
1506;"Arts; reumatologie";Totaal;2017;0.3;19.8;109.3;120.8;131.1;2.6;0.9;69.1
1507;"Arts; reumatologie";Totaal;2018;0.3;20.4;109.4;122.2;;2.4;1.0;69.3
1508;"Arts; reumatologie";Totaal;2019;0.3;18.9;112.3;124.8;;8.4;0.9;74.6
1509;"Arts; reumatologie";Totaal;2020;0.3;20.3;113.2;126.8;;3.0;0.5;75.0
1510;"Arts; reumatologie";Totaal;2021;0.4;18.5;114.0;126.9;;2.2;0.5;75.7
1511;"Arts; reumatologie";Totaal;2022;0.4;;116.7;132.9;;;;
1512;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2011;0.1;;119.0;135.6;145.3;;;59.3
1513;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2012;0.1;;121.7;135.9;145.4;;;61.9
1514;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2013;0.1;;125.6;143.6;154.2;;;62.4
1515;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2014;0.1;;125.4;141.0;149.2;;;61.8
1516;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2015;0.2;;123.2;142.8;151.5;;;63.7
1517;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2016;0.2;;125.6;149.3;158.7;;;66.3
1518;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2017;0.2;;126.6;142.5;153.4;;;65.1
1519;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2018;0.2;;126.8;144.1;;;;65.7
1520;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2019;0.2;;130.6;147.5;;;;67.6
1521;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2020;0.2;;133.4;152.1;;;;71.0
1522;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2021;0.2;;130.2;148.4;;;;73.5
1523;"Arts; reumatologie";Arts alleen werknemer (excl. DGA);2022;0.2;;133.6;156.1;;;;
1524;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2011;0.1;;;;;;;
1525;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2012;0.1;;;;;;;
1526;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2013;0.1;;;;;;;
1527;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2014;0.1;;;;;;;
1528;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
1529;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
1530;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
1531;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
1532;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
1533;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
1534;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
1535;"Arts; reumatologie";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
1536;"Arts; reumatologie";Arts DGA;2011;0.0;;;;;;;
1537;"Arts; reumatologie";Arts DGA;2012;0.0;;;;;;;
1538;"Arts; reumatologie";Arts DGA;2013;0.0;;;;;;;
1539;"Arts; reumatologie";Arts DGA;2014;0.0;;;;;;;
1540;"Arts; reumatologie";Arts DGA;2015;0.1;;;;;;;
1541;"Arts; reumatologie";Arts DGA;2016;0.1;;;;;;;
1542;"Arts; reumatologie";Arts DGA;2017;0.1;;;;;;;
1543;"Arts; reumatologie";Arts DGA;2018;0.1;;;;;;;
1544;"Arts; reumatologie";Arts DGA;2019;0.1;;;;;;;
1545;"Arts; reumatologie";Arts DGA;2020;0.1;;;;;;;
1546;"Arts; reumatologie";Arts DGA;2021;0.1;;;;;;;
1547;"Arts; reumatologie";Arts DGA;2022;0.1;;;;;;;
1548;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1549;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1550;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1551;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1552;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1553;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1554;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1555;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1556;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1557;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1558;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1559;"Arts; reumatologie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1560;"Arts; revalidatiegeneeskunde";Totaal;2011;0.4;0.8;106.5;117.9;127.2;0.0;0.2;53.5
1561;"Arts; revalidatiegeneeskunde";Totaal;2012;0.5;0.6;108.0;119.3;129.7;0.0;0.3;54.6
1562;"Arts; revalidatiegeneeskunde";Totaal;2013;0.5;0.8;109.3;124.9;136.2;0.0;0.2;56.5
1563;"Arts; revalidatiegeneeskunde";Totaal;2014;0.5;1.1;109.0;120.2;131.1;0.1;0.3;55.8
1564;"Arts; revalidatiegeneeskunde";Totaal;2015;0.5;1.0;110.6;126.4;137.4;0.0;0.2;58.5
1565;"Arts; revalidatiegeneeskunde";Totaal;2016;0.5;1.6;109.4;127.9;140.8;0.3;0.2;60.0
1566;"Arts; revalidatiegeneeskunde";Totaal;2017;0.5;1.8;112.1;124.9;137.5;0.2;0.4;60.4
1567;"Arts; revalidatiegeneeskunde";Totaal;2018;0.6;2.5;112.0;124.8;;0.0;0.4;60.8
1568;"Arts; revalidatiegeneeskunde";Totaal;2019;0.6;3.1;112.0;124.8;;0.5;0.1;62.4
1569;"Arts; revalidatiegeneeskunde";Totaal;2020;0.6;2.6;114.7;128.7;;0.0;0.1;64.5
1570;"Arts; revalidatiegeneeskunde";Totaal;2021;0.6;3.2;115.7;129.2;;0.0;0.1;66.9
1571;"Arts; revalidatiegeneeskunde";Totaal;2022;0.6;;117.0;130.0;;;;
1572;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2011;0.4;;105.9;117.2;126.3;;;52.9
1573;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2012;0.4;;107.3;118.6;128.4;;;54.1
1574;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2013;0.4;;108.6;123.5;134.0;;;55.5
1575;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2014;0.5;;108.0;118.9;129.7;;;54.8
1576;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2015;0.5;;110.1;125.8;136.3;;;57.5
1577;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2016;0.5;;110.3;129.0;141.1;;;59.4
1578;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2017;0.5;;113.3;126.1;138.5;;;59.8
1579;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2018;0.5;;114.2;127.0;;;;60.1
1580;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2019;0.6;;114.3;127.3;;;;61.9
1581;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2020;0.6;;117.5;132.0;;;;64.2
1582;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2021;0.6;;118.1;132.0;;;;66.3
1583;"Arts; revalidatiegeneeskunde";Arts alleen werknemer (excl. DGA);2022;0.6;;119.0;132.1;;;;
1584;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
1585;"Arts; revalidatiegeneeskunde";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
