ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
637;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geestelijke gezondheidszorg;2023;0
638;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2013;0
639;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2014;0
640;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2015;0
641;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2016;0
642;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2017;0
643;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2018;0
644;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2019;0
645;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2020;0
646;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2021;0
647;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2022;0
648;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Gehandicaptenzorg;2023;0
649;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2013;0
650;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2014;0
651;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2015;0
652;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2016;0
653;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2017;0
654;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2018;0
655;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2019;0
656;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2020;0
657;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2021;5
658;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2022;5
659;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Verpleeg-, verzorgingshuizen, thuiszorg;2023;5
660;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2013;0
661;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2014;0
662;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2015;0
663;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2016;0
664;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2017;0
665;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2018;0
666;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2019;0
667;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2020;0
668;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2021;0
669;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2022;0
670;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Praktijken (muv GGZ en MSZ);2023;0
671;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2013;5
672;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2014;5
673;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2015;0
674;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2016;0
675;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2017;0
676;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2018;0
677;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2019;0
678;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2020;5
679;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2021;0
680;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2022;5
681;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Overige zorg;2023;0
682;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2013;60
683;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2014;70
684;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2015;75
685;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2016;70
686;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2017;80
687;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2018;75
688;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2019;55
689;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2020;55
690;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2021;60
691;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2022;60
692;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Totaal buiten zorgsector;2023;50
693;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2013;55
694;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2014;60
695;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2015;60
696;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2016;60
697;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2017;65
698;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2018;60
699;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2019;35
700;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2020;40
701;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2021;40
702;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2022;40
703;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Zorgverwante sectoren;2023;35
704;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2013;0
705;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2014;0
706;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2015;0
707;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2016;0
708;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2017;0
709;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2018;0
710;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2019;0
711;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2020;0
712;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2021;5
713;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2022;5
714;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Uitzendbureaus en arbeidsbemiddeling;2023;5
715;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2013;5
716;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2014;5
717;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2015;15
718;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2016;10
719;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2017;15
720;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2018;15
721;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2019;15
722;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2020;15
723;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2021;15
724;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2022;15
725;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Elders;2023;10
726;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2013;0
727;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2014;0
728;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2015;0
729;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2016;0
730;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2017;0
731;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2018;0
732;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2019;0
733;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2020;0
734;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2021;5
735;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2022;0
736;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Sector onbekend;2023;0
737;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2013;0
738;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2014;0
739;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2015;0
740;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2016;0
741;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2017;0
742;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2018;0
743;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2019;0
744;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2020;0
745;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2021;0
746;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2022;0
747;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Ziekenhuisapotheker;Geen sector (geen econ. activiteit);2023;0
748;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2013;54810
749;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2014;56275
750;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2015;57630
751;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2016;58965
752;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2017;60220
753;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2018;60425
754;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2019;62400
755;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2020;63885
756;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2021;65250
757;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2022;66065
758;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal inclusief geen sector;2023;66590
759;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2013;54810
760;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2014;56275
761;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2015;57630
762;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2016;58965
763;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2017;60220
764;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2018;60425
765;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2019;62400
766;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2020;63885
767;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2021;65250
768;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2022;66065
769;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Alle economische activiteiten;2023;66590
770;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2013;49020
771;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2014;50275
772;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2015;51650
773;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2016;52385
774;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2017;53365
775;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2018;53910
776;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2019;55955
777;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2020;57400
778;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2021;59120
779;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2022;59855
780;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Totaal Gezondheids- en welzijnszorg;2023;60585
781;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2013;9520
782;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2014;9855
783;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2015;10115
784;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2016;10380
785;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2017;10625
786;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2018;10670
787;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2019;10885
788;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2020;10980
789;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2021;11055
790;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2022;11040
791;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Universitair medische centra;2023;11020
792;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2013;8790
793;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2014;9110
794;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2015;9135
795;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2016;9050
796;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2017;9245
797;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2018;8970
798;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2019;9230
799;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;Totaal artsen;Algemene ziekenhuizen;2020;9470
