ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
3027;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;600.0;350.0;350.0;10.0;20.0;;0.0;10.0;10.0;120.0;100.0;;440.0;250.0;240.0;10.0;20.0;;0.0;10.0;10.0;110.0;70.0;;150.0;110.0;110.0;0.0;10.0;;0.0;0.0;0.0;10.0;30.0;;1.4;1.4;1.6
3028;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;650.0;360.0;360.0;0.0;20.0;0.0;0.0;10.0;0.0;160.0;110.0;;460.0;240.0;240.0;0.0;10.0;0.0;0.0;10.0;0.0;140.0;70.0;;190.0;130.0;120.0;0.0;10.0;;0.0;0.0;;20.0;40.0;;1.5;1.4;1.6
3029;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;690.0;420.0;420.0;0.0;20.0;0.0;0.0;10.0;10.0;150.0;110.0;;470.0;270.0;270.0;0.0;20.0;0.0;0.0;10.0;10.0;130.0;60.0;;220.0;150.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;50.0;;1.5;1.3;1.8
3030;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3031;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.1;2.1;
3032;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3033;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.6;;0.6
3034;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.1;2.1;
3035;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
3036;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.0;1.9;2.2
3037;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.1;1.9;2.5
3038;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.5;1.5;1.5
3039;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.8;1.8;1.9
3040;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.8;1.7;1.9
3041;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.1;2.0;2.4
3042;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.2;1.1;1.4
3043;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.2;1.2;1.3
3044;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;20.0;20.0;20.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.4;1.4;1.9
3045;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.1;1.2;0.9
3046;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;30.0;30.0;30.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.4;1.5;0.9
3047;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;40.0;40.0;30.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.1;1.1;1.2
3048;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
3049;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.1;1.0;1.2
3050;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 2001/'02;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.9;1.0;0.6
3051;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 2002/'03;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.1;0.7
3052;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.0;1.0
3053;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 55, Horeca;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.1;0.9
3054;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.5;1.3;1.8
3055;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.7;1.4;2.2
3056;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.9;2.0;1.8
3057;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.5;1.3;1.9
3058;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.1;0.8
3059;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.4;1.0;2.7
3060;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.0;1.6;2.4
3061;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.0;1.7;2.3
3062;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.6;1.6;
3063;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.7;1.5;2.1
3064;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.1;2.3;2.0
3065;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.0;1.2;2.2
3066;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;80.0;80.0;80.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.6;1.6;1.6
3067;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;90.0;90.0;90.0;0.0;;;;;;;;;70.0;70.0;60.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.6;1.6;1.6
3068;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;80.0;80.0;70.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.8;1.6;2.2
3069;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;60.0;60.0;60.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.6;1.4;2.0
3070;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;80.0;80.0;80.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.6;1.4;2.0
3071;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;110.0;110.0;110.0;0.0;;;;;;;;;70.0;70.0;70.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;1.7;1.5;1.9
3072;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;60.0;60.0;60.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.2;1.2;1.2
3073;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;60.0;60.0;60.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.3;1.4;1.1
3074;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;70.0;70.0;70.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.3;1.3;1.3
3075;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;80.0;80.0;80.0;0.0;;;;;;;;;60.0;60.0;60.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.4;1.4;1.3
3076;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;80.0;80.0;80.0;0.0;;;;;;;;;60.0;60.0;60.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.2;1.3;1.0
3077;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;100.0;100.0;100.0;0.0;;;;;;;;;70.0;70.0;70.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.2;1.3;1.0
3078;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.6;1.5;1.7
3079;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.8;1.4;2.1
3080;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.7;1.3;1.8
3081;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.5;1.4;1.6
3082;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.7;1.7;1.7
3083;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;2.4;1.5;2.8
3084;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.4;1.4;1.5
3085;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;40.0;40.0;40.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.5;1.5;1.8
3086;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;50.0;50.0;50.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.6;1.7;1.6
3087;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;50.0;50.0;50.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.6;1.7;1.0
3088;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;60.0;60.0;60.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.6;1.6;1.7
3089;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;40.0;40.0;40.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.5;1.6;1.5
3090;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.5;1.4;2.3
3091;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.7;1.4;2.2
3092;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;70.0;70.0;70.0;0.0;;;;;;;;;50.0;50.0;50.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.7;1.5;2.2
3093;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;60.0;60.0;60.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;20.0;20.0;20.0;0.0;;;;;;;;;1.7;1.5;2.1
3094;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;60.0;60.0;60.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.7;1.4;2.1
3095;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;70.0;70.0;70.0;0.0;;;;;;;;;40.0;40.0;40.0;0.0;;;;;;;;;30.0;30.0;30.0;0.0;;;;;;;;;1.7;1.2;2.2
3096;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.3;1.2;1.5
3097;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.3;1.5;1.3
3098;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
3099;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;20.0;20.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;1.1;0.8;1.6
3100;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.3;1.4;1.0
3101;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;1.0;1.0;0.8
3102;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 1999/'00;130.0;0.0;0.0;0.0;10.0;;;10.0;0.0;50.0;70.0;;80.0;0.0;0.0;0.0;10.0;;;10.0;;40.0;40.0;;40.0;0.0;0.0;0.0;0.0;;;0.0;0.0;10.0;30.0;;2.4;;2.4
3103;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 2000/'01;170.0;0.0;0.0;0.0;10.0;;0.0;0.0;0.0;90.0;70.0;;130.0;0.0;0.0;0.0;10.0;;;0.0;0.0;80.0;40.0;;40.0;0.0;0.0;0.0;0.0;;0.0;0.0;;10.0;30.0;;0.4;0.2;0.9
3104;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 2001/'02;190.0;0.0;0.0;0.0;20.0;0.0;0.0;10.0;0.0;70.0;100.0;;140.0;0.0;0.0;0.0;10.0;;0.0;10.0;0.0;60.0;60.0;;50.0;0.0;0.0;0.0;0.0;0.0;;0.0;;10.0;30.0;;1.4;;1.4
3105;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 2002/'03;250.0;0.0;0.0;0.0;20.0;;0.0;10.0;10.0;120.0;100.0;;200.0;0.0;0.0;0.0;20.0;;0.0;10.0;10.0;110.0;70.0;;50.0;0.0;0.0;0.0;10.0;;0.0;0.0;0.0;10.0;30.0;;0.3;0.5;0.2
3106;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 2003/'04;290.0;0.0;0.0;0.0;20.0;0.0;0.0;10.0;0.0;160.0;110.0;;230.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;140.0;70.0;;60.0;0.0;0.0;0.0;10.0;;0.0;0.0;;20.0;40.0;;1.0;;1.0
3107;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Direct na afstuderen;Onbekend;Cohort 2004/'05;280.0;0.0;0.0;0.0;20.0;0.0;0.0;10.0;10.0;150.0;110.0;;210.0;0.0;0.0;0.0;20.0;0.0;0.0;10.0;10.0;130.0;60.0;;70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;50.0;;1.0;0.1;1.5
3108;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;430.0;340.0;340.0;10.0;10.0;0.0;0.0;0.0;0.0;50.0;20.0;20.0;300.0;230.0;230.0;10.0;10.0;0.0;0.0;0.0;0.0;40.0;10.0;20.0;130.0;110.0;110.0;0.0;0.0;;0.0;;0.0;10.0;10.0;10.0;2.1;1.9;2.3
3109;Alle afstudeerrichtingen;Mannen en vrouwen;0;5;Eén jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;490.0;370.0;360.0;10.0;10.0;;0.0;0.0;0.0;60.0;20.0;30.0;350.0;250.0;250.0;10.0;10.0;;0.0;0.0;0.0;60.0;20.0;20.0;140.0;120.0;120.0;0.0;;;;;;0.0;10.0;10.0;2.0;1.9;2.3
