ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
1339;Duurzame consumptiegoederen;2004 november;82.1;-1.8;-1.7;88.7;-2.3;-0.4
1340;Duurzame consumptiegoederen;2004 december;86.3;3.8;1.3;89.9;1.2;-2.5
1341;Duurzame consumptiegoederen;2004 4e kwartaal;85.2;-0.7;-1.0;91.0;-1.7;-1.0
1342;Duurzame consumptiegoederen;2005 januari;99.4;-2.4;1.1;96.8;-4.0;-1.5
1343;Duurzame consumptiegoederen;2005 februari;76.5;-5.2;-3.3;77.0;-6.3;-1.1
1344;Duurzame consumptiegoederen;2005 maart;94.9;0.5;-0.2;96.7;-0.3;-0.8
1345;Duurzame consumptiegoederen;2005 1e kwartaal;90.3;-2.3;-0.6;90.2;-3.4;-1.1
1346;Duurzame consumptiegoederen;2005 april;92.0;-0.9;-2.3;92.9;-1.4;-0.4
1347;Duurzame consumptiegoederen;2005 mei;88.5;-3.1;-2.1;89.1;-3.8;-0.7
1348;Duurzame consumptiegoederen;2005 juni;96.9;1.2;1.1;96.3;0.3;-0.9
1349;Duurzame consumptiegoederen;2005 2e kwartaal;92.5;-0.9;-1.0;92.8;-1.6;-0.7
1350;Duurzame consumptiegoederen;2005 juli;95.4;0.2;2.2;94.0;-0.4;-0.6
1351;Duurzame consumptiegoederen;2005 augustus;89.5;6.6;4.1;89.1;5.3;-1.2
1352;Duurzame consumptiegoederen;2005 september;93.9;4.7;4.5;97.3;4.0;-0.6
1353;Duurzame consumptiegoederen;2005 3e kwartaal;92.9;3.7;3.6;93.5;2.9;-0.8
1354;Duurzame consumptiegoederen;2005 oktober;90.0;3.2;5.1;96.5;2.4;-0.8
1355;Duurzame consumptiegoederen;2005 november;88.3;7.6;5.7;94.6;6.7;-0.8
1356;Duurzame consumptiegoederen;2005 december;89.4;3.6;3.3;93.2;3.7;0.1
1357;Duurzame consumptiegoederen;2005 4e kwartaal;89.2;4.7;4.7;94.8;4.2;-0.5
1358;Duurzame consumptiegoederen;2006 januari;103.7;4.3;5.3;100.6;3.9;-0.3
1359;Duurzame consumptiegoederen;2006 februari;84.7;10.8;10.4;84.5;9.8;-0.9
1360;Duurzame consumptiegoederen;2006 maart;102.5;8.0;6.8;104.0;7.6;-0.4
1361;Duurzame consumptiegoederen;2006 1e kwartaal;96.9;7.4;7.3;96.4;6.9;-0.5
1362;Duurzame consumptiegoederen;2006 april;95.8;4.1;7.3;96.5;3.9;-0.2
1363;Duurzame consumptiegoederen;2006 mei;101.8;15.0;11.8;102.2;14.7;-0.3
1364;Duurzame consumptiegoederen;2006 juni;103.0;6.2;6.3;102.6;6.6;0.3
1365;Duurzame consumptiegoederen;2006 2e kwartaal;100.2;8.3;8.4;100.4;8.3;0.0
1366;Duurzame consumptiegoederen;2006 juli;97.0;1.7;3.3;94.8;0.8;-0.9
1367;Duurzame consumptiegoederen;2006 augustus;98.9;10.5;9.3;99.1;11.2;0.6
1368;Duurzame consumptiegoederen;2006 september;97.7;4.0;3.1;101.1;3.9;-0.1
1369;Duurzame consumptiegoederen;2006 3e kwartaal;97.9;5.3;5.2;98.3;5.2;-0.1
1370;Duurzame consumptiegoederen;2006 oktober;92.9;3.1;4.1;99.4;2.9;-0.2
1371;Duurzame consumptiegoederen;2006 november;93.0;5.3;5.4;99.8;5.4;0.1
1372;Duurzame consumptiegoederen;2006 december;94.1;5.2;7.6;98.0;5.2;-0.1
1373;Duurzame consumptiegoederen;2006 4e kwartaal;93.3;4.6;5.7;99.1;4.5;-0.1
1374;Duurzame consumptiegoederen;2007 januari;108.9;5.0;2.8;105.3;4.6;-0.4
1375;Duurzame consumptiegoederen;2007 februari;91.3;7.8;7.6;90.0;6.5;-1.2
1376;Duurzame consumptiegoederen;2007 maart;110.7;8.1;7.5;113.0;8.7;0.6
1377;Duurzame consumptiegoederen;2007 1e kwartaal;103.6;6.9;5.9;102.8;6.6;-0.3
1378;Duurzame consumptiegoederen;2007 april;101.1;5.6;7.6;101.9;5.6;0.0
1379;Duurzame consumptiegoederen;2007 mei;103.7;1.9;1.3;104.3;2.0;0.1
1380;Duurzame consumptiegoederen;2007 juni;110.6;7.4;6.3;110.4;7.6;0.1
1381;Duurzame consumptiegoederen;2007 2e kwartaal;105.2;5.0;5.0;105.5;5.1;0.1
1382;Duurzame consumptiegoederen;2007 juli;104.8;8.0;9.6;103.4;9.1;1.0
1383;Duurzame consumptiegoederen;2007 augustus;102.3;3.4;2.3;102.1;3.0;-0.4
1384;Duurzame consumptiegoederen;2007 september;103.1;5.6;8.2;106.2;5.1;-0.5
1385;Duurzame consumptiegoederen;2007 3e kwartaal;103.4;5.6;6.7;103.9;5.6;0.0
1386;Duurzame consumptiegoederen;2007 oktober;101.1;8.9;5.9;107.4;8.1;-0.7
1387;Duurzame consumptiegoederen;2007 november;96.2;3.4;3.3;102.7;2.9;-0.5
1388;Duurzame consumptiegoederen;2007 december;97.6;3.7;5.6;101.2;3.3;-0.4
1389;Duurzame consumptiegoederen;2007 4e kwartaal;98.3;5.3;5.0;103.8;4.8;-0.5
1390;Duurzame consumptiegoederen;2008 januari;110.8;1.7;1.1;107.6;2.2;0.5
1391;Duurzame consumptiegoederen;2008 februari;101.2;10.9;5.6;99.5;10.6;-0.3
1392;Duurzame consumptiegoederen;2008 maart;103.6;-6.4;-2.4;105.8;-6.4;0.0
1393;Duurzame consumptiegoederen;2008 1e kwartaal;105.2;1.5;1.2;104.3;1.5;0.0
1394;Duurzame consumptiegoederen;2008 april;106.2;5.1;1.3;106.8;4.8;-0.2
1395;Duurzame consumptiegoederen;2008 mei;112.0;8.0;6.3;111.4;6.8;-1.1
1396;Duurzame consumptiegoederen;2008 juni;108.3;-2.1;2.8;106.8;-3.2;-1.1
1397;Duurzame consumptiegoederen;2008 2e kwartaal;108.8;3.5;3.5;108.3;2.7;-0.8
1398;Duurzame consumptiegoederen;2008 juli;110.3;5.3;1.5;107.7;4.2;-1.0
1399;Duurzame consumptiegoederen;2008 augustus;104.6;2.3;3.8;103.6;1.5;-0.8
1400;Duurzame consumptiegoederen;2008 september;105.0;1.8;2.1;107.6;1.3;-0.5
1401;Duurzame consumptiegoederen;2008 3e kwartaal;106.6;3.1;2.5;106.3;2.3;-0.8
1402;Duurzame consumptiegoederen;2008 oktober;103.3;2.2;0.4;109.3;1.8;-0.4
1403;Duurzame consumptiegoederen;2008 november;93.8;-2.5;-0.8;99.6;-3.0;-0.5
1404;Duurzame consumptiegoederen;2008 december;98.7;1.1;-0.2;101.3;0.1;-1.1
1405;Duurzame consumptiegoederen;2008 4e kwartaal;98.6;0.3;-0.2;103.4;-0.4;-0.7
1406;Duurzame consumptiegoederen;2009 januari;109.0;-1.6;-2.9;103.3;-4.0;-2.4
1407;Duurzame consumptiegoederen;2009 februari;90.4;-10.7;-6.5;87.6;-12.0;-1.4
1408;Duurzame consumptiegoederen;2009 maart;97.5;-5.9;-5.6;98.6;-6.8;-1.0
1409;Duurzame consumptiegoederen;2009 1e kwartaal;99.0;-5.9;-4.9;96.5;-7.5;-1.7
1410;Duurzame consumptiegoederen;2009 april;101.0;-4.9;-4.7;100.3;-6.1;-1.2
1411;Duurzame consumptiegoederen;2009 mei;101.1;-9.7;-7.8;99.9;-10.3;-0.6
1412;Duurzame consumptiegoederen;2009 juni;102.8;-5.0;-6.9;99.9;-6.5;-1.6
1413;Duurzame consumptiegoederen;2009 2e kwartaal;101.6;-6.6;-6.5;100.0;-7.7;-1.1
1414;Duurzame consumptiegoederen;2009 juli;106.4;-3.5;-4.0;102.5;-4.8;-1.4
1415;Duurzame consumptiegoederen;2009 augustus;92.7;-11.4;-9.7;90.8;-12.3;-1.0
1416;Duurzame consumptiegoederen;2009 september;100.6;-4.2;-5.9;102.2;-5.0;-0.9
1417;Duurzame consumptiegoederen;2009 3e kwartaal;99.9;-6.3;-6.5;98.5;-7.3;-1.1
1418;Duurzame consumptiegoederen;2009 oktober;101.0;-2.3;-2.9;106.7;-2.3;-0.1
1419;Duurzame consumptiegoederen;2009 november;89.1;-5.0;-3.0;94.2;-5.5;-0.5
1420;Duurzame consumptiegoederen;2009 december;97.1;-1.6;-2.9;98.8;-2.5;-0.9
1421;Duurzame consumptiegoederen;2009 4e kwartaal;95.7;-2.9;-2.9;99.9;-3.4;-0.5
1422;Duurzame consumptiegoederen;2010 januari;105.1;-3.6;-1.5;101.1;-2.2;1.5
1423;Duurzame consumptiegoederen;2010 februari;87.3;-3.4;-3.3;85.1;-2.8;0.6
1424;Duurzame consumptiegoederen;2010 maart;103.9;6.6;3.9;105.4;7.0;0.4
1425;Duurzame consumptiegoederen;2010 1e kwartaal;98.8;-0.2;-0.3;97.2;0.7;0.9
1426;Duurzame consumptiegoederen;2010 april;101.1;0.1;-0.1;101.7;1.3;1.2
1427;Duurzame consumptiegoederen;2010 mei;99.9;-1.2;0.9;100.2;0.3;1.5
1428;Duurzame consumptiegoederen;2010 juni;108.8;5.7;3.8;107.1;7.3;1.4
1429;Duurzame consumptiegoederen;2010 2e kwartaal;103.2;1.6;1.5;103.0;3.0;1.4
1430;Duurzame consumptiegoederen;2010 juli;106.1;-0.3;-0.8;102.8;0.3;0.6
1431;Duurzame consumptiegoederen;2010 augustus;98.9;6.8;7.9;96.6;6.4;-0.4
1432;Duurzame consumptiegoederen;2010 september;106.5;5.9;5.8;107.7;5.4;-0.5
1433;Duurzame consumptiegoederen;2010 3e kwartaal;103.9;4.0;4.1;102.4;3.9;0.0
1434;Duurzame consumptiegoederen;2010 oktober;100.3;-0.6;1.4;105.5;-1.2;-0.6
1435;Duurzame consumptiegoederen;2010 november;94.8;6.4;4.2;99.8;5.9;-0.5
1436;Duurzame consumptiegoederen;2010 december;97.2;0.0;-0.7;98.6;-0.2;-0.3
1437;Duurzame consumptiegoederen;2010 4e kwartaal;97.4;1.8;1.6;101.3;1.4;-0.4
1438;Duurzame consumptiegoederen;2011 januari;111.3;5.8;7.5;106.0;4.9;-0.9
1439;Duurzame consumptiegoederen;2011 februari;92.7;6.1;6.1;90.2;5.9;-0.2
1440;Duurzame consumptiegoederen;2011 maart;106.1;2.1;1.0;107.6;2.1;0.0
1441;Duurzame consumptiegoederen;2011 1e kwartaal;103.3;4.6;4.9;101.3;4.2;-0.4
1442;Duurzame consumptiegoederen;2011 april;104.3;3.2;1.9;105.9;4.1;0.9
1443;Duurzame consumptiegoederen;2011 mei;103.9;4.0;4.2;105.2;4.9;0.9
1444;Duurzame consumptiegoederen;2011 juni;107.2;-1.4;-0.6;105.6;-1.5;0.0
1445;Duurzame consumptiegoederen;2011 2e kwartaal;105.1;1.8;1.8;105.5;2.4;0.6
1446;Duurzame consumptiegoederen;2011 juli;106.0;-0.1;1.9;101.8;-1.0;-0.8
1447;Duurzame consumptiegoederen;2011 augustus;97.6;-1.3;-3.6;95.4;-1.3;0.0
1448;Duurzame consumptiegoederen;2011 september;98.4;-7.7;-7.8;99.5;-7.7;0.0
1449;Duurzame consumptiegoederen;2011 3e kwartaal;100.7;-3.1;-3.2;98.9;-3.4;-0.4
1450;Duurzame consumptiegoederen;2011 oktober;94.0;-6.3;-4.5;99.5;-5.7;0.7
1451;Duurzame consumptiegoederen;2011 november;93.9;-0.9;-2.4;99.0;-0.7;0.2
1452;Duurzame consumptiegoederen;2011 december;99.3;2.2;1.4;101.1;2.5;0.4
1453;Duurzame consumptiegoederen;2011 4e kwartaal;95.7;-1.7;-1.8;99.9;-1.4;0.4
1454;Duurzame consumptiegoederen;2012 januari;106.8;-4.0;-3.2;102.4;-3.5;0.6
1455;Duurzame consumptiegoederen;2012 februari;88.7;-4.3;-8.1;86.2;-4.4;-0.1
1456;Duurzame consumptiegoederen;2012 maart;106.1;0.1;-1.2;108.5;0.8;0.7
1457;Duurzame consumptiegoederen;2012 1e kwartaal;100.5;-2.7;-4.0;99.0;-2.2;0.5
1458;Duurzame consumptiegoederen;2012 april;91.9;-11.8;-7.3;94.4;-10.9;1.1
1459;Duurzame consumptiegoederen;2012 mei;102.2;-1.7;-4.5;103.8;-1.3;0.4
1460;Duurzame consumptiegoederen;2012 juni;110.4;3.0;0.9;109.3;3.5;0.5
1461;Duurzame consumptiegoederen;2012 2e kwartaal;101.5;-3.5;-3.6;102.5;-2.9;0.6
1462;Duurzame consumptiegoederen;2012 juli;97.0;-8.5;-5.8;93.9;-7.7;0.8
1463;Duurzame consumptiegoederen;2012 augustus;93.0;-4.7;-6.6;90.2;-5.4;-0.7
1464;Duurzame consumptiegoederen;2012 september;98.2;-0.2;1.3;98.6;-0.8;-0.6
1465;Duurzame consumptiegoederen;2012 3e kwartaal;96.1;-4.6;-3.8;94.3;-4.7;-0.1
1466;Duurzame consumptiegoederen;2012 oktober;87.3;-7.2;-8.2;92.9;-6.6;0.6
1467;Duurzame consumptiegoederen;2012 november;85.1;-9.4;-9.5;90.5;-8.6;0.8
1468;Duurzame consumptiegoederen;2012 december;93.1;-6.2;-2.5;96.3;-4.7;1.5
1469;Duurzame consumptiegoederen;2012 4e kwartaal;88.5;-7.6;-6.7;93.2;-6.7;1.0
1470;Duurzame consumptiegoederen;2013 januari;99.4;-6.9;-9.8;98.0;-4.3;2.8
1471;Duurzame consumptiegoederen;2013 februari;81.4;-8.2;-4.5;81.1;-5.9;2.6
1472;Duurzame consumptiegoederen;2013 maart;92.1;-13.2;-11.5;97.8;-9.8;3.9
1473;Duurzame consumptiegoederen;2013 1e kwartaal;91.0;-9.5;-8.8;92.3;-6.8;3.0
1474;Duurzame consumptiegoederen;2013 april;89.2;-3.0;-4.9;92.5;-1.9;1.1
1475;Duurzame consumptiegoederen;2013 mei;95.4;-6.6;-7.0;98.2;-5.4;1.2
1476;Duurzame consumptiegoederen;2013 juni;98.4;-10.9;-8.7;99.2;-9.2;1.9
1477;Duurzame consumptiegoederen;2013 2e kwartaal;94.3;-7.1;-7.0;96.6;-5.7;1.5
1478;Duurzame consumptiegoederen;2013 juli;94.4;-2.7;-5.0;93.3;-0.7;2.0
1479;Duurzame consumptiegoederen;2013 augustus;90.0;-3.2;-3.8;89.2;-1.1;2.2
1480;Duurzame consumptiegoederen;2013 september;90.4;-7.9;-5.7;92.4;-6.3;1.7
1481;Duurzame consumptiegoederen;2013 3e kwartaal;91.6;-4.6;-4.8;91.6;-2.8;1.9
1482;Duurzame consumptiegoederen;2013 oktober;91.4;4.8;3.4;93.7;0.9;-3.7
1483;Duurzame consumptiegoederen;2013 november;90.7;6.5;5.4;93.8;3.6;-2.7
1484;Duurzame consumptiegoederen;2013 december;98.0;5.3;6.5;98.8;2.6;-2.5
1485;Duurzame consumptiegoederen;2013 4e kwartaal;93.4;5.5;5.1;95.4;2.4;-3.0
1486;Duurzame consumptiegoederen;2014 januari;102.8;3.4;2.8;101.5;3.6;0.2
1487;Duurzame consumptiegoederen;2014 februari;85.7;5.3;5.2;85.6;5.5;0.2
1488;Duurzame consumptiegoederen;2014 maart;94.4;2.5;4.4;99.9;2.2;-0.3
1489;Duurzame consumptiegoederen;2014 1e kwartaal;94.3;3.6;4.0;95.7;3.7;0.0
1490;Duurzame consumptiegoederen;2014 april;94.4;5.9;4.0;96.4;4.2;-1.6
1491;Duurzame consumptiegoederen;2014 mei;100.9;5.7;4.6;102.7;4.6;-1.0
1492;Duurzame consumptiegoederen;2014 juni;97.1;-1.3;1.4;97.1;-2.1;-0.8
1493;Duurzame consumptiegoederen;2014 2e kwartaal;97.5;3.3;3.3;98.8;2.2;-1.1
1494;Duurzame consumptiegoederen;2014 juli;97.4;3.2;1.8;94.6;1.4;-1.7
1495;Duurzame consumptiegoederen;2014 augustus;94.1;4.5;6.6;92.1;3.2;-1.3
1496;Duurzame consumptiegoederen;2014 september;90.6;0.2;-1.8;90.8;-1.7;-1.9
1497;Duurzame consumptiegoederen;2014 3e kwartaal;94.0;2.6;2.2;92.5;0.9;-1.6
1498;Duurzame consumptiegoederen;2014 oktober;96.9;6.0;5.5;98.8;5.4;-0.6
1499;Duurzame consumptiegoederen;2014 november;92.9;2.5;5.1;94.1;0.4;-2.1
1500;Duurzame consumptiegoederen;2014 december;101.8;3.9;1.5;101.2;2.4;-1.4
1501;Duurzame consumptiegoederen;2014 4e kwartaal;97.2;4.1;3.9;98.0;2.7;-1.4
1502;Duurzame consumptiegoederen;2015 januari;108.9;5.9;5.2;105.7;4.1;-1.7
1503;Duurzame consumptiegoederen;2015 februari;89.9;5.0;5.0;88.3;3.2;-1.7
1504;Duurzame consumptiegoederen;2015 maart;97.1;2.8;3.9;101.0;1.1;-1.7
1505;Duurzame consumptiegoederen;2015 1e kwartaal;98.6;4.6;4.7;98.3;2.8;-1.8
1506;Duurzame consumptiegoederen;2015 april;98.4;4.2;4.4;99.7;3.3;-0.9
1507;Duurzame consumptiegoederen;2015 mei;101.4;0.5;2.9;102.4;-0.4;-0.9
1508;Duurzame consumptiegoederen;2015 juni;105.8;8.9;6.5;105.3;8.4;-0.5
1509;Duurzame consumptiegoederen;2015 2e kwartaal;101.9;4.5;4.6;102.4;3.7;-0.8
1510;Duurzame consumptiegoederen;2015 juli;105.2;8.1;7.6;102.5;8.4;0.3
1511;Duurzame consumptiegoederen;2015 augustus;93.8;-0.3;1.3;91.2;-1.0;-0.6
1512;Duurzame consumptiegoederen;2015 september;99.5;9.8;8.1;100.5;10.7;0.8
1513;Duurzame consumptiegoederen;2015 3e kwartaal;99.5;5.8;5.6;98.1;6.0;0.2
1514;Duurzame consumptiegoederen;2015 oktober;100.1;3.3;2.6;102.6;3.9;0.5
1515;Duurzame consumptiegoederen;2015 november;91.8;-1.3;1.0;93.4;-0.8;0.5
1516;Duurzame consumptiegoederen;2015 december;108.1;6.2;4.7;107.4;6.2;0.0
1517;Duurzame consumptiegoederen;2015 4e kwartaal;100.0;2.9;2.8;101.1;3.2;0.3
1518;Duurzame consumptiegoederen;2016 januari;106.1;-2.6;-0.6;104.2;-1.4;1.2
1519;Duurzame consumptiegoederen;2016 februari;91.3;1.5;-0.9;90.7;2.7;1.2
1520;Duurzame consumptiegoederen;2016 maart;99.8;2.8;-0.5;104.6;3.5;0.7
1521;Duurzame consumptiegoederen;2016 1e kwartaal;99.1;0.5;-0.7;99.8;1.5;1.0
1522;Duurzame consumptiegoederen;2016 april;96.9;-1.5;-2.9;99.8;0.1;1.6
1523;Duurzame consumptiegoederen;2016 mei;99.0;-2.4;0.4;101.7;-0.6;1.8
1524;Duurzame consumptiegoederen;2016 juni;106.4;0.6;-1.1;106.6;1.2;0.6
1525;Duurzame consumptiegoederen;2016 2e kwartaal;100.8;-1.1;-1.2;102.7;0.3;1.4
1526;Duurzame consumptiegoederen;2016 juli;106.1;0.9;2.1;103.9;1.4;0.5
1527;Duurzame consumptiegoederen;2016 augustus;93.4;-0.4;-1.6;92.1;1.0;1.4
1528;Duurzame consumptiegoederen;2016 september;97.6;-1.9;-2.0;98.3;-2.3;-0.4
1529;Duurzame consumptiegoederen;2016 3e kwartaal;99.1;-0.4;-0.4;98.1;0.0;0.4
1530;Duurzame consumptiegoederen;2016 oktober;101.4;1.2;5.1;101.8;-0.8;-2.0
1531;Duurzame consumptiegoederen;2016 november;97.1;5.8;2.1;97.4;4.3;-1.4
1532;Duurzame consumptiegoederen;2016 december;110.0;1.7;0.4;108.4;0.9;-0.8
1533;Duurzame consumptiegoederen;2016 4e kwartaal;102.8;2.8;2.5;102.5;1.4;-1.4
1534;Duurzame consumptiegoederen;2017 januari;110.0;3.7;5.9;108.1;3.8;0.1
1535;Duurzame consumptiegoederen;2017 februari;91.3;0.0;2.5;90.9;0.2;0.2
1536;Duurzame consumptiegoederen;2017 maart;107.9;8.1;7.2;110.8;5.9;-2.0
1537;Duurzame consumptiegoederen;2017 1e kwartaal;103.1;4.0;5.3;103.3;3.4;-0.6
1538;Duurzame consumptiegoederen;2017 april;99.6;2.7;5.6;102.4;2.6;-0.1
1539;Duurzame consumptiegoederen;2017 mei;107.0;8.1;5.2;109.7;7.8;-0.3
1540;Duurzame consumptiegoederen;2017 juni;111.8;5.1;5.4;112.4;5.5;0.3
1541;Duurzame consumptiegoederen;2017 2e kwartaal;106.2;5.3;5.4;108.2;5.3;0.0
1542;Duurzame consumptiegoederen;2017 juli;110.5;4.1;5.9;107.7;3.6;-0.4
1543;Duurzame consumptiegoederen;2017 augustus;99.7;6.7;5.4;98.0;6.4;-0.3
1544;Duurzame consumptiegoederen;2017 september;106.2;8.9;7.7;107.1;8.9;0.1
1545;Duurzame consumptiegoederen;2017 3e kwartaal;105.5;6.5;6.3;104.2;6.3;-0.2
1546;Duurzame consumptiegoederen;2017 oktober;100.0;-1.3;-0.2;100.9;-0.8;0.5
1547;Duurzame consumptiegoederen;2017 november;103.1;6.2;6.2;104.3;7.1;0.8
1548;Duurzame consumptiegoederen;2017 december;107.7;-2.1;0.2;107.1;-1.1;1.0
1549;Duurzame consumptiegoederen;2017 4e kwartaal;103.6;0.8;1.9;104.1;1.6;0.8
1550;Duurzame consumptiegoederen;2018 januari;118.8;8.0;6.8;117.6;8.7;0.7
1551;Duurzame consumptiegoederen;2018 februari;96.1;5.2;5.2;96.1;5.7;0.5
1552;Duurzame consumptiegoederen;2018 maart;113.5;5.2;4.7;116.6;5.2;0.0
1553;Duurzame consumptiegoederen;2018 1e kwartaal;109.5;6.2;5.6;110.1;6.6;0.4
1554;Duurzame consumptiegoederen;2018 april;106.2;6.6;8.9;109.0;6.4;-0.2
1555;Duurzame consumptiegoederen;2018 mei;113.2;5.7;5.4;115.1;5.0;-0.7
1556;Duurzame consumptiegoederen;2018 juni;119.2;6.6;4.7;120.2;6.9;0.2
1557;Duurzame consumptiegoederen;2018 2e kwartaal;112.9;6.3;6.3;114.7;6.1;-0.2
1558;Duurzame consumptiegoederen;2018 juli;113.6;2.8;3.9;112.2;4.1;1.3
1559;Duurzame consumptiegoederen;2018 augustus;107.5;7.8;7.2;105.2;7.4;-0.3
1560;Duurzame consumptiegoederen;2018 september;108.1;1.7;4.1;108.3;1.2;-0.5
1561;Duurzame consumptiegoederen;2018 3e kwartaal;109.7;4.0;5.0;108.6;4.1;0.1
1562;Duurzame consumptiegoederen;2018 oktober;104.8;4.8;2.5;105.7;4.8;0.0
1563;Duurzame consumptiegoederen;2018 november;108.0;4.8;4.6;109.0;4.5;-0.3
1564;Duurzame consumptiegoederen;2018 december;109.2;1.4;3.1;109.3;2.0;0.6
1565;Duurzame consumptiegoederen;2018 4e kwartaal;107.4;3.6;3.4;108.0;3.7;0.1
1566;Duurzame consumptiegoederen;2019 januari;116.4;-2.0;-3.2;115.7;-1.6;0.5
1567;Duurzame consumptiegoederen;2019 februari;98.4;2.4;2.4;99.7;3.7;1.4
1568;Duurzame consumptiegoederen;2019 maart;115.1;1.3;3.4;118.6;1.7;0.4
1569;Duurzame consumptiegoederen;2019 1e kwartaal;110.0;0.4;0.7;111.3;1.1;0.7
1570;Duurzame consumptiegoederen;2019 april;108.8;2.5;0.1;111.4;2.2;-0.2
1571;Duurzame consumptiegoederen;2019 mei;118.4;4.6;3.0;120.7;4.9;0.2
1572;Duurzame consumptiegoederen;2019 juni;118.7;-0.5;2.9;119.4;-0.6;-0.1
1573;Duurzame consumptiegoederen;2019 2e kwartaal;115.3;2.1;2.1;117.2;2.1;0.0
1574;Duurzame consumptiegoederen;2019 juli;116.2;2.3;0.1;115.0;2.5;0.2
1575;Duurzame consumptiegoederen;2019 augustus;107.1;-0.3;-0.9;107.3;2.0;2.3
1576;Duurzame consumptiegoederen;2019 september;109.6;1.4;3.6;111.2;2.7;1.2
1577;Duurzame consumptiegoederen;2019 3e kwartaal;111.0;1.2;0.9;111.2;2.4;1.2
1578;Duurzame consumptiegoederen;2019 oktober;110.1;5.0;3.7;112.5;6.4;1.3
1579;Duurzame consumptiegoederen;2019 november;111.2;3.0;2.2;114.1;4.7;1.7
1580;Duurzame consumptiegoederen;2019 december;116.9;7.0;8.1;118.7;8.6;1.4
1581;Duurzame consumptiegoederen;2019 4e kwartaal;112.7;5.0;4.7;115.1;6.5;1.5
1582;Duurzame consumptiegoederen;2020 januari;120.3;3.3;2.8;121.0;4.6;1.2
1583;Duurzame consumptiegoederen;2020 februari;105.0;6.7;2.1;106.8;7.1;0.3
1584;Duurzame consumptiegoederen;2020 maart;103.6;-10.0;-7.9;107.0;-9.8;0.2
1585;Duurzame consumptiegoederen;2020 1e kwartaal;109.6;-0.3;-1.2;111.6;0.2;0.5
1586;Duurzame consumptiegoederen;2020 april;93.1;-14.5;-15.4;96.2;-13.6;1.0
1587;Duurzame consumptiegoederen;2020 mei;113.9;-3.8;-2.3;117.8;-2.4;1.4
1588;Duurzame consumptiegoederen;2020 juni;123.2;3.8;4.1;126.6;6.0;2.1
1589;Duurzame consumptiegoederen;2020 2e kwartaal;110.1;-4.5;-4.2;113.6;-3.1;1.5
1590;Duurzame consumptiegoederen;2020 juli;130.0;11.9;10.0;131.1;14.0;1.9
1591;Duurzame consumptiegoederen;2020 augustus;112.3;4.9;8.5;113.0;5.3;0.4
1592;Duurzame consumptiegoederen;2020 september;116.8;6.6;3.1;120.1;8.0;1.4
1593;Duurzame consumptiegoederen;2020 3e kwartaal;119.7;7.9;7.3;121.4;9.2;1.2
1594;Duurzame consumptiegoederen;2020 oktober;115.5;4.9;4.0;120.5;7.1;2.1
1595;Duurzame consumptiegoederen;2020 november;115.3;3.7;8.0;119.7;5.0;1.2
1596;Duurzame consumptiegoederen;2020 december;104.7;-10.5;-14.2;107.9;-9.0;1.6
1597;Duurzame consumptiegoederen;2020 4e kwartaal;111.8;-0.8;-0.9;116.0;0.8;1.7
1598;Duurzame consumptiegoederen;2020;112.8;0.5;0.2;115.7;1.7;1.2
1599;Duurzame consumptiegoederen;2021 januari;92.4;-23.2;-21.9;95.7;-20.9;2.9
1600;Duurzame consumptiegoederen;2021 februari;86.4;-17.8;-14.1;90.1;-15.7;2.5
1601;Duurzame consumptiegoederen;2021 maart;117.8;13.7;11.2;124.4;16.3;2.3
1602;Duurzame consumptiegoederen;2021 1e kwartaal;98.9;-9.8;-8.9;103.4;-7.3;2.7
1603;Duurzame consumptiegoederen;2021 april;112.9;21.3;21.3;119.8;24.4;2.6
1604;Duurzame consumptiegoederen;2021 mei;137.1;20.4;23.6;144.7;22.8;2.0
1605;Duurzame consumptiegoederen;2021 juni;140.9;14.4;11.4;148.2;17.1;2.3
1606;Duurzame consumptiegoederen;2021 2e kwartaal;130.3;18.4;18.4;137.6;21.1;2.3
1607;Duurzame consumptiegoederen;2021 juli;136.6;5.0;4.7;140.2;7.0;1.9
1608;Duurzame consumptiegoederen;2021 augustus;119.6;6.4;7.3;123.2;9.0;2.4
1609;Duurzame consumptiegoederen;2021 september;125.1;7.1;7.0;132.1;10.0;2.7
1610;Duurzame consumptiegoederen;2021 3e kwartaal;127.1;6.1;6.3;131.9;8.6;2.3
1611;Duurzame consumptiegoederen;2021 oktober;125.7;8.8;10.8;135.6;12.5;3.4
1612;Duurzame consumptiegoederen;2021 november;125.2;8.5;6.7;134.8;12.6;3.7
1613;Duurzame consumptiegoederen;2021 december;115.3;10.2;8.6;123.6;14.5;3.9
1614;Duurzame consumptiegoederen;2021 4e kwartaal;122.1;9.2;8.7;131.3;13.2;3.7
1615;Duurzame consumptiegoederen;2021;119.6;6.0;6.1;126.0;9.0;2.8
1616;Duurzame consumptiegoederen;2022 januari;119.3;29.1;30.2;126.9;32.5;2.7
1617;Duurzame consumptiegoederen;2022 februari;114.4;32.4;32.4;123.5;37.1;3.5
1618;Duurzame consumptiegoederen;2022 maart;134.9;14.5;13.1;148.4;19.3;4.2
