ID;Geslacht;Leeftijd;Onderwijsrichting;Geboortegeneratie;OnderwijsniveauPersonen_1;OnderwijsniveauPersonenBasisonderwijs_2;OnderwijsniveauPersonenVmboMbo1_3;OnderwijsniveauPersonenHavoVwoMbo_4;OnderwijsniveauPersonenHboWo_5;OnderwijsniveauPersonenWoMaster_6;OnderwijsniveauPersonenOnbekend_7
1163;Mannen;55 tot 60 jaar;Totaal;1980 tot 1985;;;;;;;
1164;Mannen;55 tot 60 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1165;Mannen;55 tot 60 jaar;00 Algemeen;1930 tot 1935;31.3;25.0;4.7;1.5;;;
1166;Mannen;55 tot 60 jaar;00 Algemeen;1935 tot 1940;27.2;18.5;6.2;2.4;;;
1167;Mannen;55 tot 60 jaar;00 Algemeen;1940 tot 1945;25.8;14.0;7.2;4.5;;;
1168;Mannen;55 tot 60 jaar;00 Algemeen;1945 tot 1950;22.7;12.2;5.9;4.7;;;
1169;Mannen;55 tot 60 jaar;00 Algemeen;1950 tot 1955;19.7;9.9;4.5;5.3;;;
1170;Mannen;55 tot 60 jaar;00 Algemeen;1955 tot 1960;;;;;;;
1171;Mannen;55 tot 60 jaar;00 Algemeen;1960 tot 1965;;;;;;;
1172;Mannen;55 tot 60 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1173;Mannen;55 tot 60 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1174;Mannen;55 tot 60 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1175;Mannen;55 tot 60 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1176;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1177;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;7.0;;4.4;2.4;0.2;;
1178;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;6.9;;3.9;2.6;0.3;0.2;
1179;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;5.4;;2.9;2.0;0.4;0.1;
1180;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;4.3;;1.7;2.0;0.3;0.3;
1181;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;3.9;;1.1;2.0;0.4;0.3;
1182;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;;;;;;;
1183;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;;;;;;;
1184;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1185;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1186;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1187;Mannen;55 tot 60 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1188;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1189;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;10.9;;0.7;3.8;5.5;0.9;
1190;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;11.5;;0.7;3.8;5.6;1.5;
1191;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;10.4;;0.5;3.3;4.7;2.0;
1192;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;10.5;;0.7;3.2;4.8;1.9;
1193;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;11.2;;0.6;3.0;5.4;2.2;
1194;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;;;;;;;
1195;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;;;;;;;
1196;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1197;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1198;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1199;Mannen;55 tot 60 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1200;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1201;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1930 tot 1935;4.1;;0.4;1.4;1.1;1.3;
1202;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1935 tot 1940;5.6;;0.5;2.1;1.6;1.5;
1203;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1940 tot 1945;7.3;;0.6;2.3;2.1;2.2;
1204;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1945 tot 1950;9.3;;0.7;2.4;2.9;3.3;
1205;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1950 tot 1955;10.7;;0.8;2.7;3.6;3.6;
1206;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1955 tot 1960;;;;;;;
1207;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1960 tot 1965;;;;;;;
1208;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1209;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1210;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1211;Mannen;55 tot 60 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1212;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1213;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1930 tot 1935;17.2;;1.0;13.0;2.1;1.1;
1214;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1935 tot 1940;15.6;;0.7;11.1;2.4;1.4;
1215;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1940 tot 1945;16.1;;0.7;9.9;3.1;2.4;
1216;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1945 tot 1950;16.8;;0.8;8.4;4.6;2.9;
1217;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1950 tot 1955;17.0;;1.1;7.0;5.3;3.6;
1218;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1955 tot 1960;;;;;;;
1219;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1960 tot 1965;;;;;;;
1220;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1221;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1222;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1223;Mannen;55 tot 60 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1224;Mannen;55 tot 60 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
1225;Mannen;55 tot 60 jaar;05+07 Technisch;1930 tot 1935;28.9;;10.9;13.0;3.5;1.4;
1226;Mannen;55 tot 60 jaar;05+07 Technisch;1935 tot 1940;32.6;;10.3;16.4;3.9;2.0;
1227;Mannen;55 tot 60 jaar;05+07 Technisch;1940 tot 1945;33.8;;10.4;16.3;4.4;2.7;
1228;Mannen;55 tot 60 jaar;05+07 Technisch;1945 tot 1950;33.4;;10.1;16.5;4.2;2.6;
1229;Mannen;55 tot 60 jaar;05+07 Technisch;1950 tot 1955;34.4;;10.4;17.0;4.2;2.7;
1230;Mannen;55 tot 60 jaar;05+07 Technisch;1955 tot 1960;;;;;;;
1231;Mannen;55 tot 60 jaar;05+07 Technisch;1960 tot 1965;;;;;;;
1232;Mannen;55 tot 60 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1233;Mannen;55 tot 60 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1234;Mannen;55 tot 60 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1235;Mannen;55 tot 60 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1236;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
1237;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1930 tot 1935;0.6;;;;;;0.3
1238;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1935 tot 1940;0.6;;0.1;;;;0.4
1239;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1940 tot 1945;1.2;;0.2;0.2;0.1;;0.6
1240;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1945 tot 1950;3.0;;0.1;1.1;0.1;0.9;0.8
1241;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1950 tot 1955;3.1;0.0;0.3;1.4;0.2;0.5;0.7
1242;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1955 tot 1960;;;;;;;
1243;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1960 tot 1965;;;;;;;
1244;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1245;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1246;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1247;Mannen;55 tot 60 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1248;Mannen;60 tot 65 jaar;Totaal;1925 tot 1930;100.0;26.9;21.5;35.6;10.7;4.9;0.3
1249;Mannen;60 tot 65 jaar;Totaal;1930 tot 1935;100.0;20.2;23.2;37.8;12.6;5.9;0.2
1250;Mannen;60 tot 65 jaar;Totaal;1935 tot 1940;100.0;15.7;24.7;38.3;13.4;7.4;0.4
1251;Mannen;60 tot 65 jaar;Totaal;1940 tot 1945;100.0;12.4;21.7;39.1;16.4;9.9;0.6
1252;Mannen;60 tot 65 jaar;Totaal;1945 tot 1950;100.0;11.8;19.9;37.8;18.1;11.8;0.7
1253;Mannen;60 tot 65 jaar;Totaal;1950 tot 1955;;;;;;;
1254;Mannen;60 tot 65 jaar;Totaal;1955 tot 1960;;;;;;;
1255;Mannen;60 tot 65 jaar;Totaal;1960 tot 1965;;;;;;;
1256;Mannen;60 tot 65 jaar;Totaal;1965 tot 1970;;;;;;;
1257;Mannen;60 tot 65 jaar;Totaal;1970 tot 1975;;;;;;;
1258;Mannen;60 tot 65 jaar;Totaal;1975 tot 1980;;;;;;;
1259;Mannen;60 tot 65 jaar;Totaal;1980 tot 1985;;;;;;;
1260;Mannen;60 tot 65 jaar;00 Algemeen;1925 tot 1930;35.0;26.9;6.1;1.9;;;
1261;Mannen;60 tot 65 jaar;00 Algemeen;1930 tot 1935;30.8;20.2;7.8;2.8;;;
1262;Mannen;60 tot 65 jaar;00 Algemeen;1935 tot 1940;27.9;15.7;8.3;3.9;;;
1263;Mannen;60 tot 65 jaar;00 Algemeen;1940 tot 1945;23.3;12.4;6.6;4.3;;;
1264;Mannen;60 tot 65 jaar;00 Algemeen;1945 tot 1950;22.3;11.8;5.7;4.9;;;
1265;Mannen;60 tot 65 jaar;00 Algemeen;1950 tot 1955;;;;;;;
1266;Mannen;60 tot 65 jaar;00 Algemeen;1955 tot 1960;;;;;;;
1267;Mannen;60 tot 65 jaar;00 Algemeen;1960 tot 1965;;;;;;;
1268;Mannen;60 tot 65 jaar;00 Algemeen;1965 tot 1970;;;;;;;
1269;Mannen;60 tot 65 jaar;00 Algemeen;1970 tot 1975;;;;;;;
1270;Mannen;60 tot 65 jaar;00 Algemeen;1975 tot 1980;;;;;;;
1271;Mannen;60 tot 65 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1272;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;7.2;;4.2;2.5;0.3;;
1273;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;7.0;;4.2;2.4;0.3;;
1274;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;6.2;;3.7;2.1;0.3;0.1;
1275;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;5.3;;2.6;2.2;0.3;0.2;
1276;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;4.2;;1.6;2.0;0.4;0.2;
1277;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;;;;;;;
1278;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;;;;;;;
1279;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;;;;;;;
1280;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;;;;;;;
1281;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
1282;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
1283;Mannen;60 tot 65 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1284;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;9.5;;0.6;4.0;4.3;0.6;
1285;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;10.9;;0.6;3.9;5.1;1.3;
1286;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;9.6;;0.4;3.0;4.5;1.7;
1287;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;10.3;;0.5;3.2;4.8;1.8;
1288;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;10.6;;0.6;3.2;5.0;1.8;
1289;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;;;;;;;
1290;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;;;;;;;
1291;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;;;;;;;
1292;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;;;;;;;
1293;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;;;;;;;
1294;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
1295;Mannen;60 tot 65 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1296;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1925 tot 1930;4.3;;0.3;1.5;1.0;1.4;
1297;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1930 tot 1935;5.1;;0.4;2.0;1.2;1.5;
1298;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1935 tot 1940;6.7;;0.7;2.4;1.9;1.7;
1299;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1940 tot 1945;7.6;;0.6;2.3;2.4;2.3;
1300;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1945 tot 1950;9.3;;0.8;2.3;2.8;3.3;
1301;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1950 tot 1955;;;;;;;
1302;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1955 tot 1960;;;;;;;
1303;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1960 tot 1965;;;;;;;
1304;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1965 tot 1970;;;;;;;
1305;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1970 tot 1975;;;;;;;
1306;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
1307;Mannen;60 tot 65 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1308;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1925 tot 1930;18.8;;1.1;14.5;2.0;1.1;
1309;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1930 tot 1935;16.3;;0.8;12.1;2.1;1.3;
1310;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1935 tot 1940;14.6;;0.6;9.8;2.5;1.7;
1311;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1940 tot 1945;16.0;;0.8;8.6;4.1;2.4;
1312;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1945 tot 1950;17.0;;0.9;7.8;5.0;3.2;
1313;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1950 tot 1955;;;;;;;
1314;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1955 tot 1960;;;;;;;
1315;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1960 tot 1965;;;;;;;
1316;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1965 tot 1970;;;;;;;
1317;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1970 tot 1975;;;;;;;
1318;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
1319;Mannen;60 tot 65 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
1320;Mannen;60 tot 65 jaar;05+07 Technisch;1925 tot 1930;25.0;;9.0;11.3;3.0;1.6;
1321;Mannen;60 tot 65 jaar;05+07 Technisch;1930 tot 1935;29.5;;9.3;14.6;3.9;1.7;
1322;Mannen;60 tot 65 jaar;05+07 Technisch;1935 tot 1940;34.1;;10.9;16.8;4.2;2.1;
1323;Mannen;60 tot 65 jaar;05+07 Technisch;1940 tot 1945;34.9;;10.4;17.3;4.6;2.5;
1324;Mannen;60 tot 65 jaar;05+07 Technisch;1945 tot 1950;33.7;;10.0;16.2;4.7;2.9;
1325;Mannen;60 tot 65 jaar;05+07 Technisch;1950 tot 1955;;;;;;;
1326;Mannen;60 tot 65 jaar;05+07 Technisch;1955 tot 1960;;;;;;;
1327;Mannen;60 tot 65 jaar;05+07 Technisch;1960 tot 1965;;;;;;;
1328;Mannen;60 tot 65 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
1329;Mannen;60 tot 65 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
1330;Mannen;60 tot 65 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
1331;Mannen;60 tot 65 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
1332;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1925 tot 1930;0.4;;;;;;0.2
1333;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1930 tot 1935;0.4;;;;;;0.2
1334;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1935 tot 1940;0.9;;0.1;0.3;;;0.4
1335;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1940 tot 1945;2.6;;0.1;1.1;0.1;0.8;0.6
1336;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1945 tot 1950;2.9;0.0;0.2;1.4;0.2;0.3;0.7
1337;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1950 tot 1955;;;;;;;
1338;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1955 tot 1960;;;;;;;
1339;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1960 tot 1965;;;;;;;
1340;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
1341;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
1342;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
1343;Mannen;60 tot 65 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
1344;Vrouwen;30 tot 35 jaar;Totaal;1925 tot 1930;;;;;;;
1345;Vrouwen;30 tot 35 jaar;Totaal;1930 tot 1935;;;;;;;
1346;Vrouwen;30 tot 35 jaar;Totaal;1935 tot 1940;;;;;;;
1347;Vrouwen;30 tot 35 jaar;Totaal;1940 tot 1945;;;;;;;
1348;Vrouwen;30 tot 35 jaar;Totaal;1945 tot 1950;;;;;;;
1349;Vrouwen;30 tot 35 jaar;Totaal;1950 tot 1955;;;;;;;
1350;Vrouwen;30 tot 35 jaar;Totaal;1955 tot 1960;100.0;11.8;23.7;41.0;18.2;5.1;0.2
1351;Vrouwen;30 tot 35 jaar;Totaal;1960 tot 1965;100.0;9.0;22.5;45.5;16.5;6.4;0.2
1352;Vrouwen;30 tot 35 jaar;Totaal;1965 tot 1970;100.0;6.1;19.2;48.6;15.7;9.9;0.4
1353;Vrouwen;30 tot 35 jaar;Totaal;1970 tot 1975;100.0;4.9;15.2;45.6;20.5;12.8;1.0
1354;Vrouwen;30 tot 35 jaar;Totaal;1975 tot 1980;100.0;3.7;11.1;41.3;27.4;15.4;1.2
1355;Vrouwen;30 tot 35 jaar;Totaal;1980 tot 1985;;;;;;;
1356;Vrouwen;30 tot 35 jaar;00 Algemeen;1925 tot 1930;;;;;;;
1357;Vrouwen;30 tot 35 jaar;00 Algemeen;1930 tot 1935;;;;;;;
1358;Vrouwen;30 tot 35 jaar;00 Algemeen;1935 tot 1940;;;;;;;
1359;Vrouwen;30 tot 35 jaar;00 Algemeen;1940 tot 1945;;;;;;;
1360;Vrouwen;30 tot 35 jaar;00 Algemeen;1945 tot 1950;;;;;;;
1361;Vrouwen;30 tot 35 jaar;00 Algemeen;1950 tot 1955;;;;;;;
1362;Vrouwen;30 tot 35 jaar;00 Algemeen;1955 tot 1960;26.1;11.8;8.6;5.7;;;
1363;Vrouwen;30 tot 35 jaar;00 Algemeen;1960 tot 1965;27.1;9.0;9.1;9.0;;;
1364;Vrouwen;30 tot 35 jaar;00 Algemeen;1965 tot 1970;25.0;6.1;8.1;10.8;;;
1365;Vrouwen;30 tot 35 jaar;00 Algemeen;1970 tot 1975;19.5;4.8;5.8;8.9;;;
1366;Vrouwen;30 tot 35 jaar;00 Algemeen;1975 tot 1980;14.8;3.6;4.3;6.9;;;
1367;Vrouwen;30 tot 35 jaar;00 Algemeen;1980 tot 1985;;;;;;;
1368;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
1369;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
1370;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
1371;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
1372;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;;;;;;;
1373;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;;;;;;;
1374;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;0.8;;0.1;0.5;0.1;0.1;
1375;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;1.0;;0.2;0.5;0.1;0.1;
1376;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;1.2;;0.3;0.5;0.2;0.2;
1377;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;1.2;;0.3;0.5;0.3;0.1;
1378;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;1.7;;0.3;0.9;0.3;0.2;
1379;Vrouwen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
1380;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
1381;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
1382;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
1383;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
1384;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;;;;;;;
1385;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;;;;;;;
1386;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;10.7;;0.2;1.6;7.5;1.4;
1387;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;9.2;;0.3;1.8;5.4;1.6;
1388;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;9.4;;0.5;1.8;4.6;2.5;
1389;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;10.5;;1.2;1.7;5.3;2.3;
1390;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;13.1;;1.4;2.0;7.3;2.4;
1391;Vrouwen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
1392;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
1393;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
1394;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
1395;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
1396;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1945 tot 1950;;;;;;;
1397;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1950 tot 1955;;;;;;;
1398;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1955 tot 1960;41.5;;9.3;22.9;6.9;2.3;
1399;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1960 tot 1965;38.4;;8.1;20.9;6.8;2.6;
1400;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1965 tot 1970;32.3;;6.0;16.9;6.1;3.3;
1401;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1970 tot 1975;31.4;;4.1;15.3;7.9;4.1;
1402;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1975 tot 1980;35.0;;2.6;15.4;11.0;6.1;
1403;Vrouwen;30 tot 35 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
1404;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
1405;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
1406;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
1407;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
1408;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1945 tot 1950;;;;;;;
1409;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1950 tot 1955;;;;;;;
1410;Vrouwen;30 tot 35 jaar;04+06 Economisch en juridisch;1955 tot 1960;17.3;;4.3;8.9;3.2;0.8;
