ID;Inkomensgroepen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;HuishoudensInVanTotaal_2;Vermogenssom_3;Vermogensaandeel_4;GemiddeldBedrag_5;MediaanVermogen_6
844;Laagste 25%-groep van inkomens;Overijssel;1997;105;6.4;3.0;6.2;33.0;2.0
845;Laagste 25%-groep van inkomens;Overijssel;1998;104;6.2;2.0;5.0;21.0;2.0
846;Laagste 25%-groep van inkomens;Overijssel;1999;106;6.3;3.0;4.8;25.0;2.0
847;Laagste 25%-groep van inkomens;Overijssel;2000;104;6.1;3.0;5.2;30.0;2.0
848;Laagste 25%-groep van inkomens;Flevoland;1993;17;1.1;0.0;1.2;19.0;1.0
849;Laagste 25%-groep van inkomens;Flevoland;1994;19;1.2;0.0;1.3;23.0;2.0
850;Laagste 25%-groep van inkomens;Flevoland;1995;18;1.1;0.0;0.9;16.0;2.0
851;Laagste 25%-groep van inkomens;Flevoland;1996;18;1.1;0.0;1.2;27.0;2.0
852;Laagste 25%-groep van inkomens;Flevoland;1997;21;1.3;0.0;0.7;18.0;1.0
853;Laagste 25%-groep van inkomens;Flevoland;1998;23;1.4;1.0;1.3;25.0;1.0
854;Laagste 25%-groep van inkomens;Flevoland;1999;24;1.4;0.0;0.6;14.0;2.0
855;Laagste 25%-groep van inkomens;Flevoland;2000;24;1.4;0.0;0.5;13.0;2.0
856;Laagste 25%-groep van inkomens;Gelderland;1993;172;10.9;5.0;17.0;27.0;2.0
857;Laagste 25%-groep van inkomens;Gelderland;1994;178;11.1;7.0;20.4;41.0;2.0
858;Laagste 25%-groep van inkomens;Gelderland;1995;176;10.9;5.0;15.6;28.0;2.0
859;Laagste 25%-groep van inkomens;Gelderland;1996;175;10.7;8.0;19.8;46.0;2.0
860;Laagste 25%-groep van inkomens;Gelderland;1997;173;10.5;8.0;15.3;49.0;2.0
861;Laagste 25%-groep van inkomens;Gelderland;1998;183;10.9;7.0;15.5;38.0;2.0
862;Laagste 25%-groep van inkomens;Gelderland;1999;187;11.0;9.0;16.5;50.0;2.0
863;Laagste 25%-groep van inkomens;Gelderland;2000;189;11.0;9.0;15.9;49.0;3.0
864;Laagste 25%-groep van inkomens;Utrecht;1993;99;6.2;2.0;7.0;19.0;1.0
865;Laagste 25%-groep van inkomens;Utrecht;1994;100;6.2;2.0;7.0;25.0;1.0
866;Laagste 25%-groep van inkomens;Utrecht;1995;105;6.5;2.0;6.0;18.0;1.0
867;Laagste 25%-groep van inkomens;Utrecht;1996;106;6.5;3.0;7.1;27.0;2.0
868;Laagste 25%-groep van inkomens;Utrecht;1997;104;6.3;2.0;4.3;23.0;2.0
869;Laagste 25%-groep van inkomens;Utrecht;1998;106;6.3;4.0;10.0;42.0;2.0
870;Laagste 25%-groep van inkomens;Utrecht;1999;105;6.2;6.0;9.9;53.0;2.0
871;Laagste 25%-groep van inkomens;Utrecht;2000;107;6.2;4.0;6.0;33.0;2.0
872;Laagste 25%-groep van inkomens;Noord-Holland;1993;302;19.1;4.0;15.4;14.0;1.0
873;Laagste 25%-groep van inkomens;Noord-Holland;1994;299;18.7;4.0;11.6;14.0;1.0
874;Laagste 25%-groep van inkomens;Noord-Holland;1995;304;18.8;4.0;13.7;14.0;1.0
875;Laagste 25%-groep van inkomens;Noord-Holland;1996;309;18.9;6.0;15.4;20.0;1.0
876;Laagste 25%-groep van inkomens;Noord-Holland;1997;318;19.2;12.0;21.7;38.0;2.0
877;Laagste 25%-groep van inkomens;Noord-Holland;1998;311;18.5;5.0;11.6;17.0;1.0
878;Laagste 25%-groep van inkomens;Noord-Holland;1999;315;18.6;10.0;16.9;30.0;2.0
879;Laagste 25%-groep van inkomens;Noord-Holland;2000;312;18.2;10.0;16.8;32.0;2.0
880;Laagste 25%-groep van inkomens;Zuid-Holland;1993;367;23.3;4.0;13.8;10.0;2.0
881;Laagste 25%-groep van inkomens;Zuid-Holland;1994;375;23.4;6.0;17.2;16.0;2.0
882;Laagste 25%-groep van inkomens;Zuid-Holland;1995;382;23.7;7.0;21.9;18.0;2.0
883;Laagste 25%-groep van inkomens;Zuid-Holland;1996;380;23.2;8.0;19.9;21.0;2.0
884;Laagste 25%-groep van inkomens;Zuid-Holland;1997;382;23.1;10.0;18.8;27.0;2.0
885;Laagste 25%-groep van inkomens;Zuid-Holland;1998;388;23.1;9.0;19.4;22.0;2.0
886;Laagste 25%-groep van inkomens;Zuid-Holland;1999;397;23.4;11.0;19.3;27.0;2.0
887;Laagste 25%-groep van inkomens;Zuid-Holland;2000;399;23.3;12.0;21.0;31.0;2.0
888;Laagste 25%-groep van inkomens;Zeeland;1993;34;2.1;1.0;4.0;32.0;5.0
889;Laagste 25%-groep van inkomens;Zeeland;1994;32;2.0;1.0;3.1;34.0;5.0
890;Laagste 25%-groep van inkomens;Zeeland;1995;33;2.1;1.0;2.8;26.0;4.0
891;Laagste 25%-groep van inkomens;Zeeland;1996;33;2.0;1.0;2.4;29.0;5.0
892;Laagste 25%-groep van inkomens;Zeeland;1997;34;2.1;1.0;2.2;36.0;5.0
893;Laagste 25%-groep van inkomens;Zeeland;1998;34;2.0;1.0;3.1;40.0;5.0
894;Laagste 25%-groep van inkomens;Zeeland;1999;35;2.1;1.0;2.4;39.0;5.0
895;Laagste 25%-groep van inkomens;Zeeland;2000;35;2.1;1.0;2.4;40.0;4.0
896;Laagste 25%-groep van inkomens;Noord-Brabant;1993;197;12.5;3.0;12.8;18.0;2.0
897;Laagste 25%-groep van inkomens;Noord-Brabant;1994;204;12.7;5.0;14.5;25.0;2.0
898;Laagste 25%-groep van inkomens;Noord-Brabant;1995;200;12.4;5.0;14.5;23.0;2.0
899;Laagste 25%-groep van inkomens;Noord-Brabant;1996;205;12.5;6.0;13.7;27.0;2.0
900;Laagste 25%-groep van inkomens;Noord-Brabant;1997;209;12.6;7.0;12.5;33.0;3.0
901;Laagste 25%-groep van inkomens;Noord-Brabant;1998;214;12.8;6.0;14.4;30.0;3.0
902;Laagste 25%-groep van inkomens;Noord-Brabant;1999;211;12.4;7.0;12.7;34.0;3.0
903;Laagste 25%-groep van inkomens;Noord-Brabant;2000;220;12.8;10.0;16.5;44.0;3.0
904;Laagste 25%-groep van inkomens;Limburg;1993;102;6.4;2.0;5.8;16.0;2.0
905;Laagste 25%-groep van inkomens;Limburg;1994;103;6.4;2.0;6.8;23.0;2.0
906;Laagste 25%-groep van inkomens;Limburg;1995;105;6.5;2.0;5.3;16.0;2.0
907;Laagste 25%-groep van inkomens;Limburg;1996;107;6.5;3.0;6.3;24.0;2.0
908;Laagste 25%-groep van inkomens;Limburg;1997;112;6.8;3.0;5.1;25.0;2.0
909;Laagste 25%-groep van inkomens;Limburg;1998;111;6.7;3.0;6.5;26.0;2.0
910;Laagste 25%-groep van inkomens;Limburg;1999;117;6.9;5.0;8.1;39.0;3.0
911;Laagste 25%-groep van inkomens;Limburg;2000;120;7.0;4.0;7.2;36.0;3.0
912;2e 25%-groep van inkomens;0;1993;1580;100.0;48.0;100.0;30.0;8.0
913;2e 25%-groep van inkomens;0;1994;1600;100.0;54.0;100.0;34.0;9.0
914;2e 25%-groep van inkomens;0;1995;1614;100.0;59.0;100.0;37.0;10.0
915;2e 25%-groep van inkomens;0;1996;1637;100.0;64.0;100.0;39.0;10.0
916;2e 25%-groep van inkomens;0;1997;1654;100.0;71.0;100.0;43.0;11.0
917;2e 25%-groep van inkomens;0;1998;1676;100.0;83.0;100.0;50.0;10.0
918;2e 25%-groep van inkomens;0;1999;1696;100.0;91.0;100.0;54.0;12.0
919;2e 25%-groep van inkomens;0;2000;1714;100.0;106.0;100.0;62.0;12.0
920;2e 25%-groep van inkomens;Eenpersoonshuishouden;1993;555;35.1;18.0;38.8;33.0;9.0
921;2e 25%-groep van inkomens;Eenpersoonshuishouden;1994;570;35.6;22.0;40.9;39.0;12.0
922;2e 25%-groep van inkomens;Eenpersoonshuishouden;1995;573;35.5;24.0;40.0;41.0;14.0
923;2e 25%-groep van inkomens;Eenpersoonshuishouden;1996;596;36.4;28.0;42.7;46.0;14.0
924;2e 25%-groep van inkomens;Eenpersoonshuishouden;1997;609;36.8;31.0;43.7;51.0;15.0
925;2e 25%-groep van inkomens;Eenpersoonshuishouden;1998;634;37.8;37.0;45.0;59.0;15.0
926;2e 25%-groep van inkomens;Eenpersoonshuishouden;1999;658;38.8;42.0;46.1;64.0;17.0
927;2e 25%-groep van inkomens;Eenpersoonshuishouden;2000;677;39.5;48.0;45.5;71.0;16.0
928;2e 25%-groep van inkomens;Meerpersoonshuishouden;1993;1025;64.9;29.0;61.2;28.0;7.0
929;2e 25%-groep van inkomens;Meerpersoonshuishouden;1994;1030;64.4;32.0;59.1;31.0;7.0
930;2e 25%-groep van inkomens;Meerpersoonshuishouden;1995;1040;64.5;35.0;60.0;34.0;8.0
931;2e 25%-groep van inkomens;Meerpersoonshuishouden;1996;1042;63.6;37.0;57.3;35.0;9.0
932;2e 25%-groep van inkomens;Meerpersoonshuishouden;1997;1045;63.2;40.0;56.3;38.0;9.0
933;2e 25%-groep van inkomens;Meerpersoonshuishouden;1998;1042;62.2;46.0;55.0;44.0;8.0
934;2e 25%-groep van inkomens;Meerpersoonshuishouden;1999;1038;61.2;49.0;53.9;47.0;9.0
935;2e 25%-groep van inkomens;Meerpersoonshuishouden;2000;1037;60.5;58.0;54.5;56.0;10.0
936;2e 25%-groep van inkomens;Met minderjarige kinderen;1993;404;25.6;8.0;16.6;20.0;3.0
937;2e 25%-groep van inkomens;Met minderjarige kinderen;1994;392;24.5;8.0;14.1;20.0;2.0
938;2e 25%-groep van inkomens;Met minderjarige kinderen;1995;389;24.1;9.0;14.5;22.0;3.0
939;2e 25%-groep van inkomens;Met minderjarige kinderen;1996;385;23.5;10.0;14.9;25.0;3.0
940;2e 25%-groep van inkomens;Met minderjarige kinderen;1997;385;23.3;10.0;13.6;25.0;3.0
941;2e 25%-groep van inkomens;Met minderjarige kinderen;1998;382;22.8;11.0;13.3;29.0;2.0
942;2e 25%-groep van inkomens;Met minderjarige kinderen;1999;387;22.8;11.0;12.4;29.0;3.0
943;2e 25%-groep van inkomens;Met minderjarige kinderen;2000;385;22.5;14.0;13.3;37.0;3.0
944;2e 25%-groep van inkomens;Eén volwassene met kind;1993;74;4.7;1.0;1.7;11.0;1.0
945;2e 25%-groep van inkomens;Eén volwassene met kind;1994;80;5.0;1.0;1.3;9.0;1.0
946;2e 25%-groep van inkomens;Eén volwassene met kind;1995;80;5.0;1.0;1.6;11.0;1.0
947;2e 25%-groep van inkomens;Eén volwassene met kind;1996;84;5.1;1.0;1.9;15.0;1.0
948;2e 25%-groep van inkomens;Eén volwassene met kind;1997;93;5.6;1.0;1.7;13.0;1.0
949;2e 25%-groep van inkomens;Eén volwassene met kind;1998;96;5.7;1.0;1.6;14.0;1.0
950;2e 25%-groep van inkomens;Eén volwassene met kind;1999;106;6.3;2.0;1.9;16.0;1.0
951;2e 25%-groep van inkomens;Eén volwassene met kind;2000;117;6.8;2.0;2.0;18.0;1.0
952;2e 25%-groep van inkomens;Twee volwassenen met kind;1993;308;19.5;6.0;13.5;21.0;4.0
953;2e 25%-groep van inkomens;Twee volwassenen met kind;1994;291;18.2;6.0;11.2;21.0;4.0
954;2e 25%-groep van inkomens;Twee volwassenen met kind;1995;287;17.8;7.0;11.8;24.0;4.0
955;2e 25%-groep van inkomens;Twee volwassenen met kind;1996;282;17.2;7.0;11.4;26.0;6.0
956;2e 25%-groep van inkomens;Twee volwassenen met kind;1997;273;16.5;8.0;11.2;29.0;5.0
957;2e 25%-groep van inkomens;Twee volwassenen met kind;1998;270;16.1;9.0;11.1;34.0;4.0
958;2e 25%-groep van inkomens;Twee volwassenen met kind;1999;266;15.7;9.0;9.5;32.0;6.0
959;2e 25%-groep van inkomens;Twee volwassenen met kind;2000;255;14.9;11.0;10.0;42.0;6.0
960;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1993;22;1.4;1.0;1.5;31.0;4.0
961;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1994;21;1.3;1.0;1.6;42.0;2.0
962;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1995;22;1.3;1.0;1.2;33.0;2.0
963;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1996;19;1.1;1.0;1.5;53.0;1.0
964;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1997;19;1.1;0.0;0.7;25.0;3.0
965;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1998;16;0.9;1.0;0.6;33.0;3.0
966;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;1999;14;0.8;1.0;1.1;68.0;4.0
967;2e 25%-groep van inkomens;Drie of meer volwassenen met kind;2000;14;0.8;1.0;1.3;101.0;4.0
968;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1993;621;39.3;21.0;44.6;34.0;10.0
969;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1994;638;39.9;24.0;44.9;38.0;10.0
970;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1995;651;40.4;27.0;45.4;41.0;11.0
971;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1996;657;40.1;27.0;42.4;42.0;12.0
972;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1997;661;39.9;30.0;42.7;46.0;12.0
973;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1998;661;39.4;35.0;41.7;52.0;12.0
974;2e 25%-groep van inkomens;Zonder minderjarige kinderen;1999;651;38.4;38.0;41.5;58.0;14.0
975;2e 25%-groep van inkomens;Zonder minderjarige kinderen;2000;652;38.0;44.0;41.2;67.0;14.0
976;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1993;580;36.7;20.0;41.1;34.0;10.0
977;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1994;598;37.4;23.0;42.2;38.0;10.0
978;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1995;611;37.8;24.0;41.5;40.0;11.0
979;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1996;621;38.0;26.0;40.4;42.0;12.0
980;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1997;628;38.0;28.0;39.8;45.0;13.0
981;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1998;633;37.8;32.0;38.9;51.0;12.0
982;2e 25%-groep van inkomens;Twee volwassenen zonder kind;1999;624;36.8;36.0;39.0;57.0;14.0
983;2e 25%-groep van inkomens;Twee volwassenen zonder kind;2000;627;36.6;42.0;39.4;67.0;14.0
984;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1993;41;2.6;2.0;3.4;40.0;7.0
985;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1994;39;2.5;1.0;2.7;38.0;6.0
986;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1995;41;2.5;2.0;4.0;57.0;9.0
987;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1996;35;2.1;1.0;2.0;37.0;7.0
988;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1997;33;2.0;2.0;2.9;63.0;10.0
989;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1998;28;1.7;2.0;2.8;81.0;8.0
990;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1999;27;1.6;2.0;2.4;81.0;8.0
991;2e 25%-groep van inkomens;Drie of meer volwassenen zonder kind;2000;24;1.4;2.0;1.8;79.0;9.0
992;2e 25%-groep van inkomens;Winst;1993;44;2.8;4.0;9.0;96.0;56.0
993;2e 25%-groep van inkomens;Winst;1994;46;2.9;4.0;7.8;93.0;51.0
994;2e 25%-groep van inkomens;Winst;1995;49;3.1;4.0;7.2;86.0;56.0
995;2e 25%-groep van inkomens;Winst;1996;50;3.0;4.0;6.8;89.0;64.0
996;2e 25%-groep van inkomens;Winst;1997;45;2.7;5.0;6.6;105.0;76.0
997;2e 25%-groep van inkomens;Winst;1998;48;2.9;6.0;6.7;116.0;54.0
998;2e 25%-groep van inkomens;Winst;1999;45;2.6;5.0;5.2;105.0;71.0
999;2e 25%-groep van inkomens;Winst;2000;44;2.6;6.0;5.3;129.0;77.0
1000;2e 25%-groep van inkomens;Loon;1993;787;49.8;13.0;28.3;17.0;4.0
1001;2e 25%-groep van inkomens;Loon;1994;769;48.0;14.0;26.6;19.0;5.0
1002;2e 25%-groep van inkomens;Loon;1995;749;46.4;16.0;27.7;22.0;6.0
1003;2e 25%-groep van inkomens;Loon;1996;765;46.7;16.0;25.0;21.0;6.0
1004;2e 25%-groep van inkomens;Loon;1997;783;47.3;19.0;26.5;24.0;7.0
1005;2e 25%-groep van inkomens;Loon;1998;803;47.9;21.0;25.6;27.0;6.0
1006;2e 25%-groep van inkomens;Loon;1999;842;49.6;24.0;26.6;29.0;6.0
1007;2e 25%-groep van inkomens;Loon;2000;871;50.8;30.0;28.3;34.0;6.0
1008;2e 25%-groep van inkomens;Pensioen;1993;500;31.7;24.0;50.7;48.0;19.0
1009;2e 25%-groep van inkomens;Pensioen;1994;521;32.5;29.0;53.2;56.0;18.0
1010;2e 25%-groep van inkomens;Pensioen;1995;539;33.4;31.0;52.1;57.0;18.0
1011;2e 25%-groep van inkomens;Pensioen;1996;548;33.5;34.0;52.9;62.0;20.0
1012;2e 25%-groep van inkomens;Pensioen;1997;557;33.7;37.0;52.5;67.0;20.0
1013;2e 25%-groep van inkomens;Pensioen;1998;570;34.0;45.0;54.4;79.0;21.0
1014;2e 25%-groep van inkomens;Pensioen;1999;572;33.8;50.0;55.1;88.0;23.0
1015;2e 25%-groep van inkomens;Pensioen;2000;579;33.8;57.0;54.2;99.0;25.0
1016;2e 25%-groep van inkomens;Uitkering;1993;238;15.1;5.0;10.6;21.0;2.0
1017;2e 25%-groep van inkomens;Uitkering;1994;254;15.9;6.0;10.9;23.0;3.0
1018;2e 25%-groep van inkomens;Uitkering;1995;265;16.4;7.0;11.6;26.0;3.0
1019;2e 25%-groep van inkomens;Uitkering;1996;257;15.7;7.0;11.5;29.0;3.0
1020;2e 25%-groep van inkomens;Uitkering;1997;253;15.3;8.0;10.8;30.0;3.0
1021;2e 25%-groep van inkomens;Uitkering;1998;237;14.2;8.0;9.7;34.0;3.0
1022;2e 25%-groep van inkomens;Uitkering;1999;220;13.0;9.0;9.6;40.0;4.0
1023;2e 25%-groep van inkomens;Uitkering;2000;201;11.7;9.0;8.3;44.0;3.0
1024;2e 25%-groep van inkomens;Overige inkomsten;1993;10;;;;;
1025;2e 25%-groep van inkomens;Overige inkomsten;1994;10;;;;;
1026;2e 25%-groep van inkomens;Overige inkomsten;1995;10;0.6;1.0;1.4;80.0;10.0
1027;2e 25%-groep van inkomens;Overige inkomsten;1996;18;1.1;2.0;3.7;135.0;26.0
1028;2e 25%-groep van inkomens;Overige inkomsten;1997;16;1.0;3.0;3.5;153.0;25.0
1029;2e 25%-groep van inkomens;Overige inkomsten;1998;18;1.1;3.0;3.6;166.0;26.0
1030;2e 25%-groep van inkomens;Overige inkomsten;1999;17;1.0;3.0;3.5;191.0;21.0
1031;2e 25%-groep van inkomens;Overige inkomsten;2000;19;1.1;4.0;3.9;215.0;47.0
1032;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1993;65;4.1;1.0;1.4;11.0;2.0
1033;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1994;60;3.8;1.0;1.8;16.0;2.0
1034;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1995;56;3.4;1.0;2.0;21.0;2.0
1035;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1996;49;3.0;1.0;1.5;19.0;2.0
1036;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1997;48;2.9;1.0;0.9;14.0;2.0
1037;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1998;44;2.6;1.0;0.8;15.0;2.0
1038;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1999;43;2.5;1.0;0.7;14.0;2.0
1039;2e 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;2000;46;2.7;1.0;0.6;14.0;1.0
1040;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1993;403;25.5;6.0;11.6;14.0;3.0
1041;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1994;408;25.5;6.0;11.8;16.0;3.0
1042;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1995;393;24.3;7.0;11.1;17.0;4.0
1043;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1996;396;24.2;7.0;10.2;17.0;4.0
1044;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1997;386;23.3;8.0;11.4;21.0;5.0
1045;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1998;388;23.2;7.0;8.7;19.0;4.0
1046;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1999;385;22.7;7.0;7.3;17.0;4.0
1047;2e 25%-groep van inkomens;Leeftijd 25 - 34 jaar;2000;391;22.8;8.0;7.8;21.0;3.0
1048;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1993;299;18.9;6.0;13.5;21.0;5.0
1049;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1994;286;17.9;6.0;11.4;22.0;6.0
1050;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1995;292;18.1;7.0;12.5;25.0;6.0
1051;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1996;299;18.3;8.0;11.9;26.0;6.0
1052;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1997;307;18.6;8.0;11.4;26.0;5.0
1053;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1998;312;18.6;8.0;10.1;27.0;5.0
1054;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1999;329;19.4;11.0;12.3;34.0;6.0
1055;2e 25%-groep van inkomens;Leeftijd 35 - 44 jaar;2000;334;19.5;14.0;12.9;41.0;6.0
1056;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1993;183;11.6;5.0;11.5;30.0;7.0
1057;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1994;190;11.8;6.0;10.7;31.0;7.0
1058;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1995;200;12.4;7.0;11.4;34.0;8.0
1059;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1996;202;12.3;7.0;11.4;37.0;8.0
1060;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1997;209;12.6;7.0;10.5;36.0;9.0
1061;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1998;216;12.9;11.0;12.8;49.0;9.0
1062;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1999;221;13.0;11.0;11.7;48.0;10.0
1063;2e 25%-groep van inkomens;Leeftijd 45 - 54 jaar;2000;219;12.8;12.0;11.0;53.0;11.0
1064;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1993;225;14.2;9.0;18.4;39.0;12.0
1065;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1994;223;13.9;9.0;17.2;42.0;13.0
1066;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1995;231;14.3;12.0;19.8;51.0;15.0
1067;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1996;234;14.3;12.0;18.9;52.0;15.0
1068;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1997;236;14.2;14.0;19.6;59.0;17.0
1069;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1998;232;13.9;16.0;19.3;69.0;17.0
1070;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1999;225;13.3;18.0;19.3;78.0;24.0
1071;2e 25%-groep van inkomens;Leeftijd 55 - 64 jaar;2000;226;13.2;21.0;19.6;92.0;27.0
1072;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1993;406;25.7;21.0;43.6;51.0;21.0
1073;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1994;434;27.1;26.0;47.2;59.0;19.0
1074;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1995;442;27.4;25.0;43.2;58.0;19.0
1075;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1996;457;27.9;30.0;46.1;65.0;21.0
1076;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1997;469;28.3;33.0;46.1;70.0;21.0
1077;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1998;484;28.9;40.0;48.2;83.0;22.0
1078;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1999;493;29.1;44.0;48.8;90.0;23.0
1079;2e 25%-groep van inkomens;Leeftijd 65 jaar of ouder;2000;498;29.1;51.0;48.2;103.0;25.0
1080;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1993;254;16.0;12.0;24.7;46.0;17.0
1081;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1994;273;17.1;16.0;29.1;58.0;16.0
1082;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1995;280;17.4;15.0;24.9;52.0;18.0
1083;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1996;287;17.5;17.0;25.9;58.0;20.0
1084;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1997;286;17.3;17.0;24.6;61.0;20.0
1085;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1998;293;17.5;21.0;25.7;73.0;20.0
1086;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;1999;291;17.1;23.0;25.7;81.0;22.0
1087;2e 25%-groep van inkomens;Leeftijd 65 - 74 jaar;2000;286;16.7;26.0;24.2;90.0;23.0
1088;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1993;152;9.6;9.0;18.9;59.0;28.0
1089;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1994;161;10.0;10.0;18.1;61.0;24.0
1090;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1995;162;10.0;11.0;18.3;67.0;24.0
1091;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1996;170;10.4;13.0;20.2;77.0;24.0
1092;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1997;183;11.1;15.0;21.5;84.0;22.0
1093;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1998;191;11.4;19.0;22.5;98.0;25.0
1094;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;1999;203;12.0;21.0;23.1;104.0;25.0
1095;2e 25%-groep van inkomens;Leeftijd 75 jaar of ouder;2000;212;12.4;25.0;24.0;120.0;28.0
1096;2e 25%-groep van inkomens;Vermogen negatief;1993;203;12.8;-1.0;-2.6;-6.0;-4.0
1097;2e 25%-groep van inkomens;Vermogen negatief;1994;216;13.5;-2.0;-3.1;-8.0;-4.0
1098;2e 25%-groep van inkomens;Vermogen negatief;1995;195;12.1;-2.0;-2.8;-9.0;-3.0
1099;2e 25%-groep van inkomens;Vermogen negatief;1996;215;13.2;-2.0;-2.9;-9.0;-4.0
1100;2e 25%-groep van inkomens;Vermogen negatief;1997;206;12.5;-2.0;-2.6;-9.0;-4.0
1101;2e 25%-groep van inkomens;Vermogen negatief;1998;230;13.7;-3.0;-3.2;-12.0;-5.0
1102;2e 25%-groep van inkomens;Vermogen negatief;1999;241;14.2;-3.0;-3.3;-12.0;-5.0
1103;2e 25%-groep van inkomens;Vermogen negatief;2000;252;14.7;-3.0;-3.2;-14.0;-6.0
1104;2e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1993;487;30.8;1.0;1.7;2.0;1.0
1105;2e 25%-groep van inkomens;Vermogen 0 tot 5 duizend euro;1994;453;28.3;1.0;1.4;2.0;1.0
