ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
3355;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;6000
3356;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;3000
3357;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;1300
3358;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;800
3359;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;600
3360;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2005;459300
3361;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2006;455500
3362;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2007;424400
3363;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2008;409100
3364;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2009;437500
3365;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2010;440900
3366;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2011;430900
3367;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2012;443600
3368;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2013;460900
3369;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2014;462800
3370;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2015;453400
3371;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2016;441000
3372;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2017;416900
3373;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2018;390100
3374;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;2400
3375;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;1600
3376;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;1400
3377;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;1100
3378;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;1600
3379;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;1400
3380;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;1200
3381;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;1100
3382;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;1300
3383;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;800
3384;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;1000
3385;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;2400
3386;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;2400
3387;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;2400
3388;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;456900
3389;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;453900
3390;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;423000
3391;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;407900
3392;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;435900
3393;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;439500
3394;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;429700
3395;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;442500
3396;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;459700
3397;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;462000
3398;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;452400
3399;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;438600
3400;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;414500
3401;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;387700
3402;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2005;409900
3403;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2006;426500
3404;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2007;465600
3405;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2008;485000
3406;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2009;470000
3407;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2010;466500
3408;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2011;472300
3409;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2012;452300
3410;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2013;442300
3411;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2014;449100
3412;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2015;468700
3413;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2016;498000
3414;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2017;533300
3415;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2018;561900
3416;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;2800
3417;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;2200
3418;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;2000
3419;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;2400
3420;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;3100
3421;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;2700
3422;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;2500
3423;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;2200
3424;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;2100
3425;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;900
3426;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;900
3427;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;2200
3428;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;2000
3429;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;2100
3430;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;407100
3431;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;424300
3432;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;463600
3433;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;482600
3434;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;466900
3435;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;463800
3436;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;469800
3437;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;450100
3438;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;440200
3439;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;448200
3440;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;467800
3441;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;495800
3442;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;531300
3443;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;559800
3444;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2005;1500
3445;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2006;1600
3446;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2007;2300
3447;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2008;2300
3448;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2009;2600
3449;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2010;2200
3450;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2011;2400
3451;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2012;2000
3452;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2013;1900
3453;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2014;1500
3454;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2015;1100
3455;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2016;700
3456;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2017;600
3457;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Totaal;2018;700
3458;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;300
3459;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;100
3460;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;100
3461;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;100
3462;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;200
3463;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;200
3464;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;100
3465;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;200
3466;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;300
3467;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;200
3468;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;200
3469;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;200
3470;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;200
3471;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;200
3472;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;1200
3473;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;1500
3474;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;2200
3475;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;2200
3476;Totaal mannen en vrouwen;Leeftijd: 15 tot 20 jaar;Volgt formeel onderwijs;Werkkring: werknemer;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;2400
