ID;Geslacht;Migratieachtergrond;Regiokenmerken;Perioden;LeerlingenSpeciaalBasisonderwijs_1;TotaalLeerlingenBasisonderwijs_2;TotaalLeerlingenAchterstandscategorie_3;Achterstandscategorie030_4;Achterstandscategorie120_5;LeerlingenGeenAchterstandscategorie_6;LeerlingenSpeciaalBasisonderwijs_7
842;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;1054;1032;225.0;87.0;138.0;807.0;22
843;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;735;721;228.0;80.0;148.0;493.0;14
844;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;862;846;;;;;16
845;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;872;861;;;;;11
846;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Vier grootste gemeenten (G4);2021/'22;834;818;;;;;16
847;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;525;520;230.0;50.0;180.0;290.0;5
848;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;517;511;214.0;36.0;178.0;297.0;6
849;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;604;589;238.0;50.0;188.0;351.0;15
850;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;665;646;284.0;58.0;226.0;362.0;19
851;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;763;752;291.0;79.0;212.0;461.0;11
852;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;680;673;260.0;53.0;207.0;413.0;7
853;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;483;477;168.0;51.0;117.0;309.0;6
854;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;391;385;115.0;41.0;74.0;270.0;6
855;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;450;441;;;;;9
856;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;486;482;;;;;4
857;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;550;545;;;;;5
858;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12;2039;2011;1012.0;117.0;895.0;999.0;28
859;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13;2018;1989;962.0;116.0;846.0;1027.0;29
860;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14;2157;2121;1025.0;104.0;921.0;1096.0;36
861;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15;2174;2147;1047.0;147.0;900.0;1100.0;27
862;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16;2343;2323;996.0;159.0;837.0;1327.0;20
863;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17;1992;1974;899.0;177.0;722.0;1075.0;18
864;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18;1227;1216;468.0;111.0;357.0;748.0;11
865;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2018/'19;1287;1273;565.0;92.0;473.0;708.0;14
866;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2019/'20;1401;1384;;;;;17
867;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2020/'21;1284;1268;;;;;16
868;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Gemeenten < 100 000 inwoners;2021/'22;1350;1339;;;;;11
869;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2011/'12;1631;1586;195.0;71.0;124.0;1391.0;45
870;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2012/'13;1677;1636;183.0;72.0;111.0;1453.0;41
871;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2013/'14;1761;1723;173.0;72.0;101.0;1550.0;38
872;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2014/'15;1786;1749;143.0;60.0;83.0;1606.0;37
873;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2015/'16;1867;1835;137.0;58.0;79.0;1698.0;32
874;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2016/'17;1802;1778;119.0;56.0;63.0;1659.0;24
875;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2017/'18;1313;1296;99.0;48.0;51.0;1197.0;17
876;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2018/'19;1284;1261;86.0;37.0;49.0;1175.0;23
877;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2019/'20;1135;1111;;;;;24
878;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2020/'21;705;695;;;;;10
879;Totaal mannen en vrouwen;Onbekende migratieachtergrond;"Gemeenten; niet in te delen";2021/'22;512;506;;;;;6
880;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2011/'12;494;484;268.0;67.0;201.0;216.0;10
881;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2012/'13;452;441;239.0;65.0;174.0;202.0;11
882;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2013/'14;434;417;195.0;55.0;140.0;222.0;17
883;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2014/'15;382;362;186.0;58.0;128.0;176.0;20
884;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2015/'16;348;337;153.0;46.0;107.0;184.0;11
885;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2016/'17;333;322;112.0;45.0;67.0;210.0;11
886;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2017/'18;342;333;118.0;49.0;69.0;215.0;9
887;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2018/'19;307;302;97.0;39.0;58.0;205.0;5
888;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2019/'20;363;359;;;;;4
889;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2020/'21;344;338;;;;;6
890;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Amsterdam;2021/'22;382;372;;;;;10
891;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2011/'12;705;698;163.0;36.0;127.0;535.0;7
892;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2012/'13;756;752;181.0;39.0;142.0;571.0;4
893;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2013/'14;639;633;95.0;14.0;81.0;538.0;6
894;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2014/'15;730;724;101.0;18.0;83.0;623.0;6
895;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2015/'16;552;548;52.0;11.0;41.0;496.0;4
896;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2016/'17;570;565;60.0;12.0;48.0;505.0;5
897;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2017/'18;508;501;42.0;14.0;28.0;459.0;7
898;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2018/'19;218;212;45.0;15.0;30.0;167.0;6
899;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2019/'20;274;267;;;;;7
900;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2020/'21;283;280;;;;;3
901;Totaal mannen en vrouwen;Onbekende migratieachtergrond;'s-Gravenhage;2021/'22;234;231;;;;;3
902;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2011/'12;282;274;164.0;39.0;125.0;110.0;8
903;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2012/'13;208;203;125.0;33.0;92.0;78.0;5
904;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2013/'14;219;215;121.0;24.0;97.0;94.0;4
905;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2014/'15;147;143;64.0;16.0;48.0;79.0;4
906;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2015/'16;160;158;79.0;27.0;52.0;79.0;2
907;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2016/'17;169;165;66.0;15.0;51.0;99.0;4
908;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2017/'18;150;146;56.0;24.0;32.0;90.0;4
909;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2018/'19;162;159;71.0;21.0;50.0;88.0;3
910;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2019/'20;167;166;;;;;1
911;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2020/'21;172;172;;;;;0
912;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Rotterdam;2021/'22;160;158;;;;;2
913;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2011/'12;32;28;19.0;3.0;16.0;9.0;4
914;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2012/'13;35;32;21.0;3.0;18.0;11.0;3
915;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2013/'14;72;70;38.0;6.0;32.0;32.0;2
916;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2014/'15;66;65;38.0;3.0;35.0;27.0;1
917;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2015/'16;92;91;36.0;5.0;31.0;55.0;1
918;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2016/'17;94;94;42.0;10.0;32.0;52.0;0
919;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2017/'18;54;52;9.0;0.0;9.0;43.0;2
920;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2018/'19;48;48;15.0;5.0;10.0;33.0;0
921;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2019/'20;58;54;;;;;4
922;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2020/'21;73;71;;;;;2
923;Totaal mannen en vrouwen;Onbekende migratieachtergrond;Utrecht;2021/'22;58;57;;;;;1
924;Totaal mannen en vrouwen;Turkije;Nederland;2011/'12;51773;49927;21524.0;4514.0;17010.0;28403.0;1846
925;Totaal mannen en vrouwen;Turkije;Nederland;2012/'13;49782;48063;19568.0;4099.0;15469.0;28495.0;1719
926;Totaal mannen en vrouwen;Turkije;Nederland;2013/'14;47556;45961;17260.0;3572.0;13688.0;28701.0;1595
927;Totaal mannen en vrouwen;Turkije;Nederland;2014/'15;45307;43803;14722.0;3064.0;11658.0;29081.0;1504
928;Totaal mannen en vrouwen;Turkije;Nederland;2015/'16;43443;42061;12803.0;2705.0;10098.0;29258.0;1382
929;Totaal mannen en vrouwen;Turkije;Nederland;2016/'17;41847;40529;11188.0;2493.0;8695.0;29341.0;1318
930;Totaal mannen en vrouwen;Turkije;Nederland;2017/'18;40300;39034;10087.0;2319.0;7768.0;28947.0;1266
931;Totaal mannen en vrouwen;Turkije;Nederland;2018/'19;39339;38139;9116.0;2206.0;6910.0;29023.0;1200
932;Totaal mannen en vrouwen;Turkije;Nederland;2019/'20;38664;37473;;;;;1191
933;Totaal mannen en vrouwen;Turkije;Nederland;2020/'21;38209;37014;;;;;1195
934;Totaal mannen en vrouwen;Turkije;Nederland;2021/'22;37865;36661;;;;;1204
935;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2011/'12;1111;1085;445.0;144.0;301.0;640.0;26
936;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2012/'13;1085;1060;399.0;124.0;275.0;661.0;25
937;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2013/'14;1023;1001;340.0;114.0;226.0;661.0;22
938;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2014/'15;959;942;273.0;92.0;181.0;669.0;17
939;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2015/'16;926;908;221.0;76.0;145.0;687.0;18
940;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2016/'17;909;890;198.0;71.0;127.0;692.0;19
941;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2017/'18;911;893;180.0;67.0;113.0;713.0;18
942;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2018/'19;897;879;180.0;63.0;117.0;699.0;18
943;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2019/'20;900;885;;;;;15
944;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2020/'21;916;897;;;;;19
945;Totaal mannen en vrouwen;Turkije;Noord-Nederland (LD);2021/'22;994;969;;;;;25
946;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2011/'12;10735;10254;3943.0;1029.0;2914.0;6311.0;481
947;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2012/'13;10291;9840;3572.0;933.0;2639.0;6268.0;451
948;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2013/'14;9658;9232;3099.0;782.0;2317.0;6133.0;426
949;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2014/'15;9055;8647;2537.0;646.0;1891.0;6110.0;408
950;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2015/'16;8439;8098;2122.0;579.0;1543.0;5976.0;341
951;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2016/'17;7900;7594;1817.0;526.0;1291.0;5777.0;306
952;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2017/'18;7403;7113;1574.0;502.0;1072.0;5539.0;290
953;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2018/'19;7084;6816;1403.0;485.0;918.0;5413.0;268
954;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2019/'20;6841;6595;;;;;246
955;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2020/'21;6665;6425;;;;;240
956;Totaal mannen en vrouwen;Turkije;Oost-Nederland (LD);2021/'22;6510;6283;;;;;227
957;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2011/'12;31448;30461;13526.0;2341.0;11185.0;16935.0;987
958;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2012/'13;30250;29313;12298.0;2109.0;10189.0;17015.0;937
959;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2013/'14;29008;28145;10921.0;1900.0;9021.0;17224.0;863
960;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2014/'15;27909;27090;9398.0;1612.0;7786.0;17692.0;819
961;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2015/'16;27129;26348;8307.0;1450.0;6857.0;18041.0;781
962;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2016/'17;26479;25708;7324.0;1345.0;5979.0;18384.0;771
963;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2017/'18;25749;24993;6708.0;1266.0;5442.0;18285.0;756
964;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2018/'19;25290;24570;6140.0;1214.0;4926.0;18430.0;720
965;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2019/'20;24952;24205;;;;;747
966;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2020/'21;24790;24028;;;;;762
967;Totaal mannen en vrouwen;Turkije;West-Nederland (LD);2021/'22;24638;23857;;;;;781
968;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2011/'12;8393;8043;3567.0;993.0;2574.0;4476.0;350
969;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2012/'13;8060;7759;3266.0;925.0;2341.0;4493.0;301
970;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2013/'14;7728;7454;2853.0;766.0;2087.0;4601.0;274
971;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2014/'15;7248;6992;2466.0;698.0;1768.0;4526.0;256
972;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2015/'16;6840;6603;2108.0;593.0;1515.0;4495.0;237
973;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2016/'17;6448;6232;1821.0;545.0;1276.0;4411.0;216
974;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2017/'18;6137;5938;1591.0;477.0;1114.0;4347.0;199
975;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2018/'19;5984;5792;1364.0;440.0;924.0;4428.0;192
976;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2019/'20;5875;5696;;;;;179
977;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2020/'21;5745;5572;;;;;173
978;Totaal mannen en vrouwen;Turkije;Zuid-Nederland (LD);2021/'22;5625;5455;;;;;170
979;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2011/'12;86;84;43.0;7.0;36.0;41.0;2
980;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2012/'13;96;91;33.0;8.0;25.0;58.0;5
981;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2013/'14;139;129;47.0;10.0;37.0;82.0;10
982;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2014/'15;136;132;48.0;16.0;32.0;84.0;4
983;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2015/'16;109;104;45.0;7.0;38.0;59.0;5
984;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2016/'17;111;105;28.0;6.0;22.0;77.0;6
985;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2017/'18;100;97;34.0;7.0;27.0;63.0;3
986;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2018/'19;84;82;29.0;4.0;25.0;53.0;2
987;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2019/'20;96;92;;;;;4
988;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2020/'21;93;92;;;;;1
989;Totaal mannen en vrouwen;Turkije;Niet in te delen (LD);2021/'22;98;97;;;;;1
990;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2011/'12;18181;17680;8634.0;1199.0;7435.0;9046.0;501
991;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2012/'13;17476;17004;7856.0;1094.0;6762.0;9148.0;472
992;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2013/'14;16793;16353;6993.0;999.0;5994.0;9360.0;440
993;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2014/'15;16148;15728;6024.0;824.0;5200.0;9704.0;420
994;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2015/'16;15767;15360;5397.0;768.0;4629.0;9963.0;407
995;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2016/'17;15397;15016;4793.0;728.0;4065.0;10223.0;381
996;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2017/'18;14969;14578;4389.0;691.0;3698.0;10189.0;391
997;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2018/'19;14649;14258;4027.0;668.0;3359.0;10231.0;391
998;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2019/'20;14243;13836;;;;;407
999;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2020/'21;13923;13511;;;;;412
1000;Totaal mannen en vrouwen;Turkije;Vier grootste gemeenten (G4);2021/'22;13532;13109;;;;;423
1001;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;12661;12140;4637.0;1089.0;3548.0;7503.0;521
1002;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;12272;11780;4228.0;1014.0;3214.0;7552.0;492
1003;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;12344;11877;3970.0;940.0;3030.0;7907.0;467
1004;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;12197;11730;3528.0;858.0;2670.0;8202.0;467
1005;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;11838;11417;3106.0;766.0;2340.0;8311.0;421
1006;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;11249;10837;2630.0;686.0;1944.0;8207.0;412
1007;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;10788;10391;2328.0;626.0;1702.0;8063.0;397
1008;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;10546;10193;2069.0;603.0;1466.0;8124.0;353
1009;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;10245;9896;;;;;349
1010;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;10611;10249;;;;;362
1011;Totaal mannen en vrouwen;Turkije;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;10424;10054;;;;;370
1012;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2011/'12;20845;20023;8210.0;2219.0;5991.0;11813.0;822
1013;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2012/'13;19938;19188;7451.0;1983.0;5468.0;11737.0;750
1014;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2013/'14;18280;17602;6250.0;1623.0;4627.0;11352.0;678
1015;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2014/'15;16826;16213;5122.0;1366.0;3756.0;11091.0;613
1016;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2015/'16;15729;15180;4255.0;1164.0;3091.0;10925.0;549
1017;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2016/'17;15090;14571;3737.0;1073.0;2664.0;10834.0;519
1018;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2017/'18;14443;13968;3336.0;995.0;2341.0;10632.0;475
1019;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2018/'19;14060;13606;2991.0;931.0;2060.0;10615.0;454
1020;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2019/'20;14080;13649;;;;;431
1021;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2020/'21;13582;13162;;;;;420
1022;Totaal mannen en vrouwen;Turkije;Gemeenten < 100 000 inwoners;2021/'22;13811;13401;;;;;410
1023;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2011/'12;86;84;43.0;7.0;36.0;41.0;2
1024;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2012/'13;96;91;33.0;8.0;25.0;58.0;5
1025;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2013/'14;139;129;47.0;10.0;37.0;82.0;10
1026;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2014/'15;136;132;48.0;16.0;32.0;84.0;4
1027;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2015/'16;109;104;45.0;7.0;38.0;59.0;5
1028;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2016/'17;111;105;28.0;6.0;22.0;77.0;6
1029;Totaal mannen en vrouwen;Turkije;"Gemeenten; niet in te delen";2017/'18;100;97;34.0;7.0;27.0;63.0;3
