ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
629;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
630;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
631;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
632;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
633;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
634;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
635;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
636;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
637;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
638;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
639;Totaal mannen en vrouwen;0;1;Turkije, 2e generatie 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
640;Totaal mannen en vrouwen;0;1;Marokko;1999, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;24.8;;24.8;;
641;Totaal mannen en vrouwen;0;1;Marokko;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;41.2;;41.1;41.3;
642;Totaal mannen en vrouwen;0;1;Marokko;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;29.7;;29.7;29.2;
643;Totaal mannen en vrouwen;0;1;Marokko;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;22.0;;22.0;22.4;
644;Totaal mannen en vrouwen;0;1;Marokko;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;29.8;;29.8;31.6;
645;Totaal mannen en vrouwen;0;1;Marokko;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;25.7;;25.8;29.0;
646;Totaal mannen en vrouwen;0;1;Marokko;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;32.0;;32.0;33.9;
647;Totaal mannen en vrouwen;0;1;Marokko;2006, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;27.0;;26.4;26.6;
648;Totaal mannen en vrouwen;0;1;Marokko;2007, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;31.5;;30.8;30.8;
649;Totaal mannen en vrouwen;0;1;Marokko;2008, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;25.6;;25.2;28.1;
650;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;1999, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;24.8;;24.8;;
651;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;42.1;;42.0;42.4;
652;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;30.1;;30.1;29.8;
653;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;21.7;;21.7;22.1;
654;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;30.1;;30.1;32.1;
655;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;26.2;;26.4;29.7;
656;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;32.2;;32.1;34.2;
657;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2006, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;27.8;;27.2;27.1;
658;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2007, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;32.1;;31.3;31.1;
659;Totaal mannen en vrouwen;0;1;Marokko, 1e generatie;2008, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;26.0;;25.7;28.4;
660;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
661;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
662;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
663;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
664;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
665;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
666;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
667;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
668;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
669;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
670;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
671;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
672;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
673;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
674;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
675;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
676;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
677;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
678;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
679;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
680;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
681;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
682;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
683;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
684;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
685;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
686;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
687;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
688;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
689;Totaal mannen en vrouwen;0;1;Marokko, 2e generatie, 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
690;Totaal mannen en vrouwen;0;1;Suriname;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
691;Totaal mannen en vrouwen;0;1;Suriname;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
692;Totaal mannen en vrouwen;0;1;Suriname;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
693;Totaal mannen en vrouwen;0;1;Suriname;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
694;Totaal mannen en vrouwen;0;1;Suriname;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
695;Totaal mannen en vrouwen;0;1;Suriname;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
696;Totaal mannen en vrouwen;0;1;Suriname;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
697;Totaal mannen en vrouwen;0;1;Suriname;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
698;Totaal mannen en vrouwen;0;1;Suriname;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
699;Totaal mannen en vrouwen;0;1;Suriname;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
700;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
701;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
702;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
703;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
704;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
705;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
706;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
707;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
708;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
709;Totaal mannen en vrouwen;0;1;Suriname, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
710;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
711;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
712;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
713;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
714;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
715;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
716;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
717;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
718;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
719;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
720;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
721;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
722;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
723;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
724;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
725;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
726;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
727;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
728;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
729;Totaal mannen en vrouwen;0;1;Suriname, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
730;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
731;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
732;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
733;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
734;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
735;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
736;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
737;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
738;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
739;Totaal mannen en vrouwen;0;1;Suriname, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
740;Totaal mannen en vrouwen;0;1;Antillen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
741;Totaal mannen en vrouwen;0;1;Antillen;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
742;Totaal mannen en vrouwen;0;1;Antillen;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
743;Totaal mannen en vrouwen;0;1;Antillen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
744;Totaal mannen en vrouwen;0;1;Antillen;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
745;Totaal mannen en vrouwen;0;1;Antillen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
746;Totaal mannen en vrouwen;0;1;Antillen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
747;Totaal mannen en vrouwen;0;1;Antillen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
748;Totaal mannen en vrouwen;0;1;Antillen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
749;Totaal mannen en vrouwen;0;1;Antillen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
750;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
751;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
752;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
753;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
754;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
755;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
756;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
757;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
758;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
759;Totaal mannen en vrouwen;0;1;Antillen, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
760;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
761;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
762;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
763;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
764;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
765;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
766;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
767;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
768;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
769;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
770;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
771;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
772;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
773;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
774;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
775;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
776;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
777;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
778;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
779;Totaal mannen en vrouwen;0;1;Antillen, 2e generatie, 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
780;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
781;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
782;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
783;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
784;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
785;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
786;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
787;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
788;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
789;Totaal mannen en vrouwen;0;1;Antillen, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
790;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;1999, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;24.6;;24.7;26.8;
791;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;22.2;;22.2;25.1;
792;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;25.7;;25.9;28.5;
793;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;22.1;;22.1;25.4;
794;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;19.7;;19.8;23.8;
795;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;23.7;;24.3;28.6;
796;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;24.4;;24.9;26.0;
797;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2006, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;25.6;;25.5;27.6;
798;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2007, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;30.8;;30.9;35.6;
799;Totaal mannen en vrouwen;0;1;Overige niet-westerse allochtonen;2008, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;29.1;;29.2;30.1;
800;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;1999, vrijdag 24 september;0.1;0.0;0.1;0.0;0.0;23.3;;23.5;;
801;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2000, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;23.4;;23.4;25.4;
802;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2001, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;27.5;;27.9;30.8;
803;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2002, vrijdag 27 september;0.1;0.0;0.1;0.1;0.0;21.0;;21.0;24.6;
804;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2003, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;19.9;;19.9;24.2;
805;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2004, vrijdag 24 september;0.1;0.0;0.1;0.1;0.0;23.3;;23.5;28.0;
806;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2005, vrijdag 30 september;0.1;0.0;0.1;0.1;0.0;24.5;;24.7;26.2;
807;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2006, vrijdag 29 september;0.1;0.0;0.1;0.1;0.0;24.5;;24.4;26.0;
808;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2007, vrijdag 28 september;0.1;0.0;0.1;0.1;0.0;28.5;;28.6;32.7;
809;Totaal mannen en vrouwen;0;1;Overig niet-westers, 1e generatie;2008, vrijdag 26 september;0.1;0.0;0.1;0.1;0.0;25.9;;25.9;26.9;
810;Totaal mannen en vrouwen;0;1;Overig niet-westers, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
