ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
2428;Utrechtse Heuvelrug;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.8
2429;Utrechtse Heuvelrug;Pensioen;6.4;28.2
2430;Vaals;Totaal particulier huishouden;4.4;24.9
2431;Vaals;Loon;2.1;29.9
2432;Vaals;Winst;0.4;27.8
2433;Vaals;Werkloosheid,bijstand,arbeidsongeschikt;0.6;15.5
2434;Vaals;Pensioen;1.3;20.0
2435;Valkenburg a/d Geul;Totaal particulier huishouden;7.3;29.5
2436;Valkenburg a/d Geul;Loon;3.5;35.0
2437;Valkenburg a/d Geul;Winst;0.8;38.4
2438;Valkenburg a/d Geul;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.9
2439;Valkenburg a/d Geul;Pensioen;2.1;21.5
2440;Valkenswaard;Totaal particulier huishouden;13.2;29.7
2441;Valkenswaard;Loon;6.8;34.2
2442;Valkenswaard;Winst;1.3;35.3
2443;Valkenswaard;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.4
2444;Valkenswaard;Pensioen;3.8;23.0
2445;Veendam;Totaal particulier huishouden;11.9;26.7
2446;Veendam;Loon;6.0;31.7
2447;Veendam;Winst;0.8;34.3
2448;Veendam;Werkloosheid,bijstand,arbeidsongeschikt;1.6;17.2
2449;Veendam;Pensioen;3.3;20.1
2450;Veenendaal;Totaal particulier huishouden;23.7;30.9
2451;Veenendaal;Loon;14.0;34.4
2452;Veenendaal;Winst;1.8;41.5
2453;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;2.1;18.7
2454;Veenendaal;Pensioen;5.5;22.5
2455;Veere;Totaal particulier huishouden;8.8;30.7
2456;Veere;Loon;4.1;33.3
2457;Veere;Winst;1.5;38.4
2458;Veere;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.6
2459;Veere;Pensioen;2.7;24.0
2460;Veghel;Totaal particulier huishouden;13.8;32.8
2461;Veghel;Loon;8.0;35.8
2462;Veghel;Winst;1.6;43.2
2463;Veghel;Werkloosheid,bijstand,arbeidsongeschikt;1.0;20.0
2464;Veghel;Pensioen;3.1;23.8
2465;Veldhoven;Totaal particulier huishouden;17.8;32.3
2466;Veldhoven;Loon;10.3;36.0
2467;Veldhoven;Winst;1.4;39.8
2468;Veldhoven;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.5
2469;Veldhoven;Pensioen;4.7;24.6
2470;Velsen;Totaal particulier huishouden;28.7;31.2
2471;Velsen;Loon;15.6;35.1
2472;Velsen;Winst;2.4;39.9
2473;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;17.9
2474;Velsen;Pensioen;7.9;24.1
2475;Venlo;Totaal particulier huishouden;39.3;27.5
2476;Venlo;Loon;21.1;31.3
2477;Venlo;Winst;2.8;36.6
2478;Venlo;Werkloosheid,bijstand,arbeidsongeschikt;4.8;17.6
2479;Venlo;Pensioen;10.1;21.4
2480;Venray;Totaal particulier huishouden;15.3;30.5
2481;Venray;Loon;8.5;33.4
2482;Venray;Winst;1.5;41.9
2483;Venray;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.7
2484;Venray;Pensioen;3.5;23.2
2485;Vianen;Totaal particulier huishouden;7.7;33.2
2486;Vianen;Loon;4.7;36.4
2487;Vianen;Winst;0.8;41.6
2488;Vianen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
2489;Vianen;Pensioen;1.6;22.9
2490;Vlaardingen;Totaal particulier huishouden;32.7;27.4
2491;Vlaardingen;Loon;17.2;31.7
2492;Vlaardingen;Winst;2.1;35.8
2493;Vlaardingen;Werkloosheid,bijstand,arbeidsongeschikt;3.6;16.3
2494;Vlaardingen;Pensioen;9.5;21.9
2495;Vlagtwedde;Totaal particulier huishouden;7.0;25.3
2496;Vlagtwedde;Loon;3.2;29.6
2497;Vlagtwedde;Winst;0.9;31.4
2498;Vlagtwedde;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
2499;Vlagtwedde;Pensioen;2.1;18.9
2500;Vlieland;Totaal particulier huishouden;0.5;27.5
2501;Vlieland;Loon;0.3;25.8
2502;Vlieland;Winst;0.1;36.4
2503;Vlieland;Werkloosheid,bijstand,arbeidsongeschikt;;
2504;Vlieland;Pensioen;0.1;24.6
2505;Vlissingen;Totaal particulier huishouden;20.5;26.4
2506;Vlissingen;Loon;10.6;29.0
2507;Vlissingen;Winst;1.4;39.8
2508;Vlissingen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;16.1
2509;Vlissingen;Pensioen;5.9;22.6
2510;Vlist;Totaal particulier huishouden;3.6;35.7
2511;Vlist;Loon;1.9;39.3
2512;Vlist;Winst;0.6;45.4
2513;Vlist;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.8
2514;Vlist;Pensioen;0.9;21.7
2515;Voerendaal;Totaal particulier huishouden;5.3;32.8
2516;Voerendaal;Loon;2.7;37.5
2517;Voerendaal;Winst;0.6;38.5
2518;Voerendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.3
2519;Voerendaal;Pensioen;1.6;24.5
2520;Voorschoten;Totaal particulier huishouden;9.6;36.7
2521;Voorschoten;Loon;5.1;40.9
2522;Voorschoten;Winst;0.9;44.8
2523;Voorschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
2524;Voorschoten;Pensioen;2.9;29.6
2525;Voorst;Totaal particulier huishouden;8.8;32.4
2526;Voorst;Loon;4.8;36.1
2527;Voorst;Winst;1.1;41.2
2528;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.9
2529;Voorst;Pensioen;2.4;22.4
2530;Vught;Totaal particulier huishouden;10.0;34.6
2531;Vught;Loon;5.4;38.9
2532;Vught;Winst;1.1;39.9
2533;Vught;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
2534;Vught;Pensioen;2.7;26.5
2535;Waalre;Totaal particulier huishouden;6.8;37.5
2536;Waalre;Loon;3.4;41.4
2537;Waalre;Winst;0.6;42.1
2538;Waalre;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.1
2539;Waalre;Pensioen;2.1;30.4
2540;Waalwijk;Totaal particulier huishouden;18.5;31.0
2541;Waalwijk;Loon;10.4;34.9
2542;Waalwijk;Winst;1.7;40.9
2543;Waalwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.5;19.4
2544;Waalwijk;Pensioen;4.7;21.5
2545;Waddinxveen;Totaal particulier huishouden;10.2;34.1
2546;Waddinxveen;Loon;5.9;37.5
2547;Waddinxveen;Winst;1.1;42.0
2548;Waddinxveen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.3
2549;Waddinxveen;Pensioen;2.5;24.3
2550;Wageningen;Totaal particulier huishouden;13.5;28.7
2551;Wageningen;Loon;7.8;30.8
2552;Wageningen;Winst;1.0;37.5
2553;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;15.7
2554;Wageningen;Pensioen;3.0;25.9
2555;Wassenaar;Totaal particulier huishouden;10.5;46.7
2556;Wassenaar;Loon;4.7;55.7
2557;Wassenaar;Winst;1.2;56.1
2558;Wassenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.9
2559;Wassenaar;Pensioen;3.7;32.9
2560;Waterland;Totaal particulier huishouden;7.0;35.9
2561;Waterland;Loon;3.7;40.5
2562;Waterland;Winst;1.1;45.1
2563;Waterland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
2564;Waterland;Pensioen;1.8;23.7
2565;Weert;Totaal particulier huishouden;19.9;30.0
2566;Weert;Loon;10.6;34.9
2567;Weert;Winst;1.7;36.5
2568;Weert;Werkloosheid,bijstand,arbeidsongeschikt;1.8;19.0
2569;Weert;Pensioen;5.5;22.2
2570;Weesp;Totaal particulier huishouden;8.0;30.2
2571;Weesp;Loon;4.4;33.9
2572;Weesp;Winst;0.8;33.7
2573;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
2574;Weesp;Pensioen;1.8;23.5
2575;Werkendam;Totaal particulier huishouden;9.9;33.5
2576;Werkendam;Loon;5.5;37.2
2577;Werkendam;Winst;1.3;42.1
2578;Werkendam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
2579;Werkendam;Pensioen;2.4;21.8
2580;Wervershoof;Totaal particulier huishouden;3.2;32.8
2581;Wervershoof;Loon;1.7;34.8
2582;Wervershoof;Winst;0.5;47.5
2583;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
2584;Wervershoof;Pensioen;0.7;21.2
2585;West Maas en Waal;Totaal particulier huishouden;7.0;32.5
2586;West Maas en Waal;Loon;3.8;37.4
2587;West Maas en Waal;Winst;1.0;37.8
2588;West Maas en Waal;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.2
2589;West Maas en Waal;Pensioen;1.7;20.4
2590;Wester-Koggenland;Totaal particulier huishouden;5.4;32.6
2591;Wester-Koggenland;Loon;2.8;34.8
2592;Wester-Koggenland;Winst;1.1;40.5
2593;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.5
2594;Wester-Koggenland;Pensioen;1.2;21.5
2595;Westerveld;Totaal particulier huishouden;8.0;30.4
2596;Westerveld;Loon;3.4;33.9
2597;Westerveld;Winst;1.2;38.0
2598;Westerveld;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.0
2599;Westerveld;Pensioen;2.7;24.8
2600;Westervoort;Totaal particulier huishouden;6.1;30.1
2601;Westervoort;Loon;3.8;33.6
2602;Westervoort;Winst;0.5;36.3
2603;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.3
2604;Westervoort;Pensioen;1.3;22.3
2605;Westland;Totaal particulier huishouden;37.9;33.2
2606;Westland;Loon;20.4;36.4
2607;Westland;Winst;5.8;41.8
2608;Westland;Werkloosheid,bijstand,arbeidsongeschikt;1.7;20.2
2609;Westland;Pensioen;9.1;22.8
2610;Weststellingwerf;Totaal particulier huishouden;10.6;26.7
2611;Weststellingwerf;Loon;4.8;30.4
2612;Weststellingwerf;Winst;1.5;34.0
2613;Weststellingwerf;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.6
2614;Weststellingwerf;Pensioen;3.2;20.5
2615;Westvoorne;Totaal particulier huishouden;5.8;37.9
2616;Westvoorne;Loon;2.8;42.6
2617;Westvoorne;Winst;0.8;43.4
2618;Westvoorne;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.3
2619;Westvoorne;Pensioen;1.8;28.1
2620;Wierden;Totaal particulier huishouden;8.5;33.3
2621;Wierden;Loon;4.8;36.4
2622;Wierden;Winst;1.0;44.4
2623;Wierden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.6
2624;Wierden;Pensioen;2.1;22.4
2625;Wieringen;Totaal particulier huishouden;3.6;30.6
2626;Wieringen;Loon;1.6;33.1
2627;Wieringen;Winst;0.7;43.6
2628;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.5
2629;Wieringen;Pensioen;1.0;21.2
2630;Wieringermeer;Totaal particulier huishouden;5.1;28.5
2631;Wieringermeer;Loon;2.5;32.9
2632;Wieringermeer;Winst;1.0;30.3
2633;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.0
2634;Wieringermeer;Pensioen;1.2;20.4
2635;Wijchen;Totaal particulier huishouden;15.3;31.6
2636;Wijchen;Loon;9.1;35.4
2637;Wijchen;Winst;1.5;39.5
2638;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.7
2639;Wijchen;Pensioen;3.3;22.3
2640;Wijdemeren;Totaal particulier huishouden;9.6;36.0
2641;Wijdemeren;Loon;4.8;39.4
2642;Wijdemeren;Winst;1.5;40.2
2643;Wijdemeren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.9
2644;Wijdemeren;Pensioen;2.6;26.1
2645;Wijk bij Duurstede;Totaal particulier huishouden;8.9;33.7
2646;Wijk bij Duurstede;Loon;5.5;37.2
2647;Wijk bij Duurstede;Winst;1.0;39.3
2648;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.6
2649;Wijk bij Duurstede;Pensioen;1.7;23.9
2650;Winschoten;Totaal particulier huishouden;8.0;25.2
2651;Winschoten;Loon;4.1;28.8
2652;Winschoten;Winst;0.5;35.4
2653;Winschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.9
2654;Winschoten;Pensioen;2.6;19.7
2655;Winsum;Totaal particulier huishouden;5.5;28.9
2656;Winsum;Loon;3.0;32.5
2657;Winsum;Winst;0.8;33.3
2658;Winsum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.6
2659;Winsum;Pensioen;1.2;21.9
2660;Winterswijk;Totaal particulier huishouden;11.6;28.3
2661;Winterswijk;Loon;6.1;31.1
2662;Winterswijk;Winst;1.3;38.5
2663;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.5
2664;Winterswijk;Pensioen;3.2;20.9
2665;Woensdrecht;Totaal particulier huishouden;8.6;30.3
2666;Woensdrecht;Loon;4.7;34.6
2667;Woensdrecht;Winst;0.8;37.0
2668;Woensdrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.9
2669;Woensdrecht;Pensioen;2.4;22.7
2670;Woerden;Totaal particulier huishouden;18.6;34.7
2671;Woerden;Loon;11.1;37.7
2672;Woerden;Winst;2.1;44.1
2673;Woerden;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.7
2674;Woerden;Pensioen;4.0;24.7
2675;Wognum;Totaal particulier huishouden;2.9;33.5
2676;Wognum;Loon;1.6;37.1
2677;Wognum;Winst;0.5;40.1
2678;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.1
2679;Wognum;Pensioen;0.7;22.3
2680;Wormerland;Totaal particulier huishouden;6.3;32.7
2681;Wormerland;Loon;3.5;35.7
2682;Wormerland;Winst;0.7;42.5
2683;Wormerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.5
2684;Wormerland;Pensioen;1.6;23.2
2685;Woudenberg;Totaal particulier huishouden;4.2;33.1
2686;Woudenberg;Loon;2.3;36.7
2687;Woudenberg;Winst;0.5;41.7
2688;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
2689;Woudenberg;Pensioen;1.1;24.2
2690;Woudrichem;Totaal particulier huishouden;5.3;33.2
2691;Woudrichem;Loon;3.1;37.2
2692;Woudrichem;Winst;0.7;42.1
2693;Woudrichem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.0
2694;Woudrichem;Pensioen;1.2;21.3
2695;Wûnseradiel;Totaal particulier huishouden;4.7;28.1
2696;Wûnseradiel;Loon;2.3;30.6
2697;Wûnseradiel;Winst;1.0;33.4
2698;Wûnseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.0
2699;Wûnseradiel;Pensioen;1.1;20.8
2700;Wymbritseradiel;Totaal particulier huishouden;6.3;30.5
2701;Wymbritseradiel;Loon;3.3;33.3
2702;Wymbritseradiel;Winst;1.1;35.4
2703;Wymbritseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.9
2704;Wymbritseradiel;Pensioen;1.5;21.4
2705;Zaanstad;Totaal particulier huishouden;59.1;29.6
2706;Zaanstad;Loon;32.7;33.6
2707;Zaanstad;Winst;5.0;38.5
2708;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;6.4;18.2
2709;Zaanstad;Pensioen;14.2;22.3
2710;Zaltbommel;Totaal particulier huishouden;9.5;33.6
2711;Zaltbommel;Loon;5.2;37.3
2712;Zaltbommel;Winst;1.4;42.2
2713;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.6
2714;Zaltbommel;Pensioen;2.2;22.4
2715;Zandvoort;Totaal particulier huishouden;7.8;30.5
2716;Zandvoort;Loon;3.8;33.8
2717;Zandvoort;Winst;0.9;36.4
2718;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.6
2719;Zandvoort;Pensioen;2.2;23.1
2720;Zederik;Totaal particulier huishouden;4.8;34.1
2721;Zederik;Loon;2.6;38.3
2722;Zederik;Winst;0.8;44.2
2723;Zederik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
2724;Zederik;Pensioen;1.2;20.7
2725;Zeevang;Totaal particulier huishouden;2.4;36.4
2726;Zeevang;Loon;1.2;39.5
2727;Zeevang;Winst;0.4;47.3
2728;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
2729;Zeevang;Pensioen;0.6;24.4
2730;Zeewolde;Totaal particulier huishouden;6.9;33.8
2731;Zeewolde;Loon;4.2;34.9
2732;Zeewolde;Winst;1.1;44.4
2733;Zeewolde;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.3
2734;Zeewolde;Pensioen;1.0;25.2
2735;Zeist;Totaal particulier huishouden;25.2;34.2
2736;Zeist;Loon;13.0;37.8
2737;Zeist;Winst;2.4;47.2
2738;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.3
2739;Zeist;Pensioen;7.0;26.8
2740;Zevenaar;Totaal particulier huishouden;13.2;29.8
2741;Zevenaar;Loon;7.2;33.9
2742;Zevenaar;Winst;1.2;36.3
2743;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.9
2744;Zevenaar;Pensioen;3.7;22.8
2745;Zevenhuizen-Moerkapelle;Totaal particulier huishouden;3.8;33.3
2746;Zevenhuizen-Moerkapelle;Loon;2.2;35.9
2747;Zevenhuizen-Moerkapelle;Winst;0.5;45.0
2748;Zevenhuizen-Moerkapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.6
2749;Zevenhuizen-Moerkapelle;Pensioen;0.9;22.6
2750;Zijpe;Totaal particulier huishouden;4.6;30.9
2751;Zijpe;Loon;2.2;34.3
2752;Zijpe;Winst;0.9;37.7
2753;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.4
2754;Zijpe;Pensioen;1.1;22.5
2755;Zoetermeer;Totaal particulier huishouden;48.3;32.2
2756;Zoetermeer;Loon;30.1;36.1
2757;Zoetermeer;Winst;3.1;38.9
2758;Zoetermeer;Werkloosheid,bijstand,arbeidsongeschikt;4.4;18.9
2759;Zoetermeer;Pensioen;10.2;24.4
2760;Zoeterwoude;Totaal particulier huishouden;3.1;34.7
2761;Zoeterwoude;Loon;1.8;38.3
2762;Zoeterwoude;Winst;0.4;41.8
2763;Zoeterwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.6
2764;Zoeterwoude;Pensioen;0.7;24.2
2765;Zuidhorn;Totaal particulier huishouden;6.9;30.6
2766;Zuidhorn;Loon;3.8;33.4
2767;Zuidhorn;Winst;1.0;37.0
2768;Zuidhorn;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.9
2769;Zuidhorn;Pensioen;1.6;23.0
2770;Zundert;Totaal particulier huishouden;8.1;31.7
2771;Zundert;Loon;4.1;35.4
2772;Zundert;Winst;1.3;40.6
2773;Zundert;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
2774;Zundert;Pensioen;2.2;20.4
2775;Zutphen;Totaal particulier huishouden;19.8;27.9
2776;Zutphen;Loon;10.7;31.1
2777;Zutphen;Winst;1.6;37.2
2778;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;17.3
2779;Zutphen;Pensioen;4.8;22.4
2780;Zwartewaterland;Totaal particulier huishouden;7.7;31.7
2781;Zwartewaterland;Loon;4.4;34.8
2782;Zwartewaterland;Winst;1.0;41.2
2783;Zwartewaterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.7
2784;Zwartewaterland;Pensioen;1.8;20.1
2785;Zwijndrecht;Totaal particulier huishouden;19.1;30.9
2786;Zwijndrecht;Loon;10.4;34.6
2787;Zwijndrecht;Winst;1.4;44.3
2788;Zwijndrecht;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.2
2789;Zwijndrecht;Pensioen;5.8;23.0
2790;Zwolle;Totaal particulier huishouden;47.5;29.0
2791;Zwolle;Loon;27.8;31.7
2792;Zwolle;Winst;3.3;41.8
2793;Zwolle;Werkloosheid,bijstand,arbeidsongeschikt;5.2;16.9
2794;Zwolle;Pensioen;10.3;23.4
