ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
3195;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Midden-Nederland (GG);2011;;;1935;210
3196;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Nijmegen (GG);2008;625.0;199.0;480;153
3197;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Nijmegen (GG);2009;615.0;195.0;485;154
3198;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Nijmegen (GG);2010;630.0;200.0;495;157
3199;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Nijmegen (GG);2011;;;475;149
3200;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Twente (GG);2008;800.0;129.0;620;100
3201;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Twente (GG);2009;825.0;132.0;625;100
3202;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Twente (GG);2010;890.0;143.0;685;109
3203;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Regio Twente (GG);2011;;;765;123
3204;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rivierenland (GG);2008;635.0;294.0;515;239
3205;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rivierenland (GG);2009;610.0;282.0;490;226
3206;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rivierenland (GG);2010;665.0;306.0;490;227
3207;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rivierenland (GG);2011;;;560;259
3208;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rotterdam-Rijnmond (GG);2008;3060.0;248.0;2405;195
3209;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rotterdam-Rijnmond (GG);2009;3055.0;246.0;2465;198
3210;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rotterdam-Rijnmond (GG);2010;3040.0;243.0;2455;196
3211;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Rotterdam-Rijnmond (GG);2011;;;2525;200
3212;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GG en GD Utrecht (GG);2008;540.0;181.0;450;151
3213;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GG en GD Utrecht (GG);2009;485.0;160.0;395;131
3214;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GG en GD Utrecht (GG);2010;510.0;166.0;395;128
3215;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GG en GD Utrecht (GG);2011;;;490;156
3216;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD West-Brabant (GG);2008;1610.0;237.0;1265;186
3217;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD West-Brabant (GG);2009;2010.0;295.0;1635;240
3218;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD West-Brabant (GG);2010;1810.0;264.0;1420;207
3219;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD West-Brabant (GG);2011;;;1320;192
3220;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zaanstreek/Waterland (GG);2008;585.0;184.0;445;140
3221;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zaanstreek/Waterland (GG);2009;615.0;193.0;490;154
3222;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zaanstreek/Waterland (GG);2010;635.0;198.0;455;141
3223;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zaanstreek/Waterland (GG);2011;;;630;195
3224;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zeeland (GG);2008;955.0;250.0;845;221
3225;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zeeland (GG);2009;890.0;233.0;765;201
3226;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zeeland (GG);2010;950.0;249.0;840;220
3227;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zeeland (GG);2011;;;840;220
3228;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-West (GG);2008;1335.0;255.0;1170;223
3229;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-West (GG);2009;1305.0;247.0;1050;199
3230;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-West (GG);2010;1475.0;278.0;1165;220
3231;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-West (GG);2011;;;1385;259
3232;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-Zuid (GG);2008;995.0;208.0;845;177
3233;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-Zuid (GG);2009;1020.0;213.0;895;187
3234;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-Zuid (GG);2010;975.0;203.0;815;170
3235;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Holland-Zuid (GG);2011;;;765;159
3236;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Limburg (GG);2008;1455.0;239.0;1130;185
3237;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Limburg (GG);2009;1400.0;230.0;1085;179
3238;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Limburg (GG);2010;1420.0;234.0;1105;182
3239;Totaal mannen en vrouwen;Totaal alle leeftijden;OG16 Totaal neuro-ophthalmologie;GGD Zuid-Limburg (GG);2011;;;1260;207
3240;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Nederland;2008;230570.0;1402.0;188065;1144
3241;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Nederland;2009;234980.0;1421.0;192050;1162
3242;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Nederland;2010;243540.0;1466.0;200945;1209
3243;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Nederland;2011;;;216085;1294
3244;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Nederland (LD);2008;27315.0;1600.0;22600;1324
3245;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Nederland (LD);2009;28465.0;1663.0;22485;1314
3246;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Nederland (LD);2010;29350.0;1710.0;24070;1403
3247;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Nederland (LD);2011;;;26000;1513
3248;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Oost-Nederland (LD);2008;42725.0;1224.0;34170;979
3249;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Oost-Nederland (LD);2009;43220.0;1232.0;35090;1000
3250;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Oost-Nederland (LD);2010;44420.0;1261.0;36980;1049
3251;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Oost-Nederland (LD);2011;;;39830;1126
3252;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;West-Nederland (LD);2008;110280.0;1433.0;91195;1185
3253;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;West-Nederland (LD);2009;113370.0;1463.0;92790;1198
3254;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;West-Nederland (LD);2010;115615.0;1482.0;95265;1221
3255;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;West-Nederland (LD);2011;;;101475;1292
3256;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Nederland (LD);2008;50445.0;1420.0;40135;1130
3257;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Nederland (LD);2009;50100.0;1407.0;41745;1172
3258;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Nederland (LD);2010;54245.0;1519.0;44640;1250
3259;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Nederland (LD);2011;;;48790;1362
3260;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Groningen (PV);2008;9815.0;1711.0;7830;1364
3261;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Groningen (PV);2009;10180.0;1769.0;7380;1283
3262;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Groningen (PV);2010;10170.0;1760.0;7905;1368
3263;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Groningen (PV);2011;;;8510;1468
3264;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Friesland (PV);2008;8570.0;1331.0;7425;1153
3265;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Friesland (PV);2009;8880.0;1375.0;7305;1131
3266;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Friesland (PV);2010;9335.0;1443.0;7930;1226
3267;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Friesland (PV);2011;;;8755;1353
3268;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Drenthe (PV);2008;8960.0;1832.0;7350;1503
3269;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Drenthe (PV);2009;9415.0;1920.0;7805;1591
3270;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Drenthe (PV);2010;9865.0;2009.0;8235;1676
3271;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Drenthe (PV);2011;;;8730;1778
3272;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Overijssel (PV);2008;12545.0;1117.0;10235;912
3273;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Overijssel (PV);2009;12930.0;1146.0;10550;935
3274;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Overijssel (PV);2010;13320.0;1176.0;11050;976
3275;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Overijssel (PV);2011;;;11860;1044
3276;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Flevoland (PV);2008;3470.0;911.0;2585;679
3277;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Flevoland (PV);2009;4125.0;1069.0;2985;775
3278;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Flevoland (PV);2010;4130.0;1059.0;3160;810
3279;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Flevoland (PV);2011;;;3525;896
3280;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Gelderland (PV);2008;26720.0;1344.0;21350;1074
3281;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Gelderland (PV);2009;26195.0;1313.0;21555;1081
3282;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Gelderland (PV);2010;27000.0;1349.0;22775;1138
3283;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Gelderland (PV);2011;;;24450;1218
3284;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Utrecht (PV);2008;15750.0;1306.0;13630;1130
3285;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Utrecht (PV);2009;15045.0;1237.0;13250;1090
3286;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Utrecht (PV);2010;15610.0;1275.0;13355;1090
3287;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Utrecht (PV);2011;;;14290;1159
3288;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Holland (PV);2008;38485.0;1460.0;30980;1175
3289;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Holland (PV);2009;41030.0;1544.0;32030;1205
3290;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Holland (PV);2010;40390.0;1507.0;33160;1237
3291;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Holland (PV);2011;;;34685;1284
3292;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Holland (PV);2008;50850.0;1465.0;42060;1212
3293;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Holland (PV);2009;51720.0;1480.0;43025;1231
3294;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Holland (PV);2010;54525.0;1550.0;44275;1259
3295;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zuid-Holland (PV);2011;;;47650;1346
3296;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zeeland (PV);2008;5250.0;1378.0;4530;1189
3297;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zeeland (PV);2009;5645.0;1481.0;4510;1183
3298;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zeeland (PV);2010;5135.0;1346.0;4475;1174
3299;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Zeeland (PV);2011;;;4850;1272
3300;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Brabant (PV);2008;34460.0;1418.0;27385;1127
3301;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Brabant (PV);2009;34810.0;1427.0;29050;1191
3302;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Brabant (PV);2010;38415.0;1569.0;31210;1274
3303;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Noord-Brabant (PV);2011;;;33175;1349
3304;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Limburg (PV);2008;16030.0;1427.0;12765;1136
3305;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Limburg (PV);2009;15340.0;1367.0;12695;1131
3306;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Limburg (PV);2010;15835.0;1410.0;13435;1197
3307;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Limburg (PV);2011;;;15620;1391
3308;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Amsterdam (GG);2008;12070.0;1308.0;9505;1030
3309;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Amsterdam (GG);2009;13010.0;1390.0;10530;1125
3310;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Amsterdam (GG);2010;12830.0;1349.0;10240;1077
3311;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Amsterdam (GG);2011;;;10330;1071
3312;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Brabant-Zuidoost (GG);2008;9790.0;1339.0;7550;1032
3313;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Brabant-Zuidoost (GG);2009;9220.0;1256.0;7720;1052
3314;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Brabant-Zuidoost (GG);2010;9725.0;1319.0;8475;1150
3315;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Brabant-Zuidoost (GG);2011;;;9100;1229
3316;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Den Haag (GG);2008;6650.0;1389.0;5575;1165
3317;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Den Haag (GG);2009;6620.0;1365.0;5380;1109
3318;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Den Haag (GG);2010;7300.0;1484.0;6035;1227
3319;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Den Haag (GG);2011;;;6440;1292
3320;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Drenthe (GG);2008;8960.0;1832.0;7350;1503
3321;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Drenthe (GG);2009;9415.0;1920.0;7805;1591
3322;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Drenthe (GG);2010;9865.0;2009.0;8235;1676
3323;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Drenthe (GG);2011;;;8730;1778
3324;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Flevoland (GG);2008;3470.0;911.0;2585;679
3325;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Flevoland (GG);2009;4125.0;1069.0;2985;775
3326;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Flevoland (GG);2010;4130.0;1059.0;3160;810
3327;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Flevoland (GG);2011;;;3525;896
3328;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Fryslân (GG);2008;8570.0;1331.0;7425;1153
3329;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Fryslân (GG);2009;8880.0;1375.0;7305;1131
3330;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Fryslân (GG);2010;9335.0;1443.0;7930;1226
3331;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Fryslân (GG);2011;;;8755;1353
3332;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Noord- en Oost-Gelderland (GG);2008;13115.0;1624.0;10075;1247
3333;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Noord- en Oost-Gelderland (GG);2009;13360.0;1651.0;10715;1324
3334;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Noord- en Oost-Gelderland (GG);2010;13510.0;1667.0;11270;1391
3335;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Noord- en Oost-Gelderland (GG);2011;;;12575;1550
3336;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Gooi en Vechtstreek (GG);2008;5680.0;2340.0;4370;1799
3337;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Gooi en Vechtstreek (GG);2009;5005.0;2055.0;4280;1757
3338;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Gooi en Vechtstreek (GG);2010;5360.0;2197.0;4650;1906
3339;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Gooi en Vechtstreek (GG);2011;;;5100;2083
3340;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Groningen (GG);2008;9815.0;1711.0;7830;1364
3341;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Groningen (GG);2009;10180.0;1769.0;7380;1283
3342;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Groningen (GG);2010;10170.0;1760.0;7905;1368
3343;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Groningen (GG);2011;;;8510;1468
3344;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hart voor Brabant (GG);2008;14505.0;1424.0;11720;1151
3345;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hart voor Brabant (GG);2009;14880.0;1455.0;12300;1202
3346;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hart voor Brabant (GG);2010;15805.0;1539.0;12840;1250
3347;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hart voor Brabant (GG);2011;;;13990;1357
3348;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Midden (GG);2008;12365.0;1633.0;10540;1392
3349;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Midden (GG);2009;12565.0;1654.0;10665;1404
3350;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Midden (GG);2010;13695.0;1797.0;10990;1442
3351;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Midden (GG);2011;;;11755;1537
3352;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Noorden (GG);2008;7980.0;1251.0;6705;1051
3353;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Noorden (GG);2009;9835.0;1535.0;6850;1069
3354;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Noorden (GG);2010;8700.0;1353.0;7590;1180
3355;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Hollands-Noorden (GG);2011;;;7880;1222
3356;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Veiligh. en Gez. Gelderland-Midden (GG);2008;7975.0;1226.0;6405;985
3357;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Veiligh. en Gez. Gelderland-Midden (GG);2009;7215.0;1102.0;6090;930
3358;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Veiligh. en Gez. Gelderland-Midden (GG);2010;7565.0;1150.0;6615;1005
3359;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;Veiligh. en Gez. Gelderland-Midden (GG);2011;;;6810;1030
3360;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD IJsselland (GG);2008;5130.0;1021.0;4320;860
3361;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD IJsselland (GG);2009;5365.0;1062.0;4495;889
3362;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD IJsselland (GG);2010;5635.0;1109.0;4835;952
3363;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD IJsselland (GG);2011;;;5230;1025
3364;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Kennemerland (GG);2008;7430.0;1443.0;5995;1164
3365;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Kennemerland (GG);2009;7845.0;1513.0;5825;1124
3366;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Kennemerland (GG);2010;8195.0;1571.0;6215;1191
3367;Totaal mannen en vrouwen;Totaal alle leeftijden;OG17 Totaal glaucoom;GGD Kennemerland (GG);2011;;;6720;1281
