ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
883;444;2013;675;19.7;22.9;0.211;0.328;0.246;0.685;5.79;1.8;5.1;6.2;7.1;8.1;9.1;10.4;12.1;14.8;25.3
884;444;2014;694;20.2;24.1;0.231;0.337;0.251;0.704;5.84;2.0;5.0;6.0;7.0;7.9;8.9;10.2;11.9;14.5;26.6
885;445;2000;825;16.5;18.4;0.184;0.281;0.209;0.584;4.271;2.9;5.7;6.7;7.5;8.5;9.5;10.6;12.0;14.0;22.7
886;445;2001;834;18.0;20.3;0.159;0.282;0.215;0.607;4.213;3.2;5.6;6.5;7.4;8.4;9.4;10.5;11.9;14.2;22.9
887;445;2002;839;18.6;20.8;0.171;0.288;0.213;0.601;4.512;2.5;5.7;6.7;7.5;8.4;9.5;10.6;12.0;14.1;23.0
888;445;2003;837;18.5;20.8;0.177;0.292;0.212;0.599;4.631;2.4;5.7;6.6;7.6;8.4;9.4;10.6;12.0;14.2;23.1
889;445;2004;844;18.9;21.3;0.157;0.281;0.211;0.592;4.263;3.0;5.7;6.7;7.5;8.4;9.4;10.5;12.0;14.2;22.7
890;445;2005;846;19.2;21.8;0.165;0.282;0.21;0.589;4.217;3.2;5.6;6.6;7.5;8.4;9.3;10.4;11.8;14.0;23.2
891;445;2006;847;20.0;22.7;0.157;0.278;0.205;0.57;4.105;3.3;5.7;6.7;7.5;8.4;9.3;10.4;11.7;13.9;23.1
892;445;2007;846;20.9;24.4;0.175;0.292;0.212;0.578;4.328;3.3;5.6;6.5;7.3;8.2;9.1;10.2;11.5;13.8;24.6
893;445;2008;846;21.7;24.8;0.155;0.28;0.211;0.586;4.11;3.4;5.7;6.6;7.4;8.3;9.3;10.4;11.8;14.0;23.2
894;445;2009;850;22.1;25.2;0.158;0.285;0.217;0.604;4.308;3.0;5.6;6.6;7.4;8.3;9.3;10.5;11.9;14.1;23.1
895;445;2010;854;22.2;25.4;0.163;0.286;0.215;0.598;4.283;3.2;5.6;6.6;7.4;8.3;9.2;10.3;11.8;14.1;23.5
896;445;2011;861;22.3;25.3;0.164;0.287;0.214;0.59;4.364;3.0;5.6;6.6;7.4;8.3;9.3;10.4;11.9;14.1;23.4
897;445;2012;865;22.3;25.3;0.165;0.286;0.214;0.591;4.372;3.0;5.6;6.6;7.4;8.4;9.3;10.4;11.9;14.1;23.3
898;445;2013;865;22.3;25.5;0.162;0.287;0.219;0.615;4.319;3.1;5.5;6.5;7.4;8.3;9.3;10.4;11.9;14.2;23.3
899;445;2014;870;22.8;26.5;0.176;0.299;0.228;0.631;4.559;3.0;5.4;6.4;7.2;8.1;9.2;10.3;11.8;14.1;24.5
900;446;2000;1409;12.0;13.3;0.127;0.255;0.202;0.572;3.71;3.3;6.1;7.0;7.7;8.6;9.6;10.8;12.2;14.2;20.6
901;446;2001;1477;13.2;14.5;0.118;0.253;0.206;0.58;3.647;3.5;6.0;6.9;7.7;8.6;9.6;10.8;12.2;14.2;20.6
902;446;2002;1543;13.8;15.2;0.127;0.256;0.202;0.566;3.715;3.4;6.1;6.9;7.7;8.6;9.6;10.7;12.1;14.1;20.9
903;446;2003;1587;13.7;15.0;0.138;0.263;0.2;0.562;4.023;2.6;6.1;7.0;7.8;8.7;9.7;10.8;12.2;14.3;20.8
904;446;2004;1612;13.9;15.3;0.139;0.264;0.202;0.565;3.993;2.8;6.1;7.0;7.8;8.6;9.6;10.7;12.1;14.2;21.1
905;446;2005;1627;13.9;15.6;0.131;0.26;0.202;0.568;3.784;3.3;6.1;7.0;7.7;8.5;9.4;10.6;12.0;14.2;21.2
906;446;2006;1653;14.7;16.6;0.145;0.263;0.204;0.565;3.797;3.4;6.1;6.9;7.6;8.4;9.4;10.5;12.0;14.1;21.7
907;446;2007;1672;15.5;17.6;0.143;0.27;0.207;0.577;3.952;3.3;5.9;6.8;7.5;8.4;9.3;10.5;11.9;14.1;22.2
908;446;2008;1723;16.0;18.1;0.141;0.27;0.21;0.596;4.002;3.1;5.9;6.8;7.6;8.4;9.4;10.5;12.1;14.3;21.8
909;446;2009;1788;16.3;18.2;0.145;0.273;0.213;0.601;4.114;2.8;5.9;6.8;7.6;8.5;9.4;10.6;12.2;14.5;21.7
910;446;2010;1806;16.2;18.2;0.132;0.265;0.209;0.579;3.908;3.2;6.0;6.9;7.6;8.4;9.4;10.6;12.1;14.3;21.5
911;446;2011;1853;16.3;18.3;0.14;0.271;0.214;0.595;4.034;3.0;6.0;6.8;7.5;8.4;9.4;10.6;12.1;14.5;21.7
912;446;2012;1871;16.1;18.3;0.14;0.272;0.217;0.606;4.026;3.1;5.9;6.8;7.5;8.3;9.4;10.6;12.1;14.4;21.8
913;446;2013;1900;16.3;18.5;0.141;0.273;0.221;0.622;4.043;3.1;5.9;6.7;7.5;8.3;9.3;10.6;12.2;14.5;21.8
914;446;2014;1931;16.7;19.2;0.159;0.283;0.226;0.635;4.201;3.0;5.8;6.6;7.3;8.1;9.2;10.5;12.2;14.4;22.7
915;447;2000;858;12.1;13.4;0.125;0.256;0.206;0.579;3.755;3.2;6.1;7.0;7.7;8.6;9.6;10.8;12.3;14.3;20.5
916;447;2001;896;13.2;14.6;0.12;0.256;0.21;0.595;3.722;3.4;6.0;6.9;7.7;8.6;9.6;10.8;12.2;14.3;20.6
917;447;2002;930;13.8;15.2;0.131;0.26;0.206;0.571;3.833;3.2;6.0;6.9;7.7;8.6;9.6;10.7;12.1;14.2;21.0
918;447;2003;950;13.7;15.0;0.145;0.269;0.205;0.57;4.195;2.4;6.1;7.0;7.8;8.7;9.7;10.9;12.3;14.4;21.0
919;447;2004;948;13.8;15.4;0.144;0.268;0.205;0.572;4.106;2.6;6.1;7.0;7.8;8.5;9.5;10.7;12.2;14.3;21.3
920;447;2005;941;13.9;15.7;0.133;0.261;0.203;0.564;3.825;3.2;6.1;7.0;7.7;8.4;9.4;10.6;12.0;14.2;21.4
921;447;2006;941;14.6;16.7;0.163;0.269;0.205;0.567;3.918;3.3;6.0;6.9;7.6;8.3;9.3;10.4;11.9;14.1;22.3
922;447;2007;936;15.4;17.5;0.148;0.273;0.209;0.579;4.061;3.0;6.0;6.8;7.6;8.4;9.3;10.5;12.0;14.2;22.3
923;447;2008;958;15.9;18.0;0.146;0.273;0.21;0.588;4.087;2.9;6.0;6.9;7.6;8.4;9.4;10.5;12.1;14.3;22.0
924;447;2009;991;16.1;18.3;0.154;0.277;0.215;0.602;4.194;2.8;6.0;6.8;7.5;8.3;9.3;10.5;12.2;14.5;22.1
925;447;2010;990;16.0;18.2;0.136;0.267;0.209;0.576;3.923;3.1;6.1;6.9;7.6;8.4;9.4;10.5;12.0;14.3;21.7
926;447;2011;1008;16.1;18.3;0.151;0.277;0.215;0.597;4.18;2.8;6.0;6.8;7.5;8.3;9.3;10.6;12.1;14.5;22.1
927;447;2012;1011;15.9;18.3;0.147;0.277;0.22;0.613;4.12;3.0;5.9;6.8;7.5;8.2;9.2;10.5;12.1;14.5;22.3
928;447;2013;1017;16.0;18.4;0.148;0.277;0.222;0.623;4.098;3.0;5.9;6.8;7.4;8.2;9.2;10.5;12.2;14.5;22.2
929;447;2014;1027;16.2;19.1;0.169;0.289;0.229;0.646;4.317;2.9;5.8;6.7;7.3;8.0;9.1;10.4;12.1;14.4;23.3
930;448;2000;551;12.0;13.1;0.131;0.252;0.195;0.548;3.636;3.3;6.2;7.0;7.8;8.6;9.6;10.7;12.1;14.0;20.7
931;448;2001;581;13.1;14.4;0.116;0.248;0.199;0.556;3.532;3.7;6.1;6.9;7.7;8.6;9.6;10.7;12.1;14.1;20.5
932;448;2002;612;13.7;15.0;0.121;0.249;0.198;0.557;3.545;3.7;6.1;7.0;7.7;8.6;9.6;10.7;12.0;14.0;20.6
933;448;2003;637;13.7;14.9;0.128;0.254;0.195;0.544;3.782;3.0;6.2;7.0;7.9;8.7;9.7;10.8;12.1;14.2;20.4
934;448;2004;664;13.9;15.3;0.132;0.259;0.199;0.556;3.838;3.0;6.1;7.0;7.8;8.6;9.6;10.7;12.1;14.1;20.9
935;448;2005;685;14.0;15.5;0.129;0.257;0.2;0.565;3.725;3.4;6.1;6.9;7.7;8.6;9.5;10.6;12.0;14.2;21.1
936;448;2006;712;14.9;16.4;0.12;0.254;0.201;0.561;3.641;3.5;6.1;6.9;7.7;8.6;9.6;10.6;12.0;14.1;20.9
937;448;2007;736;15.7;17.7;0.137;0.266;0.206;0.574;3.824;3.6;5.9;6.7;7.5;8.4;9.4;10.4;11.9;14.1;22.1
938;448;2008;766;16.2;18.2;0.134;0.267;0.211;0.602;3.9;3.3;5.9;6.8;7.6;8.5;9.4;10.6;12.1;14.3;21.7
939;448;2009;797;16.5;18.2;0.134;0.267;0.21;0.598;4.016;2.9;5.9;6.8;7.6;8.6;9.6;10.7;12.3;14.5;21.1
940;448;2010;817;16.4;18.2;0.128;0.263;0.208;0.589;3.887;3.2;6.0;6.8;7.6;8.5;9.5;10.6;12.1;14.4;21.2
941;448;2011;845;16.5;18.4;0.127;0.264;0.211;0.591;3.869;3.3;5.9;6.8;7.6;8.5;9.5;10.7;12.1;14.5;21.2
942;448;2012;860;16.5;18.3;0.131;0.265;0.213;0.595;3.92;3.2;5.9;6.8;7.6;8.5;9.5;10.7;12.1;14.4;21.3
943;448;2013;883;16.6;18.6;0.134;0.269;0.219;0.621;3.977;3.2;5.9;6.7;7.5;8.4;9.4;10.7;12.3;14.5;21.4
944;448;2014;905;17.0;19.3;0.147;0.276;0.224;0.626;4.074;3.1;5.8;6.6;7.4;8.3;9.4;10.7;12.2;14.4;22.1
945;182;2000;9904;17.1;18.3;0.096;0.22;0.172;0.491;3.053;4.4;6.4;7.3;8.1;8.9;9.7;10.7;11.9;13.5;19.2
946;182;2001;9959;18.7;20.4;0.094;0.224;0.175;0.495;3.079;4.5;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;19.7
947;182;2002;9984;19.5;21.0;0.098;0.224;0.172;0.488;3.118;4.2;6.4;7.3;8.1;8.9;9.7;10.6;11.8;13.6;19.5
948;182;2003;9875;19.7;21.2;0.1;0.226;0.173;0.491;3.163;4.1;6.4;7.3;8.1;8.9;9.7;10.7;11.9;13.6;19.5
949;182;2004;9767;20.0;21.7;0.098;0.225;0.171;0.481;3.105;4.3;6.4;7.3;8.1;8.8;9.6;10.6;11.7;13.5;19.7
950;182;2005;9724;20.1;21.9;0.098;0.225;0.172;0.484;3.102;4.4;6.4;7.3;8.0;8.8;9.6;10.5;11.7;13.5;19.9
951;182;2006;9787;20.9;22.9;0.098;0.223;0.169;0.479;3.058;4.5;6.4;7.3;8.0;8.8;9.6;10.5;11.7;13.4;19.9
952;182;2007;9816;21.8;23.9;0.1;0.227;0.172;0.486;3.115;4.4;6.4;7.2;8.0;8.7;9.6;10.5;11.7;13.5;20.1
953;182;2008;9872;22.6;24.6;0.1;0.228;0.174;0.493;3.147;4.3;6.4;7.2;8.0;8.8;9.6;10.6;11.8;13.5;19.9
954;182;2009;9876;23.3;25.3;0.099;0.229;0.179;0.507;3.175;4.3;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;19.9
955;182;2010;9712;23.2;25.3;0.096;0.228;0.178;0.503;3.15;4.3;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;19.8
956;182;2011;9645;23.5;25.6;0.1;0.23;0.178;0.501;3.182;4.3;6.3;7.2;8.0;8.7;9.6;10.6;11.8;13.6;20.0
957;182;2012;9560;23.5;25.7;0.102;0.232;0.177;0.5;3.246;4.1;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;20.1
958;182;2013;9440;24.1;26.2;0.106;0.236;0.18;0.507;3.316;4.0;6.2;7.1;7.9;8.8;9.6;10.6;11.8;13.6;20.3
959;182;2014;9314;24.7;27.0;0.112;0.239;0.18;0.511;3.374;4.0;6.1;7.1;7.9;8.7;9.6;10.6;11.8;13.6;20.6
960;183;2000;8456;16.7;17.9;0.091;0.219;0.175;0.5;3.035;4.4;6.3;7.2;8.1;8.9;9.8;10.7;11.9;13.6;19.1
961;183;2001;8516;18.4;20.0;0.094;0.224;0.174;0.496;3.073;4.5;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;19.6
962;183;2002;8500;19.1;20.6;0.098;0.224;0.173;0.49;3.131;4.1;6.4;7.3;8.1;8.9;9.7;10.7;11.9;13.6;19.4
963;183;2003;8366;19.3;20.8;0.1;0.226;0.173;0.49;3.167;4.0;6.4;7.3;8.1;8.9;9.7;10.7;11.9;13.6;19.4
964;183;2004;8277;19.6;21.2;0.096;0.223;0.17;0.482;3.08;4.3;6.4;7.3;8.1;8.8;9.6;10.6;11.8;13.5;19.6
965;183;2005;8232;19.7;21.4;0.097;0.224;0.172;0.483;3.085;4.4;6.4;7.3;8.0;8.8;9.6;10.6;11.7;13.5;19.7
966;183;2006;8281;20.5;22.3;0.095;0.221;0.169;0.479;3.034;4.5;6.4;7.3;8.0;8.8;9.6;10.5;11.7;13.5;19.7
967;183;2007;8347;21.4;23.3;0.099;0.225;0.172;0.486;3.085;4.4;6.4;7.3;8.0;8.8;9.6;10.5;11.7;13.5;19.9
968;183;2008;8333;22.0;24.0;0.099;0.227;0.174;0.491;3.124;4.3;6.4;7.2;8.0;8.8;9.6;10.6;11.8;13.5;19.9
969;183;2009;8269;22.6;24.7;0.097;0.228;0.179;0.506;3.152;4.3;6.3;7.2;8.0;8.8;9.6;10.6;11.9;13.6;19.8
970;183;2010;8081;22.6;24.6;0.095;0.227;0.178;0.502;3.132;4.3;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;19.7
971;183;2011;7994;22.8;25.0;0.1;0.23;0.178;0.5;3.182;4.2;6.3;7.2;8.0;8.7;9.6;10.6;11.8;13.6;20.0
972;183;2012;7873;23.0;25.0;0.102;0.233;0.177;0.5;3.256;4.1;6.3;7.2;8.0;8.8;9.6;10.6;11.8;13.6;20.1
973;183;2013;7726;23.5;25.7;0.108;0.238;0.181;0.51;3.346;4.0;6.2;7.1;7.9;8.7;9.6;10.6;11.8;13.7;20.4
974;183;2014;7652;24.1;26.4;0.111;0.24;0.182;0.515;3.382;4.0;6.1;7.1;7.9;8.7;9.6;10.6;11.8;13.6;20.6
975;184;2000;1158;19.0;19.8;0.049;0.166;0.133;0.379;2.297;5.7;7.2;7.9;8.6;9.2;9.9;10.6;11.5;12.9;16.6
976;184;2001;1166;20.2;21.3;0.057;0.184;0.151;0.432;2.496;5.3;6.9;7.6;8.3;9.1;9.9;10.7;11.7;13.2;17.3
977;184;2002;1202;20.9;22.2;0.054;0.18;0.147;0.418;2.458;5.4;6.9;7.7;8.4;9.1;9.8;10.7;11.7;13.2;17.2
978;184;2003;1220;21.5;22.8;0.068;0.187;0.148;0.417;2.55;5.3;6.8;7.7;8.3;9.1;9.8;10.7;11.6;13.1;17.7
979;184;2004;1201;21.4;22.8;0.058;0.185;0.146;0.421;2.529;5.2;6.9;7.7;8.4;9.1;9.8;10.6;11.7;13.1;17.5
980;184;2005;1177;21.5;22.9;0.054;0.179;0.146;0.411;2.441;5.5;6.9;7.8;8.4;9.0;9.8;10.6;11.6;13.1;17.2
981;184;2006;1146;22.5;24.1;0.07;0.18;0.139;0.401;2.431;5.5;7.0;7.7;8.4;9.1;9.7;10.5;11.5;12.9;17.6
982;184;2007;1112;23.7;25.2;0.051;0.173;0.14;0.395;2.369;5.6;7.1;7.8;8.5;9.1;9.8;10.6;11.6;13.0;17.0
983;184;2008;1122;24.8;26.2;0.054;0.176;0.144;0.405;2.402;5.5;7.0;7.8;8.4;9.1;9.9;10.7;11.6;13.0;17.0
984;184;2009;1152;25.7;27.2;0.055;0.178;0.147;0.42;2.428;5.5;6.9;7.7;8.4;9.1;9.8;10.7;11.7;13.1;17.1
985;184;2010;1174;25.6;27.2;0.053;0.177;0.146;0.417;2.412;5.5;6.9;7.7;8.4;9.1;9.8;10.7;11.7;13.1;17.0
986;184;2011;1201;25.7;27.2;0.053;0.177;0.146;0.422;2.412;5.5;6.9;7.7;8.4;9.1;9.8;10.7;11.7;13.1;16.9
987;184;2012;1246;25.8;27.2;0.054;0.177;0.145;0.418;2.43;5.4;7.0;7.8;8.4;9.1;9.9;10.7;11.7;13.1;16.9
988;184;2013;1264;26.3;27.7;0.054;0.179;0.148;0.428;2.459;5.3;6.9;7.7;8.4;9.1;9.9;10.8;11.8;13.2;16.9
989;184;2014;1241;27.3;28.7;0.053;0.177;0.144;0.415;2.431;5.3;7.0;7.8;8.5;9.2;9.9;10.7;11.7;13.1;16.9
990;185;2000;291;21.1;24.7;0.269;0.338;0.224;0.615;6.175;1.4;5.2;6.3;7.2;8.1;9.0;10.0;11.7;14.3;26.7
991;185;2001;276;24.9;28.4;0.154;0.288;0.23;0.635;4.501;2.8;5.5;6.6;7.4;8.3;9.4;10.6;12.1;14.6;22.8
992;185;2002;282;25.1;29.4;0.169;0.296;0.231;0.655;4.49;3.2;5.4;6.4;7.3;8.1;9.0;10.4;12.0;14.3;24.1
993;185;2003;290;24.8;28.1;0.162;0.299;0.245;0.691;4.905;2.5;5.2;6.4;7.3;8.3;9.4;10.8;12.5;15.0;22.7
994;185;2004;289;26.2;30.6;0.19;0.313;0.242;0.661;5.256;2.1;5.3;6.4;7.3;8.1;9.2;10.6;12.0;14.6;24.3
995;185;2005;315;26.6;30.5;0.185;0.309;0.238;0.67;5.177;2.1;5.3;6.4;7.3;8.2;9.3;10.5;12.3;14.6;24.0
996;185;2006;360;27.3;31.1;0.167;0.296;0.226;0.629;4.716;2.5;5.5;6.5;7.4;8.3;9.3;10.5;12.1;14.6;23.3
997;185;2007;356;29.0;33.6;0.183;0.316;0.248;0.666;5.278;2.4;5.1;6.2;7.1;8.1;9.2;10.4;12.0;14.9;24.7
998;185;2008;418;28.7;32.2;0.168;0.299;0.228;0.631;4.993;2.2;5.3;6.5;7.5;8.4;9.5;10.7;12.2;14.6;23.1
999;185;2009;455;28.9;32.7;0.165;0.297;0.227;0.628;4.854;2.4;5.4;6.5;7.4;8.4;9.4;10.5;12.1;14.6;23.2
1000;185;2010;457;29.1;32.8;0.16;0.295;0.223;0.622;4.716;2.7;5.3;6.4;7.5;8.4;9.3;10.5;12.0;14.5;23.4
1001;185;2011;450;29.1;32.6;0.158;0.292;0.228;0.625;4.762;2.5;5.3;6.5;7.5;8.4;9.5;10.7;12.2;14.6;22.7
1002;185;2012;442;29.1;33.0;0.171;0.3;0.223;0.604;4.901;2.5;5.3;6.5;7.5;8.3;9.4;10.5;11.9;14.3;23.8
1003;185;2013;450;27.9;32.0;0.184;0.306;0.228;0.624;5.099;2.4;5.1;6.5;7.4;8.3;9.3;10.5;11.9;14.4;24.2
1004;185;2014;420;28.7;34.0;0.223;0.338;0.244;0.66;6.066;2.0;4.8;6.1;7.1;8.0;8.9;10.1;11.7;14.6;26.8
1005;186;2000;1967;19.3;24.4;0.573;0.467;0.27;0.729;23.264;-2.1;4.2;5.4;6.4;7.4;8.5;9.6;11.2;13.8;35.6
1006;186;2001;2061;20.6;24.6;0.326;0.394;0.26;0.704;10.427;-0.3;4.6;5.9;6.9;7.9;8.9;10.1;11.8;14.6;29.8
1007;186;2002;2073;20.6;24.4;0.36;0.414;0.271;0.729;15.645;-1.6;4.4;5.8;6.9;8.0;9.0;10.4;12.1;14.8;30.1
1008;186;2003;2073;20.1;23.2;0.348;0.414;0.274;0.741;18.493;-1.9;4.3;5.9;7.0;8.1;9.2;10.6;12.3;15.2;29.2
1009;186;2004;2126;21.6;25.2;0.344;0.413;0.275;0.745;17.121;-1.7;4.3;5.9;7.0;8.0;9.1;10.5;12.3;15.2;29.4
1010;186;2005;2143;22.7;26.8;0.31;0.384;0.264;0.718;9.638;0.0;4.5;5.8;6.9;7.9;9.0;10.3;12.0;14.8;28.8
1011;186;2006;2160;23.7;27.7;0.275;0.362;0.253;0.687;7.809;0.7;4.7;6.0;7.1;8.0;9.1;10.3;11.9;14.6;27.6
1012;186;2007;2296;25.9;32.8;0.333;0.406;0.282;0.735;9.778;0.4;4.3;5.5;6.5;7.4;8.4;9.7;11.4;14.6;31.8
1013;186;2008;2412;26.1;30.7;0.27;0.368;0.261;0.708;8.391;0.4;4.6;6.0;7.0;8.0;9.1;10.4;12.0;14.9;27.6
1014;186;2009;2338;24.7;28.6;0.309;0.392;0.265;0.724;12.802;-1.1;4.5;6.0;7.1;8.1;9.2;10.5;12.3;15.1;28.2
1015;186;2010;2417;25.0;29.3;0.274;0.369;0.261;0.716;8.492;0.4;4.6;5.9;7.0;8.0;9.1;10.4;12.1;14.9;27.6
1016;186;2011;2492;25.5;29.3;0.261;0.359;0.25;0.678;8.267;0.2;4.8;6.2;7.2;8.2;9.2;10.5;12.1;14.9;26.7
1017;186;2012;2559;25.2;29.2;0.255;0.357;0.253;0.689;7.821;0.6;4.8;6.1;7.1;8.1;9.2;10.4;12.1;14.9;26.7
1018;186;2013;2563;25.2;28.8;0.254;0.354;0.25;0.683;7.906;0.4;4.8;6.2;7.2;8.2;9.3;10.6;12.2;14.9;26.3
1019;186;2014;2654;26.3;32.4;0.275;0.372;0.263;0.706;7.464;1.3;4.6;5.8;6.7;7.7;8.6;9.9;11.6;14.5;29.3
1020;187;2000;3779;12.3;13.9;0.099;0.232;0.18;0.501;3.192;4.3;6.5;7.3;7.9;8.5;9.3;10.3;11.7;14.0;20.3
1021;187;2001;3765;13.1;14.8;0.101;0.233;0.176;0.484;3.205;4.3;6.5;7.3;7.9;8.5;9.2;10.2;11.6;13.9;20.5
1022;187;2002;3807;13.9;15.8;0.101;0.234;0.178;0.493;3.191;4.4;6.4;7.2;7.8;8.5;9.2;10.2;11.6;13.9;20.7
1023;187;2003;3957;14.2;16.1;0.106;0.239;0.179;0.495;3.315;4.1;6.4;7.2;7.9;8.5;9.2;10.2;11.6;14.0;20.8
1024;187;2004;4062;14.5;16.3;0.108;0.24;0.179;0.493;3.346;4.0;6.4;7.2;7.9;8.5;9.3;10.2;11.7;14.0;20.8
1025;187;2005;4139;14.7;16.6;0.112;0.245;0.184;0.51;3.448;3.9;6.3;7.1;7.8;8.5;9.3;10.3;11.7;14.0;21.1
1026;187;2006;4087;15.4;17.3;0.107;0.241;0.182;0.509;3.373;4.0;6.3;7.2;7.8;8.6;9.3;10.3;11.7;14.0;20.9
1027;187;2007;3978;16.1;18.0;0.106;0.242;0.184;0.514;3.395;3.9;6.3;7.1;7.9;8.6;9.3;10.3;11.8;14.0;20.8
1028;187;2008;3901;16.9;19.0;0.109;0.245;0.186;0.526;3.444;3.9;6.3;7.1;7.8;8.6;9.3;10.3;11.8;14.0;20.9
1029;187;2009;4044;17.2;19.2;0.109;0.244;0.183;0.515;3.445;3.9;6.2;7.1;7.9;8.6;9.3;10.3;11.8;14.0;20.8
1030;187;2010;4174;17.2;19.1;0.11;0.243;0.179;0.5;3.446;3.8;6.3;7.2;7.9;8.7;9.4;10.3;11.7;13.9;20.8
1031;187;2011;4256;17.3;19.1;0.108;0.242;0.181;0.51;3.444;3.8;6.3;7.2;7.9;8.7;9.4;10.4;11.8;13.9;20.7
1032;187;2012;4323;17.6;19.4;0.112;0.245;0.183;0.518;3.508;3.7;6.2;7.1;7.9;8.7;9.4;10.4;11.8;14.0;20.7
1033;187;2013;4449;17.5;19.3;0.11;0.243;0.178;0.508;3.479;3.7;6.2;7.2;8.0;8.7;9.5;10.4;11.8;13.9;20.6
1034;187;2014;4556;17.7;19.8;0.122;0.25;0.179;0.505;3.565;3.7;6.2;7.1;7.9;8.6;9.3;10.3;11.7;13.8;21.4
1035;188;2000;3019;13.3;15.1;0.082;0.212;0.172;0.482;2.793;5.1;6.8;7.3;7.9;8.5;9.3;10.3;11.6;13.8;19.4
1036;188;2001;3031;14.2;16.1;0.085;0.212;0.167;0.467;2.8;5.2;6.8;7.4;7.9;8.5;9.2;10.1;11.5;13.7;19.8
1037;188;2002;3081;15.0;17.1;0.085;0.214;0.169;0.469;2.799;5.3;6.7;7.3;7.9;8.4;9.2;10.1;11.5;13.6;20.0
1038;188;2003;3189;15.3;17.5;0.087;0.216;0.17;0.468;2.851;5.1;6.7;7.3;7.9;8.4;9.2;10.1;11.5;13.6;20.1
1039;188;2004;3284;15.6;17.8;0.089;0.217;0.169;0.474;2.858;5.1;6.7;7.3;7.9;8.5;9.2;10.1;11.5;13.6;20.1
1040;188;2005;3352;15.9;18.1;0.092;0.221;0.172;0.483;2.929;4.9;6.6;7.3;7.9;8.4;9.2;10.2;11.6;13.7;20.3
1041;188;2006;3305;16.6;18.9;0.086;0.215;0.168;0.472;2.83;5.2;6.7;7.3;7.9;8.5;9.2;10.2;11.5;13.6;20.0
1042;188;2007;3241;17.3;19.7;0.084;0.214;0.17;0.48;2.821;5.2;6.7;7.3;7.9;8.5;9.2;10.2;11.5;13.6;19.9
1043;188;2008;3223;18.2;20.6;0.087;0.217;0.171;0.482;2.87;5.1;6.6;7.3;7.9;8.5;9.2;10.2;11.5;13.6;20.1
1044;188;2009;3332;18.4;20.9;0.085;0.214;0.168;0.469;2.829;5.2;6.7;7.3;7.9;8.5;9.2;10.2;11.5;13.5;20.0
1045;188;2010;3420;18.4;20.8;0.087;0.214;0.163;0.458;2.823;5.1;6.7;7.4;8.0;8.5;9.2;10.2;11.5;13.4;20.0
1046;188;2011;3453;18.6;21.0;0.084;0.211;0.164;0.461;2.798;5.1;6.7;7.4;8.0;8.6;9.3;10.2;11.5;13.4;19.8
1047;188;2012;3529;18.9;21.3;0.086;0.214;0.165;0.464;2.855;5.0;6.7;7.4;8.0;8.6;9.3;10.3;11.5;13.5;19.8
1048;188;2013;3605;18.8;21.2;0.084;0.212;0.161;0.449;2.838;5.0;6.7;7.5;8.0;8.6;9.3;10.2;11.5;13.5;19.7
1049;188;2014;3650;19.2;21.9;0.096;0.218;0.161;0.454;2.878;5.1;6.7;7.4;7.9;8.5;9.1;10.1;11.4;13.3;20.6
1050;189;2000;123;12.2;13.4;0.112;0.241;0.189;0.519;3.396;3.9;6.2;7.2;7.8;8.6;9.5;10.6;12.0;13.9;20.4
1051;189;2001;107;12.9;13.9;0.091;0.223;0.184;0.503;3.13;3.9;6.5;7.3;8.0;8.8;9.8;10.9;12.0;14.0;18.7
1052;189;2002;120;13.6;14.5;0.087;0.216;0.175;0.505;3.052;4.0;6.5;7.4;8.2;9.0;9.9;10.9;12.2;13.7;18.3
1053;189;2003;177;13.3;14.2;0.089;0.219;0.173;0.502;3.114;3.9;6.5;7.4;8.2;9.0;9.8;10.9;12.0;13.9;18.4
1054;189;2004;230;13.2;14.1;0.105;0.228;0.175;0.477;3.342;3.1;6.6;7.5;8.3;8.9;9.9;10.9;12.1;13.9;18.8
1055;189;2005;240;13.1;13.9;0.115;0.236;0.169;0.468;3.599;2.6;6.6;7.6;8.4;9.1;9.9;10.8;12.0;14.1;19.0
1056;189;2006;183;14.3;15.6;0.087;0.215;0.168;0.456;2.946;4.5;6.7;7.5;8.0;8.7;9.6;10.5;11.7;13.6;19.2
1057;189;2007;133;14.5;16.0;0.102;0.232;0.179;0.479;3.287;3.8;6.5;7.4;8.0;8.7;9.6;10.7;11.7;13.9;19.9
1058;189;2008;100;15.0;16.5;0.104;0.235;0.185;0.491;3.392;3.4;6.5;7.4;8.0;8.7;9.6;10.5;12.0;14.3;19.4
