ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
1624;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020 4e kwartaal;1547;651;278;206;72;373;177;197;895;35.0
1625;Totaal mannen en vrouwen;Werkkring: zelfstandige;2020;1530;627;264;190;74;364;171;192;903;35.8
1626;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 1e kwartaal;1437;510;179;117;62;330;137;193;927;38.6
1627;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 2e kwartaal;1431;505;190;122;68;315;129;186;926;38.5
1628;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 3e kwartaal;1443;508;200;125;75;308;135;173;935;38.3
1629;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021 4e kwartaal;1470;503;186;122;64;316;131;186;968;38.5
1630;Totaal mannen en vrouwen;Werkkring: zelfstandige;2021;1445;506;189;122;67;317;133;184;939;38.5
1631;Totaal mannen en vrouwen;Werkkring: zelfstandige;2022 1e kwartaal;1486;504;179;113;66;325;135;190;982;38.6
1632;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2003 1e kwartaal;641;285;149;104;45;135;81;55;356;36.1
1633;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2003 2e kwartaal;630;272;136;95;41;136;76;60;358;37.2
1634;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2003 3e kwartaal;631;268;130;91;38;139;75;64;363;37.5
1635;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2003 4e kwartaal;633;274;134;93;41;140;76;64;359;36.8
1636;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2003;634;275;137;96;41;137;77;61;359;36.9
1637;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2004 1e kwartaal;648;281;141;103;38;140;76;64;367;36.2
1638;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2004 2e kwartaal;657;282;138;97;41;144;77;66;375;36.8
1639;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2004 3e kwartaal;654;277;133;91;41;144;82;62;377;36.9
1640;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2004 4e kwartaal;654;279;141;97;43;139;81;57;375;36.5
1641;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2004;653;280;138;97;41;142;79;62;374;36.6
1642;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2005 1e kwartaal;676;292;149;105;43;144;83;61;383;36.3
1643;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2005 2e kwartaal;678;291;148;102;46;143;84;59;387;36.4
1644;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2005 3e kwartaal;673;297;149;105;44;148;86;62;376;36.2
1645;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2005 4e kwartaal;682;296;150;105;46;146;81;65;386;36.4
1646;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2005;677;294;149;104;45;145;84;62;383;36.3
1647;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2006 1e kwartaal;701;293;152;103;48;141;79;62;408;36.9
1648;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2006 2e kwartaal;713;302;158;113;45;144;83;62;411;36.6
1649;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2006 3e kwartaal;703;285;144;100;45;141;76;65;418;37.4
1650;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2006 4e kwartaal;727;298;153;108;45;145;79;66;429;37.0
1651;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2006;711;295;152;106;46;143;79;64;416;37.0
1652;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2007 1e kwartaal;750;306;163;116;47;143;79;64;444;37.1
1653;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2007 2e kwartaal;756;309;160;110;50;149;81;67;447;37.1
1654;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2007 3e kwartaal;756;310;154;104;51;156;89;67;446;37.0
1655;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2007 4e kwartaal;766;312;155;104;52;156;87;69;454;37.1
1656;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2007;757;309;158;108;50;151;84;67;448;37.1
1657;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2008 1e kwartaal;789;325;161;109;51;164;92;72;464;36.8
1658;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2008 2e kwartaal;804;324;157;103;54;167;92;75;480;37.0
1659;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2008 3e kwartaal;814;331;153;94;59;178;97;81;483;37.2
1660;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2008 4e kwartaal;834;339;163;105;58;176;95;81;495;36.9
1661;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2008;810;330;158;103;56;171;94;77;480;37.0
1662;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2009 1e kwartaal;841;352;169;111;58;183;97;86;489;36.6
1663;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2009 2e kwartaal;844;341;158;102;56;183;98;85;503;37.2
1664;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2009 3e kwartaal;839;342;164;110;54;178;95;83;496;36.7
1665;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2009 4e kwartaal;849;346;167;116;52;178;94;84;503;37.0
1666;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2009;843;345;165;110;55;181;96;84;498;36.9
1667;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2010 1e kwartaal;859;348;168;116;52;180;93;87;511;36.7
1668;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2010 2e kwartaal;874;360;172;116;56;188;98;90;514;36.7
1669;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2010 3e kwartaal;862;360;160;110;50;200;105;95;503;36.3
1670;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2010 4e kwartaal;866;366;159;110;49;207;108;99;500;36.1
1671;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2010;865;358;165;113;52;194;101;93;507;36.4
1672;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 1e kwartaal;864;369;161;109;53;208;106;102;495;35.7
1673;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 2e kwartaal;859;359;155;107;49;203;107;96;500;36.1
1674;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 3e kwartaal;881;369;165;115;50;204;108;95;512;36.1
1675;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011 4e kwartaal;897;380;181;128;53;199;104;94;517;35.3
1676;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2011;875;369;166;115;51;203;107;97;506;35.8
1677;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 1e kwartaal;905;387;178;117;61;209;117;92;518;35.3
1678;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 2e kwartaal;895;372;167;112;55;205;110;95;523;35.7
1679;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 3e kwartaal;907;381;164;115;49;217;117;100;527;35.6
1680;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012 4e kwartaal;917;408;181;129;52;227;119;108;509;34.5
1681;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2012;906;387;172;118;54;214;116;99;519;35.3
1682;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 1e kwartaal;946;432;207;146;61;226;114;112;514;34.1
1683;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 2e kwartaal;948;431;204;152;51;227;119;109;517;33.9
1684;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 3e kwartaal;968;445;206;151;56;239;123;116;523;33.8
1685;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013 4e kwartaal;968;442;206;144;62;236;124;112;526;33.9
1686;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2013;957;438;206;148;57;232;120;112;520;33.9
1687;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 1e kwartaal;962;445;204;143;60;241;126;115;518;33.9
1688;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 2e kwartaal;986;454;208;146;62;245;126;120;532;34.0
1689;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 3e kwartaal;988;443;200;144;56;242;122;120;545;34.9
1690;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014 4e kwartaal;1016;451;215;149;66;236;124;113;564;34.7
1691;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2014;988;448;207;146;61;241;124;117;540;34.4
1692;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 1e kwartaal;1008;460;211;149;62;249;128;121;548;34.4
1693;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 2e kwartaal;1020;463;213;157;56;250;134;116;557;34.4
1694;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 3e kwartaal;1034;472;217;155;62;255;131;124;562;34.3
1695;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015 4e kwartaal;1026;463;210;144;66;254;132;122;562;34.5
1696;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2015;1022;465;213;151;61;252;131;121;557;34.4
1697;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 1e kwartaal;1024;463;211;151;59;252;129;124;561;34.3
1698;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 2e kwartaal;1015;444;197;137;60;247;122;125;571;34.9
1699;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 3e kwartaal;1028;446;195;129;66;251;122;129;583;35.1
1700;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016 4e kwartaal;1046;461;201;137;64;260;124;137;585;35.0
1701;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2016;1028;453;201;138;62;253;124;129;575;34.8
1702;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 1e kwartaal ;1049;477;203;139;64;273;133;140;573;34.6
1703;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 2e kwartaal;1060;461;194;131;63;267;136;130;599;35.1
1704;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 3e kwartaal;1055;471;203;135;69;268;132;136;583;34.7
1705;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017 4e kwartaal;1055;471;206;132;74;265;131;135;584;34.6
1706;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2017;1055;470;202;134;67;268;133;135;585;34.8
1707;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 1e kwartaal;1063;468;200;136;64;268;135;133;596;34.5
1708;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 2e kwartaal;1066;475;202;138;64;273;140;133;591;34.4
1709;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 3e kwartaal;1081;477;198;137;61;279;141;138;605;34.7
1710;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018 4e kwartaal;1084;475;197;135;62;278;139;139;608;34.6
1711;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2018;1074;474;199;136;63;275;139;136;600;34.6
1712;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 1e kwartaal;1105;489;203;139;65;286;136;150;616;34.5
1713;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 2e kwartaal;1093;483;203;140;63;279;126;153;611;34.7
1714;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 3e kwartaal;1092;479;199;139;60;280;126;154;614;34.9
1715;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019 4e kwartaal;1113;490;205;146;59;285;131;154;622;34.5
1716;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2019;1101;485;203;141;62;283;130;153;616;34.6
1717;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 1e kwartaal;1125;516;218;148;70;298;137;161;609;33.9
1718;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 2e kwartaal;1142;544;233;172;61;312;147;165;598;33.0
1719;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 3e kwartaal;1158;553;243;176;67;310;151;159;605;33.0
1720;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020 4e kwartaal;1166;566;247;184;63;320;151;169;600;32.5
1721;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2020;1148;545;235;170;65;310;146;163;603;33.1
1722;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 1e kwartaal;1071;451;158;101;56;294;122;171;620;36.0
1723;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 2e kwartaal;1069;446;169;107;62;278;113;165;622;35.7
1724;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 3e kwartaal;1077;450;179;111;68;270;121;150;627;35.5
1725;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021 4e kwartaal;1097;443;165;110;55;278;117;161;654;35.8
1726;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2021;1078;448;168;107;60;280;118;162;631;35.7
1727;Totaal mannen en vrouwen;Werkkring: zelfst. zonder personeel(zzp);2022 1e kwartaal;1120;447;160;102;58;287;123;164;672;35.9
1728;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2003 1e kwartaal;323;50;14;8;7;35;18;17;273;50.2
1729;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2003 2e kwartaal;318;51;13;8;5;38;20;18;267;50.2
1730;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2003 3e kwartaal;318;49;14;8;6;35;20;15;269;50.1
1731;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2003 4e kwartaal;319;49;12;6;6;37;21;17;270;50.1
1732;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2003;319;50;13;7;6;36;20;17;269;50.1
1733;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2004 1e kwartaal;326;49;14;8;6;35;19;16;277;50.5
1734;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2004 2e kwartaal;329;54;14;7;6;40;20;20;274;50.3
1735;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2004 3e kwartaal;324;51;13;6;7;38;20;18;273;50.7
1736;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2004 4e kwartaal;325;48;13;5;7;36;20;16;277;50.6
1737;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2004;326;51;13;7;7;37;20;18;275;50.5
1738;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2005 1e kwartaal;324;50;14;8;7;36;19;17;274;50.1
1739;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2005 2e kwartaal;332;51;16;9;6;36;19;17;281;50.3
1740;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2005 3e kwartaal;335;51;14;9;6;37;20;17;284;50.3
1741;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2005 4e kwartaal;328;45;13;8;5;32;17;15;283;51.0
1742;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2005;330;49;14;8;6;35;19;16;280;50.4
1743;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2006 1e kwartaal;329;46;14;8;6;32;18;14;282;51.0
1744;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2006 2e kwartaal;331;48;14;7;7;33;17;16;284;50.7
1745;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2006 3e kwartaal;339;47;15;8;8;32;15;17;292;50.8
1746;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2006 4e kwartaal;337;49;12;6;6;37;17;19;288;50.6
1747;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2006;334;47;14;7;7;34;17;17;287;50.8
1748;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2007 1e kwartaal;342;51;14;7;7;37;18;18;291;50.1
1749;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2007 2e kwartaal;346;55;15;7;8;40;20;20;291;49.8
1750;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2007 3e kwartaal;345;51;14;6;8;37;19;18;295;50.5
1751;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2007 4e kwartaal;339;46;11;5;6;35;17;18;293;50.7
1752;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2007;343;51;13;6;7;37;19;19;292;50.3
1753;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2008 1e kwartaal;347;46;10;6;4;36;18;18;301;50.6
1754;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2008 2e kwartaal;347;49;12;7;5;37;18;19;298;50.3
1755;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2008 3e kwartaal;339;47;9;5;4;38;19;19;292;50.5
1756;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2008 4e kwartaal;337;47;10;6;4;37;17;20;290;50.1
1757;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2008;343;47;10;6;4;37;18;19;295;50.4
1758;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2009 1e kwartaal;345;46;10;6;4;37;19;18;298;50.2
1759;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2009 2e kwartaal;333;52;12;8;5;39;19;20;281;49.6
1760;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2009 3e kwartaal;341;53;12;6;6;41;18;23;289;49.4
1761;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2009 4e kwartaal;344;54;13;8;5;42;21;21;290;49.3
1762;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2009;341;51;12;7;5;40;19;20;290;49.6
1763;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2010 1e kwartaal;336;51;12;8;5;39;21;18;284;49.8
1764;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2010 2e kwartaal;328;46;12;7;5;34;16;18;282;50.3
1765;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2010 3e kwartaal;330;52;13;8;5;39;18;21;277;48.7
1766;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2010 4e kwartaal;329;51;14;7;6;37;20;18;278;48.5
1767;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2010;331;50;13;8;5;37;19;19;280;49.3
1768;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2011 1e kwartaal;325;52;13;7;6;39;19;19;273;47.9
1769;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2011 2e kwartaal;321;45;10;5;4;35;17;18;276;48.6
1770;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2011 3e kwartaal;321;48;10;4;5;38;15;23;273;48.4
1771;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2011 4e kwartaal;321;47;9;5;4;38;15;23;274;48.3
1772;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2011;322;48;10;5;5;37;17;21;274;48.3
1773;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2012 1e kwartaal;321;45;8;4;3;38;15;23;276;48.1
1774;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2012 2e kwartaal;322;45;8;4;4;38;14;23;277;49.0
1775;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2012 3e kwartaal;316;47;10;6;4;37;15;22;269;48.4
1776;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2012 4e kwartaal;324;52;11;7;4;40;17;23;273;47.7
1777;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2012;321;47;9;5;4;38;15;23;274;48.3
1778;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 1e kwartaal;313;51;12;7;5;39;16;23;262;47.0
1779;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 2e kwartaal;322;52;10;7;4;42;19;23;270;47.3
1780;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 3e kwartaal;319;52;11;8;4;41;21;20;267;47.8
1781;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013 4e kwartaal;324;47;12;7;5;35;16;19;277;48.3
1782;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2013;320;51;11;7;4;39;18;21;269;47.6
1783;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 1e kwartaal;329;44;9;6;3;34;14;20;285;48.7
1784;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 2e kwartaal;329;44;9;5;4;35;14;21;286;49.0
1785;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 3e kwartaal;327;43;9;5;4;34;14;20;283;48.7
1786;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014 4e kwartaal;316;48;9;6;3;38;15;23;268;48.1
1787;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2014;325;45;9;6;4;35;14;21;281;48.6
1788;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 1e kwartaal;312;48;8;5;3;40;15;26;263;47.6
1789;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 2e kwartaal;317;44;7;4;3;37;16;21;274;47.7
1790;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 3e kwartaal;311;38;9;5;5;29;10;19;272;48.1
1791;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015 4e kwartaal;325;47;11;6;5;36;16;21;278;47.6
1792;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2015;316;44;9;5;4;36;14;22;272;47.7
1793;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2016 1e kwartaal;328;48;12;6;5;36;15;22;280;47.5
1794;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2016 2e kwartaal;331;46;11;6;5;35;14;21;285;48.1
1795;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2016 3e kwartaal;341;51;12;6;5;39;18;22;290;48.1
1796;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2016 4e kwartaal;351;54;12;8;4;42;18;24;297;48.0
1797;Totaal mannen en vrouwen;Werkkring: zelfstandige met personeel;2016;338;50;12;7;5;38;16;22;288;47.9
