ID;Geslacht;Leeftijd;IndicatieOfGebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4
2661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2012;1350.0;4.73;1050.0;3.74
2662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2013;1380.0;4.86;1075.0;3.83
2663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Michielsgestel;2014;1380.0;4.84;1120.0;3.95
2664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2009;765.0;4.33;605.0;3.43
2665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2010;840.0;4.69;650.0;3.66
2666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2011;890.0;4.94;685.0;3.84
2667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2012;910.0;5.0;700.0;3.91
2668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2013;870.0;4.77;680.0;3.78
2669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sint-Oedenrode;2014;855.0;4.7;670.0;3.73
2670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2009;6150.0;6.34;4820.0;5.07
2671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2010;6815.0;7.06;5200.0;5.49
2672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2011;7020.0;7.31;5460.0;5.79
2673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2012;6875.0;7.19;5425.0;5.79
2674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2013;6770.0;7.12;5380.0;5.75
2675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sittard-Geleen;2014;6695.0;7.05;5470.0;5.83
2676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2009;1315.0;4.79;985.0;3.61
2677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2010;1410.0;5.09;1040.0;3.8
2678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2011;1475.0;5.31;1085.0;3.95
2679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2012;1470.0;5.27;1095.0;3.98
2680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2013;1445.0;5.21;1100.0;4.01
2681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Skarsterlân;2014;;;;
2682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2009;1295.0;5.33;975.0;4.06
2683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2010;1430.0;5.85;1085.0;4.52
2684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2011;1450.0;5.93;1095.0;4.52
2685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2012;1420.0;5.78;1125.0;4.6
2686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2013;1370.0;5.53;855.0;3.49
2687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sliedrecht;2014;1100.0;4.4;805.0;3.26
2688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2009;745.0;4.7;540.0;3.47
2689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2010;750.0;4.75;545.0;3.49
2690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2011;780.0;4.96;585.0;3.77
2691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2012;770.0;4.9;585.0;3.73
2692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2013;735.0;4.65;585.0;3.76
2693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Slochteren;2014;745.0;4.75;570.0;3.68
2694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2009;1765.0;7.2;1255.0;5.22
2695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2010;1795.0;7.34;1325.0;5.51
2696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2011;1810.0;7.37;1385.0;5.79
2697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2012;1900.0;7.77;1420.0;5.93
2698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2013;1870.0;7.68;1375.0;5.77
2699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sluis;2014;1805.0;7.41;1375.0;5.78
2700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2009;3275.0;5.84;2565.0;4.64
2701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2010;3540.0;6.3;2525.0;4.56
2702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2011;3610.0;6.41;2825.0;5.1
2703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2012;3670.0;6.51;2830.0;5.1
2704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2013;3635.0;6.44;2965.0;5.34
2705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Smallingerland;2014;3795.0;6.7;3075.0;5.53
2706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2009;1995.0;5.9;1565.0;4.67
2707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2010;2150.0;6.34;1675.0;4.98
2708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2011;;;;
2709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2012;;;;
2710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2013;;;;
2711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Sneek;2014;;;;
2712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2009;2095.0;4.51;1485.0;3.25
2713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2010;2305.0;4.97;1695.0;3.71
2714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2011;2420.0;5.23;1800.0;3.94
2715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2012;2425.0;5.24;1790.0;3.94
2716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2013;2390.0;5.17;1775.0;3.9
2717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Soest;2014;2360.0;5.12;1755.0;3.86
2718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2009;840.0;4.56;610.0;3.33
2719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2010;835.0;4.53;655.0;3.57
2720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2011;910.0;4.87;695.0;3.74
2721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2012;915.0;4.84;715.0;3.83
2722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2013;900.0;4.75;720.0;3.87
2723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Someren;2014;930.0;4.87;700.0;3.75
2724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2009;635.0;4.04;465.0;2.98
2725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2010;665.0;4.23;475.0;3.03
2726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2011;750.0;4.72;565.0;3.57
2727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2012;805.0;5.02;610.0;3.77
2728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2013;810.0;4.96;620.0;3.83
2729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Son en Breugel;2014;795.0;4.82;610.0;3.75
2730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2009;3115.0;4.23;2410.0;3.33
2731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2010;3340.0;4.54;2515.0;3.48
2732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2011;3480.0;4.75;2670.0;3.7
2733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2012;3540.0;4.83;2725.0;3.77
2734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2013;3590.0;4.88;2785.0;3.83
2735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Spijkenisse;2014;3575.0;4.85;2800.0;3.85
2736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2009;2640.0;7.75;2045.0;6.11
2737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2010;2885.0;8.5;2245.0;6.76
2738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2011;3060.0;9.11;2475.0;7.49
2739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2012;3190.0;9.51;2525.0;7.68
2740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2013;3175.0;9.45;2610.0;7.97
2741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stadskanaal;2014;3220.0;9.58;2600.0;7.95
2742;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2009;570.0;3.49;420.0;2.61
2743;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2010;635.0;3.89;480.0;2.97
2744;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2011;665.0;4.07;500.0;3.09
2745;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2012;635.0;3.85;495.0;3.05
2746;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2013;640.0;3.86;500.0;3.08
2747;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Staphorst;2014;675.0;4.06;505.0;3.09
2748;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2009;865.0;4.0;650.0;3.06
2749;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2010;910.0;4.21;705.0;3.3
2750;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2011;1005.0;4.62;775.0;3.62
2751;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2012;970.0;4.45;765.0;3.57
2752;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2013;960.0;4.4;725.0;3.36
2753;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stede Broec;2014;930.0;4.25;735.0;3.42
2754;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2009;1155.0;4.92;885.0;3.82
2755;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2010;1260.0;5.34;945.0;4.06
2756;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2011;1280.0;5.43;985.0;4.22
2757;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2012;1275.0;5.38;985.0;4.21
2758;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2013;1305.0;5.48;960.0;4.13
2759;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenbergen;2014;1205.0;5.01;950.0;4.02
2760;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2009;2610.0;5.97;2010.0;4.66
2761;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2010;2755.0;6.29;2115.0;4.88
2762;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2011;2880.0;6.57;2275.0;5.24
2763;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2012;2905.0;6.6;2235.0;5.14
2764;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2013;2830.0;6.43;2220.0;5.13
2765;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Steenwijkerland;2014;2880.0;6.56;2245.0;5.19
2766;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2009;1445.0;5.52;1115.0;4.33
2767;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2010;1590.0;6.13;1205.0;4.69
2768;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2011;1675.0;6.45;1265.0;4.94
2769;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2012;1590.0;6.15;1235.0;4.85
2770;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2013;1545.0;6.02;1235.0;4.86
2771;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stein (L.);2014;1535.0;5.99;1210.0;4.8
2772;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2009;;;;
2773;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2010;;;;
2774;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2011;2725.0;4.31;2005.0;3.18
2775;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2012;2735.0;4.24;2080.0;3.28
2776;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2013;2695.0;4.18;2110.0;3.3
2777;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Stichtse Vecht;2014;2755.0;4.24;2045.0;3.2
2778;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2009;415.0;4.59;335.0;3.77
2779;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2010;455.0;5.07;360.0;4.04
2780;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2011;455.0;5.11;350.0;3.94
2781;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2012;445.0;4.96;345.0;3.94
2782;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2013;435.0;4.92;345.0;3.98
2783;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Strijen;2014;430.0;4.89;335.0;3.88
2784;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2009;;;;
2785;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2010;;;;
2786;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2011;4780.0;5.72;3775.0;4.57
2787;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2012;4955.0;5.92;3835.0;4.64
2788;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2013;4945.0;5.9;3865.0;4.68
2789;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Súdwest-Fryslân;2014;5010.0;5.88;4000.0;4.76
2790;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2009;3520.0;6.27;2575.0;4.69
2791;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2010;3835.0;6.86;2775.0;5.06
2792;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2011;3835.0;6.86;2840.0;5.19
2793;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2012;3855.0;6.89;2875.0;5.25
2794;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2013;3780.0;6.76;2830.0;5.17
2795;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terneuzen;2014;3690.0;6.61;2785.0;5.1
2796;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2009;220.0;4.57;150.0;3.2
2797;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2010;230.0;4.82;160.0;3.4
2798;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2011;235.0;4.97;180.0;3.74
2799;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2012;255.0;5.33;180.0;3.76
2800;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2013;225.0;4.6;160.0;3.3
2801;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Terschelling;2014;210.0;4.32;160.0;3.3
2802;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2009;660.0;4.75;470.0;3.42
2803;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2010;705.0;5.04;515.0;3.76
2804;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2011;740.0;5.33;540.0;3.96
2805;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2012;745.0;5.38;530.0;3.89
2806;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2013;735.0;5.31;530.0;3.91
2807;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Texel;2014;665.0;4.84;505.0;3.73
2808;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2009;1295.0;3.58;930.0;2.6
2809;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2010;1360.0;3.74;985.0;2.76
2810;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2011;1410.0;3.88;1030.0;2.89
2811;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2012;1370.0;3.78;1020.0;2.85
2812;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2013;1370.0;3.78;1030.0;2.88
2813;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Teylingen;2014;1355.0;3.74;1020.0;2.86
2814;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2009;1230.0;4.78;965.0;3.8
2815;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2010;1365.0;5.3;1035.0;4.06
2816;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2011;1380.0;5.32;1065.0;4.18
2817;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2012;1345.0;5.19;1045.0;4.1
2818;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2013;1380.0;5.34;1070.0;4.21
2819;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tholen;2014;1360.0;5.27;1085.0;4.27
2820;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2009;1870.0;4.48;1425.0;3.46
2821;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2010;2010.0;4.8;1545.0;3.75
2822;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2011;2185.0;5.22;1680.0;4.05
2823;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2012;2210.0;5.24;1725.0;4.14
2824;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2013;2150.0;5.07;1660.0;3.96
2825;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tiel;2014;2085.0;4.91;1675.0;4.03
2826;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2009;11180.0;5.36;8570.0;4.18
2827;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2010;10415.0;4.97;7340.0;3.56
2828;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2011;10765.0;5.1;7965.0;3.83
2829;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2012;10640.0;5.0;8245.0;3.95
2830;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2013;10430.0;4.88;7780.0;3.7
2831;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tilburg;2014;10015.0;4.65;7185.0;3.4
2832;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2009;1175.0;5.53;945.0;4.46
2833;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2010;1200.0;5.6;940.0;4.43
2834;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2011;1195.0;5.57;945.0;4.46
2835;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2012;1245.0;5.8;995.0;4.7
2836;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2013;1235.0;5.75;1005.0;4.73
2837;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tubbergen;2014;1245.0;5.8;980.0;4.64
2838;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2009;2015.0;5.92;1655.0;4.92
2839;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2010;1890.0;5.55;1450.0;4.3
2840;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2011;2050.0;5.99;1600.0;4.72
2841;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2012;2085.0;6.06;1630.0;4.8
2842;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2013;2105.0;6.11;1685.0;4.96
2843;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Twenterand;2014;2115.0;6.16;1690.0;4.99
2844;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tynaarlo;2009;1720.0;5.27;1295.0;4.0
2845;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tynaarlo;2010;1870.0;5.7;1375.0;4.26
2846;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tynaarlo;2011;1910.0;5.81;1440.0;4.45
2847;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tynaarlo;2012;1920.0;5.87;1435.0;4.43
2848;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Tynaarlo;2013;1945.0;5.93;1475.0;4.53
