ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;Herkomstland;Perioden;BanenWerknemersGeborenInBuitenland_1
2554;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2016;0.6
2555;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2017 1e kwartaal;0.6
2556;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2017 2e kwartaal;0.6
2557;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2017 3e kwartaal;0.5
2558;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2017 4e kwartaal;0.7
2559;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2017;0.6
2560;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2018 1e kwartaal;0.5
2561;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2018 2e kwartaal;0.5
2562;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2018 3e kwartaal;0.6
2563;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2018 4e kwartaal;0.7
2564;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2018;0.6
2565;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2019 1e kwartaal;0.5
2566;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2019 2e kwartaal;0.6
2567;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2019 3e kwartaal;0.5
2568;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2019 4e kwartaal;0.6
2569;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2019;0.5
2570;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2020 1e kwartaal;0.5
2571;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2020 2e kwartaal;0.4
2572;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2020 3e kwartaal;0.3
2573;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2020 4e kwartaal;0.5
2574;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2020;0.4
2575;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2021 1e kwartaal;0.4
2576;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2021 2e kwartaal;0.5
2577;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2021 3e kwartaal;0.5
2578;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2021 4e kwartaal;0.8
2579;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2021;0.6
2580;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2022 1e kwartaal;0.7
2581;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2022 2e kwartaal;0.7
2582;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2022 3e kwartaal;0.7
2583;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2022 4e kwartaal;0.9
2584;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2022;0.7
2585;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2023 1e kwartaal;0.6
2586;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2023 2e kwartaal;0.7
2587;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2023 3e kwartaal;0.6
2588;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2023 4e kwartaal;0.7
2589;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Spanje;2023;0.6
2590;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2010 1e kwartaal;0.8
2591;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2010 2e kwartaal;1.0
2592;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2010 3e kwartaal;0.9
2593;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2010 4e kwartaal;1.0
2594;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2010;0.9
2595;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2011 1e kwartaal;0.8
2596;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2011 2e kwartaal;1.0
2597;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2011 3e kwartaal;0.9
2598;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2011 4e kwartaal;0.9
2599;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2011;0.9
2600;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2012 1e kwartaal;0.7
2601;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2012 2e kwartaal;0.8
2602;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2012 3e kwartaal;0.7
2603;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2012 4e kwartaal;0.7
2604;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2012 ;0.7
2605;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2013 1e kwartaal;0.6
2606;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2013 2e kwartaal;0.6
2607;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2013 3e kwartaal;0.6
2608;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2013 4e kwartaal;0.6
2609;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2013;0.6
2610;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2014 1e kwartaal;0.6
2611;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2014 2e kwartaal;0.6
2612;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2014 3e kwartaal;0.6
2613;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2014 4e kwartaal;0.7
2614;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2014;0.6
2615;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2015 1e kwartaal;0.5
2616;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2015 2e kwartaal;0.6
2617;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2015 3e kwartaal;0.5
2618;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2015 4e kwartaal;0.6
2619;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2015;0.6
2620;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2016 1e kwartaal;0.6
2621;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2016 2e kwartaal;0.6
2622;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2016 3e kwartaal;0.6
2623;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2016 4e kwartaal;0.6
2624;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2016;0.6
2625;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2017 1e kwartaal;0.6
2626;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2017 2e kwartaal;0.6
2627;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2017 3e kwartaal;0.5
2628;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2017 4e kwartaal;0.6
2629;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2017;0.6
2630;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2018 1e kwartaal;0.5
2631;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2018 2e kwartaal;0.6
2632;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2018 3e kwartaal;0.5
2633;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2018 4e kwartaal;0.6
2634;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2018;0.6
2635;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2019 1e kwartaal;0.5
2636;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2019 2e kwartaal;0.6
2637;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2019 3e kwartaal;0.5
2638;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2019 4e kwartaal;0.5
2639;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2019;0.5
2640;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2020 1e kwartaal;0.5
2641;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2020 2e kwartaal;0.4
2642;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2020 3e kwartaal;0.4
2643;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2020 4e kwartaal;0.4
2644;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2020;0.4
2645;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2021 1e kwartaal;0.3
2646;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2021 2e kwartaal;0.4
2647;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2021 3e kwartaal;0.3
2648;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2021 4e kwartaal;0.3
2649;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2021;0.3
2650;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2022 1e kwartaal;0.3
2651;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2022 2e kwartaal;0.3
2652;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2022 3e kwartaal;0.2
2653;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2022 4e kwartaal;0.3
2654;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2022;0.3
2655;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2023 1e kwartaal;0.3
2656;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2023 2e kwartaal;0.3
2657;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2023 3e kwartaal;0.2
2658;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2023 4e kwartaal;0.3
2659;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Verenigd Koninkrijk;2023;0.3
2660;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2010 1e kwartaal;32.0
2661;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2010 2e kwartaal;35.4
2662;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2010 3e kwartaal;31.6
2663;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2010 4e kwartaal;33.5
2664;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2010;33.1
2665;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2011 1e kwartaal;28.4
2666;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2011 2e kwartaal;32.1
2667;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2011 3e kwartaal;27.8
2668;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2011 4e kwartaal;29.4
2669;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2011;29.4
2670;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2012 1e kwartaal;19.5
2671;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2012 2e kwartaal;21.1
2672;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2012 3e kwartaal;17.8
2673;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2012 4e kwartaal;20.3
2674;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2012 ;19.7
2675;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2013 1e kwartaal;15.0
2676;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2013 2e kwartaal;15.7
2677;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2013 3e kwartaal;14.4
2678;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2013 4e kwartaal;14.9
2679;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2013;15.0
2680;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2014 1e kwartaal;13.1
2681;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2014 2e kwartaal;13.7
2682;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2014 3e kwartaal;13.2
2683;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2014 4e kwartaal;15.5
2684;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2014;13.9
2685;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2015 1e kwartaal;11.5
2686;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2015 2e kwartaal;12.2
2687;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2015 3e kwartaal;11.5
2688;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2015 4e kwartaal;14.1
2689;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2015;12.3
2690;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2016 1e kwartaal;11.3
2691;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2016 2e kwartaal;11.7
2692;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2016 3e kwartaal;10.6
2693;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2016 4e kwartaal;12.4
2694;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2016;11.5
2695;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2017 1e kwartaal;10.4
2696;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2017 2e kwartaal;11.5
2697;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2017 3e kwartaal;9.9
2698;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2017 4e kwartaal;12.4
2699;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2017;11.0
2700;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: minder dan 10 euro;Buiten Europa;2018 1e kwartaal;9.4
