ID;CaoSectoren;SBI93;Versie;Perioden;CaoLonenPerMaandExclBijzBeloningen_1;CaoLonenPerMaandInclBijzBeloningen_2;CaoLonenPerUurExclBijzBeloningen_3;CaoLonenPerUurInclBijzBeloningen_4;ContractueleLoonkostenPerMaand_5;ContractueleLoonkostenPerUur_6;ContractueleArbeidsduur_7;CaoLonenPerMaandExclBijzBeloningen_8;CaoLonenPerMaandInclBijzBeloningen_9;CaoLonenPerUurExclBijzBeloningen_10;CaoLonenPerUurInclBijzBeloningen_11;ContractueleLoonkostenPerMaand_12;ContractueleLoonkostenPerUur_13;ContractueleArbeidsduur_14;PercentageAfgeslotenCaoS_15
2475;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 1e kwartaal;128.6;129.6;128.5;129.4;132.5;132.4;100.1;1.6;1.6;1.6;1.5;1.7;1.7;0.0;100.0
2476;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 april;128.9;129.9;128.8;129.8;132.9;132.7;100.1;1.7;1.6;1.7;1.7;1.8;1.8;0.0;100.0
2477;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 mei;129.0;129.9;128.9;129.8;132.9;132.8;100.1;1.7;1.6;1.7;1.6;1.8;1.8;0.0;100.0
2478;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 juni;129.2;130.1;129.1;130.0;133.1;133.0;100.1;1.8;1.7;1.8;1.8;1.9;2.0;0.0;100.0
2479;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 2e kwartaal;129.0;130.0;128.9;129.9;132.9;132.8;100.1;1.7;1.7;1.7;1.7;1.8;1.8;0.0;100.0
2480;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 juli;130.1;131.0;130.0;130.9;134.2;134.0;100.1;2.0;1.9;2.0;1.9;2.1;2.1;0.0;100.0
2481;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 augustus;130.2;131.2;130.1;131.1;134.3;134.2;100.1;2.0;2.0;2.0;2.1;2.2;2.3;0.0;100.0
2482;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 september;130.3;131.2;130.2;131.1;134.4;134.3;100.1;2.1;2.0;2.1;2.1;2.3;2.4;0.0;100.0
2483;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 3e kwartaal;130.2;131.2;130.1;131.0;134.3;134.2;100.1;2.0;2.0;2.0;2.0;2.2;2.3;0.0;100.0
2484;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 oktober;130.3;131.3;130.2;131.2;134.4;134.3;100.1;1.9;1.9;1.9;1.9;2.1;2.1;0.0;100.0
2485;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 november;130.3;131.3;130.2;131.2;134.4;134.3;100.1;1.9;1.9;1.9;1.9;2.1;2.1;0.0;100.0
2486;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 december;130.4;131.4;130.3;131.3;134.6;134.4;100.1;2.0;1.9;2.0;2.0;2.2;2.1;0.0;100.0
2487;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 4e kwartaal;130.3;131.3;130.2;131.2;134.5;134.4;100.1;1.9;1.9;1.9;1.9;2.1;2.1;0.0;100.0
2488;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2012 jaar;129.5;130.5;129.4;130.4;133.5;133.4;100.1;1.8;1.8;1.8;1.8;1.9;2.0;0.0;100.0
2489;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 januari;131.0;132.0;130.9;131.9;135.0;134.9;100.1;2.0;2.0;2.0;2.0;2.0;2.0;0.0;100.0
2490;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 februari;131.2;132.2;131.1;132.1;135.2;135.1;100.1;2.0;2.0;2.0;2.0;2.0;2.0;0.0;100.0
2491;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 maart;131.2;132.2;131.1;132.1;135.2;135.1;100.1;1.9;2.0;1.9;2.0;2.0;2.0;0.0;100.0
2492;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 1e kwartaal;131.1;132.1;131.0;132.0;135.2;135.0;100.1;1.9;1.9;1.9;2.0;2.0;2.0;0.0;100.0
2493;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 april;131.3;132.4;131.2;132.2;135.5;135.3;100.1;1.9;1.9;1.9;1.8;2.0;2.0;0.0;100.0
2494;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 mei;131.4;132.4;131.3;132.3;135.5;135.4;100.1;1.9;1.9;1.9;1.9;2.0;2.0;0.0;100.0
2495;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 juni;131.4;132.4;131.3;132.3;135.5;135.4;100.1;1.7;1.8;1.7;1.8;1.8;1.8;0.0;100.0
2496;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 2e kwartaal;131.3;132.4;131.3;132.3;135.5;135.4;100.1;1.8;1.8;1.9;1.8;2.0;2.0;0.0;100.0
2497;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 juli;131.6;132.6;131.5;132.5;135.7;135.6;100.1;1.2;1.2;1.2;1.2;1.1;1.2;0.0;100.0
2498;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 augustus;131.6;132.6;131.5;132.5;135.7;135.6;100.1;1.1;1.1;1.1;1.1;1.0;1.0;0.0;100.0
2499;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 september;131.6;132.7;131.5;132.6;135.8;135.7;100.1;1.0;1.1;1.0;1.1;1.0;1.0;0.0;100.0
2500;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 3e kwartaal;131.6;132.6;131.5;132.5;135.8;135.6;100.1;1.1;1.1;1.1;1.1;1.1;1.0;0.0;100.0
2501;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 oktober;131.8;132.9;131.7;132.8;136.0;135.9;100.1;1.2;1.2;1.2;1.2;1.2;1.2;0.0;100.0
2502;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 november;131.9;132.9;131.8;132.8;136.0;135.9;100.1;1.2;1.2;1.2;1.2;1.2;1.2;0.0;100.0
2503;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 december;132.6;133.6;132.5;133.5;136.8;136.7;100.1;1.7;1.7;1.7;1.7;1.6;1.7;0.0;100.0
2504;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 4e kwartaal;132.1;133.1;132.0;133.0;136.3;136.2;100.1;1.4;1.4;1.4;1.4;1.3;1.3;0.0;100.0
2505;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2013 jaar;131.5;132.6;131.4;132.5;135.7;135.6;100.1;1.5;1.6;1.5;1.6;1.6;1.6;0.0;100.0
2506;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 januari;132.9;133.8;132.8;133.7;138.1;138.0;100.1;1.5;1.4;1.5;1.4;2.3;2.3;0.0;83.0
2507;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 februari;132.9;133.8;132.8;133.7;138.1;138.0;100.1;1.3;1.2;1.3;1.2;2.1;2.1;0.0;81.0
2508;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 maart;133.0;133.9;132.9;133.8;138.2;138.1;100.1;1.4;1.3;1.4;1.3;2.2;2.2;0.0;81.0
2509;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 1e kwartaal;132.9;133.8;132.8;133.7;138.1;138.0;100.1;1.4;1.3;1.4;1.3;2.1;2.2;0.0;81.0
2510;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 april;133.3;134.3;133.2;134.2;138.6;138.5;100.1;1.5;1.4;1.5;1.5;2.3;2.4;0.0;76.0
2511;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 mei;133.4;134.4;133.3;134.3;138.7;138.6;100.1;1.5;1.5;1.5;1.5;2.4;2.4;0.0;76.0
2512;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 juni;133.6;134.6;133.5;134.4;138.9;138.8;100.1;1.7;1.7;1.7;1.6;2.5;2.5;0.0;74.0
2513;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 2e kwartaal;133.4;134.4;133.3;134.3;138.8;138.6;100.1;1.6;1.5;1.5;1.5;2.4;2.4;0.0;75.0
2514;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 juli;133.6;134.6;133.5;134.5;138.9;138.8;100.1;1.5;1.5;1.5;1.5;2.4;2.4;0.0;68.0
2515;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 augustus;134.3;135.3;134.2;135.2;139.7;139.6;100.1;2.1;2.0;2.1;2.0;2.9;2.9;0.0;68.0
2516;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 september;134.5;135.5;134.4;135.4;139.9;139.8;100.1;2.2;2.1;2.2;2.1;3.0;3.0;0.0;68.0
2517;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 3e kwartaal;134.1;135.1;134.0;135.0;139.5;139.4;100.1;1.9;1.9;1.9;1.9;2.7;2.8;0.0;68.0
2518;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 oktober;134.8;135.9;134.7;135.7;140.3;140.2;100.1;2.3;2.3;2.3;2.2;3.2;3.2;0.0;68.0
2519;Totaal cao-sectoren;15-37 Industrie;Huidige cijfers;2014 november;134.9;135.9;134.7;135.7;140.3;140.2;100.1;2.3;2.3;2.2;2.2;3.2;3.2;0.0;68.0
2520;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1972 jaar;;;;;;;;;;;;;;;
2521;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1973 jaar;;;;;;;;;;;;;;;
2522;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1974 jaar;;;;;;;;;;;;;;;
2523;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1975 jaar;;;;;;;;;;;;;;;
2524;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1976 jaar;;;;;;;;;;;;;;;
2525;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1977 jaar;;;;;;;;;;;;;;;
2526;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1978 jaar;;;;;;;;;;;;;;;
2527;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1979 jaar;;;;;;;;;;;;;;;
2528;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1980 jaar;;;;;;;;;;;;;;;
2529;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1981 jaar;;;;;;;;;;;;;;;
2530;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1982 jaar;;;;;;;;;;;;;;;
2531;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1983 jaar;;;;;;;;;;;;;;;
2532;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1984 jaar;;;;;;;;;;;;;;;
2533;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1985 jaar;;;;;;;;;;;;;;;
2534;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1986 jaar;;;;;;;;;;;;;;;
2535;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1987 jaar;;;;;;;;;;;;;;;
2536;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1988 jaar;;;;;;;;;;;;;;;
2537;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1989 jaar;;;;;;;;;;;;;;;
2538;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1990 jaar;;;;;;;;;;;;;;;
2539;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1991 jaar;;;;;;;;;;;;;;;
2540;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1992 jaar;;;;;;;;;;;;;;;
2541;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1993 jaar;;;;;;;;;;;;;;;
2542;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1994 jaar;;;;;;;;;;;;;;;
2543;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1995 jaar;;;;;;;;;;;;;;;
2544;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1996 jaar;;;;;;;;;;;;;;;
2545;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1997 jaar;;;;;;;;;;;;;;;
2546;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1998 jaar;;;;;;;;;;;;;;;
2547;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;1999 jaar;;;;;;;;;;;;;;;
2548;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 januari;98.3;98.3;98.2;98.2;98.2;98.1;100.1;;;;;;;;100.0
2549;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 februari;98.5;98.5;98.4;98.4;98.4;98.3;100.1;;;;;;;;100.0
2550;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 maart;98.9;99.0;98.9;98.9;98.9;98.8;100.1;;;;;;;;100.0
2551;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 1e kwartaal;98.6;98.6;98.5;98.5;98.5;98.4;100.1;;;;;;;;100.0
2552;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 april;99.4;99.4;99.4;99.5;99.4;99.4;100.0;;;;;;;;100.0
2553;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 mei;99.4;99.4;99.5;99.5;99.4;99.5;100.0;;;;;;;;100.0
2554;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 juni;99.5;99.5;99.5;99.5;99.4;99.5;100.0;;;;;;;;100.0
2555;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 2e kwartaal;99.4;99.4;99.5;99.5;99.4;99.5;100.0;;;;;;;;100.0
2556;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 juli;100.3;100.3;100.4;100.4;100.4;100.4;100.0;;;;;;;;100.0
2557;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 augustus;100.4;100.4;100.4;100.4;100.4;100.4;100.0;;;;;;;;100.0
2558;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 september;101.3;101.3;101.3;101.3;101.4;101.4;100.0;;;;;;;;100.0
2559;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 3e kwartaal;100.7;100.7;100.7;100.7;100.7;100.7;100.0;;;;;;;;100.0
2560;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 oktober;101.3;101.3;101.3;101.3;101.3;101.3;100.0;;;;;;;;100.0
2561;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 november;101.3;101.3;101.3;101.3;101.3;101.3;100.0;;;;;;;;100.0
2562;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 december;101.5;101.5;101.5;101.5;101.5;101.6;100.0;;;;;;;;100.0
2563;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 4e kwartaal;101.4;101.3;101.4;101.4;101.4;101.4;100.0;;;;;;;;100.0
2564;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2000 jaar;100.0;100.0;100.0;100.0;100.0;100.0;100.0;;;;;;;;100.0
2565;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 januari;101.9;101.9;101.9;101.9;101.5;101.6;100.0;3.7;3.7;3.8;3.8;3.4;3.6;-0.1;100.0
2566;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 februari;102.0;102.0;102.0;102.1;101.7;101.7;100.0;3.6;3.6;3.7;3.8;3.4;3.5;-0.1;100.0
2567;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 maart;102.2;102.3;102.2;102.3;102.0;102.0;100.0;3.3;3.3;3.3;3.4;3.1;3.2;-0.1;100.0
2568;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 1e kwartaal;102.0;102.1;102.0;102.1;101.7;101.8;100.0;3.4;3.5;3.6;3.7;3.2;3.5;-0.1;100.0
2569;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 april;103.2;103.3;103.3;103.3;103.0;103.0;100.0;3.8;3.9;3.9;3.8;3.6;3.6;0.0;100.0
2570;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 mei;103.7;103.8;103.7;103.8;103.5;103.5;100.0;4.3;4.4;4.2;4.3;4.1;4.0;0.0;100.0
2571;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 juni;103.8;103.8;103.8;103.9;103.5;103.6;100.0;4.3;4.3;4.3;4.4;4.1;4.1;0.0;100.0
2572;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 2e kwartaal;103.6;103.6;103.6;103.7;103.3;103.4;100.0;4.2;4.2;4.1;4.2;3.9;3.9;0.0;100.0
2573;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 juli;104.3;104.4;104.4;104.4;104.1;104.2;100.0;4.0;4.1;4.0;4.0;3.7;3.8;0.0;100.0
2574;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 augustus;104.3;104.4;104.4;104.4;104.1;104.2;100.0;3.9;4.0;4.0;4.0;3.7;3.8;0.0;100.0
2575;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 september;104.4;104.4;104.4;104.4;104.1;104.2;100.0;3.1;3.1;3.1;3.1;2.7;2.8;0.0;100.0
2576;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 3e kwartaal;104.4;104.4;104.4;104.4;104.1;104.2;100.0;3.7;3.7;3.7;3.7;3.4;3.5;0.0;100.0
2577;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 oktober;105.3;105.4;105.4;105.4;105.2;105.2;100.0;3.9;4.0;4.0;4.0;3.8;3.8;0.0;100.0
2578;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 november;105.3;105.4;105.4;105.4;105.2;105.2;100.0;3.9;4.0;4.0;4.0;3.8;3.8;0.0;100.0
2579;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 december;105.3;105.4;105.4;105.4;105.2;105.2;100.0;3.7;3.8;3.8;3.8;3.6;3.5;0.0;100.0
2580;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 4e kwartaal;105.3;105.4;105.4;105.4;105.2;105.2;100.0;3.8;4.0;3.9;3.9;3.7;3.7;0.0;100.0
2581;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2001 jaar;103.8;103.9;103.9;103.9;103.6;103.6;100.0;3.8;3.9;3.9;3.9;3.6;3.6;0.0;100.0
2582;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 januari;105.7;105.9;105.8;106.0;105.8;105.8;100.0;3.7;3.9;3.8;4.0;4.2;4.1;0.0;100.0
2583;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 februari;106.0;106.1;106.0;106.2;106.0;106.1;100.0;3.9;4.0;3.9;4.0;4.2;4.3;0.0;100.0
2584;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 maart;106.5;106.7;106.6;106.7;106.6;106.6;100.0;4.2;4.3;4.3;4.3;4.5;4.5;0.0;100.0
2585;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 1e kwartaal;106.1;106.2;106.1;106.3;106.1;106.2;100.0;4.0;4.0;4.0;4.1;4.3;4.3;0.0;100.0
2586;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 april;107.3;107.5;107.4;107.5;107.4;107.4;100.0;4.0;4.1;4.0;4.1;4.3;4.3;0.0;100.0
2587;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 mei;107.3;107.5;107.4;107.5;107.4;107.4;100.0;3.5;3.6;3.6;3.6;3.8;3.8;0.0;100.0
2588;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 juni;107.4;107.5;107.4;107.6;107.4;107.5;100.0;3.5;3.6;3.5;3.6;3.8;3.8;0.0;100.0
2589;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 2e kwartaal;107.3;107.5;107.4;107.5;107.4;107.4;100.0;3.6;3.8;3.7;3.7;4.0;3.9;0.0;100.0
2590;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 juli;108.0;108.3;108.1;108.4;108.2;108.3;100.0;3.5;3.7;3.5;3.8;3.9;3.9;0.0;100.0
2591;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 augustus;108.0;108.3;108.1;108.4;108.2;108.3;100.0;3.5;3.7;3.5;3.8;3.9;3.9;0.0;100.0
2592;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 september;108.1;108.4;108.1;108.4;108.3;108.3;100.0;3.5;3.8;3.5;3.8;4.0;3.9;0.0;100.0
2593;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 3e kwartaal;108.1;108.3;108.1;108.4;108.2;108.3;100.0;3.5;3.7;3.5;3.8;3.9;3.9;0.0;100.0
2594;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 oktober;108.2;108.5;108.3;108.5;108.4;108.5;100.0;2.8;2.9;2.8;2.9;3.0;3.1;0.0;100.0
2595;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 november;108.2;108.5;108.3;108.5;108.4;108.5;100.0;2.8;2.9;2.8;2.9;3.0;3.1;0.0;100.0
2596;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 december;108.2;108.5;108.3;108.6;108.4;108.5;100.0;2.8;2.9;2.8;3.0;3.0;3.1;0.0;100.0
2597;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 4e kwartaal;108.2;108.5;108.3;108.5;108.4;108.5;100.0;2.8;2.9;2.8;2.9;3.0;3.1;0.0;100.0
2598;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2002 jaar;107.4;107.6;107.5;107.7;107.5;107.6;100.0;3.5;3.6;3.5;3.7;3.8;3.9;0.0;100.0
2599;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 januari;109.4;109.6;109.5;109.7;110.1;110.2;100.0;3.5;3.5;3.5;3.5;4.1;4.2;0.0;99.0
2600;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 februari;109.4;109.7;109.5;109.7;110.2;110.2;100.0;3.2;3.4;3.3;3.3;4.0;3.9;0.0;99.0
2601;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 maart;109.5;109.8;109.6;109.8;110.3;110.4;100.0;2.8;2.9;2.8;2.9;3.5;3.6;0.0;94.0
2602;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 1e kwartaal;109.4;109.7;109.5;109.8;110.2;110.3;100.0;3.1;3.3;3.2;3.3;3.9;3.9;0.0;97.0
2603;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 april;109.9;110.1;110.0;110.2;110.7;110.7;100.0;2.4;2.4;2.4;2.5;3.1;3.1;0.0;94.0
2604;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 mei;110.0;110.2;110.0;110.3;110.8;110.9;100.0;2.5;2.5;2.4;2.6;3.2;3.3;0.0;90.0
2605;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 juni;110.1;110.4;110.2;110.4;111.1;111.1;100.0;2.5;2.7;2.6;2.6;3.4;3.3;0.0;85.0
2606;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 2e kwartaal;110.0;110.2;110.1;110.3;110.9;110.9;100.0;2.5;2.5;2.5;2.6;3.3;3.3;0.0;90.0
2607;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 juli;110.3;110.6;110.4;110.6;111.5;111.6;100.0;2.1;2.1;2.1;2.0;3.0;3.0;0.0;81.0
2608;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 augustus;110.4;110.6;110.5;110.7;111.6;111.7;100.0;2.2;2.1;2.2;2.1;3.1;3.1;0.0;85.0
2609;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 september;110.4;110.6;110.5;110.7;111.6;111.7;100.0;2.1;2.0;2.2;2.1;3.0;3.1;0.0;87.0
2610;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 3e kwartaal;110.4;110.6;110.5;110.7;111.6;111.6;100.0;2.1;2.1;2.2;2.1;3.1;3.0;0.0;87.0
2611;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 oktober;110.6;110.8;110.6;110.9;111.7;111.7;100.0;2.2;2.1;2.1;2.2;3.0;2.9;0.0;92.0
2612;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 november;110.7;111.0;110.8;111.0;111.8;111.9;100.0;2.3;2.3;2.3;2.3;3.1;3.1;0.0;90.0
2613;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 december;110.7;111.0;110.8;111.1;111.8;111.9;100.0;2.3;2.3;2.3;2.3;3.1;3.1;0.0;92.0
2614;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 4e kwartaal;110.7;111.0;110.7;111.1;111.8;111.8;100.0;2.3;2.3;2.2;2.4;3.1;3.0;0.0;94.0
2615;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2003 jaar;110.2;110.5;110.2;110.5;111.1;111.2;100.0;2.6;2.7;2.5;2.6;3.3;3.3;0.0;98.0
2616;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2004 januari;111.0;111.3;111.1;111.3;112.8;112.9;100.0;1.5;1.6;1.6;1.5;2.5;2.5;0.0;88.0
2617;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2004 februari;111.4;111.8;111.5;111.8;113.2;113.2;100.0;1.8;1.9;1.8;1.9;2.7;2.7;0.0;88.0
2618;Totaal cao-sectoren;15-37 Industrie;Eerst-gepubliceerde cijfers;2004 maart;111.4;111.7;111.4;111.8;113.2;113.2;100.0;1.7;1.7;1.6;1.7;2.6;2.5;0.0;95.0
