ID;Arbeidspositie;Arbeidsverleden;Geslacht;Persoonskenmerken;Perioden;NietWerkzameBevolking_1
3329;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2022;20
3330;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;27
3331;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;20
3332;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;13
3333;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;14
3334;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2023;19
3335;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;23
3336;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;19
3337;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;17
3338;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;16
3339;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 15 tot 25 jaar;2024;19
3340;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;39
3341;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;31
3342;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;32
3343;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;32
3344;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2021;33
3345;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;45
3346;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;50
3347;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;41
3348;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;35
3349;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2022;43
3350;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;47
3351;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;52
3352;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;35
3353;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;35
3354;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2023;42
3355;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;46
3356;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;37
3357;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;37
3358;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;32
3359;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 25 tot 35 jaar;2024;38
3360;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 1e kwartaal;41
3361;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 2e kwartaal;40
3362;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 3e kwartaal;36
3363;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021 4e kwartaal;39
3364;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2021;39
3365;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 1e kwartaal;53
3366;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 2e kwartaal;41
3367;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 3e kwartaal;48
3368;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022 4e kwartaal;46
3369;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2022;47
3370;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 1e kwartaal;49
3371;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 2e kwartaal;49
3372;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 3e kwartaal;41
3373;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023 4e kwartaal;42
3374;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2023;45
3375;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 1e kwartaal;44
3376;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 2e kwartaal;46
3377;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 3e kwartaal;49
3378;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024 4e kwartaal;38
3379;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 35 tot 45 jaar;2024;44
3380;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 1e kwartaal;44
3381;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 2e kwartaal;44
3382;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 3e kwartaal;42
3383;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021 4e kwartaal;41
3384;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2021;43
3385;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 1e kwartaal;44
3386;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 2e kwartaal;45
3387;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 3e kwartaal;47
3388;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022 4e kwartaal;45
3389;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2022;45
3390;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 1e kwartaal;54
3391;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 2e kwartaal;49
3392;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 3e kwartaal;48
3393;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023 4e kwartaal;45
3394;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2023;49
3395;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 1e kwartaal;45
3396;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 2e kwartaal;40
3397;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 3e kwartaal;43
3398;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024 4e kwartaal;39
3399;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 45 tot 55 jaar;2024;42
3400;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 1e kwartaal;114
3401;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 2e kwartaal;109
3402;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 3e kwartaal;101
3403;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021 4e kwartaal;95
3404;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2021;105
3405;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 1e kwartaal;119
3406;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 2e kwartaal;104
3407;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 3e kwartaal;109
3408;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022 4e kwartaal;104
3409;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2022;109
3410;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 1e kwartaal;117
3411;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 2e kwartaal;103
3412;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 3e kwartaal;101
3413;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023 4e kwartaal;96
3414;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2023;104
3415;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 1e kwartaal;109
3416;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 2e kwartaal;100
3417;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 3e kwartaal;99
3418;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024 4e kwartaal;90
3419;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;2024;99
3420;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 1e kwartaal;382
3421;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 2e kwartaal;356
3422;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 3e kwartaal;354
3423;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021 4e kwartaal;361
3424;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2021;363
3425;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 1e kwartaal;352
3426;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 2e kwartaal;337
3427;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 3e kwartaal;334
3428;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022 4e kwartaal;333
3429;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2022;339
3430;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 1e kwartaal;355
3431;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 2e kwartaal;346
3432;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 3e kwartaal;353
3433;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023 4e kwartaal;343
3434;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2023;349
3435;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 1e kwartaal;380
3436;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 2e kwartaal;371
3437;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 3e kwartaal;371
3438;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024 4e kwartaal;367
3439;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;2024;372
3440;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;196
3441;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;191
3442;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;190
3443;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;182
3444;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2021;190
3445;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;194
3446;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;178
3447;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;167
3448;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;171
3449;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2022;178
3450;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;212
3451;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;194
3452;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;196
3453;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;195
3454;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2023;199
3455;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;205
3456;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;181
3457;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;195
3458;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;180
3459;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;1 Basisonderwijs, vmbo, mbo1;2024;190
3460;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 1e kwartaal;251
3461;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 2e kwartaal;232
3462;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 3e kwartaal;223
3463;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021 4e kwartaal;223
3464;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2021;232
3465;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 1e kwartaal;255
3466;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 2e kwartaal;242
3467;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 3e kwartaal;244
3468;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022 4e kwartaal;232
3469;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2022;243
3470;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 1e kwartaal;246
3471;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 2e kwartaal;230
3472;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 3e kwartaal;213
3473;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023 4e kwartaal;206
3474;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2023;224
3475;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 1e kwartaal;249
3476;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 2e kwartaal;239
3477;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 3e kwartaal;233
3478;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024 4e kwartaal;219
3479;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;2 Havo, vwo, mbo2-4;2024;235
3480;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 1e kwartaal;185
3481;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 2e kwartaal;172
3482;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 3e kwartaal;163
3483;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021 4e kwartaal;171
3484;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2021;173
3485;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 1e kwartaal;189
3486;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 2e kwartaal;175
3487;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 3e kwartaal;177
3488;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022 4e kwartaal;169
3489;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2022;177
3490;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 1e kwartaal;186
3491;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 2e kwartaal;191
3492;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 3e kwartaal;180
3493;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023 4e kwartaal;173
3494;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2023;183
3495;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 1e kwartaal;188
3496;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 2e kwartaal;189
3497;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 3e kwartaal;183
3498;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024 4e kwartaal;178
3499;Niet-werkzame bevolking;Gewerkt: 4 tot 8 jaar geleden;Totaal mannen en vrouwen;3 Hbo, wo;2024;184
