ID;Geslacht;Leeftijdsklassen;Herkomstgroepering;Perioden;TotaleBevolking_1;Werknemers_2;Zelfstandigen_3;PersonenMetEenUitkeringTotaal_4;PersonenMetEenAOUitkering_5;PersonenMetEenWWUitkering_6;PersonenMetEenBijstandsuitkering_7;PersonenMetEenAndereUitkering_8;PersonenMetPensioen_9;TotaleBevolking_10;Werknemers_11;Zelfstandigen_12;PersonenMetEenUitkeringTotaal_13;PersonenMetEenAOUitkering_14;PersonenMetEenWWUitkering_15;PersonenMetEenBijstandsuitkering_16;PersonenMetEenAndereUitkering_17;PersonenMetPensioen_18
3003;Totaal mannen en vrouwen;25 tot 35 jaar;6;2002, vrijdag 27 september;51.5;37.7;2.6;8.1;2.5;1.2;3.5;1.6;0.0;100.0;73.0;5.0;16.0;5.0;2.0;7.0;3.0;
3004;Totaal mannen en vrouwen;25 tot 35 jaar;6;2003, vrijdag 26 september;57.0;39.9;2.8;10.5;2.9;2.2;4.4;1.8;0.0;100.0;70.0;5.0;18.0;5.0;4.0;8.0;3.0;
3005;Totaal mannen en vrouwen;25 tot 35 jaar;6;2004, vrijdag 24 september;63.4;43.1;3.0;12.6;3.2;2.8;5.4;2.1;0.0;100.0;68.0;5.0;20.0;5.0;4.0;9.0;3.0;
3006;Totaal mannen en vrouwen;25 tot 35 jaar;6;2005, vrijdag 30 september;71.0;48.4;3.3;13.4;3.1;2.2;6.4;2.5;0.0;100.0;68.0;5.0;19.0;4.0;3.0;9.0;4.0;
3007;Totaal mannen en vrouwen;25 tot 35 jaar;6;2006, vrijdag 29 september;79.4;56.0;3.8;14.5;3.2;1.5;6.2;4.4;0.0;100.0;71.0;5.0;18.0;4.0;2.0;8.0;6.0;
3008;Totaal mannen en vrouwen;25 tot 35 jaar;6;2007, vrijdag 28 september;87.2;63.2;4.6;13.4;3.6;1.1;5.4;;0.0;100.0;72.0;5.0;15.0;4.0;1.0;6.0;;
3009;Totaal mannen en vrouwen;25 tot 35 jaar;6;2008, vrijdag 26 september;95.3;68.9;5.3;13.9;4.1;1.2;5.3;;0.0;100.0;72.0;6.0;15.0;4.0;1.0;6.0;;
3010;Totaal mannen en vrouwen;25 tot 35 jaar;7;1999, vrijdag 24 september;227.4;157.1;12.2;25.3;6.6;2.9;11.6;5.7;0.0;100.0;69.0;5.0;11.0;3.0;1.0;5.0;3.0;
3011;Totaal mannen en vrouwen;25 tot 35 jaar;7;2000, vrijdag 29 september;226.9;157.5;12.3;22.7;6.8;2.1;9.8;5.4;0.0;100.0;69.0;5.0;10.0;3.0;1.0;4.0;2.0;
3012;Totaal mannen en vrouwen;25 tot 35 jaar;7;2001, vrijdag 28 september;228.1;156.9;12.3;21.7;7.0;1.9;8.7;5.5;0.0;100.0;69.0;5.0;10.0;3.0;1.0;4.0;2.0;
3013;Totaal mannen en vrouwen;25 tot 35 jaar;7;2002, vrijdag 27 september;225.1;152.8;11.7;21.5;7.0;3.0;8.2;4.8;0.0;100.0;68.0;5.0;10.0;3.0;1.0;4.0;2.0;
3014;Totaal mannen en vrouwen;25 tot 35 jaar;7;2003, vrijdag 26 september;220.7;147.5;11.1;22.9;6.9;4.6;8.6;4.6;0.0;100.0;67.0;5.0;10.0;3.0;2.0;4.0;2.0;
3015;Totaal mannen en vrouwen;25 tot 35 jaar;7;2004, vrijdag 24 september;214.2;140.7;10.3;22.8;6.4;5.0;8.7;4.5;0.0;100.0;66.0;5.0;11.0;3.0;2.0;4.0;2.0;
3016;Totaal mannen en vrouwen;25 tot 35 jaar;7;2005, vrijdag 30 september;209.9;137.7;10.2;21.0;5.4;3.8;8.4;4.7;0.0;100.0;66.0;5.0;10.0;3.0;2.0;4.0;2.0;
3017;Totaal mannen en vrouwen;25 tot 35 jaar;7;2006, vrijdag 29 september;206.0;137.9;11.7;19.2;4.7;2.2;7.2;6.3;0.0;100.0;67.0;6.0;9.0;2.0;1.0;3.0;3.0;
3018;Totaal mannen en vrouwen;25 tot 35 jaar;7;2007, vrijdag 28 september;207.6;141.8;12.6;15.7;4.7;1.4;5.8;;0.0;100.0;68.0;6.0;8.0;2.0;1.0;3.0;;
3019;Totaal mannen en vrouwen;25 tot 35 jaar;7;2008, vrijdag 26 september;213.8;146.3;13.3;15.2;4.7;1.4;5.3;;0.0;100.0;68.0;6.0;7.0;2.0;1.0;2.0;;
3020;Totaal mannen en vrouwen;25 tot 35 jaar;8;1999, vrijdag 24 september;91.7;51.3;4.0;9.5;1.4;1.1;5.4;2.0;0.0;100.0;56.0;4.0;10.0;2.0;1.0;6.0;2.0;
3021;Totaal mannen en vrouwen;25 tot 35 jaar;8;2000, vrijdag 29 september;96.0;54.6;4.1;8.4;1.5;0.8;4.6;1.8;0.0;100.0;57.0;4.0;9.0;2.0;1.0;5.0;2.0;
3022;Totaal mannen en vrouwen;25 tot 35 jaar;8;2001, vrijdag 28 september;101.5;57.2;4.2;8.2;1.6;0.8;4.2;2.0;0.0;100.0;56.0;4.0;8.0;2.0;1.0;4.0;2.0;
3023;Totaal mannen en vrouwen;25 tot 35 jaar;8;2002, vrijdag 27 september;103.4;57.5;4.1;8.2;1.7;1.2;4.1;1.7;0.0;100.0;56.0;4.0;8.0;2.0;1.0;4.0;2.0;
3024;Totaal mannen en vrouwen;25 tot 35 jaar;8;2003, vrijdag 26 september;103.4;56.6;4.0;8.9;1.7;1.8;4.3;1.6;0.0;100.0;55.0;4.0;9.0;2.0;2.0;4.0;2.0;
3025;Totaal mannen en vrouwen;25 tot 35 jaar;8;2004, vrijdag 24 september;101.9;54.2;3.8;8.9;1.6;1.9;4.3;1.6;0.0;100.0;53.0;4.0;9.0;2.0;2.0;4.0;2.0;
3026;Totaal mannen en vrouwen;25 tot 35 jaar;8;2005, vrijdag 30 september;101.8;53.8;4.0;8.3;1.3;1.5;4.2;1.6;0.0;100.0;53.0;4.0;8.0;1.0;2.0;4.0;2.0;
3027;Totaal mannen en vrouwen;25 tot 35 jaar;8;2006, vrijdag 29 september;101.3;55.0;5.3;7.6;1.1;0.9;3.7;2.3;0.0;100.0;54.0;5.0;7.0;1.0;1.0;4.0;2.0;
3028;Totaal mannen en vrouwen;25 tot 35 jaar;8;2007, vrijdag 28 september;106.0;60.0;6.1;6.3;1.1;0.6;3.1;;0.0;100.0;57.0;6.0;6.0;1.0;1.0;3.0;;
3029;Totaal mannen en vrouwen;25 tot 35 jaar;8;2008, vrijdag 26 september;114.1;66.3;6.6;6.4;1.1;0.6;3.0;;0.0;100.0;58.0;6.0;6.0;1.0;1.0;3.0;;
3030;Totaal mannen en vrouwen;25 tot 35 jaar;9;1999, vrijdag 24 september;135.7;105.8;8.2;15.8;5.2;1.8;6.2;3.7;0.0;100.0;78.0;6.0;12.0;4.0;1.0;5.0;3.0;
3031;Totaal mannen en vrouwen;25 tot 35 jaar;9;2000, vrijdag 29 september;131.0;103.0;8.2;14.3;5.2;1.3;5.2;3.6;0.0;100.0;79.0;6.0;11.0;4.0;1.0;4.0;3.0;
3032;Totaal mannen en vrouwen;25 tot 35 jaar;9;2001, vrijdag 28 september;126.6;99.7;8.0;13.5;5.3;1.2;4.5;3.5;0.0;100.0;79.0;6.0;11.0;4.0;1.0;4.0;3.0;
3033;Totaal mannen en vrouwen;25 tot 35 jaar;9;2002, vrijdag 27 september;121.7;95.3;7.6;13.2;5.3;1.8;4.1;3.1;0.0;100.0;78.0;6.0;11.0;4.0;2.0;3.0;3.0;
3034;Totaal mannen en vrouwen;25 tot 35 jaar;9;2003, vrijdag 26 september;117.4;91.0;7.1;14.0;5.2;2.8;4.3;3.0;0.0;100.0;78.0;6.0;12.0;4.0;2.0;4.0;3.0;
3035;Totaal mannen en vrouwen;25 tot 35 jaar;9;2004, vrijdag 24 september;112.3;86.5;6.4;14.0;4.8;3.1;4.3;2.9;0.0;100.0;77.0;6.0;12.0;4.0;3.0;4.0;3.0;
3036;Totaal mannen en vrouwen;25 tot 35 jaar;9;2005, vrijdag 30 september;108.2;83.8;6.2;12.7;4.1;2.3;4.2;3.1;0.0;100.0;77.0;6.0;12.0;4.0;2.0;4.0;3.0;
3037;Totaal mannen en vrouwen;25 tot 35 jaar;9;2006, vrijdag 29 september;104.7;82.9;6.4;11.6;3.6;1.3;3.5;4.1;0.0;100.0;79.0;6.0;11.0;3.0;1.0;3.0;4.0;
3038;Totaal mannen en vrouwen;25 tot 35 jaar;9;2007, vrijdag 28 september;101.6;81.8;6.5;9.4;3.6;0.8;2.7;;0.0;100.0;80.0;6.0;9.0;4.0;1.0;3.0;;
3039;Totaal mannen en vrouwen;25 tot 35 jaar;9;2008, vrijdag 26 september;99.7;80.0;6.7;8.8;3.6;0.7;2.3;;0.0;100.0;80.0;7.0;9.0;4.0;1.0;2.0;;
3040;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;109.9;85.3;7.0;12.8;4.3;1.5;4.9;3.0;0.0;100.0;78.0;6.0;12.0;4.0;1.0;4.0;3.0;
3041;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;106.5;83.6;7.0;11.6;4.4;1.1;4.0;2.9;0.0;100.0;78.0;7.0;11.0;4.0;1.0;4.0;3.0;
3042;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;103.2;81.3;6.9;10.9;4.5;0.9;3.5;2.9;0.0;100.0;79.0;7.0;11.0;4.0;1.0;3.0;3.0;
3043;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;99.6;78.1;6.5;10.7;4.4;1.4;3.2;2.6;0.0;100.0;78.0;7.0;11.0;4.0;1.0;3.0;3.0;
3044;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;96.3;75.0;6.1;11.3;4.3;2.2;3.3;2.5;0.0;100.0;78.0;6.0;12.0;4.0;2.0;3.0;3.0;
3045;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;92.3;71.5;5.5;11.2;4.0;2.4;3.3;2.4;0.0;100.0;77.0;6.0;12.0;4.0;3.0;4.0;3.0;
3046;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;89.0;69.5;5.3;10.2;3.4;1.8;3.2;2.6;0.0;100.0;78.0;6.0;11.0;4.0;2.0;4.0;3.0;
3047;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;86.5;68.9;5.6;9.3;3.0;1.0;2.7;3.3;0.0;100.0;80.0;6.0;11.0;3.0;1.0;3.0;4.0;
3048;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;84.1;68.1;5.6;7.6;3.0;0.6;2.1;;0.0;100.0;81.0;7.0;9.0;4.0;1.0;2.0;;
3049;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;82.8;66.9;5.8;7.1;3.0;0.6;1.7;;0.0;100.0;81.0;7.0;9.0;4.0;1.0;2.0;;
3050;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;25.8;20.5;1.2;3.1;0.8;0.4;1.3;0.7;0.0;100.0;79.0;4.0;12.0;3.0;1.0;5.0;3.0;
3051;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;24.4;19.4;1.2;2.7;0.8;0.3;1.1;0.6;0.0;100.0;79.0;5.0;11.0;3.0;1.0;5.0;3.0;
3052;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;23.3;18.4;1.2;2.6;0.9;0.2;1.0;0.7;0.0;100.0;79.0;5.0;11.0;4.0;1.0;4.0;3.0;
3053;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;22.1;17.2;1.1;2.5;0.8;0.4;0.9;0.5;0.0;100.0;78.0;5.0;11.0;4.0;2.0;4.0;2.0;
3054;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;21.1;16.0;1.1;2.8;0.9;0.6;1.0;0.5;0.0;100.0;76.0;5.0;13.0;4.0;3.0;5.0;2.0;
3055;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;20.1;15.0;0.9;2.8;0.8;0.7;1.0;0.5;0.0;100.0;75.0;5.0;14.0;4.0;3.0;5.0;3.0;
3056;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;19.1;14.4;0.9;2.6;0.7;0.5;1.0;0.5;0.0;100.0;75.0;4.0;13.0;4.0;3.0;5.0;3.0;
3057;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;18.2;14.1;0.9;2.3;0.6;0.3;0.8;0.7;0.0;100.0;77.0;5.0;13.0;3.0;1.0;4.0;4.0;
3058;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;17.5;13.7;0.9;1.8;0.6;0.2;0.6;;0.0;100.0;78.0;5.0;11.0;4.0;1.0;3.0;;
3059;Totaal mannen en vrouwen;25 tot 35 jaar;West. alloch, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;16.9;13.2;0.9;1.7;0.6;0.1;0.5;;0.0;100.0;78.0;6.0;10.0;4.0;1.0;3.0;;
3060;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;1999, vrijdag 24 september;286.7;159.5;11.2;74.0;10.0;5.9;49.2;12.3;0.0;100.0;56.0;4.0;26.0;3.0;2.0;17.0;4.0;
3061;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2000, vrijdag 29 september;294.0;167.5;12.5;68.7;11.4;5.0;44.0;11.5;0.0;100.0;57.0;4.0;23.0;4.0;2.0;15.0;4.0;
3062;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2001, vrijdag 28 september;303.1;171.1;13.9;65.9;12.7;4.8;41.0;11.0;0.0;100.0;56.0;5.0;22.0;4.0;2.0;14.0;4.0;
3063;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2002, vrijdag 27 september;312.4;172.9;14.0;67.6;13.9;6.8;40.6;10.4;0.0;100.0;55.0;4.0;22.0;4.0;2.0;13.0;3.0;
3064;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2003, vrijdag 26 september;317.3;169.5;14.1;73.4;14.0;11.0;43.2;9.9;0.0;100.0;53.0;4.0;23.0;4.0;3.0;14.0;3.0;
3065;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2004, vrijdag 24 september;317.8;165.5;13.6;74.3;13.3;12.4;43.7;9.2;0.0;100.0;52.0;4.0;23.0;4.0;4.0;14.0;3.0;
3066;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2005, vrijdag 30 september;316.6;168.5;13.4;69.9;10.9;9.2;43.3;10.1;0.0;100.0;53.0;4.0;22.0;3.0;3.0;14.0;3.0;
3067;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2006, vrijdag 29 september;316.6;179.6;14.4;65.7;9.3;5.6;38.8;15.2;0.0;100.0;57.0;5.0;21.0;3.0;2.0;12.0;5.0;
3068;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2007, vrijdag 28 september;317.9;190.4;15.8;55.7;9.4;3.7;31.9;;0.0;100.0;60.0;5.0;18.0;3.0;1.0;10.0;;
3069;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen;2008, vrijdag 26 september;325.9;198.7;16.8;53.3;9.9;3.6;29.8;;0.0;100.0;61.0;5.0;16.0;3.0;1.0;9.0;;
3070;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;1999, vrijdag 24 september;258.2;138.8;9.7;68.9;8.9;5.4;46.6;11.3;0.0;100.0;54.0;4.0;27.0;3.0;2.0;18.0;4.0;
3071;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2000, vrijdag 29 september;260.9;143.4;10.6;63.2;10.0;4.6;41.3;10.3;0.0;100.0;55.0;4.0;24.0;4.0;2.0;16.0;4.0;
3072;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2001, vrijdag 28 september;264.3;142.8;11.7;59.5;10.8;4.3;38.1;9.6;0.0;100.0;54.0;4.0;23.0;4.0;2.0;14.0;4.0;
3073;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2002, vrijdag 27 september;267.4;140.6;11.6;59.9;11.5;5.8;37.2;8.9;0.0;100.0;53.0;4.0;22.0;4.0;2.0;14.0;3.0;
3074;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2003, vrijdag 26 september;265.0;133.3;11.4;63.3;11.2;9.0;38.8;8.2;0.0;100.0;50.0;4.0;24.0;4.0;3.0;15.0;3.0;
3075;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2004, vrijdag 24 september;257.4;124.8;10.6;61.9;10.2;9.8;38.3;7.2;0.0;100.0;48.0;4.0;24.0;4.0;4.0;15.0;3.0;
3076;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2005, vrijdag 30 september;246.7;121.0;10.0;56.4;7.7;7.1;36.9;7.6;0.0;100.0;49.0;4.0;23.0;3.0;3.0;15.0;3.0;
3077;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2006, vrijdag 29 september;236.1;122.9;10.3;50.8;6.0;4.1;32.3;10.7;0.0;100.0;52.0;4.0;22.0;3.0;2.0;14.0;5.0;
3078;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2007, vrijdag 28 september;227.5;124.8;10.9;41.9;5.6;2.6;26.2;;0.0;100.0;55.0;5.0;18.0;2.0;1.0;12.0;;
3079;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 1e generatie;2008, vrijdag 26 september;225.3;125.8;11.0;38.7;5.5;2.4;24.3;;0.0;100.0;56.0;5.0;17.0;2.0;1.0;11.0;;
3080;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;1999, vrijdag 24 september;28.5;20.7;1.5;5.0;1.1;0.5;2.6;1.1;0.0;100.0;73.0;5.0;18.0;4.0;2.0;9.0;4.0;
3081;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2000, vrijdag 29 september;33.1;24.2;1.8;5.5;1.4;0.5;2.7;1.1;0.0;100.0;73.0;6.0;16.0;4.0;1.0;8.0;3.0;
3082;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2001, vrijdag 28 september;38.8;28.4;2.2;6.3;1.9;0.5;2.9;1.4;0.0;100.0;73.0;6.0;16.0;5.0;1.0;8.0;4.0;
3083;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2002, vrijdag 27 september;45.0;32.3;2.4;7.7;2.4;1.0;3.4;1.5;0.0;100.0;72.0;5.0;17.0;5.0;2.0;8.0;3.0;
3084;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2003, vrijdag 26 september;52.3;36.2;2.7;10.1;2.8;2.0;4.4;1.7;0.0;100.0;69.0;5.0;19.0;5.0;4.0;8.0;3.0;
3085;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2004, vrijdag 24 september;60.4;40.8;3.0;12.3;3.1;2.6;5.5;2.0;0.0;100.0;67.0;5.0;20.0;5.0;4.0;9.0;3.0;
3086;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2005, vrijdag 30 september;69.9;47.5;3.4;13.5;3.1;2.1;6.4;2.5;0.0;100.0;68.0;5.0;19.0;4.0;3.0;9.0;4.0;
3087;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2006, vrijdag 29 september;80.5;56.7;4.1;14.8;3.3;1.5;6.4;4.5;0.0;100.0;70.0;5.0;18.0;4.0;2.0;8.0;6.0;
3088;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2007, vrijdag 28 september;90.4;65.6;4.9;13.8;3.8;1.1;5.6;;0.0;100.0;73.0;5.0;15.0;4.0;1.0;6.0;;
3089;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westerse allochtonen, 2e generatie;2008, vrijdag 26 september;100.6;72.9;5.8;14.5;4.4;1.2;5.5;;0.0;100.0;72.0;6.0;14.0;4.0;1.0;5.0;;
3090;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;13.7;10.2;0.8;2.1;0.5;0.2;1.0;0.4;0.0;100.0;75.0;6.0;15.0;4.0;2.0;7.0;3.0;
3091;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;14.4;10.9;0.9;2.0;0.6;0.2;0.9;0.4;0.0;100.0;75.0;6.0;14.0;4.0;1.0;6.0;3.0;
3092;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;15.0;11.5;0.9;2.0;0.7;0.2;0.9;0.5;0.0;100.0;76.0;6.0;13.0;5.0;1.0;6.0;3.0;
3093;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;15.6;11.9;0.9;2.1;0.7;0.2;0.8;0.4;0.0;100.0;76.0;6.0;13.0;5.0;1.0;5.0;3.0;
3094;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;16.4;12.3;0.9;2.4;0.7;0.4;0.9;0.5;0.0;100.0;75.0;6.0;14.0;5.0;2.0;6.0;3.0;
3095;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;17.1;12.7;1.0;2.6;0.8;0.5;1.0;0.5;0.0;100.0;74.0;6.0;15.0;4.0;3.0;6.0;3.0;
3096;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;18.0;13.4;1.0;2.6;0.7;0.4;1.1;0.6;0.0;100.0;74.0;6.0;14.0;4.0;2.0;6.0;3.0;
3097;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;19.3;14.7;1.2;2.6;0.7;0.3;1.0;0.8;0.0;100.0;76.0;6.0;14.0;4.0;1.0;5.0;4.0;
3098;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;20.7;16.1;1.3;2.3;0.8;0.2;0.8;;0.0;100.0;78.0;6.0;11.0;4.0;1.0;4.0;;
3099;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;22.2;17.3;1.4;2.4;0.9;0.2;0.8;;0.0;100.0;78.0;6.0;11.0;4.0;1.0;3.0;;
3100;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;14.8;10.5;0.7;3.0;0.6;0.3;1.6;0.6;0.0;100.0;71.0;5.0;20.0;4.0;2.0;11.0;4.0;
3101;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;18.7;13.3;1.0;3.5;0.8;0.3;1.8;0.7;0.0;100.0;71.0;5.0;19.0;4.0;2.0;10.0;4.0;
3102;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;23.7;16.9;1.3;4.3;1.2;0.4;2.1;0.9;0.0;100.0;71.0;5.0;18.0;5.0;2.0;9.0;4.0;
3103;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;29.4;20.4;1.5;5.6;1.6;0.8;2.5;1.1;0.0;100.0;69.0;5.0;19.0;5.0;3.0;9.0;4.0;
3104;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;35.9;23.9;1.8;7.7;2.0;1.6;3.5;1.2;0.0;100.0;67.0;5.0;22.0;6.0;4.0;10.0;3.0;
3105;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;43.3;28.1;2.0;9.8;2.4;2.1;4.5;1.5;0.0;100.0;65.0;5.0;23.0;5.0;5.0;10.0;4.0;
3106;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;51.9;34.1;2.4;10.9;2.4;1.7;5.4;2.0;0.0;100.0;66.0;5.0;21.0;5.0;3.0;10.0;4.0;
3107;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;61.2;42.0;2.9;12.2;2.6;1.2;5.4;3.7;0.0;100.0;69.0;5.0;20.0;4.0;2.0;9.0;6.0;
3108;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;69.7;49.5;3.7;11.5;3.0;0.9;4.8;;0.0;100.0;71.0;5.0;17.0;4.0;1.0;7.0;;
3109;Totaal mannen en vrouwen;25 tot 35 jaar;Niet-westers, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;78.5;55.7;4.3;12.1;3.5;1.0;4.8;;0.0;100.0;71.0;6.0;15.0;4.0;1.0;6.0;;
3110;Totaal mannen en vrouwen;25 tot 35 jaar;Turkije;1999, vrijdag 24 september;68.7;37.9;3.7;20.1;4.4;2.4;10.6;4.0;0.0;100.0;55.0;5.0;29.0;6.0;3.0;15.0;6.0;
3111;Totaal mannen en vrouwen;25 tot 35 jaar;Turkije;2000, vrijdag 29 september;68.9;39.0;4.1;18.6;5.0;2.0;8.8;4.0;0.0;100.0;57.0;6.0;27.0;7.0;3.0;13.0;6.0;
3112;Totaal mannen en vrouwen;25 tot 35 jaar;Turkije;2001, vrijdag 28 september;68.9;38.7;4.7;17.5;5.5;2.0;7.8;3.6;0.0;100.0;56.0;7.0;25.0;8.0;3.0;11.0;5.0;
3113;Totaal mannen en vrouwen;25 tot 35 jaar;Turkije;2002, vrijdag 27 september;71.3;39.5;4.8;17.7;5.9;2.5;7.4;3.5;0.0;100.0;55.0;7.0;25.0;8.0;4.0;10.0;5.0;
