ID;TotaalHerkomstgroeperingen;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
1038;Duitsland;18 tot 25 jaar;Totaal mannen en vrouwen;2005;27.5;30.9;32.9;20.8;22.1;36.2;58.4;;76.5;15.4;8.1;27.5;30.8;33.3;21.4;22.1;35.0;59.4;;76.1;15.7;8.2
1039;Duitsland;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;35.2;29.6;25.4;19.7;19.0;47.2;45.8;7.0;76.8;18.3;;33.4;30.9;26.4;20.1;18.8;46.2;46.2;7.6;76.4;18.3;
1040;Duitsland;18 tot 25 jaar;Mannen;1999;36.9;24.3;22.5;20.7;19.8;41.4;47.7;10.8;82.0;11.7;;36.9;24.3;22.5;20.7;19.8;41.4;47.7;10.8;82.0;11.7;
1041;Duitsland;18 tot 25 jaar;Mannen;2000;32.3;29.2;27.1;22.9;11.5;41.7;51.0;;81.3;14.6;;32.3;29.2;27.1;22.9;11.5;41.7;51.0;;81.3;14.6;
1042;Duitsland;18 tot 25 jaar;Mannen;2001;31.5;26.9;26.9;24.1;17.6;38.0;56.5;;76.9;20.4;;31.5;26.9;26.9;24.1;17.6;38.0;56.5;;76.9;20.4;
1043;Duitsland;18 tot 25 jaar;Mannen;2002;25.6;23.3;23.3;36.0;22.1;39.5;53.5;;79.1;14.0;;25.6;23.3;23.3;36.0;22.1;39.5;53.5;;79.1;14.0;
1044;Duitsland;18 tot 25 jaar;Mannen;2003;35.2;29.6;25.9;21.3;16.7;42.6;51.9;;76.9;18.5;;35.2;29.6;25.9;21.3;16.7;42.6;51.9;;76.9;18.5;
1045;Duitsland;18 tot 25 jaar;Mannen;2004;37.7;28.1;22.8;27.2;16.7;42.1;54.4;;75.4;17.5;;37.7;28.1;22.8;27.2;16.7;42.1;54.4;;75.4;17.5;
1046;Duitsland;18 tot 25 jaar;Mannen;2005;27.3;30.5;34.4;22.7;21.9;32.0;61.7;;75.0;16.4;8.6;27.3;30.5;34.4;22.7;21.9;32.0;61.7;;75.0;16.4;8.6
1047;Duitsland;18 tot 25 jaar;Mannen;2006*;28.9;34.2;28.9;21.1;18.4;43.9;47.4;8.8;75.4;18.4;;28.9;34.2;28.9;21.1;18.4;43.9;47.4;8.8;75.4;18.4;
1048;Duitsland;18 tot 25 jaar;Vrouwen;1999;;;;;;;;;86.7;;;;;;;;;;;86.7;;
1049;Duitsland;18 tot 25 jaar;Vrouwen;2000;58.8;;;;;70.6;;;100.0;;;58.8;;;;;70.6;;;100.0;;
1050;Duitsland;18 tot 25 jaar;Vrouwen;2001;;;;;;87.5;;;100.0;;;;;;;;87.5;;;100.0;;
1051;Duitsland;18 tot 25 jaar;Vrouwen;2002;52.0;;;;;60.0;40.0;;88.0;;;52.0;;;;;60.0;40.0;;88.0;;
1052;Duitsland;18 tot 25 jaar;Vrouwen;2003;50.0;;;;;70.0;;;100.0;;;50.0;;;;;70.0;;;100.0;;
1053;Duitsland;18 tot 25 jaar;Vrouwen;2004;;;;;;66.7;;;88.9;;;;;;;;66.7;;;88.9;;
1054;Duitsland;18 tot 25 jaar;Vrouwen;2005;;;;;;61.9;;;85.7;;;;;;;;61.9;;;85.7;;
1055;Duitsland;18 tot 25 jaar;Vrouwen;2006*;60.7;;;;;60.7;39.3;;82.1;;;60.7;;;;;60.7;39.3;;82.1;;
1056;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;1999;37.1;14.3;17.5;34.2;18.3;35.5;42.4;22.0;82.8;13.5;3.7;35.6;14.7;18.2;35.3;18.1;34.5;42.8;22.8;82.6;13.3;4.0
1057;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2000;32.7;14.3;21.1;31.0;16.9;39.5;39.0;21.5;86.4;11.1;2.4;31.5;14.5;22.2;31.9;16.7;38.7;39.7;21.6;86.0;11.4;2.6
1058;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2001;30.3;16.0;25.0;32.3;15.4;39.9;38.2;21.9;84.6;12.4;3.1;29.1;16.6;25.7;32.3;15.6;38.8;38.9;22.3;84.2;12.8;3.1
1059;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2002;33.3;14.4;18.1;34.7;14.9;40.6;39.9;19.6;86.6;11.7;;32.3;14.4;18.6;35.5;14.7;39.5;40.2;20.2;86.4;11.8;
1060;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2003;27.8;14.5;27.1;34.4;18.3;41.8;43.2;15.0;82.4;13.8;3.8;27.3;14.7;28.0;34.3;18.5;40.5;44.2;15.3;82.0;14.1;3.9
1061;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2004;27.8;13.9;26.2;30.1;21.4;40.3;44.9;14.8;85.6;10.5;3.9;26.7;14.3;27.1;30.3;21.4;38.9;46.0;15.1;85.2;10.9;3.9
1062;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2005;29.1;15.4;25.9;30.8;18.9;42.2;41.3;16.6;84.1;12.1;3.7;28.4;15.6;26.6;30.5;18.8;41.6;41.7;16.7;84.1;12.3;3.6
1063;Duitsland;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;29.6;15.8;24.6;28.7;24.1;38.6;46.1;15.4;81.6;14.5;3.9;28.4;15.7;25.5;29.0;24.4;37.4;47.1;15.5;81.5;14.5;4.1
1064;Duitsland;25 tot 45 jaar;Mannen;1999;31.2;15.8;20.3;38.3;17.7;31.6;43.6;24.8;82.3;12.8;4.9;31.2;15.8;20.3;38.3;17.7;31.6;43.6;24.8;82.3;12.8;4.9
1065;Duitsland;25 tot 45 jaar;Mannen;2000;28.3;14.9;25.1;34.3;15.9;36.5;41.6;21.9;84.8;12.1;3.2;28.3;14.9;25.1;34.3;15.9;36.5;41.6;21.9;84.8;12.1;3.2
1066;Duitsland;25 tot 45 jaar;Mannen;2001;25.6;18.4;27.8;32.3;16.2;35.7;41.0;23.3;83.1;13.9;;25.6;18.4;27.8;32.3;16.2;35.7;41.0;23.3;83.1;13.9;
1067;Duitsland;25 tot 45 jaar;Mannen;2002;29.5;14.2;20.3;38.0;14.2;36.3;41.4;22.4;85.8;12.2;;29.5;14.2;20.3;38.0;14.2;36.3;41.4;22.4;85.8;12.2;
1068;Duitsland;25 tot 45 jaar;Mannen;2003;25.6;15.2;30.7;34.0;19.1;36.2;47.2;16.5;80.6;15.2;4.2;25.6;15.2;30.7;34.0;19.1;36.2;47.2;16.5;80.6;15.2;4.2
1069;Duitsland;25 tot 45 jaar;Mannen;2004;23.2;15.7;30.1;31.0;21.3;34.5;49.5;16.0;83.7;12.2;4.1;23.2;15.7;30.1;31.0;21.3;34.5;49.5;16.0;83.7;12.2;4.1
1070;Duitsland;25 tot 45 jaar;Mannen;2005;26.2;16.1;29.0;29.7;18.6;39.7;42.9;17.4;83.9;12.9;3.2;26.2;16.1;29.0;29.7;18.6;39.7;42.9;17.4;83.9;12.9;3.2
1071;Duitsland;25 tot 45 jaar;Mannen;2006*;24.6;15.6;28.5;30.0;25.2;33.6;50.5;15.9;81.1;14.4;4.5;24.6;15.6;28.5;30.0;25.2;33.6;50.5;15.9;81.1;14.4;4.5
1072;Duitsland;25 tot 45 jaar;Vrouwen;1999;51.4;10.8;10.8;24.3;19.8;45.0;39.6;15.3;83.8;15.3;;51.4;10.8;10.8;24.3;19.8;45.0;39.6;15.3;83.8;15.3;
1073;Duitsland;25 tot 45 jaar;Vrouwen;2000;46.9;12.2;;20.4;20.4;49.0;30.6;20.4;91.8;;;46.9;12.2;;20.4;20.4;49.0;30.6;20.4;91.8;;
1074;Duitsland;25 tot 45 jaar;Vrouwen;2001;44.4;;16.7;32.2;13.3;52.2;30.0;17.8;88.9;;;44.4;;16.7;32.2;13.3;52.2;30.0;17.8;88.9;;
1075;Duitsland;25 tot 45 jaar;Vrouwen;2002;43.0;14.9;12.3;26.3;16.7;51.8;36.0;12.3;88.6;10.5;;43.0;14.9;12.3;26.3;16.7;51.8;36.0;12.3;88.6;10.5;
1076;Duitsland;25 tot 45 jaar;Vrouwen;2003;33.9;12.5;17.0;35.7;16.1;57.1;32.1;10.7;87.5;9.8;;33.9;12.5;17.0;35.7;16.1;57.1;32.1;10.7;87.5;9.8;
1077;Duitsland;25 tot 45 jaar;Vrouwen;2004;40.0;9.2;15.8;27.5;21.7;55.8;32.5;11.7;90.8;;;40.0;9.2;15.8;27.5;21.7;55.8;32.5;11.7;90.8;;
1078;Duitsland;25 tot 45 jaar;Vrouwen;2005;37.5;13.4;17.0;33.9;19.6;49.1;36.6;14.3;84.8;9.8;;37.5;13.4;17.0;33.9;19.6;49.1;36.6;14.3;84.8;9.8;
1079;Duitsland;25 tot 45 jaar;Vrouwen;2006*;43.1;16.3;13.8;25.2;21.1;52.0;34.1;13.8;82.9;14.6;;43.1;16.3;13.8;25.2;21.1;52.0;34.1;13.8;82.9;14.6;
1080;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;1999;35.4;12.0;14.2;38.3;10.9;53.6;38.3;8.0;91.2;6.6;;33.5;12.6;14.8;39.3;11.3;52.1;39.5;8.4;90.8;6.9;
1081;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2000;28.1;13.2;15.8;45.6;11.0;49.6;40.4;10.1;88.2;10.1;;26.5;13.2;16.0;46.7;11.4;47.9;41.6;10.5;88.0;10.3;
1082;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2001;28.2;10.8;17.8;42.7;12.0;58.1;31.1;10.8;89.6;9.1;;26.4;10.7;18.9;43.9;12.1;58.2;30.5;11.3;89.3;9.4;
1083;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2002;30.6;10.4;19.4;36.6;14.6;49.3;34.7;16.0;90.3;8.6;;28.9;10.8;20.4;37.1;14.8;48.8;34.4;16.8;89.9;8.9;
1084;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2003;29.1;13.4;23.5;36.9;12.7;54.9;31.4;13.7;87.6;9.8;;27.8;13.6;24.0;37.7;13.1;54.4;31.9;13.7;87.2;10.0;
1085;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2004;30.2;8.7;17.4;38.3;15.8;55.3;32.5;12.2;90.0;9.6;;29.1;9.1;18.1;38.9;15.4;55.4;31.9;12.7;89.8;9.9;
1086;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2005;24.2;11.1;18.3;41.5;17.0;56.5;30.1;13.4;88.6;10.8;;22.8;11.1;18.9;42.3;17.1;55.3;30.9;13.8;88.5;10.9;
1087;Duitsland;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;28.7;10.7;21.8;35.0;16.4;47.6;37.2;15.1;88.6;10.1;;27.7;10.8;22.8;34.9;16.3;46.5;37.9;15.6;88.8;9.9;
1088;Duitsland;45 tot 80 jaar;Mannen;1999;27.9;14.4;16.3;42.3;12.5;47.6;42.8;9.6;89.4;7.7;;27.9;14.4;16.3;42.3;12.5;47.6;42.8;9.6;89.4;7.7;
1089;Duitsland;45 tot 80 jaar;Mannen;2000;21.6;13.2;16.8;50.3;12.6;42.5;45.5;12.0;87.4;10.8;;21.6;13.2;16.8;50.3;12.6;42.5;45.5;12.0;87.4;10.8;
1090;Duitsland;45 tot 80 jaar;Mannen;2001;20.7;10.6;22.3;47.5;12.3;58.7;28.5;12.8;88.3;10.1;;20.7;10.6;22.3;47.5;12.3;58.7;28.5;12.8;88.3;10.1;
1091;Duitsland;45 tot 80 jaar;Mannen;2002;23.6;11.8;23.6;38.9;15.8;47.3;33.5;19.2;88.7;9.9;;23.6;11.8;23.6;38.9;15.8;47.3;33.5;19.2;88.7;9.9;
1092;Duitsland;45 tot 80 jaar;Mannen;2003;23.6;14.4;25.8;40.2;14.4;52.8;33.6;13.5;86.0;10.5;;23.6;14.4;25.8;40.2;14.4;52.8;33.6;13.5;86.0;10.5;
1093;Duitsland;45 tot 80 jaar;Mannen;2004;25.1;10.6;20.7;41.0;14.1;55.5;30.0;14.5;89.0;10.6;;25.1;10.6;20.7;41.0;14.1;55.5;30.0;14.5;89.0;10.6;
1094;Duitsland;45 tot 80 jaar;Mannen;2005;17.9;11.0;21.1;45.0;17.4;50.9;33.9;15.1;88.1;11.5;;17.9;11.0;21.1;45.0;17.4;50.9;33.9;15.1;88.1;11.5;
1095;Duitsland;45 tot 80 jaar;Mannen;2006*;23.9;11.0;26.6;34.4;16.1;42.2;40.4;17.4;89.4;9.2;;23.9;11.0;26.6;34.4;16.1;42.2;40.4;17.4;89.4;9.2;
1096;Duitsland;45 tot 80 jaar;Vrouwen;1999;59.1;;;25.8;;72.7;24.2;;97.0;;;59.1;;;25.8;;72.7;24.2;;97.0;;
1097;Duitsland;45 tot 80 jaar;Vrouwen;2000;45.9;;;32.8;;68.9;26.2;;90.2;;;45.9;;;32.8;;68.9;26.2;;90.2;;
1098;Duitsland;45 tot 80 jaar;Vrouwen;2001;50.0;;;29.0;;56.5;38.7;;93.5;;;50.0;;;29.0;;56.5;38.7;;93.5;;
1099;Duitsland;45 tot 80 jaar;Vrouwen;2002;52.3;;;29.2;;55.4;38.5;;95.4;;;52.3;;;29.2;;55.4;38.5;;95.4;;
1100;Duitsland;45 tot 80 jaar;Vrouwen;2003;45.5;;16.9;27.3;;61.0;24.7;14.3;92.2;;;45.5;;16.9;27.3;;61.0;24.7;14.3;92.2;;
1101;Duitsland;45 tot 80 jaar;Vrouwen;2004;44.0;;;31.0;20.2;54.8;39.3;;92.9;;;44.0;;;31.0;20.2;54.8;39.3;;92.9;;
1102;Duitsland;45 tot 80 jaar;Vrouwen;2005;39.8;11.4;11.4;33.0;15.9;70.5;20.5;;89.8;;;39.8;11.4;11.4;33.0;15.9;70.5;20.5;;89.8;;
1103;Duitsland;45 tot 80 jaar;Vrouwen;2006*;39.4;10.1;11.1;36.4;17.2;59.6;30.3;10.1;86.9;12.1;;39.4;10.1;11.1;36.4;17.2;59.6;30.3;10.1;86.9;12.1;
1104;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;1999;38.0;15.1;17.9;31.4;15.6;44.8;41.0;14.3;85.7;10.8;3.4;37.9;16.2;19.7;29.4;15.8;44.7;41.3;14.0;85.1;11.1;3.8
1105;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2000;32.6;16.9;21.0;32.3;13.3;43.8;41.5;14.7;86.2;11.5;2.3;32.5;19.0;22.7;30.5;12.6;43.0;43.3;13.7;85.2;12.2;2.5
1106;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2001;30.9;16.6;23.7;32.5;13.5;47.7;37.7;14.6;85.3;12.5;2.2;30.7;18.6;25.5;30.4;13.2;47.2;39.2;13.6;84.2;13.6;2.2
1107;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2002;33.3;15.8;19.8;32.5;15.5;45.5;39.1;15.4;86.2;11.4;2.4;33.3;18.1;21.0;31.0;15.9;45.8;39.7;14.5;84.8;12.2;3.0
1108;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2003;30.4;17.1;25.4;31.6;15.6;48.2;39.4;12.4;83.9;12.8;3.3;30.9;19.3;26.1;29.3;15.6;47.9;40.6;11.4;82.9;13.7;3.4
1109;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2004;31.1;16.3;24.2;29.1;17.8;48.4;40.3;11.3;85.3;11.6;3.2;31.8;19.6;25.8;26.4;16.9;49.1;40.5;10.3;83.7;12.6;3.7
1110;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2005;27.7;18.8;25.8;29.8;17.7;48.2;39.3;12.5;84.3;12.2;3.5;27.7;21.9;28.1;26.5;17.0;48.4;40.3;11.2;83.6;12.5;3.9
1111;Duitsland;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;31.3;17.8;24.2;27.1;19.5;44.8;42.2;12.9;83.5;13.3;3.2;31.6;20.3;25.6;24.5;18.4;45.8;42.4;11.8;83.2;13.3;3.5
1112;Duitsland;12 tot 80 jaar;Mannen;1999;33.1;16.9;20.2;34.0;15.7;41.5;42.8;15.7;84.8;10.8;4.4;34.9;17.6;21.2;31.1;15.8;42.7;42.3;15.0;84.3;11.1;4.6
1113;Duitsland;12 tot 80 jaar;Mannen;2000;27.9;18.4;23.4;35.1;13.3;39.7;44.9;15.4;84.8;12.3;2.9;29.0;20.4;24.1;32.5;12.6;40.2;45.6;14.2;84.3;12.7;3.0
1114;Duitsland;12 tot 80 jaar;Mannen;2001;26.1;18.5;26.8;33.8;14.1;44.6;39.9;15.5;83.3;14.3;2.4;27.4;20.1;27.6;31.3;13.7;44.4;41.5;14.1;82.5;15.2;2.3
1115;Duitsland;12 tot 80 jaar;Mannen;2002;28.4;17.0;22.4;35.3;15.9;42.4;39.9;17.7;84.9;12.1;3.0;29.5;19.3;22.8;33.3;16.3;43.5;40.6;16.0;83.7;12.7;3.6
1116;Duitsland;12 tot 80 jaar;Mannen;2003;26.9;18.3;28.5;32.3;16.7;44.1;42.8;13.1;82.0;14.1;3.9;28.0;20.1;28.7;29.9;16.6;44.5;43.4;12.1;81.5;14.6;3.9
1117;Duitsland;12 tot 80 jaar;Mannen;2004;27.7;19.1;26.7;30.7;17.0;45.4;42.2;12.4;83.1;13.2;3.7;29.4;22.2;27.4;27.9;16.3;46.7;42.3;11.0;81.7;14.1;4.2
1118;Duitsland;12 tot 80 jaar;Mannen;2005;23.9;19.8;28.8;30.5;18.1;44.0;42.6;13.5;83.2;13.2;3.6;24.4;22.7;30.4;27.5;17.8;44.7;43.2;12.1;82.4;13.5;4.2
1119;Duitsland;12 tot 80 jaar;Mannen;2006*;26.3;19.5;28.3;27.4;20.0;40.5;45.5;14.0;82.7;13.4;3.8;27.5;22.2;28.6;24.9;19.1;42.6;44.7;12.7;82.2;13.8;4.0
1120;Duitsland;12 tot 80 jaar;Vrouwen;1999;53.4;9.3;10.8;23.0;15.2;54.9;35.3;9.8;88.7;10.8;;52.2;9.9;12.7;21.3;15.9;54.1;36.8;9.2;88.5;11.0;
1121;Duitsland;12 tot 80 jaar;Vrouwen;2000;48.4;11.8;12.9;23.1;13.4;57.5;30.1;12.4;90.9;8.6;;49.9;11.9;15.6;21.2;12.3;57.1;31.8;11.1;89.6;9.9;
1122;Duitsland;12 tot 80 jaar;Vrouwen;2001;47.4;10.3;13.1;28.0;11.4;58.3;30.3;11.4;92.0;6.3;;47.5;10.6;15.2;25.6;10.5;61.4;27.3;11.3;92.8;5.6;
1123;Duitsland;12 tot 80 jaar;Vrouwen;2002;47.9;12.1;12.1;24.2;14.4;54.4;36.7;8.8;90.2;9.3;;49.3;13.2;13.4;21.5;14.2;55.4;36.1;8.4;89.3;10.3;
1124;Duitsland;12 tot 80 jaar;Vrouwen;2003;41.1;13.4;15.6;29.5;12.1;60.7;29.0;10.3;89.7;8.9;;43.4;15.7;14.9;26.7;11.5;62.4;28.9;8.7;89.1;9.8;
1125;Duitsland;12 tot 80 jaar;Vrouwen;2004;41.4;7.8;16.8;24.6;20.1;57.4;34.4;8.2;91.8;6.6;;41.7;8.8;19.4;20.4;19.5;59.2;33.3;7.4;92.2;6.4;
1126;Duitsland;12 tot 80 jaar;Vrouwen;2005;39.0;16.1;16.9;27.7;16.5;60.6;29.7;9.6;87.6;9.2;;40.6;18.7;19.1;22.4;13.8;63.1;29.2;7.7;88.4;8.9;
1127;Duitsland;12 tot 80 jaar;Vrouwen;2006*;44.8;13.3;13.3;26.3;18.1;56.7;33.3;10.0;85.6;13.0;;47.1;13.5;14.7;22.8;16.0;57.8;33.7;8.5;87.2;11.5;
1128;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;1999;43.5;20.9;24.1;15.7;16.8;50.3;41.9;7.9;83.8;11.5;;43.9;20.6;24.9;15.2;16.3;51.5;41.0;7.5;83.9;11.4;
1129;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2000;38.5;28.4;27.8;17.8;7.7;46.7;49.1;;82.8;14.2;;38.3;29.7;28.1;17.3;7.3;46.3;49.8;;82.2;14.8;
1130;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2001;36.0;26.2;29.1;18.6;11.6;49.4;45.9;;80.8;17.4;;35.8;26.7;30.2;18.0;10.9;49.4;45.9;;80.5;17.8;
1131;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2002;37.8;27.3;24.4;20.9;18.6;51.2;44.2;;79.1;15.1;5.8;38.2;29.3;24.6;19.8;18.4;51.9;43.4;;78.4;15.5;6.1
1132;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2003;38.6;29.3;24.5;16.3;14.1;51.6;44.0;;81.0;15.8;;38.4;30.2;25.4;15.3;14.0;51.9;43.7;;80.5;16.3;
1133;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2004;38.6;31.1;29.8;14.9;13.6;54.4;42.1;;78.1;16.2;5.7;39.0;32.4;29.9;13.7;13.3;55.5;40.9;;78.0;16.3;5.8
1134;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2005;29.8;34.7;35.1;13.2;16.5;48.3;47.5;4.1;79.3;14.0;6.6;30.3;35.6;35.9;11.7;15.1;50.6;45.4;4.0;79.8;13.9;6.3
1135;Duitsland;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;38.5;31.9;27.0;12.8;14.6;53.5;41.6;4.9;80.1;15.5;4.4;38.6;33.3;28.1;10.8;13.1;55.1;40.5;4.4;80.9;14.6;4.5
1136;Duitsland;12 tot 25 jaar;Mannen;1999;42.7;22.0;25.0;16.5;16.5;50.0;41.5;8.5;82.9;11.6;;43.5;21.6;25.4;15.9;16.0;51.2;40.6;8.2;83.1;11.6;
1137;Duitsland;12 tot 25 jaar;Mannen;2000;34.5;32.4;27.5;19.0;8.5;43.7;51.4;;81.7;14.8;;34.9;32.9;27.5;18.4;8.0;44.0;51.5;;81.8;14.8;
1138;Duitsland;12 tot 25 jaar;Mannen;2001;33.6;28.2;30.2;20.1;12.8;43.6;51.7;;77.9;20.1;;33.9;28.4;30.8;19.4;11.9;44.7;50.8;;78.0;20.1;
1139;Duitsland;12 tot 25 jaar;Mannen;2002;33.1;30.9;25.0;24.3;19.9;48.5;46.3;;77.2;15.4;7.4;34.2;32.0;25.3;22.5;19.5;49.9;45.3;;76.9;15.7;7.4
1140;Duitsland;12 tot 25 jaar;Mannen;2003;34.9;30.9;28.2;16.8;15.4;47.0;47.7;;78.5;17.4;;34.8;31.1;28.6;15.9;15.2;47.8;46.9;;78.8;17.3;
1141;Duitsland;12 tot 25 jaar;Mannen;2004;38.3;35.1;28.2;17.6;13.3;51.6;44.7;;75.0;18.1;6.9;38.4;36.2;29.0;16.1;12.8;53.1;43.2;;74.9;18.2;6.9
1142;Duitsland;12 tot 25 jaar;Mannen;2005;26.9;35.8;37.3;15.5;18.1;43.0;51.8;5.2;76.7;15.5;7.8;26.9;37.0;38.0;13.9;17.3;45.5;49.5;4.9;77.1;15.3;7.6
1143;Duitsland;12 tot 25 jaar;Mannen;2006*;32.6;37.1;29.8;14.0;15.2;51.1;42.7;6.2;77.5;16.9;5.6;33.6;37.9;30.0;12.1;14.3;53.2;41.4;5.5;78.1;16.4;5.5
1144;Duitsland;12 tot 25 jaar;Vrouwen;1999;48.1;;;;;51.9;44.4;;88.9;;;46.8;;;;;53.2;43.9;;89.5;;
1145;Duitsland;12 tot 25 jaar;Vrouwen;2000;59.3;;;;;63.0;37.0;;88.9;;;59.4;;;;;60.3;39.7;;85.0;;
1146;Duitsland;12 tot 25 jaar;Vrouwen;2001;52.2;;;;;87.0;;;100.0;;;50.6;;;;;86.7;;;100.0;;
1147;Duitsland;12 tot 25 jaar;Vrouwen;2002;55.6;;;;;61.1;36.1;;86.1;;;57.1;;;;;61.6;34.4;;85.3;;
1148;Duitsland;12 tot 25 jaar;Vrouwen;2003;54.3;;;;;71.4;28.6;;91.4;;;55.8;;;;;71.9;28.1;;88.3;;
1149;Duitsland;12 tot 25 jaar;Vrouwen;2004;40.0;;37.5;;;67.5;30.0;;92.5;;;41.8;;34.1;;;67.7;29.1;;93.5;;
1150;Duitsland;12 tot 25 jaar;Vrouwen;2005;40.8;30.6;26.5;;;69.4;30.6;;89.8;;;44.3;29.8;27.3;;;71.5;28.5;;91.0;;
1151;Duitsland;12 tot 25 jaar;Vrouwen;2006*;60.4;;;;;62.5;37.5;;89.6;;;60.3;;;;;63.4;36.6;;93.2;;
1152;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;1999;60.9;;;;;56.5;;;87.0;;;60.5;;;;;56.5;;;86.8;;
1153;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2000;57.1;;;;;47.6;;;81.0;;;57.1;;;;;47.4;;;80.5;;
1154;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2001;;;;;;;;;85.7;;;;;;;;;;;85.3;;
1155;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
1156;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2003;;;;;;64.7;;;70.6;;;;;;;;64.7;;;70.6;;
1157;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2004;;;55.6;;;;;;77.8;;;;;55.5;;;;;;77.9;;
1158;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2005;52.6;;;;;57.9;;;57.9;;;52.6;;;;;58.1;;;57.8;;
1159;Frankrijk;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;76.9;;;;;;;;84.6;;;77.1;;;;;;;;84.8;;
1160;Frankrijk;12 tot 18 jaar;Mannen;1999;;;;;;55.6;;;83.3;;;;;;;;55.6;;;83.3;;
1161;Frankrijk;12 tot 18 jaar;Mannen;2000;;;;;;;;;75.0;;;;;;;;;;;75.0;;
1162;Frankrijk;12 tot 18 jaar;Mannen;2001;;;;;;;;;;;;;;;;;;;;;;
1163;Frankrijk;12 tot 18 jaar;Mannen;2002;;;;;;;;;;;;;;;;;;;;;;
1164;Frankrijk;12 tot 18 jaar;Mannen;2003;;;;;;;;;;;;;;;;;;;;;;
1165;Frankrijk;12 tot 18 jaar;Mannen;2004;;;;;;;;;71.4;;;;;;;;;;;71.4;;
1166;Frankrijk;12 tot 18 jaar;Mannen;2005;;;;;;;;;;;;;;;;;;;;;;
1167;Frankrijk;12 tot 18 jaar;Mannen;2006*;;;;;;;;;;;;;;;;;;;;;;
1168;Frankrijk;12 tot 18 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
1169;Frankrijk;12 tot 18 jaar;Vrouwen;2000;;;;;;;;;;;;;;;;;;;;;;
1170;Frankrijk;12 tot 18 jaar;Vrouwen;2001;;;;;;;;;;;;;;;;;;;;;;
1171;Frankrijk;12 tot 18 jaar;Vrouwen;2002;;;;;;;;;;;;;;;;;;;;;;
1172;Frankrijk;12 tot 18 jaar;Vrouwen;2003;;;;;;;;;;;;;;;;;;;;;;
1173;Frankrijk;12 tot 18 jaar;Vrouwen;2004;;;;;;;;;;;;;;;;;;;;;;
1174;Frankrijk;12 tot 18 jaar;Vrouwen;2005;;;;;;;;;;;;;;;;;;;;;;
