ID;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
4715;Nederland exclusief buitenland;Urk;30 september 2005;5.2;4.2;1.0;4.8;0.4;4.8;0.4;6.1
4716;Nederland exclusief buitenland;Utrecht (GM);31 december 1998;192.3;61.4;130.9;124.2;68.1;124.2;68.1;22.2
4717;Nederland exclusief buitenland;Utrecht (GM);31 december 2000;189.3;58.3;130.9;120.0;69.3;120.0;69.3;23.2
4718;Nederland exclusief buitenland;Utrecht (GM);30 september 2004;205.9;70.8;135.1;132.1;73.9;132.1;73.9;23.0
4719;Nederland exclusief buitenland;Utrecht (GM);30 september 2005;208.7;72.9;135.8;134.1;74.6;134.1;74.6;22.8
4720;Nederland exclusief buitenland;Vaals;31 december 1998;1.8;0.8;1.0;1.8;0.0;1.8;0.0;9.3
4721;Nederland exclusief buitenland;Vaals;31 december 2000;1.8;0.8;1.0;1.7;0.1;1.7;0.0;10.1
4722;Nederland exclusief buitenland;Vaals;30 september 2004;2.0;0.9;1.1;1.9;0.0;2.0;0.0;8.8
4723;Nederland exclusief buitenland;Vaals;30 september 2005;1.7;0.8;0.9;1.7;0.0;1.7;0.0;8.2
4724;Nederland exclusief buitenland;Valburg;31 december 1998;3.4;1.3;2.1;2.6;0.7;3.0;0.3;11.6
4725;Nederland exclusief buitenland;Valburg;31 december 2000;3.4;1.3;2.2;2.6;0.8;3.0;0.4;13.2
4726;Nederland exclusief buitenland;Valburg;30 september 2004;0.0;;;;;;;0.0
4727;Nederland exclusief buitenland;Valburg;30 september 2005;0.0;;;;;;;0.0
4728;Nederland exclusief buitenland;Valkenburg;31 december 1998;1.1;0.2;0.9;0.9;0.3;1.0;0.1;19.4
4729;Nederland exclusief buitenland;Valkenburg;31 december 2000;1.1;0.2;0.9;0.9;0.3;1.0;0.1;13.7
4730;Nederland exclusief buitenland;Valkenburg;30 september 2004;1.5;0.3;1.2;1.2;0.3;1.3;0.2;15.2
4731;Nederland exclusief buitenland;Valkenburg;30 september 2005;1.5;0.3;1.2;1.2;0.2;1.3;0.1;14.2
4732;Nederland exclusief buitenland;Valkenburg aan de Geul;31 december 1998;5.0;1.7;3.3;4.9;0.1;4.9;0.1;8.9
4733;Nederland exclusief buitenland;Valkenburg aan de Geul;31 december 2000;4.2;1.6;2.6;4.1;0.1;4.2;0.1;8.4
4734;Nederland exclusief buitenland;Valkenburg aan de Geul;30 september 2004;4.9;1.9;3.0;4.8;0.1;4.8;0.1;7.7
4735;Nederland exclusief buitenland;Valkenburg aan de Geul;30 september 2005;4.8;1.9;3.0;4.7;0.1;4.8;0.1;7.9
4736;Nederland exclusief buitenland;Valkenswaard;31 december 1998;11.3;5.2;6.1;10.0;1.3;10.4;0.9;13.5
4737;Nederland exclusief buitenland;Valkenswaard;31 december 2000;11.3;5.1;6.1;9.9;1.4;10.3;0.9;13.8
4738;Nederland exclusief buitenland;Valkenswaard;30 september 2004;11.5;5.4;6.1;9.9;1.6;10.5;1.0;14.0
4739;Nederland exclusief buitenland;Valkenswaard;30 september 2005;11.1;5.3;5.8;9.7;1.4;10.2;0.9;13.0
4740;Nederland exclusief buitenland;Veendam;31 december 1998;11.9;5.2;6.7;8.6;3.2;10.2;1.7;17.6
4741;Nederland exclusief buitenland;Veendam;31 december 2000;11.8;5.2;6.6;8.8;3.0;10.3;1.6;15.4
4742;Nederland exclusief buitenland;Veendam;30 september 2004;10.9;5.4;5.5;8.5;2.5;9.7;1.3;11.1
4743;Nederland exclusief buitenland;Veendam;30 september 2005;11.0;5.4;5.5;8.4;2.6;9.7;1.3;12.8
4744;Nederland exclusief buitenland;Veenendaal;31 december 1998;25.4;13.1;12.3;16.8;8.5;16.8;8.5;13.2
4745;Nederland exclusief buitenland;Veenendaal;31 december 2000;26.7;13.4;13.3;17.3;9.5;17.3;9.5;14.1
4746;Nederland exclusief buitenland;Veenendaal;30 september 2004;26.6;13.8;12.8;17.6;9.0;17.6;9.0;12.9
4747;Nederland exclusief buitenland;Veenendaal;30 september 2005;26.2;13.7;12.5;17.2;8.9;17.2;8.9;12.6
4748;Nederland exclusief buitenland;Veere;31 december 1998;4.5;2.3;2.2;4.3;0.2;4.3;0.2;8.1
4749;Nederland exclusief buitenland;Veere;31 december 2000;4.6;2.4;2.2;4.4;0.2;4.4;0.2;8.8
4750;Nederland exclusief buitenland;Veere;30 september 2004;6.0;3.2;2.8;5.6;0.4;5.6;0.4;12.4
4751;Nederland exclusief buitenland;Veere;30 september 2005;5.7;3.1;2.6;5.3;0.5;5.3;0.4;12.8
4752;Nederland exclusief buitenland;Veghel;31 december 1998;20.3;8.1;12.2;13.9;6.5;19.0;1.4;11.7
4753;Nederland exclusief buitenland;Veghel;31 december 2000;20.6;8.1;12.5;16.3;4.3;19.2;1.4;11.9
4754;Nederland exclusief buitenland;Veghel;30 september 2004;23.0;9.0;14.0;17.8;5.3;21.1;1.9;13.0
4755;Nederland exclusief buitenland;Veghel;30 september 2005;23.7;8.7;15.0;18.0;5.8;21.7;2.1;13.9
4756;Nederland exclusief buitenland;Veldhoven;31 december 1998;16.9;5.9;10.9;14.5;2.3;15.7;1.2;12.1
4757;Nederland exclusief buitenland;Veldhoven;31 december 2000;18.2;5.9;12.3;15.2;3.0;16.5;1.6;14.3
4758;Nederland exclusief buitenland;Veldhoven;30 september 2004;18.7;6.7;12.0;15.9;2.7;17.2;1.5;12.5
4759;Nederland exclusief buitenland;Veldhoven;30 september 2005;19.2;6.7;12.5;16.1;3.0;17.7;1.4;12.8
4760;Nederland exclusief buitenland;Velsen;31 december 1998;31.7;11.0;20.8;17.6;14.1;29.5;2.2;15.8
4761;Nederland exclusief buitenland;Velsen;31 december 2000;30.9;10.7;20.3;17.1;13.8;28.2;2.7;15.9
4762;Nederland exclusief buitenland;Velsen;30 september 2004;30.0;11.4;18.5;17.9;12.0;28.3;1.7;13.2
4763;Nederland exclusief buitenland;Velsen;30 september 2005;29.4;11.2;18.2;17.6;11.8;27.7;1.7;13.8
4764;Nederland exclusief buitenland;Venhuizen;31 december 1998;1.6;0.7;0.9;1.5;0.2;1.6;0.1;8.6
4765;Nederland exclusief buitenland;Venhuizen;31 december 2000;1.8;0.7;1.1;1.7;0.2;1.8;0.1;9.0
4766;Nederland exclusief buitenland;Venhuizen;30 september 2004;2.0;1.0;1.0;1.9;0.2;2.0;0.1;7.8
4767;Nederland exclusief buitenland;Venhuizen;30 september 2005;2.0;1.0;1.1;1.8;0.2;2.0;0.1;9.1
4768;Nederland exclusief buitenland;Venlo;31 december 1998;41.2;17.6;23.6;34.5;6.7;37.6;3.6;13.1
4769;Nederland exclusief buitenland;Venlo;31 december 2000;42.0;17.8;24.2;34.5;7.5;37.8;4.2;14.8
4770;Nederland exclusief buitenland;Venlo;30 september 2004;50.5;27.8;22.6;41.9;8.5;45.9;4.5;12.1
4771;Nederland exclusief buitenland;Venlo;30 september 2005;50.3;27.6;22.7;41.7;8.6;45.6;4.7;12.5
4772;Nederland exclusief buitenland;Venray;31 december 1998;16.8;9.3;7.4;12.6;4.2;13.0;3.8;11.2
4773;Nederland exclusief buitenland;Venray;31 december 2000;17.3;9.4;8.0;12.8;4.5;13.4;3.9;11.2
4774;Nederland exclusief buitenland;Venray;30 september 2004;19.5;10.1;9.3;14.8;4.7;15.3;4.2;11.3
4775;Nederland exclusief buitenland;Venray;30 september 2005;19.4;10.1;9.3;14.9;4.5;15.4;4.0;11.7
4776;Nederland exclusief buitenland;Vianen;31 december 1998;9.6;2.9;6.7;4.2;5.4;4.7;4.9;21.5
4777;Nederland exclusief buitenland;Vianen;31 december 2000;9.9;2.9;7.0;4.2;5.6;5.0;4.9;22.7
4778;Nederland exclusief buitenland;Vianen;30 september 2004;9.9;2.9;7.0;5.1;4.8;5.1;4.8;24.1
4779;Nederland exclusief buitenland;Vianen;30 september 2005;10.2;2.9;7.3;5.1;5.0;5.1;5.0;26.4
4780;Nederland exclusief buitenland;Vlaardingen;31 december 1998;21.5;11.2;10.3;18.0;3.5;20.3;1.2;9.0
4781;Nederland exclusief buitenland;Vlaardingen;31 december 2000;20.5;11.0;9.5;17.8;2.8;19.6;1.0;7.8
4782;Nederland exclusief buitenland;Vlaardingen;30 september 2004;21.2;11.5;9.7;18.2;3.0;20.0;1.1;7.9
4783;Nederland exclusief buitenland;Vlaardingen;30 september 2005;21.3;11.3;10.1;18.0;3.3;20.0;1.3;9.4
4784;Nederland exclusief buitenland;Vlagtwedde;31 december 1998;4.3;2.2;2.1;3.3;1.0;3.4;0.9;10.4
4785;Nederland exclusief buitenland;Vlagtwedde;31 december 2000;4.7;2.3;2.4;3.4;1.2;3.6;1.1;14.7
4786;Nederland exclusief buitenland;Vlagtwedde;30 september 2004;5.1;2.6;2.5;3.9;1.3;4.0;1.1;11.0
4787;Nederland exclusief buitenland;Vlagtwedde;30 september 2005;5.1;2.5;2.6;3.7;1.5;3.9;1.3;12.7
4788;Nederland exclusief buitenland;Vleuten-De Meern;31 december 1998;9.0;1.9;7.1;5.9;3.0;5.9;3.0;20.4
4789;Nederland exclusief buitenland;Vleuten-De Meern;31 december 2000;9.3;1.8;7.4;6.1;3.2;6.1;3.2;21.7
4790;Nederland exclusief buitenland;Vleuten-De Meern;30 september 2004;0.0;;;;;;;0.0
4791;Nederland exclusief buitenland;Vleuten-De Meern;30 september 2005;0.0;;;;;;;0.0
4792;Nederland exclusief buitenland;Vlieland;31 december 1998;0.4;0.3;0.1;0.4;0.0;0.4;0.0;14.7
4793;Nederland exclusief buitenland;Vlieland;31 december 2000;0.5;0.3;0.1;0.4;0.0;0.4;0.0;16.9
4794;Nederland exclusief buitenland;Vlieland;30 september 2004;0.6;0.4;0.2;0.4;0.1;0.5;0.1;28.5
4795;Nederland exclusief buitenland;Vlieland;30 september 2005;0.6;0.4;0.2;0.4;0.1;0.4;0.1;32.5
4796;Nederland exclusief buitenland;Vlissingen;31 december 1998;16.3;8.2;8.1;14.9;1.4;15.5;0.8;9.9
4797;Nederland exclusief buitenland;Vlissingen;31 december 2000;15.5;7.9;7.7;14.1;1.5;14.6;0.9;10.3
4798;Nederland exclusief buitenland;Vlissingen;30 september 2004;16.0;8.4;7.7;14.7;1.3;15.2;0.8;12.7
4799;Nederland exclusief buitenland;Vlissingen;30 september 2005;16.3;8.2;8.0;14.7;1.6;15.2;1.0;14.4
4800;Nederland exclusief buitenland;Vlist;31 december 1998;2.2;0.8;1.4;1.5;0.7;1.9;0.3;9.2
4801;Nederland exclusief buitenland;Vlist;31 december 2000;2.4;0.9;1.5;1.5;0.9;2.0;0.5;13.9
4802;Nederland exclusief buitenland;Vlist;30 september 2004;2.6;1.0;1.7;1.6;1.0;2.1;0.5;13.4
4803;Nederland exclusief buitenland;Vlist;30 september 2005;2.9;1.1;1.8;1.8;1.1;2.3;0.6;13.9
4804;Nederland exclusief buitenland;Voerendaal;31 december 1998;1.4;0.6;0.8;1.4;0.0;1.4;0.0;6.7
4805;Nederland exclusief buitenland;Voerendaal;31 december 2000;1.6;0.6;1.0;1.6;0.1;1.6;0.0;8.4
4806;Nederland exclusief buitenland;Voerendaal;30 september 2004;1.8;0.8;1.0;1.7;0.1;1.8;0.1;8.9
4807;Nederland exclusief buitenland;Voerendaal;30 september 2005;1.8;0.7;1.1;1.7;0.1;1.7;0.1;9.7
4808;Nederland exclusief buitenland;Voorburg;31 december 1998;11.9;2.7;9.2;8.2;3.7;11.0;0.9;12.0
4809;Nederland exclusief buitenland;Voorburg;31 december 2000;12.3;2.4;9.8;8.3;3.9;11.0;1.3;15.4
4810;Nederland exclusief buitenland;Voorburg;30 september 2004;0.0;;;;;;;0.0
4811;Nederland exclusief buitenland;Voorburg;30 september 2005;0.0;;;;;;;0.0
4812;Nederland exclusief buitenland;Voorhout;31 december 1998;3.1;0.9;2.2;2.6;0.5;2.8;0.3;9.2
4813;Nederland exclusief buitenland;Voorhout;31 december 2000;3.0;0.9;2.1;2.5;0.5;2.7;0.3;8.8
4814;Nederland exclusief buitenland;Voorhout;30 september 2004;3.7;1.2;2.4;3.1;0.5;3.3;0.3;7.7
4815;Nederland exclusief buitenland;Voorhout;30 september 2005;3.7;1.2;2.5;3.1;0.6;3.3;0.4;8.6
4816;Nederland exclusief buitenland;Voorschoten;31 december 1998;4.7;1.7;2.9;3.1;1.5;4.2;0.4;10.7
4817;Nederland exclusief buitenland;Voorschoten;31 december 2000;4.7;1.6;3.1;3.0;1.8;4.2;0.5;12.3
4818;Nederland exclusief buitenland;Voorschoten;30 september 2004;5.5;1.9;3.5;3.3;2.1;4.7;0.7;13.4
4819;Nederland exclusief buitenland;Voorschoten;30 september 2005;5.0;1.9;3.0;3.2;1.7;4.6;0.3;9.9
4820;Nederland exclusief buitenland;Voorst;31 december 1998;7.6;3.2;4.4;4.3;3.3;5.2;2.4;15.2
4821;Nederland exclusief buitenland;Voorst;31 december 2000;7.1;3.1;4.1;4.1;3.0;4.9;2.2;14.2
4822;Nederland exclusief buitenland;Voorst;30 september 2004;7.6;3.5;4.1;4.7;2.9;5.6;2.0;11.5
4823;Nederland exclusief buitenland;Voorst;30 september 2005;7.8;3.5;4.3;4.8;3.0;5.7;2.1;12.4
4824;Nederland exclusief buitenland;Vorden;31 december 1998;2.4;0.9;1.4;1.9;0.5;2.0;0.3;16.9
4825;Nederland exclusief buitenland;Vorden;31 december 2000;2.2;0.9;1.3;1.8;0.4;2.0;0.3;14.7
4826;Nederland exclusief buitenland;Vorden;30 september 2004;1.9;0.9;1.0;1.7;0.2;1.7;0.2;9.8
4827;Nederland exclusief buitenland;Vorden;30 september 2005;0.0;;;;;;;0.0
4828;Nederland exclusief buitenland;Vriezenveen;31 december 1998;4.2;2.2;2.0;3.8;0.4;4.1;0.1;7.5
4829;Nederland exclusief buitenland;Vriezenveen;31 december 2000;4.6;2.4;2.2;4.1;0.5;4.4;0.2;8.3
4830;Nederland exclusief buitenland;Vriezenveen;30 september 2004;0.0;;;;;;;0.0
4831;Nederland exclusief buitenland;Vriezenveen;30 september 2005;0.0;;;;;;;0.0
4832;Nederland exclusief buitenland;Vught;31 december 1998;8.3;2.5;5.8;5.8;2.5;7.7;0.6;12.2
4833;Nederland exclusief buitenland;Vught;31 december 2000;8.8;2.6;6.3;6.7;2.2;8.2;0.7;12.4
4834;Nederland exclusief buitenland;Vught;30 september 2004;9.3;3.1;6.2;6.7;2.6;8.4;0.9;13.3
4835;Nederland exclusief buitenland;Vught;30 september 2005;9.5;3.0;6.4;6.8;2.6;8.6;0.9;13.7
4836;Nederland exclusief buitenland;Waalre;31 december 1998;3.1;1.0;2.2;2.9;0.3;3.0;0.2;11.2
4837;Nederland exclusief buitenland;Waalre;31 december 2000;4.6;1.0;3.6;3.3;1.3;3.7;0.9;19.6
4838;Nederland exclusief buitenland;Waalre;30 september 2004;4.5;1.2;3.3;3.2;1.3;3.7;0.8;16.8
4839;Nederland exclusief buitenland;Waalre;30 september 2005;4.4;1.1;3.3;3.1;1.3;3.6;0.8;18.3
4840;Nederland exclusief buitenland;Waalwijk;31 december 1998;20.3;10.1;10.3;14.7;5.6;19.1;1.2;9.3
4841;Nederland exclusief buitenland;Waalwijk;31 december 2000;20.9;10.0;11.0;14.9;6.0;19.5;1.4;9.8
4842;Nederland exclusief buitenland;Waalwijk;30 september 2004;22.0;10.0;12.0;15.1;6.9;20.0;2.0;11.9
4843;Nederland exclusief buitenland;Waalwijk;30 september 2005;22.3;10.0;12.3;15.2;7.1;20.1;2.2;12.4
4844;Nederland exclusief buitenland;Waddinxveen;31 december 1998;11.2;3.8;7.5;7.5;3.8;9.9;1.3;13.1
4845;Nederland exclusief buitenland;Waddinxveen;31 december 2000;11.6;3.8;7.9;7.5;4.1;10.3;1.3;13.6
4846;Nederland exclusief buitenland;Waddinxveen;30 september 2004;12.4;4.1;8.3;8.0;4.4;10.9;1.5;13.8
4847;Nederland exclusief buitenland;Waddinxveen;30 september 2005;12.6;4.0;8.5;7.9;4.7;11.1;1.5;14.5
4848;Nederland exclusief buitenland;Wageningen;31 december 1998;15.6;6.9;8.7;9.0;6.6;13.1;2.5;11.8
4849;Nederland exclusief buitenland;Wageningen;31 december 2000;16.2;6.5;9.7;8.3;7.9;12.8;3.4;16.4
4850;Nederland exclusief buitenland;Wageningen;30 september 2004;15.3;6.5;8.9;8.3;7.0;12.2;3.2;16.5
4851;Nederland exclusief buitenland;Wageningen;30 september 2005;15.7;6.4;9.3;8.2;7.4;12.3;3.4;16.9
4852;Nederland exclusief buitenland;Warmond;31 december 1998;1.5;0.4;1.1;1.2;0.3;1.4;0.1;9.9
4853;Nederland exclusief buitenland;Warmond;31 december 2000;1.2;0.3;0.9;1.0;0.2;1.1;0.1;10.6
4854;Nederland exclusief buitenland;Warmond;30 september 2004;1.5;0.4;1.1;1.2;0.3;1.3;0.2;8.7
4855;Nederland exclusief buitenland;Warmond;30 september 2005;1.6;0.4;1.2;1.2;0.4;1.4;0.2;9.6
4856;Nederland exclusief buitenland;Warnsveld;31 december 1998;1.9;0.4;1.4;1.6;0.3;1.7;0.2;10.7
4857;Nederland exclusief buitenland;Warnsveld;31 december 2000;1.9;0.4;1.4;1.6;0.3;1.7;0.1;10.6
4858;Nederland exclusief buitenland;Warnsveld;30 september 2004;2.1;0.5;1.5;1.6;0.5;1.8;0.2;11.9
4859;Nederland exclusief buitenland;Warnsveld;30 september 2005;0.0;;;;;;;0.0
4860;Nederland exclusief buitenland;Wassenaar;31 december 1998;5.5;2.3;3.3;3.6;2.0;5.3;0.3;8.8
4861;Nederland exclusief buitenland;Wassenaar;31 december 2000;5.6;2.3;3.2;3.6;2.0;5.3;0.3;9.2
4862;Nederland exclusief buitenland;Wassenaar;30 september 2004;6.5;2.8;3.7;4.2;2.3;6.1;0.4;9.7
4863;Nederland exclusief buitenland;Wassenaar;30 september 2005;6.6;2.9;3.7;4.3;2.3;6.2;0.4;9.3
4864;Nederland exclusief buitenland;Wateringen;31 december 1998;4.6;1.5;3.0;2.5;2.0;4.5;0.1;7.0
4865;Nederland exclusief buitenland;Wateringen;31 december 2000;5.1;1.5;3.6;2.7;2.4;4.9;0.2;8.5
4866;Nederland exclusief buitenland;Wateringen;30 september 2004;0.0;;;;;;;0.0
4867;Nederland exclusief buitenland;Wateringen;30 september 2005;0.0;;;;;;;0.0
4868;Nederland exclusief buitenland;Waterland;31 december 1998;2.9;1.3;1.5;2.2;0.7;2.7;0.1;8.6
4869;Nederland exclusief buitenland;Waterland;31 december 2000;2.9;1.3;1.5;2.4;0.5;2.7;0.1;9.0
4870;Nederland exclusief buitenland;Waterland;30 september 2004;3.1;1.6;1.5;2.5;0.5;2.9;0.2;9.2
4871;Nederland exclusief buitenland;Waterland;30 september 2005;2.9;1.5;1.4;2.5;0.5;2.8;0.1;9.3
4872;Nederland exclusief buitenland;Weerselo;31 december 1998;1.6;0.6;1.0;1.5;0.1;1.5;0.1;9.3
4873;Nederland exclusief buitenland;Weerselo;31 december 2000;1.6;0.6;1.0;1.6;0.0;1.6;0.0;8.3
4874;Nederland exclusief buitenland;Weerselo;30 september 2004;0.0;;;;;;;0.0
4875;Nederland exclusief buitenland;Weerselo;30 september 2005;0.0;;;;;;;0.0
4876;Nederland exclusief buitenland;Weert;31 december 1998;21.8;12.4;9.4;16.8;5.0;18.5;3.3;11.5
4877;Nederland exclusief buitenland;Weert;31 december 2000;22.4;12.2;10.1;17.2;5.2;18.9;3.5;12.5
4878;Nederland exclusief buitenland;Weert;30 september 2004;22.4;12.5;9.9;17.6;4.8;19.4;3.0;10.8
4879;Nederland exclusief buitenland;Weert;30 september 2005;23.0;12.6;10.4;18.1;4.9;19.9;3.1;11.6
4880;Nederland exclusief buitenland;Weesp;31 december 1998;9.6;2.7;6.9;4.3;5.3;6.2;3.3;17.1
4881;Nederland exclusief buitenland;Weesp;31 december 2000;9.9;2.8;7.0;4.4;5.4;6.4;3.5;16.1
4882;Nederland exclusief buitenland;Weesp;30 september 2004;9.6;2.9;6.7;4.5;5.2;6.5;3.1;16.1
4883;Nederland exclusief buitenland;Weesp;30 september 2005;9.0;2.7;6.3;4.1;4.8;6.0;2.9;16.4
4884;Nederland exclusief buitenland;Wehl;31 december 1998;1.7;0.5;1.1;1.3;0.4;1.6;0.0;8.5
4885;Nederland exclusief buitenland;Wehl;31 december 2000;1.7;0.5;1.1;1.3;0.4;1.6;0.0;8.5
4886;Nederland exclusief buitenland;Wehl;30 september 2004;2.1;0.6;1.4;1.6;0.5;2.0;0.0;9.7
4887;Nederland exclusief buitenland;Wehl;30 september 2005;0.0;;;;;;;0.0
4888;Nederland exclusief buitenland;Werkendam;31 december 1998;5.6;3.0;2.5;3.8;1.8;4.2;1.3;11.2
4889;Nederland exclusief buitenland;Werkendam;31 december 2000;5.8;3.1;2.7;4.0;1.8;4.4;1.4;12.6
4890;Nederland exclusief buitenland;Werkendam;30 september 2004;6.2;3.6;2.6;4.4;1.8;4.8;1.3;9.2
4891;Nederland exclusief buitenland;Werkendam;30 september 2005;6.3;3.6;2.7;4.4;1.8;4.9;1.4;9.2
4892;Nederland exclusief buitenland;Wervershoof;31 december 1998;2.8;1.0;1.8;2.5;0.3;2.7;0.1;9.7
4893;Nederland exclusief buitenland;Wervershoof;31 december 2000;2.8;1.0;1.8;2.5;0.3;2.6;0.1;9.2
4894;Nederland exclusief buitenland;Wervershoof;30 september 2004;3.7;1.2;2.5;3.2;0.4;3.4;0.2;11.7
4895;Nederland exclusief buitenland;Wervershoof;30 september 2005;3.8;1.2;2.7;3.3;0.6;3.5;0.3;14.5
4896;Nederland exclusief buitenland;West Maas en Waal;31 december 1998;4.6;2.8;1.8;3.1;1.6;4.2;0.4;8.6
4897;Nederland exclusief buitenland;West Maas en Waal;31 december 2000;4.5;2.6;1.8;2.9;1.6;4.1;0.4;8.5
4898;Nederland exclusief buitenland;West Maas en Waal;30 september 2004;4.6;2.9;1.8;3.1;1.5;4.2;0.4;8.3
4899;Nederland exclusief buitenland;West Maas en Waal;30 september 2005;4.5;2.8;1.7;3.0;1.5;4.1;0.4;8.2
4900;Nederland exclusief buitenland;Wester-Koggenland;31 december 1998;3.2;1.4;1.8;2.5;0.7;3.1;0.1;8.9
4901;Nederland exclusief buitenland;Wester-Koggenland;31 december 2000;3.3;1.4;1.8;2.5;0.7;3.1;0.1;10.2
4902;Nederland exclusief buitenland;Wester-Koggenland;30 september 2004;3.9;1.8;2.1;3.1;0.8;3.7;0.2;10.1
4903;Nederland exclusief buitenland;Wester-Koggenland;30 september 2005;3.8;1.8;2.0;3.0;0.8;3.6;0.2;9.9
4904;Nederland exclusief buitenland;Westerveld;31 december 1998;3.9;1.8;2.1;2.3;1.6;2.8;1.2;15.2
4905;Nederland exclusief buitenland;Westerveld;31 december 2000;4.6;1.8;2.8;2.3;2.2;2.8;1.8;22.6
4906;Nederland exclusief buitenland;Westerveld;30 september 2004;4.0;1.9;2.1;2.6;1.5;2.9;1.1;12.9
4907;Nederland exclusief buitenland;Westerveld;30 september 2005;3.8;1.9;1.9;2.4;1.4;2.8;1.0;12.9
4908;Nederland exclusief buitenland;Westervoort;31 december 1998;2.1;0.8;1.4;1.7;0.4;1.9;0.3;15.3
4909;Nederland exclusief buitenland;Westervoort;31 december 2000;2.1;0.8;1.3;1.8;0.4;1.9;0.2;13.3
4910;Nederland exclusief buitenland;Westervoort;30 september 2004;2.0;0.8;1.1;1.6;0.3;1.8;0.2;11.9
4911;Nederland exclusief buitenland;Westervoort;30 september 2005;2.0;0.8;1.2;1.5;0.4;1.7;0.2;14.8
4912;Nederland exclusief buitenland;Westland;31 december 1998;0.0;;;;;;;0.0
4913;Nederland exclusief buitenland;Westland;31 december 2000;0.0;;;;;;;0.0
4914;Nederland exclusief buitenland;Westland;30 september 2004;48.2;28.4;19.9;30.5;17.7;46.6;1.6;7.8
4915;Nederland exclusief buitenland;Westland;30 september 2005;49.2;28.6;20.6;30.9;18.3;47.4;1.8;8.3
4916;Nederland exclusief buitenland;Weststellingwerf;31 december 1998;6.0;3.9;2.0;4.6;1.4;4.9;1.0;10.6
4917;Nederland exclusief buitenland;Weststellingwerf;31 december 2000;6.3;3.9;2.4;4.9;1.4;5.3;1.0;11.2
4918;Nederland exclusief buitenland;Weststellingwerf;30 september 2004;6.0;3.9;2.1;4.7;1.2;5.1;0.9;9.3
4919;Nederland exclusief buitenland;Weststellingwerf;30 september 2005;5.8;3.9;2.0;4.7;1.1;5.0;0.8;9.6
4920;Nederland exclusief buitenland;Westvoorne;31 december 1998;2.5;1.2;1.3;2.2;0.3;2.4;0.1;10.4
4921;Nederland exclusief buitenland;Westvoorne;31 december 2000;2.5;1.3;1.3;2.4;0.2;2.4;0.1;9.2
4922;Nederland exclusief buitenland;Westvoorne;30 september 2004;3.3;1.7;1.7;3.1;0.2;3.2;0.1;9.4
4923;Nederland exclusief buitenland;Westvoorne;30 september 2005;3.5;1.7;1.8;3.2;0.2;3.3;0.2;10.8
4924;Nederland exclusief buitenland;Wierden;31 december 1998;4.8;2.2;2.6;4.2;0.5;4.4;0.4;11.9
4925;Nederland exclusief buitenland;Wierden;31 december 2000;4.6;2.2;2.5;4.3;0.4;4.5;0.2;9.1
4926;Nederland exclusief buitenland;Wierden;30 september 2004;5.5;2.5;3.0;5.0;0.5;5.2;0.3;10.4
4927;Nederland exclusief buitenland;Wierden;30 september 2005;5.3;2.6;2.8;4.8;0.5;5.0;0.3;10.3
4928;Nederland exclusief buitenland;Wieringen;31 december 1998;1.3;0.9;0.4;1.1;0.2;1.2;0.1;12.9
4929;Nederland exclusief buitenland;Wieringen;31 december 2000;1.4;0.9;0.5;1.2;0.1;1.3;0.1;11.0
4930;Nederland exclusief buitenland;Wieringen;30 september 2004;1.5;1.0;0.4;1.3;0.2;1.4;0.1;12.1
4931;Nederland exclusief buitenland;Wieringen;30 september 2005;1.4;1.0;0.4;1.3;0.1;1.3;0.1;11.1
4932;Nederland exclusief buitenland;Wieringermeer;31 december 1998;3.1;1.7;1.5;2.7;0.4;3.0;0.2;12.0
4933;Nederland exclusief buitenland;Wieringermeer;31 december 2000;3.4;1.7;1.7;2.8;0.6;3.1;0.4;14.9
4934;Nederland exclusief buitenland;Wieringermeer;30 september 2004;3.8;1.9;1.9;3.2;0.6;3.4;0.4;15.5
4935;Nederland exclusief buitenland;Wieringermeer;30 september 2005;3.7;1.8;1.9;3.2;0.5;3.4;0.3;15.2
4936;Nederland exclusief buitenland;Wijchen;31 december 1998;10.4;5.3;5.1;8.5;1.9;8.8;1.6;9.2
4937;Nederland exclusief buitenland;Wijchen;31 december 2000;10.9;5.4;5.6;9.0;2.0;9.3;1.6;8.9
4938;Nederland exclusief buitenland;Wijchen;30 september 2004;12.3;5.8;6.5;10.0;2.3;10.4;1.9;9.0
4939;Nederland exclusief buitenland;Wijchen;30 september 2005;12.1;5.7;6.4;9.7;2.4;10.2;1.9;9.5
4940;Nederland exclusief buitenland;Wijdemeren;31 december 1998;0.0;;;;;;;0.0
4941;Nederland exclusief buitenland;Wijdemeren;31 december 2000;0.0;;;;;;;0.0
4942;Nederland exclusief buitenland;Wijdemeren;30 september 2004;6.1;2.4;3.7;4.0;2.0;4.5;1.5;12.8
4943;Nederland exclusief buitenland;Wijdemeren;30 september 2005;5.8;2.3;3.5;3.9;1.9;4.3;1.5;12.2
4944;Nederland exclusief buitenland;Wijhe;31 december 1998;1.9;0.8;1.2;1.1;0.8;1.7;0.2;9.6
