ID;Inkomensbestanddelen;KenmerkenVanPersonen;Populatie;Perioden;AantalPersonen_1;Percentage_2;Bedrag_3;GemiddeldBedrag_4;AandeelInBrutoInkomen_5
1107;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1997;0;;;;
1108;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1998;0;;;;
1109;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;1999;0;;;;
1110;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met inkomen;2000;0;;;;
1111;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1990;0;;;;
1112;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1991;0;;;;
1113;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1992;0;;;;
1114;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1993;0;;;;
1115;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1994;0;;;;
1116;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1995;0;;;;
1117;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1996;0;;;;
1118;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1997;0;;;;
1119;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1998;0;;;;
1120;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;1999;0;;;;
1121;Winst uit onderneming;Pensioenontvanger, 65 jaar en ouder;Personen met 52 weken inkomen;2000;0;;;;
1122;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1990;0;;;;
1123;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1991;0;;;;
1124;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1992;0;;;;
1125;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1993;0;;;;
1126;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1994;0;;;;
1127;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1995;0;;;;
1128;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1996;0;;;;
1129;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1997;0;;;;
1130;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1998;0;;;;
1131;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;1999;0;;;;
1132;Winst uit onderneming;Bijstandontvanger;Personen met inkomen;2000;0;;;;
1133;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1990;0;;;;
1134;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1991;0;;;;
1135;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1992;0;;;;
1136;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1993;0;;;;
1137;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1994;0;;;;
1138;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1995;0;;;;
1139;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1996;0;;;;
1140;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1997;0;;;;
1141;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1998;0;;;;
1142;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;1999;0;;;;
1143;Winst uit onderneming;Bijstandontvanger;Personen met 52 weken inkomen;2000;0;;;;
1144;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1990;0;;;;
1145;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1991;0;;;;
1146;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1992;0;;;;
1147;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1993;0;;;;
1148;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1994;0;;;;
1149;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1995;0;;;;
1150;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1996;0;;;;
1151;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1997;0;;;;
1152;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1998;0;;;;
1153;Winst uit onderneming;Overig niet-actief;Personen met inkomen;1999;0;;;;
1154;Winst uit onderneming;Overig niet-actief;Personen met inkomen;2000;0;;;;
1155;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1990;0;;;;
1156;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1991;0;;;;
1157;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1992;0;;;;
1158;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1993;0;;;;
1159;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1994;0;;;;
1160;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1995;0;;;;
1161;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1996;0;;;;
1162;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1997;0;;;;
1163;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1998;0;;;;
1164;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;1999;0;;;;
1165;Winst uit onderneming;Overig niet-actief;Personen met 52 weken inkomen;2000;0;;;;
1166;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1990;0;;;;
1167;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1991;0;;;;
1168;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1992;0;;;;
1169;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1993;0;;;;
1170;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1994;0;;;;
1171;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1995;0;;;;
1172;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1996;0;;;;
1173;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1997;0;;;;
1174;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1998;0;;;;
1175;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;1999;0;;;;
1176;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met inkomen;2000;0;;;;
1177;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1990;0;;;;
1178;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1991;0;;;;
1179;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1992;0;;;;
1180;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1993;0;;;;
1181;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1994;0;;;;
1182;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1995;0;;;;
1183;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1996;0;;;;
1184;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1997;0;;;;
1185;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1998;0;;;;
1186;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;1999;0;;;;
1187;Winst uit onderneming;Leeftijd tot 18 jaar;Personen met 52 weken inkomen;2000;0;;;;
1188;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1990;18;1.1;299.0;16.4;2.0
1189;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1991;17;1.1;246.0;14.1;1.7
1190;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1992;21;1.3;214.0;10.2;1.4
1191;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1993;19;1.3;177.0;9.2;1.2
1192;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1994;22;1.5;210.0;9.7;1.6
1193;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1995;22;1.6;236.0;10.9;2.0
1194;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1996;18;1.4;190.0;10.4;1.6
1195;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1997;19;1.5;204.0;10.9;1.8
1196;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1998;20;1.6;191.0;9.6;1.6
1197;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;1999;18;1.4;234.0;13.3;1.8
1198;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met inkomen;2000;19;1.5;219.0;11.6;1.5
1199;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1990;18;1.8;299.0;16.4;2.4
1200;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1991;17;1.7;246.0;14.1;1.9
1201;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1992;21;2.1;214.0;10.2;1.7
1202;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1993;19;2.0;177.0;9.2;1.5
1203;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1994;22;2.5;210.0;9.7;2.0
1204;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1995;22;2.5;235.0;10.9;2.3
1205;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1996;18;2.1;190.0;10.4;1.9
1206;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1997;19;2.2;204.0;10.9;2.1
1207;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1998;20;2.3;191.0;9.6;1.9
1208;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;1999;18;2.0;234.0;13.3;2.1
1209;Winst uit onderneming;Leeftijd 18 tot 25 jaar;Personen met 52 weken inkomen;2000;19;2.1;219.0;11.6;1.8
1210;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1990;115;5.3;2321.0;20.2;5.6
1211;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1991;122;5.5;2371.0;19.4;5.4
1212;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1992;134;5.9;2277.0;17.0;4.9
1213;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1993;138;6.0;2071.0;15.0;4.4
1214;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1994;140;6.0;2268.0;16.2;4.8
1215;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1995;158;6.7;2638.0;16.7;5.5
1216;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1996;155;6.6;2305.0;14.9;4.7
1217;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1997;158;6.7;2452.0;15.5;4.9
1218;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1998;160;6.8;2413.0;15.0;4.7
1219;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;1999;153;6.7;2554.0;16.6;4.9
1220;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met inkomen;2000;152;6.7;2756.0;18.1;5.1
1221;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1990;115;6.0;2321.0;20.2;5.9
1222;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1991;122;6.2;2371.0;19.4;5.6
1223;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1992;134;6.5;2277.0;17.0;5.1
1224;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1993;138;6.7;2071.0;15.0;4.6
1225;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1994;140;6.7;2268.0;16.2;5.0
1226;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1995;158;7.4;2638.0;16.7;5.7
1227;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1996;155;7.3;2305.0;14.9;4.9
1228;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1997;158;7.3;2452.0;15.5;5.1
1229;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1998;160;7.6;2413.0;15.0;4.9
1230;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;1999;153;7.4;2554.0;16.6;5.1
1231;Winst uit onderneming;Leeftijd 25 tot 35 jaar;Personen met 52 weken inkomen;2000;152;7.4;2756.0;18.1;5.3
1232;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1990;175;9.2;4505.0;25.7;9.8
1233;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1991;176;9.1;4242.0;24.1;9.0
1234;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1992;182;9.3;4113.0;22.7;8.4
1235;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1993;188;9.5;3799.0;20.2;7.7
1236;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1994;191;9.5;4051.0;21.2;8.1
1237;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1995;209;10.1;4545.0;21.8;8.8
1238;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1996;208;9.9;4126.0;19.8;7.8
1239;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1997;216;10.1;4192.0;19.4;7.7
1240;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1998;224;10.2;4280.0;19.1;7.5
1241;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;1999;231;10.2;4718.0;20.4;7.8
1242;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met inkomen;2000;232;10.0;4989.0;21.5;7.7
1243;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1990;175;9.9;4505.0;25.7;10.0
1244;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1991;176;9.8;4242.0;24.1;9.2
1245;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1992;182;10.0;4113.0;22.7;8.5
1246;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1993;188;10.2;3799.0;20.2;7.8
1247;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1994;191;10.2;4051.0;21.2;8.3
1248;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1995;209;11.0;4545.0;21.8;9.0
1249;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1996;208;10.7;4126.0;19.8;8.0
1250;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1997;216;10.9;4192.0;19.4;7.9
1251;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1998;224;11.0;4280.0;19.1;7.7
1252;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;1999;231;11.1;4718.0;20.4;8.0
1253;Winst uit onderneming;Leeftijd 35 tot 45 jaar;Personen met 52 weken inkomen;2000;232;10.9;4989.0;21.5;8.0
1254;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1990;140;10.5;3696.0;26.3;10.8
1255;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1991;151;10.5;3663.0;24.2;9.6
1256;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1992;170;11.0;3845.0;22.6;9.1
1257;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1993;178;11.0;3619.0;20.3;8.2
1258;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1994;185;11.0;3869.0;20.9;8.4
1259;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1995;202;11.5;4452.0;22.1;9.2
1260;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1996;206;11.4;4388.0;21.3;8.7
1261;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1997;213;11.3;4585.0;21.5;8.7
1262;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1998;216;11.2;4548.0;21.1;8.3
1263;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;1999;211;10.7;4730.0;22.5;8.2
1264;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met inkomen;2000;213;10.5;4812.0;22.6;7.7
1265;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1990;140;11.1;3696.0;26.3;11.0
1266;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1991;151;11.1;3663.0;24.2;9.8
1267;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1992;170;11.6;3845.0;22.6;9.3
1268;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1993;178;11.6;3619.0;20.3;8.3
1269;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1994;185;11.6;3869.0;20.9;8.6
1270;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1995;202;12.3;4452.0;22.1;9.3
1271;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1996;206;12.1;4388.0;21.3;8.9
1272;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1997;213;12.0;4585.0;21.5;8.8
1273;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1998;216;11.9;4548.0;21.1;8.5
1274;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;1999;211;11.4;4730.0;22.5;8.3
1275;Winst uit onderneming;Leeftijd 45 tot 55 jaar;Personen met 52 weken inkomen;2000;213;11.2;4812.0;22.6;7.9
1276;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1990;84;8.2;1806.0;21.5;7.7
1277;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1991;84;8.2;1827.0;21.6;7.4
1278;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1992;86;8.1;1701.0;19.9;6.6
1279;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1993;89;8.3;1568.0;17.6;5.9
1280;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1994;89;8.1;1677.0;18.9;6.2
1281;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1995;93;8.2;1837.0;19.8;6.5
1282;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1996;94;8.3;1816.0;19.2;6.2
1283;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1997;104;8.9;1879.0;18.1;6.2
1284;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1998;112;9.3;2142.0;19.1;6.8
1285;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;1999;114;9.2;1962.0;17.2;5.8
1286;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met inkomen;2000;117;9.1;2421.0;20.8;6.6
1287;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1990;84;8.6;1806.0;21.5;7.8
1288;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1991;84;8.5;1827.0;21.6;7.6
1289;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1992;86;8.5;1701.0;19.9;6.7
1290;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1993;89;8.7;1568.0;17.6;6.0
1291;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1994;89;8.5;1677.0;18.9;6.3
1292;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1995;93;8.8;1837.0;19.8;6.7
1293;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1996;94;8.7;1816.0;19.2;6.3
1294;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1997;104;9.3;1879.0;18.1;6.4
1295;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1998;112;9.8;2142.0;19.1;6.9
1296;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;1999;114;9.7;1962.0;17.2;5.9
1297;Winst uit onderneming;Leeftijd 55 tot 65 jaar;Personen met 52 weken inkomen;2000;117;9.5;2421.0;20.8;6.7
1298;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1990;38;2.1;452.0;12.0;2.0
1299;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1991;38;2.1;408.0;10.7;1.7
1300;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1992;37;2.0;435.0;11.7;1.7
1301;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1993;35;1.9;325.0;9.2;1.2
1302;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1994;34;1.8;320.0;9.4;1.2
1303;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1995;35;1.8;328.0;9.5;1.2
1304;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1996;33;1.7;327.0;9.9;1.1
1305;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1997;34;1.7;241.0;7.0;0.8
1306;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1998;35;1.8;377.0;10.6;1.2
1307;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;1999;36;1.8;389.0;10.8;1.2
1308;Winst uit onderneming;Leeftijd 65 jaar en ouder;Personen met inkomen;2000;35;1.7;358.0;10.2;1.0
