ID;Geslacht;Migratieachtergrond;Onderwijssoort;Opleidingsfase;Opleidingsvorm;Perioden;TotaalIngeschrevenen_1
1335;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2015/'16;177190
1336;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2016/'17;177974
1337;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2017/'18;182151
1338;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2018/'19;187327
1339;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2019/'20;190965
1340;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2020/'21;202048
1341;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Totaal opleidingsvorm;2021/'22;203414
1342;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2000/'01;121712
1343;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2001/'02;125692
1344;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2002/'03;129639
1345;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2003/'04;134944
1346;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2004/'05;141079
1347;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2005/'06;144892
1348;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2006/'07;145760
1349;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2007/'08;147730
1350;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2008/'09;152111
1351;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2009/'10;159337
1352;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2010/'11;164636
1353;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2011/'12;166237
1354;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2012/'13;163243
1355;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2013/'14;168713
1356;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2014/'15;171841
1357;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2015/'16;172996
1358;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2016/'17;173996
1359;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2017/'18;178216
1360;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2018/'19;183497
1361;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2019/'20;187385
1362;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2020/'21;198367
1363;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Voltijd;2021/'22;199714
1364;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2000/'01;10633
1365;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2001/'02;11029
1366;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2002/'03;11176
1367;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2003/'04;11465
1368;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2004/'05;11311
1369;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2005/'06;10717
1370;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2006/'07;10244
1371;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2007/'08;9323
1372;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2008/'09;8832
1373;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2009/'10;8890
1374;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2010/'11;8246
1375;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2011/'12;6738
1376;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2012/'13;5164
1377;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2013/'14;4629
1378;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2014/'15;4178
1379;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2015/'16;3856
1380;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2016/'17;3624
1381;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2017/'18;3573
1382;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2018/'19;3461
1383;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2019/'20;3206
1384;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2020/'21;3324
1385;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Deeltijd;2021/'22;3334
1386;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2000/'01;70
1387;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2001/'02;76
1388;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2002/'03;73
1389;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2003/'04;110
1390;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2004/'05;166
1391;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2005/'06;200
1392;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2006/'07;228
1393;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2007/'08;284
1394;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2008/'09;304
1395;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2009/'10;276
1396;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2010/'11;320
1397;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2011/'12;331
1398;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2012/'13;325
1399;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2013/'14;340
1400;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2014/'15;339
1401;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2015/'16;338
1402;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2016/'17;354
1403;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2017/'18;362
1404;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2018/'19;369
1405;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2019/'20;374
1406;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2020/'21;357
1407;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Opleidingsfase totaal;Duaal;2021/'22;366
1408;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2000/'01;129047
1409;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2001/'02;133248
1410;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2002/'03;134917
1411;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2003/'04;137677
1412;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2004/'05;138901
1413;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2005/'06;133170
1414;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2006/'07;123561
1415;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2007/'08;117225
1416;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2008/'09;116680
1417;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2009/'10;119581
1418;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2010/'11;119344
1419;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2011/'12;118987
1420;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2012/'13;112191
1421;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2013/'14;113758
1422;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2014/'15;114974
1423;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2015/'16;113855
1424;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2016/'17;114384
1425;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2017/'18;117437
1426;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2018/'19;121301
1427;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2019/'20;124075
1428;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2020/'21;129552
1429;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Totaal opleidingsvorm;2021/'22;129347
1430;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2000/'01;118449
1431;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2001/'02;122289
1432;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2002/'03;123864
1433;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2003/'04;126770
1434;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2004/'05;128620
1435;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2005/'06;124093
1436;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2006/'07;115623
1437;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2007/'08;110956
1438;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2008/'09;111467
1439;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2009/'10;114711
1440;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2010/'11;115191
1441;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2011/'12;115749
1442;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2012/'13;109940
1443;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2013/'14;111974
1444;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2014/'15;113491
1445;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2015/'16;112577
1446;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2016/'17;113207
1447;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2017/'18;116222
1448;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2018/'19;120132
1449;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2019/'20;122995
1450;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2020/'21;128424
1451;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Voltijd;2021/'22;128187
1452;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2000/'01;10531
1453;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2001/'02;10884
1454;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2002/'03;10984
1455;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2003/'04;10850
1456;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2004/'05;10243
1457;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2005/'06;9055
1458;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2006/'07;7937
1459;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2007/'08;6269
1460;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2008/'09;5213
1461;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2009/'10;4869
1462;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2010/'11;4152
1463;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2011/'12;3237
1464;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2012/'13;2249
1465;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2013/'14;1784
1466;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2014/'15;1483
1467;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2015/'16;1278
1468;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2016/'17;1177
1469;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2017/'18;1215
1470;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2018/'19;1169
1471;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2019/'20;1080
1472;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2020/'21;1128
1473;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Deeltijd;2021/'22;1160
1474;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2000/'01;67
1475;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2001/'02;75
1476;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2002/'03;69
1477;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2003/'04;57
1478;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2004/'05;38
1479;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2005/'06;22
1480;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2006/'07;1
1481;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2007/'08;0
1482;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2008/'09;0
1483;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2009/'10;1
1484;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2010/'11;1
1485;Totaal mannen en vrouwen;Nederlandse achtergrond;Wetenschappelijk onderwijs;Bachelor- en doctoraalopleidingen;Duaal;2011/'12;1
