ID;Leeftijd;BeroepenEnSpecialismen;SociaaleconomischeCategorie;RegioS;Perioden;MedischGeschoolden_1
1020;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2021;15935
1021;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2022;16505
1022;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuidoost-Brabant (RA);2023;15550
1023;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2013;13590
1024;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2014;10015
1025;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2015;10400
1026;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2016;10745
1027;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2017;10940
1028;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2018;11010
1029;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2019;10150
1030;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2020;10680
1031;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2021;11245
1032;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2022;11785
1033;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Noord- en Midden-Limburg (RA);2023;11020
1034;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2013;15340
1035;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2014;12225
1036;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2015;12655
1037;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2016;12995
1038;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2017;13200
1039;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2018;13140
1040;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2019;12475
1041;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2020;13025
1042;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2021;13690
1043;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2022;14215
1044;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Zuid-Limburg (RA);2023;13400
1045;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2013;29885
1046;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2014;19190
1047;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2015;18750
1048;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2016;19685
1049;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2017;17115
1050;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2018;11925
1051;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2019;10605
1052;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2020;11185
1053;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2021;12080
1054;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2022;13155
1055;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Totaal BIG-geregistreerd;Niet in te delen (RA) incl. buitenland;2023;10660
1056;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2013;413835
1057;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2014;321615
1058;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2015;333335
1059;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2016;343825
1060;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2017;348985
1061;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2018;349055
1062;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2019;333485
1063;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2020;349645
1064;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2021;365435
1065;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2022;380275
1066;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Nederland, Buitenland, Niet in te delen;2023;360570
1067;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2013;47620
1068;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2014;36460
1069;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2015;37905
1070;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2016;39225
1071;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2017;39900
1072;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2018;40240
1073;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2019;38470
1074;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2020;40690
1075;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2021;42700
1076;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2022;44500
1077;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Nederland (LD);2023;41930
1078;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2013;89205
1079;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2014;67920
1080;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2015;70625
1081;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2016;73040
1082;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2017;74735
1083;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2018;75215
1084;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2019;71755
1085;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2020;75775
1086;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2021;79720
1087;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2022;83515
1088;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Oost-Nederland (LD);2023;79250
1089;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2013;187965
1090;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2014;149135
1091;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2015;154345
1092;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2016;159025
1093;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2017;160335
1094;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2018;159295
1095;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2019;152485
1096;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2020;159175
1097;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2021;165395
1098;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2022;171265
1099;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;West-Nederland (LD);2023;162795
1100;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2013;87105
1101;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2014;66395
1102;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2015;68805
1103;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2016;70945
1104;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2017;72320
1105;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2018;72555
1106;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2019;68265
1107;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2020;71560
1108;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2021;74980
1109;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2022;78170
1110;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Zuid-Nederland (LD);2023;73715
1111;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2013;1940
1112;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2014;1705
1113;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2015;1655
1114;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2016;1590
1115;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2017;1695
1116;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2018;1745
1117;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2019;2510
1118;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2020;2445
1119;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2021;2640
1120;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2022;2825
1121;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Niet in te delen (LD) incl. buitenland;2023;2880
1122;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2013;17280
1123;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2014;14125
1124;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2015;14640
1125;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2016;15185
1126;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2017;15385
1127;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2018;15430
1128;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2019;14975
1129;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2020;15750
1130;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2021;16445
1131;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2022;16985
1132;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Groningen (PV);2023;16090
1133;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2013;16350
1134;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2014;11885
1135;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2015;12380
1136;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2016;12820
1137;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2017;13075
1138;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2018;13270
1139;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2019;12500
1140;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2020;13260
1141;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2021;13945
1142;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2022;14600
1143;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Fryslân (PV);2023;13775
1144;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2013;13995
1145;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2014;10455
1146;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2015;10885
1147;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2016;11220
1148;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2017;11440
1149;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2018;11545
1150;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2019;10990
1151;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2020;11680
1152;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2021;12310
1153;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2022;12910
1154;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Drenthe (PV);2023;12065
1155;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2013;28060
1156;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2014;21450
1157;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2015;22335
1158;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2016;23135
1159;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2017;23815
1160;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2018;24100
1161;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2019;23155
1162;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2020;24555
1163;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2021;25880
1164;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2022;27195
1165;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Overijssel (PV);2023;25940
1166;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2013;7300
1167;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2014;5600
1168;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2015;5785
1169;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2016;5910
1170;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2017;6080
1171;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2018;6175
1172;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2019;5910
1173;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2020;6220
1174;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2021;6635
1175;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2022;6965
1176;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Flevoland (PV);2023;6630
1177;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2013;53850
1178;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2014;40865
1179;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2015;42510
1180;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2016;43995
1181;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2017;44840
1182;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2018;44940
1183;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2019;42690
1184;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2020;45000
1185;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2021;47210
1186;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2022;49350
1187;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Gelderland (PV);2023;46680
1188;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2013;36995
1189;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2014;29400
1190;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2015;30330
1191;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2016;31255
1192;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2017;31340
1193;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2018;31260
1194;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2019;30560
1195;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2020;32150
1196;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2021;33410
1197;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2022;34690
1198;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Utrecht (PV);2023;33095
1199;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2013;66925
1200;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2014;53295
1201;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2015;55125
1202;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2016;56695
1203;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2017;56615
1204;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2018;55550
1205;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2019;52905
1206;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2020;54735
1207;Totaal leeftijd;Totaal BIG-geregistreerde beroepen;Bekende arbeidspositie;Noord-Holland (PV);2021;56600
