ID;Zorgfuncties;Zorgaanbieders;Perioden;UitgavenAanZorgVoorIngezetenen_1
2900;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;1998;0
2901;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;1999;0
2902;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2000;0
2903;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2001;0
2904;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2002;0
2905;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2003;0
2906;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2004;0
2907;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2005;0
2908;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2006;0
2909;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2007;0
2910;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2008;0
2911;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2009;0
2912;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2010;0
2913;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2011;0
2914;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2012;0
2915;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2013;0
2916;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2014;0
2917;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2015;0
2918;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2016;0
2919;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2017;0
2920;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2018;0
2921;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2019;0
2922;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2020;0
2923;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2021;0
2924;HC11: Intramurale geneeskundige zorg;HP72: Zorgverzekeraars, ziekenfondsen;2022;0
2925;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;1998;0
2926;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;1999;0
2927;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2000;0
2928;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2001;0
2929;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2002;0
2930;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2003;0
2931;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2004;0
2932;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2005;0
2933;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2006;0
2934;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2007;0
2935;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2008;0
2936;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2009;0
2937;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2010;0
2938;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2011;0
2939;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2012;0
2940;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2013;0
2941;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2014;0
2942;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2015;0
2943;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2016;0
2944;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2017;0
2945;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2018;0
2946;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2019;0
2947;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2020;0
2948;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2021;0
2949;HC11: Intramurale geneeskundige zorg;HP73: Particuliere verzekeraars;2022;0
2950;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;1998;0
2951;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;1999;0
2952;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2000;0
2953;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2001;0
2954;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2002;0
2955;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2003;0
2956;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2004;0
2957;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2005;0
2958;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2006;0
2959;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2007;0
2960;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2008;0
2961;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2009;0
2962;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2010;0
2963;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2011;0
2964;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2012;0
2965;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2013;0
2966;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2014;0
2967;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2015;0
2968;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2016;0
2969;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2017;0
2970;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2018;0
2971;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2019;0
2972;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2020;0
2973;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2021;0
2974;HC11: Intramurale geneeskundige zorg;HP79: Ov. Instellingen beheer en financ.;2022;0
2975;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;1998;27
2976;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;1999;27
2977;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2000;26
2978;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2001;26
2979;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2002;28
2980;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2003;29
2981;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2004;28
2982;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2005;29
2983;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2006;43
2984;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2007;53
2985;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2008;64
2986;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2009;71
2987;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2010;75
2988;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2011;75
2989;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2012;97
2990;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2013;104
2991;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2014;99
2992;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2015;49
2993;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2016;56
2994;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2017;57
2995;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2018;56
2996;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2019;63
2997;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2020;76
2998;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2021;73
2999;HC11: Intramurale geneeskundige zorg;HP8: Overige sectoren;2022;70
3000;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;1998;0
3001;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;1999;0
3002;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2000;0
3003;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2001;0
3004;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2002;0
3005;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2003;0
3006;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2004;0
3007;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2005;0
3008;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2006;0
3009;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2007;0
3010;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2008;0
3011;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2009;0
3012;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2010;0
3013;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2011;0
3014;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2012;0
3015;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2013;0
3016;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2014;0
3017;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2015;0
3018;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2016;0
3019;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2017;0
3020;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2018;0
3021;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2019;0
3022;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2020;0
3023;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2021;0
3024;HC11: Intramurale geneeskundige zorg;HP81: Huishoudens;2022;0
3025;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;1998;27
3026;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;1999;27
3027;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2000;26
3028;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2001;26
3029;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2002;28
3030;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2003;29
3031;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2004;28
3032;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2005;29
3033;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2006;43
3034;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2007;53
3035;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2008;64
3036;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2009;71
3037;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2010;75
3038;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2011;75
3039;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2012;97
3040;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2013;104
3041;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2014;99
3042;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2015;49
3043;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2016;56
3044;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2017;57
3045;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2018;56
3046;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2019;63
3047;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2020;76
3048;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2021;73
3049;HC11: Intramurale geneeskundige zorg;HP82: Zorg als nevenactiviteit;2022;70
3050;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;1998;51
3051;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;1999;64
3052;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2000;75
3053;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2001;92
3054;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2002;103
3055;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2003;123
3056;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2004;153
3057;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2005;179
3058;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2006;210
3059;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2007;224
3060;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2008;235
3061;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2009;265
3062;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2010;288
3063;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2011;296
3064;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2012;305
3065;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2013;302
3066;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2014;300
3067;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2015;316
3068;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2016;305
3069;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2017;307
3070;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2018;308
3071;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2019;317
3072;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2020;243
3073;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2021;195
3074;HC11: Intramurale geneeskundige zorg;HP9: Buitenland;2022;316
3075;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;1998;0
3076;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;1999;0
3077;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2000;0
3078;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2001;0
3079;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2002;0
3080;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2003;0
3081;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2004;0
3082;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2005;0
3083;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2006;0
3084;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2007;0
3085;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2008;0
3086;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2009;0
3087;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2010;0
3088;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2011;0
3089;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2012;0
3090;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2013;0
3091;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2014;0
3092;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2015;0
3093;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2016;0
3094;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2017;0
3095;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2018;0
3096;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2019;0
3097;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2020;0
3098;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2021;0
3099;HC11: Intramurale geneeskundige zorg;Welzijn, kinderopvang;2022;0
3100;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;1998;589
3101;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;1999;651
3102;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2000;753
3103;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2001;926
3104;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2002;1152
3105;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2003;1302
3106;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2004;1487
3107;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2005;1667
3108;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2006;1818
3109;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2007;2032
3110;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2008;2463
3111;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2009;2794
3112;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2010;3165
3113;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2011;3442
3114;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2012;3664
3115;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2013;3678
3116;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2014;3475
3117;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2015;3409
3118;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2016;3676
3119;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2017;3674
3120;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2018;3932
3121;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2019;4051
3122;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2020;4157
3123;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2021;4434
3124;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders zorg en welzijn;2022;4594
3125;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;1998;589
3126;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;1999;651
3127;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2000;753
3128;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2001;926
3129;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2002;1152
3130;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2003;1302
3131;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2004;1487
3132;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2005;1667
3133;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2006;1818
3134;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2007;2032
3135;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2008;2463
3136;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2009;2794
3137;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2010;3165
3138;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2011;3442
3139;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2012;3664
3140;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2013;3678
3141;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2014;3475
3142;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2015;3409
3143;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2016;3676
3144;HC12: Dagbehandeling geneeskundige zorg;Totaal aanbieders gezondheidszorg;2017;3674
