ID;SBI93;Perioden;Productie_1;GemiddeldeDagproductie_2;DagproductieSeizoengecorrigeerd_3;OntwikkelingProductie_4;OntwikkelingGemiddeldeDagproductie_5;OntwikkelingSeizoengecorDagproductie_6;KortetermijnOntwikkelingGemDag_7;KortetermijnOntwikkelingSeizGecor_8;TotaleOmzet_9;OmzetBinnenland_10;OmzetBuitenland_11;TotaleOrderontvangst_12;OrderontvangstBinnenland_13;OrderontvangstBuitenland_14
3924;2300b Aardolie/chemie/rubber/kunstst.ind;2001 december;96.6;100.2;109.4;4.7;4.9;1.6;;;81.0;77.4;82.8;;;
3925;2300b Aardolie/chemie/rubber/kunstst.ind;2001 4e kwartaal;107.1;106.9;108.5;5.7;4.8;0.5;;;88.3;82.3;91.4;;;
3926;2300b Aardolie/chemie/rubber/kunstst.ind;2001;107.5;107.5;107.5;7.5;7.5;7.5;;;95.5;90.8;97.9;;;
3927;2300b Aardolie/chemie/rubber/kunstst.ind;2002 januari;116.4;114.4;114.3;8.4;8.2;4.5;;;87.1;78.9;91.3;;;
3928;2300b Aardolie/chemie/rubber/kunstst.ind;2002 februari;112.0;111.9;114.8;8.7;8.6;0.5;;;83.9;79.9;86.0;;;
3929;2300b Aardolie/chemie/rubber/kunstst.ind;2002 maart;119.9;122.9;116.9;6.7;9.8;1.8;;;94.4;93.3;94.9;;;
3930;2300b Aardolie/chemie/rubber/kunstst.ind;2002 1e kwartaal;116.1;116.4;115.3;7.9;8.9;6.3;;;88.5;84.0;90.7;;;
3931;2300b Aardolie/chemie/rubber/kunstst.ind;2002 april;118.6;117.8;119.0;14.1;11.2;1.8;;;97.0;94.3;98.5;;;
3932;2300b Aardolie/chemie/rubber/kunstst.ind;2002 mei;124.6;122.2;119.4;10.4;11.3;0.4;;;98.1;92.3;101.2;;;
3933;2300b Aardolie/chemie/rubber/kunstst.ind;2002 juni;119.0;122.7;119.6;9.5;11.2;0.1;;;94.3;89.3;96.9;;;
3934;2300b Aardolie/chemie/rubber/kunstst.ind;2002 2e kwartaal;120.7;120.9;119.3;11.2;11.2;3.5;;;96.5;92.0;98.9;;;
3935;2300b Aardolie/chemie/rubber/kunstst.ind;2002 juli;122.4;120.1;118.8;13.6;10.6;-0.7;;;97.2;88.8;101.6;;;
3936;2300b Aardolie/chemie/rubber/kunstst.ind;2002 augustus;115.5;115.3;120.4;9.0;11.5;1.4;;;91.6;88.3;93.4;;;
3937;2300b Aardolie/chemie/rubber/kunstst.ind;2002 september;121.7;123.1;121.4;14.0;11.2;0.8;;;99.2;99.7;98.9;;;
3938;2300b Aardolie/chemie/rubber/kunstst.ind;2002 3e kwartaal;119.9;119.5;120.2;12.2;11.1;0.7;;;96.0;92.3;98.0;;;
3939;2300b Aardolie/chemie/rubber/kunstst.ind;2002 oktober;128.6;126.0;121.5;11.5;11.3;0.1;;;105.0;101.8;106.7;;;
3940;2300b Aardolie/chemie/rubber/kunstst.ind;2002 november;121.2;122.1;122.1;10.8;13.7;0.5;;;95.9;93.6;97.1;;;
3941;2300b Aardolie/chemie/rubber/kunstst.ind;2002 december;108.2;109.7;120.0;12.0;9.5;-1.7;;;90.6;91.2;90.3;;;
3942;2300b Aardolie/chemie/rubber/kunstst.ind;2002 4e kwartaal;119.3;119.3;121.2;11.4;11.6;0.8;;;97.2;95.5;98.0;;;
3943;2300b Aardolie/chemie/rubber/kunstst.ind;2002;119.0;119.0;119.0;10.7;10.7;10.7;;;94.5;91.0;96.4;;;
3944;2300b Aardolie/chemie/rubber/kunstst.ind;2003 januari;117.9;115.4;115.5;1.3;0.9;-3.7;;;93.9;85.7;98.2;;;
3945;2300b Aardolie/chemie/rubber/kunstst.ind;2003 februari;113.7;113.7;116.3;1.6;1.6;0.6;;;94.0;86.9;97.6;;;
3946;2300b Aardolie/chemie/rubber/kunstst.ind;2003 maart;123.4;126.6;120.7;2.9;3.0;3.8;;;100.6;90.5;105.9;;;
3947;2300b Aardolie/chemie/rubber/kunstst.ind;2003 1e kwartaal;118.3;118.6;117.5;1.9;1.8;-3.0;;;96.2;87.7;100.6;;;
3948;2300b Aardolie/chemie/rubber/kunstst.ind;2003 april;117.6;116.9;118.2;-0.8;-0.7;-2.1;;;94.7;85.2;99.7;;;
3949;2300b Aardolie/chemie/rubber/kunstst.ind;2003 mei;121.7;120.6;117.3;-2.3;-1.3;-0.7;;;95.0;84.3;100.7;;;
3950;2300b Aardolie/chemie/rubber/kunstst.ind;2003 juni;118.4;120.7;117.3;-0.5;-1.6;0.0;;;92.4;81.8;97.9;;;
3951;2300b Aardolie/chemie/rubber/kunstst.ind;2003 2e kwartaal;119.2;119.4;117.6;-1.2;-1.2;0.1;;;94.0;83.8;99.4;;;
3952;2300b Aardolie/chemie/rubber/kunstst.ind;2003 juli;123.1;120.6;119.4;0.6;0.4;1.8;;;96.2;81.8;103.7;;;
3953;2300b Aardolie/chemie/rubber/kunstst.ind;2003 augustus;113.8;116.9;122.0;-1.5;1.4;2.3;;;88.9;78.4;94.4;;;
3954;2300b Aardolie/chemie/rubber/kunstst.ind;2003 september;123.1;121.5;120.3;1.2;-1.2;-1.5;;;92.2;81.0;98.1;;;
3955;2300b Aardolie/chemie/rubber/kunstst.ind;2003 3e kwartaal;120.0;119.7;120.5;0.1;0.2;2.5;;;92.4;80.4;98.7;;;
3956;2300b Aardolie/chemie/rubber/kunstst.ind;2003 oktober;125.3;122.2;118.5;-2.5;-3.0;-1.5;;;98.1;86.0;104.4;;;
3957;2300b Aardolie/chemie/rubber/kunstst.ind;2003 november;118.9;123.3;122.8;-1.9;1.0;3.6;;;88.9;76.1;95.5;;;
3958;2300b Aardolie/chemie/rubber/kunstst.ind;2003 december;113.8;112.4;122.7;5.2;2.4;-0.1;;;90.2;84.9;93.0;;;
3959;2300b Aardolie/chemie/rubber/kunstst.ind;2003 4e kwartaal;119.3;119.3;121.3;0.0;0.0;0.6;;;92.4;82.3;97.6;;;
3960;2300b Aardolie/chemie/rubber/kunstst.ind;2003;119.2;119.2;119.2;0.2;0.2;0.2;;;93.8;83.6;99.1;;;
3961;2300b Aardolie/chemie/rubber/kunstst.ind;2004 januari;125.7;126.3;126.9;6.6;9.4;3.4;;;94.6;85.8;99.2;;;
3962;2300b Aardolie/chemie/rubber/kunstst.ind;2004 februari;123.7;126.5;129.2;8.8;11.3;1.8;;;95.7;92.8;97.2;;;
3963;2300b Aardolie/chemie/rubber/kunstst.ind;2004 maart;137.4;134.8;128.9;11.3;6.4;-0.2;;;108.9;105.1;110.8;;;
3964;2300b Aardolie/chemie/rubber/kunstst.ind;2004 1e kwartaal;128.9;129.2;128.3;8.9;9.0;5.8;;;99.7;94.6;102.4;;;
3965;2300b Aardolie/chemie/rubber/kunstst.ind;2004 april;127.9;126.7;128.3;8.8;8.3;-0.4;;;104.0;99.1;106.5;;;
3966;2300b Aardolie/chemie/rubber/kunstst.ind;2004 mei;129.1;134.0;130.1;6.1;11.1;1.4;;;104.8;101.8;106.4;;;
3967;2300b Aardolie/chemie/rubber/kunstst.ind;2004 juni;135.8;133.9;129.9;14.7;10.9;-0.1;;;107.5;101.1;110.9;;;
3968;2300b Aardolie/chemie/rubber/kunstst.ind;2004 2e kwartaal;130.9;131.5;129.5;9.8;10.1;0.9;;;105.4;100.7;107.9;;;
3969;2300b Aardolie/chemie/rubber/kunstst.ind;2004 juli;127.4;127.6;126.2;3.5;5.8;-2.9;;;108.6;102.4;111.9;;;
3970;2300b Aardolie/chemie/rubber/kunstst.ind;2004 augustus;118.7;119.9;125.1;4.4;2.5;-0.9;;;103.7;99.7;105.9;;;
3971;2300b Aardolie/chemie/rubber/kunstst.ind;2004 september;125.5;123.9;122.9;2.0;1.9;-1.7;;;112.9;107.2;115.9;;;
3972;2300b Aardolie/chemie/rubber/kunstst.ind;2004 3e kwartaal;123.9;123.8;124.7;3.2;3.4;-3.6;;;108.4;103.1;111.2;;;
3973;2300b Aardolie/chemie/rubber/kunstst.ind;2004 oktober;123.0;126.8;123.7;-1.8;3.8;0.6;;;113.6;107.5;116.8;;;
3974;2300b Aardolie/chemie/rubber/kunstst.ind;2004 november;124.1;122.8;122.0;4.3;-0.4;-1.4;;;110.0;104.8;112.7;;;
3975;2300b Aardolie/chemie/rubber/kunstst.ind;2004 december;115.3;110.7;120.5;1.3;-1.5;-1.2;;;103.0;98.3;105.5;;;
3976;2300b Aardolie/chemie/rubber/kunstst.ind;2004 4e kwartaal;120.8;120.1;122.1;1.2;0.7;-2.1;;;108.9;103.5;111.7;;;
3977;2300b Aardolie/chemie/rubber/kunstst.ind;2004;126.1;126.1;126.1;5.8;5.8;5.8;;;105.6;100.5;108.3;;;
3978;2300b Aardolie/chemie/rubber/kunstst.ind;2005 januari;123.6;125.9;126.2;-1.7;-0.3;4.7;;;105.5;99.0;109.0;;;
3979;2300b Aardolie/chemie/rubber/kunstst.ind;2005 februari;122.9;123.8;126.3;-0.7;-2.1;0.1;;;102.7;95.6;106.5;;;
3980;2300b Aardolie/chemie/rubber/kunstst.ind;2005 maart;129.8;128.8;123.6;-5.5;-4.4;-2.2;;;116.4;111.4;119.0;;;
3981;2300b Aardolie/chemie/rubber/kunstst.ind;2005 1e kwartaal;125.4;126.2;125.4;-2.7;-2.3;2.7;;;108.2;102.0;111.5;;;
3982;2300b Aardolie/chemie/rubber/kunstst.ind;2005 april;125.0;123.5;125.7;-2.3;-2.5;1.7;;;111.7;114.1;110.4;;;
3983;2300b Aardolie/chemie/rubber/kunstst.ind;2005 mei;128.0;129.7;127.3;-0.8;-3.2;1.3;;;115.3;118.8;113.4;;;
3984;2300b Aardolie/chemie/rubber/kunstst.ind;2005 juni;131.8;129.0;125.8;-2.9;-3.6;-1.1;;;123.6;130.8;119.9;;;
3985;2300b Aardolie/chemie/rubber/kunstst.ind;2005 2e kwartaal;128.3;127.4;126.3;-2.0;-3.1;0.7;;;116.9;121.2;114.6;;;
3986;2300b Aardolie/chemie/rubber/kunstst.ind;2005 juli;126.1;129.6;127.9;-1.0;1.6;1.7;;;118.8;121.5;117.3;;;
3987;2300b Aardolie/chemie/rubber/kunstst.ind;2005 augustus;125.0;122.7;127.0;5.3;2.3;-0.7;;;121.1;127.2;117.8;;;
3988;2300b Aardolie/chemie/rubber/kunstst.ind;2005 september;135.7;133.2;130.8;8.1;7.5;3.0;;;134.3;140.8;130.8;;;
3989;2300b Aardolie/chemie/rubber/kunstst.ind;2005 3e kwartaal;128.9;128.5;128.6;4.1;3.8;1.8;;;124.7;129.8;122.0;;;
3990;2300b Aardolie/chemie/rubber/kunstst.ind;2005 oktober;128.1;131.8;129.2;4.2;3.9;-1.2;;;129.7;140.9;123.9;;;
3991;2300b Aardolie/chemie/rubber/kunstst.ind;2005 november;134.8;133.5;132.0;8.6;8.7;2.2;;;126.5;130.4;124.5;;;
3992;2300b Aardolie/chemie/rubber/kunstst.ind;2005 december;123.1;122.4;132.1;6.8;10.6;0.1;;;121.1;133.8;114.5;;;
3993;2300b Aardolie/chemie/rubber/kunstst.ind;2005 4e kwartaal;128.7;129.2;131.1;6.5;7.6;2.0;;;125.8;135.0;121.0;;;
3994;2300b Aardolie/chemie/rubber/kunstst.ind;2005;127.8;127.8;127.8;1.3;1.3;1.3;;;118.9;122.0;117.3;;;
3995;2300b Aardolie/chemie/rubber/kunstst.ind;2006 januari;129.3;128.9;129.5;4.6;2.4;-2.0;;;143.9;171.1;129.7;;;
3996;2300b Aardolie/chemie/rubber/kunstst.ind;2006 februari;127.9;128.9;131.2;4.1;4.1;1.4;;;137.4;159.0;126.2;;;
3997;2300b Aardolie/chemie/rubber/kunstst.ind;2006 maart;139.9;136.0;130.8;7.8;5.6;-0.3;;;155.7;173.3;146.5;;;
3998;2300b Aardolie/chemie/rubber/kunstst.ind;2006 1e kwartaal;132.4;131.2;130.5;5.6;4.0;-0.5;;;145.7;167.8;134.1;;;
3999;2300b Aardolie/chemie/rubber/kunstst.ind;2006 april;123.8;127.5;130.3;-0.9;3.2;-0.4;;;152.7;191.0;132.6;;;
4000;2300b Aardolie/chemie/rubber/kunstst.ind;2006 mei;136.1;132.5;130.7;6.3;2.2;0.3;;;164.7;207.1;142.5;;;
4001;2300b Aardolie/chemie/rubber/kunstst.ind;2006 juni;141.8;140.1;136.5;7.5;8.6;4.5;;;165.6;198.6;148.3;;;
4002;2300b Aardolie/chemie/rubber/kunstst.ind;2006 2e kwartaal;133.9;133.4;132.5;4.4;4.7;1.5;;;161.0;198.9;141.1;;;
4003;2300b Aardolie/chemie/rubber/kunstst.ind;2006 juli;130.6;134.2;132.3;3.6;3.6;-3.0;;;158.1;200.1;136.1;;;
4004;2300b Aardolie/chemie/rubber/kunstst.ind;2006 augustus;132.2;129.7;133.7;5.8;5.7;1.1;;;160.5;192.5;143.8;;;
4005;2300b Aardolie/chemie/rubber/kunstst.ind;2006 september;132.2;133.3;130.5;-2.5;0.1;-2.4;;;154.2;178.2;141.7;;;
4006;2300b Aardolie/chemie/rubber/kunstst.ind;2006 3e kwartaal;131.7;132.4;132.2;2.1;3.0;-0.2;;;157.6;190.3;140.5;;;
4007;2300b Aardolie/chemie/rubber/kunstst.ind;2006 oktober;133.6;134.5;132.3;4.3;2.0;1.4;;;155.0;192.5;135.4;;;
4008;2300b Aardolie/chemie/rubber/kunstst.ind;2006 november;137.3;135.1;133.3;1.9;1.2;0.7;;;154.5;192.8;134.5;;;
4009;2300b Aardolie/chemie/rubber/kunstst.ind;2006 december;122.9;127.2;136.7;-0.2;3.9;2.6;;;153.7;200.8;129.0;;;
4010;2300b Aardolie/chemie/rubber/kunstst.ind;2006 4e kwartaal;131.3;132.2;134.1;2.0;2.3;1.4;;;154.4;195.4;133.0;;;
4011;2300b Aardolie/chemie/rubber/kunstst.ind;2006;132.3;132.3;132.3;3.5;3.5;3.5;;;154.7;188.1;137.2;;;
4012;2300b Aardolie/chemie/rubber/kunstst.ind;2007 januari;131.9;129.8;130.7;2.0;0.7;-4.4;;;145.7;172.2;131.8;;;
4013;2300b Aardolie/chemie/rubber/kunstst.ind;2007 februari;132.4;133.4;135.6;3.5;3.5;3.8;;;140.3;162.3;128.7;;;
4014;2300b Aardolie/chemie/rubber/kunstst.ind;2007 maart;141.0;140.4;135.2;0.8;3.3;-0.3;;;158.0;192.5;140.0;;;
4015;2300b Aardolie/chemie/rubber/kunstst.ind;2007 1e kwartaal;135.1;134.5;133.8;2.0;2.5;-0.2;;;148.0;175.7;133.5;;;
4016;2300b Aardolie/chemie/rubber/kunstst.ind;2007 april;130.1;132.2;135.2;5.1;3.6;0.0;;;153.5;191.6;133.5;;;
4017;2300b Aardolie/chemie/rubber/kunstst.ind;2007 mei;135.2;133.4;132.0;-0.7;0.7;-2.4;;;164.2;202.5;144.1;;;
4018;2300b Aardolie/chemie/rubber/kunstst.ind;2007 juni;140.5;140.8;136.5;-0.9;0.5;3.4;;;161.8;186.8;148.7;;;
4019;2300b Aardolie/chemie/rubber/kunstst.ind;2007 2e kwartaal;135.3;135.4;134.6;1.0;1.5;0.6;;;159.8;193.6;142.1;;;
4020;2300b Aardolie/chemie/rubber/kunstst.ind;2007 juli;139.0;139.8;138.2;6.4;4.2;1.2;;;165.9;203.0;146.4;;;
4021;2300b Aardolie/chemie/rubber/kunstst.ind;2007 augustus;140.3;136.7;140.6;6.1;5.3;1.7;;;164.3;204.0;143.5;;;
4022;2300b Aardolie/chemie/rubber/kunstst.ind;2007 september;140.2;145.3;142.2;6.0;9.0;1.2;;;164.1;199.4;145.6;;;
4023;2300b Aardolie/chemie/rubber/kunstst.ind;2007 3e kwartaal;139.8;140.6;140.3;6.2;6.2;4.3;;;164.8;202.1;145.2;;;
4024;2300b Aardolie/chemie/rubber/kunstst.ind;2007 oktober;143.2;140.4;138.5;7.2;4.4;-2.6;;;170.1;207.1;150.7;;;
4025;2300b Aardolie/chemie/rubber/kunstst.ind;2007 november;143.4;140.7;138.6;4.5;4.1;0.1;;;168.6;212.5;145.7;;;
4026;2300b Aardolie/chemie/rubber/kunstst.ind;2007 december;124.7;129.1;138.4;1.5;1.5;-0.1;;;162.4;206.7;139.2;;;
4027;2300b Aardolie/chemie/rubber/kunstst.ind;2007 4e kwartaal;137.1;136.7;138.5;4.4;3.4;-1.3;;;167.0;208.8;145.2;;;
4028;2300b Aardolie/chemie/rubber/kunstst.ind;2007;136.8;136.8;136.8;3.4;3.4;3.4;;;159.9;195.1;141.5;;;
4029;2300b Aardolie/chemie/rubber/kunstst.ind;2008 januari;139.3;137.5;138.8;5.6;5.9;0.3;;;175.5;213.3;155.7;;;
4030;2300b Aardolie/chemie/rubber/kunstst.ind;2008 februari;139.3;135.0;137.3;5.2;1.2;-1.1;;;174.4;210.8;155.4;;;
4031;2300b Aardolie/chemie/rubber/kunstst.ind;2008 maart;137.0;142.6;137.6;-2.8;1.6;0.3;;;179.9;224.5;156.5;;;
4032;2300b Aardolie/chemie/rubber/kunstst.ind;2008 1e kwartaal;138.5;138.4;137.9;2.5;2.8;-0.4;;;176.6;216.2;155.9;;;
4033;2300b Aardolie/chemie/rubber/kunstst.ind;2008 april;136.2;134.2;137.7;4.7;1.6;0.0;;;184.1;234.8;157.5;;;
4034;2300b Aardolie/chemie/rubber/kunstst.ind;2008 mei;136.3;137.3;136.9;0.8;2.9;-0.6;;;198.2;260.5;165.5;;;
4035;2300b Aardolie/chemie/rubber/kunstst.ind;2008 juni;145.2;146.0;141.2;3.3;3.7;3.2;;;200.1;255.1;171.3;;;
4036;2300b Aardolie/chemie/rubber/kunstst.ind;2008 2e kwartaal;139.2;139.2;138.6;2.9;2.8;0.5;;;194.1;250.1;164.8;;;
4037;2300b Aardolie/chemie/rubber/kunstst.ind;2008 juli;141.3;138.9;137.0;1.7;-0.6;-3.0;;;207.2;265.0;176.9;;;
4038;2300b Aardolie/chemie/rubber/kunstst.ind;2008 augustus;131.0;134.8;137.3;-6.6;-1.3;0.2;;;187.2;245.9;156.5;;;
4039;2300b Aardolie/chemie/rubber/kunstst.ind;2008 september;139.5;138.1;136.0;-0.5;-5.0;-0.9;;;199.3;254.9;170.2;;;
4040;2300b Aardolie/chemie/rubber/kunstst.ind;2008 3e kwartaal;137.3;137.3;136.7;-1.8;-2.4;-1.3;;;197.9;255.3;167.9;;;
4041;2300b Aardolie/chemie/rubber/kunstst.ind;2008 oktober;139.5;136.3;135.1;-2.5;-2.9;-0.6;;;173.1;207.9;154.9;;;
4042;2300b Aardolie/chemie/rubber/kunstst.ind;2008 november;121.2;126.0;124.4;-15.5;-10.4;-7.9;;;135.2;152.1;126.4;;;
4043;2300b Aardolie/chemie/rubber/kunstst.ind;2008 december;104.7;103.7;111.3;-16.1;-19.7;-10.6;;;105.9;128.0;94.4;;;
4044;2300b Aardolie/chemie/rubber/kunstst.ind;2008 4e kwartaal;121.8;122.0;123.6;-11.2;-10.8;-9.6;;;138.1;162.7;125.2;;;
4045;2300b Aardolie/chemie/rubber/kunstst.ind;2008;134.2;134.2;134.2;-1.9;-1.9;-1.9;;;176.7;221.1;153.4;;;
4046;DF: Aardolie-industrie;1995 januari;135.3;134.0;;;;;;;42.4;46.6;38.4;;;
4047;DF: Aardolie-industrie;1995 februari;125.8;125.9;;;;;;;39.9;46.2;33.8;;;
4048;DF: Aardolie-industrie;1995 maart;126.0;125.7;;;;;;;39.4;46.2;33.0;;;
4049;DF: Aardolie-industrie;1995 1e kwartaal;129.0;128.5;131.4;;;;;;40.6;46.3;35.1;;;
4050;DF: Aardolie-industrie;1995 april;133.1;133.4;;;;;;;39.1;46.6;32.0;;;
4051;DF: Aardolie-industrie;1995 mei;139.4;141.5;;;;;;;44.1;52.8;35.8;;;
4052;DF: Aardolie-industrie;1995 juni;144.1;142.2;;;;;;;41.8;47.5;36.4;;;
4053;DF: Aardolie-industrie;1995 2e kwartaal;138.9;139.0;139.0;;;5.8;;;41.7;49.0;34.7;;;
4054;DF: Aardolie-industrie;1995 juli;140.0;140.8;;;;;;;39.5;47.2;32.1;;;
4055;DF: Aardolie-industrie;1995 augustus;133.0;132.2;;;;;;;40.4;48.8;32.4;;;
4056;DF: Aardolie-industrie;1995 september;121.8;124.0;;;;;;;39.9;46.6;33.5;;;
4057;DF: Aardolie-industrie;1995 3e kwartaal;131.6;132.3;130.1;;;-6.4;;;39.9;47.5;32.7;;;
4058;DF: Aardolie-industrie;1995 oktober;133.2;131.9;;;;;;;42.6;50.2;35.3;;;
4059;DF: Aardolie-industrie;1995 november;131.4;130.8;;;;;;;42.8;48.2;37.7;;;
4060;DF: Aardolie-industrie;1995 december;159.0;159.8;;;;;;;42.7;51.2;34.7;;;
4061;DF: Aardolie-industrie;1995 4e kwartaal;141.2;140.8;140.1;;;7.7;;;42.7;49.9;35.9;;;
4062;DF: Aardolie-industrie;1995;135.2;135.2;135.2;;;;;;41.2;48.2;34.6;;;
4063;DF: Aardolie-industrie;1996 januari;136.0;137.8;;0.5;2.8;;;;43.4;49.0;38.1;;;
4064;DF: Aardolie-industrie;1996 februari;132.5;130.3;;5.4;3.5;;;;42.2;51.0;33.9;;;
4065;DF: Aardolie-industrie;1996 maart;124.9;125.3;;-0.9;-0.3;;;;47.6;56.5;39.0;;;
4066;DF: Aardolie-industrie;1996 1e kwartaal;131.1;131.1;133.8;1.6;2.0;-4.6;;;44.4;52.2;37.0;;;
4067;DF: Aardolie-industrie;1996 april;131.7;132.0;;-1.0;-1.1;;;;48.5;55.6;41.8;;;
4068;DF: Aardolie-industrie;1996 mei;138.4;138.0;;-0.7;-2.5;;;;49.5;56.5;42.9;;;
4069;DF: Aardolie-industrie;1996 juni;136.1;136.2;;-5.6;-4.2;;;;42.2;51.2;33.6;;;
4070;DF: Aardolie-industrie;1996 2e kwartaal;135.4;135.4;135.6;-2.5;-2.6;1.4;;;46.7;54.4;39.4;;;
4071;DF: Aardolie-industrie;1996 juli;138.1;139.9;;-1.3;-0.6;;;;48.1;54.4;42.1;;;
4072;DF: Aardolie-industrie;1996 augustus;138.6;138.6;;4.2;4.8;;;;50.3;56.7;44.1;;;
4073;DF: Aardolie-industrie;1996 september;126.0;124.8;;3.5;0.6;;;;52.3;63.6;41.5;;;
4074;DF: Aardolie-industrie;1996 3e kwartaal;134.2;134.4;132.8;2.0;1.6;-2.1;;;50.2;58.2;42.6;;;
4075;DF: Aardolie-industrie;1996 oktober;123.8;122.9;;-7.1;-6.8;;;;53.9;67.4;41.1;;;
4076;DF: Aardolie-industrie;1996 november;127.2;129.3;;-3.2;-1.1;;;;55.9;66.8;45.6;;;
4077;DF: Aardolie-industrie;1996 december;151.8;150.1;;-4.5;-6.1;;;;58.0;69.1;47.4;;;
4078;DF: Aardolie-industrie;1996 4e kwartaal;134.3;134.1;132.9;-4.9;-4.8;0.1;;;55.9;67.8;44.7;;;
4079;DF: Aardolie-industrie;1996;133.8;133.8;133.8;-1.0;-1.0;-1.0;;;49.3;58.2;40.9;;;
4080;DF: Aardolie-industrie;1997 januari;83.8;83.5;;-38.3;-39.4;;;;59.9;72.2;48.1;;;
4081;DF: Aardolie-industrie;1997 februari;76.3;76.2;;-42.5;-41.5;;;;51.4;64.6;38.7;;;
4082;DF: Aardolie-industrie;1997 maart;79.1;79.4;;-36.6;-36.6;;;;53.0;67.4;39.3;;;
4083;DF: Aardolie-industrie;1997 1e kwartaal;79.7;79.7;81.1;-39.2;-39.2;-38.9;;;54.8;68.1;42.0;;;
4084;DF: Aardolie-industrie;1997 april;85.2;85.9;;-35.4;-34.9;;;;51.7;64.1;39.9;;;
4085;DF: Aardolie-industrie;1997 mei;84.9;84.9;;-38.7;-38.5;;;;53.6;68.9;39.0;;;
4086;DF: Aardolie-industrie;1997 juni;86.3;85.4;;-36.6;-37.3;;;;54.9;67.6;42.8;;;
4087;DF: Aardolie-industrie;1997 2e kwartaal;85.5;85.4;85.8;-36.9;-36.9;5.8;;;53.4;66.9;40.6;;;
4088;DF: Aardolie-industrie;1997 juli;87.5;86.7;;-36.7;-38.0;;;;57.0;64.3;49.9;;;
4089;DF: Aardolie-industrie;1997 augustus;81.4;81.6;;-41.2;-41.1;;;;57.3;65.7;49.3;;;
4090;DF: Aardolie-industrie;1997 september;74.8;74.9;;-40.7;-40.0;;;;58.1;71.8;45.1;;;
4091;DF: Aardolie-industrie;1997 3e kwartaal;81.2;81.1;80.5;-39.5;-39.7;-6.2;;;57.5;67.3;48.1;;;
4092;DF: Aardolie-industrie;1997 oktober;82.8;82.4;;-33.2;-33.0;;;;57.2;69.0;45.9;;;
4093;DF: Aardolie-industrie;1997 november;72.8;72.8;;-42.7;-43.7;;;;61.2;76.4;46.7;;;
4094;DF: Aardolie-industrie;1997 december;96.1;97.3;;-36.7;-35.2;;;;57.2;64.2;50.5;;;
4095;DF: Aardolie-industrie;1997 4e kwartaal;83.9;84.2;82.9;-37.5;-37.2;3.0;;;58.5;69.9;47.7;;;
4096;DF: Aardolie-industrie;1997;82.6;82.6;82.6;-38.3;-38.3;-38.3;;;56.0;68.0;44.6;;;
4097;DF: Aardolie-industrie;1998 januari;87.4;87.6;;4.3;4.9;;;;49.1;59.2;39.6;;;
4098;DF: Aardolie-industrie;1998 februari;78.7;78.8;;3.2;3.4;;;;45.9;53.9;38.2;;;
4099;DF: Aardolie-industrie;1998 maart;90.4;89.5;;14.2;12.7;;;;50.5;59.7;41.8;;;
4100;DF: Aardolie-industrie;1998 1e kwartaal;85.5;85.3;86.7;7.2;7.0;4.6;;;48.5;57.6;39.9;;;
4101;DF: Aardolie-industrie;1998 april;81.2;80.8;;-4.7;-5.9;;;;48.1;57.3;39.4;;;
4102;DF: Aardolie-industrie;1998 mei;85.4;85.9;;0.6;1.2;;;;44.7;57.7;32.3;;;
4103;DF: Aardolie-industrie;1998 juni;82.7;83.0;;-4.2;-2.8;;;;43.3;50.7;36.4;;;
4104;DF: Aardolie-industrie;1998 2e kwartaal;83.1;83.2;83.7;-2.8;-2.5;-3.5;;;45.4;55.2;36.0;;;
4105;DF: Aardolie-industrie;1998 juli;91.5;91.3;;4.6;5.3;;;;44.4;53.2;36.0;;;
4106;DF: Aardolie-industrie;1998 augustus;89.9;90.5;;10.4;10.8;;;;43.4;51.0;36.2;;;
4107;DF: Aardolie-industrie;1998 september;90.3;91.3;;20.7;21.9;;;;46.7;55.8;38.1;;;
4108;DF: Aardolie-industrie;1998 3e kwartaal;90.6;91.0;90.8;11.5;12.3;8.4;;;44.8;53.3;36.8;;;
4109;DF: Aardolie-industrie;1998 oktober;95.0;95.2;;14.8;15.5;;;;46.1;49.2;43.2;;;
4110;DF: Aardolie-industrie;1998 november;92.0;91.3;;26.4;25.3;;;;39.8;45.1;34.7;;;
4111;DF: Aardolie-industrie;1998 december;111.0;110.4;;15.5;13.4;;;;40.1;46.8;33.8;;;
4112;DF: Aardolie-industrie;1998 4e kwartaal;99.4;98.9;97.3;18.4;17.5;7.2;;;42.0;47.0;37.2;;;
4113;DF: Aardolie-industrie;1998;89.6;89.6;89.6;8.5;8.5;8.5;;;45.2;53.3;37.5;;;
4114;DF: Aardolie-industrie;1999 januari;87.4;87.8;;0.0;0.2;;;;36.5;40.3;32.8;;;
4115;DF: Aardolie-industrie;1999 februari;77.9;77.9;;-1.0;-1.1;;;;33.2;37.4;29.1;;;
4116;DF: Aardolie-industrie;1999 maart;88.2;89.3;;-2.4;-0.2;;;;42.6;46.2;39.2;;;
4117;DF: Aardolie-industrie;1999 1e kwartaal;84.5;85.0;86.1;-1.1;-0.4;-11.5;;;37.4;41.3;33.7;;;
4118;DF: Aardolie-industrie;1999 april;87.0;85.7;;7.1;6.1;;;;49.1;54.0;44.4;;;
4119;DF: Aardolie-industrie;1999 mei;88.5;89.0;;3.6;3.6;;;;50.5;54.3;46.9;;;
