ID;Geslacht;Leeftijd;Migratieachtergrond;Startkwalificatie;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
1684;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2013;13;9;6;6;1;5;0;0;0;0;0;5;3;3;1;2;1;1;1;2;;5;;
1685;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 1e kwartaal;8;5;4;4;0;3;0;0;0;0;0;2;1;1;0;1;1;0;2;0;;4;;
1686;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 2e kwartaal;7;3;2;2;1;1;0;0;0;0;0;1;0;0;0;1;1;0;1;1;;4;;
1687;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 3e kwartaal;3;2;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;;1;;
1688;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014 4e kwartaal;3;2;2;2;0;2;0;0;0;0;0;2;1;1;0;1;0;1;0;0;;1;;
1689;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2014;6;3;2;2;0;2;0;0;0;0;0;2;1;1;0;1;0;0;1;1;;3;;
1690;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 1e kwartaal;3;2;2;2;0;2;0;0;0;0;0;2;1;0;1;1;0;1;0;0;;1;;
1691;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 2e kwartaal;3;2;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;;1;;
1692;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 3e kwartaal;2;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;;0;;
1693;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 4e kwartaal;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
1694;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2015 ;2;2;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;;1;;
1695;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 1e kwartaal;3;2;2;2;1;1;0;0;0;0;0;2;1;1;0;1;0;1;0;0;;1;;
1696;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 2e kwartaal;3;2;2;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;;1;;
1697;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 3e kwartaal;2;2;2;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;;0;;
1698;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016 4e kwartaal;3;2;2;2;0;2;0;0;0;0;0;2;1;1;0;1;1;0;0;0;;0;;
1699;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2016;2;2;2;2;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;;1;;
1700;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017 1e kwartaal;4;3;3;3;1;2;0;0;0;0;0;3;1;0;0;2;2;1;0;0;;1;;
1701;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017 2e kwartaal;3;2;2;2;1;1;0;0;0;0;0;2;1;1;0;1;1;0;0;0;;1;;
1702;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017 3e kwartaal;3;2;2;2;0;2;0;0;0;0;0;1;1;0;0;1;0;1;0;0;;1;;
1703;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017 4e kwartaal;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;;1;;
1704;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2017;3;2;2;2;0;1;0;0;0;0;0;2;1;0;0;1;1;0;0;0;;1;;
1705;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2018 1e kwartaal;4;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;3;;
1706;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2018 2e kwartaal;5;3;2;2;0;2;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;3;;
1707;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2018 3e kwartaal;4;3;2;2;0;2;0;0;0;0;0;1;1;1;0;0;0;0;1;1;;1;;
1708;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2018 4e kwartaal;5;4;4;4;1;3;0;0;0;0;0;1;1;1;0;0;0;0;3;0;;1;;
1709;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2018;4;3;2;2;0;2;0;0;0;0;0;1;1;1;0;0;0;0;1;0;;2;;
1710;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2019 1e kwartaal;5;3;3;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;3;0;;1;;
1711;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2019 2e kwartaal;4;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;;2;;
1712;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2019 3e kwartaal;6;3;3;2;1;1;1;1;0;0;0;2;1;0;0;1;0;1;1;0;;3;;
1713;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2019 4e kwartaal;6;4;4;4;1;2;0;0;0;0;0;3;1;1;0;3;2;1;0;0;;2;;
1714;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2019;5;3;3;2;1;1;0;0;0;0;0;2;1;0;0;1;1;0;1;0;;2;;
1715;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2020 1e kwartaal;4;4;3;3;1;2;0;0;0;0;0;3;1;1;0;2;1;1;0;1;;1;;
1716;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2020 2e kwartaal;5;3;3;2;0;2;1;1;0;0;0;2;1;1;0;1;0;0;1;1;;2;;
1717;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2020 3e kwartaal;2;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1;;
1718;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2020 4e kwartaal;2;2;2;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;;1;;
1719;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2020;4;2;2;2;0;1;0;0;0;0;0;2;1;1;0;1;1;0;0;0;;1;;
1720;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2021 1e kwartaal;3;2;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;1;;1;;
1721;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2021 2e kwartaal;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;;
1722;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2021 3e kwartaal;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;0;;
1723;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2021 4e kwartaal;2;2;1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;;0;;
1724;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2021;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
1725;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2022 1e kwartaal;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;;0;;
1726;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2022 2e kwartaal;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;1;0;;0;;
1727;Totaal mannen en vrouwen;15 tot 25 jaar;Met migratieachtergrond;Startkwalificatie onbekend;2022 3e kwartaal;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;;
1728;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2013 1e kwartaal;145;104;90;86;20;65;4;3;1;1;0;73;58;44;14;14;9;6;17;15;14.0;41;71.7;61.7
1729;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2013 2e kwartaal;146;107;90;86;21;65;5;4;1;0;0;73;58;43;14;15;9;6;17;17;15.9;39;73.4;61.8
1730;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2013 3e kwartaal;153;116;95;89;21;69;6;5;0;0;0;72;54;40;14;18;11;8;23;21;18.0;37;76.0;62.3
1731;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2013 4e kwartaal;154;112;95;89;21;68;6;6;0;0;0;75;60;45;14;16;9;7;19;17;15.5;42;72.9;61.6
1732;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2013;150;110;92;87;21;67;5;4;0;0;0;73;57;43;14;16;9;7;19;17;15.9;40;73.5;61.8
1733;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2014 1e kwartaal;159;111;92;88;19;70;4;4;0;0;0;74;59;46;13;15;9;6;18;19;17.0;47;70.2;58.2
1734;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2014 2e kwartaal;158;112;94;90;18;72;4;4;0;0;0;75;60;43;17;15;10;5;19;18;15.9;46;70.8;59.5
1735;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2014 3e kwartaal;159;114;98;94;19;75;4;3;0;1;0;78;59;45;14;19;10;9;19;16;13.9;45;71.4;61.5
1736;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2014 4e kwartaal;153;104;87;84;16;68;4;3;0;0;0;71;57;45;11;15;9;6;16;17;15.9;49;68.0;57.2
1737;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2014;157;110;93;89;18;71;4;4;0;0;0;75;59;45;14;16;10;6;18;17;15.7;47;70.1;59.1
1738;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2015 1e kwartaal;163;113;94;91;17;73;4;3;0;1;0;78;64;48;16;14;7;7;16;19;17.0;50;69.6;57.8
1739;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2015 2e kwartaal;154;106;91;86;16;70;5;5;0;0;0;75;66;52;14;8;5;4;16;15;14.2;48;69.0;59.3
1740;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2015 3e kwartaal;152;109;93;89;19;70;4;3;0;0;0;73;53;40;13;20;12;8;19;17;15.2;43;71.8;60.9
1741;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2015 4e kwartaal;153;109;89;85;18;67;5;5;0;0;0;68;51;39;12;17;10;7;21;19;17.8;45;70.9;58.3
1742;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2015 ;156;109;92;88;18;70;4;4;0;0;0;74;59;45;14;15;9;6;18;18;16.0;46;70.3;59.0
1743;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2016 1e kwartaal;156;110;92;87;18;69;5;5;0;0;0;74;54;43;11;20;10;10;18;18;16.3;47;70.1;58.7
1744;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2016 2e kwartaal;157;114;97;92;19;73;5;4;0;0;0;76;58;44;14;18;9;9;21;17;14.7;43;72.3;61.7
1745;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2016 3e kwartaal;161;111;97;93;21;73;4;4;0;0;0;76;55;41;14;21;9;11;21;14;12.5;50;68.7;60.0
1746;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2016 4e kwartaal;162;107;93;89;22;68;3;3;0;0;0;74;59;41;18;15;7;8;19;14;13.3;56;65.7;57.0
1747;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2016;159;110;94;90;20;70;4;4;0;0;0;75;56;42;14;18;9;10;20;16;14.2;49;69.2;59.3
1748;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2017 1e kwartaal;169;115;97;94;21;73;3;3;0;0;0;76;57;41;16;19;10;9;21;18;15.6;54;67.9;57.4
1749;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2017 2e kwartaal;166;110;97;93;18;75;4;4;0;0;0;81;61;45;15;20;9;11;16;13;12.0;56;66.3;58.4
1750;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2017 3e kwartaal;162;114;101;96;14;82;4;4;0;0;0;75;57;41;16;18;8;9;25;13;11.5;49;69.9;61.9
1751;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2017 4e kwartaal;166;117;105;101;20;81;4;3;1;0;0;79;60;44;16;19;11;8;26;12;10.2;49;70.2;63.1
1752;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2017;166;114;100;96;18;78;4;4;0;0;0;78;59;43;16;19;10;9;22;14;12.3;52;68.6;60.2
1753;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2018 1e kwartaal;168;118;104;100;21;79;4;4;0;0;0;82;60;46;14;22;12;10;23;13;11.3;51;69.8;61.9
1754;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2018 2e kwartaal;169;121;105;99;15;84;6;6;0;0;0;84;62;47;14;22;11;10;22;15;12.8;48;71.4;62.3
1755;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2018 3e kwartaal;178;128;110;104;18;85;7;7;0;0;0;81;57;42;15;24;13;11;30;18;14.0;49;72.2;62.1
1756;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2018 4e kwartaal;185;133;115;110;21;89;6;6;0;0;0;87;63;46;17;24;14;11;28;18;13.4;52;72.0;62.4
1757;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2018;175;125;109;103;19;84;6;6;0;0;0;83;60;45;15;23;13;10;26;16;12.9;50;71.4;62.2
1758;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2019 1e kwartaal;190;133;117;110;24;85;7;7;0;0;0;88;68;53;15;20;13;8;29;16;12.1;57;70.0;61.5
1759;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2019 2e kwartaal;183;127;113;108;22;86;5;4;0;0;0;90;71;52;19;18;11;7;23;15;11.5;56;69.5;61.5
1760;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2019 3e kwartaal;175;119;104;100;21;79;5;4;1;0;0;79;59;46;13;20;13;7;25;15;12.3;56;67.9;59.5
1761;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2019 4e kwartaal;179;124;110;104;23;81;6;5;0;0;0;86;64;48;16;22;13;9;24;14;11.4;55;69.4;61.5
1762;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2019;182;126;111;105;23;83;6;5;0;0;0;86;65;50;15;20;12;8;25;15;11.8;56;69.2;61.0
1763;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2020 1e kwartaal;167;116;102;96;19;77;6;5;0;0;0;85;65;49;15;20;10;10;17;14;12.3;51;69.3;60.8
1764;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2020 2e kwartaal;169;112;95;90;18;71;5;5;0;0;0;78;57;44;12;21;9;12;17;17;15.0;57;66.0;56.1
1765;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2020 3e kwartaal;179;117;98;93;24;70;4;4;0;0;0;77;59;40;19;18;10;8;20;19;16.6;62;65.5;54.6
1766;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2020 4e kwartaal;174;117;101;97;24;73;4;4;0;0;0;80;61;43;19;18;11;7;21;16;13.9;56;67.6;58.2
1767;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2020;172;116;99;94;21;73;5;5;0;0;0;80;61;44;16;19;10;9;19;17;14.4;57;67.1;57.4
1768;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2021 1e kwartaal;208;152;125;117;15;103;8;7;0;1;0;96;77;52;25;20;11;9;29;27;17.5;56;73.2;60.4
1769;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2021 2e kwartaal;202;147;121;117;14;103;5;5;0;0;0;92;72;42;30;19;12;8;30;25;17.4;55;72.6;60.0
1770;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2021 3e kwartaal;181;139;119;111;13;98;8;7;1;1;0;86;61;37;24;25;13;12;33;20;14.3;42;76.8;65.8
1771;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2021 4e kwartaal;195;148;137;129;21;109;8;8;0;0;0;112;81;52;29;31;17;14;25;11;7.5;47;75.8;70.0
1772;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2021;197;146;126;119;15;103;7;7;0;0;0;97;73;46;27;24;13;10;29;21;14.2;50;74.5;64.0
1773;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2022 1e kwartaal;192;136;121;116;20;96;5;5;0;0;0;98;78;50;27;21;12;9;23;15;10.8;55;71.1;63.4
1774;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2022 2e kwartaal;204;146;131;120;24;96;11;10;0;1;0;102;76;49;27;27;15;12;29;15;10.3;58;71.6;64.2
1775;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Totaal;2022 3e kwartaal;198;138;121;111;20;91;10;9;0;1;0;94;63;43;19;31;18;13;28;17;12.3;60;69.6;61.0
1776;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 1e kwartaal;70;58;51;48;13;35;3;2;1;1;0;38;27;19;9;11;8;3;13;6;11.1;12;82.9;73.7
1777;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 2e kwartaal;69;56;49;46;13;32;4;3;1;0;0;37;27;18;9;11;7;4;12;7;12.3;12;82.3;72.1
1778;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 3e kwartaal;74;61;52;48;13;35;4;4;0;0;0;38;25;18;7;12;8;5;15;9;14.7;12;83.1;70.9
1779;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013 4e kwartaal;74;58;51;47;13;34;4;4;0;0;0;39;29;19;10;10;7;3;12;7;12.7;16;78.7;68.7
1780;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2013;71;58;51;47;13;34;4;3;0;0;0;38;27;18;9;11;7;4;13;7;12.8;13;81.7;71.3
1781;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 1e kwartaal;75;62;53;50;12;37;3;3;0;0;0;40;29;20;9;11;7;4;13;9;14.5;13;82.2;70.3
1782;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 2e kwartaal;76;63;55;52;12;40;3;3;0;0;0;41;31;21;10;10;7;3;14;8;12.8;14;82.1;71.5
1783;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 3e kwartaal;85;67;59;57;13;44;2;2;0;1;0;45;31;22;9;14;7;7;15;8;11.4;18;79.0;70.0
1784;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014 4e kwartaal;75;57;49;48;10;38;2;1;0;0;0;37;28;22;6;9;4;4;13;8;13.3;18;75.4;65.4
1785;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2014;78;62;54;52;12;40;2;2;0;0;0;41;30;21;8;11;6;5;13;8;13.0;16;79.7;69.3
1786;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 1e kwartaal;78;62;53;51;11;41;2;2;0;0;0;40;31;21;10;9;4;5;13;8;13.7;16;79.1;68.2
1787;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 2e kwartaal;73;56;50;46;9;37;4;4;0;0;0;37;31;22;8;6;3;3;13;5;9.8;18;75.7;68.2
1788;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 3e kwartaal;82;66;60;57;13;44;2;2;0;0;0;44;29;21;8;15;9;6;16;6;9.4;16;80.2;72.6
1789;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 4e kwartaal;80;63;54;52;13;39;3;2;0;0;0;39;27;20;6;13;8;5;15;9;13.8;16;79.3;68.4
1790;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2015 ;78;62;54;52;11;40;3;2;0;0;0;40;29;21;8;11;6;5;14;7;11.7;17;78.6;69.4
1791;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 1e kwartaal;74;59;53;50;12;37;3;3;0;0;0;39;24;20;5;14;7;8;14;6;10.2;16;78.9;70.9
1792;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 2e kwartaal;76;62;59;57;14;43;2;2;0;0;0;42;30;21;9;12;5;7;17;3;5.0;14;81.3;77.2
1793;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 3e kwartaal;85;64;57;56;16;40;1;1;0;0;0;42;27;16;11;15;7;8;15;7;11.2;20;76.1;67.7
1794;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016 4e kwartaal;88;68;60;59;17;42;1;1;0;0;0;44;33;18;15;11;5;7;16;8;11.1;20;77.2;68.6
1795;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2016;81;63;57;55;15;41;2;2;0;0;0;42;29;19;10;13;6;7;15;6;9.4;18;78.3;70.9
1796;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 1e kwartaal;87;70;61;59;16;43;1;1;0;0;0;44;29;18;11;15;8;7;17;9;13.0;17;80.5;70.0
1797;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 2e kwartaal;82;60;55;51;13;39;3;3;0;0;0;42;28;17;11;14;6;8;13;6;9.6;22;73.6;66.5
1798;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 3e kwartaal;86;64;60;56;10;46;3;3;0;0;0;40;27;17;9;13;6;7;20;4;6.0;22;74.0;69.6
1799;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017 4e kwartaal;92;69;65;62;15;48;2;2;0;0;0;45;31;20;11;15;9;6;19;4;5.9;23;74.7;70.3
1800;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2017;87;66;60;57;13;44;3;3;0;0;0;43;28;18;11;14;7;7;17;6;8.6;21;75.7;69.2
1801;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 1e kwartaal;84;65;61;57;15;43;4;4;0;0;0;43;28;20;9;15;7;8;18;4;6.8;18;78.2;72.9
1802;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 2e kwartaal;86;69;62;57;9;48;5;5;0;0;0;47;31;22;9;16;8;8;15;7;10.7;17;80.6;71.9
1803;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 3e kwartaal;98;76;68;64;13;50;5;5;0;0;0;48;31;21;10;18;9;9;20;7;9.6;22;77.5;70.1
1804;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018 4e kwartaal;99;77;67;63;13;49;5;5;0;0;0;48;31;22;9;17;9;8;20;10;13.2;21;78.5;68.2
1805;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2018;91;72;65;60;13;48;4;4;0;0;0;46;30;21;9;16;8;8;18;7;10.2;19;78.7;70.6
1806;Totaal mannen en vrouwen;15 tot 25 jaar;Westerse migratieachtergrond;Met startkwalificatie;2019 1e kwartaal;98;75;68;63;17;46;5;5;0;0;0;47;34;27;6;13;7;6;21;7;9.1;24;75.8;68.9
