ID;Geslacht;Inkomensklassen;Populatie;Inkomensbegrippen;Perioden;TotaalPersonen_1;TotaalActief_2;Zelfstandige_3;Ambtenaar_4;OverigeWerknemer_5;OverigActief_6;TotaalNietActief_7;Arbeidsongeschikte_8;PensioenontvangerTot65Jaar_9;Pensioenontvanger65JaarEnOuder_10;Bijstandontvanger_11;OverigNietActief_12;GeenInkomen_13;Tot18Jaar_14;k_18Tot25Jaar_15;k_25Tot35Jaar_16;k_35Tot45Jaar_17;k_45Tot55Jaar_18;k_55Tot65Jaar_19;k_65JaarEnOuder_20;NooitGehuwd_21;Gehuwd_22;GehuwdGeweest_23
1039;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;1995;1064;427;36;9;370;12;637;32;17;418;157;12;0;7;241;131;107;93;63;422;310;722;31
1040;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;1996;1045;426;35;7;372;12;619;34;18;418;138;11;0;6;229;125;101;95;67;421;294;718;32
1041;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;1997;1016;420;34;5;370;10;596;35;17;409;121;14;0;7;223;116;101;91;67;411;287;701;28
1042;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;1998;967;400;31;6;353;9;567;37;21;396;103;11;0;10;214;98;95;85;66;398;274;670;24
1043;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;1999;954;413;27;4;373;9;540;36;17;392;80;15;0;12;221;91;91;82;63;394;277;652;25
1044;Totaal mannen en vrouwen;5;Alle personen;Besteedbaar inkomen;2000;929;399;26;5;361;7;531;38;18;387;74;14;0;15;214;88;84;77;63;389;274;628;27
1045;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1990;437;127;14;2;109;2;159;10;6;21;105;16;151;125;103;89;51;27;17;25;282;100;55
1046;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1991;399;135;18;3;112;2;130;9;6;19;84;12;134;108;105;78;44;26;17;22;259;95;44
1047;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1992;345;127;16;2;106;2;114;6;7;14;71;16;104;84;102;71;37;22;13;16;232;71;42
1048;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1993;345;126;19;3;102;2;114;5;6;15;70;17;105;82;108;66;35;22;14;18;236;68;41
1049;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1994;325;122;17;3;101;2;105;7;6;13;63;16;98;78;99;67;33;19;13;16;225;64;36
1050;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1995;282;109;20;1;86;2;89;5;5;12;55;12;84;68;82;60;32;16;10;14;198;53;31
1051;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1996;262;104;17;2;83;2;78;6;3;12;46;11;79;66;74;53;29;16;11;14;182;53;27
1052;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1997;228;102;17;1;82;2;62;4;4;8;37;9;63;54;70;45;25;15;9;9;162;42;23
1053;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1998;191;93;14;2;76;2;48;4;4;6;26;9;50;44;66;34;20;11;10;6;139;37;15
1054;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;1999;203;104;13;1;88;2;46;4;3;6;21;12;53;43;68;37;20;14;14;7;141;46;16
1055;Totaal mannen en vrouwen;5;Alle personen;Gestandaardiseerd inkomen;2000;191;102;15;1;85;1;41;4;2;5;18;12;48;42;68;33;20;13;9;6;136;39;16
1056;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1990;398;250;22;7;217;4;147;15;23;72;29;8;0;8;97;65;64;43;43;78;147;194;57
1057;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1991;390;244;25;6;208;5;146;19;21;76;26;5;0;8;90;65;61;45;40;80;138;198;55
1058;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1992;408;246;24;7;211;5;162;19;22;82;33;5;0;5;96;68;61;49;42;87;143;208;57
1059;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1993;417;242;27;4;207;5;175;19;23;89;36;7;0;4;96;69;59;49;47;92;152;202;63
1060;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1994;436;247;29;5;209;4;189;18;27;92;44;7;0;5;103;67;60;52;52;97;160;208;67
1061;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1995;436;254;34;5;208;7;183;17;28;96;36;6;0;5;99;65;60;51;55;101;157;211;69
1062;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1996;442;260;28;5;221;6;182;15;28;96;40;4;0;6;109;66;58;50;53;100;169;202;71
1063;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1997;490;266;30;3;228;5;223;18;34;131;35;6;0;7;111;66;58;52;60;134;174;230;85
1064;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1998;486;265;28;5;227;5;222;21;31;137;26;6;0;9;111;58;58;51;58;140;175;229;82
1065;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;1999;514;287;25;4;251;6;226;23;33;139;25;6;0;13;128;58;59;49;63;143;195;231;88
1066;Totaal mannen en vrouwen;5;Personen met inkomen;Primair inkomen;2000;513;303;26;4;269;5;210;23;30;130;20;6;0;17;130;57;65;51;59;134;193;230;90
1067;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1990;799;314;15;7;287;4;486;17;12;374;62;20;0;10;208;74;60;44;26;378;250;527;22
1068;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1991;768;306;19;6;276;5;461;18;12;367;49;16;0;9;186;74;60;44;25;369;220;525;23
1069;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1992;758;303;18;6;274;5;455;16;13;364;45;17;0;8;195;68;55;43;24;365;227;515;17
1070;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1993;762;298;20;4;269;5;464;17;13;362;51;21;0;7;195;72;54;45;24;364;234;508;20
1071;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1994;763;287;20;5;258;5;476;20;13;371;51;22;0;8;192;65;51;47;27;373;228;516;19
1072;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1995;755;291;26;4;254;7;464;19;14;365;49;17;0;8;182;65;54;46;33;367;223;517;15
1073;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1996;734;281;23;4;249;5;452;18;13;360;48;14;0;8;174;66;51;43;29;362;217;501;16
1074;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1997;397;287;24;3;256;4;110;20;10;27;40;14;0;8;172;60;52;45;31;29;210;174;13
1075;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1998;391;287;24;4;254;5;105;19;14;20;37;14;0;10;170;56;55;46;32;22;212;168;11
1076;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;1999;390;296;20;3;265;6;94;18;12;19;28;17;0;15;173;49;53;46;33;21;212;165;13
1077;Totaal mannen en vrouwen;5;Personen met inkomen;Bruto inkomen;2000;394;304;22;3;274;5;90;21;12;18;23;16;0;19;165;52;58;47;33;20;210;167;17
1078;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1990;880;335;18;7;305;4;545;21;12;422;74;16;0;8;220;82;67;50;26;427;262;589;28
1079;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1991;840;321;20;6;290;5;519;22;13;420;53;12;0;9;191;77;64;48;28;424;230;586;24
1080;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1992;828;319;20;6;289;5;509;18;14;415;48;13;0;8;201;71;59;46;26;417;234;573;21
1081;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1993;828;313;22;4;282;4;515;20;13;409;57;17;0;7;199;77;59;47;27;412;242;561;25
1082;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1994;826;301;23;5;268;5;525;21;14;418;55;17;0;7;195;69;56;49;29;421;232;573;21
1083;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1995;826;309;28;4;268;8;517;22;14;409;58;14;0;8;189;70;61;50;35;412;231;577;18
1084;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1996;790;296;25;4;261;5;493;21;13;397;52;10;0;7;178;70;55;49;31;400;221;553;16
1085;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1997;404;289;24;3;258;4;115;21;11;28;44;12;0;8;172;62;55;47;31;30;210;179;15
1086;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1998;415;303;25;4;269;4;112;21;16;21;42;11;0;11;175;59;60;49;37;24;216;183;16
1087;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;1999;408;308;21;4;277;6;100;21;14;20;31;14;0;13;180;53;57;47;37;21;218;173;17
1088;Totaal mannen en vrouwen;5;Personen met inkomen;Persoonlijk inkomen;2000;410;315;21;3;286;5;94;23;14;19;27;13;0;16;176;55;58;48;36;21;220;173;17
1089;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1990;800;254;28;6;215;5;546;22;9;427;80;8;0;8;121;79;72;54;33;432;162;602;35
1090;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1991;766;252;30;6;211;5;514;23;9;418;59;4;0;8;107;71;70;57;32;421;139;596;31
1091;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1992;746;254;32;7;210;5;492;20;9;403;55;5;0;7;109;73;65;56;31;405;141;579;26
1092;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1993;740;245;36;4;199;5;496;22;9;397;60;7;0;6;102;78;67;55;32;400;141;568;31
1093;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1994;768;254;39;5;205;5;514;23;9;412;65;5;0;6;108;77;68;62;33;415;145;595;28
1094;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1995;791;267;44;5;212;7;524;22;11;417;69;5;0;7;112;78;73;62;38;421;156;609;26
1095;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1996;794;275;45;5;219;6;518;24;10;416;65;4;0;6;118;79;69;65;39;418;166;600;28
1096;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1997;760;283;48;5;226;5;477;23;11;385;53;5;0;6;117;77;71;63;38;387;165;568;27
1097;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1998;781;290;47;5;233;5;491;25;15;386;60;4;0;8;121;77;75;65;47;389;172;582;27
1098;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;1999;430;300;40;5;249;6;130;26;17;39;44;4;0;10;127;69;71;63;48;42;173;229;27
1099;Totaal mannen en vrouwen;5;Personen met inkomen;Belastbaar inkomen;2000;437;312;46;5;257;5;124;28;15;41;36;4;0;13;134;72;69;61;45;43;188;220;28
1100;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1990;1089;499;24;15;453;7;590;30;18;342;184;16;0;5;309;159;115;91;63;347;391;645;54
1101;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1991;1042;472;25;14;428;7;570;31;18;330;179;11;0;5;276;149;117;97;64;333;344;652;46
1102;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1992;1135;477;25;12;434;7;658;32;17;413;180;16;0;6;284;148;116;98;67;416;352;739;44
1103;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1993;1123;464;28;10;417;9;659;34;17;408;181;18;0;6;281;145;117;96;66;412;351;728;44
1104;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1994;1096;436;29;10;389;7;660;34;17;408;182;18;0;5;265;145;107;95;68;411;337;720;39
1105;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1995;1064;427;36;9;370;12;637;32;17;418;157;12;0;7;241;131;107;93;63;422;310;722;31
1106;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1996;1045;426;35;7;372;12;619;34;18;418;138;11;0;6;229;125;101;95;67;421;294;718;32
1107;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1997;1016;420;34;5;370;10;596;35;17;409;121;14;0;7;223;116;101;91;67;411;287;701;28
1108;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1998;967;400;31;6;353;9;567;37;21;396;103;11;0;10;214;98;95;85;66;398;274;670;24
1109;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;1999;954;413;27;4;373;9;540;36;17;392;80;15;0;12;221;91;91;82;63;394;277;652;25
1110;Totaal mannen en vrouwen;5;Personen met inkomen;Besteedbaar inkomen;2000;929;399;26;5;361;7;531;38;18;387;74;14;0;15;214;88;84;77;63;389;274;628;27
1111;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1990;286;127;14;2;109;2;159;10;6;21;105;16;0;7;98;80;42;22;13;23;155;77;53
1112;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1991;265;135;18;3;112;2;130;9;6;19;84;12;0;6;101;69;35;21;13;20;149;73;43
1113;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1992;241;127;16;2;106;2;114;6;7;14;71;16;0;5;99;64;31;17;10;15;146;54;41
1114;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1993;240;126;19;3;102;2;114;5;6;15;70;17;0;4;103;58;29;17;11;16;151;51;38
1115;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1994;227;122;17;3;101;2;105;7;6;13;63;16;0;4;96;60;28;15;10;15;144;49;34
1116;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1995;198;109;20;1;86;2;89;5;5;12;55;12;0;3;79;55;28;13;7;13;126;42;30
1117;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1996;182;104;17;2;83;2;78;6;3;12;46;11;0;3;72;48;25;13;8;13;114;42;26
1118;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1997;164;102;17;1;82;2;62;4;4;8;37;9;0;3;68;41;23;13;8;8;106;35;23
1119;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1998;141;93;14;2;76;2;48;4;4;6;26;9;0;3;65;32;18;9;7;6;96;31;14
1120;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;1999;150;104;13;1;88;2;46;4;3;6;21;12;0;4;67;35;18;10;10;7;99;36;15
1121;Totaal mannen en vrouwen;5;Personen met inkomen;Gestandaardiseerd inkomen;2000;144;102;15;1;85;1;41;4;2;5;18;12;0;4;67;31;18;11;8;6;96;32;16
1122;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1990;320;180;22;5;149;4;140;15;23;71;27;4;0;5;59;44;56;39;42;77;97;169;54
1123;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1991;320;180;25;4;147;4;141;19;20;75;24;3;0;5;55;50;51;41;39;79;95;173;53
1124;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1992;337;183;24;4;151;4;154;19;22;81;29;4;0;3;60;52;51;44;41;86;98;185;54
1125;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1993;350;184;27;3;151;4;166;18;22;89;32;6;0;3;61;55;51;45;45;92;108;184;59
1126;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1994;371;192;29;4;155;3;179;18;26;92;39;4;0;3;70;53;52;46;49;97;119;189;63
1127;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1995;376;203;34;4;160;5;173;16;28;96;32;1;0;3;71;51;52;47;51;100;118;192;65
1128;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1996;383;209;28;3;173;4;174;15;27;96;35;0;0;4;82;51;51;45;50;100;129;186;68
1129;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1997;429;213;30;2;177;4;216;18;34;131;33;1;0;5;81;53;51;47;57;134;133;214;82
1130;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1998;421;207;28;3;173;3;213;21;31;137;24;1;0;6;83;45;48;44;55;140;135;207;79
1131;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;1999;434;215;25;3;183;4;219;23;33;139;23;1;0;9;92;43;47;43;59;142;146;204;84
1132;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Primair inkomen;2000;433;231;26;3;199;3;202;22;30;130;18;1;0;11;97;39;52;43;56;134;145;202;86
1133;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1990;608;181;15;4;158;4;427;12;10;368;31;5;0;7;92;35;47;36;21;371;110;483;15
1134;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1991;601;187;19;4;160;4;413;12;10;363;23;5;0;6;88;40;45;36;20;366;104;481;15
1135;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1992;594;187;18;4;161;4;408;12;11;359;20;5;0;5;90;39;43;37;20;361;105;477;12
1136;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1993;599;186;20;3;161;3;412;13;11;358;24;7;0;5;94;42;41;37;19;360;112;472;14
1137;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1994;610;189;20;3;162;4;422;15;11;367;24;5;0;6;99;38;39;38;22;369;118;479;13
1138;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1995;615;203;26;3;169;5;412;14;13;358;25;2;0;6;104;38;43;38;26;360;127;478;10
1139;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1996;606;204;23;3;175;3;403;17;11;352;21;1;0;6;107;41;39;36;24;354;132;465;10
1140;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1997;275;207;24;2;178;4;68;19;10;18;19;2;0;7;106;39;39;37;27;20;129;137;9
1141;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1998;260;196;24;2;167;3;63;19;13;12;19;1;0;7;100;34;40;37;28;13;125;128;7
1142;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;1999;252;196;20;2;170;4;56;18;12;11;14;1;0;10;99;29;38;37;27;12;122;121;9
1143;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Bruto inkomen;2000;255;203;22;2;176;3;52;19;12;9;11;1;0;13;95;29;42;37;28;11;121;123;11
1144;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1990;688;203;18;4;177;4;485;16;10;416;39;4;0;6;104;41;52;42;22;421;123;545;20
1145;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1991;675;204;20;4;176;4;471;16;10;416;26;3;0;6;96;42;50;39;22;420;115;543;17
1146;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1992;665;203;20;4;176;4;462;14;11;410;22;4;0;6;98;42;47;39;22;412;116;533;17
1147;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1993;668;204;22;3;175;3;465;15;12;404;28;6;0;5;101;46;48;41;22;407;123;526;20
1148;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1994;674;202;23;3;172;4;471;16;11;413;27;4;0;5;102;42;44;42;23;416;123;536;16
1149;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1995;687;221;28;3;184;6;466;17;13;403;31;2;0;6;111;43;50;43;29;405;136;538;13
1150;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1996;666;219;25;3;187;4;447;20;11;390;25;1;0;5;112;44;44;42;27;393;137;517;12
1151;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1997;286;212;24;2;182;4;73;21;10;19;22;1;0;6;107;41;44;40;27;21;131;144;11
1152;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1998;285;214;25;2;183;3;71;20;15;13;23;0;0;8;105;38;44;42;33;15;131;142;11
1153;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;1999;273;209;21;3;182;4;64;21;14;11;17;1;0;8;105;32;44;39;32;12;129;132;12
1154;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Persoonlijk inkomen;2000;272;214;21;2;188;3;58;21;13;10;13;1;0;12;104;31;44;39;31;12;129;131;12
1155;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1990;683;184;28;4;147;4;500;17;7;422;48;5;0;6;72;45;58;47;28;427;96;561;26
1156;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1991;665;189;30;4;151;4;477;18;7;414;36;3;0;6;68;45;57;48;26;416;87;554;24
1157;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1992;650;192;32;4;151;4;458;16;8;399;31;4;0;5;66;50;54;48;26;401;90;539;22
1158;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1993;648;188;36;3;145;4;460;18;9;393;35;6;0;4;64;53;56;48;27;396;89;533;26
1159;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1994;676;201;39;4;154;4;475;18;8;408;37;4;0;5;69;54;56;53;27;411;95;557;23
1160;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1995;706;220;44;4;167;5;487;18;10;413;45;1;0;5;81;56;61;56;32;416;112;573;22
1161;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1996;704;224;45;4;170;4;480;24;9;410;37;0;0;4;86;53;57;58;34;412;117;565;23
1162;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1997;675;235;48;4;180;4;440;23;10;376;30;1;0;5;87;57;59;55;33;379;121;532;22
1163;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1998;698;236;47;3;183;4;461;25;15;380;41;0;0;6;91;56;62;59;42;382;128;547;22
1164;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;1999;339;236;40;4;189;4;104;25;16;33;30;1;0;7;93;49;59;54;42;36;126;192;22
1165;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Belastbaar inkomen;2000;342;245;46;3;193;3;97;27;15;33;22;1;0;10;99;50;54;54;40;35;137;181;24
1166;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1990;910;373;24;12;331;6;536;25;15;338;153;6;0;4;211;113;100;82;57;342;266;602;42
1167;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1991;889;361;25;10;320;6;528;27;16;326;154;5;0;5;194;111;102;88;60;329;242;610;37
1168;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1992;966;358;25;9;317;7;609;28;15;411;147;8;0;5;184;110;103;89;62;413;232;697;38
1169;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1993;948;346;28;8;303;7;602;29;15;405;145;8;0;5;180;107;102;87;59;409;226;686;36
1170;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1994;933;330;29;7;287;6;603;29;16;407;146;6;0;4;174;106;92;85;61;410;224;678;32
1171;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1995;918;334;36;7;283;8;584;27;16;414;124;3;0;6;168;95;90;85;57;418;212;681;25
1172;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1996;909;341;35;6;292;9;568;34;16;414;103;1;0;5;164;91;86;86;60;417;208;677;25
1173;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1997;882;332;34;4;285;9;550;34;15;404;92;4;0;6;155;87;87;81;59;406;202;660;20
1174;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1998;828;303;31;5;260;7;524;36;19;390;78;1;0;8;142;70;78;76;61;392;184;626;17
1175;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;1999;803;301;27;3;265;6;502;35;16;386;63;1;0;8;140;64;75;71;57;388;177;607;18
1176;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Besteedbaar inkomen;2000;776;282;26;3;248;5;494;38;17;380;57;2;0;12;131;59;68;67;57;381;170;586;20
1177;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1990;187;72;14;2;55;1;116;10;5;20;77;4;0;1;53;52;32;18;10;22;85;59;43
1178;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1991;182;81;18;1;60;2;101;8;5;18;67;3;0;2;59;47;29;16;11;19;89;58;35
1179;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1992;153;74;16;1;54;2;79;6;5;14;50;4;0;1;52;39;24;14;8;15;78;40;34
1180;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1993;150;73;19;2;52;2;76;4;5;15;47;5;0;1;51;36;22;14;9;16;79;39;32
1181;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1994;143;73;17;1;53;1;70;5;4;13;43;4;0;1;50;37;21;12;8;14;79;36;28
1182;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1995;127;71;20;0;50;1;56;4;4;11;35;1;0;1;46;32;20;11;6;12;72;32;23
1183;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1996;120;73;17;1;53;2;48;6;2;11;27;1;0;0;44;28;19;10;7;12;68;32;20
1184;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1997;102;69;17;0;50;2;33;4;3;8;18;1;0;1;40;23;16;10;5;8;62;26;14
1185;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;Gestandaardiseerd inkomen;1998;85;58;14;1;42;1;27;3;3;6;15;0;0;1;34;18;13;7;6;6;52;23;10
