ID;Geslacht;OnderwijsPositieBasisjaar;OnderwijsPositieVolgendSchooljaar;GeboortelandOuders;Herkomstland;Regiokenmerken;Perioden;Leerlingen_1
1646;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Nederland;2018/'19 naar 2019/'20;
1647;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Nederland;2019/'20 naar 2020/'21;
1648;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Nederland;2020/'21 naar 2021/'22;
1649;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Nederland;2021/'22 naar 2022/'23;
1650;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Nederland;2022/'23 naar 2023/'24;
1651;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2010/'11 naar 2011/'12;
1652;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2011/'12 naar 2012/'13;
1653;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2012/'13 naar 2013/'14;
1654;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2013/'14 naar 2014/'15;
1655;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2014/'15 naar 2015/'16;
1656;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2015/'16 naar 2016/'17;
1657;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2016/'17 naar 2017/'18;
1658;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2017/'18 naar 2018/'19;
1659;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2018/'19 naar 2019/'20;
1660;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2019/'20 naar 2020/'21;
1661;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2020/'21 naar 2021/'22;
1662;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2021/'22 naar 2022/'23;
1663;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;G4     ;2022/'23 naar 2023/'24;
1664;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;
1665;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;
1666;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;
1667;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;
1668;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;
1669;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;
1670;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;
1671;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;
1672;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;
1673;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;
1674;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;
1675;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2021/'22 naar 2022/'23;
1676;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Meer dan 100 000 inwoners;2022/'23 naar 2023/'24;
1677;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;
1678;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;
1679;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;
1680;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;
1681;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;
1682;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;
1683;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;
1684;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;
1685;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;
1686;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;
1687;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;
1688;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2021/'22 naar 2022/'23;
1689;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Minder dan 100 000 inwoners;2022/'23 naar 2023/'24;
1690;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2010/'11 naar 2011/'12;
1691;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2011/'12 naar 2012/'13;
1692;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2012/'13 naar 2013/'14;
1693;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2013/'14 naar 2014/'15;
1694;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2014/'15 naar 2015/'16;
1695;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2015/'16 naar 2016/'17;
1696;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2016/'17 naar 2017/'18;
1697;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2017/'18 naar 2018/'19;
1698;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2018/'19 naar 2019/'20;
1699;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2019/'20 naar 2020/'21;
1700;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2020/'21 naar 2021/'22;
1701;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2021/'22 naar 2022/'23;
1702;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Amsterdam;2022/'23 naar 2023/'24;
1703;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2010/'11 naar 2011/'12;
1704;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2011/'12 naar 2012/'13;
1705;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2012/'13 naar 2013/'14;
1706;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2013/'14 naar 2014/'15;
1707;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2014/'15 naar 2015/'16;
1708;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2015/'16 naar 2016/'17;
1709;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2016/'17 naar 2017/'18;
1710;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2017/'18 naar 2018/'19;
1711;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2018/'19 naar 2019/'20;
1712;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2019/'20 naar 2020/'21;
1713;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2020/'21 naar 2021/'22;
1714;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2021/'22 naar 2022/'23;
1715;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;'s-Gravenhage;2022/'23 naar 2023/'24;
1716;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2010/'11 naar 2011/'12;
1717;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2011/'12 naar 2012/'13;
1718;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2012/'13 naar 2013/'14;
1719;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2013/'14 naar 2014/'15;
1720;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2014/'15 naar 2015/'16;
1721;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2015/'16 naar 2016/'17;
1722;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2016/'17 naar 2017/'18;
1723;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2017/'18 naar 2018/'19;
1724;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2018/'19 naar 2019/'20;
1725;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2019/'20 naar 2020/'21;
1726;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2020/'21 naar 2021/'22;
1727;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2021/'22 naar 2022/'23;
1728;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Rotterdam;2022/'23 naar 2023/'24;
1729;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2010/'11 naar 2011/'12;
1730;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2011/'12 naar 2012/'13;
1731;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2012/'13 naar 2013/'14;
1732;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2013/'14 naar 2014/'15;
1733;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2014/'15 naar 2015/'16;
1734;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2015/'16 naar 2016/'17;
1735;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2016/'17 naar 2017/'18;
1736;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2017/'18 naar 2018/'19;
1737;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2018/'19 naar 2019/'20;
1738;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2019/'20 naar 2020/'21;
1739;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2020/'21 naar 2021/'22;
1740;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2021/'22 naar 2022/'23;
1741;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;Utrecht;2022/'23 naar 2023/'24;
1742;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;
1743;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;
1744;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;
1745;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;
1746;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;
1747;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;
1748;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;
1749;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;
1750;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;
1751;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;
1752;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;
1753;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2021/'22 naar 2022/'23;
1754;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouders in NL;Onbekend herkomstland;"Gemeenten; niet in te delen";2022/'23 naar 2023/'24;
1755;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2010/'11 naar 2011/'12;161130.0
1756;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2011/'12 naar 2012/'13;165890.0
1757;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2012/'13 naar 2013/'14;171820.0
1758;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2013/'14 naar 2014/'15;177740.0
1759;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2014/'15 naar 2015/'16;183140.0
1760;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2015/'16 naar 2016/'17;187510.0
1761;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2016/'17 naar 2017/'18;190530.0
1762;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2017/'18 naar 2018/'19;191540.0
1763;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2018/'19 naar 2019/'20;191230.0
1764;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2019/'20 naar 2020/'21;190210.0
1765;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2020/'21 naar 2021/'22;188590.0
1766;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2021/'22 naar 2022/'23;189160.0
1767;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;Nederland;2022/'23 naar 2023/'24;189620.0
1768;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2010/'11 naar 2011/'12;47350.0
1769;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2011/'12 naar 2012/'13;48700.0
1770;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2012/'13 naar 2013/'14;50660.0
1771;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2013/'14 naar 2014/'15;52170.0
1772;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2014/'15 naar 2015/'16;53450.0
1773;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2015/'16 naar 2016/'17;54600.0
1774;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2016/'17 naar 2017/'18;54970.0
1775;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2017/'18 naar 2018/'19;55350.0
1776;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2018/'19 naar 2019/'20;55340.0
1777;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Geboren in NL, ouder(s) buiten NL;Totaal;G4     ;2019/'20 naar 2020/'21;55060.0
