ID;Geslacht;Leeftijd;Onderwijssoort;Opleidingsvorm;Studierichting;Perioden;Ingeschrevenen_1
3138;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2008/'09;21254
3139;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2009/'10;23419
3140;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2010/'11;24147
3141;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2011/'12;25277
3142;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2012/'13;25332
3143;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2013/'14;26447
3144;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2014/'15;26580
3145;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34009 Bedrijfseconomie;2015/'16;0
3146;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1990/'91;7646
3147;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1991/'92;8275
3148;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1992/'93;8496
3149;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1993/'94;8573
3150;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1994/'95;8428
3151;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1995/'96;8335
3152;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1996/'97;7369
3153;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1997/'98;7074
3154;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1998/'99;6894
3155;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;1999/'00;7085
3156;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2000/'01;7242
3157;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2001/'02;7413
3158;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2002/'03;7245
3159;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2003/'04;7341
3160;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2004/'05;7075
3161;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2005/'06;7020
3162;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2006/'07;6911
3163;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2007/'08;6847
3164;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2008/'09;6789
3165;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2009/'10;7038
3166;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2010/'11;7113
3167;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2011/'12;7234
3168;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2012/'13;7012
3169;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2013/'14;7429
3170;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2014/'15;7875
3171;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34012 Technische bedrijfskunde;2015/'16;0
3172;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1990/'91;12428
3173;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1991/'92;14636
3174;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1992/'93;15630
3175;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1993/'94;18195
3176;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1994/'95;17522
3177;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1995/'96;17454
3178;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1996/'97;18716
3179;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1997/'98;19326
3180;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1998/'99;21238
3181;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;1999/'00;23680
3182;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2000/'01;25478
3183;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2001/'02;24353
3184;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2002/'03;23133
3185;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2003/'04;23528
3186;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2004/'05;24077
3187;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2005/'06;25273
3188;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2006/'07;27030
3189;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2007/'08;28338
3190;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2008/'09;29105
3191;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2009/'10;30094
3192;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2010/'11;31042
3193;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2011/'12;31856
3194;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2012/'13;31400
3195;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2013/'14;32454
3196;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2014/'15;31914
3197;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;341;2015/'16;0
3198;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1990/'91;10731
3199;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1991/'92;12857
3200;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1992/'93;13796
3201;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1993/'94;16690
3202;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1994/'95;15848
3203;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1995/'96;15507
3204;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1996/'97;16165
3205;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1997/'98;16532
3206;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1998/'99;18001
3207;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;1999/'00;20169
3208;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2000/'01;22146
3209;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2001/'02;21059
3210;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2002/'03;18993
3211;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2003/'04;18618
3212;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2004/'05;18039
3213;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2005/'06;18187
3214;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2006/'07;18952
3215;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2007/'08;19410
3216;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2008/'09;19663
3217;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2009/'10;20507
3218;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2010/'11;21097
3219;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2011/'12;21615
3220;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2012/'13;21357
3221;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2013/'14;22139
3222;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2014/'15;21720
3223;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34103 Commerciële economie;2015/'16;0
3224;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1990/'91;0
3225;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1991/'92;0
3226;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1992/'93;834
3227;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1993/'94;1013
3228;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1994/'95;1162
3229;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1995/'96;1454
3230;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1996/'97;2098
3231;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1997/'98;2428
3232;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1998/'99;2843
3233;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;1999/'00;3036
3234;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2000/'01;2872
3235;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2001/'02;2832
3236;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2002/'03;3216
3237;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2003/'04;3571
3238;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2004/'05;4102
3239;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2005/'06;4528
3240;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2006/'07;4869
3241;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2007/'08;5376
3242;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2008/'09;5789
3243;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2009/'10;6175
3244;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2010/'11;6633
3245;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2011/'12;7089
3246;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2012/'13;7264
3247;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2013/'14;7631
3248;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2014/'15;7608
3249;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34106 Kleinhandel;2015/'16;0
3250;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1990/'91;1697
3251;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1991/'92;1779
3252;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1992/'93;1000
3253;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1993/'94;492
3254;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1994/'95;512
3255;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1995/'96;493
3256;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1996/'97;453
3257;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1997/'98;366
3258;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1998/'99;394
3259;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;1999/'00;475
3260;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2000/'01;460
3261;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2001/'02;462
3262;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2002/'03;924
3263;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2003/'04;1339
3264;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2004/'05;1936
3265;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2005/'06;2558
3266;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2006/'07;3209
3267;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2007/'08;3552
3268;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2008/'09;3653
3269;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2009/'10;3412
3270;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2010/'11;3312
3271;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2011/'12;3152
3272;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2012/'13;2779
3273;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2013/'14;2684
3274;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2014/'15;2586
3275;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34109 Groothandel, vastgoed, makelaardij;2015/'16;0
3276;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1990/'91;2643
3277;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1991/'92;2919
3278;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1992/'93;3624
3279;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1993/'94;4168
3280;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1994/'95;4337
3281;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1995/'96;4346
3282;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1996/'97;4115
3283;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1997/'98;3846
3284;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1998/'99;3689
3285;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;1999/'00;3674
3286;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2000/'01;3508
3287;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2001/'02;3310
3288;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2002/'03;3092
3289;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2003/'04;3087
3290;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2004/'05;3322
3291;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2005/'06;3695
3292;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2006/'07;4261
3293;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2007/'08;4812
3294;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2008/'09;5030
3295;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2009/'10;5425
3296;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2010/'11;5452
3297;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2011/'12;4999
3298;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2012/'13;5463
3299;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2013/'14;6247
3300;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2014/'15;6623
3301;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;342;2015/'16;0
3302;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1990/'91;156
3303;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1991/'92;279
3304;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1992/'93;416
3305;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1993/'94;721
3306;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1994/'95;836
3307;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1995/'96;807
3308;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1996/'97;702
3309;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1997/'98;660
3310;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1998/'99;633
3311;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;1999/'00;648
3312;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2000/'01;452
3313;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2001/'02;360
3314;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2002/'03;250
3315;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2003/'04;291
3316;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2004/'05;359
3317;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2005/'06;691
3318;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2006/'07;977
3319;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2007/'08;1335
3320;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2008/'09;1470
3321;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2009/'10;1724
3322;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2010/'11;1821
3323;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2011/'12;1698
3324;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2012/'13;2058
3325;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2013/'14;2355
3326;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2014/'15;2497
3327;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34203 Communicatie en marketing;2015/'16;0
3328;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34206 Internationale handelswetenschap.;1990/'91;2487
3329;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34206 Internationale handelswetenschap.;1991/'92;2640
3330;Totaal mannen en vrouwen;0;Hoger onderwijs;Totaal opleidingsvormen;34206 Internationale handelswetenschap.;1992/'93;3208
