ID;Geslacht;Leeftijd;NationaliteitInJaarVanImmigratie;Migratiemotief;Kenmerken;JaarVanImmigratie;Perioden;BevolkingOp31DecemberNietEUEFTA_1
994;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2018;10395.0
995;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2019;11245.0
996;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2020;12395.0
997;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2021;12810.0
998;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2022;13205.0
999;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2011;2023;13535.0
1000;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;1999;
1001;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2000;
1002;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2001;
1003;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2002;
1004;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2003;
1005;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2004;
1006;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2005;
1007;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2006;
1008;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2007;
1009;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2008;
1010;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2009;
1011;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2010;
1012;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2011;
1013;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2012;95.0
1014;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2013;340.0
1015;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2014;530.0
1016;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2015;1070.0
1017;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2016;2705.0
1018;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2017;3885.0
1019;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2018;6510.0
1020;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2019;8055.0
1021;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2020;9645.0
1022;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2021;10145.0
1023;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2022;10680.0
1024;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2012 ;2023;11110.0
1025;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;1999;
1026;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2000;
1027;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2001;
1028;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2002;
1029;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2003;
1030;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2004;
1031;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2005;
1032;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2006;
1033;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2007;
1034;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2008;
1035;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2009;
1036;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2010;
1037;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2011;
1038;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2012;
1039;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2013;85.0
1040;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2014;325.0
1041;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2015;675.0
1042;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2016;1440.0
1043;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2017;3420.0
1044;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2018;5310.0
1045;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2019;9340.0
1046;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2020;12605.0
1047;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2021;13435.0
1048;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2022;14135.0
1049;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2013 ;2023;14690.0
1050;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;1999;
1051;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2000;
1052;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2001;
1053;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2002;
1054;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2003;
1055;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2004;
1056;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2005;
1057;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2006;
1058;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2007;
1059;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2008;
1060;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2009;
1061;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2010;
1062;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2011;
1063;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2012;
1064;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2013;
1065;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2014;65.0
1066;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2015;360.0
1067;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2016;730.0
1068;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2017;1305.0
1069;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2018;4070.0
1070;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2019;6410.0
1071;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2020;17730.0
1072;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2021;19665.0
1073;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2022;20940.0
1074;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2014 ;2023;21810.0
1075;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;1999;
1076;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2000;
1077;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2001;
1078;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2002;
1079;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2003;
1080;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2004;
1081;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2005;
1082;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2006;
1083;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2007;
1084;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2008;
1085;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2009;
1086;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2010;
1087;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2011;
1088;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2012;
1089;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2013;
1090;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2014;
1091;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2015;50.0
1092;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2016;275.0
1093;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2017;420.0
1094;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2018;1810.0
1095;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2019;6045.0
1096;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2020;17255.0
1097;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2021;29940.0
1098;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2022;33610.0
1099;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2015 ;2023;35520.0
1100;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;1999;
1101;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2000;
1102;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2001;
1103;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2002;
1104;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2003;
1105;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2004;
1106;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2005;
1107;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2006;
1108;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2007;
1109;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2008;
1110;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2009;
1111;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2010;
1112;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2011;
1113;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2012;
1114;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2013;
1115;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2014;
1116;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2015;
1117;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2016;45.0
1118;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2017;245.0
1119;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2018;415.0
1120;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2019;2040.0
1121;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2020;6605.0
1122;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2021;23935.0
1123;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2022;38855.0
1124;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2016;2023;43645.0
1125;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;1999;
1126;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2000;
1127;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2001;
1128;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2002;
1129;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2003;
1130;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2004;
1131;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2005;
1132;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2006;
1133;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2007;
1134;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2008;
1135;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2009;
1136;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2010;
1137;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2011;
1138;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2012;
1139;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2013;
1140;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2014;
1141;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2015;
1142;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2016;
1143;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2017;40.0
1144;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2018;220.0
1145;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2019;555.0
1146;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2020;1870.0
1147;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2021;8270.0
1148;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2022;15870.0
1149;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2017;2023;29825.0
1150;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;1999;
1151;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2000;
1152;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2001;
1153;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2002;
1154;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2003;
1155;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2004;
1156;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2005;
1157;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2006;
1158;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2007;
1159;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2008;
1160;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2009;
1161;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2010;
1162;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2011;
1163;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2012;
1164;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2013;
1165;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2014;
1166;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2015;
1167;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2016;
1168;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2017;
1169;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2018;45.0
1170;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2019;255.0
1171;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2020;520.0
1172;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2021;1650.0
1173;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2022;4625.0
1174;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2018;2023;11480.0
1175;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;1999;
1176;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2000;
1177;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2001;
1178;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2002;
1179;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2003;
1180;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2004;
1181;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2005;
1182;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2006;
1183;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2007;
1184;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2008;
1185;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2009;
1186;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2010;
1187;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2011;
1188;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2012;
1189;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2013;
1190;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2014;
1191;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2015;
1192;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2016;
1193;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2017;
1194;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2018;
1195;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2019;30.0
1196;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2020;305.0
1197;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2021;695.0
1198;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2022;1605.0
1199;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2019;2023;5120.0
1200;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;1999;
1201;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2000;
1202;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2001;
1203;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2002;
1204;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2003;
1205;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2004;
1206;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2005;
1207;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2006;
1208;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2007;
1209;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2008;
1210;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2009;
1211;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2010;
1212;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2011;
1213;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2012;
1214;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2013;
1215;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2014;
1216;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2015;
1217;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2016;
1218;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2017;
1219;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2018;
1220;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2019;
1221;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2020;40.0
1222;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2021;350.0
1223;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2022;600.0
1224;Totaal mannen en vrouwen;Totaal;Totaal;Totaal;Naturalisatie: genaturaliseerd;2020;2023;1685.0
