ID;Geslacht;Nationaliteit;Perioden;InternationaleStudenten_1
2453;Totaal mannen en vrouwen;Monegaskisch;2018/'19;0.0
2454;Totaal mannen en vrouwen;Monegaskisch;2019/'20;0.0
2455;Totaal mannen en vrouwen;Monegaskisch;2020/'21;0.0
2456;Totaal mannen en vrouwen;Monegaskisch;2021/'22;0.0
2457;Totaal mannen en vrouwen;Monegaskisch;2022/'23;0.0
2458;Totaal mannen en vrouwen;Monegaskisch;2023/'24;0.0
2459;Totaal mannen en vrouwen;Monegaskisch;2024/'25;0.0
2460;Totaal mannen en vrouwen;Mongools;2005/'06;10.0
2461;Totaal mannen en vrouwen;Mongools;2006/'07;0.0
2462;Totaal mannen en vrouwen;Mongools;2007/'08;10.0
2463;Totaal mannen en vrouwen;Mongools;2008/'09;10.0
2464;Totaal mannen en vrouwen;Mongools;2009/'10;10.0
2465;Totaal mannen en vrouwen;Mongools;2010/'11;10.0
2466;Totaal mannen en vrouwen;Mongools;2011/'12;10.0
2467;Totaal mannen en vrouwen;Mongools;2012/'13;20.0
2468;Totaal mannen en vrouwen;Mongools;2013/'14;10.0
2469;Totaal mannen en vrouwen;Mongools;2014/'15;10.0
2470;Totaal mannen en vrouwen;Mongools;2015/'16;10.0
2471;Totaal mannen en vrouwen;Mongools;2016/'17;10.0
2472;Totaal mannen en vrouwen;Mongools;2017/'18;10.0
2473;Totaal mannen en vrouwen;Mongools;2018/'19;10.0
2474;Totaal mannen en vrouwen;Mongools;2019/'20;10.0
2475;Totaal mannen en vrouwen;Mongools;2020/'21;10.0
2476;Totaal mannen en vrouwen;Mongools;2021/'22;10.0
2477;Totaal mannen en vrouwen;Mongools;2022/'23;20.0
2478;Totaal mannen en vrouwen;Mongools;2023/'24;20.0
2479;Totaal mannen en vrouwen;Mongools;2024/'25;30.0
2480;Totaal mannen en vrouwen;Montenegrijns;2005/'06;
2481;Totaal mannen en vrouwen;Montenegrijns;2006/'07;0.0
2482;Totaal mannen en vrouwen;Montenegrijns;2007/'08;10.0
2483;Totaal mannen en vrouwen;Montenegrijns;2008/'09;10.0
2484;Totaal mannen en vrouwen;Montenegrijns;2009/'10;10.0
2485;Totaal mannen en vrouwen;Montenegrijns;2010/'11;10.0
2486;Totaal mannen en vrouwen;Montenegrijns;2011/'12;10.0
2487;Totaal mannen en vrouwen;Montenegrijns;2012/'13;10.0
2488;Totaal mannen en vrouwen;Montenegrijns;2013/'14;10.0
2489;Totaal mannen en vrouwen;Montenegrijns;2014/'15;10.0
2490;Totaal mannen en vrouwen;Montenegrijns;2015/'16;10.0
2491;Totaal mannen en vrouwen;Montenegrijns;2016/'17;10.0
2492;Totaal mannen en vrouwen;Montenegrijns;2017/'18;10.0
2493;Totaal mannen en vrouwen;Montenegrijns;2018/'19;10.0
2494;Totaal mannen en vrouwen;Montenegrijns;2019/'20;10.0
2495;Totaal mannen en vrouwen;Montenegrijns;2020/'21;20.0
2496;Totaal mannen en vrouwen;Montenegrijns;2021/'22;20.0
2497;Totaal mannen en vrouwen;Montenegrijns;2022/'23;20.0
2498;Totaal mannen en vrouwen;Montenegrijns;2023/'24;30.0
2499;Totaal mannen en vrouwen;Montenegrijns;2024/'25;30.0
2500;Totaal mannen en vrouwen;Mozambikaans;2005/'06;10.0
2501;Totaal mannen en vrouwen;Mozambikaans;2006/'07;10.0
2502;Totaal mannen en vrouwen;Mozambikaans;2007/'08;10.0
2503;Totaal mannen en vrouwen;Mozambikaans;2008/'09;10.0
2504;Totaal mannen en vrouwen;Mozambikaans;2009/'10;10.0
2505;Totaal mannen en vrouwen;Mozambikaans;2010/'11;10.0
2506;Totaal mannen en vrouwen;Mozambikaans;2011/'12;10.0
2507;Totaal mannen en vrouwen;Mozambikaans;2012/'13;0.0
2508;Totaal mannen en vrouwen;Mozambikaans;2013/'14;0.0
2509;Totaal mannen en vrouwen;Mozambikaans;2014/'15;0.0
2510;Totaal mannen en vrouwen;Mozambikaans;2015/'16;10.0
2511;Totaal mannen en vrouwen;Mozambikaans;2016/'17;10.0
2512;Totaal mannen en vrouwen;Mozambikaans;2017/'18;10.0
2513;Totaal mannen en vrouwen;Mozambikaans;2018/'19;20.0
2514;Totaal mannen en vrouwen;Mozambikaans;2019/'20;20.0
2515;Totaal mannen en vrouwen;Mozambikaans;2020/'21;20.0
2516;Totaal mannen en vrouwen;Mozambikaans;2021/'22;30.0
2517;Totaal mannen en vrouwen;Mozambikaans;2022/'23;40.0
2518;Totaal mannen en vrouwen;Mozambikaans;2023/'24;40.0
2519;Totaal mannen en vrouwen;Mozambikaans;2024/'25;40.0
2520;Totaal mannen en vrouwen;Myanmarees;2005/'06;0.0
2521;Totaal mannen en vrouwen;Myanmarees;2006/'07;0.0
2522;Totaal mannen en vrouwen;Myanmarees;2007/'08;0.0
2523;Totaal mannen en vrouwen;Myanmarees;2008/'09;0.0
2524;Totaal mannen en vrouwen;Myanmarees;2009/'10;0.0
2525;Totaal mannen en vrouwen;Myanmarees;2010/'11;0.0
2526;Totaal mannen en vrouwen;Myanmarees;2011/'12;0.0
2527;Totaal mannen en vrouwen;Myanmarees;2012/'13;0.0
2528;Totaal mannen en vrouwen;Myanmarees;2013/'14;0.0
2529;Totaal mannen en vrouwen;Myanmarees;2014/'15;0.0
2530;Totaal mannen en vrouwen;Myanmarees;2015/'16;10.0
2531;Totaal mannen en vrouwen;Myanmarees;2016/'17;10.0
2532;Totaal mannen en vrouwen;Myanmarees;2017/'18;10.0
2533;Totaal mannen en vrouwen;Myanmarees;2018/'19;20.0
2534;Totaal mannen en vrouwen;Myanmarees;2019/'20;20.0
2535;Totaal mannen en vrouwen;Myanmarees;2020/'21;20.0
2536;Totaal mannen en vrouwen;Myanmarees;2021/'22;20.0
2537;Totaal mannen en vrouwen;Myanmarees;2022/'23;20.0
2538;Totaal mannen en vrouwen;Myanmarees;2023/'24;30.0
2539;Totaal mannen en vrouwen;Myanmarees;2024/'25;50.0
2540;Totaal mannen en vrouwen;Namibisch;2005/'06;10.0
2541;Totaal mannen en vrouwen;Namibisch;2006/'07;0.0
2542;Totaal mannen en vrouwen;Namibisch;2007/'08;10.0
2543;Totaal mannen en vrouwen;Namibisch;2008/'09;10.0
2544;Totaal mannen en vrouwen;Namibisch;2009/'10;0.0
2545;Totaal mannen en vrouwen;Namibisch;2010/'11;0.0
2546;Totaal mannen en vrouwen;Namibisch;2011/'12;10.0
2547;Totaal mannen en vrouwen;Namibisch;2012/'13;10.0
2548;Totaal mannen en vrouwen;Namibisch;2013/'14;10.0
2549;Totaal mannen en vrouwen;Namibisch;2014/'15;10.0
2550;Totaal mannen en vrouwen;Namibisch;2015/'16;10.0
2551;Totaal mannen en vrouwen;Namibisch;2016/'17;10.0
2552;Totaal mannen en vrouwen;Namibisch;2017/'18;10.0
2553;Totaal mannen en vrouwen;Namibisch;2018/'19;20.0
2554;Totaal mannen en vrouwen;Namibisch;2019/'20;10.0
2555;Totaal mannen en vrouwen;Namibisch;2020/'21;20.0
2556;Totaal mannen en vrouwen;Namibisch;2021/'22;20.0
2557;Totaal mannen en vrouwen;Namibisch;2022/'23;20.0
2558;Totaal mannen en vrouwen;Namibisch;2023/'24;30.0
2559;Totaal mannen en vrouwen;Namibisch;2024/'25;20.0
2560;Totaal mannen en vrouwen;Nauruaans;2005/'06;0.0
2561;Totaal mannen en vrouwen;Nauruaans;2006/'07;0.0
2562;Totaal mannen en vrouwen;Nauruaans;2007/'08;0.0
2563;Totaal mannen en vrouwen;Nauruaans;2008/'09;0.0
2564;Totaal mannen en vrouwen;Nauruaans;2009/'10;0.0
2565;Totaal mannen en vrouwen;Nauruaans;2010/'11;0.0
2566;Totaal mannen en vrouwen;Nauruaans;2011/'12;0.0
2567;Totaal mannen en vrouwen;Nauruaans;2012/'13;0.0
2568;Totaal mannen en vrouwen;Nauruaans;2013/'14;0.0
2569;Totaal mannen en vrouwen;Nauruaans;2014/'15;0.0
2570;Totaal mannen en vrouwen;Nauruaans;2015/'16;0.0
2571;Totaal mannen en vrouwen;Nauruaans;2016/'17;0.0
2572;Totaal mannen en vrouwen;Nauruaans;2017/'18;0.0
2573;Totaal mannen en vrouwen;Nauruaans;2018/'19;0.0
2574;Totaal mannen en vrouwen;Nauruaans;2019/'20;0.0
2575;Totaal mannen en vrouwen;Nauruaans;2020/'21;0.0
2576;Totaal mannen en vrouwen;Nauruaans;2021/'22;0.0
2577;Totaal mannen en vrouwen;Nauruaans;2022/'23;0.0
2578;Totaal mannen en vrouwen;Nauruaans;2023/'24;0.0
2579;Totaal mannen en vrouwen;Nauruaans;2024/'25;0.0
2580;Totaal mannen en vrouwen;Nepalees;2005/'06;60.0
2581;Totaal mannen en vrouwen;Nepalees;2006/'07;70.0
2582;Totaal mannen en vrouwen;Nepalees;2007/'08;100.0
2583;Totaal mannen en vrouwen;Nepalees;2008/'09;80.0
2584;Totaal mannen en vrouwen;Nepalees;2009/'10;100.0
2585;Totaal mannen en vrouwen;Nepalees;2010/'11;130.0
2586;Totaal mannen en vrouwen;Nepalees;2011/'12;130.0
2587;Totaal mannen en vrouwen;Nepalees;2012/'13;110.0
2588;Totaal mannen en vrouwen;Nepalees;2013/'14;100.0
2589;Totaal mannen en vrouwen;Nepalees;2014/'15;90.0
2590;Totaal mannen en vrouwen;Nepalees;2015/'16;90.0
2591;Totaal mannen en vrouwen;Nepalees;2016/'17;90.0
2592;Totaal mannen en vrouwen;Nepalees;2017/'18;100.0
2593;Totaal mannen en vrouwen;Nepalees;2018/'19;90.0
2594;Totaal mannen en vrouwen;Nepalees;2019/'20;90.0
2595;Totaal mannen en vrouwen;Nepalees;2020/'21;100.0
2596;Totaal mannen en vrouwen;Nepalees;2021/'22;90.0
2597;Totaal mannen en vrouwen;Nepalees;2022/'23;80.0
2598;Totaal mannen en vrouwen;Nepalees;2023/'24;90.0
2599;Totaal mannen en vrouwen;Nepalees;2024/'25;110.0
2600;Totaal mannen en vrouwen;Nicaraguaans;2005/'06;0.0
2601;Totaal mannen en vrouwen;Nicaraguaans;2006/'07;10.0
2602;Totaal mannen en vrouwen;Nicaraguaans;2007/'08;0.0
2603;Totaal mannen en vrouwen;Nicaraguaans;2008/'09;10.0
2604;Totaal mannen en vrouwen;Nicaraguaans;2009/'10;10.0
2605;Totaal mannen en vrouwen;Nicaraguaans;2010/'11;10.0
2606;Totaal mannen en vrouwen;Nicaraguaans;2011/'12;0.0
2607;Totaal mannen en vrouwen;Nicaraguaans;2012/'13;0.0
2608;Totaal mannen en vrouwen;Nicaraguaans;2013/'14;10.0
2609;Totaal mannen en vrouwen;Nicaraguaans;2014/'15;0.0
2610;Totaal mannen en vrouwen;Nicaraguaans;2015/'16;10.0
2611;Totaal mannen en vrouwen;Nicaraguaans;2016/'17;10.0
2612;Totaal mannen en vrouwen;Nicaraguaans;2017/'18;0.0
2613;Totaal mannen en vrouwen;Nicaraguaans;2018/'19;10.0
2614;Totaal mannen en vrouwen;Nicaraguaans;2019/'20;10.0
2615;Totaal mannen en vrouwen;Nicaraguaans;2020/'21;10.0
2616;Totaal mannen en vrouwen;Nicaraguaans;2021/'22;10.0
2617;Totaal mannen en vrouwen;Nicaraguaans;2022/'23;10.0
2618;Totaal mannen en vrouwen;Nicaraguaans;2023/'24;10.0
2619;Totaal mannen en vrouwen;Nicaraguaans;2024/'25;10.0
2620;Totaal mannen en vrouwen;Nieuw-Zeelands;2005/'06;20.0
2621;Totaal mannen en vrouwen;Nieuw-Zeelands;2006/'07;20.0
2622;Totaal mannen en vrouwen;Nieuw-Zeelands;2007/'08;10.0
2623;Totaal mannen en vrouwen;Nieuw-Zeelands;2008/'09;10.0
2624;Totaal mannen en vrouwen;Nieuw-Zeelands;2009/'10;20.0
2625;Totaal mannen en vrouwen;Nieuw-Zeelands;2010/'11;20.0
2626;Totaal mannen en vrouwen;Nieuw-Zeelands;2011/'12;20.0
2627;Totaal mannen en vrouwen;Nieuw-Zeelands;2012/'13;20.0
2628;Totaal mannen en vrouwen;Nieuw-Zeelands;2013/'14;20.0
2629;Totaal mannen en vrouwen;Nieuw-Zeelands;2014/'15;20.0
2630;Totaal mannen en vrouwen;Nieuw-Zeelands;2015/'16;20.0
2631;Totaal mannen en vrouwen;Nieuw-Zeelands;2016/'17;20.0
2632;Totaal mannen en vrouwen;Nieuw-Zeelands;2017/'18;20.0
2633;Totaal mannen en vrouwen;Nieuw-Zeelands;2018/'19;20.0
2634;Totaal mannen en vrouwen;Nieuw-Zeelands;2019/'20;30.0
2635;Totaal mannen en vrouwen;Nieuw-Zeelands;2020/'21;30.0
2636;Totaal mannen en vrouwen;Nieuw-Zeelands;2021/'22;40.0
2637;Totaal mannen en vrouwen;Nieuw-Zeelands;2022/'23;40.0
2638;Totaal mannen en vrouwen;Nieuw-Zeelands;2023/'24;30.0
2639;Totaal mannen en vrouwen;Nieuw-Zeelands;2024/'25;40.0
2640;Totaal mannen en vrouwen;Nigerees;2005/'06;0.0
2641;Totaal mannen en vrouwen;Nigerees;2006/'07;0.0
2642;Totaal mannen en vrouwen;Nigerees;2007/'08;0.0
2643;Totaal mannen en vrouwen;Nigerees;2008/'09;0.0
2644;Totaal mannen en vrouwen;Nigerees;2009/'10;0.0
2645;Totaal mannen en vrouwen;Nigerees;2010/'11;0.0
2646;Totaal mannen en vrouwen;Nigerees;2011/'12;0.0
2647;Totaal mannen en vrouwen;Nigerees;2012/'13;0.0
2648;Totaal mannen en vrouwen;Nigerees;2013/'14;0.0
2649;Totaal mannen en vrouwen;Nigerees;2014/'15;0.0
2650;Totaal mannen en vrouwen;Nigerees;2015/'16;0.0
2651;Totaal mannen en vrouwen;Nigerees;2016/'17;0.0
2652;Totaal mannen en vrouwen;Nigerees;2017/'18;0.0
2653;Totaal mannen en vrouwen;Nigerees;2018/'19;0.0
2654;Totaal mannen en vrouwen;Nigerees;2019/'20;0.0
2655;Totaal mannen en vrouwen;Nigerees;2020/'21;0.0
2656;Totaal mannen en vrouwen;Nigerees;2021/'22;0.0
2657;Totaal mannen en vrouwen;Nigerees;2022/'23;0.0
2658;Totaal mannen en vrouwen;Nigerees;2023/'24;0.0
2659;Totaal mannen en vrouwen;Nigerees;2024/'25;0.0
2660;Totaal mannen en vrouwen;Nigeriaans;2005/'06;140.0
2661;Totaal mannen en vrouwen;Nigeriaans;2006/'07;140.0
2662;Totaal mannen en vrouwen;Nigeriaans;2007/'08;160.0
2663;Totaal mannen en vrouwen;Nigeriaans;2008/'09;170.0
2664;Totaal mannen en vrouwen;Nigeriaans;2009/'10;160.0
2665;Totaal mannen en vrouwen;Nigeriaans;2010/'11;170.0
2666;Totaal mannen en vrouwen;Nigeriaans;2011/'12;180.0
2667;Totaal mannen en vrouwen;Nigeriaans;2012/'13;150.0
2668;Totaal mannen en vrouwen;Nigeriaans;2013/'14;140.0
2669;Totaal mannen en vrouwen;Nigeriaans;2014/'15;160.0
2670;Totaal mannen en vrouwen;Nigeriaans;2015/'16;160.0
2671;Totaal mannen en vrouwen;Nigeriaans;2016/'17;140.0
2672;Totaal mannen en vrouwen;Nigeriaans;2017/'18;150.0
2673;Totaal mannen en vrouwen;Nigeriaans;2018/'19;170.0
2674;Totaal mannen en vrouwen;Nigeriaans;2019/'20;190.0
2675;Totaal mannen en vrouwen;Nigeriaans;2020/'21;240.0
2676;Totaal mannen en vrouwen;Nigeriaans;2021/'22;260.0
2677;Totaal mannen en vrouwen;Nigeriaans;2022/'23;270.0
2678;Totaal mannen en vrouwen;Nigeriaans;2023/'24;290.0
2679;Totaal mannen en vrouwen;Nigeriaans;2024/'25;310.0
2680;Totaal mannen en vrouwen;Noord-Koreaans;2005/'06;0.0
2681;Totaal mannen en vrouwen;Noord-Koreaans;2006/'07;0.0
2682;Totaal mannen en vrouwen;Noord-Koreaans;2007/'08;0.0
2683;Totaal mannen en vrouwen;Noord-Koreaans;2008/'09;0.0
2684;Totaal mannen en vrouwen;Noord-Koreaans;2009/'10;0.0
2685;Totaal mannen en vrouwen;Noord-Koreaans;2010/'11;0.0
2686;Totaal mannen en vrouwen;Noord-Koreaans;2011/'12;0.0
2687;Totaal mannen en vrouwen;Noord-Koreaans;2012/'13;0.0
2688;Totaal mannen en vrouwen;Noord-Koreaans;2013/'14;0.0
2689;Totaal mannen en vrouwen;Noord-Koreaans;2014/'15;0.0
2690;Totaal mannen en vrouwen;Noord-Koreaans;2015/'16;0.0
2691;Totaal mannen en vrouwen;Noord-Koreaans;2016/'17;0.0
2692;Totaal mannen en vrouwen;Noord-Koreaans;2017/'18;0.0
2693;Totaal mannen en vrouwen;Noord-Koreaans;2018/'19;0.0
2694;Totaal mannen en vrouwen;Noord-Koreaans;2019/'20;0.0
2695;Totaal mannen en vrouwen;Noord-Koreaans;2020/'21;0.0
2696;Totaal mannen en vrouwen;Noord-Koreaans;2021/'22;0.0
2697;Totaal mannen en vrouwen;Noord-Koreaans;2022/'23;0.0
2698;Totaal mannen en vrouwen;Noord-Koreaans;2023/'24;0.0
2699;Totaal mannen en vrouwen;Noord-Koreaans;2024/'25;0.0
2700;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2005/'06;80.0
2701;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2006/'07;60.0
2702;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2007/'08;70.0
2703;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2008/'09;60.0
2704;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2009/'10;50.0
2705;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2010/'11;50.0
2706;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2011/'12;50.0
2707;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2012/'13;50.0
2708;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2013/'14;40.0
2709;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2014/'15;60.0
2710;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2015/'16;70.0
2711;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2016/'17;80.0
2712;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2017/'18;70.0
2713;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2018/'19;90.0
2714;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2019/'20;70.0
2715;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2020/'21;90.0
2716;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2021/'22;100.0
2717;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2022/'23;100.0
2718;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2023/'24;110.0
2719;Totaal mannen en vrouwen;Burger van Republiek Noord-Macedonië;2024/'25;80.0
2720;Totaal mannen en vrouwen;Noors;2005/'06;260.0
2721;Totaal mannen en vrouwen;Noors;2006/'07;290.0
2722;Totaal mannen en vrouwen;Noors;2007/'08;320.0
2723;Totaal mannen en vrouwen;Noors;2008/'09;350.0
2724;Totaal mannen en vrouwen;Noors;2009/'10;340.0
2725;Totaal mannen en vrouwen;Noors;2010/'11;360.0
2726;Totaal mannen en vrouwen;Noors;2011/'12;360.0
2727;Totaal mannen en vrouwen;Noors;2012/'13;380.0
2728;Totaal mannen en vrouwen;Noors;2013/'14;400.0
2729;Totaal mannen en vrouwen;Noors;2014/'15;390.0
2730;Totaal mannen en vrouwen;Noors;2015/'16;400.0
2731;Totaal mannen en vrouwen;Noors;2016/'17;460.0
2732;Totaal mannen en vrouwen;Noors;2017/'18;530.0
2733;Totaal mannen en vrouwen;Noors;2018/'19;580.0
2734;Totaal mannen en vrouwen;Noors;2019/'20;590.0
2735;Totaal mannen en vrouwen;Noors;2020/'21;650.0
2736;Totaal mannen en vrouwen;Noors;2021/'22;710.0
2737;Totaal mannen en vrouwen;Noors;2022/'23;670.0
2738;Totaal mannen en vrouwen;Noors;2023/'24;680.0
2739;Totaal mannen en vrouwen;Noors;2024/'25;670.0
2740;Totaal mannen en vrouwen;Oekraïens;2005/'06;210.0
2741;Totaal mannen en vrouwen;Oekraïens;2006/'07;200.0
2742;Totaal mannen en vrouwen;Oekraïens;2007/'08;210.0
2743;Totaal mannen en vrouwen;Oekraïens;2008/'09;210.0
2744;Totaal mannen en vrouwen;Oekraïens;2009/'10;220.0
2745;Totaal mannen en vrouwen;Oekraïens;2010/'11;270.0
2746;Totaal mannen en vrouwen;Oekraïens;2011/'12;240.0
2747;Totaal mannen en vrouwen;Oekraïens;2012/'13;260.0
2748;Totaal mannen en vrouwen;Oekraïens;2013/'14;280.0
2749;Totaal mannen en vrouwen;Oekraïens;2014/'15;300.0
2750;Totaal mannen en vrouwen;Oekraïens;2015/'16;360.0
2751;Totaal mannen en vrouwen;Oekraïens;2016/'17;380.0
2752;Totaal mannen en vrouwen;Oekraïens;2017/'18;440.0
2753;Totaal mannen en vrouwen;Oekraïens;2018/'19;520.0
2754;Totaal mannen en vrouwen;Oekraïens;2019/'20;590.0
2755;Totaal mannen en vrouwen;Oekraïens;2020/'21;700.0
2756;Totaal mannen en vrouwen;Oekraïens;2021/'22;760.0
2757;Totaal mannen en vrouwen;Oekraïens;2022/'23;1110.0
2758;Totaal mannen en vrouwen;Oekraïens;2023/'24;1450.0
2759;Totaal mannen en vrouwen;Oekraïens;2024/'25;1670.0
2760;Totaal mannen en vrouwen;Oezbeeks;2005/'06;10.0
2761;Totaal mannen en vrouwen;Oezbeeks;2006/'07;10.0
2762;Totaal mannen en vrouwen;Oezbeeks;2007/'08;20.0
2763;Totaal mannen en vrouwen;Oezbeeks;2008/'09;20.0
2764;Totaal mannen en vrouwen;Oezbeeks;2009/'10;20.0
2765;Totaal mannen en vrouwen;Oezbeeks;2010/'11;20.0
2766;Totaal mannen en vrouwen;Oezbeeks;2011/'12;20.0
2767;Totaal mannen en vrouwen;Oezbeeks;2012/'13;20.0
2768;Totaal mannen en vrouwen;Oezbeeks;2013/'14;20.0
2769;Totaal mannen en vrouwen;Oezbeeks;2014/'15;20.0
2770;Totaal mannen en vrouwen;Oezbeeks;2015/'16;30.0
2771;Totaal mannen en vrouwen;Oezbeeks;2016/'17;30.0
2772;Totaal mannen en vrouwen;Oezbeeks;2017/'18;30.0
2773;Totaal mannen en vrouwen;Oezbeeks;2018/'19;30.0
2774;Totaal mannen en vrouwen;Oezbeeks;2019/'20;30.0
2775;Totaal mannen en vrouwen;Oezbeeks;2020/'21;40.0
2776;Totaal mannen en vrouwen;Oezbeeks;2021/'22;40.0
2777;Totaal mannen en vrouwen;Oezbeeks;2022/'23;40.0
2778;Totaal mannen en vrouwen;Oezbeeks;2023/'24;40.0
2779;Totaal mannen en vrouwen;Oezbeeks;2024/'25;40.0
2780;Totaal mannen en vrouwen;Omaans;2005/'06;0.0
2781;Totaal mannen en vrouwen;Omaans;2006/'07;0.0
2782;Totaal mannen en vrouwen;Omaans;2007/'08;0.0
2783;Totaal mannen en vrouwen;Omaans;2008/'09;0.0
2784;Totaal mannen en vrouwen;Omaans;2009/'10;10.0
2785;Totaal mannen en vrouwen;Omaans;2010/'11;10.0
2786;Totaal mannen en vrouwen;Omaans;2011/'12;10.0
2787;Totaal mannen en vrouwen;Omaans;2012/'13;20.0
2788;Totaal mannen en vrouwen;Omaans;2013/'14;60.0
2789;Totaal mannen en vrouwen;Omaans;2014/'15;100.0
2790;Totaal mannen en vrouwen;Omaans;2015/'16;120.0
2791;Totaal mannen en vrouwen;Omaans;2016/'17;130.0
2792;Totaal mannen en vrouwen;Omaans;2017/'18;140.0
2793;Totaal mannen en vrouwen;Omaans;2018/'19;150.0
2794;Totaal mannen en vrouwen;Omaans;2019/'20;150.0
2795;Totaal mannen en vrouwen;Omaans;2020/'21;170.0
2796;Totaal mannen en vrouwen;Omaans;2021/'22;150.0
2797;Totaal mannen en vrouwen;Omaans;2022/'23;140.0
2798;Totaal mannen en vrouwen;Omaans;2023/'24;100.0
2799;Totaal mannen en vrouwen;Omaans;2024/'25;70.0
2800;Totaal mannen en vrouwen;Oostenrijks;2005/'06;160.0
2801;Totaal mannen en vrouwen;Oostenrijks;2006/'07;170.0
2802;Totaal mannen en vrouwen;Oostenrijks;2007/'08;210.0
2803;Totaal mannen en vrouwen;Oostenrijks;2008/'09;230.0
2804;Totaal mannen en vrouwen;Oostenrijks;2009/'10;250.0
2805;Totaal mannen en vrouwen;Oostenrijks;2010/'11;260.0
2806;Totaal mannen en vrouwen;Oostenrijks;2011/'12;320.0
2807;Totaal mannen en vrouwen;Oostenrijks;2012/'13;350.0
2808;Totaal mannen en vrouwen;Oostenrijks;2013/'14;390.0
2809;Totaal mannen en vrouwen;Oostenrijks;2014/'15;430.0
2810;Totaal mannen en vrouwen;Oostenrijks;2015/'16;470.0
2811;Totaal mannen en vrouwen;Oostenrijks;2016/'17;550.0
2812;Totaal mannen en vrouwen;Oostenrijks;2017/'18;660.0
2813;Totaal mannen en vrouwen;Oostenrijks;2018/'19;760.0
2814;Totaal mannen en vrouwen;Oostenrijks;2019/'20;860.0
2815;Totaal mannen en vrouwen;Oostenrijks;2020/'21;960.0
2816;Totaal mannen en vrouwen;Oostenrijks;2021/'22;1010.0
2817;Totaal mannen en vrouwen;Oostenrijks;2022/'23;1030.0
2818;Totaal mannen en vrouwen;Oostenrijks;2023/'24;1020.0
2819;Totaal mannen en vrouwen;Oostenrijks;2024/'25;1010.0
2820;Totaal mannen en vrouwen;Pakistaans;2005/'06;110.0
2821;Totaal mannen en vrouwen;Pakistaans;2006/'07;120.0
2822;Totaal mannen en vrouwen;Pakistaans;2007/'08;170.0
2823;Totaal mannen en vrouwen;Pakistaans;2008/'09;160.0
2824;Totaal mannen en vrouwen;Pakistaans;2009/'10;130.0
2825;Totaal mannen en vrouwen;Pakistaans;2010/'11;120.0
2826;Totaal mannen en vrouwen;Pakistaans;2011/'12;120.0
2827;Totaal mannen en vrouwen;Pakistaans;2012/'13;110.0
2828;Totaal mannen en vrouwen;Pakistaans;2013/'14;110.0
2829;Totaal mannen en vrouwen;Pakistaans;2014/'15;130.0
2830;Totaal mannen en vrouwen;Pakistaans;2015/'16;160.0
2831;Totaal mannen en vrouwen;Pakistaans;2016/'17;160.0
2832;Totaal mannen en vrouwen;Pakistaans;2017/'18;240.0
2833;Totaal mannen en vrouwen;Pakistaans;2018/'19;280.0
2834;Totaal mannen en vrouwen;Pakistaans;2019/'20;280.0
2835;Totaal mannen en vrouwen;Pakistaans;2020/'21;290.0
2836;Totaal mannen en vrouwen;Pakistaans;2021/'22;290.0
2837;Totaal mannen en vrouwen;Pakistaans;2022/'23;280.0
2838;Totaal mannen en vrouwen;Pakistaans;2023/'24;290.0
2839;Totaal mannen en vrouwen;Pakistaans;2024/'25;320.0
2840;Totaal mannen en vrouwen;Palause;2005/'06;0.0
2841;Totaal mannen en vrouwen;Palause;2006/'07;0.0
2842;Totaal mannen en vrouwen;Palause;2007/'08;0.0
2843;Totaal mannen en vrouwen;Palause;2008/'09;0.0
2844;Totaal mannen en vrouwen;Palause;2009/'10;0.0
2845;Totaal mannen en vrouwen;Palause;2010/'11;0.0
2846;Totaal mannen en vrouwen;Palause;2011/'12;0.0
2847;Totaal mannen en vrouwen;Palause;2012/'13;0.0
2848;Totaal mannen en vrouwen;Palause;2013/'14;0.0
2849;Totaal mannen en vrouwen;Palause;2014/'15;0.0
