ID;Geslacht;TypeZelfstandigeInStartjaar;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
2153;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2010;0.7
2154;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2011;0.8
2155;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2012;0.8
2156;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2013;
2157;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2014;
2158;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2015;
2159;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;H Vervoer en opslag;5 jaar na startjaar;2016;
2160;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2008;0.4
2161;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2009;0.5
2162;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2010;0.6
2163;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2011;0.5
2164;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2012;0.6
2165;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2013;0.6
2166;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2014;0.6
2167;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2015;0.7
2168;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;1 jaar na startjaar;2016;0.7
2169;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2008;0.4
2170;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2009;0.5
2171;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2010;0.6
2172;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2011;0.5
2173;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2012;0.6
2174;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2013;0.6
2175;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2014;0.6
2176;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2015;0.7
2177;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;2 jaar na startjaar;2016;
2178;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2008;0.4
2179;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2009;0.5
2180;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2010;0.6
2181;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2011;0.5
2182;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2012;0.6
2183;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2013;0.6
2184;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2014;0.6
2185;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2015;
2186;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;3 jaar na startjaar;2016;
2187;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2008;0.4
2188;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2009;0.5
2189;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2010;0.6
2190;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2011;0.5
2191;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2012;0.6
2192;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2013;0.6
2193;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2014;
2194;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2015;
2195;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;4 jaar na startjaar;2016;
2196;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2008;0.4
2197;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2009;0.5
2198;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2010;0.6
2199;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2011;0.5
2200;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2012;0.6
2201;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2013;
2202;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2014;
2203;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2015;
2204;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;I Horeca;5 jaar na startjaar;2016;
2205;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2008;0.7
2206;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2009;0.8
2207;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2010;1.3
2208;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2011;1.4
2209;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2012;1.5
2210;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2013;1.3
2211;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2014;1.3
2212;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2015;1.8
2213;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;1 jaar na startjaar;2016;1.7
2214;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2008;0.7
2215;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2009;0.8
2216;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2010;1.3
2217;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2011;1.4
2218;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2012;1.5
2219;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2013;1.3
2220;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2014;1.3
2221;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2015;1.8
2222;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;2 jaar na startjaar;2016;
2223;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2008;0.7
2224;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2009;0.8
2225;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2010;1.3
2226;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2011;1.4
2227;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2012;1.5
2228;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2013;1.3
2229;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2014;1.3
2230;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2015;
2231;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;3 jaar na startjaar;2016;
2232;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2008;0.7
2233;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2009;0.8
2234;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2010;1.3
2235;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2011;1.4
2236;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2012;1.5
2237;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2013;1.3
2238;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2014;
2239;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2015;
2240;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;4 jaar na startjaar;2016;
2241;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2008;0.7
2242;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2009;0.8
2243;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2010;1.3
2244;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2011;1.4
2245;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2012;1.5
2246;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2013;
2247;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2014;
2248;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2015;
2249;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;J Informatie en communicatie;5 jaar na startjaar;2016;
2250;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2008;0.1
2251;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2009;0.1
2252;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2010;0.1
2253;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2011;0.1
2254;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2012;0.1
2255;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2013;0.1
2256;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2014;0.1
2257;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2015;0.1
2258;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;1 jaar na startjaar;2016;0.2
2259;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2008;0.1
2260;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2009;0.1
2261;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2010;0.1
2262;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2011;0.1
2263;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2012;0.1
2264;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2013;0.1
2265;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2014;0.1
2266;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2015;0.1
2267;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;2 jaar na startjaar;2016;
2268;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2008;0.1
2269;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2009;0.1
2270;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2010;0.1
2271;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2011;0.1
2272;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2012;0.1
2273;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2013;0.1
2274;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2014;0.1
2275;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2015;
2276;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;3 jaar na startjaar;2016;
2277;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2008;0.1
2278;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2009;0.1
2279;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2010;0.1
2280;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2011;0.1
2281;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2012;0.1
2282;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2013;0.1
2283;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2014;
2284;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2015;
2285;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;4 jaar na startjaar;2016;
2286;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2008;0.1
2287;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2009;0.1
2288;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2010;0.1
2289;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2011;0.1
2290;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2012;0.1
2291;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2013;
2292;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2014;
2293;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2015;
2294;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;K Financiële dienstverlening;5 jaar na startjaar;2016;
2295;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2008;0.0
2296;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2009;0.0
2297;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2010;0.1
2298;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2011;0.1
2299;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2012;0.0
2300;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2013;0.1
2301;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2014;0.1
2302;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2015;0.1
2303;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;1 jaar na startjaar;2016;0.0
2304;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2008;0.0
2305;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2009;0.0
2306;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2010;0.1
2307;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2011;0.1
2308;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2012;0.0
2309;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2013;0.1
2310;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2014;0.1
2311;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2015;0.1
2312;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;2 jaar na startjaar;2016;
2313;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2008;0.0
2314;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2009;0.0
2315;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2010;0.1
2316;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2011;0.1
2317;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2012;0.0
2318;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2013;0.1
2319;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2014;0.1
2320;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2015;
2321;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;3 jaar na startjaar;2016;
2322;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2008;0.0
2323;Totaal mannen en vrouwen;Zelfstandige;Totaal;Leeftijd: Jonger dan 25 jaar;L Verhuur en handel van onroerend goed;4 jaar na startjaar;2009;0.0
