ID;Geslacht;Herkomstland;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
2045;Vrouwen;Overig Europa;2052;11678;8452;3226
2046;Vrouwen;Overig Europa;2053;11678;8459;3219
2047;Vrouwen;Overig Europa;2054;11678;8465;3213
2048;Vrouwen;Overig Europa;2055;11678;8471;3207
2049;Vrouwen;Overig Europa;2056;11678;8476;3202
2050;Vrouwen;Overig Europa;2057;11678;8480;3198
2051;Vrouwen;Overig Europa;2058;11678;8484;3194
2052;Vrouwen;Overig Europa;2059;11678;8488;3190
2053;Vrouwen;Overig Europa;2060;11678;8491;3187
2054;Vrouwen;Overig Europa;2061;11678;8494;3184
2055;Vrouwen;Overig Europa;2062;11678;8498;3180
2056;Vrouwen;Overig Europa;2063;11678;8501;3177
2057;Vrouwen;Overig Europa;2064;11678;8504;3174
2058;Vrouwen;Overig Europa;2065;11678;8507;3171
2059;Vrouwen;Overig Europa;2066;11678;8510;3168
2060;Vrouwen;Overig Europa;2067;11678;8514;3164
2061;Vrouwen;Overig Europa;2068;11678;8517;3161
2062;Vrouwen;Overig Europa;2069;11678;8520;3158
2063;Vrouwen;Overig Europa;2070;11678;8524;3154
2064;Vrouwen;Totaal buiten Europa;2023;68947;22296;46652
2065;Vrouwen;Totaal buiten Europa;2024;68205;25655;42551
2066;Vrouwen;Totaal buiten Europa;2025;68218;28960;39257
2067;Vrouwen;Totaal buiten Europa;2026;68171;32312;35858
2068;Vrouwen;Totaal buiten Europa;2027;68041;35784;32258
2069;Vrouwen;Totaal buiten Europa;2028;68257;39511;28746
2070;Vrouwen;Totaal buiten Europa;2029;69032;40383;28648
2071;Vrouwen;Totaal buiten Europa;2030;69670;41239;28430
2072;Vrouwen;Totaal buiten Europa;2031;70188;42008;28181
2073;Vrouwen;Totaal buiten Europa;2032;70546;42637;27909
2074;Vrouwen;Totaal buiten Europa;2033;70546;43112;27434
2075;Vrouwen;Totaal buiten Europa;2034;70546;43466;27080
2076;Vrouwen;Totaal buiten Europa;2035;70546;43770;26776
2077;Vrouwen;Totaal buiten Europa;2036;70546;44070;26476
2078;Vrouwen;Totaal buiten Europa;2037;70546;44340;26206
2079;Vrouwen;Totaal buiten Europa;2038;70546;44580;25966
2080;Vrouwen;Totaal buiten Europa;2039;70546;44785;25762
2081;Vrouwen;Totaal buiten Europa;2040;70546;44961;25586
2082;Vrouwen;Totaal buiten Europa;2041;70546;45113;25433
2083;Vrouwen;Totaal buiten Europa;2042;70546;45246;25300
2084;Vrouwen;Totaal buiten Europa;2043;70546;45365;25183
2085;Vrouwen;Totaal buiten Europa;2044;70546;45473;25073
2086;Vrouwen;Totaal buiten Europa;2045;70546;45570;24976
2087;Vrouwen;Totaal buiten Europa;2046;70546;45656;24890
2088;Vrouwen;Totaal buiten Europa;2047;70546;45724;24824
2089;Vrouwen;Totaal buiten Europa;2048;70546;45782;24765
2090;Vrouwen;Totaal buiten Europa;2049;70546;45838;24708
2091;Vrouwen;Totaal buiten Europa;2050;70546;45888;24658
2092;Vrouwen;Totaal buiten Europa;2051;70546;45944;24602
2093;Vrouwen;Totaal buiten Europa;2052;70546;45980;24567
2094;Vrouwen;Totaal buiten Europa;2053;70546;45995;24550
2095;Vrouwen;Totaal buiten Europa;2054;70546;46012;24535
2096;Vrouwen;Totaal buiten Europa;2055;70546;46027;24519
2097;Vrouwen;Totaal buiten Europa;2056;70546;46045;24500
2098;Vrouwen;Totaal buiten Europa;2057;70546;46065;24481
2099;Vrouwen;Totaal buiten Europa;2058;70546;46085;24460
2100;Vrouwen;Totaal buiten Europa;2059;70546;46105;24440
2101;Vrouwen;Totaal buiten Europa;2060;70546;46123;24424
2102;Vrouwen;Totaal buiten Europa;2061;70546;46140;24405
2103;Vrouwen;Totaal buiten Europa;2062;70546;46157;24389
2104;Vrouwen;Totaal buiten Europa;2063;70546;46173;24372
2105;Vrouwen;Totaal buiten Europa;2064;70546;46189;24357
2106;Vrouwen;Totaal buiten Europa;2065;70546;46205;24340
2107;Vrouwen;Totaal buiten Europa;2066;70546;46226;24321
2108;Vrouwen;Totaal buiten Europa;2067;70546;46243;24305
2109;Vrouwen;Totaal buiten Europa;2068;70546;46260;24286
2110;Vrouwen;Totaal buiten Europa;2069;70546;46277;24268
2111;Vrouwen;Totaal buiten Europa;2070;70546;46294;24252
2112;Vrouwen;Indonesië;2023;1509;736;773
2113;Vrouwen;Indonesië;2024;1490;815;675
2114;Vrouwen;Indonesië;2025;1488;883;605
2115;Vrouwen;Indonesië;2026;1484;944;540
2116;Vrouwen;Indonesië;2027;1483;1006;477
2117;Vrouwen;Indonesië;2028;1474;1067;407
2118;Vrouwen;Indonesië;2029;1483;1066;417
2119;Vrouwen;Indonesië;2030;1491;1072;418
2120;Vrouwen;Indonesië;2031;1496;1079;417
2121;Vrouwen;Indonesië;2032;1499;1084;415
2122;Vrouwen;Indonesië;2033;1499;1089;410
2123;Vrouwen;Indonesië;2034;1499;1092;407
2124;Vrouwen;Indonesië;2035;1499;1094;405
2125;Vrouwen;Indonesië;2036;1499;1097;402
2126;Vrouwen;Indonesië;2037;1499;1098;401
2127;Vrouwen;Indonesië;2038;1499;1100;399
2128;Vrouwen;Indonesië;2039;1499;1102;397
2129;Vrouwen;Indonesië;2040;1499;1103;396
2130;Vrouwen;Indonesië;2041;1499;1105;394
2131;Vrouwen;Indonesië;2042;1499;1106;394
2132;Vrouwen;Indonesië;2043;1499;1107;392
2133;Vrouwen;Indonesië;2044;1499;1108;391
2134;Vrouwen;Indonesië;2045;1499;1108;391
2135;Vrouwen;Indonesië;2046;1499;1109;390
2136;Vrouwen;Indonesië;2047;1499;1110;390
2137;Vrouwen;Indonesië;2048;1499;1110;389
2138;Vrouwen;Indonesië;2049;1499;1110;389
2139;Vrouwen;Indonesië;2050;1499;1110;389
2140;Vrouwen;Indonesië;2051;1499;1111;388
2141;Vrouwen;Indonesië;2052;1499;1112;388
2142;Vrouwen;Indonesië;2053;1499;1112;387
2143;Vrouwen;Indonesië;2054;1499;1112;387
2144;Vrouwen;Indonesië;2055;1499;1112;387
2145;Vrouwen;Indonesië;2056;1499;1112;387
2146;Vrouwen;Indonesië;2057;1499;1112;387
2147;Vrouwen;Indonesië;2058;1499;1112;387
2148;Vrouwen;Indonesië;2059;1499;1112;387
2149;Vrouwen;Indonesië;2060;1499;1112;387
2150;Vrouwen;Indonesië;2061;1499;1112;387
2151;Vrouwen;Indonesië;2062;1499;1112;387
2152;Vrouwen;Indonesië;2063;1499;1112;387
2153;Vrouwen;Indonesië;2064;1499;1112;387
2154;Vrouwen;Indonesië;2065;1499;1112;387
2155;Vrouwen;Indonesië;2066;1499;1112;387
2156;Vrouwen;Indonesië;2067;1499;1112;387
2157;Vrouwen;Indonesië;2068;1499;1112;386
2158;Vrouwen;Indonesië;2069;1499;1112;386
2159;Vrouwen;Indonesië;2070;1499;1113;386
2160;Vrouwen;Marokko;2023;1653;340;1313
2161;Vrouwen;Marokko;2024;1560;372;1188
2162;Vrouwen;Marokko;2025;1522;408;1114
2163;Vrouwen;Marokko;2026;1492;449;1043
2164;Vrouwen;Marokko;2027;1452;489;963
2165;Vrouwen;Marokko;2028;1408;537;871
2166;Vrouwen;Marokko;2029;1407;535;872
2167;Vrouwen;Marokko;2030;1407;533;874
2168;Vrouwen;Marokko;2031;1407;527;880
2169;Vrouwen;Marokko;2032;1407;526;881
2170;Vrouwen;Marokko;2033;1407;527;880
2171;Vrouwen;Marokko;2034;1407;523;884
2172;Vrouwen;Marokko;2035;1407;522;885
2173;Vrouwen;Marokko;2036;1407;521;886
2174;Vrouwen;Marokko;2037;1407;521;886
2175;Vrouwen;Marokko;2038;1407;521;886
2176;Vrouwen;Marokko;2039;1407;522;886
2177;Vrouwen;Marokko;2040;1407;522;885
2178;Vrouwen;Marokko;2041;1407;522;885
2179;Vrouwen;Marokko;2042;1407;523;884
2180;Vrouwen;Marokko;2043;1407;523;884
2181;Vrouwen;Marokko;2044;1407;524;883
2182;Vrouwen;Marokko;2045;1407;525;882
2183;Vrouwen;Marokko;2046;1407;526;881
2184;Vrouwen;Marokko;2047;1407;527;880
2185;Vrouwen;Marokko;2048;1407;528;879
2186;Vrouwen;Marokko;2049;1407;529;878
2187;Vrouwen;Marokko;2050;1407;529;878
2188;Vrouwen;Marokko;2051;1407;530;877
2189;Vrouwen;Marokko;2052;1407;531;876
2190;Vrouwen;Marokko;2053;1407;532;875
2191;Vrouwen;Marokko;2054;1407;533;874
2192;Vrouwen;Marokko;2055;1407;534;873
2193;Vrouwen;Marokko;2056;1407;534;872
2194;Vrouwen;Marokko;2057;1407;535;872
2195;Vrouwen;Marokko;2058;1407;536;871
2196;Vrouwen;Marokko;2059;1407;536;871
2197;Vrouwen;Marokko;2060;1407;536;870
2198;Vrouwen;Marokko;2061;1407;537;870
2199;Vrouwen;Marokko;2062;1407;537;870
2200;Vrouwen;Marokko;2063;1407;537;870
2201;Vrouwen;Marokko;2064;1407;537;870
2202;Vrouwen;Marokko;2065;1407;536;870
2203;Vrouwen;Marokko;2066;1407;536;871
2204;Vrouwen;Marokko;2067;1407;536;872
2205;Vrouwen;Marokko;2068;1407;535;872
2206;Vrouwen;Marokko;2069;1407;534;873
2207;Vrouwen;Marokko;2070;1407;534;873
2208;Vrouwen;Nederlandse Cariben;2023;2475;972;1503
2209;Vrouwen;Nederlandse Cariben;2024;2249;1061;1188
2210;Vrouwen;Nederlandse Cariben;2025;2159;1139;1020
2211;Vrouwen;Nederlandse Cariben;2026;2073;1214;859
2212;Vrouwen;Nederlandse Cariben;2027;1980;1287;693
2213;Vrouwen;Nederlandse Cariben;2028;1868;1347;521
2214;Vrouwen;Nederlandse Cariben;2029;1870;1312;558
2215;Vrouwen;Nederlandse Cariben;2030;1870;1288;582
2216;Vrouwen;Nederlandse Cariben;2031;1870;1270;600
2217;Vrouwen;Nederlandse Cariben;2032;1870;1250;620
2218;Vrouwen;Nederlandse Cariben;2033;1870;1234;636
2219;Vrouwen;Nederlandse Cariben;2034;1870;1224;646
2220;Vrouwen;Nederlandse Cariben;2035;1870;1215;655
2221;Vrouwen;Nederlandse Cariben;2036;1870;1208;662
2222;Vrouwen;Nederlandse Cariben;2037;1870;1202;668
2223;Vrouwen;Nederlandse Cariben;2038;1870;1197;673
2224;Vrouwen;Nederlandse Cariben;2039;1870;1192;678
2225;Vrouwen;Nederlandse Cariben;2040;1870;1188;682
2226;Vrouwen;Nederlandse Cariben;2041;1870;1186;684
2227;Vrouwen;Nederlandse Cariben;2042;1870;1184;686
2228;Vrouwen;Nederlandse Cariben;2043;1870;1182;688
2229;Vrouwen;Nederlandse Cariben;2044;1870;1181;689
2230;Vrouwen;Nederlandse Cariben;2045;1870;1181;689
2231;Vrouwen;Nederlandse Cariben;2046;1870;1182;688
2232;Vrouwen;Nederlandse Cariben;2047;1870;1182;688
2233;Vrouwen;Nederlandse Cariben;2048;1870;1182;688
2234;Vrouwen;Nederlandse Cariben;2049;1870;1183;687
2235;Vrouwen;Nederlandse Cariben;2050;1870;1183;687
2236;Vrouwen;Nederlandse Cariben;2051;1870;1183;687
2237;Vrouwen;Nederlandse Cariben;2052;1870;1183;687
2238;Vrouwen;Nederlandse Cariben;2053;1870;1183;687
2239;Vrouwen;Nederlandse Cariben;2054;1870;1184;686
2240;Vrouwen;Nederlandse Cariben;2055;1870;1184;686
2241;Vrouwen;Nederlandse Cariben;2056;1870;1185;685
2242;Vrouwen;Nederlandse Cariben;2057;1870;1186;684
2243;Vrouwen;Nederlandse Cariben;2058;1870;1187;683
2244;Vrouwen;Nederlandse Cariben;2059;1870;1189;681
2245;Vrouwen;Nederlandse Cariben;2060;1870;1190;680
2246;Vrouwen;Nederlandse Cariben;2061;1870;1191;679
2247;Vrouwen;Nederlandse Cariben;2062;1870;1192;678
2248;Vrouwen;Nederlandse Cariben;2063;1870;1193;677
2249;Vrouwen;Nederlandse Cariben;2064;1870;1194;676
2250;Vrouwen;Nederlandse Cariben;2065;1870;1195;675
2251;Vrouwen;Nederlandse Cariben;2066;1870;1197;673
2252;Vrouwen;Nederlandse Cariben;2067;1870;1198;672
2253;Vrouwen;Nederlandse Cariben;2068;1870;1200;670
2254;Vrouwen;Nederlandse Cariben;2069;1870;1201;669
2255;Vrouwen;Nederlandse Cariben;2070;1870;1202;668
2256;Vrouwen;Suriname;2023;1907;320;1587
2257;Vrouwen;Suriname;2024;1810;376;1434
2258;Vrouwen;Suriname;2025;1768;447;1321
2259;Vrouwen;Suriname;2026;1728;532;1196
2260;Vrouwen;Suriname;2027;1685;631;1054
2261;Vrouwen;Suriname;2028;1632;749;883
2262;Vrouwen;Suriname;2029;1619;746;872
2263;Vrouwen;Suriname;2030;1619;748;871
2264;Vrouwen;Suriname;2031;1619;752;868
2265;Vrouwen;Suriname;2032;1619;753;866
2266;Vrouwen;Suriname;2033;1619;755;864
2267;Vrouwen;Suriname;2034;1619;757;862
2268;Vrouwen;Suriname;2035;1619;759;860
2269;Vrouwen;Suriname;2036;1619;764;855
2270;Vrouwen;Suriname;2037;1619;769;850
2271;Vrouwen;Suriname;2038;1619;775;844
2272;Vrouwen;Suriname;2039;1619;779;840
2273;Vrouwen;Suriname;2040;1619;784;835
2274;Vrouwen;Suriname;2041;1619;789;830
2275;Vrouwen;Suriname;2042;1619;793;826
2276;Vrouwen;Suriname;2043;1619;798;821
2277;Vrouwen;Suriname;2044;1619;803;816
2278;Vrouwen;Suriname;2045;1619;807;812
2279;Vrouwen;Suriname;2046;1619;813;806
2280;Vrouwen;Suriname;2047;1619;817;802
2281;Vrouwen;Suriname;2048;1619;820;799
2282;Vrouwen;Suriname;2049;1619;822;797
2283;Vrouwen;Suriname;2050;1619;823;796
2284;Vrouwen;Suriname;2051;1619;826;793
2285;Vrouwen;Suriname;2052;1619;829;790
2286;Vrouwen;Suriname;2053;1619;830;789
2287;Vrouwen;Suriname;2054;1619;830;789
2288;Vrouwen;Suriname;2055;1619;830;790
2289;Vrouwen;Suriname;2056;1619;829;790
2290;Vrouwen;Suriname;2057;1619;829;790
2291;Vrouwen;Suriname;2058;1619;828;790
2292;Vrouwen;Suriname;2059;1619;828;791
2293;Vrouwen;Suriname;2060;1619;827;792
2294;Vrouwen;Suriname;2061;1619;826;793
2295;Vrouwen;Suriname;2062;1619;825;794
2296;Vrouwen;Suriname;2063;1619;824;794
2297;Vrouwen;Suriname;2064;1619;824;795
2298;Vrouwen;Suriname;2065;1619;824;795
2299;Vrouwen;Suriname;2066;1619;824;796
2300;Vrouwen;Suriname;2067;1619;824;796
2301;Vrouwen;Suriname;2068;1619;823;796
2302;Vrouwen;Suriname;2069;1619;823;796
2303;Vrouwen;Suriname;2070;1619;824;795
2304;Vrouwen;Turkije;2023;6423;1458;4965
2305;Vrouwen;Turkije;2024;5817;1677;4140
2306;Vrouwen;Turkije;2025;5239;1860;3378
2307;Vrouwen;Turkije;2026;4674;2012;2662
2308;Vrouwen;Turkije;2027;4127;2140;1987
2309;Vrouwen;Turkije;2028;4158;2224;1934
2310;Vrouwen;Turkije;2029;4191;2315;1876
2311;Vrouwen;Turkije;2030;4214;2312;1902
2312;Vrouwen;Turkije;2031;4232;2319;1913
2313;Vrouwen;Turkije;2032;4247;2309;1938
2314;Vrouwen;Turkije;2033;4247;2307;1940
2315;Vrouwen;Turkije;2034;4247;2311;1936
2316;Vrouwen;Turkije;2035;4247;2323;1924
2317;Vrouwen;Turkije;2036;4247;2340;1907
2318;Vrouwen;Turkije;2037;4247;2358;1889
2319;Vrouwen;Turkije;2038;4247;2376;1871
2320;Vrouwen;Turkije;2039;4247;2390;1857
2321;Vrouwen;Turkije;2040;4247;2403;1844
2322;Vrouwen;Turkije;2041;4247;2415;1832
2323;Vrouwen;Turkije;2042;4247;2428;1819
2324;Vrouwen;Turkije;2043;4247;2442;1806
2325;Vrouwen;Turkije;2044;4247;2458;1789
2326;Vrouwen;Turkije;2045;4247;2473;1774
2327;Vrouwen;Turkije;2046;4247;2486;1761
2328;Vrouwen;Turkije;2047;4247;2496;1751
2329;Vrouwen;Turkije;2048;4247;2504;1744
2330;Vrouwen;Turkije;2049;4247;2513;1734
2331;Vrouwen;Turkije;2050;4247;2521;1726
2332;Vrouwen;Turkije;2051;4247;2526;1721
2333;Vrouwen;Turkije;2052;4247;2526;1721
2334;Vrouwen;Turkije;2053;4247;2518;1729
2335;Vrouwen;Turkije;2054;4247;2511;1736
2336;Vrouwen;Turkije;2055;4247;2506;1740
2337;Vrouwen;Turkije;2056;4247;2505;1742
2338;Vrouwen;Turkije;2057;4247;2505;1742
2339;Vrouwen;Turkije;2058;4247;2507;1740
2340;Vrouwen;Turkije;2059;4247;2508;1738
2341;Vrouwen;Turkije;2060;4247;2510;1738
2342;Vrouwen;Turkije;2061;4247;2510;1737
2343;Vrouwen;Turkije;2062;4247;2511;1736
2344;Vrouwen;Turkije;2063;4247;2511;1736
2345;Vrouwen;Turkije;2064;4247;2512;1736
2346;Vrouwen;Turkije;2065;4247;2512;1735
2347;Vrouwen;Turkije;2066;4247;2514;1733
2348;Vrouwen;Turkije;2067;4247;2515;1732
2349;Vrouwen;Turkije;2068;4247;2516;1731
2350;Vrouwen;Turkije;2069;4247;2517;1730
2351;Vrouwen;Turkije;2070;4247;2518;1729
2352;Vrouwen;Afrika;2023;8926;2233;6693
2353;Vrouwen;Afrika;2024;9228;2695;6533
2354;Vrouwen;Afrika;2025;9665;3214;6451
2355;Vrouwen;Afrika;2026;10077;3790;6286
2356;Vrouwen;Afrika;2027;10472;4441;6031
2357;Vrouwen;Afrika;2028;10434;5183;5251
2358;Vrouwen;Afrika;2029;10528;5341;5187
2359;Vrouwen;Afrika;2030;10597;5486;5111
2360;Vrouwen;Afrika;2031;10657;5633;5024
2361;Vrouwen;Afrika;2032;10693;5763;4930
2362;Vrouwen;Afrika;2033;10693;5876;4817
2363;Vrouwen;Afrika;2034;10693;5982;4711
2364;Vrouwen;Afrika;2035;10693;6075;4618
2365;Vrouwen;Afrika;2036;10693;6158;4535
2366;Vrouwen;Afrika;2037;10693;6227;4466
2367;Vrouwen;Afrika;2038;10693;6287;4406
2368;Vrouwen;Afrika;2039;10693;6339;4354
2369;Vrouwen;Afrika;2040;10693;6384;4310
2370;Vrouwen;Afrika;2041;10693;6423;4270
2371;Vrouwen;Afrika;2042;10693;6458;4234
2372;Vrouwen;Afrika;2043;10693;6492;4202
2373;Vrouwen;Afrika;2044;10693;6518;4175
2374;Vrouwen;Afrika;2045;10693;6543;4150
2375;Vrouwen;Afrika;2046;10693;6565;4128
2376;Vrouwen;Afrika;2047;10693;6584;4110
2377;Vrouwen;Afrika;2048;10693;6599;4094
2378;Vrouwen;Afrika;2049;10693;6611;4082
2379;Vrouwen;Afrika;2050;10693;6622;4071
2380;Vrouwen;Afrika;2051;10693;6632;4061
2381;Vrouwen;Afrika;2052;10693;6642;4051
2382;Vrouwen;Afrika;2053;10693;6649;4044
2383;Vrouwen;Afrika;2054;10693;6656;4038
2384;Vrouwen;Afrika;2055;10693;6661;4032
2385;Vrouwen;Afrika;2056;10693;6666;4027
2386;Vrouwen;Afrika;2057;10693;6670;4023
2387;Vrouwen;Afrika;2058;10693;6674;4019
2388;Vrouwen;Afrika;2059;10693;6677;4016
2389;Vrouwen;Afrika;2060;10693;6681;4012
2390;Vrouwen;Afrika;2061;10693;6684;4008
2391;Vrouwen;Afrika;2062;10693;6688;4005
2392;Vrouwen;Afrika;2063;10693;6692;4001
2393;Vrouwen;Afrika;2064;10693;6696;3996
2394;Vrouwen;Afrika;2065;10693;6700;3993
2395;Vrouwen;Afrika;2066;10693;6704;3989
2396;Vrouwen;Afrika;2067;10693;6708;3985
2397;Vrouwen;Afrika;2068;10693;6712;3982
2398;Vrouwen;Afrika;2069;10693;6715;3978
2399;Vrouwen;Afrika;2070;10693;6718;3975
2400;Vrouwen;Latijns-Amerika;2023;7111;3233;3878
2401;Vrouwen;Latijns-Amerika;2024;7251;3600;3652
2402;Vrouwen;Latijns-Amerika;2025;7457;3966;3491
2403;Vrouwen;Latijns-Amerika;2026;7655;4351;3304
2404;Vrouwen;Latijns-Amerika;2027;7825;4759;3066
2405;Vrouwen;Latijns-Amerika;2028;7973;5186;2787
2406;Vrouwen;Latijns-Amerika;2029;8174;5334;2840
2407;Vrouwen;Latijns-Amerika;2030;8328;5480;2848
2408;Vrouwen;Latijns-Amerika;2031;8448;5609;2839
2409;Vrouwen;Latijns-Amerika;2032;8535;5721;2814
2410;Vrouwen;Latijns-Amerika;2033;8535;5817;2718
2411;Vrouwen;Latijns-Amerika;2034;8535;5883;2652
2412;Vrouwen;Latijns-Amerika;2035;8535;5933;2602
2413;Vrouwen;Latijns-Amerika;2036;8535;5976;2559
2414;Vrouwen;Latijns-Amerika;2037;8535;6011;2524
2415;Vrouwen;Latijns-Amerika;2038;8535;6039;2496
2416;Vrouwen;Latijns-Amerika;2039;8535;6064;2471
2417;Vrouwen;Latijns-Amerika;2040;8535;6085;2450
2418;Vrouwen;Latijns-Amerika;2041;8535;6102;2433
2419;Vrouwen;Latijns-Amerika;2042;8535;6118;2417
2420;Vrouwen;Latijns-Amerika;2043;8535;6132;2403
2421;Vrouwen;Latijns-Amerika;2044;8535;6144;2391
2422;Vrouwen;Latijns-Amerika;2045;8535;6154;2381
2423;Vrouwen;Latijns-Amerika;2046;8535;6164;2371
2424;Vrouwen;Latijns-Amerika;2047;8535;6172;2363
2425;Vrouwen;Latijns-Amerika;2048;8535;6179;2356
2426;Vrouwen;Latijns-Amerika;2049;8535;6185;2350
2427;Vrouwen;Latijns-Amerika;2050;8535;6191;2344
2428;Vrouwen;Latijns-Amerika;2051;8535;6197;2338
2429;Vrouwen;Latijns-Amerika;2052;8535;6202;2333
2430;Vrouwen;Latijns-Amerika;2053;8535;6206;2328
2431;Vrouwen;Latijns-Amerika;2054;8535;6211;2324
2432;Vrouwen;Latijns-Amerika;2055;8535;6215;2320
2433;Vrouwen;Latijns-Amerika;2056;8535;6220;2315
2434;Vrouwen;Latijns-Amerika;2057;8535;6224;2311
2435;Vrouwen;Latijns-Amerika;2058;8535;6228;2307
2436;Vrouwen;Latijns-Amerika;2059;8535;6232;2303
2437;Vrouwen;Latijns-Amerika;2060;8535;6236;2300
2438;Vrouwen;Latijns-Amerika;2061;8535;6239;2296
2439;Vrouwen;Latijns-Amerika;2062;8535;6243;2292
2440;Vrouwen;Latijns-Amerika;2063;8535;6247;2288
2441;Vrouwen;Latijns-Amerika;2064;8535;6250;2285
2442;Vrouwen;Latijns-Amerika;2065;8535;6254;2281
2443;Vrouwen;Latijns-Amerika;2066;8535;6258;2277
2444;Vrouwen;Latijns-Amerika;2067;8535;6261;2274
2445;Vrouwen;Latijns-Amerika;2068;8535;6265;2270
2446;Vrouwen;Latijns-Amerika;2069;8535;6269;2266
2447;Vrouwen;Latijns-Amerika;2070;8535;6272;2263
2448;Vrouwen;Noord-Amerika en Oceanië;2023;5732;3373;2359
2449;Vrouwen;Noord-Amerika en Oceanië;2024;5886;3795;2091
2450;Vrouwen;Noord-Amerika en Oceanië;2025;6019;4155;1864
2451;Vrouwen;Noord-Amerika en Oceanië;2026;6130;4480;1650
2452;Vrouwen;Noord-Amerika en Oceanië;2027;6225;4788;1438
2453;Vrouwen;Noord-Amerika en Oceanië;2028;6281;5086;1195
2454;Vrouwen;Noord-Amerika en Oceanië;2029;6274;5185;1089
2455;Vrouwen;Noord-Amerika en Oceanië;2030;6274;5248;1026
2456;Vrouwen;Noord-Amerika en Oceanië;2031;6274;5290;984
2457;Vrouwen;Noord-Amerika en Oceanië;2032;6274;5326;948
2458;Vrouwen;Noord-Amerika en Oceanië;2033;6274;5357;917
2459;Vrouwen;Noord-Amerika en Oceanië;2034;6274;5376;898
2460;Vrouwen;Noord-Amerika en Oceanië;2035;6274;5397;877
2461;Vrouwen;Noord-Amerika en Oceanië;2036;6274;5410;864
2462;Vrouwen;Noord-Amerika en Oceanië;2037;6274;5422;852
2463;Vrouwen;Noord-Amerika en Oceanië;2038;6274;5433;841
2464;Vrouwen;Noord-Amerika en Oceanië;2039;6274;5442;832
2465;Vrouwen;Noord-Amerika en Oceanië;2040;6274;5449;825
2466;Vrouwen;Noord-Amerika en Oceanië;2041;6274;5455;819
2467;Vrouwen;Noord-Amerika en Oceanië;2042;6274;5460;814
2468;Vrouwen;Noord-Amerika en Oceanië;2043;6274;5464;810
2469;Vrouwen;Noord-Amerika en Oceanië;2044;6274;5468;806
2470;Vrouwen;Noord-Amerika en Oceanië;2045;6274;5471;803
2471;Vrouwen;Noord-Amerika en Oceanië;2046;6274;5474;800
2472;Vrouwen;Noord-Amerika en Oceanië;2047;6274;5476;798
2473;Vrouwen;Noord-Amerika en Oceanië;2048;6274;5478;796
2474;Vrouwen;Noord-Amerika en Oceanië;2049;6274;5479;795
2475;Vrouwen;Noord-Amerika en Oceanië;2050;6274;5481;793
2476;Vrouwen;Noord-Amerika en Oceanië;2051;6274;5483;791
2477;Vrouwen;Noord-Amerika en Oceanië;2052;6274;5484;790
2478;Vrouwen;Noord-Amerika en Oceanië;2053;6274;5485;789
2479;Vrouwen;Noord-Amerika en Oceanië;2054;6274;5486;788
2480;Vrouwen;Noord-Amerika en Oceanië;2055;6274;5487;787
2481;Vrouwen;Noord-Amerika en Oceanië;2056;6274;5487;787
2482;Vrouwen;Noord-Amerika en Oceanië;2057;6274;5488;786
2483;Vrouwen;Noord-Amerika en Oceanië;2058;6274;5488;786
2484;Vrouwen;Noord-Amerika en Oceanië;2059;6274;5489;785
2485;Vrouwen;Noord-Amerika en Oceanië;2060;6274;5489;785
2486;Vrouwen;Noord-Amerika en Oceanië;2061;6274;5490;784
2487;Vrouwen;Noord-Amerika en Oceanië;2062;6274;5490;784
2488;Vrouwen;Noord-Amerika en Oceanië;2063;6274;5491;783
2489;Vrouwen;Noord-Amerika en Oceanië;2064;6274;5491;783
2490;Vrouwen;Noord-Amerika en Oceanië;2065;6274;5491;783
2491;Vrouwen;Noord-Amerika en Oceanië;2066;6274;5492;782
2492;Vrouwen;Noord-Amerika en Oceanië;2067;6274;5492;782
2493;Vrouwen;Noord-Amerika en Oceanië;2068;6274;5492;782
2494;Vrouwen;Noord-Amerika en Oceanië;2069;6274;5493;781
2495;Vrouwen;Noord-Amerika en Oceanië;2070;6274;5493;781
2496;Vrouwen;Aziatisch Midden-Oosten;2023;14739;1638;13102
2497;Vrouwen;Aziatisch Midden-Oosten;2024;14240;2112;12128
2498;Vrouwen;Aziatisch Midden-Oosten;2025;13833;2642;11191
2499;Vrouwen;Aziatisch Midden-Oosten;2026;13430;3224;10206
2500;Vrouwen;Aziatisch Midden-Oosten;2027;13036;3843;9193
2501;Vrouwen;Aziatisch Midden-Oosten;2028;13081;4627;8454
2502;Vrouwen;Aziatisch Midden-Oosten;2029;13200;4749;8451
2503;Vrouwen;Aziatisch Midden-Oosten;2030;13282;4976;8306
2504;Vrouwen;Aziatisch Midden-Oosten;2031;13353;5154;8199
2505;Vrouwen;Aziatisch Midden-Oosten;2032;13398;5291;8107
2506;Vrouwen;Aziatisch Midden-Oosten;2033;13398;5345;8053
2507;Vrouwen;Aziatisch Midden-Oosten;2034;13398;5381;8017
2508;Vrouwen;Aziatisch Midden-Oosten;2035;13398;5408;7990
2509;Vrouwen;Aziatisch Midden-Oosten;2036;13398;5464;7934
2510;Vrouwen;Aziatisch Midden-Oosten;2037;13398;5529;7869
2511;Vrouwen;Aziatisch Midden-Oosten;2038;13398;5589;7809
2512;Vrouwen;Aziatisch Midden-Oosten;2039;13398;5641;7757
2513;Vrouwen;Aziatisch Midden-Oosten;2040;13398;5684;7714
