ID;RegioS;Perioden;TotaalAlarmeringenVanDeBrandweer_1;Alarmeringen_2;Uitrukken_3;TerPlaatse_4;Alarmeringen_5;Uitrukken_6;TerPlaatse_7;Alarmeringen_8;Uitrukken_9;TerPlaatse_10;Alarmeringen_11;Uitrukken_12;TerPlaatse_13
1267;Midden- en West-Brabant (VR);2014 3e kwartaal;2000;1180;1160;1160;580;580;580;600;600;600;820;760;760
1268;Midden- en West-Brabant (VR);2014 4e kwartaal;2100;1220;1220;1220;640;640;640;580;580;580;880;840;840
1269;Midden- en West-Brabant (VR);2014;7800;4860;4800;4800;2360;2320;2320;2500;2480;2480;2940;2800;2780
1270;Midden- en West-Brabant (VR);2015 1e kwartaal;1980;1140;1120;1120;540;540;520;600;600;600;840;800;800
1271;Midden- en West-Brabant (VR);2015 2e kwartaal;1760;1100;1080;1080;500;500;500;600;580;580;660;640;640
1272;Midden- en West-Brabant (VR);2015 3e kwartaal;2260;1200;1180;1180;620;620;600;580;580;580;1060;1020;1020
1273;Midden- en West-Brabant (VR);2015 4e kwartaal;1920;1200;1180;1180;580;580;580;600;600;600;740;720;720
1274;Midden- en West-Brabant (VR);2015;7920;4620;4580;4560;2240;2220;2220;2380;2360;2360;3280;3180;3160
1275;Midden- en West-Brabant (VR);2016 1e kwartaal;1640;1040;1040;1040;440;440;440;600;600;600;600;580;580
1276;Midden- en West-Brabant (VR);2016 2e kwartaal;1760;1040;1040;1020;500;500;500;540;540;540;720;700;700
1277;Midden- en West-Brabant (VR);2016 3e kwartaal;1760;1080;1080;1060;520;520;500;560;560;560;680;660;660
1278;Midden- en West-Brabant (VR);2016 4e kwartaal;1840;1120;1100;1100;520;520;520;580;580;580;720;700;700
1279;Midden- en West-Brabant (VR);2016;7000;4280;4240;4220;1980;1960;1960;2300;2280;2280;2720;2640;2640
1280;Midden- en West-Brabant (VR);2017 1e kwartaal;1840;1040;1020;1020;460;440;440;580;580;560;820;760;760
1281;Midden- en West-Brabant (VR);2017 2e kwartaal;1900;1200;1180;1180;480;480;480;720;700;700;720;680;700
1282;Midden- en West-Brabant (VR);2017 3e kwartaal;1720;960;960;960;460;440;440;500;500;500;760;720;720
1283;Midden- en West-Brabant (VR);2017 4e kwartaal;1640;980;980;960;420;420;400;580;560;560;660;640;640
1284;Midden- en West-Brabant (VR);2017;7100;4180;4140;4120;1800;1780;1780;2380;2360;2340;2920;2820;2800
1285;Midden- en West-Brabant (VR);2018 1e kwartaal;1820;960;960;940;400;400;380;560;560;560;860;800;800
1286;Midden- en West-Brabant (VR);2018 2e kwartaal;1640;980;960;960;400;380;380;580;580;580;640;640;620
1287;Midden- en West-Brabant (VR);2018 3e kwartaal;1900;1180;1160;1140;360;360;340;820;800;800;720;700;700
1288;Midden- en West-Brabant (VR);2018 4e kwartaal;1620;980;960;940;360;360;340;620;620;600;640;620;620
1289;Midden- en West-Brabant (VR);2018;6980;4120;4040;4000;1520;1480;1460;2600;2560;2540;2860;2760;2720
1290;Midden- en West-Brabant (VR);2019 1e kwartaal;1640;840;820;820;320;300;300;520;520;500;800;760;760
1291;Midden- en West-Brabant (VR);2019 2e kwartaal;1900;940;920;920;320;300;300;620;620;600;960;900;900
1292;Midden- en West-Brabant (VR);2019 3e kwartaal;1960;1060;1020;1020;420;400;400;640;620;620;920;860;860
1293;Midden- en West-Brabant (VR);2019 4e kwartaal;1880;1020;1000;980;400;400;380;620;600;600;860;800;800
1294;Midden- en West-Brabant (VR);2019;7380;3840;3760;3720;1460;1420;1380;2400;2360;2340;3540;3320;3300
1295;Brabant-Noord (VR);2013 1e kwartaal;1040;780;700;560;400;320;200;380;360;360;260;240;240
1296;Brabant-Noord (VR);2013 2e kwartaal;1000;760;640;520;400;300;200;360;340;320;240;240;220
1297;Brabant-Noord (VR);2013 3e kwartaal;540;400;320;260;220;140;100;160;160;160;140;120;120
1298;Brabant-Noord (VR);2013 4e kwartaal;1220;800;600;500;440;240;160;360;360;340;420;400;360
1299;Brabant-Noord (VR);2013;3800;2740;2240;1820;1480;1020;640;1260;1220;1180;1080;980;920
1300;Brabant-Noord (VR);2014 1e kwartaal;940;680;540;480;320;200;140;360;340;340;260;240;240
1301;Brabant-Noord (VR);2014 2e kwartaal;1080;740;580;520;360;220;180;360;360;340;340;320;300
1302;Brabant-Noord (VR);2014 3e kwartaal;1020;680;520;420;420;260;180;260;260;240;340;320;300
1303;Brabant-Noord (VR);2014 4e kwartaal;980;660;520;460;360;220;180;300;280;280;320;300;280
1304;Brabant-Noord (VR);2014;4000;2740;2160;1860;1460;920;680;1280;1240;1200;1260;1180;1120
1305;Brabant-Noord (VR);2015 1e kwartaal;840;480;420;360;180;140;100;320;300;260;340;320;280
1306;Brabant-Noord (VR);2015 2e kwartaal;860;560;460;380;160;120;80;380;340;300;300;260;240
1307;Brabant-Noord (VR);2015 3e kwartaal;960;540;480;440;220;180;160;320;300;300;400;340;340
1308;Brabant-Noord (VR);2015 4e kwartaal;820;540;460;440;220;160;140;320;300;300;300;260;260
1309;Brabant-Noord (VR);2015;3460;2120;1820;1640;780;580;480;1340;1240;1160;1340;1180;1120
1310;Brabant-Noord (VR);2016 1e kwartaal;740;480;420;400;160;120;100;340;300;300;240;220;220
1311;Brabant-Noord (VR);2016 2e kwartaal;860;540;460;440;200;140;140;340;320;300;320;300;280
1312;Brabant-Noord (VR);2016 3e kwartaal;820;540;440;420;200;140;140;320;300;300;280;240;240
1313;Brabant-Noord (VR);2016 4e kwartaal;860;560;480;440;200;140;120;360;340;320;320;280;260
1314;Brabant-Noord (VR);2016;3280;2100;1780;1720;760;520;500;1340;1260;1220;1160;1040;980
1315;Brabant-Noord (VR);2017 1e kwartaal;840;480;400;400;160;120;120;320;300;280;380;340;320
1316;Brabant-Noord (VR);2017 2e kwartaal;860;580;500;480;160;100;100;420;400;380;300;260;260
1317;Brabant-Noord (VR);2017 3e kwartaal;800;480;400;360;180;140;100;280;260;260;320;280;280
1318;Brabant-Noord (VR);2017 4e kwartaal;800;500;440;400;180;140;140;300;280;280;320;300;280
1319;Brabant-Noord (VR);2017;3320;2020;1740;1620;700;500;440;1320;1240;1180;1300;1180;1120
1320;Brabant-Noord (VR);2018 1e kwartaal;880;480;420;380;160;100;80;340;320;300;380;340;320
1321;Brabant-Noord (VR);2018 2e kwartaal;940;580;500;480;160;120;100;420;400;380;360;320;300
1322;Brabant-Noord (VR);2018 3e kwartaal;1180;800;720;660;180;140;100;620;580;540;380;340;320
1323;Brabant-Noord (VR);2018 4e kwartaal;920;600;520;480;220;140;140;380;360;340;320;300;280
1324;Brabant-Noord (VR);2018;3920;2460;2160;1980;720;500;420;1740;1660;1580;1460;1300;1220
1325;Brabant-Noord (VR);2019 1e kwartaal;960;520;460;400;160;120;100;360;340;300;440;400;360
1326;Brabant-Noord (VR);2019 2e kwartaal;1020;600;540;500;160;120;100;440;440;400;420;380;360
1327;Brabant-Noord (VR);2019 3e kwartaal;1040;640;580;520;180;140;120;460;440;420;400;380;340
1328;Brabant-Noord (VR);2019 4e kwartaal;940;580;520;460;160;120;100;420;400;380;360;340;320
1329;Brabant-Noord (VR);2019;3960;2320;2120;1900;640;500;400;1680;1620;1500;1640;1500;1380
1330;Brabant-Zuidoost (VR);2013 1e kwartaal;1660;1120;980;800;700;560;400;420;420;400;540;500;460
1331;Brabant-Zuidoost (VR);2013 2e kwartaal;1800;1200;1060;840;740;580;400;480;480;440;600;580;540
1332;Brabant-Zuidoost (VR);2013 3e kwartaal;1720;1140;1020;860;740;600;460;420;400;400;580;560;520
1333;Brabant-Zuidoost (VR);2013 4e kwartaal;2040;1220;1060;860;760;600;420;460;460;420;820;780;720
1334;Brabant-Zuidoost (VR);2013;7220;4700;4100;3360;2920;2360;1680;1780;1740;1680;2520;2420;2220
1335;Brabant-Zuidoost (VR);2014 1e kwartaal;1600;1040;920;740;600;480;320;440;420;420;560;540;500
1336;Brabant-Zuidoost (VR);2014 2e kwartaal;1640;1020;880;700;620;480;320;400;380;380;620;580;540
1337;Brabant-Zuidoost (VR);2014 3e kwartaal;1660;1020;880;700;660;560;380;340;340;320;660;620;560
1338;Brabant-Zuidoost (VR);2014 4e kwartaal;1620;1020;880;700;620;500;340;380;380;360;600;580;520
1339;Brabant-Zuidoost (VR);2014;6520;4080;3540;2820;2520;2020;1340;1580;1540;1480;2440;2300;2120
1340;Brabant-Zuidoost (VR);2015 1e kwartaal;1600;940;820;660;560;460;300;380;360;340;660;620;580
1341;Brabant-Zuidoost (VR);2015 2e kwartaal;1680;1020;900;680;600;480;300;420;420;400;660;640;600
1342;Brabant-Zuidoost (VR);2015 3e kwartaal;1760;1100;980;780;640;540;360;460;440;420;680;640;580
1343;Brabant-Zuidoost (VR);2015 4e kwartaal;1620;1000;860;660;600;480;320;400;380;360;620;580;500
1344;Brabant-Zuidoost (VR);2015;6660;4040;3560;2780;2400;1940;1260;1640;1620;1520;2620;2460;2260
1345;Brabant-Zuidoost (VR);2016 1e kwartaal;1340;740;660;540;360;280;200;380;380;360;600;560;520
1346;Brabant-Zuidoost (VR);2016 2e kwartaal;1600;760;680;560;420;340;220;340;340;320;820;780;720
1347;Brabant-Zuidoost (VR);2016 3e kwartaal;1560;880;800;660;400;320;220;480;480;440;680;620;560
1348;Brabant-Zuidoost (VR);2016 4e kwartaal;1460;840;720;600;400;300;200;440;420;400;620;540;540
1349;Brabant-Zuidoost (VR);2016;5960;3240;2860;2360;1580;1240;840;1660;1620;1520;2720;2500;2320
1350;Brabant-Zuidoost (VR);2017 1e kwartaal;1480;800;680;580;380;280;200;420;400;380;680;620;580
1351;Brabant-Zuidoost (VR);2017 2e kwartaal;1500;880;780;680;320;260;180;560;540;520;620;560;520
1352;Brabant-Zuidoost (VR);2017 3e kwartaal;1400;780;660;580;360;260;180;420;400;400;620;560;520
1353;Brabant-Zuidoost (VR);2017 4e kwartaal;1300;700;620;540;340;280;200;360;360;340;600;560;480
1354;Brabant-Zuidoost (VR);2017;5700;3160;2760;2380;1400;1060;740;1760;1680;1640;2540;2300;2100
1355;Brabant-Zuidoost (VR);2018 1e kwartaal;1480;720;640;560;340;260;200;400;380;360;740;680;600
1356;Brabant-Zuidoost (VR);2018 2e kwartaal;1460;800;720;560;360;280;160;440;440;400;660;600;520
1357;Brabant-Zuidoost (VR);2018 3e kwartaal;1880;1260;1160;1020;300;220;160;960;940;860;620;560;500
1358;Brabant-Zuidoost (VR);2018 4e kwartaal;1420;800;720;620;300;220;140;520;500;460;620;560;500
1359;Brabant-Zuidoost (VR);2018;6220;3580;3240;2760;1280;980;680;2300;2260;2080;2640;2380;2140
1360;Brabant-Zuidoost (VR);2019 1e kwartaal;1320;640;560;480;280;220;160;360;360;320;680;620;540
1361;Brabant-Zuidoost (VR);2019 2e kwartaal;1640;760;700;620;240;200;140;520;500;480;880;780;660
1362;Brabant-Zuidoost (VR);2019 3e kwartaal;1560;900;820;700;340;280;180;560;540;520;660;600;560
1363;Brabant-Zuidoost (VR);2019 4e kwartaal;1320;760;680;560;340;280;180;420;400;380;560;520;460
1364;Brabant-Zuidoost (VR);2019;5880;3080;2780;2360;1220;960;640;1860;1820;1700;2800;2500;2220
1365;Limburg-Noord (VR);2013 1e kwartaal;840;620;440;320;380;200;100;240;220;220;220;200;200
1366;Limburg-Noord (VR);2013 2e kwartaal;980;680;500;360;380;200;80;320;300;280;300;300;280
1367;Limburg-Noord (VR);2013 3e kwartaal;1100;740;560;420;400;240;120;320;320;300;380;360;340
1368;Limburg-Noord (VR);2013 4e kwartaal;1140;660;460;340;400;220;100;260;260;240;480;440;440
1369;Limburg-Noord (VR);2013;4080;2700;1960;1440;1560;860;400;1140;1100;1040;1380;1300;1240
1370;Limburg-Noord (VR);2014 1e kwartaal;980;660;500;360;380;240;100;280;280;260;320;300;300
1371;Limburg-Noord (VR);2014 2e kwartaal;1040;660;520;360;380;260;100;280;280;260;380;360;340
1372;Limburg-Noord (VR);2014 3e kwartaal;1120;680;540;380;460;300;160;220;220;200;440;400;380
1373;Limburg-Noord (VR);2014 4e kwartaal;1040;680;520;360;440;280;120;260;260;240;360;340;320
1374;Limburg-Noord (VR);2014;4180;2700;2080;1460;1660;1060;500;1040;1020;960;1480;1380;1340
1375;Limburg-Noord (VR);2015 1e kwartaal;1060;660;540;340;400;260;100;280;260;240;380;360;340
1376;Limburg-Noord (VR);2015 2e kwartaal;1000;580;460;340;300;180;100;280;260;240;420;380;360
1377;Limburg-Noord (VR);2015 3e kwartaal;820;480;380;280;260;160;80;220;200;200;340;320;300
1378;Limburg-Noord (VR);2015 4e kwartaal;780;500;400;280;260;180;80;220;220;200;300;280;260
1379;Limburg-Noord (VR);2015;3640;2220;1760;1220;1220;800;360;980;960;880;1440;1320;1260
1380;Limburg-Noord (VR);2016 1e kwartaal;740;420;360;260;220;160;80;200;200;180;320;300;260
1381;Limburg-Noord (VR);2016 2e kwartaal;940;520;420;300;260;180;80;260;240;220;420;380;340
1382;Limburg-Noord (VR);2016 3e kwartaal;980;620;520;380;300;220;120;300;300;260;380;340;320
1383;Limburg-Noord (VR);2016 4e kwartaal;720;420;340;240;220;160;60;200;200;180;300;260;240
1384;Limburg-Noord (VR);2016;3380;1980;1640;1160;1020;700;320;960;940;840;1400;1280;1140
1385;Limburg-Noord (VR);2017 1e kwartaal;700;380;320;220;180;120;40;200;200;160;320;300;280
1386;Limburg-Noord (VR);2017 2e kwartaal;780;460;400;300;160;120;60;280;280;240;320;300;280
1387;Limburg-Noord (VR);2017 3e kwartaal;800;460;380;280;220;160;80;240;220;200;340;320;280
1388;Limburg-Noord (VR);2017 4e kwartaal;720;380;340;240;180;140;60;200;200;180;340;320;300
1389;Limburg-Noord (VR);2017;2980;1660;1440;1040;740;540;260;920;900;780;1340;1260;1140
1390;Limburg-Noord (VR);2018 1e kwartaal;840;380;340;260;180;140;60;200;200;180;460;420;380
1391;Limburg-Noord (VR);2018 2e kwartaal;840;400;360;280;160;120;60;240;240;220;420;400;380
1392;Limburg-Noord (VR);2018 3e kwartaal;1100;640;560;420;200;140;40;440;420;380;460;420;380
1393;Limburg-Noord (VR);2018 4e kwartaal;840;440;380;260;180;140;60;260;240;220;400;380;360
1394;Limburg-Noord (VR);2018;3600;1860;1640;1200;720;520;220;1160;1120;980;1740;1640;1500
1395;Limburg-Noord (VR);2019 1e kwartaal;920;440;400;280;200;160;80;240;220;200;480;440;400
1396;Limburg-Noord (VR);2019 2e kwartaal;1040;520;480;340;220;180;80;300;300;260;520;500;440
1397;Limburg-Noord (VR);2019 3e kwartaal;1060;580;520;360;260;200;100;320;320;280;480;440;380
1398;Limburg-Noord (VR);2019 4e kwartaal;900;460;380;260;240;180;80;220;200;180;440;420;380
1399;Limburg-Noord (VR);2019;3900;2000;1760;1240;920;720;320;1060;1040;920;1920;1800;1600
1400;Limburg-Zuid (VR);2013 1e kwartaal;1000;700;660;500;460;420;280;240;240;240;300;300;280
1401;Limburg-Zuid (VR);2013 2e kwartaal;1180;860;840;660;500;480;320;360;360;360;320;300;300
1402;Limburg-Zuid (VR);2013 3e kwartaal;1340;960;900;700;520;480;300;440;420;420;380;380;380
1403;Limburg-Zuid (VR);2013 4e kwartaal;1360;900;840;640;560;500;320;340;340;320;440;440;420
1404;Limburg-Zuid (VR);2013;4880;3420;3240;2520;2040;1880;1200;1380;1360;1320;1440;1420;1360
1405;Limburg-Zuid (VR);2014 1e kwartaal;1080;800;740;580;460;420;260;340;320;320;280;280;260
1406;Limburg-Zuid (VR);2014 2e kwartaal;1260;860;820;640;520;480;300;360;360;340;380;360;360
1407;Limburg-Zuid (VR);2014 3e kwartaal;1600;1040;980;720;720;640;420;320;320;320;540;540;520
1408;Limburg-Zuid (VR);2014 4e kwartaal;1240;880;820;620;580;520;340;300;300;280;360;360;340
1409;Limburg-Zuid (VR);2014;5160;3600;3340;2560;2280;2060;1300;1320;1280;1260;1580;1540;1480
1410;Limburg-Zuid (VR);2015 1e kwartaal;1280;820;780;580;540;480;300;300;280;280;460;440;440
1411;Limburg-Zuid (VR);2015 2e kwartaal;1300;880;800;640;500;440;280;380;360;360;440;420;400
1412;Limburg-Zuid (VR);2015 3e kwartaal;1400;980;920;720;560;500;300;420;420;420;420;420;400
1413;Limburg-Zuid (VR);2015 4e kwartaal;1440;1060;960;720;700;600;360;380;360;360;380;380;360
1414;Limburg-Zuid (VR);2015;5440;3740;3460;2660;2280;2040;1240;1460;1440;1420;1700;1660;1600
1415;Limburg-Zuid (VR);2016 1e kwartaal;1240;860;780;580;560;500;300;280;280;280;380;380;360
1416;Limburg-Zuid (VR);2016 2e kwartaal;1580;920;880;620;640;580;340;280;280;280;660;640;600
1417;Limburg-Zuid (VR);2016 3e kwartaal;1460;1060;1000;780;660;600;380;400;400;400;400;380;360
1418;Limburg-Zuid (VR);2016 4e kwartaal;1380;940;900;680;620;580;360;320;320;320;440;400;400
1419;Limburg-Zuid (VR);2016;5660;3780;3560;2660;2480;2260;1400;1300;1280;1260;1880;1800;1720
1420;Limburg-Zuid (VR);2017 1e kwartaal;1280;860;800;560;560;480;280;320;300;300;420;400;380
1421;Limburg-Zuid (VR);2017 2e kwartaal;1300;900;860;660;500;460;260;400;400;380;400;380;360
1422;Limburg-Zuid (VR);2017 3e kwartaal;1200;780;720;540;500;420;260;300;300;280;400;400;380
1423;Limburg-Zuid (VR);2017 4e kwartaal;1180;840;760;540;540;480;280;280;280;260;360;340;340
1424;Limburg-Zuid (VR);2017;4940;3380;3120;2320;2080;1840;1080;1300;1280;1240;1560;1540;1460
1425;Limburg-Zuid (VR);2018 1e kwartaal;1440;840;780;560;560;500;280;280;280;280;600;580;540
1426;Limburg-Zuid (VR);2018 2e kwartaal;960;600;540;400;340;280;160;260;260;240;360;340;300
1427;Limburg-Zuid (VR);2018 3e kwartaal;1060;720;620;500;340;260;160;380;360;340;360;340;320
1428;Limburg-Zuid (VR);2018 4e kwartaal;940;580;500;380;320;260;160;260;260;240;360;360;320
1429;Limburg-Zuid (VR);2018;4400;2760;2440;1840;1540;1300;760;1200;1160;1100;1660;1600;1500
1430;Limburg-Zuid (VR);2019 1e kwartaal;860;480;440;320;260;240;140;220;200;200;380;360;320
1431;Limburg-Zuid (VR);2019 2e kwartaal;980;620;560;420;300;260;140;320;300;280;360;340;320
1432;Limburg-Zuid (VR);2019 3e kwartaal;1120;700;620;480;360;300;180;340;320;300;420;420;380
1433;Limburg-Zuid (VR);2019 4e kwartaal;980;600;520;400;320;260;140;280;260;260;380;360;340
1434;Limburg-Zuid (VR);2019;3940;2400;2160;1620;1240;1040;580;1160;1100;1040;1540;1480;1360
1435;Flevoland (VR);2013 1e kwartaal;840;600;520;340;380;320;160;220;200;180;240;220;200
1436;Flevoland (VR);2013 2e kwartaal;860;600;520;380;320;240;120;280;280;260;260;240;220
1437;Flevoland (VR);2013 3e kwartaal;860;580;500;340;340;280;140;240;240;220;280;260;240
1438;Flevoland (VR);2013 4e kwartaal;960;580;520;380;340;280;160;240;240;220;380;360;340
1439;Flevoland (VR);2013;3500;2360;2060;1440;1400;1120;560;960;940;880;1140;1100;1000
1440;Flevoland (VR);2014 1e kwartaal;720;520;440;360;300;240;160;220;200;200;220;200;180
1441;Flevoland (VR);2014 2e kwartaal;760;520;440;340;280;220;140;240;220;200;240;240;220
1442;Flevoland (VR);2014 3e kwartaal;740;500;440;300;320;260;140;180;180;160;240;240;220
1443;Flevoland (VR);2014 4e kwartaal;820;580;500;380;340;280;160;240;220;220;240;240;220
1444;Flevoland (VR);2014;3060;2120;1820;1380;1260;1000;600;860;840;780;940;920;840
1445;Flevoland (VR);2015 1e kwartaal;760;460;420;320;260;220;140;200;200;180;300;280;280
1446;Flevoland (VR);2015 2e kwartaal;800;580;520;380;320;280;140;240;240;240;240;220;200
1447;Flevoland (VR);2015 3e kwartaal;860;480;440;340;300;240;160;200;180;180;380;340;320
1448;Flevoland (VR);2015 4e kwartaal;780;540;500;340;340;300;160;200;200;180;240;240;220
1449;Flevoland (VR);2015;3200;2060;1860;1380;1220;1040;600;840;820;760;1140;1080;1000
1450;Flevoland (VR);2016 1e kwartaal;740;460;400;280;260;200;100;220;200;180;260;260;240
1451;Flevoland (VR);2016 2e kwartaal;780;480;440;320;260;220;120;220;220;200;300;300;260
1452;Flevoland (VR);2016 3e kwartaal;820;500;440;320;300;240;140;200;200;180;320;320;280
1453;Flevoland (VR);2016 4e kwartaal;780;440;400;320;220;200;120;220;200;200;320;320;300
1454;Flevoland (VR);2016;3100;1880;1680;1220;1040;860;460;860;820;760;1220;1180;1080
1455;Flevoland (VR);2017 1e kwartaal;660;360;320;260;160;140;80;180;180;180;300;300;280
1456;Flevoland (VR);2017 2e kwartaal;760;420;400;320;180;160;100;240;240;220;320;320;300
1457;Flevoland (VR);2017 3e kwartaal;700;360;340;280;140;120;80;220;220;200;340;340;300
1458;Flevoland (VR);2017 4e kwartaal;740;380;340;280;180;160;80;200;200;180;340;340;320
1459;Flevoland (VR);2017;2840;1520;1400;1140;680;580;360;840;820;780;1320;1280;1180
1460;Flevoland (VR);2018 1e kwartaal;740;340;300;260;140;100;60;200;200;180;400;380;360
1461;Flevoland (VR);2018 2e kwartaal;800;440;420;360;160;160;100;280;280;260;360;340;300
1462;Flevoland (VR);2018 3e kwartaal;920;540;500;440;180;140;100;360;360;340;380;360;340
1463;Flevoland (VR);2018 4e kwartaal;740;420;380;300;180;140;80;240;240;220;320;300;280
1464;Flevoland (VR);2018;3180;1740;1600;1340;660;560;340;1080;1060;1000;1440;1400;1280
1465;Flevoland (VR);2019 1e kwartaal;720;380;340;260;140;120;60;240;220;200;340;320;320
1466;Flevoland (VR);2019 2e kwartaal;880;460;420;340;180;160;80;280;260;260;420;400;380
1467;Flevoland (VR);2019 3e kwartaal;840;420;380;300;180;160;100;240;220;200;420;400;380
1468;Flevoland (VR);2019 4e kwartaal;800;440;400;320;200;180;100;240;240;220;340;340;320
1469;Flevoland (VR);2019;3220;1700;1540;1220;700;580;320;980;960;900;1520;1480;1400
1470;België en Duitsland;2013 1e kwartaal;80;60;60;40;0;0;0;60;60;40;20;20;20
1471;België en Duitsland;2013 2e kwartaal;80;60;60;40;0;0;0;60;60;40;20;20;20
1472;België en Duitsland;2013 3e kwartaal;80;60;60;40;0;0;0;60;60;40;20;20;20
1473;België en Duitsland;2013 4e kwartaal;60;40;40;20;0;0;0;40;40;20;20;20;20
1474;België en Duitsland;2013;320;220;220;160;0;0;0;220;220;160;100;100;80
1475;België en Duitsland;2014 1e kwartaal;80;60;40;60;0;0;0;60;40;60;20;20;20
1476;België en Duitsland;2014 2e kwartaal;100;80;80;60;0;0;0;80;80;60;20;20;20
1477;België en Duitsland;2014 3e kwartaal;80;40;40;40;0;0;0;40;40;40;40;40;40
1478;België en Duitsland;2014 4e kwartaal;80;40;40;40;0;0;0;40;40;40;40;40;40
1479;België en Duitsland;2014;320;220;200;180;0;0;0;200;200;180;100;100;100
1480;België en Duitsland;2015 1e kwartaal;100;60;60;40;0;0;0;60;60;40;40;40;40
1481;België en Duitsland;2015 2e kwartaal;60;40;40;40;0;0;0;40;40;40;20;20;20
1482;België en Duitsland;2015 3e kwartaal;80;60;60;40;0;0;0;60;60;40;20;20;20
1483;België en Duitsland;2015 4e kwartaal;80;40;40;40;0;0;0;40;40;40;40;40;40
1484;België en Duitsland;2015;320;200;200;160;0;0;0;200;200;160;120;120;100
1485;België en Duitsland;2016 1e kwartaal;60;40;40;40;0;0;0;40;40;40;20;20;20
1486;België en Duitsland;2016 2e kwartaal;60;40;40;20;0;0;0;40;40;20;20;20;20
1487;België en Duitsland;2016 3e kwartaal;60;40;40;40;0;0;0;40;40;40;20;20;20
1488;België en Duitsland;2016 4e kwartaal;60;40;40;40;0;0;0;40;40;40;20;20;20
1489;België en Duitsland;2016;260;160;160;140;0;0;0;160;160;120;80;80;60
1490;België en Duitsland;2017 1e kwartaal;60;40;40;40;0;0;0;40;40;20;20;20;20
1491;België en Duitsland;2017 2e kwartaal;40;40;40;20;0;0;0;40;40;20;0;0;0
1492;België en Duitsland;2017 3e kwartaal;40;40;40;20;0;0;0;40;40;20;0;0;0
1493;België en Duitsland;2017 4e kwartaal;20;20;0;0;0;0;0;20;0;0;0;0;0
1494;België en Duitsland;2017;160;120;120;80;0;0;0;120;120;80;40;40;20
1495;België en Duitsland;2018 1e kwartaal;60;20;20;20;0;0;0;20;20;20;40;40;20
1496;België en Duitsland;2018 2e kwartaal;40;20;20;0;0;0;0;20;20;0;20;20;20
1497;België en Duitsland;2018 3e kwartaal;80;40;40;20;0;0;0;40;40;20;20;20;20
1498;België en Duitsland;2018 4e kwartaal;40;20;20;20;0;0;0;0;0;0;20;20;20
1499;België en Duitsland;2018;200;100;100;60;20;20;0;80;80;60;100;80;80
1500;België en Duitsland;2019 1e kwartaal;20;20;20;20;0;0;0;20;20;0;0;0;0
1501;België en Duitsland;2019 2e kwartaal;40;20;20;20;0;0;0;20;20;20;20;20;0
1502;België en Duitsland;2019 3e kwartaal;60;40;40;20;0;0;0;40;40;20;20;20;20
1503;België en Duitsland;2019 4e kwartaal;20;20;20;20;0;0;0;20;20;20;0;0;0
1504;België en Duitsland;2019;140;100;100;80;0;0;0;100;100;60;40;40;40
