ID;Beroep;Marges;Perioden;RegelmatigVeelKrachtZetten_1;RegelmatigHardPraten_2;RegelmatigTeMakenMetTrillingen_3;GevaarlijkWerkTot2018_4;GevaarlijkWerkVanaf2018_5;Vallen_6;Struikelen_7;Bekneld_8;Snijden_9;Botsen_10;GevaarlijkeStoffen_11;Geweld_12;Verbranden_13;Verstikking_14;Anders_15;WaterigeOplossingen_16;StoffenOpHuid_17;AdemtStoffenIn_18;BesmettePersonen_19;WerktMetOfDichtbijOngezondeStoffen_20;Besmettingskans_21;BesmettingskansViaPatienten_22;BesmettingskansViaAndereMensen_23;BesmettingskansViaDieren_24;BesmettingskansViaWater_25;BesmettingskansViaOnderzoeksmateriaal_26;BesmettingskansViaAnderMateriaal_27;InOngemakkelijkeWerkhoudingWerken_28;TijdensWerkRepeterendeBewegingMaken_29;UurPerDagAanBeeldschermVoorWerk_30
1516;0435 Transportplanners en logistiek m.;Bovengrens 95%-interval;2023;26.0;7.6;13.8;;14.6;2.2;7.3;4.0;5.3;9.2;3.1;0.7;1.2;0.5;1.7;;;;;7.9;32.4;2.4;29.1;1.2;1.5;1.1;3.2;8.2;32.6;5.5
1517;0435 Transportplanners en logistiek m.;Bovengrens 95%-interval;2024;24.9;8.9;14.2;;15.7;2.8;7.4;3.8;6.3;9.9;4.0;1.0;1.8;1.2;1.6;;;;;7.4;31.9;3.0;28.1;1.3;3.1;0.9;3.9;9.0;33.0;5.5
1518;05 Managers;Waarde;2014;5.1;1.9;2.0;0.7;;;;;;;;;;;;4.5;2.7;2.4;1.8;;;;;;;;;1.8;13.1;5.2
1519;05 Managers;Waarde;2015;5.9;2.4;2.6;1.3;;;;;;;;;;;;5.7;2.5;2.4;2.0;;;;;;;;;2.4;14.3;5.2
1520;05 Managers;Waarde;2016;5.7;2.0;2.4;0.9;;;;;;;;;;;;4.6;2.9;2.9;1.8;;;;;;;;;2.5;15.1;5.3
1521;05 Managers;Waarde;2017;6.3;2.5;2.1;1.4;;;;;;;;;;;;6.3;3.3;3.6;2.7;;;;;;;;;2.3;14.1;5.3
1522;05 Managers;Waarde;2018;6.5;2.7;2.5;;6.7;0.5;2.6;0.6;2.3;2.0;0.6;1.0;1.3;0.0;0.7;7.4;4.3;3.7;3.1;;;;;;;;;2.5;13.8;5.2
1523;05 Managers;Waarde;2019;6.5;2.8;2.8;;5.9;0.8;2.2;0.5;1.9;1.9;0.4;0.6;1.2;0.1;0.6;7.2;4.2;3.9;3.8;;;;;;;;;3.4;12.6;5.4
1524;05 Managers;Waarde;2020;5.3;2.5;2.7;;4.4;0.9;1.9;0.4;1.1;1.6;0.6;0.4;0.6;0.1;0.6;6.8;5.1;4.8;6.3;;;;;;;;;2.9;12.2;6.0
1525;05 Managers;Waarde;2021;6.2;2.5;2.7;;5.6;0.6;2.3;0.6;1.4;1.8;0.9;1.1;1.0;0.2;0.7;6.6;4.3;4.3;5.5;;;;;;;;;2.6;12.4;5.8
1526;05 Managers;Waarde;2022;7.6;2.5;2.2;;4.8;0.6;1.7;0.3;1.4;1.0;0.6;0.6;1.2;0.0;0.4;;;;;2.3;39.4;3.8;35.6;0.7;0.8;0.5;1.4;3.0;11.8;5.7
1527;05 Managers;Waarde;2023;8.4;3.0;2.3;;5.5;0.5;2.3;0.2;1.9;1.5;0.7;1.0;1.0;0.1;0.5;;;;;2.7;36.7;4.0;32.5;0.5;1.3;0.4;1.5;3.2;12.8;5.6
1528;05 Managers;Waarde;2024;9.0;3.4;2.6;;5.6;0.7;2.5;0.6;1.8;1.3;0.7;0.6;1.0;0.2;0.6;;;;;2.8;35.0;4.1;30.1;0.8;1.4;0.3;2.0;2.8;12.1;5.5
1529;05 Managers;Ondergrens 95%-interval;2014;4.2;1.4;1.4;0.4;;;;;;;;;;;;3.7;2.1;1.9;1.3;;;;;;;;;1.3;11.7;5.1
1530;05 Managers;Ondergrens 95%-interval;2015;5.0;1.8;2.0;0.9;;;;;;;;;;;;4.8;1.9;1.8;1.5;;;;;;;;;1.9;12.9;5.1
1531;05 Managers;Ondergrens 95%-interval;2016;4.9;1.5;1.8;0.6;;;;;;;;;;;;3.8;2.2;2.3;1.3;;;;;;;;;1.9;13.7;5.3
1532;05 Managers;Ondergrens 95%-interval;2017;5.3;1.9;1.5;0.9;;;;;;;;;;;;5.3;2.6;2.9;2.1;;;;;;;;;1.7;12.6;5.2
1533;05 Managers;Ondergrens 95%-interval;2018;5.6;2.1;2.0;;5.8;0.3;2.0;0.3;1.8;1.5;0.3;0.7;0.9;0.0;0.4;6.5;3.6;3.1;2.6;;;;;;;;;2.0;12.6;5.2
1534;05 Managers;Ondergrens 95%-interval;2019;5.5;2.2;2.2;;5.0;0.5;1.7;0.3;1.4;1.4;0.2;0.4;0.8;0.0;0.4;6.3;3.5;3.2;3.1;;;;;;;;;2.7;11.3;5.3
1535;05 Managers;Ondergrens 95%-interval;2020;4.5;2.0;2.1;;3.6;0.5;1.4;0.2;0.7;1.1;0.3;0.2;0.3;0.0;0.3;5.9;4.3;4.0;5.3;;;;;;;;;2.3;11.0;5.9
1536;05 Managers;Ondergrens 95%-interval;2021;5.2;1.9;2.1;;4.7;0.3;1.7;0.3;1.0;1.3;0.6;0.7;0.7;0.1;0.5;5.6;3.5;3.6;4.6;;;;;;;;;2.0;11.1;5.7
1537;05 Managers;Ondergrens 95%-interval;2022;6.7;2.0;1.7;;4.1;0.4;1.3;0.1;1.1;0.7;0.4;0.4;0.8;0.0;0.2;;;;;1.8;37.7;3.2;33.9;0.4;0.6;0.3;1.1;2.5;10.7;5.6
1538;05 Managers;Ondergrens 95%-interval;2023;7.5;2.4;1.8;;4.8;0.3;1.8;0.1;1.5;1.1;0.5;0.7;0.7;0.0;0.3;;;;;2.2;35.1;3.4;31.0;0.3;1.0;0.3;1.1;2.7;11.7;5.5
1539;05 Managers;Ondergrens 95%-interval;2024;8.0;2.8;2.1;;4.8;0.5;2.0;0.4;1.4;1.0;0.5;0.4;0.7;0.1;0.4;;;;;2.3;33.4;3.5;28.6;0.6;1.0;0.2;1.6;2.3;11.0;5.4
1540;05 Managers;Bovengrens 95%-interval;2014;6.2;2.5;2.7;1.1;;;;;;;;;;;;5.4;3.5;3.1;2.4;;;;;;;;;2.5;14.6;5.2
1541;05 Managers;Bovengrens 95%-interval;2015;7.0;3.1;3.4;1.9;;;;;;;;;;;;6.7;3.2;3.1;2.6;;;;;;;;;3.2;15.8;5.2
1542;05 Managers;Bovengrens 95%-interval;2016;6.8;2.7;3.1;1.3;;;;;;;;;;;;5.6;3.7;3.7;2.4;;;;;;;;;3.2;16.6;5.4
1543;05 Managers;Bovengrens 95%-interval;2017;7.5;3.4;2.8;2.0;;;;;;;;;;;;7.5;4.2;4.5;3.5;;;;;;;;;3.1;15.7;5.4
1544;05 Managers;Bovengrens 95%-interval;2018;7.5;3.3;3.2;;7.7;0.8;3.2;0.9;3.0;2.6;0.9;1.4;1.8;0.2;1.0;8.4;5.1;4.4;3.8;;;;;;;;;3.2;15.2;5.3
1545;05 Managers;Bovengrens 95%-interval;2019;7.5;3.5;3.5;;6.9;1.2;2.9;0.9;2.5;2.6;0.8;1.0;1.7;0.3;1.0;8.4;5.1;4.7;4.6;;;;;;;;;4.2;14.0;5.4
1546;05 Managers;Bovengrens 95%-interval;2020;6.4;3.3;3.5;;5.4;1.4;2.6;0.8;1.7;2.1;1.0;0.7;1.0;0.3;1.1;7.9;6.1;5.7;7.3;;;;;;;;;3.7;13.6;6.1
1547;05 Managers;Bovengrens 95%-interval;2021;7.3;3.3;3.5;;6.6;1.0;3.0;1.1;2.0;2.4;1.4;1.6;1.6;0.4;1.2;7.7;5.2;5.3;6.5;;;;;;;;;3.3;13.8;5.9
1548;05 Managers;Bovengrens 95%-interval;2022;8.6;3.1;2.8;;5.7;0.9;2.2;0.5;1.9;1.5;1.0;0.9;1.6;0.0;0.7;;;;;2.9;41.1;4.5;37.2;1.0;1.2;0.9;1.9;3.7;13.1;5.8
1549;05 Managers;Bovengrens 95%-interval;2023;9.4;3.6;2.8;;6.3;0.8;2.9;0.5;2.4;1.9;1.1;1.4;1.4;0.3;0.8;;;;;3.3;38.2;4.7;34.1;0.8;1.8;0.7;1.9;3.9;14.0;5.7
1550;05 Managers;Bovengrens 95%-interval;2024;10.0;4.1;3.2;;6.4;1.1;3.1;1.0;2.3;1.8;1.0;1.0;1.4;0.5;0.9;;;;;3.5;36.6;4.8;31.6;1.2;1.8;0.6;2.6;3.4;13.2;5.6
1551;051 Algemeen directeuren;Waarde;2014;3.3;1.3;1.3;0.5;;;;;;;;;;;;3.2;2.2;2.8;2.2;;;;;;;;;0.8;6.9;4.8
1552;051 Algemeen directeuren;Waarde;2015;3.6;1.1;2.6;1.8;;;;;;;;;;;;4.7;2.5;3.0;1.0;;;;;;;;;2.3;10.7;4.9
1553;051 Algemeen directeuren;Waarde;2016;2.1;0.0;1.6;0.0;;;;;;;;;;;;2.5;1.2;1.4;0.8;;;;;;;;;0.9;7.2;5.2
1554;051 Algemeen directeuren;Waarde;2017;1.2;0.6;0.4;0.3;;;;;;;;;;;;2.8;2.5;3.0;2.2;;;;;;;;;0.3;6.0;5.2
1555;051 Algemeen directeuren;Waarde;2018;4.5;1.6;2.9;;3.0;0.5;0.8;0.6;0.2;1.5;0.0;0.3;0.0;0.0;0.6;5.7;4.8;4.6;3.1;;;;;;;;;1.7;7.2;5.0
1556;051 Algemeen directeuren;Waarde;2019;5.0;1.0;3.8;;2.1;0.2;0.9;0.0;0.6;0.9;0.0;0.2;0.2;0.0;0.0;4.2;2.3;3.6;2.9;;;;;;;;;2.5;6.4;4.9
1557;051 Algemeen directeuren;Waarde;2020;4.7;1.7;3.1;;3.1;1.1;0.5;0.5;0.5;1.1;0.1;0.2;0.2;0.0;1.1;6.0;4.3;2.8;4.0;;;;;;;;;3.0;10.2;5.5
1558;051 Algemeen directeuren;Waarde;2021;4.0;2.0;2.5;;3.2;0.7;0.9;0.3;0.7;0.8;0.2;0.3;0.0;0.0;0.9;6.0;2.8;2.8;2.1;;;;;;;;;1.1;6.7;5.6
1559;051 Algemeen directeuren;Waarde;2022;8.6;1.8;5.0;;2.4;0.0;1.1;0.0;0.4;0.7;0.2;0.0;0.0;0.0;0.8;;;;;1.2;33.3;3.1;29.4;1.3;0.0;0.3;1.7;4.1;9.3;5.3
1560;051 Algemeen directeuren;Waarde;2023;8.7;1.6;3.2;;5.4;0.0;2.3;0.0;1.9;1.9;1.1;0.7;0.6;0.2;0.2;;;;;3.2;27.1;2.3;23.6;1.3;0.9;0.2;1.6;2.4;11.7;5.3
1561;051 Algemeen directeuren;Waarde;2024;7.6;1.8;3.7;;5.6;1.0;3.5;1.1;0.8;1.4;0.3;0.6;0.6;0.6;0.2;;;;;2.5;28.8;3.9;22.8;1.7;1.6;0.3;2.0;2.3;6.9;5.2
1562;051 Algemeen directeuren;Ondergrens 95%-interval;2014;1.4;0.3;0.3;0.1;;;;;;;;;;;;1.5;0.8;1.2;1.0;;;;;;;;;0.1;4.0;4.5
1563;051 Algemeen directeuren;Ondergrens 95%-interval;2015;1.8;0.4;1.2;0.7;;;;;;;;;;;;2.5;1.1;1.4;0.3;;;;;;;;;1.0;7.1;4.6
1564;051 Algemeen directeuren;Ondergrens 95%-interval;2016;0.9;0.0;0.6;0.0;;;;;;;;;;;;1.1;0.4;0.4;0.2;;;;;;;;;0.2;4.5;4.9
1565;051 Algemeen directeuren;Ondergrens 95%-interval;2017;0.4;0.1;0.1;0.0;;;;;;;;;;;;1.2;1.1;1.4;0.9;;;;;;;;;0.0;3.6;4.9
1566;051 Algemeen directeuren;Ondergrens 95%-interval;2018;2.8;0.7;1.6;;1.7;0.1;0.2;0.1;0.0;0.7;0.0;0.1;0.0;0.0;0.1;3.8;3.1;3.0;1.8;;;;;;;;;0.8;5.1;4.8
1567;051 Algemeen directeuren;Ondergrens 95%-interval;2019;3.1;0.3;2.2;;1.0;0.0;0.3;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;2.5;1.1;2.0;1.6;;;;;;;;;1.2;4.3;4.7
1568;051 Algemeen directeuren;Ondergrens 95%-interval;2020;2.9;0.7;1.7;;1.8;0.4;0.1;0.1;0.1;0.4;0.0;0.0;0.0;0.0;0.4;4.0;2.7;1.5;2.5;;;;;;;;;1.6;7.5;5.3
1569;051 Algemeen directeuren;Ondergrens 95%-interval;2021;2.2;0.9;1.2;;1.7;0.2;0.3;0.0;0.2;0.2;0.0;0.1;0.0;0.0;0.3;3.9;1.4;1.4;1.0;;;;;;;;;0.4;4.5;5.3
1570;051 Algemeen directeuren;Ondergrens 95%-interval;2022;5.8;0.8;3.0;;1.1;0.0;0.4;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.2;;;;;0.4;28.1;1.7;24.4;0.5;0.0;0.0;0.6;2.2;6.3;5.0
1571;051 Algemeen directeuren;Ondergrens 95%-interval;2023;6.2;0.7;1.9;;3.5;0.0;1.1;0.0;0.9;0.9;0.4;0.2;0.1;0.0;0.0;;;;;1.7;22.8;1.2;19.5;0.5;0.2;0.0;0.7;1.2;8.7;5.1
1572;051 Algemeen directeuren;Ondergrens 95%-interval;2024;5.2;0.8;2.1;;3.5;0.4;1.9;0.4;0.3;0.5;0.0;0.1;0.1;0.1;0.0;;;;;1.2;24.2;2.3;18.7;0.7;0.7;0.0;1.0;1.1;4.6;4.9
1573;051 Algemeen directeuren;Bovengrens 95%-interval;2014;7.8;5.3;5.3;3.5;;;;;;;;;;;;6.8;5.7;6.5;5.0;;;;;;;;;5.6;11.4;5.0
1574;051 Algemeen directeuren;Bovengrens 95%-interval;2015;7.1;3.4;5.7;4.9;;;;;;;;;;;;8.5;5.6;6.2;3.1;;;;;;;;;5.6;15.9;5.2
1575;051 Algemeen directeuren;Bovengrens 95%-interval;2016;4.9;;4.4;;;;;;;;;;;;;5.6;3.8;4.4;3.1;;;;;;;;;3.6;11.3;5.4
1576;051 Algemeen directeuren;Bovengrens 95%-interval;2017;3.7;4.1;2.8;2.4;;;;;;;;;;;;6.1;5.6;6.2;5.2;;;;;;;;;2.2;10.0;5.5
1577;051 Algemeen directeuren;Bovengrens 95%-interval;2018;7.2;3.6;5.2;;5.3;2.1;2.4;2.3;1.7;3.3;;1.6;;;2.3;8.4;7.4;7.1;5.3;;;;;;;;;3.5;10.2;5.3
1578;051 Algemeen directeuren;Bovengrens 95%-interval;2019;8.2;3.0;6.5;;4.3;1.6;3.0;;2.6;2.9;;1.6;1.6;;;7.0;4.6;6.3;5.3;;;;;;;;;5.1;9.5;5.1
1579;051 Algemeen directeuren;Bovengrens 95%-interval;2020;7.3;3.7;5.5;;5.5;3.0;1.8;1.9;1.9;2.7;0.9;1.6;1.6;;2.9;8.9;6.9;5.0;6.5;;;;;;;;;5.4;13.7;5.7
1580;051 Algemeen directeuren;Bovengrens 95%-interval;2021;7.1;4.2;5.0;;5.8;2.9;2.7;2.1;2.7;2.6;1.5;1.5;;;2.7;9.2;5.4;5.5;4.4;;;;;;;;;3.1;9.9;5.8
1581;051 Algemeen directeuren;Bovengrens 95%-interval;2022;12.6;4.4;8.3;;5.2;;3.4;;2.7;2.6;1.4;;;;3.4;;;;;3.3;39.0;5.8;35.0;3.6;;2.2;4.5;7.6;13.6;5.5
1582;051 Algemeen directeuren;Bovengrens 95%-interval;2023;12.1;3.7;5.6;;8.4;;4.8;;4.1;3.8;3.0;2.9;2.3;1.1;1.1;;;;;5.8;31.8;4.3;28.2;3.0;3.0;1.7;3.9;4.8;15.6;5.6
1583;051 Algemeen directeuren;Bovengrens 95%-interval;2024;10.8;4.0;6.2;;8.8;2.6;6.4;3.0;2.6;4.1;1.9;4.4;2.2;4.4;1.4;;;;;5.1;33.8;6.7;27.5;3.7;3.6;1.8;4.2;4.9;10.2;5.4
1584;0511 Algemeen directeuren;Waarde;2014;3.3;1.3;1.3;0.5;;;;;;;;;;;;3.2;2.2;2.8;2.2;;;;;;;;;0.8;6.9;4.8
1585;0511 Algemeen directeuren;Waarde;2015;3.6;1.1;2.6;1.8;;;;;;;;;;;;4.7;2.5;3.0;1.0;;;;;;;;;2.3;10.7;4.9
1586;0511 Algemeen directeuren;Waarde;2016;2.1;0.0;1.6;0.0;;;;;;;;;;;;2.5;1.2;1.4;0.8;;;;;;;;;0.9;7.2;5.2
1587;0511 Algemeen directeuren;Waarde;2017;1.2;0.6;0.4;0.3;;;;;;;;;;;;2.8;2.5;3.0;2.2;;;;;;;;;0.3;6.0;5.2
1588;0511 Algemeen directeuren;Waarde;2018;4.5;1.6;2.9;;3.0;0.5;0.8;0.6;0.2;1.5;0.0;0.3;0.0;0.0;0.6;5.7;4.8;4.6;3.1;;;;;;;;;1.7;7.2;5.0
1589;0511 Algemeen directeuren;Waarde;2019;5.0;1.0;3.8;;2.1;0.2;0.9;0.0;0.6;0.9;0.0;0.2;0.2;0.0;0.0;4.2;2.3;3.6;2.9;;;;;;;;;2.5;6.4;4.9
1590;0511 Algemeen directeuren;Waarde;2020;4.7;1.7;3.1;;3.1;1.1;0.5;0.5;0.5;1.1;0.1;0.2;0.2;0.0;1.1;6.0;4.3;2.8;4.0;;;;;;;;;3.0;10.2;5.5
1591;0511 Algemeen directeuren;Waarde;2021;4.0;2.0;2.5;;3.2;0.7;0.9;0.3;0.7;0.8;0.2;0.3;0.0;0.0;0.9;6.0;2.8;2.8;2.1;;;;;;;;;1.1;6.7;5.6
1592;0511 Algemeen directeuren;Waarde;2022;8.6;1.8;5.0;;2.4;0.0;1.1;0.0;0.4;0.7;0.2;0.0;0.0;0.0;0.8;;;;;1.2;33.3;3.1;29.4;1.3;0.0;0.3;1.7;4.1;9.3;5.3
1593;0511 Algemeen directeuren;Waarde;2023;8.7;1.6;3.2;;5.4;0.0;2.3;0.0;1.9;1.9;1.1;0.7;0.6;0.2;0.2;;;;;3.2;27.1;2.3;23.6;1.3;0.9;0.2;1.6;2.4;11.7;5.3
1594;0511 Algemeen directeuren;Waarde;2024;7.6;1.8;3.7;;5.6;1.0;3.5;1.1;0.8;1.4;0.3;0.6;0.6;0.6;0.2;;;;;2.5;28.8;3.9;22.8;1.7;1.6;0.3;2.0;2.3;6.9;5.2
1595;0511 Algemeen directeuren;Ondergrens 95%-interval;2014;1.4;0.3;0.3;0.1;;;;;;;;;;;;1.5;0.8;1.2;1.0;;;;;;;;;0.1;4.0;4.5
1596;0511 Algemeen directeuren;Ondergrens 95%-interval;2015;1.8;0.4;1.2;0.7;;;;;;;;;;;;2.5;1.1;1.4;0.3;;;;;;;;;1.0;7.1;4.6
1597;0511 Algemeen directeuren;Ondergrens 95%-interval;2016;0.9;0.0;0.6;0.0;;;;;;;;;;;;1.1;0.4;0.4;0.2;;;;;;;;;0.2;4.5;4.9
1598;0511 Algemeen directeuren;Ondergrens 95%-interval;2017;0.4;0.1;0.1;0.0;;;;;;;;;;;;1.2;1.1;1.4;0.9;;;;;;;;;0.0;3.6;4.9
1599;0511 Algemeen directeuren;Ondergrens 95%-interval;2018;2.8;0.7;1.6;;1.7;0.1;0.2;0.1;0.0;0.7;0.0;0.1;0.0;0.0;0.1;3.8;3.1;3.0;1.8;;;;;;;;;0.8;5.1;4.8
1600;0511 Algemeen directeuren;Ondergrens 95%-interval;2019;3.1;0.3;2.2;;1.0;0.0;0.3;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;2.5;1.1;2.0;1.6;;;;;;;;;1.2;4.3;4.7
1601;0511 Algemeen directeuren;Ondergrens 95%-interval;2020;2.9;0.7;1.7;;1.8;0.4;0.1;0.1;0.1;0.4;0.0;0.0;0.0;0.0;0.4;4.0;2.7;1.5;2.5;;;;;;;;;1.6;7.5;5.3
1602;0511 Algemeen directeuren;Ondergrens 95%-interval;2021;2.2;0.9;1.2;;1.7;0.2;0.3;0.0;0.2;0.2;0.0;0.1;0.0;0.0;0.3;3.9;1.4;1.4;1.0;;;;;;;;;0.4;4.5;5.3
1603;0511 Algemeen directeuren;Ondergrens 95%-interval;2022;5.8;0.8;3.0;;1.1;0.0;0.4;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.2;;;;;0.4;28.1;1.7;24.4;0.5;0.0;0.0;0.6;2.2;6.3;5.0
1604;0511 Algemeen directeuren;Ondergrens 95%-interval;2023;6.2;0.7;1.9;;3.5;0.0;1.1;0.0;0.9;0.9;0.4;0.2;0.1;0.0;0.0;;;;;1.7;22.8;1.2;19.5;0.5;0.2;0.0;0.7;1.2;8.7;5.1
1605;0511 Algemeen directeuren;Ondergrens 95%-interval;2024;5.2;0.8;2.1;;3.5;0.4;1.9;0.4;0.3;0.5;0.0;0.1;0.1;0.1;0.0;;;;;1.2;24.2;2.3;18.7;0.7;0.7;0.0;1.0;1.1;4.6;4.9
1606;0511 Algemeen directeuren;Bovengrens 95%-interval;2014;7.8;5.3;5.3;3.5;;;;;;;;;;;;6.8;5.7;6.5;5.0;;;;;;;;;5.6;11.4;5.0
1607;0511 Algemeen directeuren;Bovengrens 95%-interval;2015;7.1;3.4;5.7;4.9;;;;;;;;;;;;8.5;5.6;6.2;3.1;;;;;;;;;5.6;15.9;5.2
1608;0511 Algemeen directeuren;Bovengrens 95%-interval;2016;4.9;;4.4;;;;;;;;;;;;;5.6;3.8;4.4;3.1;;;;;;;;;3.6;11.3;5.4
1609;0511 Algemeen directeuren;Bovengrens 95%-interval;2017;3.7;4.1;2.8;2.4;;;;;;;;;;;;6.1;5.6;6.2;5.2;;;;;;;;;2.2;10.0;5.5
1610;0511 Algemeen directeuren;Bovengrens 95%-interval;2018;7.2;3.6;5.2;;5.3;2.1;2.4;2.3;1.7;3.3;;1.6;;;2.3;8.4;7.4;7.1;5.3;;;;;;;;;3.5;10.2;5.3
1611;0511 Algemeen directeuren;Bovengrens 95%-interval;2019;8.2;3.0;6.5;;4.3;1.6;3.0;;2.6;2.9;;1.6;1.6;;;7.0;4.6;6.3;5.3;;;;;;;;;5.1;9.5;5.1
1612;0511 Algemeen directeuren;Bovengrens 95%-interval;2020;7.3;3.7;5.5;;5.5;3.0;1.8;1.9;1.9;2.7;0.9;1.6;1.6;;2.9;8.9;6.9;5.0;6.5;;;;;;;;;5.4;13.7;5.7
1613;0511 Algemeen directeuren;Bovengrens 95%-interval;2021;7.1;4.2;5.0;;5.8;2.9;2.7;2.1;2.7;2.6;1.5;1.5;;;2.7;9.2;5.4;5.5;4.4;;;;;;;;;3.1;9.9;5.8
1614;0511 Algemeen directeuren;Bovengrens 95%-interval;2022;12.6;4.4;8.3;;5.2;;3.4;;2.7;2.6;1.4;;;;3.4;;;;;3.3;39.0;5.8;35.0;3.6;;2.2;4.5;7.6;13.6;5.5
1615;0511 Algemeen directeuren;Bovengrens 95%-interval;2023;12.1;3.7;5.6;;8.4;;4.8;;4.1;3.8;3.0;2.9;2.3;1.1;1.1;;;;;5.8;31.8;4.3;28.2;3.0;3.0;1.7;3.9;4.8;15.6;5.6
1616;0511 Algemeen directeuren;Bovengrens 95%-interval;2024;10.8;4.0;6.2;;8.8;2.6;6.4;3.0;2.6;4.1;1.9;4.4;2.2;4.4;1.4;;;;;5.1;33.8;6.7;27.5;3.7;3.6;1.8;4.2;4.9;10.2;5.4
1617;052 Managers op administratief en com...;Waarde;2014;2.0;0.7;0.7;0.5;;;;;;;;;;;;2.6;2.0;2.5;1.8;;;;;;;;;1.4;12.1;5.6
1618;052 Managers op administratief en com...;Waarde;2015;2.7;1.1;1.1;0.6;;;;;;;;;;;;3.3;1.2;2.0;1.2;;;;;;;;;1.0;11.6;5.7
1619;052 Managers op administratief en com...;Waarde;2016;2.4;1.1;1.2;0.2;;;;;;;;;;;;3.9;2.2;2.5;2.2;;;;;;;;;1.5;14.0;5.7
1620;052 Managers op administratief en com...;Waarde;2017;2.1;0.8;1.2;0.5;;;;;;;;;;;;3.6;2.2;2.4;2.4;;;;;;;;;0.9;12.1;5.8
1621;052 Managers op administratief en com...;Waarde;2018;2.4;1.6;1.0;;3.3;0.3;1.0;0.1;1.0;1.2;0.5;0.1;0.6;0.1;0.4;5.6;3.2;2.7;3.0;;;;;;;;;1.1;10.2;5.8
1622;052 Managers op administratief en com...;Waarde;2019;1.8;1.1;0.5;;2.8;0.2;0.4;0.2;0.2;1.4;0.2;0.2;0.3;0.0;0.5;5.6;3.2;3.7;3.5;;;;;;;;;1.9;9.5;5.9
1623;052 Managers op administratief en com...;Waarde;2020;1.7;1.6;1.2;;2.3;0.5;1.0;0.0;0.4;1.1;0.5;0.2;0.0;0.1;0.3;6.7;5.2;5.3;5.6;;;;;;;;;1.7;10.5;6.7
1624;052 Managers op administratief en com...;Waarde;2021;2.3;0.4;1.0;;3.2;0.2;0.7;0.0;0.3;1.4;0.6;0.1;0.3;0.1;0.3;4.6;3.8;3.7;3.7;;;;;;;;;0.5;9.3;6.5
1625;052 Managers op administratief en com...;Waarde;2022;1.5;0.5;0.4;;2.0;0.2;0.6;0.2;0.1;0.5;0.7;0.1;0.2;0.0;0.1;;;;;1.5;32.6;2.1;29.6;0.3;0.5;0.8;0.9;1.1;7.1;6.4
1626;052 Managers op administratief en com...;Waarde;2023;2.6;1.0;1.0;;2.3;0.1;0.5;0.1;0.7;0.7;0.5;0.2;0.3;0.0;0.4;;;;;1.7;29.4;2.0;26.8;0.3;0.9;0.9;1.0;1.7;9.1;6.4
1627;052 Managers op administratief en com...;Waarde;2024;2.0;1.2;1.1;;2.2;0.2;0.9;0.2;0.4;0.4;0.4;0.2;0.1;0.0;0.4;;;;;2.2;28.4;2.4;25.3;0.2;0.6;0.6;1.2;1.2;8.3;6.3
1628;052 Managers op administratief en com...;Ondergrens 95%-interval;2014;1.1;0.3;0.3;0.2;;;;;;;;;;;;1.7;1.2;1.6;1.0;;;;;;;;;0.7;10.0;5.5
1629;052 Managers op administratief en com...;Ondergrens 95%-interval;2015;1.7;0.6;0.6;0.3;;;;;;;;;;;;2.3;0.7;1.3;0.7;;;;;;;;;0.5;9.6;5.5
1630;052 Managers op administratief en com...;Ondergrens 95%-interval;2016;1.6;0.6;0.7;0.0;;;;;;;;;;;;2.8;1.4;1.6;1.4;;;;;;;;;0.9;11.8;5.6
1631;052 Managers op administratief en com...;Ondergrens 95%-interval;2017;1.2;0.3;0.6;0.2;;;;;;;;;;;;2.5;1.3;1.5;1.5;;;;;;;;;0.4;9.9;5.7
1632;052 Managers op administratief en com...;Ondergrens 95%-interval;2018;1.6;1.0;0.5;;2.4;0.1;0.5;0.0;0.5;0.7;0.2;0.0;0.3;0.0;0.2;4.3;2.3;1.9;2.1;;;;;;;;;0.6;8.4;5.7
1633;052 Managers op administratief en com...;Ondergrens 95%-interval;2019;1.0;0.6;0.2;;1.9;0.1;0.2;0.0;0.0;0.8;0.0;0.0;0.1;0.0;0.2;4.2;2.2;2.6;2.5;;;;;;;;;1.2;7.8;5.8
1634;052 Managers op administratief en com...;Ondergrens 95%-interval;2020;1.0;0.9;0.7;;1.5;0.2;0.4;0.0;0.1;0.6;0.2;0.0;0.0;0.0;0.1;5.2;3.8;4.0;4.2;;;;;;;;;1.0;8.6;6.5
1635;052 Managers op administratief en com...;Ondergrens 95%-interval;2021;1.5;0.1;0.4;;2.2;0.1;0.3;0.0;0.1;0.8;0.2;0.0;0.1;0.0;0.1;3.3;2.6;2.5;2.5;;;;;;;;;0.2;7.5;6.3
1636;052 Managers op administratief en com...;Ondergrens 95%-interval;2022;0.9;0.2;0.2;;1.2;0.1;0.3;0.0;0.0;0.2;0.3;0.0;0.1;0.0;0.0;;;;;0.9;29.8;1.3;26.9;0.1;0.2;0.4;0.5;0.6;5.7;6.2
