ID;Geslacht;TypeZefstandigenInStartjaar;SociaaleconomischePositieInPeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
737;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;4 jaar na startjaar;2019;
738;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;4 jaar na startjaar;2020;
739;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;4 jaar na startjaar;2021;
740;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2012;10.5
741;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2013;10.7
742;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2014;12.4
743;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2015;13.8
744;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2016;13.3
745;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2017;14.8
746;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2018;
747;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2019;
748;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2020;
749;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;F Bouwnijverheid;5 jaar na startjaar;2021;
750;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2012;16.3
751;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2013;16.4
752;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2014;18.0
753;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2015;19.4
754;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2016;18.2
755;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2017;17.3
756;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2018;16.4
757;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2019;19.1
758;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2020;24.3
759;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;1 jaar na startjaar;2021;24.2
760;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2012;16.3
761;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2013;16.4
762;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2014;18.0
763;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2015;19.4
764;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2016;18.2
765;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2017;17.3
766;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2018;16.4
767;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2019;19.1
768;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2020;24.3
769;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;2 jaar na startjaar;2021;
770;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2012;16.3
771;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2013;16.4
772;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2014;18.0
773;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2015;19.4
774;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2016;18.2
775;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2017;17.3
776;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2018;16.4
777;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2019;19.1
778;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2020;
779;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;3 jaar na startjaar;2021;
780;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2012;16.3
781;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2013;16.4
782;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2014;18.0
783;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2015;19.4
784;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2016;18.2
785;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2017;17.3
786;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2018;16.4
787;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2019;
788;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2020;
789;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;4 jaar na startjaar;2021;
790;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2012;16.3
791;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2013;16.4
792;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2014;18.0
793;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2015;19.4
794;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2016;18.2
795;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2017;17.3
796;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2018;
797;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2019;
798;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2020;
799;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;G Handel;5 jaar na startjaar;2021;
800;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2012;5.1
801;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2013;4.2
802;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2014;4.8
803;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2015;5.0
804;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2016;5.9
805;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2017;5.7
806;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2018;5.4
807;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2019;6.2
808;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2020;6.2
809;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;1 jaar na startjaar;2021;7.6
810;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2012;5.1
811;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2013;4.2
812;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2014;4.8
813;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2015;5.0
814;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2016;5.9
815;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2017;5.7
816;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2018;5.4
817;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2019;6.2
818;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2020;6.2
819;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;2 jaar na startjaar;2021;
820;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2012;5.1
821;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2013;4.2
822;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2014;4.8
823;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2015;5.0
824;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2016;5.9
825;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2017;5.7
826;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2018;5.4
827;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2019;6.2
828;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2020;
829;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;3 jaar na startjaar;2021;
830;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2012;5.1
831;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2013;4.2
832;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2014;4.8
833;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2015;5.0
834;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2016;5.9
835;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2017;5.7
836;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2018;5.4
837;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2019;
838;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2020;
839;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;4 jaar na startjaar;2021;
840;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2012;5.1
841;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2013;4.2
842;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2014;4.8
843;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2015;5.0
844;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2016;5.9
845;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2017;5.7
846;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2018;
847;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2019;
848;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2020;
849;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;H Vervoer en opslag;5 jaar na startjaar;2021;
850;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2012;5.4
851;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2013;5.5
852;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2014;6.0
853;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2015;6.4
854;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2016;6.5
855;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2017;6.5
856;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2018;6.9
857;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2019;10.5
858;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2020;8.6
859;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;1 jaar na startjaar;2021;9.5
860;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2012;5.4
861;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2013;5.5
862;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2014;6.0
863;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2015;6.4
864;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2016;6.5
865;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2017;6.5
866;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2018;6.9
867;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2019;10.5
868;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2020;8.6
869;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;2 jaar na startjaar;2021;
870;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2012;5.4
871;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2013;5.5
872;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2014;6.0
873;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2015;6.4
874;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2016;6.5
875;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2017;6.5
876;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2018;6.9
877;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2019;10.5
878;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2020;
879;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;3 jaar na startjaar;2021;
880;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2012;5.4
881;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2013;5.5
882;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2014;6.0
883;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2015;6.4
884;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2016;6.5
885;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2017;6.5
886;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2018;6.9
887;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2019;
888;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2020;
889;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;4 jaar na startjaar;2021;
890;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2012;5.4
891;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2013;5.5
892;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2014;6.0
893;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2015;6.4
894;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2016;6.5
895;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2017;6.5
896;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2018;
897;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2019;
898;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2020;
899;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;I Horeca;5 jaar na startjaar;2021;
900;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2012;6.9
901;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2013;6.4
902;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2014;6.7
903;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2015;8.8
904;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2016;8.3
905;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2017;8.1
906;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2018;8.3
907;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2019;10.2
908;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2020;13.7
909;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;1 jaar na startjaar;2021;13.3
910;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2012;6.9
911;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2013;6.4
912;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2014;6.7
913;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2015;8.8
914;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2016;8.3
915;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2017;8.1
916;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2018;8.3
917;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2019;10.2
918;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2020;13.7
919;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;2 jaar na startjaar;2021;
920;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;3 jaar na startjaar;2012;6.9
921;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;3 jaar na startjaar;2013;6.4
922;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;3 jaar na startjaar;2014;6.7
923;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;3 jaar na startjaar;2015;8.8
924;Totaal mannen en vrouwen;Zelfstandige;Totaal;Totaal personen;J Informatie en communicatie;3 jaar na startjaar;2016;8.3
