ID;JaarImmigratie;Geslacht;Leeftijdsgroep;LandVanHerkomst;TotaalAllochtoneImmigranten_1;GeremigreerdBinnen1Jaar_2;GeremigreerdIn12Jaar_3;GeremigreerdIn23Jaar_4;GeremigreerdIn35Jaar_5;GeremigreerdInMeerDan5Jaar_6;NietGeremigreerd_7
3344;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Irak;1.7;1.0;3.0;2.0;2.0;15.0;77.0
3345;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Iran;0.5;1.0;1.0;2.0;1.0;12.0;83.0
3346;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Israël;0.1;4.0;23.0;15.0;11.0;9.0;38.0
3347;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Italië;0.1;12.0;9.0;9.0;8.0;18.0;45.0
3348;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Japan;0.3;9.0;13.0;25.0;28.0;21.0;4.0
3349;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Kaapverdië;0.1;1.0;2.0;1.0;5.0;6.0;84.0
3350;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Libanon;0.0;3.0;9.0;;3.0;23.0;63.0
3351;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Maleisië;0.0;20.0;13.0;2.0;26.0;9.0;30.0
3352;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Marokko;0.9;1.0;2.0;2.0;1.0;7.0;87.0
3353;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Nederlandse Antillen en Aruba;1.4;7.0;6.0;3.0;5.0;17.0;61.0
3354;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Nieuw-Zeeland;0.1;30.0;11.0;5.0;12.0;11.0;32.0
3355;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Nigeria;0.1;7.0;13.0;15.0;32.0;7.0;27.0
3356;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Noorwegen;0.1;9.0;22.0;7.0;9.0;19.0;33.0
3357;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Oostenrijk;0.1;3.0;11.0;14.0;15.0;14.0;44.0
3358;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Pakistan;0.2;4.0;1.0;2.0;6.0;15.0;72.0
3359;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Peru;0.0;;;;;;100.0
3360;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Polen;0.2;7.0;8.0;1.0;5.0;4.0;75.0
3361;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Portugal;0.1;5.0;4.0;1.0;11.0;13.0;65.0
3362;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Roemenië;0.1;5.0;2.0;6.0;;3.0;84.0
3363;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Sierra Leone;0.0;13.0;;;;26.0;61.0
3364;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Singapore;0.0;2.0;17.0;15.0;13.0;9.0;45.0
3365;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Soedan;0.1;;6.0;2.0;4.0;52.0;36.0
3366;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Somalië;0.5;3.0;6.0;4.0;12.0;35.0;40.0
3367;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Spanje;0.2;9.0;12.0;6.0;10.0;14.0;48.0
3368;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Sri Lanka;0.1;2.0;2.0;7.0;1.0;24.0;64.0
3369;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Suriname;0.8;5.0;1.0;1.0;2.0;8.0;83.0
3370;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Syrië;0.1;;;4.0;3.0;13.0;80.0
3371;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Thailand;0.1;7.0;2.0;;6.0;2.0;83.0
3372;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Tunesië;0.0;14.0;;14.0;5.0;16.0;51.0
3373;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Turkije;1.4;3.0;2.0;1.0;3.0;7.0;83.0
3374;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Venezuela;0.1;12.0;7.0;;7.0;11.0;63.0
3375;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Verenigd Koninkrijk;0.7;9.0;12.0;12.0;14.0;15.0;36.0
3376;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Vietnam;0.0;3.0;;6.0;;3.0;88.0
3377;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Joegoslavië;0.3;2.0;3.0;5.0;3.0;8.0;79.0
3378;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Sovjet-Unie;0.4;4.0;3.0;1.0;3.0;5.0;83.0
3379;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Verenigde Staten van Amerika;0.7;11.0;19.0;19.0;15.0;11.0;25.0
3380;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Voormalig Tsjecho-Slowakije;0.1;14.0;7.0;7.0;7.0;14.0;53.0
3381;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Zwitserland;0.1;6.0;8.0;6.0;7.0;11.0;62.0
3382;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Zuid-Afrika;0.1;6.0;13.0;4.0;5.0;13.0;59.0
3383;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Zuid-Korea;0.1;6.0;20.0;4.0;16.0;11.0;43.0
3384;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Zweden;0.1;14.0;18.0;19.0;9.0;8.0;32.0
3385;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Onbekend;1.6;8.0;9.0;4.0;4.0;14.0;61.0
3386;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Overig niet-westers;1.0;12.0;7.0;7.0;6.0;16.0;54.0
3387;Jaar immigratie: 1997;Totaal mannen en vrouwen;0 tot 15 jaar;Overig westers;0.1;13.0;25.0;13.0;14.0;7.0;28.0
3388;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;0;24.3;12.0;9.0;5.0;6.0;16.0;52.0
3389;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;1;;;;;;;
3390;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;2;23.1;12.0;9.0;5.0;6.0;16.0;52.0
3391;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;4;14.0;7.0;5.0;3.0;4.0;16.0;64.0
3392;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;3;9.0;20.0;15.0;8.0;9.0;16.0;33.0
3393;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Afghanistan;0.6;1.0;2.0;3.0;2.0;18.0;73.0
3394;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Algerije;0.1;9.0;9.0;2.0;8.0;41.0;32.0
3395;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Angola;0.1;3.0;1.0;4.0;1.0;33.0;58.0
3396;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Argentinië;0.0;23.0;23.0;13.0;13.0;7.0;20.0
3397;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Australië;0.2;24.0;20.0;8.0;11.0;25.0;13.0
3398;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;België;0.7;16.0;11.0;8.0;10.0;15.0;41.0
3399;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Brazilië;0.2;16.0;11.0;5.0;4.0;20.0;44.0
3400;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Bulgarije;0.1;20.0;;7.0;8.0;14.0;50.0
3401;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Canada;0.1;28.0;18.0;7.0;15.0;14.0;18.0
3402;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Chili;0.0;23.0;;8.0;;15.0;54.0
3403;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;China;0.7;3.0;4.0;2.0;3.0;16.0;72.0
3404;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Colombia;0.1;13.0;8.0;4.0;4.0;11.0;60.0
3405;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Congo (DR);0.1;1.0;2.0;4.0;6.0;38.0;49.0
3406;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Denemarken;0.1;25.0;13.0;16.0;10.0;15.0;20.0
3407;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Dominicaanse Republiek;0.1;7.0;9.0;1.0;4.0;12.0;67.0
3408;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Duitsland;1.2;16.0;14.0;8.0;13.0;17.0;32.0
3409;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Egypte;0.2;10.0;8.0;2.0;3.0;16.0;60.0
3410;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Ethiopië;0.1;3.0;4.0;2.0;6.0;23.0;61.0
3411;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Filippijnen;0.2;20.0;16.0;4.0;4.0;9.0;47.0
3412;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Frankrijk;0.7;17.0;18.0;6.0;9.0;18.0;31.0
3413;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Ghana;0.1;3.0;4.0;1.0;5.0;19.0;67.0
3414;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Griekenland;0.2;42.0;12.0;6.0;6.0;15.0;19.0
3415;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Guyana;0.0;17.0;;;8.0;;75.0
3416;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Hongarije;0.2;31.0;12.0;5.0;3.0;13.0;36.0
3417;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Hongkong;0.0;7.0;21.0;14.0;;7.0;50.0
3418;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Ierland;0.2;24.0;27.0;15.0;7.0;18.0;9.0
3419;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;India;0.2;13.0;9.0;8.0;9.0;17.0;44.0
3420;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Indonesië;0.2;14.0;7.0;5.0;4.0;13.0;56.0
3421;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Irak;1.0;3.0;4.0;3.0;4.0;21.0;65.0
3422;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Iran;0.2;2.0;1.0;1.0;1.0;14.0;81.0
3423;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Israël;0.1;10.0;13.0;6.0;14.0;21.0;35.0
3424;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Italië;0.4;24.0;20.0;6.0;9.0;16.0;25.0
3425;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Japan;0.1;19.0;27.0;15.0;12.0;12.0;15.0
3426;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Kaapverdië;0.1;6.0;4.0;;;10.0;80.0
3427;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Libanon;0.0;5.0;5.0;;10.0;10.0;69.0
3428;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Maleisië;0.0;13.0;20.0;13.0;;7.0;47.0
3429;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Marokko;1.5;3.0;2.0;2.0;2.0;8.0;84.0
3430;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Nederlandse Antillen en Aruba;1.6;7.0;4.0;3.0;6.0;27.0;53.0
3431;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Nieuw-Zeeland;0.1;25.0;18.0;8.0;16.0;18.0;16.0
3432;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Nigeria;0.1;6.0;4.0;7.0;12.0;22.0;48.0
3433;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Noorwegen;0.2;16.0;7.0;14.0;15.0;35.0;13.0
3434;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Oostenrijk;0.1;28.0;12.0;6.0;15.0;18.0;20.0
3435;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Pakistan;0.2;4.0;3.0;7.0;4.0;21.0;62.0
3436;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Peru;0.0;7.0;4.0;;7.0;7.0;75.0
3437;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Polen;0.5;27.0;14.0;4.0;5.0;9.0;40.0
3438;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Portugal;0.2;17.0;8.0;6.0;9.0;17.0;43.0
3439;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Roemenië;0.1;12.0;9.0;6.0;6.0;10.0;56.0
3440;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Sierra Leone;0.1;3.0;3.0;;4.0;35.0;56.0
3441;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Singapore;0.0;17.0;28.0;6.0;11.0;6.0;33.0
3442;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Soedan;0.2;3.0;2.0;3.0;5.0;39.0;49.0
3443;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Somalië;0.4;4.0;5.0;6.0;11.0;40.0;33.0
3444;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Spanje;0.4;20.0;22.0;9.0;11.0;17.0;20.0
3445;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Sri Lanka;0.1;6.0;5.0;6.0;6.0;22.0;55.0
3446;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Suriname;0.8;3.0;3.0;2.0;3.0;12.0;78.0
3447;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Syrië;0.1;1.0;;2.0;6.0;8.0;82.0
3448;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Thailand;0.1;11.0;8.0;;5.0;8.0;68.0
3449;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Tunesië;0.1;3.0;3.0;2.0;7.0;22.0;63.0
3450;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Turkije;2.8;4.0;3.0;2.0;1.0;6.0;83.0
3451;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Venezuela;0.0;26.0;7.0;9.0;9.0;15.0;35.0
3452;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigd Koninkrijk;0.7;20.0;21.0;11.0;12.0;18.0;19.0
3453;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Vietnam;0.1;5.0;;3.0;3.0;4.0;86.0
3454;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Joegoslavië;0.5;3.0;5.0;3.0;6.0;12.0;72.0
3455;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Sovjet-Unie;0.6;10.0;6.0;4.0;4.0;14.0;61.0
3456;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Verenigde Staten van Amerika;0.6;25.0;24.0;11.0;10.0;12.0;18.0
3457;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Voormalig Tsjecho-Slowakije;0.2;22.0;11.0;7.0;9.0;14.0;37.0
3458;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Zwitserland;0.1;26.0;9.0;12.0;11.0;27.0;15.0
3459;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Afrika;0.5;44.0;23.0;4.0;4.0;9.0;16.0
3460;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Zuid-Korea;0.0;12.0;18.0;18.0;12.0;18.0;24.0
3461;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Zweden;0.2;24.0;17.0;11.0;8.0;17.0;22.0
3462;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Onbekend;1.2;9.0;9.0;4.0;5.0;15.0;58.0
3463;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Overig niet-westers;1.1;20.0;5.0;4.0;7.0;23.0;41.0
3464;Jaar immigratie: 1997;Totaal mannen en vrouwen;15 tot 25 jaar;Overig westers;0.2;27.0;15.0;10.0;10.0;14.0;25.0
3465;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;0;41.0;10.0;10.0;7.0;8.0;15.0;50.0
3466;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;1;;;;;;;
3467;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;2;37.8;10.0;10.0;7.0;8.0;15.0;50.0
3468;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;4;20.1;7.0;7.0;5.0;5.0;14.0;62.0
3469;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;3;17.7;13.0;13.0;10.0;12.0;15.0;36.0
3470;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Afghanistan;1.1;1.0;1.0;1.0;1.0;14.0;82.0
3471;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Algerije;0.2;11.0;3.0;6.0;4.0;22.0;53.0
3472;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Angola;0.1;5.0;4.0;1.0;2.0;29.0;59.0
3473;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Argentinië;0.0;;22.0;13.0;9.0;18.0;38.0
3474;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Australië;0.3;14.0;18.0;12.0;15.0;25.0;15.0
3475;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;België;1.3;10.0;10.0;8.0;12.0;16.0;45.0
3476;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Brazilië;0.3;11.0;9.0;9.0;8.0;12.0;50.0
3477;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Bulgarije;0.1;8.0;15.0;4.0;3.0;11.0;58.0
3478;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Canada;0.3;13.0;16.0;15.0;16.0;18.0;22.0
3479;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Chili;0.0;14.0;5.0;2.0;7.0;24.0;48.0
3480;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;China;0.6;11.0;13.0;6.0;7.0;11.0;53.0
3481;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Colombia;0.2;8.0;10.0;5.0;4.0;9.0;63.0
3482;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Congo (DR);0.2;3.0;3.0;3.0;4.0;31.0;56.0
3483;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Denemarken;0.2;13.0;13.0;14.0;14.0;25.0;21.0
3484;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Dominicaanse Republiek;0.1;6.0;6.0;4.0;4.0;13.0;67.0
3485;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Duitsland;3.1;15.0;12.0;8.0;10.0;15.0;39.0
3486;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Egypte;0.6;12.0;8.0;6.0;7.0;14.0;54.0
3487;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Ethiopië;0.1;12.0;18.0;6.0;5.0;15.0;44.0
3488;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Filippijnen;0.3;14.0;8.0;5.0;4.0;8.0;61.0
3489;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Frankrijk;1.0;13.0;14.0;9.0;16.0;17.0;31.0
3490;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Ghana;0.5;11.0;6.0;4.0;4.0;15.0;60.0
3491;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Griekenland;0.3;32.0;10.0;7.0;10.0;14.0;27.0
3492;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Guyana;0.0;;27.0;;9.0;;64.0
3493;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Hongarije;0.2;17.0;13.0;10.0;7.0;15.0;38.0
3494;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Hongkong;0.1;10.0;10.0;3.0;10.0;17.0;49.0
3495;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Ierland;0.3;12.0;22.0;11.0;12.0;16.0;27.0
3496;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;India;0.4;13.0;15.0;11.0;9.0;15.0;37.0
3497;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Indonesië;0.5;9.0;7.0;8.0;7.0;11.0;58.0
3498;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Irak;2.4;1.0;3.0;3.0;4.0;21.0;68.0
3499;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Iran;0.8;3.0;2.0;1.0;2.0;9.0;82.0
3500;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Israël;0.2;8.0;19.0;13.0;16.0;13.0;32.0
3501;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Italië;0.7;15.0;15.0;9.0;12.0;14.0;35.0
3502;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Japan;0.7;12.0;15.0;18.0;25.0;21.0;9.0
3503;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Kaapverdië;0.1;6.0;5.0;2.0;4.0;9.0;73.0
3504;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Libanon;0.1;11.0;4.0;6.0;2.0;19.0;58.0
3505;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Maleisië;0.1;9.0;16.0;10.0;19.0;9.0;38.0
3506;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Marokko;2.1;4.0;4.0;2.0;2.0;8.0;80.0
3507;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Nederlandse Antillen en Aruba;1.4;8.0;6.0;4.0;7.0;19.0;56.0
3508;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Nieuw-Zeeland;0.1;24.0;13.0;14.0;18.0;16.0;16.0
3509;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Nigeria;0.3;7.0;11.0;5.0;12.0;19.0;46.0
3510;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Noorwegen;0.1;6.0;30.0;13.0;10.0;20.0;21.0
3511;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Oostenrijk;0.2;16.0;13.0;11.0;14.0;13.0;33.0
3512;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Pakistan;0.3;7.0;8.0;6.0;6.0;14.0;60.0
3513;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Peru;0.0;4.0;9.0;9.0;9.0;9.0;62.0
3514;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Polen;0.6;13.0;10.0;3.0;4.0;8.0;62.0
3515;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Portugal;0.3;9.0;10.0;13.0;10.0;14.0;44.0
3516;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Roemenië;0.2;9.0;7.0;6.0;8.0;12.0;60.0
3517;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Sierra Leone;0.0;3.0;;3.0;3.0;21.0;69.0
3518;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Singapore;0.1;7.0;25.0;13.0;7.0;12.0;37.0
3519;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Soedan;0.3;3.0;4.0;4.0;3.0;33.0;53.0
3520;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Somalië;0.5;5.0;6.0;3.0;10.0;39.0;36.0
3521;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Spanje;0.6;15.0;12.0;11.0;8.0;18.0;35.0
3522;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Sri Lanka;0.3;15.0;5.0;11.0;5.0;16.0;49.0
3523;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Suriname;1.3;6.0;3.0;2.0;3.0;7.0;79.0
3524;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Syrië;0.1;3.0;2.0;3.0;3.0;14.0;76.0
3525;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Thailand;0.3;10.0;8.0;2.0;5.0;10.0;64.0
3526;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Tunesië;0.1;15.0;9.0;4.0;5.0;7.0;59.0
3527;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Turkije;2.0;6.0;6.0;4.0;3.0;8.0;73.0
3528;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Venezuela;0.1;25.0;7.0;4.0;4.0;9.0;50.0
3529;Jaar immigratie: 1997;Totaal mannen en vrouwen;25 tot 45 jaar;Verenigd Koninkrijk;2.6;14.0;17.0;11.0;13.0;19.0;25.0
