ID;Geslacht;Leeftijd;ZorgvormZvwZorgkosten;Perioden;PersonenMetZvwZorgkostenRelatief_1;GemiddeldeZorgkostenAllePersonen_2;GemiddeldeZorgkostenGebruikers_3;Zorgkosten50ePercentielGebruikers_4;Zorgkosten95ePercentielGebruikers_5;Zorgkosten99ePercentielGebruikers_6
1107;Totaal mannen en vrouwen;71100;Hulpmiddelen;2020;11.4;74.0;649.0;230.0;2652.0;6379.0
1108;Totaal mannen en vrouwen;71100;Hulpmiddelen;2021;11.7;79.0;682.0;250.0;2728.0;6843.0
1109;Totaal mannen en vrouwen;71100;Hulpmiddelen;2022;12.0;82.0;688.0;253.0;2753.0;6976.0
1110;Totaal mannen en vrouwen;71100;Ziekenvervoer;2020;2.9;32.0;1101.0;792.0;2733.0;6059.0
1111;Totaal mannen en vrouwen;71100;Ziekenvervoer;2021;3.0;35.0;1153.0;819.0;2860.0;6423.0
1112;Totaal mannen en vrouwen;71100;Ziekenvervoer;2022;2.9;34.0;1162.0;838.0;2826.0;6484.0
1113;Totaal mannen en vrouwen;71100;Buitenland;2020;0.8;13.0;1485.0;188.0;6098.0;23203.0
1114;Totaal mannen en vrouwen;71100;Buitenland;2021;0.9;12.0;1293.0;164.0;6078.0;21081.0
1115;Totaal mannen en vrouwen;71100;Buitenland;2022;1.4;16.0;1130.0;180.0;5043.0;15514.0
1116;Totaal mannen en vrouwen;71100;Geriatrische revalidatiezorg;2020;0.0;6.0;14861.0;12105.0;35752.0;57516.0
1117;Totaal mannen en vrouwen;71100;Geriatrische revalidatiezorg;2021;0.0;8.0;15790.0;12491.0;37407.0;65721.0
1118;Totaal mannen en vrouwen;71100;Geriatrische revalidatiezorg;2022;0.0;7.0;14844.0;12362.0;36602.0;50567.0
1119;Totaal mannen en vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
1120;Totaal mannen en vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
1121;Totaal mannen en vrouwen;71100;Geestelijke gezondheidszorg-ZPM;2022;6.0;303.0;4933.0;1857.0;17342.0;55956.0
1122;Totaal mannen en vrouwen;71100;Verpleging en verzorging;2020;1.1;58.0;5112.0;1355.0;22528.0;47451.0
1123;Totaal mannen en vrouwen;71100;Verpleging en verzorging;2021;1.2;56.0;4797.0;1300.0;21485.0;43687.0
1124;Totaal mannen en vrouwen;71100;Verpleging en verzorging;2022;1.1;54.0;4786.0;1281.0;21174.0;43703.0
1125;Totaal mannen en vrouwen;71100;Zorg zintuiglijk gehandicapten;2020;0.1;2.0;2997.0;1060.0;9517.0;27609.0
1126;Totaal mannen en vrouwen;71100;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;2822.0;1064.0;8137.0;20029.0
1127;Totaal mannen en vrouwen;71100;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2824.0;1012.0;7944.0;27063.0
1128;Totaal mannen en vrouwen;71100;Eerstelijnsverblijf;2020;0.0;4.0;8378.0;5046.0;26389.0;52372.0
1129;Totaal mannen en vrouwen;71100;Eerstelijnsverblijf;2021;0.0;4.0;8918.0;5056.0;29957.0;50804.0
1130;Totaal mannen en vrouwen;71100;Eerstelijnsverblijf;2022;0.0;3.0;9392.0;5631.0;28656.0;56375.0
1131;Totaal mannen en vrouwen;71100;Generalistische basis GGZ;2020;1.5;17.0;1078.0;1231.0;1464.0;2606.0
1132;Totaal mannen en vrouwen;71100;Generalistische basis GGZ;2021;1.5;14.0;893.0;867.0;1469.0;2227.0
1133;Totaal mannen en vrouwen;71100;Generalistische basis GGZ;2022;;;;;;
1134;Totaal mannen en vrouwen;71100;Gespecialiseerde GGZ;2020;3.7;271.0;6953.0;2706.0;24134.0;73823.0
1135;Totaal mannen en vrouwen;71100;Gespecialiseerde GGZ;2021;3.6;178.0;4854.0;2410.0;18108.0;54611.0
1136;Totaal mannen en vrouwen;71100;Gespecialiseerde GGZ;2022;;;;;;
1137;Totaal mannen en vrouwen;71100;Overige zorgvormen;2020;0.9;5.0;525.0;187.0;2210.0;2433.0
1138;Totaal mannen en vrouwen;71100;Overige zorgvormen;2021;1.0;8.0;672.0;115.0;2333.0;10997.0
1139;Totaal mannen en vrouwen;71100;Overige zorgvormen;2022;1.0;6.0;611.0;101.0;1331.0;12067.0
1140;Totaal mannen en vrouwen;71200;Totaal alle zorgvormen;2020;99.3;2589.0;2633.0;539.0;10607.0;36247.0
1141;Totaal mannen en vrouwen;71200;Totaal alle zorgvormen;2021;99.3;2701.0;2745.0;602.0;11053.0;36739.0
1142;Totaal mannen en vrouwen;71200;Totaal alle zorgvormen;2022;99.3;2831.0;2887.0;641.0;11746.0;37373.0
1143;Totaal mannen en vrouwen;71200;Huisartsenzorg;2020;98.9;166.0;170.0;128.0;384.0;686.0
1144;Totaal mannen en vrouwen;71200;Huisartsenzorg;2021;98.9;181.0;182.0;140.0;404.0;699.0
1145;Totaal mannen en vrouwen;71200;Huisartsenzorg;2022;98.9;187.0;188.0;145.0;414.0;699.0
1146;Totaal mannen en vrouwen;71200;Multidisciplinaire zorg;2020;62.6;48.0;78.0;19.0;353.0;516.0
1147;Totaal mannen en vrouwen;71200;Multidisciplinaire zorg;2021;63.2;49.0;78.0;17.0;350.0;544.0
1148;Totaal mannen en vrouwen;71200;Multidisciplinaire zorg;2022;68.6;50.0;73.0;19.0;326.0;505.0
1149;Totaal mannen en vrouwen;71200;Ziekenhuiszorg;2020;62.3;1466.0;2389.0;490.0;9778.0;33907.0
1150;Totaal mannen en vrouwen;71200;Ziekenhuiszorg;2021;64.9;1623.0;2519.0;534.0;10306.0;35190.0
1151;Totaal mannen en vrouwen;71200;Ziekenhuiszorg;2022;65.8;1629.0;2505.0;548.0;10434.0;33778.0
1152;Totaal mannen en vrouwen;71200;Farmacie;2020;73.3;336.0;478.0;131.0;1667.0;5651.0
1153;Totaal mannen en vrouwen;71200;Farmacie;2021;73.4;327.0;472.0;133.0;1683.0;5597.0
1154;Totaal mannen en vrouwen;71200;Farmacie;2022;73.9;344.0;498.0;136.0;1775.0;5878.0
1155;Totaal mannen en vrouwen;71200;Mondzorg;2020;2.9;22.0;746.0;418.0;2957.0;4869.0
1156;Totaal mannen en vrouwen;71200;Mondzorg;2021;3.0;24.0;797.0;445.0;3130.0;5266.0
1157;Totaal mannen en vrouwen;71200;Mondzorg;2022;2.9;23.0;789.0;448.0;3033.0;5193.0
1158;Totaal mannen en vrouwen;71200;Geboortezorg;2020;0.0;;;;;
1159;Totaal mannen en vrouwen;71200;Geboortezorg;2021;0.0;0.0;;;;
1160;Totaal mannen en vrouwen;71200;Geboortezorg;2022;0.0;0.0;;;;
1161;Totaal mannen en vrouwen;71200;Paramedische zorg;2020;6.4;32.0;503.0;196.0;1966.0;3415.0
1162;Totaal mannen en vrouwen;71200;Paramedische zorg;2021;7.6;47.0;615.0;250.0;2314.0;3826.0
1163;Totaal mannen en vrouwen;71200;Paramedische zorg;2022;8.0;48.0;603.0;262.0;2296.0;3843.0
1164;Totaal mannen en vrouwen;71200;Hulpmiddelen;2020;14.3;95.0;664.0;264.0;2588.0;6146.0
1165;Totaal mannen en vrouwen;71200;Hulpmiddelen;2021;14.5;99.0;689.0;265.0;2642.0;6622.0
1166;Totaal mannen en vrouwen;71200;Hulpmiddelen;2022;14.9;103.0;695.0;268.0;2687.0;6656.0
1167;Totaal mannen en vrouwen;71200;Ziekenvervoer;2020;3.6;40.0;1122.0;792.0;2825.0;5961.0
1168;Totaal mannen en vrouwen;71200;Ziekenvervoer;2021;3.8;44.0;1171.0;823.0;3013.0;6252.0
1169;Totaal mannen en vrouwen;71200;Ziekenvervoer;2022;3.7;43.0;1176.0;838.0;2874.0;6303.0
1170;Totaal mannen en vrouwen;71200;Buitenland;2020;0.9;14.0;1594.0;198.0;7461.0;25094.0
1171;Totaal mannen en vrouwen;71200;Buitenland;2021;1.0;15.0;1526.0;175.0;7217.0;23699.0
1172;Totaal mannen en vrouwen;71200;Buitenland;2022;1.5;21.0;1393.0;180.0;6553.0;20367.0
1173;Totaal mannen en vrouwen;71200;Geriatrische revalidatiezorg;2020;0.1;13.0;15245.0;11871.0;36100.0;55413.0
1174;Totaal mannen en vrouwen;71200;Geriatrische revalidatiezorg;2021;0.1;14.0;14899.0;12075.0;36056.0;56327.0
1175;Totaal mannen en vrouwen;71200;Geriatrische revalidatiezorg;2022;0.1;15.0;15873.0;12362.0;38692.0;57537.0
1176;Totaal mannen en vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
1177;Totaal mannen en vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
1178;Totaal mannen en vrouwen;71200;Geestelijke gezondheidszorg-ZPM;2022;5.4;271.0;4922.0;1797.0;17555.0;55691.0
1179;Totaal mannen en vrouwen;71200;Verpleging en verzorging;2020;1.7;87.0;5084.0;1496.0;22043.0;43552.0
1180;Totaal mannen en vrouwen;71200;Verpleging en verzorging;2021;1.7;85.0;4919.0;1431.0;21258.0;42388.0
1181;Totaal mannen en vrouwen;71200;Verpleging en verzorging;2022;1.6;79.0;4800.0;1420.0;20819.0;41325.0
1182;Totaal mannen en vrouwen;71200;Zorg zintuiglijk gehandicapten;2020;0.1;2.0;2395.0;1086.0;7595.0;16951.0
1183;Totaal mannen en vrouwen;71200;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;2711.0;844.0;7332.0;24035.0
1184;Totaal mannen en vrouwen;71200;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2595.0;953.0;7713.0;16676.0
1185;Totaal mannen en vrouwen;71200;Eerstelijnsverblijf;2020;0.1;6.0;7858.0;4809.0;25876.0;49112.0
1186;Totaal mannen en vrouwen;71200;Eerstelijnsverblijf;2021;0.1;7.0;8418.0;5109.0;27153.0;50417.0
1187;Totaal mannen en vrouwen;71200;Eerstelijnsverblijf;2022;0.1;7.0;9816.0;5364.0;34000.0;53808.0
1188;Totaal mannen en vrouwen;71200;Generalistische basis GGZ;2020;1.4;16.0;1086.0;1242.0;1464.0;2601.0
1189;Totaal mannen en vrouwen;71200;Generalistische basis GGZ;2021;1.4;13.0;887.0;850.0;1469.0;2146.0
1190;Totaal mannen en vrouwen;71200;Generalistische basis GGZ;2022;;;;;;
1191;Totaal mannen en vrouwen;71200;Gespecialiseerde GGZ;2020;3.3;240.0;6852.0;2661.0;24255.0;74439.0
1192;Totaal mannen en vrouwen;71200;Gespecialiseerde GGZ;2021;3.2;160.0;4912.0;2365.0;18426.0;55948.0
1193;Totaal mannen en vrouwen;71200;Gespecialiseerde GGZ;2022;;;;;;
1194;Totaal mannen en vrouwen;71200;Overige zorgvormen;2020;1.2;6.0;435.0;247.0;2200.0;2332.0
1195;Totaal mannen en vrouwen;71200;Overige zorgvormen;2021;1.5;11.0;647.0;185.0;2282.0;11436.0
1196;Totaal mannen en vrouwen;71200;Overige zorgvormen;2022;1.5;9.0;589.0;151.0;875.0;11176.0
1197;Totaal mannen en vrouwen;71300;Totaal alle zorgvormen;2020;99.4;3195.0;3250.0;744.0;13243.0;44384.0
1198;Totaal mannen en vrouwen;71300;Totaal alle zorgvormen;2021;99.5;3352.0;3403.0;812.0;13733.0;45253.0
1199;Totaal mannen en vrouwen;71300;Totaal alle zorgvormen;2022;99.5;3491.0;3556.0;869.0;14458.0;45402.0
1200;Totaal mannen en vrouwen;71300;Huisartsenzorg;2020;99.0;174.0;177.0;133.0;403.0;738.0
1201;Totaal mannen en vrouwen;71300;Huisartsenzorg;2021;99.1;192.0;193.0;149.0;428.0;759.0
1202;Totaal mannen en vrouwen;71300;Huisartsenzorg;2022;99.0;197.0;198.0;152.0;439.0;761.0
1203;Totaal mannen en vrouwen;71300;Multidisciplinaire zorg;2020;66.2;64.0;99.0;24.0;369.0;540.0
1204;Totaal mannen en vrouwen;71300;Multidisciplinaire zorg;2021;67.0;65.0;99.0;22.0;376.0;565.0
1205;Totaal mannen en vrouwen;71300;Multidisciplinaire zorg;2022;71.8;66.0;92.0;21.0;357.0;538.0
1206;Totaal mannen en vrouwen;71300;Ziekenhuiszorg;2020;69.5;1890.0;2758.0;529.0;11600.0;39830.0
1207;Totaal mannen en vrouwen;71300;Ziekenhuiszorg;2021;71.8;2065.0;2895.0;568.0;12046.0;41209.0
1208;Totaal mannen en vrouwen;71300;Ziekenhuiszorg;2022;72.8;2085.0;2898.0;594.0;12280.0;39419.0
1209;Totaal mannen en vrouwen;71300;Farmacie;2020;78.7;412.0;547.0;170.0;1912.0;5701.0
1210;Totaal mannen en vrouwen;71300;Farmacie;2021;78.8;402.0;540.0;171.0;1931.0;5661.0
1211;Totaal mannen en vrouwen;71300;Farmacie;2022;79.2;423.0;572.0;175.0;2054.0;5992.0
1212;Totaal mannen en vrouwen;71300;Mondzorg;2020;4.2;30.0;710.0;375.0;2824.0;4676.0
1213;Totaal mannen en vrouwen;71300;Mondzorg;2021;4.2;32.0;754.0;421.0;2891.0;4847.0
1214;Totaal mannen en vrouwen;71300;Mondzorg;2022;4.1;32.0;762.0;431.0;2910.0;4795.0
1215;Totaal mannen en vrouwen;71300;Geboortezorg;2020;0.0;0.0;;;;
1216;Totaal mannen en vrouwen;71300;Geboortezorg;2021;0.0;;;;;
1217;Totaal mannen en vrouwen;71300;Geboortezorg;2022;0.0;;;;;
1218;Totaal mannen en vrouwen;71300;Paramedische zorg;2020;7.5;41.0;551.0;229.0;2081.0;3491.0
1219;Totaal mannen en vrouwen;71300;Paramedische zorg;2021;8.6;57.0;659.0;291.0;2408.0;3916.0
1220;Totaal mannen en vrouwen;71300;Paramedische zorg;2022;9.1;60.0;654.0;300.0;2407.0;3944.0
1221;Totaal mannen en vrouwen;71300;Hulpmiddelen;2020;18.1;124.0;685.0;267.0;2636.0;6078.0
1222;Totaal mannen en vrouwen;71300;Hulpmiddelen;2021;18.3;129.0;704.0;288.0;2676.0;6328.0
1223;Totaal mannen en vrouwen;71300;Hulpmiddelen;2022;18.7;132.0;715.0;303.0;2700.0;6450.0
1224;Totaal mannen en vrouwen;71300;Ziekenvervoer;2020;4.4;51.0;1139.0;796.0;2993.0;6163.0
1225;Totaal mannen en vrouwen;71300;Ziekenvervoer;2021;4.7;56.0;1192.0;823.0;3118.0;6484.0
1226;Totaal mannen en vrouwen;71300;Ziekenvervoer;2022;4.6;55.0;1196.0;843.0;2988.0;6513.0
1227;Totaal mannen en vrouwen;71300;Buitenland;2020;1.0;18.0;1765.0;200.0;8535.0;25188.0
1228;Totaal mannen en vrouwen;71300;Buitenland;2021;1.0;18.0;1710.0;169.0;7931.0;24722.0
1229;Totaal mannen en vrouwen;71300;Buitenland;2022;1.6;24.0;1496.0;180.0;7158.0;21922.0
1230;Totaal mannen en vrouwen;71300;Geriatrische revalidatiezorg;2020;0.2;26.0;15037.0;12022.0;35356.0;50581.0
1231;Totaal mannen en vrouwen;71300;Geriatrische revalidatiezorg;2021;0.2;29.0;14392.0;12075.0;35751.0;47314.0
1232;Totaal mannen en vrouwen;71300;Geriatrische revalidatiezorg;2022;0.2;29.0;15084.0;12362.0;36602.0;56614.0
1233;Totaal mannen en vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
1234;Totaal mannen en vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
1235;Totaal mannen en vrouwen;71300;Geestelijke gezondheidszorg-ZPM;2022;4.6;241.0;5109.0;1724.0;18126.0;66351.0
1236;Totaal mannen en vrouwen;71300;Verpleging en verzorging;2020;2.7;134.0;5068.0;1596.0;21376.0;41271.0
1237;Totaal mannen en vrouwen;71300;Verpleging en verzorging;2021;2.7;132.0;4861.0;1498.0;20445.0;40011.0
1238;Totaal mannen en vrouwen;71300;Verpleging en verzorging;2022;2.6;123.0;4805.0;1487.0;20025.0;40279.0
1239;Totaal mannen en vrouwen;71300;Zorg zintuiglijk gehandicapten;2020;0.1;3.0;2366.0;1114.0;7474.0;15170.0
1240;Totaal mannen en vrouwen;71300;Zorg zintuiglijk gehandicapten;2021;0.1;3.0;2503.0;1032.0;7584.0;20190.0
1241;Totaal mannen en vrouwen;71300;Zorg zintuiglijk gehandicapten;2022;0.1;4.0;2873.0;985.0;7623.0;41104.0
1242;Totaal mannen en vrouwen;71300;Eerstelijnsverblijf;2020;0.1;11.0;8335.0;4929.0;27855.0;46978.0
1243;Totaal mannen en vrouwen;71300;Eerstelijnsverblijf;2021;0.1;12.0;8054.0;5105.0;25026.0;41203.0
1244;Totaal mannen en vrouwen;71300;Eerstelijnsverblijf;2022;0.1;10.0;8760.0;5184.0;27939.0;52757.0
1245;Totaal mannen en vrouwen;71300;Generalistische basis GGZ;2020;1.2;13.0;1076.0;1242.0;1464.0;2601.0
1246;Totaal mannen en vrouwen;71300;Generalistische basis GGZ;2021;1.2;11.0;875.0;841.0;1469.0;2088.0
1247;Totaal mannen en vrouwen;71300;Generalistische basis GGZ;2022;;;;;;
1248;Totaal mannen en vrouwen;71300;Gespecialiseerde GGZ;2020;2.7;196.0;6820.0;2613.0;25720.0;77768.0
1249;Totaal mannen en vrouwen;71300;Gespecialiseerde GGZ;2021;2.7;138.0;5053.0;2110.0;19067.0;64606.0
1250;Totaal mannen en vrouwen;71300;Gespecialiseerde GGZ;2022;;;;;;
1251;Totaal mannen en vrouwen;71300;Overige zorgvormen;2020;1.8;7.0;343.0;249.0;821.0;2332.0
1252;Totaal mannen en vrouwen;71300;Overige zorgvormen;2021;2.2;13.0;517.0;211.0;1473.0;8453.0
1253;Totaal mannen en vrouwen;71300;Overige zorgvormen;2022;2.2;11.0;495.0;203.0;773.0;9263.0
1254;Totaal mannen en vrouwen;71400;Totaal alle zorgvormen;2020;99.5;3943.0;4013.0;1044.0;16516.0;52647.0
1255;Totaal mannen en vrouwen;71400;Totaal alle zorgvormen;2021;99.5;4195.0;4258.0;1136.0;17376.0;54740.0
1256;Totaal mannen en vrouwen;71400;Totaal alle zorgvormen;2022;99.5;4352.0;4433.0;1218.0;18087.0;54616.0
1257;Totaal mannen en vrouwen;71400;Huisartsenzorg;2020;99.0;193.0;196.0;148.0;437.0;844.0
1258;Totaal mannen en vrouwen;71400;Huisartsenzorg;2021;99.1;211.0;211.0;163.0;460.0;862.0
1259;Totaal mannen en vrouwen;71400;Huisartsenzorg;2022;99.1;219.0;221.0;171.0;483.0;870.0
1260;Totaal mannen en vrouwen;71400;Multidisciplinaire zorg;2020;69.8;82.0;119.0;48.0;380.0;565.0
1261;Totaal mannen en vrouwen;71400;Multidisciplinaire zorg;2021;70.7;83.0;119.0;49.0;387.0;587.0
1262;Totaal mannen en vrouwen;71400;Multidisciplinaire zorg;2022;75.2;83.0;111.0;37.0;386.0;572.0
1263;Totaal mannen en vrouwen;71400;Ziekenhuiszorg;2020;76.6;2364.0;3130.0;594.0;13418.0;44768.0
1264;Totaal mannen en vrouwen;71400;Ziekenhuiszorg;2021;78.5;2618.0;3358.0;652.0;14200.0;47302.0
1265;Totaal mannen en vrouwen;71400;Ziekenhuiszorg;2022;79.5;2673.0;3400.0;691.0;14539.0;45843.0
1266;Totaal mannen en vrouwen;71400;Farmacie;2020;83.8;502.0;627.0;221.0;2133.0;5721.0
1267;Totaal mannen en vrouwen;71400;Farmacie;2021;83.8;494.0;625.0;225.0;2154.0;5744.0
1268;Totaal mannen en vrouwen;71400;Farmacie;2022;84.3;517.0;658.0;230.0;2305.0;5965.0
1269;Totaal mannen en vrouwen;71400;Mondzorg;2020;5.6;39.0;700.0;362.0;2639.0;4575.0
1270;Totaal mannen en vrouwen;71400;Mondzorg;2021;5.8;43.0;742.0;410.0;2815.0;4503.0
1271;Totaal mannen en vrouwen;71400;Mondzorg;2022;5.7;42.0;748.0;412.0;2809.0;4635.0
1272;Totaal mannen en vrouwen;71400;Geboortezorg;2020;0.0;0.0;;;;
1273;Totaal mannen en vrouwen;71400;Geboortezorg;2021;0.0;0.0;;;;
1274;Totaal mannen en vrouwen;71400;Geboortezorg;2022;0.0;0.0;;;;
1275;Totaal mannen en vrouwen;71400;Paramedische zorg;2020;8.7;52.0;595.0;262.0;2194.0;3534.0
1276;Totaal mannen en vrouwen;71400;Paramedische zorg;2021;9.7;68.0;701.0;318.0;2552.0;4098.0
1277;Totaal mannen en vrouwen;71400;Paramedische zorg;2022;10.2;72.0;704.0;333.0;2568.0;4120.0
1278;Totaal mannen en vrouwen;71400;Hulpmiddelen;2020;22.4;161.0;721.0;294.0;2672.0;6016.0
1279;Totaal mannen en vrouwen;71400;Hulpmiddelen;2021;22.7;164.0;728.0;311.0;2688.0;6113.0
1280;Totaal mannen en vrouwen;71400;Hulpmiddelen;2022;23.2;171.0;742.0;318.0;2730.0;6166.0
1281;Totaal mannen en vrouwen;71400;Ziekenvervoer;2020;5.6;64.0;1148.0;796.0;2975.0;6054.0
1282;Totaal mannen en vrouwen;71400;Ziekenvervoer;2021;5.9;71.0;1216.0;827.0;3219.0;6567.0
1283;Totaal mannen en vrouwen;71400;Ziekenvervoer;2022;5.8;71.0;1219.0;847.0;3130.0;6563.0
1284;Totaal mannen en vrouwen;71400;Buitenland;2020;1.2;24.0;1884.0;187.0;9303.0;27056.0
1285;Totaal mannen en vrouwen;71400;Buitenland;2021;1.2;23.0;1839.0;178.0;8695.0;26182.0
1286;Totaal mannen en vrouwen;71400;Buitenland;2022;1.8;30.0;1590.0;174.0;7523.0;23212.0
1287;Totaal mannen en vrouwen;71400;Geriatrische revalidatiezorg;2020;0.3;48.0;14212.0;11750.0;34274.0;47324.0
1288;Totaal mannen en vrouwen;71400;Geriatrische revalidatiezorg;2021;0.4;56.0;14411.0;12075.0;35394.0;49989.0
1289;Totaal mannen en vrouwen;71400;Geriatrische revalidatiezorg;2022;0.4;57.0;14584.0;12362.0;36602.0;48906.0
1290;Totaal mannen en vrouwen;71400;Geestelijke gezondheidszorg-ZPM;2020;;;;;;
1291;Totaal mannen en vrouwen;71400;Geestelijke gezondheidszorg-ZPM;2021;;;;;;
1292;Totaal mannen en vrouwen;71400;Geestelijke gezondheidszorg-ZPM;2022;3.3;188.0;5555.0;1721.0;21959.0;76717.0
1293;Totaal mannen en vrouwen;71400;Verpleging en verzorging;2020;4.2;204.0;4908.0;1636.0;20270.0;37802.0
1294;Totaal mannen en vrouwen;71400;Verpleging en verzorging;2021;4.2;203.0;4792.0;1624.0;19509.0;37787.0
1295;Totaal mannen en vrouwen;71400;Verpleging en verzorging;2022;4.1;190.0;4612.0;1569.0;18831.0;37014.0
1296;Totaal mannen en vrouwen;71400;Zorg zintuiglijk gehandicapten;2020;0.1;3.0;2327.0;1252.0;7111.0;14089.0
1297;Totaal mannen en vrouwen;71400;Zorg zintuiglijk gehandicapten;2021;0.1;4.0;2712.0;1082.0;7707.0;21615.0
1298;Totaal mannen en vrouwen;71400;Zorg zintuiglijk gehandicapten;2022;0.1;3.0;2375.0;1135.0;6961.0;14531.0
1299;Totaal mannen en vrouwen;71400;Eerstelijnsverblijf;2020;0.2;19.0;8225.0;5070.0;26389.0;44278.0
1300;Totaal mannen en vrouwen;71400;Eerstelijnsverblijf;2021;0.3;21.0;8074.0;5410.0;24971.0;45382.0
1301;Totaal mannen en vrouwen;71400;Eerstelijnsverblijf;2022;0.2;19.0;8537.0;5385.0;26263.0;47887.0
1302;Totaal mannen en vrouwen;71400;Generalistische basis GGZ;2020;0.7;8.0;1052.0;1231.0;1453.0;2463.0
1303;Totaal mannen en vrouwen;71400;Generalistische basis GGZ;2021;0.7;6.0;836.0;820.0;1454.0;1957.0
1304;Totaal mannen en vrouwen;71400;Generalistische basis GGZ;2022;;;;;;
1305;Totaal mannen en vrouwen;71400;Gespecialiseerde GGZ;2020;2.0;170.0;7993.0;2566.0;35308.0;101724.0
1306;Totaal mannen en vrouwen;71400;Gespecialiseerde GGZ;2021;2.0;112.0;5568.0;1503.0;24717.0;73644.0
1307;Totaal mannen en vrouwen;71400;Gespecialiseerde GGZ;2022;;;;;;
1308;Totaal mannen en vrouwen;71400;Overige zorgvormen;2020;2.7;9.0;304.0;249.0;592.0;2200.0
1309;Totaal mannen en vrouwen;71400;Overige zorgvormen;2021;3.2;16.0;455.0;250.0;773.0;7205.0
1310;Totaal mannen en vrouwen;71400;Overige zorgvormen;2022;3.4;14.0;432.0;250.0;750.0;6904.0
1311;Totaal mannen en vrouwen;71500;Totaal alle zorgvormen;2020;99.4;4801.0;4892.0;1436.0;20746.0;58256.0
1312;Totaal mannen en vrouwen;71500;Totaal alle zorgvormen;2021;99.5;5096.0;5175.0;1547.0;21696.0;60617.0
1313;Totaal mannen en vrouwen;71500;Totaal alle zorgvormen;2022;99.5;5270.0;5372.0;1658.0;22314.0;60544.0
1314;Totaal mannen en vrouwen;71500;Huisartsenzorg;2020;98.9;211.0;215.0;158.0;497.0;1023.0
1315;Totaal mannen en vrouwen;71500;Huisartsenzorg;2021;98.9;228.0;229.0;173.0;516.0;1034.0
1316;Totaal mannen en vrouwen;71500;Huisartsenzorg;2022;98.9;239.0;241.0;182.0;539.0;1029.0
1317;Totaal mannen en vrouwen;71500;Multidisciplinaire zorg;2020;73.1;96.0;134.0;110.0;393.0;583.0
1318;Totaal mannen en vrouwen;71500;Multidisciplinaire zorg;2021;74.1;99.0;135.0;113.0;396.0;608.0
1319;Totaal mannen en vrouwen;71500;Multidisciplinaire zorg;2022;78.3;98.0;127.0;79.0;399.0;578.0
1320;Totaal mannen en vrouwen;71500;Ziekenhuiszorg;2020;82.7;2862.0;3510.0;722.0;15286.0;47071.0
1321;Totaal mannen en vrouwen;71500;Ziekenhuiszorg;2021;84.3;3146.0;3756.0;807.0;16100.0;49783.0
1322;Totaal mannen en vrouwen;71500;Ziekenhuiszorg;2022;85.1;3217.0;3821.0;847.0;16520.0;48572.0
1323;Totaal mannen en vrouwen;71500;Farmacie;2020;88.1;593.0;704.0;282.0;2304.0;5645.0
1324;Totaal mannen en vrouwen;71500;Farmacie;2021;88.1;582.0;701.0;285.0;2333.0;5692.0
1325;Totaal mannen en vrouwen;71500;Farmacie;2022;88.3;610.0;740.0;296.0;2477.0;5948.0
1326;Totaal mannen en vrouwen;71500;Mondzorg;2020;6.4;44.0;679.0;343.0;2442.0;4227.0
1327;Totaal mannen en vrouwen;71500;Mondzorg;2021;6.7;48.0;715.0;390.0;2520.0;4291.0
1328;Totaal mannen en vrouwen;71500;Mondzorg;2022;6.8;49.0;718.0;394.0;2525.0;4328.0
1329;Totaal mannen en vrouwen;71500;Geboortezorg;2020;0.0;0.0;;;;
1330;Totaal mannen en vrouwen;71500;Geboortezorg;2021;0.0;0.0;;;;
1331;Totaal mannen en vrouwen;71500;Geboortezorg;2022;0.0;0.0;;;;
1332;Totaal mannen en vrouwen;71500;Paramedische zorg;2020;9.8;61.0;627.0;294.0;2247.0;3658.0
1333;Totaal mannen en vrouwen;71500;Paramedische zorg;2021;10.6;79.0;735.0;349.0;2632.0;4162.0
1334;Totaal mannen en vrouwen;71500;Paramedische zorg;2022;11.3;84.0;739.0;356.0;2631.0;4185.0
1335;Totaal mannen en vrouwen;71500;Hulpmiddelen;2020;27.3;203.0;744.0;319.0;2701.0;5698.0
1336;Totaal mannen en vrouwen;71500;Hulpmiddelen;2021;27.6;205.0;748.0;325.0;2721.0;5712.0
1337;Totaal mannen en vrouwen;71500;Hulpmiddelen;2022;28.2;213.0;762.0;328.0;2766.0;5753.0
1338;Totaal mannen en vrouwen;71500;Ziekenvervoer;2020;7.4;86.0;1157.0;800.0;2982.0;5873.0
1339;Totaal mannen en vrouwen;71500;Ziekenvervoer;2021;7.7;93.0;1211.0;827.0;3142.0;6239.0
1340;Totaal mannen en vrouwen;71500;Ziekenvervoer;2022;7.7;94.0;1210.0;847.0;3058.0;6193.0
