ID;Geslacht;Migratieachtergrond;Onderwijssoort;Vooropleiding;Opleidingsfase;Perioden;Eerstejaarsstudenten_1
1096;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Bachelor- en doctoraalopleidingen;2018/'19;53.0
1097;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Bachelor- en doctoraalopleidingen;2019/'20;62.0
1098;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Bachelor- en doctoraalopleidingen;2020/'21;82.0
1099;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Bachelor- en doctoraalopleidingen;2021/'22;68.0
1100;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2000/'01;0.0
1101;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2001/'02;0.0
1102;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2002/'03;0.0
1103;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2003/'04;0.0
1104;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2004/'05;0.0
1105;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2005/'06;0.0
1106;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2006/'07;0.0
1107;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2007/'08;0.0
1108;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2008/'09;0.0
1109;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2009/'10;0.0
1110;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2010/'11;0.0
1111;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2011/'12;1.0
1112;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2012/'13;0.0
1113;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2013/'14;0.0
1114;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2014/'15;0.0
1115;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2015/'16;0.0
1116;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2016/'17;0.0
1117;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2017/'18;1.0
1118;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2018/'19;0.0
1119;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2019/'20;1.0
1120;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2020/'21;0.0
1121;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Vwo-diploma overige profielcombinaties;Master- en vervolgopleidingen;2021/'22;1.0
1122;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2000/'01;19151.0
1123;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2001/'02;22031.0
1124;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2002/'03;21354.0
1125;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2003/'04;24277.0
1126;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2004/'05;25721.0
1127;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2005/'06;26648.0
1128;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2006/'07;28680.0
1129;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2007/'08;29023.0
1130;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2008/'09;28382.0
1131;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2009/'10;30910.0
1132;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2010/'11;30283.0
1133;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2011/'12;31088.0
1134;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2012/'13;29050.0
1135;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2013/'14;31683.0
1136;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2014/'15;31385.0
1137;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2015/'16;28216.0
1138;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2016/'17;29859.0
1139;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2017/'18;32764.0
1140;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2018/'19;33680.0
1141;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2019/'20;34205.0
1142;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2020/'21;38838.0
1143;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Opleidingsfase totaal;2021/'22;35911.0
1144;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2000/'01;19150.0
1145;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2001/'02;22027.0
1146;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2002/'03;21350.0
1147;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2003/'04;24272.0
1148;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2004/'05;25706.0
1149;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2005/'06;26626.0
1150;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2006/'07;28662.0
1151;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2007/'08;29001.0
1152;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2008/'09;28367.0
1153;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2009/'10;30894.0
1154;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2010/'11;30270.0
1155;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2011/'12;31061.0
1156;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2012/'13;29018.0
1157;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2013/'14;31661.0
1158;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2014/'15;31366.0
1159;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2015/'16;28195.0
1160;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2016/'17;29837.0
1161;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2017/'18;32745.0
1162;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2018/'19;33659.0
1163;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2019/'20;34184.0
1164;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2020/'21;38811.0
1165;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Bachelor- en doctoraalopleidingen;2021/'22;35886.0
1166;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2000/'01;1.0
1167;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2001/'02;4.0
1168;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2002/'03;4.0
1169;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2003/'04;5.0
1170;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2004/'05;15.0
1171;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2005/'06;22.0
1172;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2006/'07;18.0
1173;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2007/'08;22.0
1174;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2008/'09;15.0
1175;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2009/'10;16.0
1176;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2010/'11;13.0
1177;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2011/'12;27.0
1178;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2012/'13;32.0
1179;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2013/'14;22.0
1180;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2014/'15;19.0
1181;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2015/'16;21.0
1182;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2016/'17;22.0
1183;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2017/'18;19.0
1184;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2018/'19;21.0
1185;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2019/'20;21.0
1186;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2020/'21;27.0
1187;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Mbo/Bol-diploma;Master- en vervolgopleidingen;2021/'22;25.0
1188;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2000/'01;
1189;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2001/'02;
1190;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2002/'03;
1191;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2003/'04;
1192;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2004/'05;
1193;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2005/'06;
1194;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2006/'07;
1195;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2007/'08;
1196;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2008/'09;
1197;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2009/'10;
1198;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2010/'11;
1199;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2011/'12;
1200;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2012/'13;
1201;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2013/'14;
1202;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2014/'15;
1203;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2015/'16;
1204;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2016/'17;
1205;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2017/'18;
1206;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2018/'19;
1207;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2019/'20;
1208;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2020/'21;
1209;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Opleidingsfase totaal;2021/'22;
1210;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2000/'01;
1211;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2001/'02;
1212;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2002/'03;
1213;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2003/'04;
1214;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2004/'05;
1215;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2005/'06;
1216;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2006/'07;
1217;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2007/'08;
1218;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2008/'09;
1219;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2009/'10;
1220;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2010/'11;
1221;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2011/'12;
1222;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2012/'13;
1223;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2013/'14;
1224;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2014/'15;
1225;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2015/'16;
1226;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2016/'17;
1227;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2017/'18;
1228;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2018/'19;
1229;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2019/'20;
1230;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2020/'21;
1231;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Bachelor- en doctoraalopleidingen;2021/'22;
1232;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2000/'01;
1233;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2001/'02;
1234;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2002/'03;
1235;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2003/'04;
1236;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2004/'05;
1237;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2005/'06;
1238;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2006/'07;
1239;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2007/'08;
1240;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2008/'09;
1241;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2009/'10;
1242;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2010/'11;
1243;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2011/'12;
1244;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2012/'13;
1245;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2013/'14;
1246;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2014/'15;
1247;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2015/'16;
1248;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2016/'17;
1249;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2017/'18;
1250;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2018/'19;
1251;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2019/'20;
1252;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2020/'21;
1253;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-propedeuse;Master- en vervolgopleidingen;2021/'22;
1254;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2000/'01;
1255;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2001/'02;
1256;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2002/'03;
1257;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2003/'04;
1258;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2004/'05;
1259;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2005/'06;
1260;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2006/'07;
1261;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2007/'08;
1262;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2008/'09;
1263;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2009/'10;
1264;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2010/'11;
1265;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2011/'12;
1266;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2012/'13;
1267;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2013/'14;
1268;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2014/'15;
1269;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2015/'16;
1270;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2016/'17;
1271;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2017/'18;
1272;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2018/'19;
1273;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2019/'20;
1274;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2020/'21;
1275;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Opleidingsfase totaal;2021/'22;
1276;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2000/'01;
1277;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2001/'02;
1278;Totaal mannen en vrouwen;Totaal;Hoger onderwijs;Hbo-diploma;Bachelor- en doctoraalopleidingen;2002/'03;
