ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;Opleiding;EerderGedetineerd;Perioden;Gedetineerden_1
3829;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2015;50.0
3830;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2016;50.0
3831;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2017;50.0
3832;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2018;60.0
3833;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2019;20.0
3834;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2020;20.0
3835;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2021;10.0
3836;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2022;20.0
3837;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Totaal gedetineerden;2023;
3838;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2005;
3839;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2006;
3840;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2007;
3841;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2008;
3842;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2009;
3843;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2010;
3844;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2011;
3845;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2012;
3846;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2013;20.0
3847;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2014;30.0
3848;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2015;30.0
3849;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2016;30.0
3850;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2017;30.0
3851;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2018;40.0
3852;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2019;10.0
3853;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2020;10.0
3854;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2021;10.0
3855;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2022;10.0
3856;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Eerder gedetineerd;2023;
3857;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2005;
3858;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2006;
3859;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2007;
3860;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2008;
3861;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2009;
3862;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2010;
3863;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2011;
3864;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2012;
3865;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2013;20.0
3866;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2014;30.0
3867;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2015;20.0
3868;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2016;10.0
3869;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2017;20.0
3870;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2018;20.0
3871;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2019;10.0
3872;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2020;10.0
3873;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2021;10.0
3874;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2022;10.0
3875;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Praktijkonderwijs;Niet eerder gedetineerd;2023;
3876;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2005;
3877;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2006;
3878;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2007;
3879;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2008;
3880;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2009;
3881;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2010;
3882;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2011;
3883;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2012;
3884;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2013;1920.0
3885;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2014;2100.0
3886;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2015;1960.0
3887;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2016;1670.0
3888;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2017;1530.0
3889;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2018;1630.0
3890;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2019;1780.0
3891;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2020;1460.0
3892;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2021;1670.0
3893;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2022;1690.0
3894;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Totaal gedetineerden;2023;
3895;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2005;
3896;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2006;
3897;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2007;
3898;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2008;
3899;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2009;
3900;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2010;
3901;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2011;
3902;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2012;
3903;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2013;1070.0
3904;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2014;1240.0
3905;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2015;1210.0
3906;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2016;1070.0
3907;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2017;1010.0
3908;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2018;1060.0
3909;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2019;1140.0
3910;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2020;910.0
3911;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2021;1030.0
3912;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2022;1040.0
3913;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Eerder gedetineerd;2023;
3914;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2005;
3915;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2006;
3916;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2007;
3917;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2008;
3918;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2009;
3919;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2010;
3920;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2011;
3921;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2012;
3922;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2013;850.0
3923;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2014;860.0
3924;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2015;750.0
3925;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2016;600.0
3926;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2017;520.0
3927;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2018;570.0
3928;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2019;640.0
3929;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2020;550.0
3930;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2021;640.0
3931;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2022;650.0
3932;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Mbo;Niet eerder gedetineerd;2023;
3933;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2005;
3934;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2006;
3935;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2007;
3936;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2008;
3937;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2009;
3938;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2010;
3939;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2011;
3940;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2012;
3941;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2013;140.0
3942;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2014;180.0
3943;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2015;130.0
3944;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2016;130.0
3945;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2017;100.0
3946;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2018;90.0
3947;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2019;140.0
3948;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2020;110.0
3949;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2021;120.0
3950;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2022;130.0
3951;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Totaal gedetineerden;2023;
3952;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2005;
3953;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2006;
3954;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2007;
3955;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2008;
3956;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2009;
3957;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2010;
3958;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2011;
3959;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2012;
3960;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2013;70.0
3961;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2014;110.0
3962;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2015;90.0
3963;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2016;80.0
3964;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2017;70.0
3965;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2018;60.0
3966;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2019;80.0
3967;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2020;70.0
3968;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2021;70.0
3969;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2022;80.0
3970;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Eerder gedetineerd;2023;
3971;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2005;
3972;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2006;
3973;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2007;
3974;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2008;
3975;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2009;
3976;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2010;
3977;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2011;
3978;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2012;
3979;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2013;60.0
3980;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2014;70.0
3981;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2015;50.0
3982;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2016;50.0
3983;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2017;40.0
3984;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2018;30.0
3985;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2019;50.0
3986;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2020;40.0
3987;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2021;50.0
3988;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2022;50.0
3989;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Havo, vwo;Niet eerder gedetineerd;2023;
3990;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2005;
3991;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2006;
3992;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2007;
3993;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2008;
3994;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2009;
3995;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2010;
3996;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2011;
3997;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2012;
3998;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2013;320.0
3999;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2014;320.0
4000;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2015;320.0
4001;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2016;290.0
4002;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2017;260.0
4003;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2018;240.0
4004;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2019;280.0
4005;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2020;240.0
4006;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2021;280.0
4007;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2022;280.0
4008;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Totaal gedetineerden;2023;
4009;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2005;
4010;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2006;
4011;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2007;
4012;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2008;
4013;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2009;
4014;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2010;
4015;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2011;
4016;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2012;
4017;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2013;150.0
4018;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2014;140.0
4019;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2015;140.0
4020;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2016;130.0
4021;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2017;130.0
4022;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2018;120.0
4023;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2019;150.0
4024;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2020;120.0
4025;Totaal mannen en vrouwen;10000;Totaal;Overig buiten Europa;Hbo, wo;Eerder gedetineerd;2021;130.0
